date and time,value
[2020-04-10 15:04:41.907] ,447
[2020-04-10 15:04:42.007] ,468
[2020-04-10 15:04:42.107] ,542
[2020-04-10 15:04:42.207] ,509
[2020-04-10 15:04:42.307] ,341
[2020-04-10 15:04:42.417] ,201
[2020-04-10 15:04:42.517] ,162
[2020-04-10 15:04:42.617] ,450
[2020-04-10 15:04:42.716] ,559
[2020-04-10 15:04:42.816] ,570
[2020-04-10 15:04:42.917] ,568
[2020-04-10 15:04:43.017] ,608
[2020-04-10 15:04:43.117] ,621
[2020-04-10 15:04:43.217] ,489
[2020-04-10 15:04:43.317] ,205
[2020-04-10 15:04:43.417] ,114
[2020-04-10 15:04:43.517] ,208
[2020-04-10 15:04:43.616] ,399
[2020-04-10 15:04:43.716] ,450
[2020-04-10 15:04:43.816] ,459
[2020-04-10 15:04:43.920] ,483
[2020-04-10 15:04:44.020] ,500
[2020-04-10 15:04:44.125] ,509
[2020-04-10 15:04:44.222] ,363
[2020-04-10 15:04:44.322] ,210
[2020-04-10 15:04:44.422] ,153
[2020-04-10 15:04:44.522] ,272
[2020-04-10 15:04:44.622] ,441
[2020-04-10 15:04:44.723] ,504
[2020-04-10 15:04:44.817] ,525
[2020-04-10 15:04:44.917] ,543
[2020-04-10 15:04:45.027] ,564
[2020-04-10 15:04:45.117] ,519
[2020-04-10 15:04:45.217] ,320
[2020-04-10 15:04:45.317] ,190
[2020-04-10 15:04:45.417] ,190
[2020-04-10 15:04:45.517] ,374
[2020-04-10 15:04:45.617] ,489
[2020-04-10 15:04:45.717] ,487
[2020-04-10 15:04:45.825] ,495
[2020-04-10 15:04:45.925] ,497
[2020-04-10 15:04:46.025] ,533
[2020-04-10 15:04:46.127] ,476
[2020-04-10 15:04:46.227] ,297
[2020-04-10 15:04:46.327] ,186
[2020-04-10 15:04:46.427] ,235
[2020-04-10 15:04:46.527] ,393
[2020-04-10 15:04:46.628] ,495
[2020-04-10 15:04:46.728] ,500
[2020-04-10 15:04:46.828] ,516
[2020-04-10 15:04:46.928] ,517
[2020-04-10 15:04:47.028] ,546
[2020-04-10 15:04:47.129] ,474
[2020-04-10 15:04:47.228] ,266
[2020-04-10 15:04:47.329] ,174
[2020-04-10 15:04:47.431] ,255
[2020-04-10 15:04:47.530] ,430
[2020-04-10 15:04:47.630] ,494
[2020-04-10 15:04:47.730] ,511
[2020-04-10 15:04:47.831] ,531
[2020-04-10 15:04:47.926] ,557
[2020-04-10 15:04:48.026] ,561
[2020-04-10 15:04:48.126] ,456
[2020-04-10 15:04:48.226] ,229
[2020-04-10 15:04:48.326] ,148
[2020-04-10 15:04:48.426] ,349
[2020-04-10 15:04:48.526] ,535
[2020-04-10 15:04:48.626] ,580
[2020-04-10 15:04:48.725] ,592
[2020-04-10 15:04:48.833] ,600
[2020-04-10 15:04:48.933] ,605
[2020-04-10 15:04:49.034] ,568
[2020-04-10 15:04:49.134] ,332
[2020-04-10 15:04:49.234] ,161
[2020-04-10 15:04:49.337] ,147
[2020-04-10 15:04:49.436] ,382
[2020-04-10 15:04:49.538] ,525
[2020-04-10 15:04:49.637] ,530
[2020-04-10 15:04:49.737] ,528
[2020-04-10 15:04:49.837] ,547
[2020-04-10 15:04:49.937] ,577
[2020-04-10 15:04:50.037] ,488
[2020-04-10 15:04:50.137] ,256
[2020-04-10 15:04:50.237] ,148
[2020-04-10 15:04:50.337] ,157
[2020-04-10 15:04:50.437] ,426
[2020-04-10 15:04:50.537] ,555
[2020-04-10 15:04:50.637] ,608
[2020-04-10 15:04:50.737] ,628
[2020-04-10 15:04:50.840] ,629
[2020-04-10 15:04:50.939] ,627
[2020-04-10 15:04:51.040] ,606
[2020-04-10 15:04:51.140] ,361
[2020-04-10 15:04:51.241] ,166
[2020-04-10 15:04:51.341] ,142
[2020-04-10 15:04:51.441] ,340
[2020-04-10 15:04:51.541] ,456
[2020-04-10 15:04:51.641] ,475
[2020-04-10 15:04:51.742] ,490
[2020-04-10 15:04:51.842] ,514
[2020-04-10 15:04:51.943] ,552
[2020-04-10 15:04:52.043] ,502
[2020-04-10 15:04:52.143] ,264
[2020-04-10 15:04:52.244] ,164
[2020-04-10 15:04:52.344] ,220
[2020-04-10 15:04:52.443] ,423
[2020-04-10 15:04:52.544] ,499
[2020-04-10 15:04:52.644] ,462
[2020-04-10 15:04:52.744] ,462
[2020-04-10 15:04:52.839] ,500
[2020-04-10 15:04:52.937] ,549
[2020-04-10 15:04:53.037] ,440
[2020-04-10 15:04:53.137] ,235
[2020-04-10 15:04:53.237] ,157
[2020-04-10 15:04:53.346] ,242
[2020-04-10 15:04:53.446] ,328
[2020-04-10 15:04:53.546] ,416
[2020-04-10 15:04:53.646] ,439
[2020-04-10 15:04:53.746] ,471
[2020-04-10 15:04:53.847] ,495
[2020-04-10 15:04:53.947] ,453
[2020-04-10 15:04:54.047] ,342
[2020-04-10 15:04:54.147] ,221
[2020-04-10 15:04:54.247] ,168
[2020-04-10 15:04:54.347] ,286
[2020-04-10 15:04:54.447] ,433
[2020-04-10 15:04:54.547] ,505
[2020-04-10 15:04:54.646] ,538
[2020-04-10 15:04:54.746] ,554
[2020-04-10 15:04:54.849] ,562
[2020-04-10 15:04:54.950] ,471
[2020-04-10 15:04:55.060] ,289
[2020-04-10 15:04:55.151] ,182
[2020-04-10 15:04:55.250] ,186
[2020-04-10 15:04:55.351] ,360
[2020-04-10 15:04:55.451] ,442
[2020-04-10 15:04:55.551] ,461
[2020-04-10 15:04:55.651] ,500
[2020-04-10 15:04:55.751] ,526
[2020-04-10 15:04:55.852] ,561
[2020-04-10 15:04:55.952] ,436
[2020-04-10 15:04:56.052] ,240
[2020-04-10 15:04:56.152] ,163
[2020-04-10 15:04:56.252] ,243
[2020-04-10 15:04:56.352] ,442
[2020-04-10 15:04:56.452] ,476
[2020-04-10 15:04:56.552] ,495
[2020-04-10 15:04:56.651] ,519
[2020-04-10 15:04:56.751] ,541
[2020-04-10 15:04:56.855] ,450
[2020-04-10 15:04:56.955] ,278
[2020-04-10 15:04:57.055] ,176
[2020-04-10 15:04:57.155] ,161
[2020-04-10 15:04:57.256] ,368
[2020-04-10 15:04:57.355] ,450
[2020-04-10 15:04:57.456] ,488
[2020-04-10 15:04:57.555] ,509
[2020-04-10 15:04:57.656] ,545
[2020-04-10 15:04:57.756] ,538
[2020-04-10 15:04:57.857] ,163
[2020-04-10 15:04:57.956] ,282
[2020-04-10 15:04:58.057] ,219
[2020-04-10 15:04:58.157] ,341
[2020-04-10 15:04:58.257] ,487
[2020-04-10 15:04:58.358] ,524
[2020-04-10 15:04:58.458] ,568
[2020-04-10 15:04:58.559] ,584
[2020-04-10 15:04:58.660] ,595
[2020-04-10 15:04:58.759] ,519
[2020-04-10 15:04:58.860] ,286
[2020-04-10 15:04:58.960] ,166
[2020-04-10 15:04:59.060] ,124
[2020-04-10 15:04:59.161] ,317
[2020-04-10 15:04:59.261] ,489
[2020-04-10 15:04:59.362] ,540
[2020-04-10 15:04:59.463] ,579
[2020-04-10 15:04:59.563] ,586
[2020-04-10 15:04:59.663] ,585
[2020-04-10 15:04:59.763] ,459
[2020-04-10 15:04:59.863] ,229
[2020-04-10 15:04:59.963] ,145
[2020-04-10 15:05:00.063] ,110
[2020-04-10 15:05:00.163] ,327
[2020-04-10 15:05:00.263] ,483
[2020-04-10 15:05:00.364] ,532
[2020-04-10 15:05:00.464] ,555
[2020-04-10 15:05:00.564] ,558
[2020-04-10 15:05:00.664] ,567
[2020-04-10 15:05:00.764] ,450
[2020-04-10 15:05:00.865] ,230
[2020-04-10 15:05:00.965] ,149
[2020-04-10 15:05:01.065] ,209
[2020-04-10 15:05:01.165] ,316
[2020-04-10 15:05:01.265] ,357
[2020-04-10 15:05:01.365] ,367
[2020-04-10 15:05:01.465] ,379
[2020-04-10 15:05:01.565] ,387
[2020-04-10 15:05:01.665] ,375
[2020-04-10 15:05:01.765] ,306
[2020-04-10 15:05:01.867] ,228
[2020-04-10 15:05:01.967] ,180
[2020-04-10 15:05:02.068] ,300
[2020-04-10 15:05:02.168] ,474
[2020-04-10 15:05:02.267] ,532
[2020-04-10 15:05:02.368] ,561
[2020-04-10 15:05:02.468] ,572
[2020-04-10 15:05:02.569] ,582
[2020-04-10 15:05:02.669] ,466
[2020-04-10 15:05:02.769] ,265
[2020-04-10 15:05:02.869] ,175
[2020-04-10 15:05:02.969] ,197
[2020-04-10 15:05:03.069] ,423
[2020-04-10 15:05:03.169] ,517
[2020-04-10 15:05:03.269] ,558
[2020-04-10 15:05:03.369] ,579
[2020-04-10 15:05:03.469] ,586
[2020-04-10 15:05:03.569] ,562
[2020-04-10 15:05:03.669] ,428
[2020-04-10 15:05:03.769] ,221
[2020-04-10 15:05:03.874] ,137
[2020-04-10 15:05:03.975] ,273
[2020-04-10 15:05:04.079] ,428
[2020-04-10 15:05:04.176] ,465
[2020-04-10 15:05:04.276] ,475
[2020-04-10 15:05:04.376] ,500
[2020-04-10 15:05:04.476] ,519
[2020-04-10 15:05:04.577] ,477
[2020-04-10 15:05:04.677] ,325
[2020-04-10 15:05:04.776] ,200
[2020-04-10 15:05:04.877] ,173
[2020-04-10 15:05:04.978] ,340
[2020-04-10 15:05:05.078] ,437
[2020-04-10 15:05:05.178] ,469
[2020-04-10 15:05:05.279] ,499
[2020-04-10 15:05:05.378] ,509
[2020-04-10 15:05:05.478] ,533
[2020-04-10 15:05:05.578] ,433
[2020-04-10 15:05:05.678] ,255
[2020-04-10 15:05:05.780] ,176
[2020-04-10 15:05:05.870] ,286
[2020-04-10 15:05:05.978] ,447
[2020-04-10 15:05:06.078] ,494
[2020-04-10 15:05:06.178] ,500
[2020-04-10 15:05:06.278] ,523
[2020-04-10 15:05:06.378] ,546
[2020-04-10 15:05:06.478] ,541
[2020-04-10 15:05:06.578] ,367
[2020-04-10 15:05:06.678] ,216
[2020-04-10 15:05:06.778] ,161
[2020-04-10 15:05:06.881] ,366
[2020-04-10 15:05:06.981] ,506
[2020-04-10 15:05:07.081] ,548
[2020-04-10 15:05:07.182] ,572
[2020-04-10 15:05:07.281] ,576
[2020-04-10 15:05:07.381] ,580
[2020-04-10 15:05:07.482] ,504
[2020-04-10 15:05:07.582] ,272
[2020-04-10 15:05:07.682] ,169
[2020-04-10 15:05:07.783] ,224
[2020-04-10 15:05:07.883] ,430
[2020-04-10 15:05:07.983] ,506
[2020-04-10 15:05:08.083] ,559
[2020-04-10 15:05:08.184] ,582
[2020-04-10 15:05:08.276] ,582
[2020-04-10 15:05:08.376] ,577
[2020-04-10 15:05:08.486] ,403
[2020-04-10 15:05:08.586] ,204
[2020-04-10 15:05:08.686] ,138
[2020-04-10 15:05:08.786] ,276
[2020-04-10 15:05:08.885] ,468
[2020-04-10 15:05:08.985] ,530
[2020-04-10 15:05:09.085] ,559
[2020-04-10 15:05:09.185] ,570
[2020-04-10 15:05:09.285] ,588
[2020-04-10 15:05:09.385] ,567
[2020-04-10 15:05:09.485] ,382
[2020-04-10 15:05:09.585] ,200
[2020-04-10 15:05:09.685] ,135
[2020-04-10 15:05:09.785] ,284
[2020-04-10 15:05:09.888] ,437
[2020-04-10 15:05:09.988] ,481
[2020-04-10 15:05:10.088] ,494
[2020-04-10 15:05:10.189] ,483
[2020-04-10 15:05:10.289] ,481
[2020-04-10 15:05:10.389] ,387
[2020-04-10 15:05:10.489] ,229
[2020-04-10 15:05:10.590] ,161
[2020-04-10 15:05:10.690] ,124
[2020-04-10 15:05:10.790] ,228
[2020-04-10 15:05:10.889] ,295
[2020-04-10 15:05:10.989] ,310
[2020-04-10 15:05:11.089] ,322
[2020-04-10 15:05:11.189] ,330
[2020-04-10 15:05:11.289] ,343
[2020-04-10 15:05:11.389] ,348
[2020-04-10 15:05:11.489] ,243
[2020-04-10 15:05:11.589] ,183
[2020-04-10 15:05:11.689] ,189
[2020-04-10 15:05:11.789] ,376
[2020-04-10 15:05:11.894] ,486
[2020-04-10 15:05:11.993] ,531
[2020-04-10 15:05:12.093] ,556
[2020-04-10 15:05:12.194] ,564
[2020-04-10 15:05:12.294] ,549
[2020-04-10 15:05:12.394] ,368
[2020-04-10 15:05:12.494] ,208
[2020-04-10 15:05:12.595] ,147
[2020-04-10 15:05:12.695] ,237
[2020-04-10 15:05:12.796] ,427
[2020-04-10 15:05:12.896] ,502
[2020-04-10 15:05:12.994] ,517
[2020-04-10 15:05:13.094] ,534
[2020-04-10 15:05:13.194] ,549
[2020-04-10 15:05:13.294] ,546
[2020-04-10 15:05:13.394] ,326
[2020-04-10 15:05:13.494] ,180
[2020-04-10 15:05:13.594] ,122
[2020-04-10 15:05:13.694] ,248
[2020-04-10 15:05:13.794] ,399
[2020-04-10 15:05:13.900] ,471
[2020-04-10 15:05:14.000] ,509
[2020-04-10 15:05:14.105] ,545
[2020-04-10 15:05:14.202] ,570
[2020-04-10 15:05:14.302] ,517
[2020-04-10 15:05:14.403] ,281
[2020-04-10 15:05:14.503] ,171
[2020-04-10 15:05:14.604] ,177
[2020-04-10 15:05:14.704] ,351
[2020-04-10 15:05:14.804] ,463
[2020-04-10 15:05:14.900] ,532
[2020-04-10 15:05:15.011] ,567
[2020-04-10 15:05:15.100] ,577
[2020-04-10 15:05:15.200] ,586
[2020-04-10 15:05:15.300] ,504
[2020-04-10 15:05:15.400] ,267
[2020-04-10 15:05:15.500] ,163
[2020-04-10 15:05:15.600] ,244
[2020-04-10 15:05:15.700] ,413
[2020-04-10 15:05:15.800] ,488
[2020-04-10 15:05:15.906] ,542
[2020-04-10 15:05:16.007] ,565
[2020-04-10 15:05:16.107] ,573
[2020-04-10 15:05:16.206] ,568
[2020-04-10 15:05:16.307] ,397
[2020-04-10 15:05:16.407] ,217
[2020-04-10 15:05:16.508] ,136
[2020-04-10 15:05:16.608] ,247
[2020-04-10 15:05:16.709] ,439
[2020-04-10 15:05:16.809] ,542
[2020-04-10 15:05:16.906] ,592
[2020-04-10 15:05:17.006] ,614
[2020-04-10 15:05:17.106] ,616
[2020-04-10 15:05:17.206] ,582
[2020-04-10 15:05:17.306] ,393
[2020-04-10 15:05:17.406] ,189
[2020-04-10 15:05:17.506] ,118
[2020-04-10 15:05:17.606] ,257
[2020-04-10 15:05:17.706] ,440
[2020-04-10 15:05:17.806] ,506
[2020-04-10 15:05:17.912] ,512
[2020-04-10 15:05:18.013] ,514
[2020-04-10 15:05:18.112] ,543
[2020-04-10 15:05:18.213] ,556
[2020-04-10 15:05:18.314] ,413
[2020-04-10 15:05:18.414] ,224
[2020-04-10 15:05:18.514] ,157
[2020-04-10 15:05:18.614] ,235
[2020-04-10 15:05:18.715] ,446
[2020-04-10 15:05:18.815] ,529
[2020-04-10 15:05:18.909] ,572
[2020-04-10 15:05:19.009] ,591
[2020-04-10 15:05:19.109] ,595
[2020-04-10 15:05:19.209] ,561
[2020-04-10 15:05:19.309] ,322
[2020-04-10 15:05:19.409] ,175
[2020-04-10 15:05:19.509] ,117
[2020-04-10 15:05:19.608] ,316
[2020-04-10 15:05:19.708] ,446
[2020-04-10 15:05:19.818] ,429
[2020-04-10 15:05:19.918] ,437
[2020-04-10 15:05:20.018] ,474
[2020-04-10 15:05:20.118] ,518
[2020-04-10 15:05:20.219] ,456
[2020-04-10 15:05:20.319] ,256
[2020-04-10 15:05:20.419] ,165
[2020-04-10 15:05:20.519] ,256
[2020-04-10 15:05:20.619] ,412
[2020-04-10 15:05:20.719] ,494
[2020-04-10 15:05:20.817] ,541
[2020-04-10 15:05:20.920] ,558
[2020-04-10 15:05:21.020] ,564
[2020-04-10 15:05:21.121] ,569
[2020-04-10 15:05:21.220] ,462
[2020-04-10 15:05:21.321] ,247
[2020-04-10 15:05:21.421] ,154
[2020-04-10 15:05:21.521] ,148
[2020-04-10 15:05:21.621] ,308
[2020-04-10 15:05:21.721] ,434
[2020-04-10 15:05:21.817] ,441
[2020-04-10 15:05:21.915] ,442
[2020-04-10 15:05:22.015] ,483
[2020-04-10 15:05:22.115] ,531
[2020-04-10 15:05:22.215] ,545
[2020-04-10 15:05:22.314] ,362
[2020-04-10 15:05:22.414] ,210
[2020-04-10 15:05:22.524] ,145
[2020-04-10 15:05:22.624] ,274
[2020-04-10 15:05:22.724] ,434
[2020-04-10 15:05:22.825] ,468
[2020-04-10 15:05:22.925] ,489
[2020-04-10 15:05:23.025] ,533
[2020-04-10 15:05:23.125] ,582
[2020-04-10 15:05:23.225] ,588
[2020-04-10 15:05:23.326] ,445
[2020-04-10 15:05:23.426] ,226
[2020-04-10 15:05:23.526] ,148
[2020-04-10 15:05:23.627] ,338
[2020-04-10 15:05:23.727] ,497
[2020-04-10 15:05:23.820] ,547
[2020-04-10 15:05:23.920] ,580
[2020-04-10 15:05:24.020] ,598
[2020-04-10 15:05:24.130] ,606
[2020-04-10 15:05:24.220] ,585
[2020-04-10 15:05:24.320] ,380
[2020-04-10 15:05:24.420] ,185
[2020-04-10 15:05:24.530] ,115
[2020-04-10 15:05:24.630] ,382
[2020-04-10 15:05:24.730] ,509
[2020-04-10 15:05:24.829] ,580
[2020-04-10 15:05:24.930] ,604
[2020-04-10 15:05:25.034] ,608
[2020-04-10 15:05:25.130] ,615
[2020-04-10 15:05:25.231] ,581
[2020-04-10 15:05:25.331] ,339
[2020-04-10 15:05:25.431] ,162
[2020-04-10 15:05:25.531] ,166
[2020-04-10 15:05:25.631] ,440
[2020-04-10 15:05:25.732] ,535
[2020-04-10 15:05:25.832] ,600
[2020-04-10 15:05:25.925] ,628
[2020-04-10 15:05:26.032] ,639
[2020-04-10 15:05:26.125] ,637
[2020-04-10 15:05:26.225] ,607
[2020-04-10 15:05:26.325] ,306
[2020-04-10 15:05:26.425] ,144
[2020-04-10 15:05:26.525] ,150
[2020-04-10 15:05:26.625] ,375
[2020-04-10 15:05:26.734] ,508
[2020-04-10 15:05:26.834] ,567
[2020-04-10 15:05:26.934] ,572
[2020-04-10 15:05:27.034] ,582
[2020-04-10 15:05:27.134] ,606
[2020-04-10 15:05:27.234] ,496
[2020-04-10 15:05:27.334] ,225
[2020-04-10 15:05:27.435] ,134
[2020-04-10 15:05:27.536] ,189
[2020-04-10 15:05:27.637] ,390
[2020-04-10 15:05:27.736] ,468
[2020-04-10 15:05:27.837] ,408
[2020-04-10 15:05:27.935] ,405
[2020-04-10 15:05:28.035] ,452
[2020-04-10 15:05:28.135] ,514
[2020-04-10 15:05:28.235] ,379
[2020-04-10 15:05:28.334] ,230
[2020-04-10 15:05:28.435] ,163
[2020-04-10 15:05:28.535] ,229
[2020-04-10 15:05:28.634] ,377
[2020-04-10 15:05:28.734] ,468
[2020-04-10 15:05:28.840] ,466
[2020-04-10 15:05:28.940] ,464
[2020-04-10 15:05:29.040] ,481
[2020-04-10 15:05:29.140] ,489
[2020-04-10 15:05:29.241] ,386
[2020-04-10 15:05:29.342] ,234
[2020-04-10 15:05:29.441] ,162
[2020-04-10 15:05:29.542] ,235
[2020-04-10 15:05:29.642] ,423
[2020-04-10 15:05:29.742] ,501
[2020-04-10 15:05:29.837] ,533
[2020-04-10 15:05:29.937] ,555
[2020-04-10 15:05:30.037] ,576
[2020-04-10 15:05:30.137] ,582
[2020-04-10 15:05:30.237] ,484
[2020-04-10 15:05:30.337] ,244
[2020-04-10 15:05:30.437] ,150
[2020-04-10 15:05:30.537] ,236
[2020-04-10 15:05:30.637] ,447
[2020-04-10 15:05:30.737] ,513
[2020-04-10 15:05:30.844] ,559
[2020-04-10 15:05:30.944] ,560
[2020-04-10 15:05:31.045] ,550
[2020-04-10 15:05:31.144] ,576
[2020-04-10 15:05:31.245] ,514
[2020-04-10 15:05:31.346] ,256
[2020-04-10 15:05:31.445] ,151
[2020-04-10 15:05:31.546] ,109
[2020-04-10 15:05:31.646] ,289
[2020-04-10 15:05:31.746] ,447
[2020-04-10 15:05:31.847] ,471
[2020-04-10 15:05:31.946] ,475
[2020-04-10 15:05:32.048] ,518
[2020-04-10 15:05:32.147] ,582
[2020-04-10 15:05:32.248] ,569
[2020-04-10 15:05:32.347] ,298
[2020-04-10 15:05:32.448] ,166
[2020-04-10 15:05:32.549] ,182
[2020-04-10 15:05:32.650] ,389
[2020-04-10 15:05:32.751] ,483
[2020-04-10 15:05:32.852] ,506
[2020-04-10 15:05:32.948] ,456
[2020-04-10 15:05:33.045] ,488
[2020-04-10 15:05:33.145] ,533
[2020-04-10 15:05:33.245] ,484
[2020-04-10 15:05:33.345] ,272
[2020-04-10 15:05:33.445] ,169
[2020-04-10 15:05:33.545] ,228
[2020-04-10 15:05:33.645] ,382
[2020-04-10 15:05:33.745] ,452
[2020-04-10 15:05:33.853] ,415
[2020-04-10 15:05:33.954] ,457
[2020-04-10 15:05:34.054] ,521
[2020-04-10 15:05:34.155] ,547
[2020-04-10 15:05:34.255] ,440
[2020-04-10 15:05:34.355] ,244
[2020-04-10 15:05:34.456] ,163
[2020-04-10 15:05:34.556] ,294
[2020-04-10 15:05:34.657] ,408
[2020-04-10 15:05:34.757] ,456
[2020-04-10 15:05:34.857] ,469
[2020-04-10 15:05:34.957] ,502
[2020-04-10 15:05:35.057] ,531
[2020-04-10 15:05:35.157] ,535
[2020-04-10 15:05:35.257] ,434
[2020-04-10 15:05:35.357] ,259
[2020-04-10 15:05:35.457] ,177
[2020-04-10 15:05:35.557] ,319
[2020-04-10 15:05:35.657] ,437
[2020-04-10 15:05:35.756] ,513
[2020-04-10 15:05:35.859] ,544
[2020-04-10 15:05:35.959] ,570
[2020-04-10 15:05:36.059] ,572
[2020-04-10 15:05:36.159] ,459
[2020-04-10 15:05:36.259] ,290
[2020-04-10 15:05:36.360] ,181
[2020-04-10 15:05:36.460] ,196
[2020-04-10 15:05:36.560] ,376
[2020-04-10 15:05:36.660] ,493
[2020-04-10 15:05:36.760] ,549
[2020-04-10 15:05:36.860] ,576
[2020-04-10 15:05:36.961] ,582
[2020-04-10 15:05:37.061] ,586
[2020-04-10 15:05:37.161] ,507
[2020-04-10 15:05:37.261] ,317
[2020-04-10 15:05:37.362] ,178
[2020-04-10 15:05:37.462] ,184
[2020-04-10 15:05:37.562] ,361
[2020-04-10 15:05:37.663] ,457
[2020-04-10 15:05:37.763] ,500
[2020-04-10 15:05:37.857] ,523
[2020-04-10 15:05:37.956] ,538
[2020-04-10 15:05:38.056] ,548
[2020-04-10 15:05:38.156] ,417
[2020-04-10 15:05:38.256] ,228
[2020-04-10 15:05:38.356] ,146
[2020-04-10 15:05:38.456] ,282
[2020-04-10 15:05:38.556] ,433
[2020-04-10 15:05:38.666] ,517
[2020-04-10 15:05:38.765] ,554
[2020-04-10 15:05:38.866] ,567
[2020-04-10 15:05:38.966] ,577
[2020-04-10 15:05:39.066] ,509
[2020-04-10 15:05:39.166] ,361
[2020-04-10 15:05:39.267] ,186
[2020-04-10 15:05:39.367] ,123
[2020-04-10 15:05:39.467] ,276
[2020-04-10 15:05:39.567] ,392
[2020-04-10 15:05:39.668] ,442
[2020-04-10 15:05:39.768] ,468
[2020-04-10 15:05:39.859] ,486
[2020-04-10 15:05:39.968] ,502
[2020-04-10 15:05:40.068] ,449
[2020-04-10 15:05:40.168] ,320
[2020-04-10 15:05:40.268] ,204
[2020-04-10 15:05:40.368] ,160
[2020-04-10 15:05:40.468] ,339
[2020-04-10 15:05:40.568] ,456
[2020-04-10 15:05:40.668] ,454
[2020-04-10 15:05:40.768] ,489
[2020-04-10 15:05:40.870] ,531
[2020-04-10 15:05:40.970] ,562
[2020-04-10 15:05:41.070] ,476
[2020-04-10 15:05:41.171] ,254
[2020-04-10 15:05:41.270] ,161
[2020-04-10 15:05:41.370] ,236
[2020-04-10 15:05:41.470] ,440
[2020-04-10 15:05:41.570] ,514
[2020-04-10 15:05:41.670] ,553
[2020-04-10 15:05:41.770] ,573
[2020-04-10 15:05:41.873] ,586
[2020-04-10 15:05:41.973] ,595
[2020-04-10 15:05:42.073] ,526
[2020-04-10 15:05:42.175] ,236
[2020-04-10 15:05:42.275] ,138
[2020-04-10 15:05:42.375] ,301
[2020-04-10 15:05:42.475] ,449
[2020-04-10 15:05:42.575] ,496
[2020-04-10 15:05:42.676] ,499
[2020-04-10 15:05:42.775] ,538
[2020-04-10 15:05:42.870] ,568
[2020-04-10 15:05:42.970] ,561
[2020-04-10 15:05:43.070] ,430
[2020-04-10 15:05:43.170] ,220
[2020-04-10 15:05:43.270] ,134
[2020-04-10 15:05:43.370] ,292
[2020-04-10 15:05:43.470] ,417
[2020-04-10 15:05:43.570] ,514
[2020-04-10 15:05:43.670] ,556
[2020-04-10 15:05:43.770] ,577
[2020-04-10 15:05:43.878] ,581
[2020-04-10 15:05:43.978] ,465
[2020-04-10 15:05:44.079] ,256
[2020-04-10 15:05:44.179] ,153
[2020-04-10 15:05:44.280] ,216
[2020-04-10 15:05:44.381] ,402
[2020-04-10 15:05:44.481] ,488
[2020-04-10 15:05:44.581] ,517
[2020-04-10 15:05:44.681] ,549
[2020-04-10 15:05:44.780] ,569
[2020-04-10 15:05:44.876] ,568
[2020-04-10 15:05:44.976] ,446
[2020-04-10 15:05:45.076] ,228
[2020-04-10 15:05:45.176] ,150
[2020-04-10 15:05:45.276] ,358
[2020-04-10 15:05:45.376] ,471
[2020-04-10 15:05:45.476] ,513
[2020-04-10 15:05:45.576] ,543
[2020-04-10 15:05:45.676] ,557
[2020-04-10 15:05:45.776] ,562
[2020-04-10 15:05:45.883] ,506
[2020-04-10 15:05:45.984] ,319
[2020-04-10 15:05:46.084] ,182
[2020-04-10 15:05:46.184] ,147
[2020-04-10 15:05:46.285] ,340
[2020-04-10 15:05:46.385] ,454
[2020-04-10 15:05:46.486] ,495
[2020-04-10 15:05:46.586] ,533
[2020-04-10 15:05:46.686] ,544
[2020-04-10 15:05:46.787] ,553
[2020-04-10 15:05:46.880] ,433
[2020-04-10 15:05:46.980] ,235
[2020-04-10 15:05:47.080] ,157
[2020-04-10 15:05:47.190] ,288
[2020-04-10 15:05:47.290] ,441
[2020-04-10 15:05:47.390] ,500
[2020-04-10 15:05:47.490] ,519
[2020-04-10 15:05:47.590] ,556
[2020-04-10 15:05:47.689] ,577
[2020-04-10 15:05:47.790] ,526
[2020-04-10 15:05:47.891] ,378
[2020-04-10 15:05:47.991] ,207
[2020-04-10 15:05:48.091] ,136
[2020-04-10 15:05:48.192] ,326
[2020-04-10 15:05:48.292] ,438
[2020-04-10 15:05:48.393] ,469
[2020-04-10 15:05:48.493] ,488
[2020-04-10 15:05:48.593] ,508
[2020-04-10 15:05:48.692] ,533
[2020-04-10 15:05:48.793] ,482
[2020-04-10 15:05:48.894] ,310
[2020-04-10 15:05:48.994] ,189
[2020-04-10 15:05:49.094] ,183
[2020-04-10 15:05:49.194] ,386
[2020-04-10 15:05:49.294] ,474
[2020-04-10 15:05:49.394] ,387
[2020-04-10 15:05:49.494] ,340
[2020-04-10 15:05:49.594] ,387
[2020-04-10 15:05:49.694] ,505
[2020-04-10 15:05:49.793] ,483
[2020-04-10 15:05:49.896] ,296
[2020-04-10 15:05:49.996] ,192
[2020-04-10 15:05:50.097] ,213
[2020-04-10 15:05:50.196] ,408
[2020-04-10 15:05:50.297] ,486
[2020-04-10 15:05:50.397] ,487
[2020-04-10 15:05:50.497] ,509
[2020-04-10 15:05:50.598] ,556
[2020-04-10 15:05:50.698] ,579
[2020-04-10 15:05:50.798] ,463
[2020-04-10 15:05:50.889] ,230
[2020-04-10 15:05:50.989] ,146
[2020-04-10 15:05:51.099] ,254
[2020-04-10 15:05:51.199] ,404
[2020-04-10 15:05:51.299] ,433
[2020-04-10 15:05:51.399] ,420
[2020-04-10 15:05:51.499] ,470
[2020-04-10 15:05:51.599] ,534
[2020-04-10 15:05:51.699] ,506
[2020-04-10 15:05:51.799] ,321
[2020-04-10 15:05:51.901] ,194
