,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170
29,148676002.0,5.0,2.0,2.0,2.0,0.0,15.0,7.0,10.0,2.0,1.0,29.0,3.0,1.0,2.0,3.0,3.0,1.0,0.0,2.0,7.0,17.0,21.0,24.0,4.0,13.0,11.0,6.0,13.0,0.0,2.0,0.0,7.0,0.0,20.0,14.0,1.0,0.0,12.0,14.0,0.0,0.0,10.0,0.0,60.0,12.0,5.0,6.0,1.0,15.0,6.0,4.0,2.0,2.0,12.0,3.0,0.0,1.0,4.0,8.0,0.0,1.0,0.0,3.0,0.0,14.0,7.0,0.0,0.0,30.0,5.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,16.0,9.0,8.0,2.0,3.0,3.0,1.0,8.0,27.0,7.0,5.0,3.0,18.0,6.0,0.0,0.0,1.0,4.0,2.0,7.0,1.0,0.0,1.0,0.0,12.0,7.0,9.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,11.0,2.0,0.0,0.0,1.0,3.0,0.0,14.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,9.0,24.0,11.0,0.0,0.0,6.0,7.0,17.0,0.0,1.0,9.0,12.0,20.0,5.0,4.0,9.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,18.0,5.0,0.0,2.0,1.0,2.0,0.0,5.0,28.0,4.0,1.0,19.0,13.0,5.0,11.0,1.0
30,15025739.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,1.0,5.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,8.0,2.0,1.0,0.0,0.0,8.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,12.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
31,1528124304.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,1533992768.0,0.0,0.0,1.0,14.0,2.0,31.0,0.0,24.0,1.0,0.0,76.0,0.0,2.0,2.0,6.0,5.0,6.0,0.0,0.0,6.0,32.0,12.0,39.0,12.0,22.0,3.0,11.0,25.0,7.0,1.0,0.0,0.0,0.0,15.0,10.0,1.0,0.0,18.0,25.0,3.0,0.0,9.0,0.0,24.0,16.0,0.0,4.0,0.0,31.0,0.0,7.0,0.0,2.0,4.0,0.0,0.0,1.0,4.0,13.0,0.0,0.0,0.0,2.0,1.0,11.0,27.0,0.0,0.0,39.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,16.0,3.0,3.0,1.0,1.0,2.0,0.0,13.0,35.0,14.0,12.0,4.0,51.0,17.0,0.0,3.0,0.0,1.0,1.0,33.0,3.0,0.0,1.0,6.0,21.0,2.0,2.0,8.0,1.0,1.0,0.0,6.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,30.0,8.0,0.0,0.0,7.0,11.0,17.0,0.0,0.0,2.0,1.0,44.0,24.0,9.0,24.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,1.0,0.0,6.0,34.0,4.0,1.0,11.0,9.0,10.0,6.0,0.0
33,161662833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,164958548.0,7.0,6.0,3.0,6.0,3.0,29.0,11.0,19.0,5.0,2.0,62.0,0.0,6.0,3.0,2.0,5.0,10.0,0.0,0.0,4.0,18.0,11.0,51.0,6.0,13.0,14.0,7.0,50.0,20.0,3.0,3.0,15.0,1.0,0.0,18.0,3.0,1.0,16.0,16.0,1.0,0.0,10.0,0.0,58.0,15.0,15.0,7.0,1.0,19.0,5.0,19.0,5.0,11.0,11.0,2.0,0.0,2.0,2.0,45.0,0.0,12.0,2.0,2.0,1.0,29.0,12.0,0.0,0.0,42.0,5.0,2.0,3.0,0.0,0.0,14.0,2.0,0.0,8.0,5.0,8.0,10.0,10.0,4.0,3.0,12.0,56.0,13.0,9.0,3.0,38.0,9.0,14.0,7.0,3.0,1.0,1.0,22.0,3.0,18.0,1.0,4.0,24.0,5.0,17.0,15.0,0.0,4.0,4.0,4.0,11.0,0.0,6.0,1.0,0.0,0.0,3.0,7.0,0.0,17.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,12.0,27.0,9.0,0.0,1.0,11.0,16.0,15.0,0.0,1.0,17.0,20.0,31.0,4.0,3.0,11.0,3.0,2.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,2.0,21.0,6.0,0.0,12.0,0.0,2.0,0.0,7.0,21.0,2.0,1.0,14.0,11.0,4.0,5.0,0.0
35,1664610132.0,1.0,9.0,2.0,6.0,0.0,20.0,16.0,19.0,25.0,2.0,40.0,0.0,3.0,3.0,1.0,8.0,5.0,0.0,0.0,4.0,15.0,13.0,37.0,9.0,17.0,14.0,13.0,19.0,14.0,0.0,0.0,10.0,0.0,18.0,0.0,8.0,1.0,12.0,26.0,3.0,0.0,8.0,0.0,39.0,11.0,7.0,7.0,1.0,20.0,7.0,7.0,3.0,5.0,5.0,3.0,0.0,1.0,3.0,13.0,0.0,6.0,0.0,2.0,5.0,21.0,16.0,3.0,0.0,31.0,2.0,1.0,2.0,0.0,1.0,16.0,0.0,0.0,14.0,5.0,36.0,1.0,5.0,2.0,5.0,13.0,42.0,13.0,13.0,2.0,20.0,15.0,1.0,3.0,1.0,0.0,1.0,65.0,2.0,0.0,0.0,2.0,30.0,18.0,29.0,6.0,1.0,5.0,6.0,3.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,7.0,0.0,42.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,26.0,14.0,2.0,0.0,20.0,8.0,18.0,0.0,1.0,14.0,22.0,21.0,3.0,6.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,74.0,50.0,0.0,23.0,1.0,0.0,0.0,3.0,16.0,4.0,0.0,5.0,4.0,8.0,5.0,1.0
36,167469440.0,0.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1675222064.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
38,169370314.0,1.0,0.0,0.0,7.0,0.0,24.0,0.0,20.0,1.0,0.0,38.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0,1.0,4.0,19.0,31.0,47.0,11.0,26.0,3.0,12.0,21.0,12.0,1.0,0.0,18.0,0.0,16.0,12.0,0.0,0.0,0.0,36.0,3.0,0.0,13.0,0.0,30.0,26.0,1.0,6.0,1.0,33.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,2.0,0.0,3.0,1.0,18.0,22.0,0.0,0.0,33.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,14.0,1.0,6.0,0.0,1.0,2.0,0.0,29.0,17.0,15.0,10.0,1.0,22.0,22.0,0.0,2.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,3.0,24.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,3.0,0.0,0.0,1.0,6.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,7.0,0.0,0.0,10.0,12.0,18.0,0.0,0.0,3.0,3.0,8.0,8.0,11.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,1.0,0.0,3.0,0.0,7.0,40.0,3.0,0.0,18.0,19.0,11.0,6.0,0.0
39,1700951646.0,0.0,1.0,0.0,15.0,0.0,53.0,5.0,53.0,1.0,1.0,129.0,0.0,0.0,2.0,5.0,12.0,10.0,0.0,1.0,9.0,53.0,46.0,134.0,29.0,60.0,11.0,27.0,54.0,14.0,5.0,0.0,25.0,0.0,16.0,26.0,1.0,2.0,36.0,0.0,4.0,0.0,40.0,0.0,78.0,31.0,3.0,11.0,5.0,128.0,2.0,7.0,1.0,3.0,6.0,1.0,0.0,0.0,2.0,21.0,0.0,26.0,0.0,4.0,1.0,27.0,36.0,1.0,0.0,109.0,1.0,2.0,2.0,0.0,0.0,6.0,1.0,1.0,30.0,5.0,14.0,0.0,1.0,7.0,0.0,44.0,39.0,41.0,30.0,4.0,32.0,63.0,0.0,4.0,0.0,1.0,1.0,30.0,3.0,0.0,0.0,6.0,80.0,9.0,8.0,21.0,1.0,2.0,1.0,4.0,0.0,0.0,19.0,5.0,0.0,0.0,1.0,18.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,7.0,2.0,2.0,68.0,31.0,1.0,0.0,16.0,20.0,51.0,0.0,0.0,7.0,10.0,13.0,11.0,13.0,26.0,5.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,22.0,0.0,4.0,0.0,2.0,0.0,14.0,68.0,5.0,0.0,33.0,17.0,12.0,17.0,0.0
40,171857982.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,6.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,2.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0
41,174495295.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,185636053.0,0.0,3.0,0.0,6.0,0.0,24.0,5.0,21.0,1.0,2.0,46.0,5.0,0.0,2.0,3.0,5.0,8.0,0.0,0.0,4.0,27.0,19.0,45.0,14.0,20.0,7.0,12.0,23.0,10.0,2.0,0.0,9.0,0.0,10.0,8.0,1.0,2.0,13.0,40.0,3.0,0.0,0.0,0.0,30.0,13.0,4.0,6.0,1.0,47.0,3.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,4.0,10.0,0.0,9.0,0.0,2.0,2.0,16.0,18.0,1.0,0.0,35.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,9.0,5.0,10.0,2.0,5.0,3.0,0.0,17.0,22.0,19.0,16.0,2.0,14.0,21.0,1.0,2.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,4.0,26.0,2.0,11.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,2.0,0.0,0.0,2.0,8.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,25.0,26.0,0.0,0.0,10.0,8.0,20.0,0.0,0.0,6.0,10.0,13.0,5.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,10.0,0.0,6.0,0.0,1.0,0.0,4.0,27.0,4.0,0.0,11.0,11.0,6.0,7.0,0.0
43,1859471587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,185949381.0,12.0,9.0,3.0,12.0,1.0,50.0,12.0,47.0,4.0,3.0,146.0,2.0,7.0,3.0,4.0,16.0,25.0,0.0,0.0,8.0,43.0,42.0,148.0,18.0,43.0,27.0,33.0,60.0,60.0,4.0,3.0,24.0,0.0,58.0,39.0,6.0,2.0,30.0,78.0,6.0,1.0,30.0,0.0,0.0,34.0,22.0,12.0,2.0,80.0,11.0,18.0,6.0,6.0,14.0,9.0,0.0,2.0,1.0,31.0,1.0,10.0,4.0,2.0,3.0,63.0,31.0,1.0,0.0,137.0,6.0,0.0,9.0,0.0,0.0,27.0,4.0,0.0,35.0,14.0,17.0,8.0,11.0,5.0,3.0,42.0,90.0,34.0,25.0,16.0,72.0,41.0,0.0,6.0,2.0,4.0,2.0,34.0,3.0,0.0,1.0,8.0,68.0,12.0,26.0,26.0,1.0,4.0,5.0,3.0,1.0,1.0,19.0,5.0,0.0,0.0,1.0,22.0,1.0,28.0,6.0,2.0,0.0,5.0,0.0,2.0,5.0,14.0,62.0,34.0,2.0,1.0,21.0,23.0,54.0,0.0,1.0,28.0,33.0,48.0,14.0,10.0,38.0,10.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,13.0,0.0,0.0,2.0,46.0,22.0,0.0,13.0,1.0,3.0,0.0,20.0,82.0,7.0,2.0,34.0,29.0,14.0,23.0,0.0
45,189055844.0,0.0,2.0,1.0,6.0,1.0,25.0,2.0,22.0,2.0,1.0,43.0,0.0,1.0,3.0,1.0,8.0,4.0,0.0,0.0,6.0,25.0,31.0,43.0,11.0,14.0,4.0,11.0,25.0,12.0,3.0,1.0,16.0,0.0,15.0,11.0,0.0,0.0,26.0,31.0,2.0,0.0,13.0,0.0,34.0,0.0,1.0,6.0,0.0,32.0,2.0,6.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,14.0,0.0,1.0,1.0,4.0,1.0,11.0,16.0,0.0,0.0,29.0,1.0,1.0,2.0,0.0,1.0,6.0,2.0,0.0,10.0,5.0,6.0,3.0,5.0,2.0,1.0,42.0,22.0,15.0,14.0,2.0,22.0,17.0,0.0,3.0,0.0,1.0,2.0,17.0,3.0,0.0,1.0,2.0,24.0,4.0,2.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,10.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,24.0,11.0,0.0,0.0,6.0,13.0,14.0,0.0,1.0,5.0,3.0,12.0,11.0,15.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,1.0,0.0,8.0,37.0,4.0,1.0,10.0,16.0,10.0,10.0,1.0
46,192211768.0,4.0,5.0,3.0,0.0,0.0,2.0,18.0,2.0,1.0,3.0,13.0,0.0,1.0,5.0,1.0,1.0,6.0,0.0,0.0,1.0,3.0,4.0,10.0,0.0,2.0,13.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,15.0,7.0,3.0,1.0,1.0,3.0,0.0,1.0,4.0,0.0,22.0,1.0,0.0,0.0,3.0,2.0,5.0,0.0,7.0,5.0,6.0,1.0,0.0,0.0,2.0,2.0,0.0,20.0,3.0,1.0,1.0,10.0,0.0,7.0,0.0,9.0,3.0,2.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0,2.0,0.0,1.0,9.0,0.0,1.0,0.0,40.0,3.0,5.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,4.0,14.0,1.0,1.0,4.0,2.0,5.0,0.0,2.0,7.0,22.0,13.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
47,194918485.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0,8.0,2.0,0.0,15.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,8.0,6.0,16.0,5.0,7.0,1.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,7.0,7.0,0.0,0.0,6.0,11.0,2.0,0.0,6.0,0.0,12.0,6.0,0.0,0.0,0.0,10.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,3.0,7.0,0.0,1.0,2.0,0.0,4.0,10.0,5.0,6.0,1.0,7.0,8.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,12.0,2.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,2.0,0.0,2.0,2.0,4.0,1.0,0.0
