,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
46,4777301054.0,4.0,3.0,4.0,0.0,2.0,1.0,0.0,5.0,2.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
47,630128133.0,61.0,84.0,10.0,6.0,55.0,2.0,10.0,15.0,70.0,20.0,17.0,48.0,37.0,26.0,11.0,3.0,11.0,45.0,2.0,42.0,19.0,31.0,44.0,2.0,0.0,20.0,12.0,50.0,4.0,16.0,17.0,23.0,47.0,11.0,4.0,23.0,14.0,27.0,23.0,39.0,21.0,1.0,28.0,6.0,54.0,0.0,0.0,3.0,4.0,17.0,3.0,42.0,26.0,3.0,11.0,17.0,25.0,56.0,0.0,17.0,7.0,41.0,14.0,34.0,53.0,5.0,25.0,6.0,14.0,0.0
48,7.1340266655522e+17,9.0,17.0,3.0,1.0,6.0,0.0,5.0,4.0,6.0,5.0,4.0,26.0,6.0,8.0,4.0,1.0,22.0,14.0,3.0,22.0,3.0,5.0,35.0,1.0,1.0,6.0,4.0,48.0,5.0,1.0,3.0,3.0,17.0,4.0,2.0,9.0,18.0,6.0,10.0,5.0,6.0,2.0,6.0,3.0,6.0,0.0,3.0,0.0,1.0,5.0,1.0,24.0,10.0,0.0,12.0,4.0,5.0,23.0,0.0,1.0,10.0,7.0,4.0,30.0,16.0,0.0,3.0,9.0,5.0,0.0
49,7.179707715831726e+17,10.0,17.0,4.0,4.0,9.0,5.0,0.0,66.0,7.0,42.0,0.0,19.0,7.0,35.0,213.0,27.0,1.0,8.0,14.0,3.0,6.0,22.0,11.0,0.0,0.0,101.0,3.0,11.0,16.0,5.0,2.0,31.0,20.0,68.0,14.0,5.0,1.0,3.0,6.0,15.0,3.0,21.0,5.0,20.0,6.0,0.0,4.0,1.0,0.0,30.0,0.0,2.0,89.0,23.0,3.0,39.0,2.0,43.0,0.0,2.0,0.0,8.0,10.0,6.0,9.0,40.0,2.0,1.0,30.0,0.0
50,7.387452768742932e+17,36.0,51.0,9.0,7.0,25.0,5.0,6.0,124.0,25.0,66.0,4.0,47.0,19.0,53.0,46.0,86.0,6.0,28.0,88.0,18.0,15.0,39.0,27.0,2.0,28.0,64.0,7.0,28.0,62.0,9.0,12.0,38.0,49.0,63.0,92.0,18.0,6.0,17.0,22.0,28.0,7.0,24.0,21.0,66.0,20.0,1.0,17.0,5.0,30.0,0.0,1.0,7.0,90.0,72.0,6.0,189.0,7.0,57.0,0.0,8.0,1.0,28.0,83.0,18.0,33.0,23.0,11.0,1.0,42.0,0.0
51,7.507053004418212e+17,4.0,10.0,3.0,2.0,2.0,0.0,2.0,2.0,16.0,2.0,5.0,17.0,5.0,2.0,2.0,1.0,6.0,9.0,0.0,5.0,2.0,9.0,7.0,3.0,0.0,3.0,4.0,10.0,0.0,3.0,6.0,2.0,7.0,2.0,0.0,5.0,4.0,8.0,4.0,10.0,2.0,0.0,2.0,1.0,15.0,0.0,3.0,1.0,0.0,1.0,0.0,7.0,4.0,0.0,5.0,2.0,8.0,7.0,0.0,4.0,5.0,8.0,1.0,9.0,4.0,0.0,4.0,3.0,1.0,0.0
52,768870271.0,17.0,76.0,4.0,4.0,14.0,1.0,14.0,8.0,76.0,8.0,23.0,88.0,35.0,15.0,10.0,2.0,88.0,193.0,2.0,78.0,15.0,24.0,160.0,6.0,0.0,11.0,18.0,510.0,6.0,31.0,24.0,11.0,119.0,6.0,3.0,23.0,236.0,28.0,43.0,22.0,21.0,1.0,9.0,6.0,509.0,2.0,42.0,24.0,2.0,7.0,7.0,0.0,16.0,2.0,40.0,11.0,37.0,46.0,0.0,15.0,44.0,36.0,4.0,213.0,125.0,3.0,15.0,15.0,8.0,0.0
53,7.828765772479242e+17,90.0,161.0,18.0,11.0,76.0,10.0,12.0,210.0,48.0,184.0,10.0,101.0,44.0,169.0,101.0,41.0,7.0,89.0,42.0,37.0,45.0,115.0,52.0,1.0,2.0,226.0,10.0,82.0,22.0,30.0,27.0,84.0,110.0,313.0,27.0,45.0,21.0,51.0,28.0,62.0,22.0,72.0,46.0,44.0,34.0,4.0,26.0,10.0,89.0,90.0,4.0,16.0,0.0,43.0,11.0,161.0,17.0,201.0,0.0,13.0,4.0,80.0,57.0,34.0,90.0,49.0,23.0,6.0,113.0,0.0
54,8.107889644330353e+17,4.0,24.0,0.0,5.0,8.0,3.0,2.0,82.0,14.0,31.0,3.0,16.0,9.0,20.0,15.0,42.0,2.0,12.0,55.0,7.0,7.0,13.0,8.0,0.0,23.0,27.0,3.0,10.0,52.0,2.0,3.0,19.0,11.0,33.0,65.0,6.0,5.0,9.0,5.0,7.0,5.0,10.0,0.0,62.0,12.0,0.0,3.0,0.0,23.0,72.0,0.0,2.0,43.0,0.0,4.0,97.0,2.0,35.0,0.0,1.0,1.0,5.0,41.0,16.0,4.0,7.0,4.0,0.0,9.0,0.0
55,8.126931654048031e+17,9.0,42.0,3.0,2.0,12.0,1.0,10.0,4.0,29.0,6.0,12.0,56.0,11.0,4.0,6.0,2.0,50.0,37.0,2.0,39.0,10.0,13.0,88.0,4.0,0.0,10.0,14.0,93.0,3.0,2.0,15.0,5.0,30.0,5.0,1.0,13.0,30.0,21.0,18.0,8.0,9.0,0.0,7.0,3.0,13.0,0.0,11.0,12.0,3.0,6.0,5.0,40.0,11.0,4.0,0.0,6.0,20.0,26.0,0.0,8.0,12.0,20.0,3.0,68.0,29.0,2.0,12.0,11.0,3.0,0.0
56,8.277377926167429e+17,45.0,72.0,11.0,10.0,38.0,8.0,7.0,161.0,21.0,120.0,7.0,55.0,28.0,94.0,55.0,114.0,3.0,34.0,96.0,15.0,21.0,55.0,33.0,0.0,32.0,111.0,5.0,35.0,75.0,16.0,15.0,36.0,58.0,108.0,117.0,30.0,9.0,26.0,21.0,42.0,14.0,40.0,22.0,103.0,23.0,0.0,17.0,4.0,39.0,189.0,2.0,11.0,161.0,97.0,6.0,0.0,12.0,106.0,0.0,11.0,0.0,47.0,117.0,9.0,53.0,28.0,7.0,3.0,68.0,0.0
57,842963089.0,30.0,92.0,9.0,4.0,28.0,1.0,15.0,10.0,75.0,13.0,26.0,90.0,34.0,12.0,10.0,3.0,55.0,65.0,0.0,47.0,21.0,41.0,69.0,15.0,0.0,13.0,20.0,96.0,0.0,3.0,30.0,9.0,57.0,7.0,0.0,35.0,33.0,46.0,23.0,37.0,29.0,1.0,14.0,3.0,34.0,0.0,25.0,5.0,2.0,7.0,8.0,37.0,17.0,2.0,20.0,12.0,0.0,47.0,0.0,28.0,24.0,46.0,8.0,101.0,34.0,4.0,23.0,8.0,9.0,0.0
58,8.447260933073961e+17,115.0,317.0,18.0,7.0,102.0,3.0,19.0,106.0,135.0,122.0,23.0,164.0,73.0,94.0,61.0,22.0,46.0,162.0,25.0,78.0,65.0,133.0,139.0,4.0,1.0,129.0,27.0,160.0,11.0,16.0,45.0,44.0,177.0,90.0,10.0,63.0,49.0,87.0,47.0,71.0,75.0,31.0,47.0,28.0,51.0,0.0,56.0,23.0,43.0,57.0,7.0,46.0,201.0,35.0,26.0,106.0,47.0,0.0,0.0,22.0,23.0,119.0,37.0,139.0,133.0,24.0,41.0,12.0,67.0,0.0
59,8.517454554406339e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,8.780755206589194e+17,22.0,45.0,9.0,3.0,16.0,1.0,5.0,9.0,23.0,10.0,16.0,28.0,21.0,14.0,9.0,1.0,18.0,29.0,1.0,10.0,12.0,17.0,28.0,8.0,0.0,10.0,9.0,35.0,1.0,4.0,16.0,10.0,28.0,5.0,0.0,20.0,14.0,24.0,17.0,22.0,21.0,0.0,14.0,2.0,9.0,0.0,17.0,1.0,2.0,8.0,4.0,15.0,13.0,1.0,8.0,11.0,28.0,22.0,0.0,0.0,8.0,25.0,8.0,21.0,21.0,4.0,13.0,5.0,7.0,0.0
61,8.88280658480513e+17,6.0,37.0,2.0,0.0,5.0,0.0,5.0,0.0,31.0,1.0,20.0,46.0,8.0,3.0,2.0,0.0,45.0,26.0,0.0,28.0,6.0,16.0,48.0,9.0,0.0,1.0,17.0,71.0,0.0,1.0,16.0,3.0,30.0,1.0,0.0,13.0,31.0,18.0,24.0,8.0,11.0,0.0,3.0,1.0,13.0,0.0,7.0,10.0,0.0,1.0,5.0,44.0,4.0,1.0,12.0,0.0,24.0,23.0,0.0,8.0,0.0,19.0,1.0,58.0,19.0,0.0,7.0,10.0,2.0,0.0
62,8.92463130659373e+17,96.0,191.0,19.0,8.0,94.0,0.0,16.0,35.0,83.0,49.0,21.0,124.0,83.0,58.0,19.0,8.0,32.0,121.0,10.0,58.0,38.0,80.0,100.0,8.0,1.0,48.0,28.0,137.0,1.0,17.0,30.0,19.0,101.0,24.0,3.0,67.0,32.0,66.0,30.0,50.0,55.0,4.0,55.0,10.0,46.0,3.0,41.0,7.0,8.0,28.0,8.0,36.0,80.0,5.0,20.0,47.0,46.0,119.0,0.0,25.0,19.0,0.0,34.0,93.0,125.0,7.0,47.0,9.0,37.0,0.0
63,9.033357357925171e+17,40.0,43.0,8.0,7.0,32.0,0.0,5.0,72.0,13.0,29.0,6.0,24.0,26.0,35.0,19.0,53.0,0.0,35.0,56.0,14.0,12.0,22.0,16.0,1.0,17.0,37.0,4.0,26.0,38.0,12.0,8.0,12.0,32.0,26.0,51.0,18.0,6.0,19.0,5.0,17.0,6.0,8.0,23.0,34.0,14.0,3.0,14.0,4.0,10.0,83.0,1.0,4.0,57.0,41.0,3.0,117.0,8.0,37.0,0.0,8.0,1.0,34.0,0.0,6.0,36.0,8.0,10.0,2.0,26.0,0.0
64,915759114.0,48.0,326.0,7.0,3.0,52.0,2.0,32.0,18.0,226.0,18.0,33.0,444.0,47.0,13.0,11.0,3.0,317.0,136.0,5.0,232.0,39.0,99.0,313.0,17.0,0.0,20.0,55.0,682.0,9.0,3.0,78.0,28.0,144.0,16.0,6.0,62.0,147.0,78.0,87.0,42.0,71.0,3.0,17.0,11.0,172.0,0.0,34.0,30.0,6.0,18.0,9.0,213.0,34.0,16.0,68.0,9.0,101.0,139.0,0.0,21.0,58.0,93.0,6.0,0.0,105.0,5.0,40.0,28.0,11.0,0.0
65,9.26298215162323e+17,110.0,184.0,21.0,6.0,95.0,0.0,15.0,41.0,71.0,54.0,25.0,123.0,72.0,64.0,24.0,12.0,52.0,115.0,14.0,77.0,35.0,73.0,126.0,6.0,1.0,57.0,22.0,183.0,4.0,29.0,24.0,25.0,104.0,29.0,6.0,55.0,40.0,59.0,30.0,51.0,49.0,10.0,65.0,13.0,94.0,3.0,53.0,16.0,9.0,33.0,4.0,125.0,90.0,4.0,29.0,53.0,34.0,133.0,0.0,21.0,19.0,125.0,36.0,105.0,0.0,10.0,33.0,12.0,55.0,0.0
66,9.4089743745502e+17,12.0,15.0,3.0,7.0,7.0,3.0,1.0,37.0,5.0,25.0,2.0,14.0,9.0,31.0,60.0,9.0,1.0,9.0,10.0,2.0,7.0,11.0,8.0,0.0,0.0,36.0,1.0,7.0,3.0,8.0,5.0,18.0,14.0,36.0,2.0,6.0,5.0,4.0,5.0,14.0,2.0,14.0,5.0,8.0,2.0,0.0,5.0,0.0,40.0,23.0,0.0,3.0,49.0,7.0,2.0,28.0,4.0,24.0,0.0,4.0,0.0,7.0,8.0,5.0,10.0,0.0,2.0,0.0,19.0,0.0
67,9.435737761045381e+17,27.0,54.0,8.0,1.0,28.0,0.0,13.0,6.0,35.0,14.0,9.0,47.0,21.0,10.0,11.0,2.0,13.0,41.0,1.0,27.0,17.0,33.0,32.0,5.0,0.0,14.0,16.0,43.0,0.0,2.0,11.0,7.0,42.0,6.0,1.0,22.0,16.0,31.0,11.0,26.0,21.0,0.0,17.0,3.0,12.0,0.0,25.0,3.0,2.0,11.0,4.0,15.0,23.0,4.0,12.0,7.0,23.0,41.0,0.0,13.0,7.0,47.0,10.0,40.0,33.0,2.0,0.0,6.0,12.0,0.0
68,9.532227727669248e+17,5.0,20.0,5.0,1.0,6.0,0.0,7.0,2.0,15.0,2.0,7.0,17.0,3.0,3.0,5.0,1.0,25.0,10.0,0.0,17.0,3.0,4.0,31.0,2.0,0.0,4.0,8.0,34.0,0.0,0.0,4.0,3.0,10.0,2.0,3.0,3.0,14.0,10.0,4.0,4.0,8.0,0.0,5.0,2.0,7.0,0.0,6.0,9.0,1.0,1.0,3.0,15.0,6.0,0.0,11.0,3.0,8.0,12.0,0.0,5.0,10.0,9.0,2.0,28.0,12.0,0.0,6.0,0.0,4.0,0.0
69,9.537605663544934e+17,37.0,52.0,8.0,6.0,32.0,2.0,6.0,69.0,20.0,62.0,5.0,40.0,19.0,70.0,45.0,22.0,2.0,31.0,17.0,24.0,14.0,38.0,28.0,1.0,1.0,79.0,7.0,29.0,7.0,15.0,6.0,34.0,49.0,70.0,9.0,19.0,7.0,17.0,13.0,33.0,9.0,32.0,29.0,17.0,12.0,0.0,14.0,5.0,30.0,42.0,1.0,8.0,113.0,9.0,3.0,68.0,9.0,67.0,0.0,7.0,2.0,37.0,26.0,11.0,55.0,19.0,12.0,4.0,0.0,0.0
70,9.541326315071447e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
