,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
20,215338527.0,2.0,4.0,14.0,3.0,10.0,1.0,2.0,4.0,5.0,0.0,6.0,0.0,12.0,1.0,8.0,0.0,4.0,24.0,4.0,0.0,1.0,1.0,2.0,0.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,1.0,8.0,0.0,0.0,4.0,4.0,2.0,3.0,14.0,10.0,1.0,2.0,1.0,1.0,3.0,19.0,1.0,3.0,5.0,11.0,1.0,0.0,6.0,2.0,2.0,4.0,0.0,2.0,8.0,5.0,0.0,6.0,13.0,3.0,0.0,1.0,6.0,7.0,0.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0
21,2164373851.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2188727514.0,9.0,5.0,8.0,4.0,2.0,3.0,1.0,6.0,1.0,0.0,8.0,0.0,8.0,3.0,5.0,7.0,0.0,11.0,5.0,1.0,0.0,0.0,6.0,1.0,22.0,11.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,5.0,10.0,8.0,9.0,1.0,4.0,20.0,2.0,2.0,0.0,6.0,1.0,19.0,1.0,5.0,8.0,2.0,1.0,0.0,0.0,1.0,1.0,22.0,0.0,1.0,4.0,2.0,8.0,8.0,13.0,3.0,2.0,1.0,0.0,9.0,0.0,4.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,7.0,8.0,2.0,0.0,2.0,1.0,0.0,0.0
23,2241022387.0,4.0,1.0,15.0,1.0,5.0,4.0,3.0,6.0,4.0,0.0,5.0,0.0,6.0,0.0,8.0,3.0,0.0,15.0,2.0,2.0,0.0,6.0,0.0,0.0,15.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,1.0,4.0,2.0,3.0,15.0,3.0,3.0,0.0,5.0,3.0,10.0,2.0,7.0,6.0,3.0,2.0,0.0,1.0,1.0,1.0,15.0,0.0,1.0,8.0,5.0,1.0,10.0,22.0,7.0,5.0,2.0,1.0,6.0,0.0,1.0,1.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
24,224349410.0,5.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,7.0,12.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,9.0,3.0,6.0,6.0,1.0,5.0,1.0,1.0,8.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,0.0,6.0,6.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0
25,22465643.0,46.0,9.0,46.0,7.0,15.0,4.0,5.0,59.0,15.0,4.0,27.0,1.0,45.0,1.0,25.0,4.0,5.0,83.0,68.0,7.0,0.0,22.0,15.0,7.0,0.0,71.0,3.0,5.0,13.0,1.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,13.0,1.0,7.0,16.0,4.0,2.0,9.0,13.0,0.0,10.0,91.0,30.0,14.0,13.0,34.0,269.0,37.0,5.0,21.0,54.0,17.0,99.0,9.0,6.0,32.0,27.0,1.0,0.0,8.0,31.0,5.0,78.0,0.0,5.0,23.0,27.0,11.0,71.0,58.0,20.0,4.0,6.0,0.0,34.0,0.0,7.0,7.0,5.0,9.0,27.0,1.0,0.0,0.0,1.0,0.0,9.0,4.0,4.0,0.0,6.0,18.0,0.0,0.0,9.0,1.0,1.0,1.0
26,227003587.0,15.0,4.0,49.0,10.0,21.0,4.0,1.0,26.0,10.0,2.0,25.0,1.0,24.0,2.0,39.0,6.0,14.0,59.0,27.0,10.0,0.0,11.0,6.0,1.0,71.0,0.0,3.0,4.0,6.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,11.0,1.0,3.0,10.0,4.0,0.0,3.0,8.0,0.0,8.0,35.0,10.0,9.0,6.0,53.0,67.0,13.0,8.0,7.0,20.0,7.0,80.0,8.0,16.0,22.0,11.0,3.0,0.0,22.0,33.0,2.0,27.0,0.0,7.0,21.0,18.0,1.0,55.0,64.0,8.0,2.0,5.0,2.0,25.0,1.0,11.0,3.0,14.0,3.0,34.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,11.0,41.0,3.0,4.0,47.0,1.0,32.0,0.0
27,2279339022.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,3.0,2.0,0.0,7.0,0.0,2.0,0.0,2.0,3.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,7.0,1.0,2.0,2.0,3.0,0.0,4.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28,231479295.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,0.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
29,2357754350.0,2.0,2.0,9.0,2.0,2.0,0.0,1.0,8.0,1.0,0.0,11.0,0.0,3.0,0.0,7.0,1.0,0.0,18.0,0.0,0.0,0.0,3.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,2.0,0.0,2.0,9.0,1.0,1.0,0.0,5.0,52.0,10.0,0.0,3.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,3.0,3.0,0.0,2.0,14.0,0.0,1.0,1.0,8.0,4.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
