,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
25,304994537.0,9.0,2.0,4.0,4.0,4.0,1.0,0.0,5.0,4.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,3.0,16.0,0.0,18.0,3.0,4.0,7.0,2.0,1.0,0.0,2.0,5.0,11.0,0.0,1.0,0.0,2.0,4.0,0.0,20.0,3.0,5.0,4.0,0.0,3.0,0.0,3.0
26,30735678.0,102.0,1.0,13.0,9.0,20.0,1.0,0.0,6.0,17.0,8.0,20.0,2.0,10.0,4.0,13.0,1.0,7.0,6.0,17.0,0.0,15.0,7.0,9.0,38.0,18.0,0.0,3.0,16.0,10.0,6.0,1.0,5.0,5.0,10.0,134.0,2.0,2.0,5.0,15.0,1.0,1.0,136.0,8.0,8.0,13.0,0.0,22.0,0.0,9.0
27,3179338645.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,27.0,3.0,3.0,0.0,15.0,5.0,0.0,1.0,1.0,0.0,56.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0
28,3328580625.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,17.0,4.0,16.0,15.0,0.0,6.0,0.0,1.0,1.0,0.0,16.0,21.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0
29,36641694.0,24.0,1.0,4.0,7.0,1.0,1.0,0.0,8.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,17.0,7.0,10.0,5.0,6.0,0.0,2.0,3.0,0.0,0.0,5.0,10.0,2.0,0.0,0.0,3.0,6.0,1.0,40.0,6.0,10.0,4.0,0.0,11.0,0.0,3.0
30,3791121015.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0
31,38975387.0,21.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
32,42679166.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33,428714771.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,4704344258.0,10.0,0.0,3.0,17.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,17.0,1.0,4.0,1.0,2.0,1.0,4.0,0.0,6.0,3.0,0.0,47.0,5.0,10.0,56.0,16.0,5.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0
35,47851189.0,61.0,1.0,8.0,8.0,10.0,0.0,0.0,9.0,14.0,6.0,23.0,1.0,11.0,6.0,14.0,8.0,2.0,5.0,9.0,0.0,26.0,14.0,6.0,34.0,11.0,134.0,3.0,21.0,10.0,2.0,0.0,3.0,7.0,15.0,0.0,0.0,2.0,0.0,13.0,1.0,0.0,122.0,8.0,13.0,14.0,6.0,20.0,0.0,5.0
36,48416262.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0
37,49310742.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
38,605255836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,62458674.0,27.0,1.0,19.0,12.0,1.0,0.0,1.0,1.0,3.0,1.0,9.0,4.0,4.0,6.0,10.0,0.0,2.0,1.0,2.0,0.0,30.0,1.0,1.0,15.0,2.0,15.0,0.0,3.0,3.0,1.0,4.0,5.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,11.0,2.0,3.0,0.0,5.0,0.0,1.0
40,636004365.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,15.0,4.0,1.0,12.0,6.0,6.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
41,64200503.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,77162533.0,56.0,2.0,17.0,17.0,17.0,2.0,0.0,13.0,30.0,8.0,15.0,20.0,4.0,14.0,28.0,5.0,2.0,10.0,2.0,0.0,43.0,5.0,6.0,46.0,20.0,136.0,0.0,3.0,40.0,3.0,6.0,2.0,7.0,1.0,122.0,0.0,5.0,0.0,22.0,1.0,0.0,0.0,46.0,14.0,19.0,0.0,22.0,2.0,9.0
43,77672352.0,24.0,2.0,18.0,23.0,5.0,1.0,3.0,5.0,3.0,1.0,3.0,20.0,1.0,10.0,16.0,4.0,0.0,1.0,0.0,0.0,25.0,1.0,4.0,29.0,3.0,8.0,0.0,2.0,6.0,3.0,9.0,1.0,0.0,0.0,8.0,5.0,1.0,0.0,11.0,1.0,0.0,46.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0
44,805962090.0,9.0,1.0,1.0,16.0,3.0,1.0,0.0,4.0,8.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,5.0,8.0,1.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,1.0,0.0,2.0,1.0,0.0,14.0,4.0,0.0,7.0,0.0,3.0,0.0,7.0
45,829749096.0,5.0,1.0,1.0,1.0,7.0,0.0,0.0,5.0,8.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,13.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,14.0,0.0,1.0,0.0,3.0,1.0,0.0,19.0,3.0,7.0,0.0,0.0,3.0,0.0,2.0
46,8.658244182068552e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,947817049.0,15.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,6.0,3.0,22.0,6.0,7.0,11.0,0.0,1.0,1.0,1.0,10.0,20.0,1.0,0.0,0.0,5.0,2.0,1.0,22.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0
48,95422526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,95873132.0,7.0,0.0,1.0,8.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,9.0,4.0,7.0,2.0,0.0,2.0,0.0,0.0
