,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
72,9.42421865888469e+17,75.0,38.0,2.0,14.0,58.0,5.0,26.0,33.0,26.0,84.0,27.0,61.0,34.0,61.0,9.0,42.0,19.0,13.0,32.0,96.0,14.0,0.0,9.0,30.0,45.0,2.0,23.0,57.0,26.0,9.0,62.0,5.0,68.0,2.0,29.0,61.0,43.0,110.0,81.0,30.0,4.0,20.0,31.0,16.0,33.0,21.0,41.0,81.0,27.0,50.0,11.0,38.0,65.0,99.0,106.0,38.0,15.0,73.0,33.0,24.0,10.0,58.0,17.0,31.0,70.0,67.0,9.0,0.0,25.0,20.0,38.0,0.0,110.0,22.0,39.0,36.0,0.0,18.0,36.0,5.0,26.0,143.0,37.0,77.0,43.0,19.0,1.0,34.0,18.0
73,94295087.0,390.0,272.0,5.0,24.0,211.0,27.0,144.0,216.0,65.0,554.0,148.0,239.0,42.0,262.0,28.0,161.0,73.0,55.0,337.0,321.0,110.0,0.0,56.0,137.0,376.0,19.0,61.0,179.0,195.0,39.0,87.0,37.0,399.0,33.0,83.0,128.0,134.0,807.0,450.0,149.0,19.0,62.0,56.0,56.0,101.0,57.0,80.0,387.0,123.0,279.0,47.0,87.0,203.0,278.0,410.0,128.0,30.0,268.0,112.0,31.0,33.0,197.0,49.0,70.0,186.0,162.0,13.0,0.0,111.0,54.0,46.0,110.0,0.0,46.0,104.0,42.0,0.0,32.0,71.0,14.0,46.0,729.0,51.0,453.0,68.0,38.0,6.0,41.0,184.0
74,9.459887887102853e+17,34.0,24.0,2.0,11.0,22.0,5.0,10.0,16.0,14.0,36.0,14.0,27.0,13.0,31.0,9.0,14.0,12.0,8.0,20.0,32.0,9.0,0.0,5.0,19.0,30.0,3.0,9.0,30.0,19.0,5.0,16.0,3.0,30.0,3.0,12.0,19.0,20.0,43.0,30.0,14.0,5.0,15.0,8.0,9.0,16.0,11.0,22.0,29.0,16.0,31.0,9.0,20.0,27.0,37.0,43.0,26.0,12.0,32.0,24.0,11.0,4.0,33.0,11.0,12.0,33.0,19.0,7.0,0.0,12.0,12.0,17.0,22.0,46.0,0.0,20.0,13.0,0.0,9.0,19.0,5.0,17.0,51.0,16.0,27.0,17.0,10.0,2.0,13.0,10.0
75,9.499674784524493e+17,38.0,24.0,2.0,6.0,33.0,2.0,7.0,9.0,15.0,65.0,15.0,33.0,20.0,42.0,5.0,27.0,7.0,7.0,19.0,78.0,6.0,0.0,6.0,22.0,59.0,2.0,10.0,36.0,16.0,2.0,25.0,2.0,39.0,2.0,18.0,29.0,21.0,84.0,64.0,15.0,2.0,12.0,16.0,12.0,20.0,17.0,26.0,59.0,11.0,30.0,4.0,23.0,41.0,63.0,65.0,34.0,7.0,63.0,22.0,14.0,11.0,53.0,8.0,10.0,41.0,36.0,5.0,0.0,13.0,12.0,22.0,39.0,104.0,20.0,0.0,19.0,0.0,11.0,22.0,7.0,16.0,125.0,25.0,69.0,28.0,16.0,1.0,20.0,12.0
76,9.517127932873196e+17,33.0,22.0,2.0,8.0,45.0,3.0,6.0,12.0,13.0,36.0,16.0,28.0,230.0,50.0,5.0,26.0,10.0,7.0,17.0,92.0,8.0,0.0,5.0,16.0,18.0,2.0,8.0,26.0,11.0,9.0,203.0,4.0,31.0,1.0,14.0,35.0,22.0,63.0,35.0,21.0,2.0,9.0,22.0,7.0,42.0,9.0,23.0,83.0,11.0,24.0,5.0,19.0,33.0,81.0,90.0,21.0,10.0,40.0,19.0,13.0,2.0,26.0,12.0,13.0,33.0,29.0,5.0,0.0,11.0,8.0,223.0,36.0,42.0,13.0,19.0,0.0,0.0,10.0,17.0,3.0,14.0,201.0,27.0,42.0,31.0,9.0,1.0,220.0,11.0
77,9.517698460850708e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,9.56357425199661e+17,26.0,14.0,0.0,11.0,12.0,1.0,9.0,13.0,30.0,26.0,7.0,26.0,8.0,45.0,4.0,17.0,9.0,5.0,17.0,44.0,5.0,0.0,1.0,13.0,29.0,2.0,6.0,12.0,10.0,7.0,17.0,2.0,22.0,1.0,6.0,7.0,15.0,31.0,21.0,3.0,2.0,6.0,9.0,6.0,19.0,8.0,11.0,21.0,9.0,15.0,5.0,8.0,16.0,43.0,37.0,32.0,22.0,25.0,8.0,7.0,3.0,34.0,7.0,9.0,23.0,19.0,2.0,0.0,9.0,7.0,11.0,18.0,32.0,9.0,11.0,10.0,0.0,0.0,14.0,0.0,14.0,79.0,13.0,25.0,10.0,9.0,0.0,9.0,11.0
79,9.575920285351772e+17,51.0,56.0,2.0,12.0,43.0,2.0,10.0,18.0,12.0,52.0,25.0,40.0,18.0,37.0,9.0,22.0,19.0,10.0,42.0,39.0,20.0,0.0,8.0,20.0,31.0,6.0,14.0,32.0,17.0,5.0,26.0,3.0,53.0,1.0,21.0,30.0,27.0,55.0,44.0,22.0,4.0,18.0,9.0,13.0,19.0,19.0,27.0,55.0,44.0,64.0,11.0,25.0,37.0,39.0,42.0,20.0,8.0,50.0,28.0,15.0,7.0,37.0,14.0,19.0,41.0,32.0,7.0,0.0,49.0,14.0,22.0,36.0,71.0,19.0,22.0,17.0,0.0,14.0,0.0,6.0,18.0,55.0,24.0,27.0,28.0,13.0,1.0,19.0,20.0
80,9.5960696126319e+17,10.0,7.0,2.0,2.0,9.0,2.0,2.0,7.0,2.0,11.0,7.0,5.0,4.0,8.0,2.0,7.0,7.0,5.0,6.0,9.0,6.0,0.0,2.0,8.0,6.0,1.0,5.0,8.0,7.0,3.0,4.0,2.0,9.0,1.0,5.0,6.0,7.0,16.0,12.0,3.0,1.0,4.0,5.0,4.0,4.0,4.0,7.0,13.0,7.0,10.0,6.0,5.0,6.0,9.0,10.0,3.0,3.0,8.0,8.0,5.0,1.0,5.0,6.0,4.0,10.0,8.0,4.0,0.0,7.0,4.0,5.0,5.0,14.0,5.0,7.0,3.0,0.0,0.0,6.0,0.0,6.0,13.0,5.0,7.0,4.0,4.0,1.0,3.0,6.0
81,9.597478291398287e+17,47.0,27.0,3.0,11.0,34.0,5.0,11.0,26.0,12.0,41.0,25.0,29.0,14.0,27.0,11.0,19.0,20.0,14.0,29.0,37.0,22.0,0.0,7.0,21.0,25.0,2.0,12.0,39.0,21.0,8.0,19.0,8.0,47.0,2.0,14.0,24.0,36.0,54.0,42.0,18.0,3.0,22.0,16.0,12.0,23.0,10.0,23.0,40.0,27.0,33.0,16.0,28.0,31.0,39.0,45.0,17.0,16.0,41.0,31.0,16.0,2.0,31.0,18.0,19.0,42.0,31.0,9.0,0.0,24.0,18.0,17.0,26.0,46.0,17.0,16.0,14.0,0.0,14.0,18.0,6.0,0.0,52.0,18.0,32.0,16.0,10.0,1.0,15.0,14.0
82,9.599602890882253e+17,344.0,125.0,6.0,30.0,196.0,21.0,108.0,140.0,140.0,377.0,98.0,203.0,197.0,373.0,22.0,145.0,59.0,45.0,185.0,582.0,79.0,0.0,49.0,151.0,300.0,11.0,60.0,175.0,125.0,40.0,299.0,31.0,283.0,37.0,70.0,128.0,123.0,638.0,344.0,105.0,21.0,59.0,61.0,46.0,217.0,55.0,69.0,354.0,92.0,213.0,40.0,83.0,175.0,480.0,551.0,194.0,59.0,290.0,95.0,31.0,35.0,242.0,49.0,64.0,192.0,182.0,14.0,0.0,83.0,52.0,207.0,143.0,729.0,51.0,125.0,201.0,0.0,79.0,55.0,13.0,52.0,0.0,72.0,496.0,78.0,49.0,5.0,192.0,101.0
83,9.611982998259139e+17,35.0,24.0,2.0,12.0,31.0,3.0,16.0,14.0,14.0,40.0,17.0,40.0,26.0,40.0,6.0,27.0,11.0,9.0,15.0,55.0,7.0,0.0,8.0,33.0,32.0,2.0,11.0,30.0,20.0,5.0,40.0,3.0,33.0,2.0,16.0,32.0,23.0,52.0,40.0,18.0,3.0,13.0,18.0,14.0,18.0,18.0,25.0,45.0,15.0,29.0,7.0,23.0,39.0,56.0,50.0,29.0,8.0,37.0,20.0,16.0,8.0,35.0,12.0,15.0,37.0,32.0,6.0,0.0,17.0,11.0,29.0,37.0,51.0,16.0,25.0,27.0,0.0,13.0,24.0,5.0,18.0,72.0,0.0,33.0,28.0,14.0,1.0,27.0,13.0
84,9.616556569556992e+17,205.0,77.0,3.0,19.0,94.0,11.0,107.0,143.0,60.0,329.0,64.0,117.0,43.0,196.0,12.0,132.0,54.0,60.0,115.0,242.0,72.0,0.0,38.0,93.0,143.0,8.0,64.0,145.0,153.0,33.0,67.0,30.0,227.0,10.0,59.0,65.0,91.0,430.0,256.0,78.0,4.0,46.0,52.0,40.0,87.0,31.0,54.0,193.0,70.0,146.0,42.0,53.0,113.0,216.0,295.0,79.0,27.0,145.0,66.0,21.0,17.0,120.0,38.0,58.0,127.0,119.0,8.0,0.0,78.0,49.0,46.0,77.0,453.0,27.0,69.0,42.0,0.0,25.0,27.0,7.0,32.0,496.0,33.0,0.0,44.0,32.0,1.0,44.0,69.0
85,9.625837092568392e+17,40.0,32.0,2.0,12.0,38.0,3.0,9.0,13.0,13.0,64.0,18.0,30.0,32.0,44.0,8.0,26.0,13.0,8.0,16.0,59.0,9.0,0.0,9.0,23.0,34.0,2.0,10.0,36.0,17.0,8.0,35.0,3.0,44.0,1.0,19.0,45.0,26.0,68.0,59.0,24.0,4.0,16.0,16.0,11.0,17.0,24.0,29.0,57.0,20.0,37.0,8.0,28.0,43.0,56.0,57.0,32.0,9.0,58.0,25.0,18.0,11.0,49.0,14.0,15.0,54.0,48.0,8.0,0.0,18.0,13.0,33.0,43.0,68.0,17.0,28.0,31.0,0.0,10.0,28.0,4.0,16.0,78.0,28.0,44.0,0.0,14.0,1.0,32.0,12.0
86,9.642860611562496e+17,27.0,20.0,2.0,9.0,23.0,3.0,13.0,13.0,16.0,33.0,11.0,25.0,10.0,32.0,6.0,19.0,12.0,9.0,20.0,36.0,10.0,0.0,7.0,20.0,26.0,3.0,11.0,24.0,18.0,5.0,17.0,2.0,27.0,2.0,10.0,19.0,18.0,41.0,34.0,8.0,3.0,11.0,10.0,10.0,25.0,15.0,16.0,31.0,14.0,27.0,7.0,15.0,21.0,35.0,40.0,24.0,10.0,29.0,14.0,7.0,6.0,25.0,13.0,13.0,24.0,31.0,5.0,0.0,17.0,14.0,12.0,19.0,38.0,10.0,16.0,9.0,0.0,9.0,13.0,4.0,10.0,49.0,14.0,32.0,14.0,0.0,2.0,10.0,16.0
87,9.684774594431713e+17,10.0,4.0,1.0,1.0,4.0,3.0,0.0,1.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,5.0,4.0,1.0,4.0,3.0,8.0,5.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,5.0,1.0,2.0,2.0,4.0,6.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,5.0
88,9.687616925103923e+17,31.0,23.0,2.0,9.0,48.0,3.0,5.0,11.0,13.0,33.0,16.0,25.0,221.0,48.0,6.0,24.0,10.0,7.0,14.0,88.0,9.0,0.0,4.0,18.0,20.0,2.0,7.0,25.0,10.0,7.0,190.0,4.0,29.0,1.0,13.0,33.0,21.0,59.0,33.0,21.0,2.0,9.0,20.0,6.0,44.0,8.0,21.0,82.0,11.0,25.0,5.0,19.0,32.0,78.0,84.0,23.0,10.0,41.0,19.0,13.0,2.0,27.0,12.0,10.0,31.0,28.0,5.0,0.0,8.0,7.0,230.0,34.0,41.0,13.0,20.0,220.0,0.0,9.0,19.0,3.0,15.0,192.0,27.0,44.0,32.0,10.0,1.0,0.0,11.0
89,96955532.0,118.0,90.0,2.0,13.0,66.0,7.0,39.0,62.0,14.0,117.0,70.0,69.0,14.0,65.0,15.0,41.0,36.0,23.0,120.0,45.0,63.0,0.0,6.0,47.0,45.0,11.0,18.0,38.0,64.0,19.0,26.0,30.0,125.0,6.0,22.0,27.0,45.0,149.0,94.0,46.0,6.0,23.0,10.0,12.0,27.0,15.0,19.0,88.0,55.0,73.0,24.0,20.0,28.0,47.0,72.0,23.0,16.0,48.0,34.0,10.0,3.0,21.0,25.0,18.0,39.0,51.0,8.0,0.0,36.0,15.0,14.0,18.0,184.0,10.0,12.0,11.0,0.0,11.0,20.0,6.0,14.0,101.0,13.0,69.0,12.0,16.0,5.0,11.0,0.0
