,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
36,3355842718.0,0.0,3.0,6.0,1.0,2.0,12.0,3.0,0.0,1.0,0.0,10.0,0.0,3.0,1.0,4.0,2.0,7.0,0.0,0.0,1.0,169.0,0.0,0.0,0.0,0.0,9.0,297.0,2.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,1.0,0.0,27.0,2.0,0.0,1.0,0.0,15.0,1.0,79.0,1.0,4.0,0.0,2.0,557.0,34.0,1.0,31.0,7.0,0.0,40.0,0.0,10.0,0.0,0.0,21.0,5.0,0.0,5.0,49.0,56.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,3.0,5.0,0.0,0.0,2.0,730.0,11.0,0.0,0.0,1.0,26.0
37,33963081.0,3.0,2.0,9.0,8.0,5.0,56.0,10.0,0.0,4.0,32.0,64.0,0.0,10.0,2.0,20.0,2.0,1.0,0.0,1.0,2.0,17.0,0.0,0.0,1.0,0.0,13.0,22.0,3.0,15.0,2.0,2.0,35.0,0.0,3.0,9.0,5.0,0.0,3.0,9.0,0.0,3.0,0.0,0.0,1.0,2.0,9.0,2.0,10.0,5.0,0.0,0.0,12.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,18.0,0.0,85.0,5.0,5.0,28.0,8.0,12.0,2.0,0.0,0.0,3.0,19.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,7.0,21.0,14.0,0.0,6.0,2.0
38,34562783.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
39,350769182.0,1.0,1.0,11.0,2.0,2.0,11.0,2.0,0.0,1.0,3.0,16.0,0.0,27.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,14.0,15.0,8.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,5.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,3.0,0.0,11.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,10.0,0.0,0.0,2.0,0.0
40,372279351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,3813493163.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,5.0,29.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,27.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,17.0,1.0,1.0,0.0,3.0,25.0,5.0,0.0,3.0,2.0,0.0,7.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,4.0,12.0,10.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,29.0,2.0,0.0,0.0,0.0,11.0
42,3950093249.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,167.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0
43,3999676762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,42006691.0,21.0,23.0,2.0,1.0,1.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,24.0,0.0,0.0,44.0,1.0,0.0,2.0,0.0,8.0,0.0,1.0,1.0,4.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
45,425149134.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0
46,42811820.0,0.0,3.0,7.0,2.0,5.0,15.0,1.0,1.0,1.0,0.0,16.0,0.0,4.0,3.0,10.0,4.0,76.0,0.0,0.0,2.0,27.0,1.0,0.0,0.0,0.0,8.0,30.0,4.0,1.0,5.0,4.0,1.0,0.0,7.0,2.0,15.0,9.0,1.0,4.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,14.0,0.0,5.0,13.0,8.0,0.0,2.0,5.0,0.0,10.0,0.0,12.0,2.0,0.0,16.0,6.0,1.0,3.0,13.0,12.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,21.0,15.0,0.0,0.0,3.0,5.0
47,430886462.0,2.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0
48,433305159.0,0.0,2.0,4.0,2.0,1.0,8.0,1.0,0.0,1.0,0.0,15.0,0.0,5.0,3.0,7.0,3.0,5.0,0.0,0.0,2.0,61.0,1.0,0.0,0.0,0.0,7.0,102.0,3.0,0.0,0.0,2.0,4.0,0.0,6.0,1.0,79.0,10.0,1.0,1.0,0.0,17.0,3.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0,2.0,0.0,5.0,81.0,16.0,0.0,4.0,2.0,0.0,20.0,0.0,11.0,1.0,0.0,8.0,5.0,0.0,2.0,32.0,29.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,109.0,15.0,0.0,0.0,1.0,19.0
49,450694223.0,61.0,50.0,7.0,2.0,1.0,42.0,0.0,0.0,1.0,0.0,6.0,0.0,11.0,0.0,2.0,8.0,1.0,0.0,0.0,41.0,3.0,0.0,0.0,0.0,1.0,8.0,7.0,13.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,24.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,164.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,6.0,2.0,8.0,9.0,2.0,1.0,0.0,2.0,1.0,34.0,2.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,22.0,0.0,7.0,1.0,8.0,0.0,0.0,2.0,0.0
50,455132636.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,9.0,2.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,2.0,1.0
51,46377065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,464011911.0,99.0,80.0,6.0,2.0,1.0,80.0,1.0,0.0,1.0,2.0,14.0,0.0,15.0,2.0,5.0,16.0,1.0,1.0,0.0,107.0,6.0,1.0,0.0,0.0,4.0,22.0,8.0,23.0,1.0,2.0,4.0,3.0,0.0,2.0,2.0,2.0,12.0,1.0,12.0,0.0,3.0,2.0,0.0,44.0,1.0,5.0,4.0,5.0,164.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,0.0,1.0,14.0,20.0,4.0,30.0,18.0,2.0,4.0,3.0,6.0,1.0,52.0,6.0,0.0,0.0,15.0,11.0,1.0,0.0,0.0,0.0,32.0,0.0,8.0,4.0,25.0,1.0,0.0,3.0,2.0
53,471647114.0,0.0,1.0,5.0,3.0,4.0,13.0,2.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,2.0,1.0,18.0,0.0,1.0,1.0,218.0,0.0,0.0,0.0,0.0,13.0,370.0,1.0,2.0,2.0,1.0,2.0,0.0,8.0,2.0,557.0,4.0,1.0,2.0,0.0,25.0,2.0,0.0,1.0,1.0,13.0,1.0,81.0,1.0,2.0,0.0,2.0,0.0,52.0,1.0,67.0,0.0,0.0,62.0,0.0,5.0,0.0,0.0,10.0,4.0,2.0,7.0,66.0,55.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1098.0,10.0,1.0,0.0,3.0,23.0
54,474033516.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,7.0,38.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,34.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,2.0,0.0,1.0,52.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,0.0,0.0,0.0,7.0
55,4751008273.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0
56,4782870220.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,67.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,2.0
57,4876352351.0,1.0,7.0,11.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,8.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0
58,50965682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,53467224.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,6.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,40.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,10.0,1.0,20.0,1.0,3.0,0.0,1.0,62.0,24.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,11.0,27.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,2.0,0.0,0.0,1.0,10.0
60,55760142.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61,560836942.0,3.0,1.0,19.0,4.0,3.0,42.0,0.0,0.0,1.0,1.0,37.0,0.0,12.0,7.0,8.0,3.0,1.0,1.0,0.0,7.0,20.0,1.0,0.0,0.0,0.0,11.0,41.0,7.0,0.0,2.0,31.0,3.0,0.0,6.0,2.0,10.0,20.0,0.0,7.0,0.0,3.0,1.0,0.0,4.0,1.0,12.0,14.0,11.0,6.0,4.0,0.0,20.0,5.0,2.0,7.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,27.0,5.0,5.0,3.0,10.0,19.0,2.0,0.0,0.0,0.0,8.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,19.0,628.0,1.0,0.0,3.0,4.0
62,565329028.0,1.0,0.0,3.0,6.0,0.0,24.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,16.0,0.0,0.0,18.0,0.0,1.0,5.0,0.0,18.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,1.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,18.0,0.0,6.0,0.0
63,577262571.0,7.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
64,613799144.0,2.0,4.0,21.0,17.0,13.0,82.0,66.0,1.0,2.0,9.0,34.0,0.0,29.0,7.0,18.0,4.0,3.0,1.0,2.0,5.0,23.0,1.0,0.0,6.0,1.0,20.0,48.0,4.0,37.0,4.0,5.0,58.0,1.0,18.0,26.0,21.0,85.0,8.0,11.0,0.0,2.0,2.0,1.0,2.0,5.0,16.0,1.0,8.0,9.0,9.0,0.0,18.0,10.0,3.0,2.0,0.0,4.0,0.0,2.0,0.0,27.0,46.0,0.0,0.0,3.0,14.0,81.0,12.0,23.0,2.0,0.0,0.0,7.0,12.0,22.0,1.0,18.0,4.0,0.0,2.0,0.0,13.0,24.0,36.0,48.0,0.0,14.0,3.0
65,66376361.0,0.0,0.0,2.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,7.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,1.0,5.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,5.0,2.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,3.0,0.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,7.0,1.0,3.0
66,701524465.0,1.0,0.0,2.0,3.0,2.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,14.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,6.0,0.0,3.0,0.0
67,70179948.0,1.0,0.0,5.0,10.0,8.0,19.0,15.0,0.0,0.0,8.0,8.0,1.0,16.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0,16.0,2.0,0.0,14.0,0.0,4.0,7.0,5.0,28.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,7.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,10.0,0.0,81.0,5.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,21.0,0.0,3.0,2.0
68,710446254.0,0.0,2.0,3.0,1.0,2.0,13.0,1.0,0.0,1.0,1.0,15.0,0.0,4.0,0.0,5.0,2.0,9.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,24.0,76.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,49.0,8.0,0.0,3.0,0.0,12.0,8.0,0.0,1.0,0.0,13.0,1.0,32.0,2.0,3.0,0.0,6.0,66.0,8.0,1.0,8.0,1.0,0.0,11.0,0.0,10.0,0.0,0.0,12.0,4.0,0.0,3.0,0.0,14.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,98.0,13.0,0.0,1.0,0.0,10.0
69,735037099.0,0.0,0.0,15.0,2.0,4.0,45.0,1.0,0.0,0.0,0.0,33.0,0.0,6.0,6.0,5.0,0.0,8.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,5.0,94.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,56.0,12.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,29.0,1.0,9.0,0.0,1.0,55.0,11.0,0.0,3.0,0.0,0.0,27.0,0.0,19.0,1.0,0.0,23.0,1.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,85.0,25.0,0.0,0.0,4.0,7.0
70,754317498.0,27.0,26.0,1.0,1.0,1.0,24.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,12.0,0.0,1.0,2.0,2.0,34.0,0.0,0.0,52.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
71,757401745.0,5.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
72,76153652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,7.676613681661911e+17,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
