,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
20,15025739.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,3.0,5.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0
21,150956270.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
22,156289877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,159572604.0,10.0,145.0,5.0,9.0,38.0,1.0,0.0,1.0,5.0,114.0,3.0,40.0,136.0,0.0,0.0,85.0,3.0,11.0,5.0,10.0,1.0,0.0,0.0,8.0,30.0,58.0,100.0,2.0,5.0,20.0,48.0,8.0,0.0,0.0,32.0,9.0,17.0,2.0,84.0,2.0,28.0,4.0,14.0,41.0,52.0,0.0,2.0,0.0,0.0,12.0,1.0,0.0,1.0,2.0,10.0,0.0,27.0,34.0,15.0,33.0,5.0,3.0,1.0,1.0,26.0,0.0,0.0,158.0,9.0,2.0,9.0,1.0,0.0,1.0,106.0,12.0,11.0,67.0,135.0,9.0,9.0,4.0,21.0,17.0,0.0,53.0,54.0,3.0,3.0,25.0,1.0,46.0,11.0,93.0,0.0,7.0,0.0,0.0,40.0,2.0
24,1605783534.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,3.0,7.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,9.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,4.0,1.0,0.0,5.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0
25,1633251433.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.0,24.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,5.0,0.0,12.0,18.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,1.0,18.0,24.0,3.0,0.0,1.0,5.0,9.0,0.0,21.0,23.0,0.0,0.0,8.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,19.0,0.0
26,164958548.0,6.0,55.0,10.0,2.0,27.0,0.0,0.0,0.0,0.0,41.0,6.0,15.0,35.0,0.0,0.0,13.0,2.0,9.0,5.0,3.0,0.0,0.0,58.0,3.0,12.0,0.0,16.0,3.0,3.0,14.0,20.0,2.0,0.0,0.0,16.0,3.0,8.0,2.0,15.0,5.0,8.0,2.0,17.0,7.0,6.0,2.0,9.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,10.0,1.0,16.0,25.0,15.0,13.0,2.0,2.0,0.0,1.0,24.0,0.0,18.0,74.0,5.0,1.0,8.0,1.0,0.0,0.0,24.0,3.0,5.0,26.0,47.0,8.0,7.0,2.0,1.0,19.0,1.0,14.0,15.0,2.0,2.0,16.0,0.0,31.0,10.0,30.0,0.0,7.0,0.0,0.0,18.0,2.0
27,1700951646.0,1.0,104.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,95.0,0.0,24.0,101.0,0.0,0.0,96.0,0.0,2.0,2.0,5.0,0.0,0.0,100.0,7.0,18.0,16.0,0.0,0.0,0.0,3.0,42.0,6.0,0.0,0.0,11.0,2.0,3.0,1.0,94.0,1.0,33.0,0.0,3.0,46.0,49.0,0.0,3.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0,29.0,9.0,25.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,94.0,9.0,0.0,7.0,1.0,0.0,1.0,85.0,3.0,2.0,31.0,92.0,2.0,6.0,1.0,17.0,12.0,0.0,32.0,33.0,2.0,0.0,20.0,0.0,13.0,3.0,49.0,0.0,0.0,0.0,0.0,50.0,0.0
28,170204825.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
29,186414842.0,7.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,7.0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,10.0,0.0,0.0,7.0,0.0,4.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,2.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0
30,190708903.0,10.0,19.0,4.0,0.0,25.0,1.0,0.0,5.0,1.0,19.0,2.0,11.0,10.0,0.0,1.0,0.0,2.0,9.0,2.0,1.0,1.0,0.0,20.0,1.0,0.0,14.0,3.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,21.0,13.0,4.0,2.0,9.0,3.0,1.0,1.0,12.0,1.0,2.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,6.0,17.0,9.0,1.0,1.0,2.0,2.0,1.0,14.0,0.0,1.0,44.0,7.0,1.0,3.0,1.0,0.0,0.0,10.0,10.0,1.0,7.0,23.0,1.0,5.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,22.0,5.0,7.0,0.0,2.0,0.0,0.0,5.0,5.0
31,2171765941.0,1.0,33.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0,39.0,1.0,12.0,37.0,0.0,0.0,43.0,0.0,1.0,2.0,5.0,1.0,0.0,48.0,7.0,10.0,20.0,42.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,1.0,2.0,2.0,26.0,0.0,20.0,0.0,4.0,18.0,14.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,20.0,6.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,5.0,0.0,4.0,2.0,0.0,2.0,54.0,3.0,1.0,34.0,50.0,5.0,1.0,0.0,6.0,7.0,0.0,46.0,37.0,2.0,0.0,31.0,0.0,9.0,1.0,36.0,0.0,0.0,0.0,0.0,21.0,0.0
