,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
45,751075776.0,4.0,3.0,3.0,5.0,1.0,8.0,1.0,9.0,10.0,8.0,0.0,0.0,7.0,3.0,1.0,2.0,1.0,4.0,5.0,6.0,11.0,13.0,7.0,7.0,3.0,3.0,8.0,6.0,2.0,7.0,7.0,8.0,0.0,1.0,0.0,3.0,7.0,0.0,0.0,6.0,0.0,5.0,4.0,5.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,3.0,2.0,7.0,11.0,0.0,9.0,14.0,3.0,9.0,6.0,8.0,1.0,0.0,1.0,3.0,8.0,3.0,2.0,1.0,3.0
46,753283147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,7.570324295089234e+17,73.0,86.0,67.0,66.0,24.0,135.0,32.0,136.0,207.0,252.0,1.0,2.0,11.0,13.0,24.0,18.0,24.0,13.0,49.0,27.0,110.0,221.0,32.0,99.0,15.0,31.0,66.0,39.0,2.0,127.0,181.0,137.0,6.0,22.0,10.0,52.0,44.0,12.0,16.0,38.0,0.0,62.0,26.0,42.0,6.0,0.0,0.0,4.0,9.0,20.0,23.0,62.0,6.0,170.0,155.0,9.0,206.0,259.0,5.0,267.0,30.0,99.0,1.0,4.0,23.0,14.0,118.0,18.0,2.0,1.0,99.0
48,759256634.0,4.0,1.0,4.0,8.0,0.0,3.0,4.0,2.0,8.0,4.0,0.0,5.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,4.0,1.0,11.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,17.0,4.0,0.0,9.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,7.0,2.0,0.0,2.0,1.0,6.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
49,76007597.0,23.0,6.0,18.0,45.0,1.0,16.0,7.0,11.0,25.0,16.0,0.0,5.0,13.0,3.0,13.0,5.0,3.0,1.0,5.0,15.0,8.0,41.0,18.0,9.0,0.0,6.0,5.0,4.0,0.0,5.0,78.0,17.0,0.0,22.0,1.0,2.0,20.0,5.0,3.0,3.0,0.0,8.0,12.0,4.0,0.0,0.0,9.0,7.0,0.0,12.0,4.0,18.0,8.0,15.0,12.0,1.0,8.0,20.0,0.0,7.0,3.0,6.0,0.0,1.0,2.0,1.0,10.0,6.0,1.0,0.0,4.0
50,7.698731304960123e+17,41.0,14.0,27.0,40.0,5.0,27.0,7.0,31.0,62.0,51.0,0.0,1.0,16.0,9.0,13.0,19.0,9.0,11.0,18.0,19.0,29.0,48.0,28.0,28.0,4.0,21.0,15.0,21.0,3.0,25.0,39.0,38.0,0.0,14.0,0.0,23.0,42.0,5.0,13.0,18.0,0.0,16.0,20.0,11.0,4.0,0.0,20.0,2.0,12.0,0.0,11.0,20.0,14.0,43.0,34.0,0.0,25.0,57.0,5.0,33.0,17.0,22.0,2.0,1.0,5.0,3.0,36.0,18.0,5.0,1.0,10.0
51,777409789.0,27.0,15.0,30.0,21.0,8.0,34.0,7.0,43.0,68.0,46.0,0.0,1.0,11.0,10.0,10.0,22.0,5.0,9.0,9.0,19.0,34.0,52.0,14.0,49.0,4.0,24.0,31.0,23.0,3.0,19.0,33.0,46.0,2.0,7.0,0.0,14.0,33.0,1.0,3.0,15.0,0.0,34.0,14.0,9.0,2.0,0.0,23.0,0.0,4.0,11.0,0.0,23.0,5.0,55.0,52.0,2.0,31.0,49.0,7.0,33.0,24.0,39.0,1.0,2.0,4.0,4.0,40.0,16.0,4.0,1.0,24.0
52,7.817770928285409e+17,45.0,29.0,61.0,50.0,10.0,62.0,22.0,80.0,130.0,97.0,1.0,1.0,28.0,19.0,26.0,33.0,8.0,10.0,25.0,28.0,77.0,101.0,43.0,77.0,2.0,33.0,41.0,40.0,4.0,36.0,73.0,75.0,2.0,28.0,5.0,27.0,55.0,4.0,4.0,34.0,0.0,48.0,32.0,34.0,3.0,0.0,62.0,2.0,18.0,20.0,23.0,0.0,16.0,96.0,97.0,1.0,79.0,116.0,5.0,75.0,28.0,73.0,3.0,3.0,12.0,5.0,74.0,24.0,7.0,3.0,55.0
53,7.973449617421804e+17,18.0,7.0,13.0,24.0,1.0,15.0,12.0,18.0,31.0,17.0,1.0,1.0,23.0,6.0,18.0,11.0,1.0,12.0,2.0,11.0,11.0,34.0,36.0,16.0,1.0,10.0,4.0,7.0,2.0,11.0,14.0,18.0,0.0,16.0,0.0,3.0,19.0,2.0,4.0,7.0,0.0,2.0,18.0,3.0,2.0,0.0,6.0,1.0,8.0,14.0,5.0,16.0,0.0,17.0,21.0,1.0,17.0,24.0,3.0,13.0,8.0,11.0,1.0,6.0,3.0,3.0,18.0,18.0,3.0,0.0,2.0
54,7.985080907441275e+17,139.0,58.0,106.0,88.0,24.0,129.0,34.0,201.0,442.0,290.0,3.0,6.0,35.0,25.0,36.0,38.0,23.0,29.0,71.0,66.0,159.0,395.0,57.0,254.0,32.0,67.0,137.0,76.0,5.0,101.0,202.0,281.0,3.0,35.0,1.0,78.0,108.0,17.0,24.0,66.0,0.0,213.0,63.0,68.0,7.0,0.0,170.0,6.0,15.0,43.0,55.0,96.0,17.0,0.0,326.0,6.0,156.0,358.0,33.0,176.0,57.0,146.0,4.0,6.0,22.0,14.0,189.0,42.0,11.0,4.0,138.0
55,8.286148773464105e+17,102.0,57.0,99.0,83.0,21.0,124.0,26.0,198.0,433.0,259.0,3.0,3.0,42.0,26.0,25.0,54.0,25.0,30.0,84.0,67.0,153.0,362.0,66.0,262.0,23.0,67.0,147.0,90.0,4.0,93.0,196.0,286.0,3.0,24.0,2.0,72.0,118.0,9.0,16.0,61.0,0.0,181.0,70.0,65.0,11.0,0.0,155.0,3.0,12.0,34.0,52.0,97.0,21.0,326.0,0.0,3.0,137.0,358.0,36.0,177.0,67.0,160.0,5.0,5.0,22.0,14.0,180.0,46.0,10.0,3.0,135.0
56,835212421.0,5.0,1.0,7.0,6.0,1.0,2.0,7.0,7.0,11.0,14.0,0.0,5.0,6.0,0.0,9.0,1.0,0.0,0.0,2.0,1.0,3.0,18.0,12.0,2.0,2.0,2.0,2.0,0.0,0.0,8.0,13.0,7.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,14.0,4.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,1.0,1.0,6.0,3.0,0.0,5.0,8.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,6.0,3.0,2.0,0.0,0.0,4.0
57,8.362770598151496e+17,70.0,75.0,63.0,68.0,19.0,119.0,18.0,114.0,174.0,160.0,4.0,1.0,28.0,17.0,24.0,35.0,16.0,20.0,36.0,40.0,105.0,145.0,49.0,91.0,10.0,40.0,63.0,48.0,3.0,108.0,97.0,101.0,3.0,22.0,1.0,45.0,53.0,54.0,7.0,44.0,0.0,63.0,46.0,44.0,9.0,0.0,206.0,2.0,8.0,25.0,31.0,79.0,17.0,156.0,137.0,5.0,0.0,210.0,9.0,275.0,41.0,98.0,3.0,5.0,25.0,12.0,120.0,29.0,10.0,3.0,81.0
58,8.501980764928737e+17,178.0,70.0,106.0,105.0,32.0,172.0,41.0,237.0,482.0,417.0,3.0,2.0,64.0,31.0,51.0,56.0,43.0,40.0,86.0,65.0,188.0,455.0,79.0,254.0,23.0,75.0,147.0,100.0,5.0,135.0,332.0,277.0,4.0,46.0,1.0,96.0,129.0,22.0,28.0,100.0,0.0,165.0,76.0,92.0,14.0,0.0,259.0,3.0,20.0,57.0,49.0,116.0,24.0,358.0,358.0,8.0,210.0,0.0,31.0,231.0,64.0,171.0,3.0,8.0,28.0,19.0,244.0,48.0,11.0,4.0,162.0
59,8.538795521746862e+17,6.0,5.0,4.0,4.0,2.0,10.0,0.0,10.0,43.0,13.0,0.0,0.0,5.0,3.0,2.0,7.0,2.0,4.0,7.0,19.0,9.0,37.0,3.0,41.0,19.0,6.0,21.0,10.0,2.0,9.0,9.0,31.0,0.0,1.0,0.0,4.0,16.0,1.0,2.0,9.0,0.0,42.0,4.0,4.0,3.0,0.0,5.0,0.0,0.0,5.0,7.0,5.0,3.0,33.0,36.0,0.0,9.0,31.0,0.0,8.0,16.0,7.0,1.0,0.0,1.0,2.0,15.0,4.0,2.0,1.0,7.0
60,8.699298739213312e+17,75.0,108.0,68.0,61.0,24.0,150.0,13.0,142.0,194.0,191.0,0.0,1.0,20.0,19.0,17.0,38.0,16.0,27.0,60.0,39.0,129.0,180.0,43.0,113.0,12.0,41.0,82.0,52.0,4.0,172.0,124.0,133.0,4.0,16.0,6.0,52.0,72.0,33.0,13.0,50.0,0.0,70.0,47.0,54.0,9.0,0.0,267.0,1.0,7.0,33.0,33.0,75.0,13.0,176.0,177.0,3.0,275.0,231.0,8.0,0.0,46.0,125.0,3.0,3.0,28.0,9.0,133.0,33.0,5.0,2.0,95.0
61,9.005386877877453e+17,25.0,21.0,30.0,24.0,7.0,38.0,8.0,51.0,73.0,44.0,0.0,0.0,19.0,14.0,10.0,32.0,6.0,17.0,17.0,26.0,37.0,61.0,24.0,51.0,5.0,20.0,40.0,32.0,4.0,28.0,37.0,54.0,0.0,4.0,0.0,19.0,43.0,1.0,2.0,25.0,0.0,29.0,26.0,10.0,6.0,0.0,30.0,0.0,3.0,17.0,24.0,28.0,8.0,57.0,67.0,1.0,41.0,64.0,16.0,46.0,0.0,46.0,1.0,1.0,7.0,7.0,53.0,22.0,4.0,2.0,29.0
62,9.006108318423286e+17,67.0,53.0,65.0,54.0,13.0,96.0,13.0,132.0,186.0,152.0,4.0,0.0,30.0,25.0,19.0,44.0,14.0,21.0,50.0,47.0,100.0,153.0,40.0,118.0,8.0,48.0,80.0,53.0,5.0,79.0,101.0,119.0,3.0,11.0,1.0,49.0,70.0,9.0,5.0,46.0,0.0,67.0,49.0,36.0,8.0,0.0,99.0,0.0,6.0,22.0,39.0,73.0,11.0,146.0,160.0,2.0,98.0,171.0,7.0,125.0,46.0,0.0,1.0,4.0,22.0,14.0,119.0,43.0,11.0,1.0,92.0
63,915776413.0,3.0,1.0,3.0,6.0,0.0,3.0,3.0,2.0,5.0,4.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,5.0,2.0,1.0,0.0,1.0,3.0,1.0,3.0,7.0,4.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,4.0,5.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
64,9.335553864597012e+17,3.0,2.0,2.0,5.0,3.0,4.0,1.0,6.0,9.0,5.0,1.0,0.0,6.0,0.0,5.0,4.0,0.0,5.0,1.0,3.0,4.0,6.0,9.0,6.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,6.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,6.0,6.0,5.0,2.0,5.0,8.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0
65,9.339859149545636e+17,15.0,17.0,11.0,11.0,3.0,22.0,0.0,18.0,21.0,25.0,1.0,0.0,3.0,2.0,4.0,6.0,5.0,4.0,8.0,8.0,19.0,13.0,3.0,17.0,0.0,9.0,10.0,12.0,0.0,20.0,9.0,16.0,1.0,2.0,0.0,10.0,15.0,3.0,3.0,10.0,0.0,15.0,3.0,10.0,1.0,0.0,23.0,0.0,2.0,5.0,4.0,12.0,3.0,22.0,22.0,0.0,25.0,28.0,1.0,28.0,7.0,22.0,0.0,1.0,0.0,0.0,23.0,4.0,0.0,0.0,13.0
66,9.365123150835794e+17,10.0,3.0,12.0,8.0,2.0,4.0,6.0,20.0,20.0,17.0,2.0,0.0,9.0,5.0,12.0,5.0,3.0,7.0,2.0,6.0,10.0,23.0,9.0,9.0,3.0,7.0,6.0,4.0,2.0,7.0,20.0,12.0,0.0,4.0,0.0,3.0,5.0,0.0,2.0,5.0,0.0,6.0,28.0,3.0,3.0,0.0,14.0,0.0,1.0,3.0,4.0,5.0,3.0,14.0,14.0,6.0,12.0,19.0,2.0,9.0,7.0,14.0,1.0,1.0,0.0,0.0,9.0,13.0,1.0,1.0,5.0
67,9.438973223536968e+17,83.0,52.0,67.0,59.0,20.0,98.0,20.0,134.0,253.0,189.0,2.0,0.0,37.0,23.0,23.0,43.0,20.0,23.0,48.0,36.0,154.0,196.0,40.0,138.0,11.0,54.0,86.0,58.0,5.0,91.0,106.0,164.0,4.0,12.0,3.0,71.0,83.0,10.0,16.0,62.0,0.0,90.0,43.0,87.0,8.0,0.0,118.0,0.0,10.0,36.0,40.0,74.0,18.0,189.0,180.0,3.0,120.0,244.0,15.0,133.0,53.0,119.0,1.0,6.0,23.0,9.0,0.0,51.0,11.0,3.0,83.0
68,9.45648692043776e+17,23.0,12.0,32.0,18.0,2.0,30.0,19.0,49.0,76.0,30.0,3.0,1.0,30.0,14.0,30.0,41.0,2.0,18.0,5.0,24.0,29.0,79.0,53.0,37.0,3.0,23.0,20.0,18.0,5.0,32.0,60.0,29.0,0.0,16.0,2.0,5.0,45.0,4.0,6.0,14.0,0.0,5.0,52.0,4.0,3.0,0.0,18.0,3.0,6.0,18.0,16.0,24.0,18.0,42.0,46.0,2.0,29.0,48.0,4.0,33.0,22.0,43.0,2.0,6.0,4.0,13.0,51.0,0.0,7.0,2.0,5.0
69,9.539247804234424e+17,3.0,3.0,6.0,2.0,1.0,10.0,4.0,5.0,12.0,6.0,1.0,0.0,4.0,5.0,2.0,6.0,2.0,3.0,3.0,6.0,6.0,4.0,5.0,12.0,1.0,6.0,3.0,4.0,1.0,5.0,5.0,5.0,0.0,2.0,0.0,2.0,6.0,0.0,1.0,5.0,0.0,1.0,6.0,1.0,2.0,0.0,2.0,0.0,1.0,5.0,4.0,7.0,3.0,11.0,10.0,0.0,10.0,11.0,2.0,5.0,4.0,11.0,0.0,0.0,0.0,1.0,11.0,7.0,0.0,1.0,0.0
70,9.554456365763748e+17,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,3.0,0.0,3.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0
71,9.565519803772396e+17,59.0,25.0,53.0,49.0,12.0,57.0,8.0,126.0,152.0,161.0,0.0,0.0,3.0,6.0,8.0,10.0,10.0,11.0,48.0,30.0,90.0,106.0,10.0,80.0,7.0,35.0,58.0,39.0,0.0,41.0,85.0,119.0,1.0,7.0,0.0,51.0,40.0,6.0,6.0,26.0,0.0,62.0,10.0,38.0,3.0,0.0,99.0,0.0,4.0,10.0,24.0,55.0,2.0,138.0,135.0,4.0,81.0,162.0,7.0,95.0,29.0,92.0,0.0,0.0,13.0,5.0,83.0,5.0,0.0,0.0,0.0
