,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
10,117129434.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
11,1175023014.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,118615417.0,1.0,60.0,77.0,0.0,82.0,3.0,181.0,25.0,19.0,5.0,0.0,0.0,11.0,110.0,4.0,9.0,9.0,17.0,2.0,7.0,0.0,5.0,22.0,44.0,30.0,11.0,23.0,3.0,0.0,2.0,0.0,39.0,108.0,69.0,5.0,26.0,3.0,34.0,0.0,26.0,112.0,47.0,7.0,15.0,15.0,39.0,7.0,0.0,4.0,1.0,17.0,16.0,12.0,41.0,40.0,19.0,3.0,27.0,0.0,79.0,17.0,0.0,14.0,6.0,13.0,26.0,25.0,15.0,7.0,0.0,8.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,2.0,3.0,15.0,25.0,0.0,12.0,6.0,0.0,7.0,9.0,10.0,1.0,22.0,15.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,144.0,2.0,0.0,19.0,0.0,9.0,6.0,7.0,1.0,2.0,0.0,1.0,17.0,1.0,5.0,18.0,45.0,18.0,15.0,0.0,0.0,2.0,0.0,7.0,31.0,6.0,115.0,0.0,0.0,66.0,0.0,2.0,18.0,1.0,101.0,45.0,0.0,2.0,60.0,251.0,0.0,54.0,0.0,12.0,2.0,31.0,0.0,3.0,9.0,42.0,0.0,5.0
13,119337747.0,0.0,2.0,0.0,0.0,10.0,1.0,15.0,0.0,14.0,0.0,0.0,11.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,2.0,11.0,0.0,0.0,8.0,5.0,0.0,9.0,0.0,3.0,5.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,1.0,0.0,0.0,8.0,0.0,14.0,16.0,0.0,8.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,2.0,2.0,0.0,0.0
14,123567384.0,0.0,20.0,51.0,0.0,34.0,0.0,36.0,4.0,0.0,0.0,0.0,110.0,8.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,1.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,9.0,41.0,24.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,18.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,16.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,19.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,35.0,79.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,15.0,0.0,2.0
15,1249239396.0,0.0,0.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,128.0,0.0,0.0,0.0,0.0,167.0,10.0,0.0,0.0,0.0,208.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,33.0,63.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,76.0,0.0,57.0,1.0,0.0,147.0,110.0,335.0,32.0,0.0,0.0,1.0,0.0,30.0,19.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,75.0,41.0,8.0,0.0,0.0,57.0,58.0,0.0,0.0,21.0,117.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,25.0,27.0,31.0,0.0,1.0,8.0,0.0,0.0,9.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,40.0,64.0,0.0,213.0,0.0,0.0,97.0,0.0,0.0,122.0,50.0,2.0,1.0,2.0,0.0,94.0,1.0,0.0,0.0,38.0,0.0,5.0,0.0,0.0,0.0
16,124959739.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,3.0,1.0,0.0,9.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0,2.0,0.0,3.0,0.0,1.0,5.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
17,1324686061.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,1.0,4.0,0.0,2.0,13.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,3.0,16.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
18,14077028.0,0.0,7.0,10.0,0.0,6.0,0.0,11.0,1.0,1.0,2.0,0.0,17.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,8.0,9.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0
19,14152801.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
20,14274035.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,28.0,1.0,4.0,0.0,1.0,5.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0
