,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
44,22046932.0,7.0,1.0,2.0,0.0,20.0,2.0,14.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,21.0,3.0,0.0,3.0,1.0,7.0,1.0,29.0,0.0,5.0,2.0,1.0,0.0,0.0,10.0,5.0,6.0,12.0,7.0,7.0,14.0,1.0,20.0,0.0,5.0,2.0,19.0,14.0,6.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,3.0,27.0,0.0,0.0,4.0,15.0,0.0,14.0,1.0,0.0,1.0,0.0,37.0,2.0,13.0,8.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,7.0,6.0,6.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,4.0,14.0,3.0,1.0,0.0,0.0,6.0,0.0,2.0,5.0,0.0,0.0,2.0,1.0,21.0,3.0,1.0,3.0,0.0,12.0,6.0,0.0,1.0,0.0,10.0,1.0,7.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0,36.0,2.0,4.0,12.0,6.0,29.0,32.0,12.0,11.0,2.0,8.0,1.0,10.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,4.0
45,221755787.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,0.0,6.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,12.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0
46,22356393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2284771098.0,5.0,3.0,1.0,1.0,13.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,14.0,12.0,10.0,0.0,0.0,5.0,5.0,4.0,1.0,3.0,7.0,1.0,25.0,7.0,0.0,0.0,10.0,25.0,1.0,5.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,17.0,29.0,2.0,21.0,5.0,1.0,0.0,0.0,4.0,9.0,9.0,1.0,0.0,9.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,5.0,21.0,7.0,1.0,5.0,1.0,0.0,1.0,13.0,1.0,5.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,16.0,11.0,5.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,11.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,2.0,5.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,25.0,3.0,4.0,3.0,12.0,32.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,4.0
48,2341232977.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,8.0,9.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,14.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
49,2380425654.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,18.0,12.0,7.0,0.0,0.0,11.0,5.0,5.0,0.0,12.0,13.0,2.0,20.0,9.0,0.0,1.0,1.0,19.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,2.0,2.0,5.0,26.0,2.0,26.0,3.0,3.0,0.0,9.0,4.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,12.0,3.0,0.0,4.0,2.0,0.0,0.0,11.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,28.0,6.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,14.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,16.0,3.0,3.0,3.0,13.0,19.0,9.0,1.0,6.0,0.0,3.0,0.0,1.0,5.0,0.0,2.0,0.0,2.0,2.0
50,2422387801.0,3.0,1.0,0.0,0.0,13.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,14.0,5.0,6.0,1.0,0.0,7.0,5.0,2.0,2.0,15.0,7.0,0.0,17.0,8.0,0.0,0.0,3.0,8.0,0.0,4.0,1.0,1.0,2.0,0.0,7.0,0.0,1.0,9.0,27.0,2.0,15.0,2.0,4.0,0.0,9.0,3.0,5.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,1.0,2.0,2.0,0.0,1.0,8.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,8.0,13.0,6.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,11.0,2.0,4.0,6.0,7.0,20.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0
51,24533214.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,29.0,2.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,3.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,24538277.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
53,24585436.0,9.0,1.0,26.0,4.0,109.0,17.0,14.0,0.0,2.0,3.0,7.0,24.0,11.0,6.0,22.0,22.0,0.0,15.0,4.0,9.0,2.0,71.0,0.0,10.0,13.0,0.0,0.0,4.0,25.0,16.0,10.0,11.0,19.0,9.0,72.0,0.0,27.0,4.0,21.0,5.0,60.0,9.0,18.0,27.0,2.0,0.0,9.0,1.0,10.0,8.0,0.0,8.0,0.0,0.0,0.0,10.0,24.0,14.0,3.0,7.0,1.0,3.0,0.0,74.0,6.0,37.0,15.0,2.0,5.0,7.0,9.0,4.0,2.0,15.0,16.0,2.0,19.0,4.0,1.0,13.0,2.0,2.0,8.0,9.0,25.0,77.0,22.0,8.0,1.0,0.0,11.0,0.0,4.0,5.0,0.0,2.0,3.0,3.0,122.0,14.0,3.0,8.0,0.0,44.0,12.0,0.0,4.0,2.0,11.0,3.0,4.0,2.0,30.0,0.0,4.0,9.0,1.0,0.0,3.0,66.0,5.0,14.0,43.0,14.0,31.0,101.0,14.0,23.0,4.0,98.0,7.0,7.0,2.0,3.0,7.0,3.0,6.0,2.0,5.0,13.0
54,250474321.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2603642629.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,26372647.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,6.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,13.0,2.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,4.0,5.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,26546120.0,3.0,1.0,2.0,0.0,18.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,5.0,3.0,0.0,2.0,1.0,0.0,4.0,19.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,6.0,3.0,5.0,7.0,2.0,4.0,0.0,1.0,2.0,7.0,7.0,2.0,15.0,3.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,21.0,3.0,8.0,5.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,6.0,11.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,24.0,2.0,3.0,6.0,4.0,8.0,22.0,2.0,5.0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,4.0
58,266157698.0,1.0,0.0,5.0,0.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0
59,2691599196.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,26981507.0,0.0,0.0,3.0,5.0,4.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,6.0,2.0,0.0,0.0,3.0,6.0,1.0,1.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,7.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,15.0,2.0,4.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
61,2784530497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2787180204.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,1.0,0.0,2.0,7.0,10.0,12.0,0.0,1.0,12.0,0.0,15.0,13.0,6.0,0.0,4.0,17.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,21.0,1.0,33.0,1.0,4.0,0.0,5.0,4.0,17.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,27.0,6.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,1.0,1.0,1.0,2.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
63,279854362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,12.0,0.0,18.0,10.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,29.0,0.0,1.0,0.0,21.0,4.0,12.0,6.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,18.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
64,28099933.0,6.0,1.0,8.0,1.0,52.0,6.0,19.0,0.0,2.0,3.0,3.0,1.0,5.0,4.0,18.0,7.0,0.0,11.0,1.0,14.0,3.0,79.0,0.0,3.0,3.0,1.0,0.0,4.0,20.0,13.0,9.0,16.0,15.0,17.0,22.0,4.0,19.0,27.0,7.0,4.0,24.0,18.0,14.0,37.0,0.0,1.0,7.0,1.0,3.0,6.0,1.0,3.0,74.0,0.0,0.0,4.0,21.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0,4.0,75.0,25.0,2.0,5.0,4.0,8.0,3.0,1.0,18.0,10.0,5.0,11.0,7.0,0.0,7.0,1.0,33.0,1.0,0.0,27.0,57.0,15.0,3.0,5.0,1.0,9.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,41.0,6.0,5.0,3.0,0.0,39.0,8.0,0.0,2.0,13.0,10.0,1.0,4.0,1.0,5.0,0.0,1.0,10.0,1.0,0.0,1.0,51.0,5.0,9.0,26.0,13.0,20.0,83.0,14.0,19.0,2.0,33.0,1.0,6.0,0.0,3.0,4.0,8.0,6.0,0.0,4.0,8.0
65,29153853.0,1.0,1.0,8.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0
66,2971298278.0,7.0,0.0,5.0,2.0,24.0,3.0,7.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,21.0,0.0,0.0,6.0,1.0,4.0,1.0,18.0,0.0,2.0,1.0,0.0,0.0,2.0,16.0,8.0,4.0,14.0,3.0,3.0,2.0,0.0,11.0,5.0,2.0,1.0,5.0,103.0,6.0,13.0,0.0,4.0,5.0,0.0,4.0,2.0,1.0,0.0,37.0,21.0,0.0,1.0,8.0,3.0,0.0,4.0,2.0,1.0,0.0,75.0,2.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,41.0,0.0,4.0,2.0,580.0,1.0,0.0,8.0,18.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,22.0,3.0,1.0,1.0,0.0,16.0,1.0,0.0,3.0,0.0,5.0,1.0,8.0,0.0,6.0,7.0,0.0,3.0,7.0,0.0,1.0,19.0,3.0,6.0,11.0,11.0,7.0,51.0,24.0,7.0,2.0,19.0,5.0,9.0,0.0,0.0,1.0,3.0,4.0,0.0,12.0,3.0
67,29798993.0,1.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,1.0,0.0,2.0,0.0,28.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,9.0,3.0,1.0,8.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,15.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,18.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,9.0,5.0,4.0,16.0,2.0,10.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,5.0
