,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
10,122806804.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,3.0,0.0,4.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
11,1234824385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1235574732.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,0.0,0.0,6.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,7.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,6.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,4.0,1.0,4.0,1.0,6.0,2.0,0.0,2.0,1.0,0.0,4.0,2.0,5.0,2.0,4.0,1.0,1.0,3.0,5.0,1.0,4.0,18.0,3.0,1.0,2.0,0.0,2.0,4.0,4.0,0.0,7.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0
13,123907301.0,2.0,0.0,1.0,0.0,3.0,0.0,5.0,12.0,4.0,3.0,0.0,6.0,0.0,14.0,2.0,5.0,0.0,15.0,0.0,0.0,11.0,6.0,8.0,0.0,7.0,2.0,0.0,4.0,11.0,5.0,8.0,5.0,2.0,6.0,11.0,1.0,0.0,4.0,0.0,26.0,5.0,4.0,13.0,3.0,0.0,19.0,1.0,5.0,0.0,1.0,0.0,2.0,5.0,5.0,3.0,3.0,8.0,7.0,0.0,0.0,10.0,33.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,16.0,1.0,13.0,3.0,5.0,10.0,0.0,0.0,5.0,0.0,11.0,3.0,8.0,0.0,5.0,3.0,5.0,0.0,5.0,0.0,8.0,1.0,13.0,2.0,10.0,3.0,0.0,6.0,5.0,4.0,6.0,7.0,36.0,3.0,5.0,3.0,2.0,6.0,8.0,4.0,8.0,22.0,4.0,9.0,6.0,1.0,8.0,5.0,11.0,0.0,13.0,2.0,7.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,19.0,0.0,8.0,1.0
14,125886292.0,3.0,2.0,1.0,0.0,2.0,1.0,5.0,6.0,3.0,2.0,0.0,6.0,14.0,0.0,1.0,26.0,0.0,8.0,0.0,1.0,10.0,3.0,10.0,1.0,6.0,5.0,0.0,4.0,6.0,4.0,8.0,4.0,1.0,13.0,7.0,2.0,0.0,5.0,15.0,9.0,6.0,0.0,22.0,1.0,0.0,19.0,0.0,8.0,1.0,0.0,0.0,6.0,4.0,4.0,2.0,4.0,11.0,1.0,2.0,0.0,37.0,10.0,13.0,11.0,1.0,0.0,1.0,3.0,0.0,2.0,14.0,2.0,32.0,20.0,45.0,4.0,1.0,0.0,3.0,0.0,7.0,21.0,8.0,0.0,5.0,0.0,11.0,0.0,8.0,0.0,7.0,3.0,19.0,1.0,91.0,2.0,0.0,6.0,2.0,0.0,5.0,5.0,38.0,1.0,11.0,2.0,5.0,12.0,7.0,3.0,6.0,9.0,4.0,18.0,28.0,1.0,5.0,5.0,5.0,0.0,12.0,1.0,4.0,6.0,0.0,1.0,0.0,6.0,1.0,0.0,21.0,0.0,10.0,1.0
15,126145829.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,10.0,2.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16,1338772176.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,2.0,1.0,0.0,3.0,5.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,4.0,4.0,3.0,1.0,3.0,4.0,0.0,0.0,4.0,23.0,3.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,16.0,2.0,0.0,1.0,28.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,4.0,24.0,20.0,3.0,0.0,0.0,1.0,0.0,1.0,21.0,2.0,0.0,4.0,1.0,10.0,0.0,1.0,0.0,5.0,2.0,7.0,0.0,82.0,1.0,0.0,4.0,1.0,0.0,5.0,4.0,10.0,2.0,5.0,0.0,2.0,5.0,4.0,3.0,6.0,7.0,2.0,10.0,28.0,0.0,4.0,1.0,3.0,0.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,3.0,0.0
17,1356277926.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18,137889937.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,15.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,7.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,13.0,16.0,4.0,2.0,1.0,0.0,16.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,14.0,1.0,0.0,7.0,5.0,1.0,0.0,8.0,24.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,7.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,15.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,25.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,5.0,5.0,0.0,9.0,9.0,1.0,3.0,6.0,1.0,0.0,4.0,5.0,6.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0
19,139240585.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,144712659.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
21,147880009.0,1.0,1.0,2.0,0.0,3.0,0.0,3.0,15.0,5.0,0.0,0.0,3.0,11.0,10.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,7.0,13.0,0.0,2.0,0.0,0.0,18.0,15.0,15.0,6.0,14.0,3.0,0.0,14.0,2.0,0.0,21.0,0.0,15.0,6.0,3.0,8.0,1.0,0.0,10.0,1.0,7.0,0.0,2.0,0.0,8.0,18.0,7.0,2.0,9.0,5.0,3.0,0.0,0.0,3.0,15.0,2.0,0.0,9.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,14.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,18.0,1.0,7.0,0.0,1.0,0.0,8.0,0.0,10.0,0.0,6.0,0.0,12.0,0.0,5.0,6.0,1.0,2.0,5.0,1.0,10.0,19.0,9.0,10.0,8.0,1.0,2.0,15.0,30.0,7.0,12.0,21.0,13.0,6.0,1.0,3.0,9.0,1.0,17.0,0.0,9.0,2.0,9.0,5.0,0.0,0.0,1.0,2.0,4.0,4.0,7.0,0.0,30.0,11.0
22,1510075764.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,16.0,1.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,8.0,1.0,3.0,0.0,0.0,13.0,15.0,5.0,5.0,7.0,3.0,1.0,14.0,1.0,0.0,5.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,17.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,10.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,17.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,8.0,4.0,1.0,6.0,2.0,1.0,0.0,7.0,21.0,2.0,3.0,9.0,4.0,0.0,0.0,1.0,2.0,1.0,15.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,0.0,16.0,12.0
23,1518165954.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,21.0,1.0,1.0,0.0,5.0,8.0,10.0,1.0,2.0,0.0,2.0,0.0,1.0,13.0,8.0,0.0,2.0,3.0,2.0,0.0,27.0,12.0,7.0,7.0,11.0,3.0,0.0,14.0,0.0,0.0,6.0,1.0,8.0,1.0,1.0,6.0,0.0,0.0,3.0,0.0,2.0,1.0,11.0,0.0,5.0,18.0,2.0,2.0,3.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,16.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,14.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,15.0,2.0,8.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,5.0,0.0,7.0,0.0,6.0,5.0,0.0,2.0,1.0,0.0,12.0,10.0,6.0,6.0,3.0,0.0,2.0,7.0,32.0,4.0,8.0,12.0,9.0,1.0,2.0,2.0,2.0,2.0,16.0,0.0,12.0,0.0,8.0,3.0,1.0,1.0,0.0,2.0,0.0,12.0,5.0,0.0,17.0,17.0
