,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
63,418419130.0,41.0,34.0,43.0,60.0,0.0,38.0,10.0,10.0,1.0,16.0,64.0,5.0,31.0,1.0,12.0,32.0,6.0,0.0,50.0,30.0,2.0,2.0,71.0,2.0,2.0,4.0,7.0,21.0,0.0,12.0,12.0,0.0,4.0,1.0,9.0,18.0,9.0,2.0,8.0,31.0,1.0,11.0,17.0,7.0,1.0,3.0,3.0,25.0,16.0,16.0,14.0,47.0,2.0,1.0,8.0,2.0,18.0,35.0,9.0,0.0,30.0,43.0,0.0,12.0,1.0,0.0,1.0,5.0,59.0,23.0,2.0,7.0,3.0,21.0,1.0,18.0,49.0,18.0,66.0,10.0,14.0,13.0,124.0,3.0,7.0,8.0,16.0,8.0,13.0,7.0,9.0,8.0,7.0,3.0,15.0,7.0,3.0,1.0,0.0,1.0,126.0,4.0,7.0
64,4207660557.0,17.0,7.0,9.0,19.0,0.0,148.0,6.0,3.0,0.0,7.0,13.0,1.0,7.0,49.0,148.0,174.0,60.0,0.0,8.0,14.0,53.0,38.0,15.0,16.0,7.0,33.0,3.0,6.0,0.0,100.0,7.0,0.0,104.0,33.0,24.0,4.0,74.0,80.0,5.0,267.0,36.0,103.0,47.0,2.0,2.0,24.0,69.0,6.0,4.0,9.0,3.0,15.0,0.0,0.0,101.0,2.0,0.0,213.0,4.0,0.0,8.0,209.0,12.0,0.0,19.0,0.0,23.0,131.0,314.0,151.0,68.0,73.0,0.0,145.0,1.0,12.0,6.0,5.0,11.0,4.0,5.0,4.0,17.0,31.0,4.0,114.0,9.0,3.0,202.0,24.0,101.0,57.0,4.0,0.0,9.0,2.0,182.0,67.0,0.0,6.0,26.0,11.0,74.0
65,4366085354.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,16.0,14.0,10.0,0.0,0.0,0.0,18.0,11.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,7.0,0.0,0.0,15.0,21.0,0.0,14.0,20.0,12.0,2.0,0.0,3.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,20.0,0.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,5.0,20.0,28.0,18.0,19.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,19.0,1.0,14.0,19.0,0.0,0.0,0.0,0.0,48.0,20.0,0.0,5.0,0.0,1.0,15.0
66,43702409.0,2.0,0.0,4.0,5.0,3.0,0.0,0.0,4.0,0.0,12.0,6.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
67,4518693252.0,1.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,19.0,20.0,13.0,0.0,0.0,0.0,13.0,17.0,0.0,5.0,3.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,11.0,2.0,0.0,52.0,23.0,0.0,19.0,22.0,21.0,3.0,0.0,2.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,16.0,0.0,0.0,0.0,20.0,1.0,23.0,5.0,0.0,0.0,20.0,27.0,23.0,16.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,25.0,2.0,20.0,19.0,0.0,0.0,0.0,0.0,33.0,23.0,0.0,4.0,0.0,2.0,11.0
68,4552531032.0,9.0,3.0,3.0,11.0,0.0,96.0,1.0,0.0,0.0,5.0,7.0,0.0,4.0,42.0,78.0,118.0,43.0,0.0,9.0,5.0,34.0,28.0,5.0,13.0,6.0,24.0,1.0,2.0,0.0,61.0,1.0,0.0,65.0,26.0,14.0,1.0,61.0,56.0,3.0,149.0,27.0,59.0,19.0,3.0,3.0,22.0,40.0,2.0,1.0,3.0,2.0,7.0,0.0,0.0,73.0,2.0,0.0,135.0,3.0,0.0,5.0,119.0,5.0,131.0,20.0,0.0,20.0,0.0,156.0,84.0,51.0,50.0,0.0,86.0,0.0,9.0,3.0,1.0,5.0,0.0,2.0,3.0,7.0,25.0,1.0,62.0,3.0,0.0,99.0,9.0,65.0,39.0,0.0,0.0,5.0,0.0,114.0,47.0,0.0,5.0,13.0,9.0,51.0
69,4630068306.0,61.0,44.0,44.0,85.0,2.0,250.0,19.0,16.0,1.0,24.0,88.0,5.0,35.0,77.0,224.0,286.0,71.0,0.0,56.0,46.0,74.0,54.0,82.0,17.0,8.0,42.0,11.0,37.0,0.0,146.0,19.0,0.0,147.0,41.0,73.0,24.0,128.0,114.0,11.0,451.0,74.0,197.0,94.0,12.0,3.0,28.0,109.0,35.0,26.0,26.0,22.0,85.0,0.0,3.0,166.0,9.0,5.0,388.0,11.0,0.0,42.0,379.0,59.0,314.0,28.0,3.0,27.0,156.0,0.0,265.0,108.0,107.0,3.0,235.0,1.0,37.0,34.0,20.0,63.0,17.0,51.0,13.0,76.0,41.0,10.0,149.0,28.0,11.0,275.0,26.0,125.0,119.0,16.0,2.0,36.0,7.0,311.0,109.0,0.0,6.0,141.0,16.0,94.0
70,4743950912.0,22.0,13.0,11.0,32.0,0.0,137.0,7.0,1.0,2.0,9.0,23.0,6.0,15.0,59.0,125.0,142.0,47.0,0.0,26.0,31.0,53.0,47.0,38.0,13.0,4.0,30.0,3.0,19.0,0.0,79.0,5.0,0.0,70.0,25.0,26.0,11.0,89.0,79.0,2.0,173.0,37.0,113.0,38.0,8.0,3.0,24.0,77.0,16.0,14.0,8.0,6.0,30.0,0.0,1.0,93.0,2.0,4.0,177.0,5.0,0.0,19.0,189.0,23.0,151.0,18.0,0.0,23.0,84.0,265.0,0.0,70.0,69.0,1.0,118.0,2.0,23.0,14.0,12.0,24.0,6.0,13.0,6.0,28.0,31.0,1.0,82.0,4.0,7.0,141.0,18.0,73.0,75.0,8.0,3.0,9.0,3.0,123.0,58.0,0.0,6.0,51.0,10.0,71.0
71,492321808.0,2.0,2.0,2.0,3.0,0.0,58.0,2.0,1.0,0.0,1.0,4.0,1.0,3.0,38.0,70.0,79.0,33.0,0.0,4.0,2.0,50.0,32.0,3.0,11.0,5.0,16.0,0.0,6.0,0.0,53.0,0.0,0.0,55.0,25.0,11.0,1.0,45.0,53.0,1.0,79.0,37.0,58.0,8.0,0.0,3.0,17.0,52.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,44.0,0.0,0.0,70.0,2.0,0.0,2.0,56.0,2.0,68.0,19.0,0.0,16.0,51.0,108.0,70.0,0.0,37.0,0.0,55.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,0.0,3.0,17.0,0.0,35.0,1.0,1.0,72.0,4.0,50.0,62.0,1.0,0.0,2.0,1.0,88.0,36.0,0.0,6.0,5.0,9.0,37.0
72,492790630.0,6.0,3.0,4.0,6.0,0.0,63.0,3.0,1.0,0.0,7.0,8.0,1.0,5.0,32.0,56.0,78.0,27.0,0.0,6.0,5.0,48.0,17.0,7.0,9.0,7.0,17.0,1.0,4.0,0.0,42.0,1.0,0.0,49.0,22.0,11.0,4.0,32.0,38.0,2.0,78.0,19.0,63.0,11.0,1.0,3.0,13.0,33.0,1.0,2.0,5.0,1.0,6.0,0.0,0.0,31.0,1.0,0.0,63.0,2.0,0.0,6.0,74.0,7.0,73.0,11.0,0.0,10.0,50.0,107.0,69.0,37.0,0.0,0.0,114.0,0.0,5.0,2.0,1.0,6.0,2.0,4.0,2.0,7.0,17.0,1.0,44.0,1.0,3.0,54.0,5.0,27.0,37.0,2.0,0.0,5.0,1.0,57.0,25.0,0.0,4.0,8.0,5.0,32.0
73,504720596.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
74,510442496.0,19.0,13.0,19.0,19.0,0.0,113.0,8.0,6.0,0.0,10.0,31.0,1.0,12.0,48.0,117.0,140.0,47.0,0.0,19.0,14.0,57.0,26.0,27.0,12.0,5.0,22.0,4.0,12.0,0.0,95.0,7.0,0.0,78.0,32.0,31.0,7.0,50.0,52.0,2.0,175.0,26.0,116.0,25.0,5.0,3.0,19.0,57.0,10.0,6.0,9.0,6.0,24.0,0.0,0.0,71.0,4.0,0.0,142.0,4.0,0.0,15.0,154.0,21.0,145.0,11.0,0.0,13.0,86.0,235.0,118.0,55.0,114.0,0.0,0.0,2.0,12.0,11.0,4.0,16.0,9.0,23.0,7.0,23.0,27.0,6.0,91.0,7.0,5.0,109.0,17.0,61.0,56.0,6.0,0.0,19.0,4.0,127.0,46.0,0.0,6.0,37.0,11.0,57.0
75,550382928.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
76,55518713.0,14.0,11.0,24.0,18.0,2.0,26.0,7.0,8.0,2.0,1.0,26.0,5.0,15.0,0.0,17.0,31.0,6.0,0.0,24.0,34.0,5.0,2.0,40.0,1.0,0.0,5.0,1.0,30.0,0.0,15.0,3.0,0.0,7.0,3.0,21.0,12.0,8.0,1.0,6.0,29.0,3.0,12.0,9.0,3.0,0.0,4.0,2.0,10.0,10.0,7.0,11.0,29.0,0.0,1.0,13.0,1.0,3.0,33.0,15.0,0.0,28.0,28.0,18.0,12.0,0.0,3.0,0.0,9.0,37.0,23.0,4.0,5.0,0.0,12.0,0.0,0.0,16.0,23.0,31.0,9.0,30.0,3.0,23.0,5.0,1.0,10.0,3.0,8.0,11.0,3.0,5.0,9.0,14.0,6.0,11.0,5.0,6.0,1.0,0.0,0.0,58.0,2.0,11.0
77,56765016.0,36.0,21.0,25.0,49.0,0.0,15.0,9.0,7.0,1.0,11.0,44.0,4.0,14.0,0.0,8.0,22.0,4.0,0.0,35.0,14.0,1.0,1.0,53.0,0.0,1.0,1.0,8.0,11.0,0.0,7.0,14.0,0.0,2.0,0.0,4.0,7.0,2.0,1.0,6.0,14.0,0.0,4.0,15.0,4.0,0.0,1.0,1.0,17.0,9.0,9.0,7.0,33.0,1.0,0.0,0.0,4.0,10.0,16.0,5.0,3.0,21.0,29.0,49.0,6.0,0.0,0.0,0.0,3.0,34.0,14.0,1.0,2.0,0.0,11.0,2.0,16.0,0.0,7.0,41.0,4.0,8.0,10.0,57.0,1.0,7.0,2.0,15.0,4.0,9.0,3.0,4.0,2.0,21.0,0.0,13.0,5.0,2.0,0.0,0.0,0.0,79.0,2.0,4.0
78,57283072.0,9.0,13.0,23.0,42.0,2.0,11.0,21.0,11.0,2.0,25.0,44.0,4.0,39.0,0.0,5.0,27.0,1.0,0.0,38.0,114.0,3.0,0.0,26.0,0.0,0.0,1.0,4.0,26.0,0.0,5.0,4.0,0.0,4.0,1.0,19.0,35.0,1.0,0.0,3.0,11.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,21.0,40.0,7.0,18.0,50.0,0.0,1.0,1.0,1.0,7.0,26.0,16.0,0.0,27.0,11.0,18.0,5.0,0.0,3.0,0.0,1.0,20.0,12.0,3.0,1.0,3.0,4.0,2.0,23.0,7.0,0.0,42.0,24.0,12.0,7.0,20.0,0.0,1.0,1.0,3.0,6.0,7.0,3.0,3.0,0.0,4.0,2.0,9.0,12.0,0.0,0.0,0.0,0.0,72.0,2.0,1.0
79,59399169.0,55.0,36.0,47.0,82.0,2.0,26.0,17.0,26.0,3.0,29.0,87.0,8.0,46.0,0.0,8.0,37.0,5.0,0.0,53.0,75.0,2.0,1.0,95.0,1.0,0.0,6.0,9.0,31.0,0.0,9.0,14.0,0.0,7.0,2.0,14.0,20.0,4.0,1.0,17.0,32.0,0.0,10.0,22.0,10.0,0.0,5.0,2.0,34.0,24.0,22.0,22.0,70.0,1.0,1.0,4.0,6.0,12.0,40.0,24.0,0.0,52.0,42.0,66.0,11.0,0.0,5.0,0.0,5.0,63.0,24.0,1.0,6.0,3.0,16.0,1.0,31.0,41.0,42.0,0.0,27.0,11.0,17.0,96.0,2.0,5.0,5.0,19.0,10.0,13.0,5.0,10.0,4.0,14.0,3.0,19.0,11.0,2.0,1.0,0.0,0.0,130.0,3.0,4.0
80,62766520.0,4.0,4.0,13.0,24.0,1.0,11.0,7.0,42.0,1.0,50.0,21.0,3.0,76.0,0.0,6.0,22.0,1.0,0.0,12.0,25.0,2.0,0.0,11.0,0.0,0.0,0.0,2.0,11.0,0.0,8.0,2.0,0.0,3.0,1.0,15.0,8.0,2.0,0.0,3.0,11.0,1.0,4.0,5.0,2.0,0.0,3.0,1.0,5.0,13.0,5.0,2.0,20.0,0.0,1.0,3.0,0.0,5.0,7.0,3.0,0.0,11.0,9.0,10.0,4.0,0.0,2.0,0.0,0.0,17.0,6.0,1.0,2.0,1.0,9.0,1.0,9.0,4.0,24.0,27.0,0.0,9.0,3.0,14.0,2.0,3.0,5.0,1.0,6.0,6.0,2.0,1.0,2.0,10.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,42.0,0.0,3.0
81,63513043.0,5.0,6.0,100.0,15.0,2.0,10.0,8.0,7.0,3.0,7.0,31.0,27.0,21.0,0.0,15.0,28.0,4.0,0.0,14.0,27.0,3.0,0.0,43.0,0.0,0.0,2.0,1.0,27.0,0.0,17.0,3.0,0.0,4.0,1.0,28.0,8.0,7.0,1.0,0.0,29.0,6.0,11.0,3.0,0.0,0.0,2.0,3.0,4.0,16.0,4.0,6.0,21.0,0.0,2.0,12.0,2.0,3.0,16.0,7.0,0.0,12.0,16.0,14.0,5.0,1.0,2.0,0.0,2.0,51.0,13.0,4.0,4.0,0.0,23.0,2.0,30.0,8.0,12.0,11.0,9.0,0.0,0.0,15.0,4.0,0.0,8.0,2.0,9.0,8.0,2.0,1.0,8.0,10.0,4.0,12.0,4.0,7.0,3.0,0.0,0.0,41.0,2.0,6.0
82,65885323.0,15.0,8.0,10.0,21.0,0.0,6.0,1.0,4.0,0.0,5.0,16.0,1.0,7.0,0.0,1.0,6.0,0.0,0.0,10.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,2.0,3.0,4.0,0.0,2.0,1.0,10.0,4.0,6.0,5.0,13.0,0.0,1.0,1.0,1.0,0.0,7.0,2.0,0.0,9.0,10.0,13.0,4.0,0.0,0.0,0.0,3.0,13.0,6.0,0.0,2.0,0.0,7.0,0.0,3.0,10.0,7.0,17.0,3.0,0.0,0.0,18.0,0.0,4.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,4.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,19.0,1.0,1.0
83,67593879.0,90.0,58.0,51.0,119.0,7.0,38.0,16.0,19.0,1.0,33.0,94.0,8.0,35.0,0.0,13.0,37.0,6.0,0.0,57.0,48.0,2.0,1.0,131.0,1.0,1.0,4.0,12.0,40.0,0.0,11.0,19.0,0.0,4.0,1.0,14.0,15.0,7.0,1.0,16.0,36.0,1.0,14.0,35.0,7.0,0.0,2.0,3.0,29.0,24.0,24.0,27.0,72.0,0.0,1.0,7.0,4.0,19.0,40.0,28.0,0.0,52.0,57.0,124.0,17.0,0.0,3.0,0.0,7.0,76.0,28.0,3.0,7.0,2.0,23.0,1.0,23.0,57.0,20.0,96.0,14.0,15.0,18.0,0.0,3.0,9.0,7.0,27.0,11.0,13.0,6.0,10.0,7.0,15.0,5.0,19.0,6.0,6.0,1.0,0.0,0.0,190.0,2.0,6.0
84,7.016366061474734e+17,2.0,0.0,5.0,2.0,0.0,32.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,14.0,29.0,31.0,16.0,0.0,3.0,1.0,7.0,10.0,4.0,5.0,3.0,9.0,1.0,3.0,0.0,26.0,1.0,0.0,18.0,10.0,8.0,2.0,20.0,17.0,0.0,37.0,12.0,24.0,11.0,1.0,2.0,4.0,13.0,1.0,1.0,3.0,2.0,4.0,0.0,0.0,25.0,1.0,0.0,34.0,1.0,0.0,6.0,41.0,3.0,31.0,6.0,0.0,6.0,25.0,41.0,31.0,17.0,17.0,0.0,27.0,0.0,5.0,1.0,0.0,2.0,2.0,4.0,0.0,3.0,0.0,1.0,27.0,1.0,1.0,33.0,4.0,18.0,20.0,1.0,0.0,4.0,0.0,26.0,16.0,0.0,5.0,6.0,4.0,27.0
85,7.056856698306314e+17,7.0,1.0,4.0,10.0,0.0,5.0,1.0,2.0,0.0,4.0,7.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,51.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,1.0,1.0,5.0,25.0,0.0,2.0,0.0,5.0,2.0,3.0,1.0,17.0,0.0,0.0,1.0,31.0,0.0,2.0,0.0,0.0,2.0,7.0,7.0,4.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,7.0,1.0,5.0,3.0,0.0,4.0,9.0,1.0,0.0,0.0,35.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,16.0,0.0,0.0
86,740770292.0,6.0,5.0,8.0,8.0,0.0,80.0,3.0,1.0,0.0,4.0,14.0,1.0,5.0,39.0,82.0,102.0,48.0,0.0,7.0,7.0,21.0,21.0,7.0,13.0,6.0,20.0,1.0,7.0,0.0,78.0,1.0,0.0,64.0,20.0,25.0,5.0,38.0,52.0,1.0,126.0,20.0,77.0,22.0,1.0,3.0,14.0,41.0,3.0,2.0,4.0,2.0,11.0,0.0,0.0,55.0,0.0,0.0,95.0,2.0,0.0,6.0,117.0,8.0,114.0,8.0,0.0,16.0,62.0,149.0,82.0,35.0,44.0,0.0,91.0,0.0,10.0,2.0,1.0,5.0,5.0,8.0,2.0,7.0,27.0,0.0,0.0,2.0,1.0,98.0,11.0,51.0,41.0,2.0,0.0,11.0,0.0,88.0,38.0,0.0,6.0,20.0,6.0,51.0
87,7.417371369787269e+17,22.0,10.0,11.0,26.0,0.0,11.0,3.0,1.0,0.0,8.0,18.0,1.0,4.0,0.0,4.0,17.0,1.0,0.0,19.0,6.0,0.0,0.0,21.0,0.0,1.0,0.0,19.0,3.0,0.0,3.0,56.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,6.0,14.0,1.0,4.0,15.0,26.0,0.0,1.0,1.0,12.0,3.0,6.0,3.0,31.0,0.0,0.0,4.0,27.0,1.0,13.0,1.0,0.0,10.0,22.0,16.0,9.0,0.0,0.0,0.0,3.0,28.0,4.0,1.0,1.0,0.0,7.0,0.0,3.0,15.0,3.0,19.0,1.0,2.0,5.0,27.0,1.0,35.0,2.0,0.0,0.0,6.0,1.0,3.0,1.0,1.0,0.0,6.0,1.0,3.0,2.0,0.0,0.0,33.0,2.0,0.0
88,75245154.0,6.0,3.0,10.0,15.0,1.0,2.0,5.0,7.0,0.0,3.0,13.0,3.0,15.0,0.0,3.0,7.0,1.0,0.0,6.0,12.0,1.0,0.0,16.0,0.0,0.0,0.0,1.0,16.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,0.0,1.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,4.0,11.0,2.0,6.0,8.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,8.0,3.0,8.0,3.0,0.0,2.0,0.0,0.0,11.0,7.0,1.0,3.0,1.0,5.0,2.0,8.0,4.0,6.0,10.0,6.0,9.0,3.0,11.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0
89,7.58275652621525e+17,16.0,7.0,12.0,15.0,0.0,134.0,7.0,3.0,0.0,3.0,17.0,2.0,7.0,57.0,120.0,154.0,64.0,0.0,13.0,13.0,48.0,50.0,15.0,14.0,6.0,34.0,4.0,6.0,0.0,85.0,6.0,0.0,91.0,28.0,20.0,4.0,79.0,90.0,1.0,219.0,38.0,96.0,32.0,2.0,3.0,24.0,65.0,10.0,5.0,8.0,5.0,17.0,0.0,0.0,88.0,2.0,1.0,179.0,1.0,0.0,10.0,177.0,13.0,202.0,19.0,0.0,25.0,99.0,275.0,141.0,72.0,54.0,0.0,109.0,0.0,11.0,9.0,7.0,13.0,6.0,8.0,3.0,13.0,33.0,3.0,98.0,6.0,2.0,0.0,18.0,95.0,75.0,3.0,1.0,12.0,4.0,147.0,61.0,0.0,6.0,28.0,13.0,76.0
90,81800868.0,4.0,4.0,5.0,6.0,0.0,18.0,2.0,2.0,0.0,0.0,7.0,1.0,6.0,4.0,15.0,12.0,6.0,0.0,5.0,5.0,2.0,4.0,5.0,2.0,1.0,5.0,2.0,3.0,0.0,19.0,1.0,0.0,5.0,1.0,5.0,3.0,10.0,4.0,1.0,23.0,3.0,12.0,8.0,0.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,12.0,0.0,1.0,21.0,3.0,0.0,2.0,22.0,7.0,24.0,1.0,0.0,2.0,9.0,26.0,18.0,4.0,5.0,0.0,17.0,1.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,6.0,4.0,0.0,11.0,1.0,2.0,18.0,0.0,5.0,3.0,2.0,0.0,4.0,2.0,14.0,4.0,0.0,1.0,4.0,3.0,11.0
91,8.231487699193324e+17,5.0,3.0,4.0,6.0,0.0,66.0,2.0,0.0,0.0,2.0,6.0,1.0,2.0,35.0,65.0,75.0,35.0,0.0,4.0,4.0,25.0,25.0,10.0,7.0,7.0,14.0,1.0,4.0,0.0,52.0,3.0,0.0,55.0,23.0,9.0,1.0,49.0,45.0,1.0,105.0,30.0,60.0,14.0,1.0,2.0,15.0,52.0,3.0,1.0,4.0,1.0,8.0,0.0,1.0,61.0,2.0,1.0,96.0,0.0,0.0,5.0,74.0,9.0,101.0,14.0,0.0,20.0,65.0,125.0,73.0,50.0,27.0,0.0,61.0,0.0,5.0,4.0,3.0,10.0,1.0,1.0,1.0,10.0,18.0,1.0,51.0,3.0,0.0,95.0,5.0,0.0,43.0,0.0,1.0,4.0,0.0,103.0,39.0,0.0,5.0,10.0,8.0,36.0
92,8.304443215183176e+17,4.0,3.0,6.0,5.0,0.0,64.0,3.0,0.0,0.0,2.0,8.0,0.0,5.0,40.0,59.0,68.0,32.0,0.0,5.0,1.0,39.0,37.0,8.0,12.0,3.0,20.0,1.0,6.0,0.0,51.0,1.0,0.0,61.0,27.0,10.0,3.0,51.0,64.0,0.0,68.0,41.0,81.0,10.0,2.0,3.0,14.0,53.0,3.0,1.0,3.0,3.0,6.0,0.0,0.0,47.0,1.0,0.0,69.0,1.0,0.0,6.0,64.0,8.0,57.0,19.0,0.0,19.0,39.0,119.0,75.0,62.0,37.0,0.0,56.0,0.0,9.0,2.0,0.0,4.0,2.0,8.0,1.0,7.0,20.0,1.0,41.0,1.0,2.0,75.0,3.0,43.0,0.0,3.0,0.0,4.0,0.0,97.0,39.0,0.0,6.0,12.0,7.0,39.0
93,842560730.0,8.0,8.0,9.0,13.0,0.0,4.0,4.0,9.0,0.0,7.0,18.0,3.0,10.0,0.0,1.0,10.0,2.0,0.0,7.0,8.0,1.0,0.0,24.0,0.0,0.0,0.0,2.0,14.0,0.0,5.0,1.0,0.0,3.0,0.0,5.0,4.0,2.0,0.0,3.0,8.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,11.0,8.0,6.0,9.0,13.0,0.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,11.0,5.0,7.0,4.0,0.0,1.0,0.0,0.0,16.0,8.0,1.0,2.0,1.0,6.0,1.0,14.0,21.0,4.0,14.0,10.0,10.0,4.0,15.0,1.0,1.0,2.0,1.0,6.0,3.0,2.0,0.0,3.0,0.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,22.0,0.0,3.0
94,848821279.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,14.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,3.0,7.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
