,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
20,1914862758.0,4.0,83.0,34.0,7.0,9.0,0.0,2.0,9.0,20.0,33.0,1.0,1.0,54.0,126.0,32.0,1.0,1.0,49.0,31.0,0.0,26.0,119.0,7.0,55.0,43.0,13.0,71.0,69.0,14.0,10.0,1.0,6.0,72.0,12.0,42.0,18.0,30.0,246.0,6.0,80.0,1.0,0.0,42.0,30.0,0.0,17.0,58.0,75.0,114.0,92.0,3.0,124.0,122.0,101.0,127.0,26.0,31.0,24.0,11.0,96.0,83.0,68.0,76.0,7.0,16.0,95.0,113.0,61.0,56.0,3.0,0.0,3.0,199.0,149.0,6.0,50.0,18.0,175.0,284.0,82.0,2.0,40.0,16.0,3.0,2.0,5.0,54.0,18.0,56.0,0.0,106.0,9.0,190.0,6.0,32.0,56.0,7.0,0.0,54.0,79.0,10.0,13.0,17.0,0.0,7.0,9.0,54.0,63.0,18.0,23.0,117.0,7.0,12.0,21.0,4.0,6.0,33.0,14.0,18.0,21.0,0.0,3.0,2.0,54.0,112.0,57.0,2.0,0.0,112.0,20.0,21.0,7.0,1.0,0.0,29.0,82.0,97.0,0.0,4.0,9.0,157.0,1.0
21,196115894.0,2.0,10.0,6.0,4.0,0.0,0.0,0.0,2.0,8.0,3.0,15.0,0.0,14.0,7.0,1.0,1.0,1.0,24.0,4.0,26.0,0.0,13.0,1.0,25.0,13.0,3.0,4.0,43.0,6.0,3.0,0.0,1.0,3.0,3.0,2.0,2.0,25.0,24.0,0.0,3.0,0.0,1.0,16.0,89.0,0.0,5.0,6.0,0.0,16.0,14.0,1.0,20.0,76.0,22.0,15.0,10.0,8.0,5.0,5.0,17.0,14.0,6.0,48.0,4.0,2.0,7.0,19.0,2.0,99.0,0.0,0.0,0.0,24.0,72.0,0.0,12.0,7.0,28.0,47.0,15.0,3.0,19.0,10.0,2.0,1.0,2.0,8.0,5.0,24.0,0.0,5.0,0.0,15.0,0.0,2.0,5.0,0.0,0.0,7.0,12.0,0.0,23.0,2.0,0.0,0.0,1.0,1.0,12.0,3.0,6.0,24.0,1.0,3.0,2.0,1.0,8.0,1.0,0.0,2.0,7.0,0.0,2.0,2.0,8.0,17.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,11.0,1.0
22,2166119218.0,8.0,37.0,10.0,4.0,17.0,0.0,8.0,10.0,15.0,28.0,1.0,2.0,33.0,119.0,36.0,1.0,3.0,37.0,22.0,119.0,13.0,0.0,25.0,26.0,23.0,22.0,64.0,51.0,10.0,7.0,0.0,5.0,53.0,5.0,21.0,20.0,19.0,174.0,37.0,74.0,0.0,0.0,18.0,14.0,0.0,8.0,54.0,62.0,103.0,61.0,5.0,66.0,45.0,68.0,56.0,28.0,21.0,10.0,12.0,92.0,64.0,83.0,30.0,5.0,10.0,75.0,65.0,54.0,23.0,3.0,0.0,8.0,138.0,73.0,8.0,26.0,8.0,115.0,154.0,67.0,1.0,10.0,8.0,7.0,1.0,4.0,31.0,21.0,29.0,0.0,117.0,8.0,119.0,7.0,44.0,31.0,7.0,0.0,29.0,41.0,17.0,5.0,18.0,0.0,4.0,18.0,40.0,37.0,16.0,20.0,51.0,11.0,8.0,13.0,2.0,5.0,31.0,8.0,21.0,5.0,0.0,2.0,2.0,48.0,95.0,63.0,2.0,0.0,134.0,34.0,15.0,5.0,1.0,0.0,28.0,46.0,74.0,0.0,4.0,7.0,121.0,1.0
23,2214098064.0,1.0,5.0,1.0,1.0,4.0,0.0,121.0,1.0,0.0,15.0,0.0,0.0,1.0,11.0,165.0,0.0,1.0,105.0,0.0,7.0,1.0,25.0,0.0,4.0,78.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,51.0,1.0,0.0,14.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,255.0,7.0,6.0,7.0,24.0,64.0,10.0,3.0,45.0,1.0,1.0,18.0,1.0,7.0,6.0,8.0,3.0,0.0,0.0,57.0,6.0,3.0,1.0,5.0,0.0,0.0,6.0,4.0,15.0,11.0,0.0,139.0,10.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,59.0,61.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,23.0,0.0,0.0,2.0,3.0,71.0,0.0,0.0,0.0,1.0,111.0,2.0,6.0,0.0,6.0,3.0,32.0,0.0,0.0,0.0,0.0,42.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,0.0,0.0,153.0,3.0,17.0,9.0,0.0,0.0,4.0,4.0,6.0,0.0,26.0,19.0,8.0,0.0
24,2226350167.0,3.0,13.0,173.0,9.0,0.0,0.0,0.0,6.0,6.0,7.0,2.0,0.0,25.0,10.0,1.0,1.0,1.0,20.0,8.0,55.0,25.0,26.0,4.0,0.0,21.0,6.0,2.0,76.0,8.0,13.0,0.0,8.0,7.0,7.0,6.0,2.0,20.0,70.0,0.0,3.0,1.0,1.0,20.0,20.0,0.0,7.0,8.0,1.0,30.0,12.0,1.0,22.0,61.0,49.0,30.0,33.0,14.0,7.0,2.0,38.0,39.0,12.0,73.0,91.0,3.0,21.0,26.0,4.0,44.0,0.0,0.0,0.0,60.0,76.0,2.0,9.0,11.0,52.0,123.0,23.0,27.0,22.0,17.0,4.0,49.0,4.0,13.0,4.0,30.0,0.0,16.0,0.0,31.0,0.0,2.0,6.0,0.0,0.0,8.0,17.0,0.0,11.0,4.0,0.0,2.0,4.0,2.0,17.0,3.0,7.0,31.0,3.0,6.0,4.0,38.0,10.0,1.0,1.0,1.0,11.0,0.0,8.0,1.0,13.0,43.0,0.0,0.0,0.0,10.0,3.0,6.0,1.0,1.0,0.0,0.0,179.0,12.0,0.0,0.0,0.0,17.0,2.0
25,2232636931.0,3.0,17.0,6.0,2.0,1.0,0.0,60.0,5.0,4.0,13.0,0.0,1.0,16.0,24.0,68.0,1.0,0.0,71.0,8.0,43.0,13.0,23.0,78.0,21.0,0.0,6.0,6.0,27.0,9.0,3.0,1.0,2.0,15.0,4.0,29.0,3.0,15.0,45.0,0.0,7.0,0.0,0.0,17.0,9.0,0.0,3.0,105.0,10.0,28.0,22.0,15.0,72.0,51.0,30.0,59.0,10.0,6.0,24.0,1.0,23.0,17.0,19.0,24.0,4.0,4.0,50.0,32.0,9.0,26.0,5.0,0.0,2.0,41.0,37.0,13.0,28.0,6.0,104.0,60.0,22.0,1.0,16.0,6.0,2.0,1.0,3.0,54.0,41.0,25.0,0.0,18.0,0.0,44.0,0.0,3.0,26.0,0.0,0.0,7.0,22.0,23.0,3.0,3.0,0.0,2.0,22.0,10.0,21.0,4.0,17.0,32.0,15.0,4.0,2.0,1.0,4.0,30.0,15.0,4.0,4.0,0.0,1.0,0.0,6.0,33.0,7.0,0.0,0.0,109.0,5.0,18.0,11.0,1.0,0.0,5.0,22.0,21.0,0.0,24.0,20.0,26.0,1.0
26,2264566573.0,3.0,2.0,1.0,1.0,8.0,0.0,0.0,2.0,15.0,1.0,0.0,2.0,13.0,12.0,3.0,0.0,13.0,5.0,6.0,13.0,3.0,22.0,0.0,6.0,6.0,0.0,13.0,10.0,4.0,1.0,1.0,5.0,9.0,1.0,4.0,2.0,8.0,27.0,5.0,7.0,1.0,0.0,13.0,4.0,0.0,4.0,4.0,9.0,14.0,13.0,3.0,6.0,19.0,12.0,13.0,10.0,5.0,0.0,2.0,14.0,5.0,19.0,9.0,1.0,2.0,5.0,12.0,8.0,6.0,1.0,0.0,9.0,19.0,55.0,1.0,8.0,5.0,24.0,86.0,13.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,10.0,0.0,19.0,2.0,12.0,2.0,13.0,2.0,2.0,0.0,3.0,6.0,2.0,2.0,4.0,0.0,2.0,1.0,3.0,7.0,4.0,5.0,7.0,1.0,5.0,4.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,10.0,0.0,0.0,5.0,4.0,4.0,1.0,0.0,0.0,7.0,13.0,14.0,0.0,0.0,2.0,18.0,0.0
27,2283302251.0,1.0,20.0,5.0,1.0,36.0,0.0,2.0,1.0,2.0,16.0,1.0,1.0,3.0,139.0,24.0,0.0,0.0,18.0,14.0,71.0,4.0,64.0,5.0,2.0,6.0,13.0,0.0,5.0,2.0,1.0,2.0,0.0,63.0,2.0,12.0,11.0,7.0,164.0,14.0,34.0,0.0,0.0,1.0,4.0,0.0,4.0,37.0,118.0,76.0,59.0,0.0,46.0,11.0,38.0,35.0,4.0,3.0,12.0,6.0,61.0,41.0,104.0,4.0,1.0,5.0,42.0,61.0,53.0,2.0,0.0,0.0,0.0,113.0,16.0,3.0,8.0,2.0,60.0,84.0,31.0,3.0,3.0,2.0,2.0,0.0,0.0,18.0,12.0,4.0,0.0,104.0,7.0,100.0,10.0,61.0,25.0,8.0,0.0,11.0,27.0,4.0,1.0,14.0,0.0,1.0,1.0,36.0,17.0,16.0,7.0,20.0,1.0,2.0,3.0,2.0,2.0,34.0,6.0,4.0,1.0,0.0,2.0,2.0,22.0,83.0,77.0,0.0,0.0,49.0,5.0,5.0,1.0,0.0,0.0,29.0,7.0,91.0,0.0,1.0,2.0,122.0,0.0
28,2286105416.0,5.0,13.0,26.0,12.0,0.0,0.0,0.0,11.0,18.0,11.0,5.0,1.0,46.0,23.0,1.0,2.0,5.0,26.0,8.0,69.0,43.0,51.0,2.0,76.0,27.0,10.0,5.0,0.0,12.0,8.0,0.0,16.0,9.0,9.0,9.0,1.0,39.0,73.0,0.0,9.0,0.0,1.0,34.0,32.0,0.0,20.0,9.0,5.0,51.0,19.0,3.0,43.0,100.0,76.0,44.0,51.0,22.0,11.0,6.0,51.0,35.0,15.0,101.0,7.0,4.0,27.0,38.0,7.0,65.0,2.0,0.0,3.0,67.0,141.0,2.0,23.0,26.0,92.0,159.0,37.0,1.0,29.0,14.0,8.0,2.0,5.0,22.0,8.0,47.0,0.0,26.0,0.0,41.0,0.0,3.0,14.0,0.0,0.0,13.0,31.0,0.0,14.0,6.0,0.0,9.0,2.0,3.0,25.0,3.0,14.0,51.0,2.0,5.0,8.0,3.0,6.0,2.0,0.0,6.0,15.0,0.0,1.0,2.0,23.0,61.0,4.0,0.0,0.0,20.0,3.0,7.0,0.0,1.0,0.0,0.0,72.0,13.0,0.0,0.0,0.0,26.0,3.0
29,2320973737.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,2.0,9.0,3.0,14.0,6.0,10.0,0.0,8.0,9.0,4.0,2.0,12.0,0.0,1.0,0.0,2.0,6.0,1.0,2.0,0.0,13.0,13.0,0.0,1.0,0.0,0.0,13.0,8.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,9.0,24.0,7.0,9.0,5.0,9.0,1.0,0.0,3.0,8.0,7.0,9.0,2.0,1.0,5.0,7.0,2.0,9.0,0.0,0.0,2.0,9.0,25.0,0.0,8.0,5.0,16.0,28.0,9.0,0.0,10.0,2.0,1.0,0.0,2.0,5.0,1.0,12.0,0.0,3.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,10.0,2.0,2.0,13.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,7.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,7.0,0.0,0.0,1.0,11.0,1.0
30,2343323463.0,18.0,2.0,1.0,28.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0,5.0,0.0,5.0,2.0,5.0,2.0,10.0,3.0,7.0,1.0,13.0,3.0,1.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,56.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0,5.0,17.0,0.0,6.0,3.0,1.0,2.0,5.0,1.0,6.0,15.0,7.0,12.0,22.0,15.0,0.0,1.0,2.0,6.0,2.0,4.0,0.0,0.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,4.0,19.0,1.0,2.0,3.0,6.0,22.0,2.0,1.0,10.0,17.0,1.0,0.0,21.0,1.0,2.0,34.0,0.0,5.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0,0.0,20.0,0.0,0.0,7.0,0.0,0.0,1.0,38.0,0.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,3.0,16.0
31,2392929474.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,17.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,28.0,3.0,0.0,0.0,0.0,0.0,2.0,24.0,2.0,0.0,0.0,13.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0
32,2427139145.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,23.0,2.0,0.0,2.0,11.0,1.0,0.0,0.0,2.0,4.0,2.0,6.0,1.0,5.0,0.0,8.0,2.0,5.0,0.0,16.0,2.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,95.0,6.0,0.0,2.0,0.0,1.0,13.0,10.0,0.0,2.0,1.0,2.0,5.0,1.0,0.0,3.0,10.0,8.0,7.0,5.0,9.0,0.0,0.0,3.0,11.0,3.0,15.0,0.0,1.0,7.0,2.0,0.0,7.0,1.0,0.0,3.0,7.0,29.0,2.0,1.0,4.0,8.0,32.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,3.0,0.0
33,2541741648.0,2.0,26.0,4.0,1.0,13.0,0.0,2.0,4.0,4.0,12.0,0.0,1.0,12.0,69.0,13.0,0.0,2.0,21.0,20.0,72.0,3.0,53.0,5.0,7.0,15.0,9.0,63.0,9.0,6.0,1.0,2.0,1.0,0.0,0.0,24.0,6.0,6.0,115.0,13.0,39.0,0.0,0.0,5.0,2.0,0.0,2.0,24.0,69.0,84.0,61.0,1.0,51.0,19.0,44.0,39.0,9.0,14.0,13.0,5.0,61.0,38.0,68.0,7.0,2.0,9.0,23.0,74.0,55.0,7.0,3.0,0.0,1.0,105.0,31.0,3.0,18.0,5.0,68.0,93.0,42.0,0.0,3.0,3.0,1.0,0.0,2.0,23.0,9.0,10.0,0.0,86.0,9.0,87.0,9.0,41.0,22.0,9.0,0.0,15.0,36.0,7.0,1.0,10.0,0.0,3.0,3.0,43.0,24.0,16.0,14.0,33.0,6.0,3.0,4.0,0.0,3.0,36.0,9.0,10.0,1.0,0.0,0.0,0.0,19.0,79.0,49.0,2.0,0.0,50.0,20.0,15.0,7.0,0.0,0.0,22.0,14.0,71.0,0.0,2.0,6.0,99.0,0.0
34,2570575979.0,28.0,3.0,6.0,66.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,4.0,1.0,9.0,0.0,4.0,1.0,12.0,3.0,5.0,0.0,7.0,4.0,1.0,2.0,9.0,1.0,56.0,0.0,8.0,0.0,0.0,0.0,2.0,19.0,5.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,5.0,3.0,1.0,1.0,4.0,0.0,5.0,15.0,6.0,10.0,67.0,7.0,2.0,0.0,2.0,10.0,1.0,4.0,6.0,0.0,2.0,8.0,0.0,11.0,0.0,0.0,1.0,5.0,21.0,0.0,4.0,2.0,6.0,29.0,4.0,0.0,19.0,37.0,0.0,0.0,99.0,2.0,1.0,202.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,12.0,0.0,68.0,0.0,0.0,3.0,0.0,0.0,0.0,117.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,16.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,5.0,68.0
35,2690326160.0,0.0,22.0,5.0,1.0,1.0,0.0,18.0,6.0,1.0,8.0,0.0,0.0,5.0,39.0,63.0,0.0,1.0,33.0,10.0,42.0,2.0,21.0,51.0,6.0,29.0,4.0,12.0,9.0,2.0,0.0,1.0,0.0,24.0,0.0,0.0,6.0,3.0,46.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,7.0,86.0,20.0,26.0,25.0,12.0,74.0,29.0,33.0,43.0,3.0,6.0,18.0,2.0,24.0,24.0,15.0,9.0,2.0,5.0,28.0,32.0,22.0,5.0,2.0,0.0,1.0,46.0,26.0,4.0,18.0,5.0,73.0,54.0,12.0,0.0,3.0,4.0,1.0,0.0,0.0,43.0,13.0,12.0,0.0,28.0,0.0,42.0,0.0,3.0,21.0,0.0,0.0,11.0,37.0,48.0,0.0,3.0,0.0,4.0,62.0,20.0,23.0,5.0,12.0,36.0,32.0,2.0,5.0,2.0,1.0,15.0,12.0,2.0,0.0,0.0,1.0,0.0,7.0,31.0,5.0,0.0,0.0,112.0,7.0,13.0,7.0,0.0,0.0,4.0,14.0,32.0,0.0,9.0,10.0,31.0,0.0
36,2701419872.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,3.0,20.0,5.0,0.0,0.0,8.0,24.0,18.0,2.0,20.0,1.0,2.0,3.0,2.0,11.0,1.0,0.0,1.0,17.0,0.0,6.0,2.0,6.0,0.0,2.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,8.0,15.0,8.0,1.0,17.0,4.0,43.0,14.0,2.0,2.0,4.0,3.0,16.0,36.0,11.0,1.0,0.0,15.0,16.0,22.0,8.0,2.0,0.0,0.0,0.0,24.0,8.0,2.0,7.0,0.0,21.0,20.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,17.0,0.0,20.0,0.0,6.0,12.0,0.0,0.0,6.0,32.0,1.0,0.0,6.0,0.0,1.0,1.0,4.0,9.0,1.0,5.0,11.0,0.0,2.0,1.0,3.0,2.0,9.0,2.0,1.0,0.0,0.0,2.0,1.0,65.0,7.0,1.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,1.0,0.0,24.0,0.0
37,2754255487.0,4.0,15.0,12.0,10.0,0.0,0.0,0.0,6.0,30.0,4.0,8.0,2.0,31.0,15.0,0.0,1.0,3.0,16.0,9.0,30.0,25.0,19.0,0.0,20.0,15.0,8.0,7.0,39.0,13.0,4.0,0.0,95.0,6.0,19.0,3.0,2.0,0.0,43.0,1.0,7.0,0.0,0.0,24.0,38.0,0.0,4.0,10.0,2.0,14.0,16.0,2.0,21.0,54.0,22.0,33.0,13.0,21.0,3.0,1.0,18.0,33.0,7.0,36.0,11.0,3.0,20.0,22.0,4.0,29.0,0.0,0.0,8.0,37.0,90.0,0.0,9.0,19.0,30.0,113.0,18.0,2.0,19.0,7.0,2.0,2.0,3.0,11.0,2.0,30.0,0.0,12.0,0.0,24.0,0.0,3.0,6.0,0.0,0.0,13.0,10.0,1.0,6.0,3.0,0.0,3.0,2.0,4.0,28.0,2.0,7.0,37.0,2.0,5.0,7.0,2.0,8.0,1.0,1.0,4.0,19.0,0.0,2.0,1.0,8.0,20.0,3.0,0.0,0.0,18.0,3.0,7.0,1.0,1.0,0.0,0.0,32.0,9.0,0.0,0.0,1.0,19.0,2.0
38,2808610435.0,5.0,133.0,33.0,5.0,37.0,0.0,7.0,9.0,18.0,44.0,2.0,1.0,46.0,246.0,45.0,1.0,3.0,52.0,40.0,246.0,24.0,174.0,14.0,70.0,45.0,27.0,164.0,73.0,13.0,7.0,6.0,6.0,115.0,5.0,46.0,28.0,43.0,0.0,18.0,104.0,0.0,0.0,28.0,27.0,0.0,15.0,94.0,152.0,162.0,140.0,8.0,171.0,97.0,161.0,187.0,26.0,37.0,29.0,14.0,148.0,123.0,156.0,73.0,5.0,24.0,131.0,165.0,93.0,54.0,5.0,0.0,5.0,366.0,138.0,11.0,48.0,18.0,239.0,415.0,115.0,3.0,23.0,16.0,4.0,2.0,6.0,71.0,32.0,42.0,0.0,214.0,8.0,307.0,8.0,94.0,81.0,9.0,0.0,101.0,111.0,16.0,13.0,22.0,0.0,8.0,10.0,70.0,61.0,22.0,32.0,175.0,8.0,10.0,39.0,3.0,10.0,60.0,19.0,14.0,9.0,0.0,4.0,2.0,83.0,173.0,141.0,2.0,0.0,162.0,19.0,29.0,8.0,1.0,0.0,52.0,62.0,169.0,0.0,7.0,11.0,281.0,1.0
39,2821107367.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,37.0,1.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,22.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,9.0,1.0,14.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,2.0,0.0,10.0,20.0,0.0,2.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0
40,2836621284.0,2.0,28.0,2.0,1.0,9.0,0.0,3.0,3.0,3.0,12.0,0.0,2.0,6.0,82.0,25.0,0.0,3.0,11.0,6.0,80.0,3.0,74.0,5.0,3.0,7.0,7.0,34.0,9.0,1.0,0.0,1.0,2.0,39.0,0.0,3.0,9.0,7.0,104.0,5.0,0.0,0.0,0.0,5.0,6.0,0.0,5.0,43.0,39.0,73.0,31.0,2.0,43.0,8.0,40.0,45.0,5.0,13.0,8.0,5.0,41.0,27.0,33.0,6.0,1.0,5.0,49.0,45.0,28.0,5.0,1.0,0.0,4.0,111.0,16.0,6.0,9.0,3.0,78.0,102.0,79.0,1.0,1.0,4.0,1.0,0.0,0.0,14.0,9.0,12.0,0.0,73.0,7.0,134.0,3.0,23.0,25.0,3.0,0.0,38.0,19.0,8.0,2.0,6.0,0.0,1.0,2.0,30.0,10.0,7.0,7.0,36.0,0.0,4.0,20.0,0.0,0.0,19.0,5.0,26.0,2.0,0.0,1.0,0.0,36.0,50.0,83.0,2.0,0.0,44.0,30.0,6.0,2.0,0.0,0.0,22.0,11.0,43.0,0.0,3.0,0.0,88.0,0.0
41,2853199524.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,436.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2854449871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
