,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
21,224901514.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
22,228599737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2350645098.0,1.0,37.0,134.0,4.0,4.0,22.0,1.0,90.0,50.0,1.0,0.0,33.0,6.0,0.0,6.0,0.0,24.0,3.0,3.0,14.0,9.0,0.0,0.0,0.0,24.0,5.0,0.0,5.0,17.0,1.0,2.0,0.0,57.0,5.0,4.0,6.0,0.0,21.0,20.0,0.0,3.0,7.0,4.0,4.0,5.0,2.0,0.0,4.0,27.0,13.0,1.0,12.0,12.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,8.0,1.0,0.0,0.0,33.0,0.0,0.0,12.0,6.0,1.0,15.0,2.0,1.0,1.0,0.0,37.0,11.0,0.0
24,2457546360.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,12.0,9.0,0.0,1.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
25,2465355172.0,2.0,4.0,22.0,120.0,6.0,3.0,1.0,8.0,1.0,13.0,4.0,13.0,7.0,0.0,1.0,0.0,49.0,4.0,9.0,2.0,2.0,0.0,24.0,3.0,0.0,36.0,1.0,0.0,25.0,19.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0,221.0,0.0,0.0,3.0,33.0,0.0,47.0,24.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,114.0,0.0,0.0,48.0,4.0,0.0,19.0,0.0,16.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,3.0,0.0,1.0,18.0,1.0,3.0,1.0,8.0,1.0,10.0,1.0
26,247719180.0,0.0,3.0,5.0,19.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,36.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0,1.0,0.0,0.0,4.0,0.0,10.0,7.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,18.0,0.0,1.0,9.0,1.0,0.0,4.0,0.0,6.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
27,2517223020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2541419474.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,25600670.0,4.0,4.0,33.0,9.0,1.0,0.0,1.0,16.0,3.0,2.0,4.0,13.0,10.0,0.0,0.0,0.0,31.0,6.0,2.0,2.0,0.0,0.0,17.0,8.0,25.0,5.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,1.0,11.0,0.0,23.0,1.0,3.0,2.0,8.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,8.0,0.0,1.0,6.0,3.0,0.0,11.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,13.0,13.0,2.0,2.0,28.0,0.0,0.0,1.0,0.0
30,2601661086.0,1.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,19.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
31,266994576.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,4.0,0.0,2.0,0.0,3.0,0.0,9.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
32,2704055222.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
33,277311420.0,0.0,8.0,49.0,0.0,0.0,4.0,0.0,26.0,21.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
34,278165801.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0
35,285606169.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
36,28562728.0,1.0,1.0,8.0,0.0,1.0,12.0,3.0,3.0,1.0,1.0,11.0,4.0,11.0,0.0,0.0,0.0,47.0,1.0,0.0,1.0,0.0,0.0,6.0,9.0,3.0,1.0,0.0,0.0,11.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,12.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,0.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0
37,29939679.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
