,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
10,132034990.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0
11,132645439.0,2.0,3.0,3.0,6.0,0.0,23.0,24.0,5.0,5.0,0.0,0.0,7.0,6.0,5.0,15.0,11.0,4.0,2.0,2.0,6.0,1.0,45.0,11.0,3.0,0.0,3.0,8.0,8.0,5.0,8.0,0.0,21.0,5.0,1.0,21.0,0.0,20.0,4.0,2.0,27.0,3.0,5.0,3.0,15.0,27.0,9.0,0.0,3.0,1.0,1.0,6.0,30.0,5.0,0.0,37.0,10.0,0.0,6.0,0.0,9.0,12.0,13.0,12.0,1.0,2.0,4.0,0.0,5.0,6.0,7.0,23.0,2.0,0.0,0.0,6.0,110.0,0.0,0.0,2.0,1.0,2.0,56.0,2.0,4.0,16.0,6.0,0.0,10.0,3.0,10.0,4.0,0.0,8.0,23.0,5.0,15.0,19.0,6.0,13.0,0.0,2.0,2.0,0.0,2.0
12,1333432416.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,3.0,0.0,0.0,7.0,0.0,2.0,4.0,8.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,2.0,41.0,1.0,1.0,7.0,6.0,3.0,1.0,0.0,1.0,1.0,1.0,9.0,3.0,0.0,14.0,4.0,0.0,2.0,0.0,4.0,5.0,8.0,9.0,2.0,0.0,3.0,0.0,3.0,9.0,6.0,9.0,8.0,0.0,0.0,3.0,25.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,1.0,7.0,2.0,0.0,6.0,0.0,9.0,1.0,0.0,6.0,7.0,2.0,4.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
13,140650434.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,2.0,2.0,6.0,2.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,1.0,4.0,6.0,2.0,0.0,5.0,2.0,3.0,1.0,15.0,0.0,1.0,2.0,0.0,5.0,0.0,40.0,6.0,2.0,0.0,1.0,1.0,2.0,3.0,5.0,9.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,1.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,13.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,3.0,3.0,19.0,0.0,0.0,1.0,0.0,4.0
14,142201164.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,5.0,4.0,1.0,1.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
15,1431355759.0,2.0,0.0,1.0,3.0,0.0,11.0,15.0,4.0,10.0,0.0,15.0,8.0,3.0,4.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,3.0,10.0,5.0,0.0,3.0,2.0,5.0,5.0,10.0,0.0,30.0,3.0,1.0,12.0,0.0,15.0,2.0,2.0,3.0,16.0,0.0,1.0,10.0,15.0,3.0,1.0,0.0,0.0,2.0,1.0,11.0,1.0,0.0,19.0,3.0,0.0,8.0,0.0,5.0,10.0,5.0,10.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,22.0,1.0,0.0,0.0,3.0,37.0,0.0,0.0,2.0,0.0,0.0,49.0,0.0,1.0,9.0,5.0,1.0,7.0,4.0,22.0,2.0,0.0,6.0,11.0,1.0,6.0,13.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0
16,146143045.0,1.0,1.0,1.0,3.0,0.0,8.0,13.0,0.0,4.0,0.0,11.0,1.0,8.0,0.0,5.0,0.0,3.0,1.0,1.0,2.0,5.0,5.0,11.0,3.0,0.0,3.0,4.0,19.0,0.0,5.0,0.0,1.0,3.0,3.0,9.0,0.0,23.0,14.0,8.0,0.0,1.0,1.0,2.0,4.0,7.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,1.0,3.0,4.0,0.0,2.0,23.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,4.0,10.0,0.0,0.0,1.0,7.0,55.0,1.0,0.0,10.0,0.0,2.0,21.0,2.0,7.0,8.0,3.0,0.0,1.0,4.0,6.0,2.0,1.0,1.0,10.0,19.0,13.0,4.0,2.0,9.0,0.0,3.0,10.0,0.0,2.0
17,1505052270.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,7.0,1.0,7.0,8.0,0.0,0.0,4.0,0.0,9.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,6.0,1.0,0.0,10.0,0.0,1.0,1.0,1.0,4.0,11.0,5.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
18,153823691.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,11.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
19,157430521.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
20,167895854.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,6.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
21,193056924.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,5.0,1.0,1.0,7.0,1.0,4.0,5.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,0.0,2.0,2.0,0.0,1.0,6.0,0.0,0.0
22,19562817.0,3.0,1.0,3.0,4.0,0.0,3.0,10.0,2.0,6.0,0.0,45.0,0.0,4.0,1.0,3.0,5.0,0.0,4.0,1.0,2.0,1.0,0.0,10.0,4.0,0.0,1.0,6.0,11.0,0.0,8.0,0.0,3.0,3.0,1.0,13.0,1.0,12.0,3.0,7.0,15.0,0.0,2.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,17.0,1.0,0.0,4.0,0.0,0.0,10.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,5.0,2.0,9.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,1.0,2.0,18.0,1.0,2.0,4.0,3.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,3.0,1.0,7.0,2.0,4.0,8.0,1.0,2.0,2.0,0.0,0.0
23,21396094.0,9.0,2.0,2.0,5.0,0.0,5.0,18.0,1.0,10.0,0.0,11.0,19.0,6.0,0.0,10.0,11.0,1.0,5.0,0.0,3.0,5.0,10.0,0.0,2.0,1.0,3.0,4.0,39.0,2.0,8.0,0.0,1.0,4.0,3.0,26.0,0.0,27.0,26.0,28.0,0.0,25.0,13.0,1.0,8.0,19.0,3.0,4.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,39.0,5.0,6.0,20.0,0.0,0.0,38.0,1.0,4.0,14.0,1.0,1.0,0.0,1.0,40.0,1.0,11.0,11.0,0.0,4.0,10.0,18.0,1.0,0.0,9.0,1.0,1.0,42.0,3.0,3.0,39.0,2.0,1.0,0.0,4.0,11.0,2.0,2.0,1.0,13.0,1.0,39.0,1.0,4.0,7.0,0.0,2.0,12.0,0.0,1.0
24,227307667.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,8.0,1.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,2.0,4.0,1.0,0.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,5.0,7.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
25,229400783.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,230106168.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,0.0,2.0,1.0,3.0,1.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,3.0,1.0,0.0,5.0
27,2307814911.0,1.0,2.0,0.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,8.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,6.0,4.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,1.0,5.0,0.0,6.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,7.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,5.0,3.0,0.0,0.0,5.0,7.0,1.0,0.0,7.0,1.0,1.0,8.0,3.0,1.0,10.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,5.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0
28,234045466.0,4.0,1.0,1.0,2.0,0.0,3.0,19.0,1.0,2.0,0.0,8.0,1.0,3.0,1.0,5.0,19.0,0.0,11.0,1.0,0.0,17.0,11.0,39.0,2.0,0.0,1.0,4.0,0.0,1.0,8.0,0.0,1.0,1.0,4.0,7.0,0.0,74.0,44.0,43.0,0.0,4.0,10.0,2.0,3.0,27.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,26.0,1.0,7.0,14.0,0.0,0.0,70.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,55.0,2.0,4.0,3.0,0.0,4.0,17.0,18.0,3.0,0.0,15.0,1.0,3.0,43.0,27.0,11.0,23.0,2.0,1.0,0.0,19.0,5.0,9.0,1.0,4.0,12.0,1.0,39.0,1.0,5.0,11.0,0.0,5.0,24.0,0.0,1.0
29,2357754350.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,8.0,0.0,0.0,0.0,2.0,34.0,0.0,0.0,0.0,3.0,1.0,14.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,5.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,24380748.0,7.0,1.0,2.0,1.0,1.0,6.0,24.0,2.0,9.0,7.0,8.0,1.0,15.0,0.0,10.0,5.0,0.0,2.0,1.0,0.0,2.0,8.0,8.0,3.0,0.0,7.0,2.0,8.0,1.0,0.0,0.0,0.0,8.0,1.0,7.0,0.0,30.0,3.0,4.0,0.0,1.0,2.0,2.0,3.0,17.0,15.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,4.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,7.0,4.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,19.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,23.0,0.0,0.0,4.0,4.0,1.0,9.0,4.0,5.0,51.0,0.0,7.0,0.0,0.0,12.0
