,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
39,427819419.0,1.0,1.0,14.0,7.0,3.0,4.0,2.0,10.0,3.0,1.0,4.0,2.0,9.0,21.0,6.0,8.0,2.0,1.0,4.0,0.0,0.0,10.0,1.0,21.0,3.0,4.0,0.0,1.0,7.0,17.0,3.0,2.0,12.0,8.0,0.0,11.0,0.0,9.0,0.0,2.0,24.0,18.0,8.0,0.0,4.0,2.0,0.0,5.0,16.0,1.0,2.0,38.0,44.0,13.0,0.0,0.0,5.0,8.0,5.0,13.0,2.0,2.0,5.0,12.0,0.0,6.0,6.0,1.0,4.0,10.0,1.0,0.0,17.0,2.0,22.0,2.0,5.0,2.0,1.0,1.0,0.0
40,4335217032.0,16.0,0.0,68.0,58.0,59.0,21.0,2.0,70.0,34.0,1.0,6.0,1.0,233.0,132.0,72.0,65.0,50.0,81.0,4.0,2.0,0.0,50.0,24.0,113.0,141.0,45.0,2.0,7.0,200.0,75.0,36.0,17.0,55.0,42.0,5.0,65.0,1.0,97.0,2.0,0.0,82.0,50.0,125.0,1.0,30.0,16.0,0.0,18.0,35.0,42.0,0.0,133.0,558.0,124.0,0.0,8.0,1.0,196.0,29.0,32.0,27.0,23.0,155.0,76.0,3.0,166.0,32.0,19.0,59.0,2.0,38.0,27.0,89.0,21.0,69.0,6.0,60.0,2.0,12.0,105.0,34.0
41,438913403.0,24.0,1.0,74.0,51.0,108.0,108.0,7.0,158.0,17.0,1.0,25.0,1.0,93.0,172.0,195.0,136.0,32.0,33.0,12.0,4.0,0.0,176.0,37.0,205.0,75.0,28.0,2.0,7.0,46.0,166.0,56.0,29.0,142.0,142.0,9.0,205.0,4.0,196.0,24.0,82.0,0.0,94.0,206.0,3.0,99.0,31.0,0.0,45.0,110.0,28.0,0.0,399.0,268.0,107.0,0.0,7.0,7.0,79.0,65.0,76.0,34.0,51.0,76.0,247.0,2.0,155.0,64.0,34.0,78.0,22.0,44.0,19.0,140.0,25.0,212.0,43.0,140.0,5.0,17.0,9.0,4.0
42,458870075.0,9.0,1.0,56.0,38.0,40.0,23.0,3.0,63.0,18.0,2.0,11.0,1.0,52.0,65.0,58.0,49.0,24.0,24.0,11.0,2.0,0.0,48.0,17.0,90.0,34.0,22.0,3.0,6.0,42.0,84.0,28.0,10.0,58.0,46.0,2.0,54.0,4.0,68.0,18.0,50.0,94.0,0.0,83.0,0.0,27.0,18.0,0.0,22.0,30.0,19.0,0.0,121.0,71.0,58.0,0.0,7.0,3.0,55.0,39.0,45.0,25.0,25.0,41.0,84.0,2.0,78.0,33.0,11.0,42.0,23.0,8.0,15.0,77.0,18.0,83.0,5.0,56.0,1.0,9.0,15.0,11.0
43,469439419.0,21.0,0.0,70.0,63.0,124.0,48.0,2.0,118.0,36.0,2.0,15.0,0.0,104.0,206.0,133.0,107.0,53.0,89.0,7.0,2.0,0.0,94.0,41.0,180.0,93.0,42.0,2.0,6.0,100.0,138.0,60.0,22.0,109.0,84.0,8.0,121.0,4.0,171.0,8.0,125.0,206.0,83.0,0.0,0.0,39.0,30.0,0.0,35.0,50.0,54.0,0.0,295.0,244.0,116.0,0.0,7.0,2.0,127.0,54.0,61.0,38.0,40.0,138.0,175.0,2.0,192.0,64.0,32.0,85.0,6.0,39.0,27.0,113.0,20.0,152.0,13.0,130.0,0.0,16.0,67.0,30.0
44,4777301054.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,4793745138.0,15.0,1.0,22.0,23.0,39.0,145.0,3.0,68.0,3.0,0.0,47.0,0.0,22.0,51.0,43.0,47.0,10.0,11.0,11.0,2.0,0.0,185.0,24.0,33.0,26.0,6.0,0.0,2.0,16.0,31.0,10.0,22.0,36.0,131.0,4.0,238.0,0.0,67.0,4.0,30.0,99.0,27.0,39.0,0.0,0.0,4.0,0.0,17.0,100.0,17.0,0.0,76.0,74.0,27.0,0.0,0.0,3.0,37.0,29.0,13.0,11.0,8.0,29.0,81.0,1.0,46.0,43.0,18.0,16.0,22.0,71.0,10.0,32.0,5.0,103.0,159.0,40.0,1.0,4.0,2.0,1.0
46,492321808.0,2.0,0.0,10.0,7.0,69.0,4.0,1.0,87.0,6.0,5.0,5.0,0.0,16.0,21.0,24.0,14.0,5.0,7.0,1.0,0.0,0.0,18.0,53.0,15.0,8.0,6.0,3.0,2.0,8.0,23.0,9.0,4.0,82.0,12.0,2.0,23.0,8.0,68.0,2.0,16.0,31.0,18.0,30.0,0.0,4.0,0.0,0.0,7.0,10.0,7.0,0.0,44.0,22.0,15.0,0.0,3.0,1.0,15.0,48.0,13.0,6.0,39.0,11.0,30.0,0.0,20.0,87.0,2.0,9.0,5.0,9.0,3.0,22.0,8.0,27.0,5.0,88.0,0.0,65.0,3.0,1.0
47,52341168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,531107304.0,5.0,0.0,16.0,10.0,17.0,14.0,1.0,33.0,8.0,0.0,5.0,0.0,19.0,34.0,34.0,23.0,5.0,7.0,4.0,1.0,0.0,26.0,9.0,35.0,13.0,7.0,0.0,1.0,17.0,38.0,12.0,5.0,23.0,24.0,0.0,32.0,0.0,37.0,5.0,18.0,45.0,22.0,35.0,0.0,17.0,7.0,0.0,0.0,17.0,7.0,0.0,57.0,44.0,25.0,0.0,3.0,4.0,19.0,13.0,17.0,12.0,15.0,18.0,36.0,0.0,36.0,16.0,6.0,20.0,3.0,6.0,9.0,32.0,12.0,35.0,6.0,22.0,1.0,4.0,6.0,4.0
49,532097660.0,6.0,1.0,31.0,20.0,39.0,96.0,4.0,67.0,10.0,1.0,24.0,1.0,33.0,57.0,56.0,27.0,15.0,20.0,6.0,1.0,0.0,116.0,16.0,58.0,31.0,17.0,1.0,10.0,15.0,45.0,17.0,15.0,58.0,69.0,4.0,132.0,2.0,60.0,16.0,35.0,110.0,30.0,50.0,1.0,100.0,10.0,0.0,17.0,0.0,14.0,0.0,102.0,68.0,30.0,0.0,0.0,6.0,38.0,34.0,20.0,11.0,14.0,23.0,62.0,1.0,40.0,25.0,16.0,29.0,16.0,23.0,9.0,42.0,11.0,91.0,49.0,42.0,6.0,8.0,2.0,1.0
50,535319305.0,4.0,0.0,20.0,25.0,15.0,17.0,2.0,23.0,32.0,0.0,4.0,0.0,39.0,99.0,13.0,14.0,26.0,60.0,2.0,1.0,0.0,22.0,8.0,34.0,39.0,23.0,1.0,4.0,80.0,17.0,16.0,9.0,15.0,19.0,3.0,30.0,0.0,23.0,1.0,42.0,28.0,19.0,54.0,0.0,17.0,7.0,0.0,7.0,14.0,0.0,0.0,48.0,126.0,35.0,0.0,5.0,1.0,41.0,13.0,15.0,14.0,8.0,74.0,22.0,1.0,50.0,9.0,7.0,23.0,3.0,10.0,15.0,27.0,9.0,25.0,13.0,17.0,0.0,5.0,65.0,18.0
51,55721464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,570634211.0,36.0,4.0,116.0,77.0,123.0,67.0,9.0,192.0,38.0,3.0,20.0,1.0,154.0,273.0,197.0,192.0,49.0,77.0,13.0,9.0,1.0,142.0,45.0,290.0,103.0,46.0,2.0,12.0,95.0,208.0,73.0,35.0,191.0,107.0,11.0,199.0,5.0,257.0,38.0,133.0,399.0,121.0,295.0,3.0,76.0,44.0,2.0,57.0,102.0,48.0,2.0,0.0,724.0,132.0,0.0,8.0,18.0,131.0,80.0,96.0,45.0,58.0,123.0,270.0,3.0,217.0,77.0,50.0,101.0,72.0,63.0,31.0,176.0,40.0,218.0,32.0,187.0,20.0,20.0,33.0,19.0
53,618741046.0,69.0,3.0,113.0,56.0,59.0,31.0,9.0,159.0,72.0,1.0,14.0,9.0,579.0,500.0,96.0,139.0,58.0,172.0,10.0,8.0,0.0,91.0,18.0,264.0,251.0,83.0,0.0,13.0,443.0,142.0,43.0,35.0,148.0,77.0,5.0,191.0,1.0,152.0,44.0,558.0,268.0,71.0,244.0,14.0,74.0,22.0,4.0,44.0,68.0,126.0,8.0,724.0,0.0,355.0,0.0,7.0,21.0,344.0,48.0,57.0,22.0,24.0,488.0,165.0,7.0,358.0,71.0,40.0,75.0,48.0,82.0,21.0,112.0,74.0,128.0,55.0,81.0,24.0,7.0,286.0,42.0
54,7.027155671034511e+17,8.0,1.0,61.0,50.0,42.0,21.0,4.0,73.0,32.0,1.0,9.0,0.0,112.0,115.0,77.0,55.0,35.0,50.0,10.0,3.0,0.0,47.0,18.0,122.0,101.0,35.0,2.0,4.0,148.0,81.0,42.0,11.0,64.0,41.0,1.0,46.0,2.0,68.0,13.0,124.0,107.0,58.0,116.0,2.0,27.0,15.0,0.0,25.0,30.0,35.0,0.0,132.0,355.0,0.0,0.0,7.0,3.0,104.0,34.0,37.0,27.0,23.0,135.0,102.0,2.0,158.0,30.0,11.0,66.0,16.0,25.0,25.0,94.0,13.0,87.0,4.0,49.0,0.0,8.0,103.0,34.0
55,7.597347753807053e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,7.768217966454088e+17,0.0,0.0,6.0,6.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,6.0,8.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,8.0,7.0,4.0,1.0,1.0,6.0,8.0,5.0,1.0,5.0,1.0,0.0,4.0,0.0,8.0,0.0,8.0,7.0,7.0,7.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,8.0,7.0,7.0,0.0,0.0,0.0,8.0,4.0,3.0,5.0,3.0,5.0,7.0,0.0,8.0,3.0,0.0,8.0,0.0,1.0,6.0,8.0,3.0,6.0,0.0,6.0,0.0,3.0,5.0,4.0
57,7.84276174054658e+17,0.0,21.0,5.0,2.0,2.0,3.0,1.0,5.0,4.0,1.0,2.0,0.0,5.0,7.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,8.0,2.0,3.0,0.0,1.0,4.0,6.0,1.0,1.0,7.0,4.0,0.0,8.0,0.0,5.0,5.0,1.0,7.0,3.0,2.0,0.0,3.0,1.0,0.0,4.0,6.0,1.0,0.0,18.0,21.0,3.0,0.0,0.0,0.0,4.0,2.0,7.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,1.0,10.0,0.0,0.0,6.0,2.0,6.0,2.0,1.0,36.0,0.0,1.0,0.0
58,7.852951984232817e+17,14.0,1.0,71.0,54.0,68.0,18.0,1.0,74.0,31.0,1.0,7.0,0.0,124.0,137.0,52.0,59.0,54.0,95.0,7.0,0.0,0.0,53.0,27.0,110.0,113.0,51.0,2.0,14.0,155.0,69.0,34.0,19.0,58.0,45.0,5.0,80.0,1.0,93.0,8.0,196.0,79.0,55.0,127.0,0.0,37.0,15.0,0.0,19.0,38.0,41.0,0.0,131.0,344.0,104.0,0.0,8.0,4.0,0.0,34.0,34.0,34.0,18.0,153.0,76.0,2.0,166.0,34.0,13.0,58.0,14.0,46.0,30.0,96.0,16.0,66.0,5.0,59.0,4.0,13.0,117.0,41.0
59,7.86241101896319e+17,4.0,1.0,24.0,18.0,63.0,23.0,1.0,82.0,4.0,7.0,9.0,0.0,33.0,35.0,48.0,40.0,12.0,9.0,4.0,0.0,0.0,40.0,45.0,38.0,23.0,13.0,3.0,4.0,17.0,48.0,17.0,10.0,80.0,34.0,2.0,50.0,9.0,86.0,5.0,29.0,65.0,39.0,54.0,0.0,29.0,48.0,0.0,13.0,34.0,13.0,1.0,80.0,48.0,34.0,0.0,4.0,2.0,34.0,0.0,24.0,12.0,31.0,27.0,60.0,1.0,36.0,72.0,4.0,27.0,10.0,20.0,9.0,42.0,10.0,52.0,4.0,70.0,2.0,30.0,2.0,1.0
60,793656888.0,6.0,0.0,37.0,30.0,32.0,18.0,4.0,46.0,11.0,2.0,10.0,1.0,46.0,58.0,53.0,43.0,18.0,17.0,4.0,2.0,0.0,31.0,11.0,58.0,23.0,17.0,1.0,4.0,28.0,56.0,23.0,12.0,50.0,38.0,1.0,38.0,1.0,63.0,13.0,32.0,76.0,45.0,61.0,0.0,13.0,13.0,0.0,17.0,20.0,15.0,1.0,96.0,57.0,37.0,0.0,3.0,7.0,34.0,24.0,0.0,17.0,17.0,31.0,72.0,1.0,55.0,17.0,11.0,28.0,10.0,12.0,10.0,54.0,12.0,62.0,3.0,39.0,2.0,6.0,9.0,6.0
61,7.99514940314964e+17,2.0,0.0,19.0,17.0,15.0,10.0,0.0,34.0,12.0,1.0,4.0,0.0,19.0,32.0,25.0,26.0,16.0,12.0,7.0,1.0,0.0,23.0,8.0,34.0,25.0,13.0,1.0,2.0,15.0,24.0,10.0,5.0,18.0,17.0,2.0,21.0,1.0,31.0,2.0,27.0,34.0,25.0,38.0,0.0,11.0,6.0,0.0,12.0,11.0,14.0,0.0,45.0,22.0,27.0,0.0,5.0,1.0,34.0,12.0,17.0,0.0,8.0,23.0,35.0,2.0,33.0,17.0,4.0,22.0,4.0,11.0,12.0,32.0,10.0,31.0,3.0,20.0,0.0,2.0,14.0,8.0
62,7.998170381558825e+17,4.0,0.0,12.0,11.0,46.0,12.0,1.0,68.0,4.0,3.0,7.0,0.0,17.0,25.0,40.0,37.0,7.0,5.0,2.0,1.0,0.0,29.0,39.0,32.0,12.0,7.0,3.0,2.0,10.0,31.0,19.0,6.0,76.0,20.0,1.0,30.0,5.0,82.0,2.0,23.0,51.0,25.0,40.0,0.0,8.0,39.0,0.0,15.0,14.0,8.0,0.0,58.0,24.0,23.0,0.0,3.0,0.0,18.0,31.0,17.0,8.0,0.0,20.0,43.0,1.0,34.0,58.0,6.0,19.0,0.0,10.0,6.0,34.0,7.0,39.0,3.0,89.0,0.0,48.0,2.0,2.0
63,8.02061874401579e+17,13.0,1.0,56.0,54.0,62.0,22.0,4.0,73.0,53.0,0.0,7.0,1.0,152.0,188.0,55.0,50.0,46.0,118.0,5.0,2.0,0.0,47.0,24.0,114.0,123.0,49.0,1.0,2.0,226.0,61.0,42.0,18.0,40.0,33.0,4.0,55.0,0.0,78.0,5.0,155.0,76.0,41.0,138.0,1.0,29.0,11.0,1.0,18.0,23.0,74.0,0.0,123.0,488.0,135.0,0.0,5.0,1.0,153.0,27.0,31.0,23.0,20.0,0.0,64.0,1.0,181.0,23.0,16.0,55.0,6.0,42.0,30.0,73.0,5.0,63.0,8.0,57.0,0.0,11.0,187.0,40.0
64,8.057043359129969e+17,17.0,0.0,68.0,51.0,81.0,70.0,3.0,118.0,14.0,2.0,14.0,0.0,68.0,139.0,161.0,123.0,30.0,29.0,15.0,3.0,0.0,106.0,37.0,145.0,65.0,22.0,3.0,7.0,41.0,134.0,49.0,21.0,121.0,113.0,8.0,140.0,4.0,166.0,12.0,76.0,247.0,84.0,175.0,0.0,81.0,30.0,0.0,36.0,62.0,22.0,0.0,270.0,165.0,102.0,0.0,7.0,3.0,76.0,60.0,72.0,35.0,43.0,64.0,0.0,2.0,154.0,66.0,23.0,66.0,14.0,46.0,20.0,110.0,22.0,194.0,20.0,115.0,3.0,16.0,11.0,5.0
65,8.206789392701194e+17,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
66,8.306720521557402e+17,15.0,1.0,80.0,62.0,81.0,37.0,2.0,97.0,46.0,1.0,11.0,2.0,131.0,197.0,125.0,96.0,50.0,86.0,6.0,2.0,0.0,85.0,39.0,180.0,130.0,52.0,2.0,5.0,182.0,126.0,58.0,22.0,93.0,68.0,6.0,82.0,3.0,143.0,6.0,166.0,155.0,78.0,192.0,0.0,46.0,20.0,0.0,36.0,40.0,50.0,0.0,217.0,358.0,158.0,0.0,8.0,3.0,166.0,36.0,55.0,33.0,34.0,181.0,154.0,2.0,0.0,50.0,27.0,93.0,7.0,58.0,36.0,123.0,22.0,138.0,5.0,91.0,2.0,13.0,135.0,42.0
67,8.38255186539864e+17,13.0,0.0,25.0,24.0,77.0,16.0,1.0,153.0,9.0,5.0,9.0,0.0,24.0,38.0,46.0,54.0,9.0,8.0,8.0,0.0,0.0,35.0,96.0,43.0,20.0,9.0,3.0,2.0,17.0,39.0,13.0,11.0,154.0,38.0,3.0,62.0,6.0,126.0,6.0,32.0,64.0,33.0,64.0,0.0,43.0,87.0,0.0,16.0,25.0,9.0,0.0,77.0,71.0,30.0,0.0,3.0,3.0,34.0,72.0,17.0,17.0,58.0,23.0,66.0,3.0,50.0,0.0,5.0,22.0,11.0,52.0,12.0,37.0,21.0,50.0,9.0,153.0,0.0,194.0,4.0,0.0
68,8.463379482871521e+17,9.0,0.0,12.0,17.0,26.0,16.0,32.0,23.0,2.0,0.0,4.0,1.0,10.0,24.0,21.0,19.0,7.0,11.0,0.0,24.0,0.0,27.0,5.0,16.0,18.0,5.0,0.0,0.0,5.0,20.0,11.0,77.0,16.0,21.0,1.0,32.0,0.0,30.0,1.0,19.0,34.0,11.0,32.0,0.0,18.0,2.0,0.0,6.0,16.0,7.0,0.0,50.0,40.0,11.0,0.0,0.0,0.0,13.0,4.0,11.0,4.0,6.0,16.0,23.0,0.0,27.0,5.0,0.0,11.0,1.0,13.0,1.0,21.0,5.0,24.0,8.0,21.0,1.0,5.0,0.0,1.0
69,848807995.0,5.0,0.0,48.0,35.0,40.0,18.0,2.0,55.0,17.0,1.0,5.0,1.0,49.0,88.0,57.0,49.0,34.0,30.0,3.0,2.0,0.0,45.0,16.0,88.0,54.0,27.0,2.0,3.0,41.0,69.0,39.0,13.0,49.0,35.0,3.0,43.0,3.0,65.0,4.0,59.0,78.0,42.0,85.0,0.0,16.0,9.0,0.0,20.0,29.0,23.0,1.0,101.0,75.0,66.0,0.0,8.0,1.0,58.0,27.0,28.0,22.0,19.0,55.0,66.0,1.0,93.0,22.0,11.0,0.0,4.0,15.0,21.0,68.0,6.0,61.0,2.0,44.0,4.0,8.0,30.0,22.0
70,8.855874844989481e+17,2.0,4.0,22.0,9.0,3.0,7.0,2.0,29.0,4.0,0.0,3.0,1.0,8.0,14.0,4.0,4.0,1.0,2.0,6.0,0.0,0.0,19.0,1.0,29.0,10.0,3.0,0.0,3.0,16.0,17.0,3.0,2.0,24.0,13.0,0.0,20.0,0.0,7.0,10.0,2.0,22.0,23.0,6.0,2.0,22.0,5.0,0.0,3.0,16.0,3.0,0.0,72.0,48.0,16.0,0.0,0.0,10.0,14.0,10.0,10.0,4.0,0.0,6.0,14.0,0.0,7.0,11.0,1.0,4.0,0.0,0.0,2.0,24.0,3.0,18.0,2.0,7.0,6.0,0.0,1.0,0.0
71,8.858209773885686e+17,8.0,0.0,13.0,28.0,52.0,15.0,1.0,58.0,4.0,1.0,10.0,0.0,17.0,49.0,25.0,54.0,18.0,19.0,6.0,1.0,0.0,44.0,35.0,27.0,32.0,10.0,1.0,3.0,20.0,15.0,12.0,19.0,25.0,40.0,5.0,63.0,2.0,76.0,1.0,38.0,44.0,8.0,39.0,0.0,71.0,9.0,0.0,6.0,23.0,10.0,0.0,63.0,82.0,25.0,0.0,1.0,0.0,46.0,20.0,12.0,11.0,10.0,42.0,46.0,1.0,58.0,52.0,13.0,15.0,0.0,0.0,18.0,23.0,9.0,38.0,14.0,31.0,0.0,8.0,12.0,4.0
72,8.865801846477783e+17,2.0,0.0,16.0,17.0,12.0,8.0,1.0,16.0,17.0,0.0,3.0,0.0,15.0,34.0,19.0,12.0,19.0,19.0,1.0,1.0,0.0,15.0,7.0,30.0,24.0,12.0,0.0,1.0,24.0,17.0,13.0,5.0,10.0,10.0,3.0,15.0,0.0,21.0,0.0,27.0,19.0,15.0,27.0,0.0,10.0,3.0,0.0,9.0,9.0,15.0,0.0,31.0,21.0,25.0,0.0,6.0,0.0,30.0,9.0,10.0,12.0,6.0,30.0,20.0,1.0,36.0,12.0,1.0,21.0,2.0,18.0,0.0,22.0,5.0,18.0,3.0,14.0,0.0,2.0,22.0,16.0
73,8.889612132745339e+17,12.0,1.0,63.0,59.0,62.0,31.0,4.0,101.0,24.0,1.0,9.0,1.0,67.0,116.0,93.0,71.0,38.0,43.0,9.0,3.0,0.0,74.0,25.0,129.0,68.0,36.0,2.0,8.0,57.0,104.0,46.0,19.0,78.0,58.0,4.0,75.0,3.0,107.0,17.0,89.0,140.0,77.0,113.0,1.0,32.0,22.0,1.0,32.0,42.0,27.0,0.0,176.0,112.0,94.0,0.0,8.0,6.0,96.0,42.0,54.0,32.0,34.0,73.0,110.0,2.0,123.0,37.0,21.0,68.0,24.0,23.0,22.0,0.0,20.0,114.0,7.0,77.0,7.0,11.0,26.0,14.0
74,8.909768091723366e+17,1.0,0.0,11.0,8.0,9.0,7.0,1.0,15.0,12.0,0.0,3.0,0.0,34.0,15.0,25.0,15.0,5.0,6.0,1.0,0.0,0.0,15.0,3.0,27.0,11.0,5.0,0.0,3.0,9.0,21.0,6.0,5.0,16.0,12.0,0.0,27.0,0.0,22.0,2.0,21.0,25.0,18.0,20.0,0.0,5.0,8.0,0.0,12.0,11.0,9.0,0.0,40.0,74.0,13.0,0.0,3.0,2.0,16.0,10.0,12.0,10.0,7.0,5.0,22.0,4.0,22.0,21.0,5.0,6.0,3.0,9.0,5.0,20.0,0.0,26.0,1.0,9.0,0.0,5.0,2.0,2.0
75,8.937812649474499e+17,16.0,0.0,55.0,45.0,80.0,81.0,3.0,113.0,16.0,1.0,19.0,1.0,67.0,133.0,134.0,100.0,27.0,22.0,9.0,3.0,0.0,131.0,35.0,152.0,53.0,27.0,2.0,7.0,38.0,122.0,46.0,25.0,114.0,114.0,7.0,138.0,4.0,141.0,22.0,69.0,212.0,83.0,152.0,0.0,103.0,27.0,0.0,35.0,91.0,25.0,0.0,218.0,128.0,87.0,0.0,6.0,6.0,66.0,52.0,62.0,31.0,39.0,63.0,194.0,2.0,138.0,50.0,24.0,61.0,18.0,38.0,18.0,114.0,26.0,0.0,49.0,100.0,5.0,13.0,10.0,6.0
76,8.944564447575286e+17,7.0,0.0,7.0,4.0,11.0,92.0,3.0,28.0,3.0,0.0,35.0,0.0,7.0,14.0,13.0,11.0,0.0,1.0,1.0,1.0,0.0,98.0,3.0,5.0,2.0,3.0,0.0,0.0,5.0,10.0,2.0,8.0,20.0,82.0,0.0,139.0,0.0,15.0,2.0,6.0,43.0,5.0,13.0,0.0,159.0,5.0,1.0,6.0,49.0,13.0,0.0,32.0,55.0,4.0,0.0,0.0,2.0,5.0,4.0,3.0,3.0,3.0,8.0,20.0,0.0,5.0,9.0,8.0,2.0,2.0,14.0,3.0,7.0,1.0,49.0,0.0,21.0,4.0,2.0,1.0,1.0
77,8.960571693379625e+17,13.0,0.0,35.0,32.0,155.0,39.0,1.0,155.0,4.0,6.0,21.0,0.0,61.0,77.0,101.0,85.0,21.0,25.0,2.0,0.0,0.0,76.0,91.0,96.0,50.0,19.0,3.0,5.0,22.0,96.0,40.0,18.0,155.0,64.0,7.0,91.0,9.0,182.0,5.0,60.0,140.0,56.0,130.0,0.0,40.0,88.0,0.0,22.0,42.0,17.0,0.0,187.0,81.0,49.0,0.0,6.0,1.0,59.0,70.0,39.0,20.0,89.0,57.0,115.0,2.0,91.0,153.0,21.0,44.0,7.0,31.0,14.0,77.0,9.0,100.0,21.0,0.0,1.0,153.0,7.0,3.0
78,9.030592373911306e+17,3.0,34.0,3.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,1.0,0.0,6.0,0.0,7.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,20.0,24.0,0.0,0.0,0.0,36.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,6.0,0.0,0.0,7.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0
79,9.503127164591555e+17,7.0,0.0,5.0,9.0,50.0,4.0,0.0,102.0,1.0,4.0,2.0,1.0,8.0,13.0,13.0,14.0,5.0,7.0,1.0,0.0,0.0,8.0,76.0,10.0,9.0,5.0,3.0,1.0,5.0,12.0,8.0,4.0,113.0,11.0,1.0,18.0,3.0,69.0,1.0,12.0,17.0,9.0,16.0,0.0,4.0,65.0,0.0,4.0,8.0,5.0,0.0,20.0,7.0,8.0,0.0,3.0,0.0,13.0,30.0,6.0,2.0,48.0,11.0,16.0,0.0,13.0,194.0,5.0,8.0,0.0,8.0,2.0,11.0,5.0,13.0,2.0,153.0,0.0,0.0,1.0,0.0
