,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
20,18711950.0,67.0,20.0,4.0,4.0,38.0,35.0,10.0,0.0,45.0,15.0,77.0,84.0,4.0,14.0,5.0,27.0,1.0,130.0,8.0,0.0,89.0,17.0,17.0,5.0,62.0,10.0,3.0,21.0,212.0,65.0,6.0,0.0,0.0,10.0,0.0,5.0,0.0,3.0,174.0,89.0,85.0,97.0,12.0,11.0,5.0,2.0,28.0,43.0,4.0,0.0,32.0,0.0,2.0,13.0,8.0,3.0,9.0,17.0,32.0,2.0,47.0,2.0,202.0,60.0,0.0,3.0,97.0,7.0,2.0,3.0,1.0,3.0,1.0,29.0,29.0,30.0,1.0
21,1900881889.0,4.0,8.0,0.0,3.0,16.0,14.0,3.0,0.0,1.0,6.0,20.0,10.0,3.0,4.0,6.0,6.0,1.0,19.0,0.0,89.0,0.0,8.0,4.0,6.0,15.0,3.0,1.0,12.0,27.0,5.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,1.0,22.0,17.0,14.0,17.0,2.0,8.0,0.0,2.0,6.0,12.0,2.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,25.0,1.0,14.0,0.0,35.0,7.0,0.0,3.0,18.0,3.0,3.0,1.0,0.0,0.0,0.0,7.0,2.0,12.0,0.0
22,218683531.0,3.0,1.0,0.0,4.0,12.0,3.0,5.0,0.0,2.0,4.0,13.0,1.0,2.0,4.0,4.0,6.0,1.0,14.0,1.0,17.0,8.0,0.0,5.0,8.0,6.0,3.0,1.0,10.0,10.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,17.0,14.0,4.0,13.0,1.0,10.0,0.0,2.0,1.0,2.0,5.0,0.0,6.0,0.0,2.0,1.0,0.0,4.0,2.0,20.0,1.0,1.0,10.0,0.0,18.0,4.0,0.0,3.0,38.0,23.0,24.0,3.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0
23,220513006.0,15.0,4.0,0.0,0.0,6.0,11.0,3.0,0.0,9.0,1.0,6.0,12.0,1.0,0.0,0.0,4.0,0.0,19.0,0.0,17.0,4.0,5.0,0.0,3.0,14.0,5.0,0.0,1.0,20.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,19.0,13.0,12.0,11.0,4.0,6.0,1.0,0.0,11.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,5.0,5.0,0.0,1.0,5.0,0.0,11.0,6.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,10.0,11.0,0.0
24,220650257.0,3.0,1.0,0.0,0.0,14.0,5.0,1.0,0.0,2.0,3.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,19.0,2.0,5.0,6.0,8.0,3.0,0.0,11.0,1.0,1.0,6.0,22.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,6.0,2.0,21.0,0.0,18.0,0.0,2.0,0.0,1.0,57.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,7.0,0.0,1.0,5.0,0.0,10.0,3.0,0.0,6.0,22.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0
25,2280256388.0,32.0,8.0,0.0,2.0,16.0,16.0,9.0,0.0,26.0,1.0,24.0,38.0,2.0,3.0,0.0,6.0,0.0,44.0,2.0,62.0,15.0,6.0,14.0,11.0,0.0,6.0,0.0,8.0,66.0,27.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,73.0,41.0,45.0,59.0,11.0,13.0,2.0,0.0,19.0,13.0,0.0,0.0,15.0,0.0,0.0,5.0,7.0,3.0,7.0,9.0,0.0,1.0,9.0,2.0,47.0,15.0,0.0,1.0,37.0,1.0,2.0,0.0,0.0,3.0,0.0,25.0,15.0,32.0,0.0
26,2293338266.0,9.0,1.0,0.0,0.0,4.0,4.0,3.0,0.0,6.0,1.0,3.0,10.0,1.0,1.0,1.0,19.0,0.0,8.0,0.0,10.0,3.0,3.0,5.0,1.0,6.0,0.0,1.0,4.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,7.0,8.0,8.0,3.0,6.0,3.0,1.0,8.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,7.0,0.0,5.0,15.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,0.0
27,2396650999.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,2423260129.0,3.0,1.0,2.0,2.0,21.0,4.0,1.0,0.0,2.0,6.0,19.0,0.0,4.0,4.0,0.0,34.0,1.0,17.0,3.0,21.0,12.0,10.0,1.0,6.0,8.0,4.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,18.0,12.0,5.0,16.0,1.0,7.0,9.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,16.0,0.0,16.0,23.0,0.0,3.0,16.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,24.0,0.0
29,2553817934.0,76.0,21.0,0.0,3.0,34.0,31.0,12.0,0.0,39.0,7.0,52.0,80.0,4.0,6.0,0.0,20.0,1.0,162.0,7.0,212.0,27.0,10.0,20.0,22.0,66.0,10.0,0.0,17.0,0.0,52.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,4.0,182.0,76.0,76.0,90.0,13.0,21.0,3.0,2.0,29.0,18.0,2.0,0.0,32.0,0.0,1.0,16.0,9.0,5.0,9.0,11.0,2.0,1.0,28.0,4.0,114.0,39.0,0.0,6.0,94.0,6.0,4.0,1.0,0.0,7.0,1.0,36.0,28.0,61.0,0.0
30,2585049200.0,36.0,6.0,1.0,2.0,7.0,5.0,9.0,0.0,29.0,0.0,14.0,49.0,4.0,5.0,0.0,7.0,1.0,45.0,1.0,65.0,5.0,2.0,8.0,2.0,27.0,7.0,0.0,5.0,52.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,67.0,24.0,24.0,40.0,9.0,7.0,1.0,2.0,18.0,6.0,2.0,0.0,19.0,0.0,1.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,12.0,0.0,33.0,20.0,0.0,2.0,41.0,1.0,2.0,1.0,0.0,7.0,0.0,18.0,13.0,18.0,0.0
31,26053105.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
32,269711088.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,279593701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,284867370.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,0.0,2.0,4.0,7.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,10.0,6.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0
35,286625089.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2883894430.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,6.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
37,289664546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,296857060.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,3.0,1.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,7.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,0.0
39,297290744.0,92.0,21.0,0.0,3.0,39.0,28.0,12.0,0.0,57.0,4.0,58.0,91.0,7.0,7.0,0.0,36.0,1.0,146.0,6.0,174.0,22.0,17.0,19.0,11.0,73.0,12.0,0.0,18.0,182.0,67.0,2.0,2.0,0.0,11.0,0.0,2.0,0.0,6.0,0.0,63.0,72.0,147.0,21.0,15.0,6.0,1.0,30.0,20.0,3.0,0.0,36.0,0.0,3.0,5.0,9.0,2.0,8.0,16.0,2.0,2.0,37.0,1.0,126.0,48.0,0.0,3.0,113.0,4.0,4.0,1.0,0.0,6.0,0.0,71.0,33.0,74.0,0.0
40,2998280120.0,24.0,9.0,0.0,16.0,36.0,24.0,7.0,0.0,19.0,8.0,27.0,27.0,5.0,24.0,9.0,15.0,0.0,47.0,2.0,89.0,17.0,14.0,13.0,6.0,41.0,7.0,1.0,12.0,76.0,24.0,5.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,63.0,0.0,51.0,42.0,10.0,8.0,2.0,2.0,18.0,16.0,1.0,0.0,20.0,3.0,1.0,18.0,8.0,4.0,20.0,10.0,1.0,0.0,39.0,3.0,130.0,19.0,0.0,2.0,51.0,2.0,3.0,0.0,0.0,7.0,0.0,22.0,12.0,44.0,0.0
41,30013212.0,27.0,12.0,0.0,4.0,15.0,17.0,6.0,0.0,17.0,3.0,22.0,45.0,3.0,3.0,2.0,13.0,0.0,56.0,2.0,85.0,14.0,4.0,12.0,2.0,45.0,8.0,0.0,5.0,76.0,24.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,72.0,51.0,0.0,47.0,13.0,11.0,2.0,0.0,22.0,11.0,0.0,0.0,20.0,0.0,0.0,17.0,8.0,0.0,9.0,4.0,1.0,0.0,21.0,2.0,77.0,16.0,0.0,0.0,36.0,2.0,1.0,1.0,0.0,3.0,1.0,25.0,15.0,21.0,0.0
