,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
33,2526738098.0,79.0,1.0,5.0,0.0,0.0,4.0,1.0,3.0,39.0,25.0,16.0,26.0,25.0,0.0,0.0,21.0,0.0,8.0,1.0,0.0,0.0,2.0,18.0,5.0,0.0,1.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,5.0,11.0,2.0,32.0,61.0,23.0,53.0,3.0,3.0,0.0,11.0,6.0,1.0,2.0,10.0,0.0,8.0,0.0,1.0,1.0,6.0,3.0,7.0,3.0,5.0,46.0,15.0,0.0,58.0,99.0,28.0,0.0,2.0,0.0,81.0,3.0,0.0,47.0,1.0,5.0,2.0,2.0,94.0,0.0,0.0,1.0,14.0,1.0,1.0,12.0,0.0,3.0
34,254640331.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,12.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,1.0,4.0,4.0,0.0,5.0,1.0,4.0,0.0,3.0,4.0,4.0,0.0,0.0,3.0,0.0,14.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0
35,256495109.0,31.0,7.0,22.0,0.0,47.0,11.0,31.0,47.0,11.0,8.0,2.0,23.0,2.0,0.0,0.0,68.0,3.0,0.0,2.0,1.0,2.0,0.0,15.0,22.0,5.0,1.0,23.0,11.0,6.0,1.0,0.0,0.0,8.0,8.0,0.0,1.0,6.0,26.0,9.0,25.0,2.0,0.0,4.0,2.0,1.0,6.0,23.0,14.0,28.0,8.0,8.0,2.0,33.0,0.0,6.0,2.0,29.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,2.0,102.0,97.0,24.0,61.0,13.0,0.0,33.0,25.0,11.0,1.0,1.0,0.0,64.0,0.0,3.0,13.0,4.0,24.0,1.0,2.0,5.0,1.0,22.0,8.0,5.0,5.0,27.0,9.0,1.0,7.0
36,257092539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,266994576.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,12.0,6.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,4.0,4.0,0.0,3.0,0.0,5.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,19.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0
38,2704055222.0,1.0,0.0,0.0,0.0,11.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0
39,275098615.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,42.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
40,282151736.0,7.0,13.0,75.0,0.0,0.0,1.0,2.0,4.0,6.0,3.0,0.0,41.0,4.0,0.0,2.0,11.0,0.0,2.0,1.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,1.0,3.0,226.0,10.0,1.0,0.0,15.0,6.0,25.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,32.0,300.0,19.0,3.0,4.0,42.0,8.0,4.0,14.0,1.0,3.0,153.0,3.0,0.0,10.0,0.0,0.0,13.0,0.0,4.0,4.0,4.0,7.0,9.0,150.0,0.0,16.0,11.0,14.0,0.0,2.0,21.0,11.0,0.0,0.0,6.0,3.0,20.0,51.0,2.0,6.0,10.0,0.0,3.0,8.0,2.0,1.0,2.0,0.0,101.0
41,282766442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
42,283968184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,28757169.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
44,2890182739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
45,2909653879.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,5.0,27.0,0.0,1.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0
46,3031588559.0,8.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,26.0,0.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
47,305972482.0,16.0,2.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,7.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,3.0,23.0,0.0,2.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,8.0,3.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,9.0,0.0,2.0,5.0,5.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
48,30900969.0,8.0,4.0,83.0,0.0,0.0,1.0,0.0,2.0,7.0,3.0,0.0,34.0,4.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,1.0,4.0,214.0,3.0,0.0,0.0,32.0,4.0,14.0,1.0,4.0,0.0,1.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,17.0,3.0,4.0,37.0,6.0,1.0,8.0,0.0,5.0,143.0,8.0,0.0,20.0,0.0,0.0,10.0,0.0,5.0,3.0,1.0,6.0,7.0,132.0,0.0,20.0,20.0,16.0,0.0,1.0,26.0,10.0,2.0,0.0,7.0,0.0,14.0,47.0,1.0,3.0,6.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,102.0
49,3108802053.0,26.0,6.0,0.0,0.0,0.0,5.0,7.0,2.0,21.0,10.0,6.0,39.0,5.0,0.0,0.0,20.0,0.0,2.0,3.0,1.0,2.0,0.0,11.0,3.0,0.0,2.0,9.0,8.0,1.0,0.0,1.0,0.0,61.0,2.0,28.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,17.0,0.0,17.0,13.0,2.0,6.0,0.0,5.0,3.0,1.0,2.0,3.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,7.0,14.0,9.0,0.0,19.0,28.0,18.0,0.0,1.0,0.0,40.0,2.0,0.0,22.0,1.0,6.0,0.0,2.0,24.0,0.0,0.0,0.0,8.0,3.0,1.0,8.0,0.0,3.0
50,31109504.0,29.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,19.0,12.0,4.0,5.0,15.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,11.0,1.0,1.0,0.0,0.0,16.0,2.0,1.0,1.0,0.0,23.0,2.0,8.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,3.0,17.0,0.0,14.0,2.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,11.0,1.0,0.0,21.0,25.0,3.0,0.0,1.0,0.0,51.0,0.0,0.0,24.0,2.0,3.0,1.0,2.0,22.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,1.0
51,3177905708.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,30.0,22.0,21.0,10.0,24.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,10.0,8.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,53.0,1.0,8.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,4.0,13.0,14.0,0.0,2.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,26.0,2.0,0.0,26.0,57.0,3.0,0.0,0.0,0.0,58.0,3.0,0.0,35.0,1.0,1.0,0.0,1.0,78.0,0.0,0.0,0.0,2.0,3.0,1.0,11.0,0.0,1.0
52,33769236.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,42.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,37.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,28.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,3.0,11.0,0.0,3.0,1.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,16.0
53,365518662.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,17.0,0.0,3.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,33.0,0.0,1.0,3.0,24.0,8.0,17.0,0.0,0.0,17.0,1.0,0.0,0.0,6.0,6.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,1.0,4.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,9.0,1.0,8.0,0.0,1.0,2.0,0.0,48.0,7.0,8.0,1.0,4.0,0.0,1.0,0.0
54,3698087485.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,37184599.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,11.0,2.0,6.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,8.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,7.0,7.0,0.0,11.0,6.0,7.0,0.0,2.0,0.0,7.0,1.0,0.0,4.0,5.0,5.0,2.0,2.0,3.0,0.0,0.0,2.0,7.0,0.0,1.0,1.0,0.0,2.0
56,380764770.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,4.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,8.0,1.0,0.0,7.0,8.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0
57,3813493163.0,4.0,0.0,2.0,0.0,6.0,1.0,10.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,29.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,2.0,1.0,2.0,0.0,2.0,12.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,6.0,1.0,0.0,2.0
58,383074914.0,1.0,7.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,153.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,143.0,2.0,0.0,0.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,64.0,0.0,2.0,1.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,37.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0
59,385147146.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,5.0,6.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
60,3883202609.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,394591198.0,5.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,0.0,8.0,0.0,0.0,3.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,8.0,12.0,3.0,5.0,20.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,6.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,3.0,4.0,0.0,9.0,8.0,4.0,0.0,1.0,27.0,7.0,0.0,0.0,1.0,0.0,50.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,5.0
62,3999676762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,4073733437.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,1.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,41547562.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
65,4258166179.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,9.0,2.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0
66,430886462.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,5.0,2.0,6.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
67,433305159.0,4.0,1.0,5.0,0.0,24.0,1.0,13.0,11.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,7.0,3.0,102.0,0.0,2.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,0.0,5.0,1.0,17.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,1.0,13.0,2.0,0.0,22.0,14.0,5.0,0.0,2.0,0.0,6.0,0.0,3.0,4.0,1.0,3.0,2.0,2.0,5.0,0.0,12.0,6.0,4.0,0.0,16.0,1.0,0.0,2.0
