,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
40,30860019.0,2.0,20.0,39.0,1.0,23.0,1.0,10.0,3.0,5.0,18.0,20.0,13.0,19.0,20.0,4.0,49.0,40.0,1.0,0.0,4.0,49.0,1.0,0.0,13.0,4.0,3.0,15.0,1.0,30.0,0.0,1.0,3.0,28.0,5.0,7.0,11.0,0.0,34.0,0.0,0.0,4.0,20.0,2.0,3.0,13.0,15.0,0.0,4.0,6.0,11.0,12.0,3.0,1.0,3.0,1.0,25.0,5.0,8.0,13.0,14.0,2.0,1.0,5.0,22.0,37.0,0.0,22.0,5.0,16.0,24.0,6.0,0.0,10.0,4.0,1.0,6.0,2.0,11.0,11.0,0.0
41,308976598.0,0.0,7.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,7.0,2.0,1.0,3.0,5.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
42,3130789249.0,0.0,18.0,15.0,0.0,3.0,1.0,4.0,3.0,4.0,108.0,4.0,6.0,3.0,2.0,1.0,31.0,18.0,2.0,0.0,1.0,15.0,1.0,0.0,1.0,34.0,2.0,6.0,0.0,3.0,0.0,0.0,3.0,7.0,3.0,2.0,1.0,0.0,7.0,0.0,20.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,1.0,3.0,2.0,0.0,2.0,8.0,1.0,5.0,235.0,4.0,6.0,23.0,6.0,0.0,1.0,4.0,3.0,9.0,0.0,7.0,4.0,6.0,1.0,13.0,0.0,5.0,1.0,1.0,5.0,7.0,4.0,5.0,0.0
43,319485185.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
44,328424953.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,4.0,11.0,0.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,8.0,2.0,2.0,2.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,6.0,1.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0
45,33734835.0,1.0,7.0,38.0,0.0,13.0,6.0,3.0,2.0,2.0,1.0,2.0,24.0,2.0,4.0,0.0,39.0,24.0,0.0,1.0,0.0,28.0,2.0,0.0,12.0,0.0,2.0,4.0,0.0,11.0,0.0,2.0,4.0,20.0,1.0,7.0,18.0,0.0,15.0,0.0,13.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,13.0,4.0,3.0,2.0,1.0,2.0,0.0,3.0,6.0,2.0,1.0,3.0,28.0,4.0,5.0,16.0,0.0,8.0,3.0,29.0,1.0,4.0,0.0,1.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0
46,339078072.0,0.0,21.0,26.0,1.0,4.0,1.0,0.0,1.0,6.0,35.0,4.0,6.0,2.0,1.0,1.0,12.0,14.0,2.0,1.0,2.0,8.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,7.0,1.0,3.0,9.0,0.0,14.0,0.0,15.0,6.0,8.0,0.0,1.0,5.0,0.0,0.0,1.0,2.0,4.0,5.0,1.0,7.0,3.0,1.0,23.0,3.0,2.0,12.0,11.0,1.0,4.0,3.0,4.0,9.0,0.0,5.0,3.0,9.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
47,348608242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,360509494.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,2.0,7.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,5.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,6.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0
49,3844392447.0,1.0,1.0,38.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,8.0,5.0,6.0,3.0,0.0,116.0,52.0,153.0,0.0,2.0,48.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,5.0,0.0,0.0,4.0,5.0,103.0,2.0,4.0,0.0,45.0,0.0,6.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,15.0,0.0,1.0,0.0,6.0,12.0,4.0,10.0,0.0,0.0,1.0,83.0,3.0,14.0,0.0,15.0,2.0,16.0,17.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,9.0,9.0,0.0
50,39269882.0,2.0,2.0,28.0,0.0,17.0,1.0,9.0,4.0,0.0,0.0,14.0,5.0,11.0,5.0,1.0,29.0,22.0,1.0,0.0,4.0,25.0,0.0,0.0,12.0,0.0,0.0,8.0,1.0,7.0,0.0,1.0,2.0,18.0,3.0,3.0,10.0,0.0,11.0,0.0,11.0,0.0,2.0,2.0,2.0,13.0,4.0,0.0,3.0,2.0,0.0,6.0,1.0,0.0,0.0,5.0,6.0,1.0,9.0,2.0,1.0,3.0,12.0,1.0,16.0,22.0,0.0,13.0,5.0,19.0,13.0,1.0,0.0,4.0,4.0,0.0,5.0,0.0,7.0,8.0,0.0
51,409841780.0,1.0,0.0,46.0,0.0,12.0,0.0,6.0,2.0,0.0,0.0,11.0,13.0,9.0,16.0,0.0,22.0,43.0,1.0,1.0,3.0,58.0,1.0,0.0,12.0,0.0,1.0,10.0,0.0,9.0,0.0,2.0,2.0,23.0,3.0,6.0,3.0,0.0,20.0,0.0,12.0,1.0,0.0,1.0,4.0,4.0,5.0,0.0,4.0,3.0,6.0,0.0,2.0,0.0,1.0,1.0,6.0,10.0,10.0,1.0,0.0,0.0,2.0,4.0,25.0,35.0,0.0,25.0,4.0,26.0,16.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,6.0,14.0,0.0
52,4101407473.0,0.0,4.0,11.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,2.0,6.0,1.0,0.0,0.0,21.0,16.0,12.0,0.0,2.0,11.0,1.0,0.0,7.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,3.0,8.0,14.0,4.0,1.0,0.0,103.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,15.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,24.0,4.0,5.0,0.0,3.0,1.0,5.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
53,41400735.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,0.0,7.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,417679820.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,6.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,7.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
55,42286700.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,23.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,2.0,8.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
56,425941314.0,0.0,35.0,30.0,0.0,14.0,3.0,11.0,1.0,10.0,130.0,20.0,3.0,16.0,5.0,2.0,41.0,31.0,0.0,0.0,0.0,18.0,0.0,0.0,11.0,19.0,2.0,13.0,0.0,3.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,19.0,0.0,25.0,1.0,235.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,6.0,6.0,1.0,12.0,0.0,0.0,0.0,4.0,5.0,15.0,22.0,0.0,1.0,0.0,20.0,13.0,0.0,29.0,3.0,12.0,17.0,2.0,0.0,10.0,0.0,1.0,8.0,5.0,6.0,10.0,0.0
57,43296617.0,1.0,2.0,37.0,0.0,11.0,1.0,3.0,1.0,0.0,1.0,12.0,7.0,15.0,13.0,0.0,21.0,43.0,1.0,0.0,1.0,42.0,0.0,0.0,6.0,1.0,1.0,13.0,0.0,7.0,0.0,0.0,1.0,21.0,13.0,3.0,2.0,0.0,9.0,0.0,5.0,1.0,4.0,1.0,2.0,3.0,3.0,0.0,1.0,12.0,1.0,10.0,1.0,0.0,3.0,0.0,4.0,0.0,6.0,1.0,1.0,0.0,2.0,7.0,11.0,22.0,0.0,35.0,4.0,14.0,18.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,7.0,13.0,0.0
58,43497881.0,1.0,2.0,32.0,0.0,13.0,0.0,10.0,3.0,2.0,0.0,10.0,11.0,12.0,5.0,0.0,27.0,33.0,2.0,1.0,3.0,26.0,3.0,0.0,7.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,2.0,23.0,2.0,6.0,6.0,0.0,16.0,0.0,8.0,0.0,6.0,1.0,2.0,6.0,2.0,0.0,3.0,4.0,9.0,10.0,2.0,0.0,1.0,1.0,5.0,6.0,0.0,2.0,0.0,0.0,2.0,3.0,24.0,31.0,0.0,20.0,6.0,18.0,8.0,3.0,0.0,4.0,1.0,0.0,9.0,0.0,8.0,8.0,0.0
59,43522122.0,0.0,15.0,9.0,0.0,1.0,0.0,2.0,0.0,6.0,40.0,1.0,7.0,0.0,2.0,1.0,39.0,8.0,22.0,1.0,1.0,7.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,11.0,3.0,2.0,0.0,13.0,0.0,13.0,4.0,23.0,0.0,0.0,2.0,12.0,0.0,0.0,10.0,2.0,1.0,7.0,5.0,0.0,1.0,15.0,1.0,2.0,0.0,4.0,0.0,1.0,14.0,2.0,9.0,0.0,1.0,3.0,5.0,1.0,4.0,0.0,6.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0
60,448214651.0,0.0,19.0,11.0,0.0,2.0,1.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,14.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,22.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,453490847.0,0.0,4.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,476564417.0,0.0,1.0,17.0,0.0,4.0,1.0,5.0,3.0,0.0,1.0,1.0,4.0,1.0,5.0,0.0,19.0,14.0,1.0,0.0,0.0,13.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,6.0,2.0,0.0,7.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,4.0,0.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,11.0,0.0,2.0,1.0,18.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
63,4859673730.0,0.0,5.0,33.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,5.0,21.0,1.0,1.0,3.0,168.0,39.0,68.0,1.0,1.0,32.0,1.0,0.0,4.0,0.0,6.0,2.0,0.0,7.0,0.0,0.0,7.0,9.0,82.0,8.0,3.0,0.0,71.0,0.0,5.0,1.0,4.0,0.0,0.0,4.0,3.0,0.0,1.0,83.0,1.0,4.0,24.0,0.0,5.0,0.0,0.0,7.0,3.0,14.0,0.0,0.0,2.0,0.0,5.0,14.0,0.0,7.0,1.0,11.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0
64,491958813.0,1.0,7.0,79.0,0.0,52.0,3.0,110.0,4.0,1.0,4.0,40.0,14.0,53.0,31.0,0.0,48.0,94.0,2.0,3.0,3.0,75.0,6.0,1.0,33.0,0.0,1.0,43.0,2.0,35.0,0.0,3.0,2.0,48.0,3.0,10.0,8.0,0.0,39.0,0.0,22.0,1.0,3.0,2.0,4.0,5.0,4.0,0.0,4.0,3.0,16.0,25.0,4.0,0.0,1.0,1.0,20.0,11.0,24.0,2.0,0.0,3.0,6.0,5.0,0.0,62.0,0.0,63.0,9.0,51.0,32.0,1.0,0.0,9.0,2.0,0.0,13.0,0.0,27.0,25.0,0.0
65,547729566.0,2.0,8.0,126.0,1.0,48.0,3.0,23.0,6.0,1.0,2.0,57.0,30.0,46.0,45.0,3.0,74.0,125.0,3.0,2.0,4.0,144.0,3.0,1.0,33.0,0.0,4.0,33.0,3.0,32.0,0.0,5.0,5.0,64.0,11.0,12.0,16.0,0.0,45.0,0.0,37.0,1.0,9.0,3.0,5.0,16.0,9.0,0.0,5.0,14.0,22.0,35.0,5.0,0.0,3.0,2.0,13.0,22.0,31.0,9.0,3.0,3.0,11.0,14.0,62.0,0.0,0.0,65.0,17.0,51.0,114.0,4.0,0.0,11.0,4.0,0.0,18.0,3.0,23.0,31.0,0.0
66,620743170.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,63648325.0,2.0,1.0,93.0,0.0,55.0,1.0,25.0,4.0,4.0,0.0,58.0,10.0,60.0,42.0,0.0,49.0,123.0,1.0,1.0,4.0,96.0,2.0,0.0,24.0,0.0,0.0,41.0,2.0,20.0,0.0,0.0,5.0,55.0,12.0,6.0,4.0,0.0,30.0,0.0,22.0,1.0,7.0,4.0,6.0,8.0,5.0,0.0,6.0,15.0,13.0,25.0,3.0,0.0,5.0,2.0,29.0,35.0,20.0,1.0,0.0,0.0,2.0,7.0,63.0,65.0,0.0,0.0,14.0,48.0,74.0,2.0,0.0,14.0,1.0,0.0,19.0,0.0,31.0,36.0,0.0
68,64201471.0,1.0,0.0,21.0,0.0,11.0,1.0,7.0,3.0,0.0,1.0,16.0,3.0,11.0,6.0,1.0,12.0,13.0,1.0,0.0,2.0,23.0,1.0,0.0,9.0,0.0,2.0,12.0,0.0,5.0,0.0,0.0,2.0,13.0,3.0,3.0,1.0,0.0,6.0,0.0,5.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,5.0,4.0,1.0,0.0,1.0,1.0,3.0,4.0,6.0,3.0,2.0,0.0,1.0,1.0,9.0,17.0,0.0,14.0,0.0,11.0,6.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,8.0,10.0,0.0
69,705349225.0,6.0,12.0,92.0,0.0,31.0,8.0,17.0,4.0,1.0,3.0,29.0,17.0,39.0,21.0,0.0,41.0,101.0,5.0,4.0,3.0,84.0,2.0,0.0,32.0,0.0,1.0,24.0,1.0,16.0,0.0,3.0,5.0,43.0,9.0,6.0,8.0,0.0,37.0,0.0,16.0,2.0,6.0,2.0,2.0,29.0,9.0,0.0,2.0,16.0,19.0,26.0,5.0,0.0,2.0,0.0,12.0,14.0,18.0,5.0,0.0,0.0,18.0,11.0,51.0,51.0,0.0,48.0,11.0,0.0,26.0,2.0,0.0,7.0,5.0,0.0,23.0,3.0,23.0,20.0,0.0
70,759866124.0,1.0,0.0,61.0,1.0,33.0,1.0,15.0,4.0,0.0,0.0,62.0,2.0,46.0,38.0,1.0,24.0,118.0,1.0,0.0,4.0,99.0,1.0,0.0,19.0,0.0,0.0,24.0,2.0,23.0,0.0,0.0,4.0,29.0,10.0,3.0,0.0,0.0,25.0,0.0,24.0,1.0,1.0,4.0,9.0,1.0,3.0,0.0,4.0,17.0,13.0,16.0,2.0,0.0,1.0,0.0,17.0,18.0,8.0,1.0,0.0,0.0,1.0,3.0,32.0,114.0,0.0,74.0,6.0,26.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,29.0,27.0,0.0
71,8.173501655521321e+17,0.0,4.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,5.0,0.0,4.0,0.0,6.0,1.0,13.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,11.0,0.0,2.0,1.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
72,833877799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,842560730.0,1.0,1.0,12.0,1.0,10.0,0.0,8.0,1.0,1.0,4.0,10.0,2.0,11.0,11.0,2.0,11.0,19.0,0.0,0.0,1.0,16.0,0.0,0.0,11.0,0.0,1.0,9.0,1.0,6.0,0.0,0.0,1.0,15.0,1.0,3.0,0.0,0.0,10.0,0.0,10.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,0.0,10.0,5.0,4.0,6.0,0.0,3.0,2.0,2.0,9.0,11.0,0.0,14.0,9.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,7.0,0.0
74,873995060.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,9.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,2.0,5.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75,91224819.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,9.493039549108224e+17,5.0,10.0,30.0,0.0,10.0,5.0,4.0,3.0,2.0,2.0,12.0,9.0,19.0,8.0,1.0,16.0,49.0,0.0,0.0,2.0,33.0,1.0,0.0,4.0,1.0,1.0,5.0,0.0,8.0,0.0,2.0,1.0,10.0,10.0,2.0,3.0,0.0,21.0,0.0,6.0,2.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,12.0,5.0,5.0,1.0,0.0,2.0,1.0,8.0,6.0,9.0,2.0,0.0,0.0,0.0,2.0,13.0,18.0,0.0,19.0,2.0,23.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,12.0,15.0,0.0
77,95599536.0,1.0,9.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,7.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,9.580486405803745e+17,2.0,0.0,41.0,0.0,24.0,0.0,15.0,3.0,0.0,4.0,20.0,0.0,30.0,17.0,0.0,14.0,39.0,0.0,0.0,3.0,38.0,0.0,0.0,13.0,0.0,1.0,18.0,1.0,7.0,0.0,0.0,3.0,18.0,5.0,2.0,0.0,0.0,5.0,0.0,11.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,0.0,31.0,8.0,23.0,29.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,24.0,0.0
79,962057802.0,2.0,0.0,37.0,0.0,22.0,0.0,10.0,4.0,1.0,1.0,27.0,3.0,27.0,15.0,0.0,18.0,44.0,1.0,0.0,3.0,41.0,0.0,0.0,17.0,0.0,0.0,20.0,1.0,9.0,0.0,0.0,1.0,24.0,6.0,3.0,0.0,0.0,10.0,0.0,11.0,0.0,5.0,3.0,1.0,0.0,2.0,0.0,3.0,9.0,8.0,14.0,1.0,0.0,0.0,0.0,10.0,13.0,8.0,1.0,0.0,0.0,0.0,1.0,25.0,31.0,0.0,36.0,10.0,20.0,27.0,0.0,0.0,7.0,0.0,0.0,15.0,0.0,24.0,0.0,0.0
80,9.622787178829046e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
