,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
30,162267352.0,11.0,0.0,0.0,41.0,0.0,3.0,0.0,92.0,4.0,31.0,0.0,14.0,6.0,0.0,8.0,94.0,8.0,2.0,4.0,2.0,40.0,24.0,1.0,43.0,4.0,7.0,28.0,10.0,63.0,0.0,4.0,28.0,18.0,15.0,5.0,2.0,29.0,11.0,6.0,117.0,26.0,4.0,5.0,6.0,0.0,28.0,5.0,33.0,3.0,7.0,22.0,65.0,45.0,4.0,17.0,10.0,16.0,3.0,2.0,20.0,17.0,80.0,3.0,5.0,74.0,5.0,13.0,51.0,2.0,53.0,15.0,1.0,45.0,1.0,4.0,10.0,4.0,61.0,0.0,14.0,3.0,6.0,19.0,62.0,9.0,5.0,0.0,0.0,2.0,4.0,0.0,12.0,6.0,0.0,10.0,5.0,9.0,23.0,19.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,31.0,12.0,5.0,0.0,26.0,18.0,10.0,14.0,2.0,81.0,5.0,0.0,43.0,8.0,5.0,2.0,2.0,9.0,10.0,7.0,0.0,0.0,21.0,1.0,4.0,0.0,3.0,45.0,42.0,13.0,4.0,2.0,7.0,36.0,3.0,10.0,25.0,0.0,23.0,21.0,6.0,1.0,26.0,0.0,11.0,0.0,24.0,6.0,0.0,8.0,46.0,2.0,38.0,73.0,11.0,22.0,4.0,0.0,11.0,0.0
31,166537858.0,4.0,122.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,1.0,1.0,5.0,0.0,0.0,2.0,6.0,3.0,3.0,1.0,0.0,12.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,7.0,15.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,0.0,0.0,2.0,6.0,0.0,5.0,2.0,3.0,9.0,4.0,5.0,5.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,5.0,4.0,6.0,0.0,4.0,1.0,4.0,0.0,8.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0,3.0,0.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,0.0,4.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,6.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,18.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
32,1680967477.0,6.0,2.0,0.0,30.0,0.0,4.0,0.0,70.0,2.0,21.0,0.0,1.0,0.0,0.0,6.0,46.0,8.0,0.0,4.0,1.0,9.0,14.0,2.0,31.0,1.0,3.0,19.0,4.0,30.0,28.0,2.0,0.0,12.0,12.0,0.0,1.0,15.0,6.0,1.0,71.0,21.0,0.0,2.0,1.0,0.0,21.0,5.0,17.0,0.0,6.0,13.0,45.0,49.0,1.0,9.0,1.0,11.0,2.0,1.0,0.0,13.0,45.0,2.0,7.0,45.0,1.0,1.0,42.0,0.0,43.0,9.0,5.0,32.0,0.0,5.0,2.0,0.0,56.0,0.0,1.0,1.0,2.0,14.0,25.0,4.0,3.0,0.0,0.0,2.0,4.0,1.0,2.0,7.0,0.0,1.0,5.0,9.0,29.0,11.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,4.0,14.0,11.0,7.0,0.0,19.0,4.0,3.0,4.0,1.0,35.0,0.0,0.0,25.0,3.0,4.0,0.0,3.0,5.0,9.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,2.0,25.0,33.0,11.0,0.0,1.0,1.0,19.0,5.0,11.0,29.0,0.0,16.0,22.0,6.0,1.0,26.0,0.0,5.0,0.0,15.0,7.0,0.0,2.0,29.0,1.0,39.0,55.0,13.0,28.0,7.0,0.0,16.0,0.0
33,1712056286.0,4.0,1.0,0.0,20.0,0.0,0.0,0.0,40.0,3.0,65.0,0.0,3.0,2.0,0.0,4.0,25.0,4.0,1.0,3.0,1.0,5.0,10.0,1.0,16.0,2.0,1.0,11.0,5.0,50.0,18.0,1.0,12.0,0.0,11.0,0.0,0.0,12.0,11.0,2.0,45.0,14.0,1.0,3.0,1.0,0.0,10.0,2.0,10.0,1.0,8.0,7.0,18.0,21.0,2.0,8.0,2.0,7.0,1.0,2.0,3.0,8.0,22.0,3.0,1.0,24.0,2.0,4.0,26.0,0.0,19.0,7.0,2.0,19.0,0.0,4.0,3.0,0.0,25.0,0.0,1.0,2.0,3.0,10.0,19.0,3.0,3.0,0.0,0.0,1.0,19.0,1.0,2.0,4.0,0.0,4.0,12.0,3.0,15.0,10.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,15.0,6.0,4.0,0.0,13.0,3.0,2.0,5.0,1.0,30.0,2.0,0.0,19.0,3.0,2.0,2.0,1.0,2.0,9.0,2.0,0.0,1.0,8.0,0.0,2.0,0.0,2.0,15.0,17.0,8.0,13.0,2.0,3.0,13.0,4.0,4.0,18.0,0.0,7.0,8.0,3.0,1.0,11.0,0.0,2.0,0.0,14.0,5.0,0.0,3.0,17.0,1.0,14.0,26.0,8.0,14.0,3.0,0.0,45.0,0.0
34,171867890.0,4.0,1.0,0.0,26.0,0.0,0.0,0.0,39.0,2.0,14.0,0.0,5.0,2.0,0.0,8.0,27.0,2.0,0.0,1.0,1.0,8.0,6.0,0.0,12.0,2.0,1.0,5.0,4.0,20.0,15.0,1.0,12.0,11.0,0.0,1.0,0.0,8.0,5.0,4.0,39.0,10.0,1.0,2.0,1.0,0.0,12.0,3.0,9.0,1.0,6.0,4.0,18.0,12.0,3.0,8.0,3.0,8.0,0.0,4.0,5.0,3.0,12.0,1.0,8.0,34.0,2.0,6.0,11.0,1.0,15.0,3.0,2.0,12.0,0.0,2.0,5.0,1.0,20.0,0.0,7.0,2.0,2.0,5.0,17.0,4.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,5.0,3.0,3.0,11.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,7.0,5.0,2.0,0.0,12.0,5.0,2.0,5.0,0.0,21.0,2.0,0.0,9.0,7.0,1.0,3.0,0.0,2.0,8.0,1.0,1.0,1.0,9.0,3.0,3.0,0.0,1.0,22.0,18.0,5.0,0.0,0.0,3.0,8.0,2.0,2.0,20.0,0.0,13.0,12.0,2.0,1.0,20.0,0.0,8.0,0.0,9.0,4.0,0.0,2.0,14.0,0.0,15.0,22.0,8.0,15.0,2.0,0.0,8.0,0.0
35,178952898.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,18.0,13.0,1.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,10.0,0.0,5.0,10.0,2.0,0.0,1.0,5.0,3.0,0.0,0.0,3.0,2.0,2.0,6.0,3.0,5.0,0.0,0.0,3.0,5.0,0.0,10.0,0.0,4.0,7.0,0.0,12.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,11.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,6.0,3.0,15.0,0.0,10.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
36,184737830.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
37,185636053.0,7.0,0.0,0.0,27.0,0.0,0.0,0.0,46.0,2.0,24.0,1.0,12.0,2.0,0.0,8.0,44.0,4.0,0.0,2.0,2.0,12.0,12.0,0.0,23.0,1.0,2.0,13.0,3.0,32.0,29.0,1.0,15.0,12.0,8.0,5.0,1.0,0.0,8.0,4.0,56.0,15.0,6.0,3.0,5.0,0.0,19.0,2.0,20.0,2.0,3.0,13.0,33.0,21.0,3.0,7.0,2.0,6.0,2.0,2.0,7.0,10.0,41.0,0.0,3.0,30.0,2.0,5.0,16.0,4.0,24.0,6.0,2.0,20.0,0.0,3.0,5.0,0.0,27.0,0.0,2.0,2.0,1.0,9.0,28.0,10.0,3.0,0.0,0.0,2.0,5.0,0.0,3.0,5.0,0.0,2.0,2.0,3.0,14.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,14.0,7.0,3.0,0.0,18.0,10.0,3.0,9.0,0.0,43.0,1.0,0.0,23.0,7.0,4.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,25.0,20.0,5.0,2.0,3.0,5.0,17.0,2.0,2.0,16.0,0.0,8.0,9.0,1.0,1.0,14.0,0.0,6.0,0.0,8.0,4.0,0.0,2.0,20.0,0.0,25.0,30.0,9.0,13.0,2.0,0.0,11.0,0.0
38,187832274.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,14.0,1.0,11.0,0.0,2.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,6.0,4.0,0.0,9.0,2.0,0.0,5.0,2.0,12.0,11.0,0.0,6.0,11.0,5.0,0.0,0.0,8.0,0.0,1.0,17.0,8.0,0.0,1.0,3.0,0.0,8.0,1.0,6.0,1.0,4.0,5.0,7.0,9.0,1.0,4.0,3.0,3.0,1.0,1.0,4.0,3.0,11.0,0.0,1.0,11.0,1.0,4.0,8.0,0.0,9.0,2.0,0.0,10.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0,2.0,1.0,5.0,10.0,1.0,2.0,0.0,0.0,0.0,12.0,0.0,4.0,4.0,0.0,3.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,2.0,3.0,0.0,7.0,2.0,1.0,1.0,1.0,14.0,2.0,0.0,8.0,1.0,2.0,3.0,0.0,2.0,6.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,11.0,9.0,4.0,1.0,0.0,1.0,5.0,2.0,2.0,7.0,0.0,6.0,5.0,4.0,1.0,6.0,0.0,3.0,0.0,5.0,2.0,0.0,2.0,10.0,0.0,6.0,11.0,6.0,5.0,1.0,0.0,6.0,0.0
39,190333186.0,28.0,10.0,1.0,3.0,0.0,0.0,0.0,9.0,4.0,2.0,0.0,16.0,1.0,0.0,3.0,7.0,0.0,4.0,1.0,0.0,11.0,3.0,0.0,5.0,1.0,0.0,0.0,9.0,6.0,6.0,7.0,1.0,2.0,4.0,4.0,0.0,4.0,1.0,0.0,9.0,2.0,4.0,3.0,2.0,0.0,0.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,8.0,4.0,7.0,0.0,0.0,2.0,8.0,0.0,12.0,1.0,1.0,9.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,6.0,0.0,3.0,0.0,6.0,1.0,2.0,1.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,4.0,10.0,0.0,5.0,2.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,0.0,1.0,3.0,11.0,2.0,0.0,0.0,8.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0
40,1966550388.0,46.0,1.0,2.0,126.0,0.0,6.0,0.0,420.0,6.0,68.0,1.0,32.0,8.0,1.0,33.0,393.0,25.0,8.0,9.0,5.0,116.0,48.0,1.0,104.0,14.0,11.0,41.0,30.0,118.0,117.0,15.0,71.0,45.0,39.0,10.0,11.0,56.0,17.0,9.0,0.0,53.0,12.0,11.0,13.0,0.0,157.0,14.0,65.0,3.0,20.0,59.0,205.0,168.0,10.0,137.0,14.0,34.0,6.0,6.0,23.0,28.0,246.0,9.0,29.0,249.0,18.0,21.0,155.0,6.0,159.0,43.0,14.0,153.0,0.0,13.0,18.0,16.0,260.0,0.0,18.0,4.0,25.0,20.0,162.0,21.0,7.0,4.0,0.0,4.0,16.0,1.0,47.0,28.0,1.0,28.0,16.0,30.0,102.0,56.0,9.0,3.0,7.0,4.0,2.0,19.0,1.0,8.0,42.0,27.0,6.0,0.0,79.0,42.0,34.0,72.0,2.0,277.0,26.0,0.0,98.0,19.0,25.0,9.0,12.0,15.0,33.0,4.0,3.0,1.0,64.0,5.0,8.0,0.0,3.0,221.0,129.0,24.0,7.0,12.0,11.0,90.0,15.0,41.0,128.0,0.0,75.0,66.0,20.0,14.0,70.0,0.0,38.0,0.0,56.0,24.0,0.0,14.0,105.0,2.0,137.0,329.0,34.0,63.0,8.0,0.0,50.0,0.0
41,204376531.0,4.0,1.0,0.0,23.0,0.0,1.0,0.0,43.0,2.0,17.0,0.0,3.0,2.0,0.0,5.0,44.0,5.0,1.0,2.0,1.0,7.0,13.0,0.0,16.0,2.0,2.0,16.0,3.0,26.0,26.0,1.0,21.0,14.0,10.0,0.0,0.0,15.0,8.0,2.0,53.0,0.0,1.0,3.0,1.0,0.0,26.0,3.0,12.0,0.0,5.0,10.0,31.0,28.0,1.0,8.0,2.0,8.0,4.0,1.0,4.0,9.0,30.0,2.0,2.0,38.0,2.0,4.0,25.0,0.0,30.0,7.0,2.0,29.0,0.0,6.0,3.0,0.0,37.0,0.0,1.0,1.0,3.0,10.0,24.0,4.0,3.0,0.0,0.0,1.0,5.0,1.0,3.0,3.0,0.0,3.0,3.0,6.0,14.0,7.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,11.0,8.0,5.0,0.0,14.0,4.0,3.0,4.0,1.0,33.0,1.0,0.0,23.0,2.0,4.0,1.0,1.0,4.0,7.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,3.0,26.0,21.0,10.0,2.0,1.0,2.0,15.0,3.0,7.0,20.0,0.0,15.0,14.0,3.0,1.0,20.0,0.0,4.0,0.0,13.0,5.0,0.0,2.0,24.0,1.0,19.0,32.0,11.0,18.0,5.0,0.0,12.0,0.0
42,208997920.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,2.0,2.0,1.0,19.0,1.0,1.0,10.0,10.0,0.0,3.0,1.0,0.0,11.0,6.0,0.0,5.0,0.0,1.0,0.0,4.0,12.0,4.0,2.0,0.0,1.0,1.0,5.0,1.0,6.0,0.0,4.0,12.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,8.0,2.0,0.0,4.0,7.0,0.0,16.0,2.0,1.0,16.0,0.0,2.0,5.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,5.0,0.0,2.0,0.0,1.0,1.0,20.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,2.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,22.0,18.0,1.0,15.0,12.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,8.0,1.0,1.0,1.0,9.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
43,211816466.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,12.0,3.0,3.0,4.0,6.0,1.0,0.0,3.0,3.0,1.0,12.0,2.0,0.0,14.0,0.0,0.0,5.0,2.0,1.0,0.0,6.0,3.0,5.0,3.0,2.0,3.0,2.0,10.0,0.0,3.0,1.0,3.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,4.0,4.0,6.0,4.0,14.0,4.0,2.0,1.0,0.0,3.0,4.0,0.0,5.0,4.0,1.0,8.0,3.0,6.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,9.0,1.0,5.0,0.0,3.0,1.0,16.0,2.0,11.0,48.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,1.0,0.0,4.0,0.0,1.0,1.0,7.0,3.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,1.0,7.0,2.0,0.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,2.0,4.0,3.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,8.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0
44,21481348.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,5.0,3.0,2.0,13.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,7.0,0.0,8.0,0.0,0.0,7.0,1.0,5.0,3.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,9.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,5.0,1.0,7.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0
45,2152427952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2171765941.0,3.0,0.0,0.0,38.0,0.0,1.0,0.0,67.0,0.0,18.0,0.0,3.0,2.0,0.0,5.0,66.0,13.0,0.0,1.0,3.0,14.0,16.0,1.0,12.0,1.0,5.0,13.0,3.0,24.0,28.0,1.0,21.0,10.0,12.0,1.0,1.0,19.0,8.0,0.0,157.0,26.0,1.0,0.0,6.0,0.0,0.0,1.0,20.0,0.0,2.0,12.0,29.0,48.0,1.0,23.0,2.0,9.0,5.0,1.0,7.0,4.0,50.0,0.0,5.0,43.0,2.0,5.0,30.0,1.0,55.0,6.0,6.0,48.0,0.0,3.0,1.0,0.0,68.0,0.0,2.0,1.0,0.0,4.0,22.0,2.0,5.0,0.0,0.0,1.0,4.0,0.0,8.0,17.0,0.0,5.0,1.0,5.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,4.0,5.0,0.0,23.0,6.0,2.0,5.0,0.0,37.0,2.0,0.0,17.0,0.0,5.0,4.0,0.0,10.0,11.0,0.0,0.0,0.0,31.0,1.0,4.0,0.0,0.0,30.0,36.0,5.0,4.0,6.0,2.0,13.0,5.0,7.0,22.0,0.0,21.0,18.0,10.0,2.0,23.0,0.0,9.0,0.0,18.0,13.0,0.0,2.0,27.0,0.0,36.0,58.0,19.0,22.0,4.0,0.0,17.0,0.0
47,218042290.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,12.0,0.0,1.0,1.0,0.0,10.0,4.0,0.0,5.0,0.0,0.0,1.0,3.0,4.0,5.0,2.0,5.0,2.0,3.0,5.0,0.0,2.0,1.0,6.0,14.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0,3.0,1.0,5.0,1.0,0.0,7.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,23.0,3.0,4.0,0.0,1.0,0.0,5.0,1.0,8.0,7.0,0.0,2.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0,0.0,8.0,5.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,5.0,6.0,8.0,0.0,8.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,3.0,1.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,15.0,4.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
48,218923489.0,5.0,0.0,0.0,27.0,0.0,1.0,0.0,53.0,2.0,18.0,1.0,5.0,0.0,0.0,5.0,52.0,5.0,0.0,4.0,3.0,13.0,15.0,0.0,23.0,2.0,0.0,17.0,3.0,33.0,33.0,0.0,17.0,10.0,9.0,3.0,1.0,20.0,6.0,2.0,65.0,12.0,3.0,2.0,3.0,0.0,20.0,0.0,0.0,1.0,2.0,13.0,39.0,30.0,3.0,15.0,3.0,10.0,0.0,1.0,4.0,11.0,41.0,1.0,3.0,41.0,0.0,6.0,22.0,3.0,31.0,3.0,4.0,28.0,0.0,2.0,3.0,1.0,40.0,0.0,4.0,2.0,2.0,8.0,27.0,5.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,5.0,0.0,2.0,4.0,2.0,18.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,18.0,7.0,3.0,0.0,21.0,9.0,4.0,6.0,0.0,38.0,2.0,0.0,25.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,0.0,0.0,18.0,1.0,2.0,0.0,0.0,27.0,22.0,5.0,2.0,3.0,2.0,18.0,3.0,4.0,19.0,0.0,12.0,11.0,4.0,1.0,18.0,0.0,7.0,0.0,11.0,5.0,0.0,3.0,22.0,1.0,29.0,40.0,14.0,20.0,2.0,0.0,11.0,0.0
49,21901839.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
