,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
30,1543885500.0,13.0,12.0,0.0,2.0,1.0,0.0,3.0,25.0,54.0,3.0,0.0,46.0,3.0,1.0,5.0,20.0,3.0,2.0,3.0,0.0,5.0,1.0,2.0,3.0,7.0,4.0,1.0,0.0,8.0,0.0,0.0,5.0,3.0,24.0,10.0,9.0,2.0,6.0,14.0,0.0,6.0,6.0,8.0,0.0,4.0,7.0,5.0,19.0,6.0,12.0,0.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,23.0,1.0,15.0,0.0,0.0,0.0,30.0,2.0,6.0,0.0,3.0,12.0,0.0,6.0,3.0,0.0,2.0,4.0,1.0,16.0,4.0,9.0,13.0,24.0,2.0,22.0,1.0,0.0,13.0,40.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,3.0,23.0,3.0,0.0,74.0,0.0,10.0,16.0,8.0,16.0,11.0,4.0,4.0,6.0,10.0,3.0,0.0,1.0,2.0,0.0,35.0,21.0,19.0,0.0,0.0,4.0,4.0,6.0,2.0,5.0,2.0,23.0,3.0,18.0,0.0,5.0,2.0,1.0,4.0,0.0,2.0,16.0,7.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0
31,156297849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1611823958.0,0.0,3.0,6.0,2.0,4.0,0.0,11.0,27.0,55.0,0.0,0.0,60.0,0.0,0.0,6.0,65.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,12.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,94.0,0.0,35.0,9.0,30.0,1.0,0.0,15.0,17.0,46.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,84.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,9.0,9.0,2.0,19.0,2.0,6.0,0.0,0.0,1.0,18.0,17.0,0.0,9.0,0.0,67.0,72.0,0.0,8.0,25.0,0.0,3.0,0.0,18.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,3.0,1.0,19.0,25.0,33.0,1.0,0.0,0.0,34.0,0.0,2.0,7.0,21.0,0.0,1.0,35.0,32.0,11.0,0.0,0.0,40.0,0.0,0.0,17.0,0.0,32.0,39.0,23.0,0.0,26.0,0.0,0.0,0.0,0.0,9.0,28.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,10.0,26.0,0.0,12.0,0.0,1.0,1.0,19.0,1.0,3.0,2.0,0.0,0.0,0.0
33,1632492763.0,0.0,1.0,3.0,0.0,4.0,0.0,4.0,3.0,10.0,0.0,0.0,15.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,13.0,0.0,9.0,3.0,6.0,0.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,3.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,6.0,0.0,12.0,9.0,1.0,6.0,9.0,1.0,4.0,0.0,12.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,2.0,3.0,9.0,10.0,9.0,0.0,2.0,0.0,7.0,0.0,2.0,4.0,5.0,0.0,1.0,12.0,12.0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,1.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,3.0,0.0,4.0,0.0,1.0,0.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0
34,1645119259.0,8.0,17.0,15.0,5.0,9.0,3.0,48.0,57.0,137.0,1.0,4.0,180.0,2.0,0.0,11.0,163.0,16.0,9.0,2.0,1.0,11.0,0.0,6.0,6.0,60.0,37.0,10.0,8.0,13.0,24.0,0.0,94.0,13.0,0.0,8.0,98.0,26.0,64.0,26.0,0.0,28.0,39.0,138.0,2.0,3.0,6.0,38.0,17.0,4.0,12.0,1.0,172.0,79.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,82.0,3.0,6.0,21.0,12.0,0.0,11.0,0.0,0.0,1.0,193.0,11.0,33.0,3.0,45.0,14.0,14.0,3.0,2.0,1.0,57.0,30.0,4.0,43.0,3.0,153.0,138.0,2.0,26.0,80.0,0.0,9.0,1.0,82.0,6.0,0.0,40.0,0.0,0.0,2.0,3.0,4.0,9.0,15.0,0.0,24.0,0.0,32.0,13.0,63.0,89.0,87.0,1.0,4.0,3.0,73.0,3.0,4.0,20.0,47.0,0.0,15.0,105.0,102.0,27.0,0.0,8.0,56.0,7.0,1.0,59.0,0.0,79.0,52.0,56.0,0.0,44.0,1.0,1.0,1.0,0.0,15.0,84.0,8.0,0.0,7.0,0.0,36.0,0.0,0.0,34.0,63.0,0.0,46.0,1.0,8.0,1.0,71.0,6.0,7.0,7.0,0.0,0.0,0.0
35,165022469.0,12.0,22.0,0.0,0.0,0.0,8.0,7.0,12.0,9.0,16.0,0.0,26.0,1.0,0.0,1.0,10.0,7.0,8.0,1.0,1.0,3.0,1.0,17.0,1.0,15.0,5.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,35.0,0.0,5.0,16.0,6.0,5.0,3.0,47.0,5.0,1.0,3.0,63.0,0.0,16.0,1.0,3.0,4.0,2.0,1.0,1.0,6.0,1.0,0.0,2.0,3.0,6.0,0.0,4.0,1.0,10.0,0.0,0.0,3.0,3.0,0.0,23.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0,7.0,5.0,1.0,23.0,0.0,9.0,5.0,0.0,3.0,17.0,0.0,0.0,6.0,32.0,0.0,7.0,0.0,3.0,0.0,2.0,2.0,13.0,5.0,2.0,1.0,9.0,1.0,10.0,11.0,5.0,19.0,7.0,1.0,0.0,13.0,4.0,6.0,0.0,1.0,6.0,0.0,4.0,6.0,36.0,0.0,0.0,7.0,3.0,21.0,6.0,1.0,0.0,2.0,0.0,5.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,13.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,13.0,0.0,1.0,0.0,9.0,14.0,0.0,0.0,3.0,4.0,3.0
36,165358131.0,4.0,10.0,13.0,2.0,6.0,1.0,45.0,34.0,81.0,0.0,4.0,107.0,2.0,0.0,7.0,93.0,11.0,8.0,0.0,0.0,4.0,0.0,2.0,1.0,50.0,40.0,3.0,4.0,5.0,9.0,1.0,35.0,9.0,98.0,8.0,0.0,34.0,41.0,13.0,0.0,22.0,18.0,85.0,0.0,2.0,3.0,32.0,8.0,3.0,10.0,0.0,81.0,51.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,49.0,3.0,2.0,19.0,4.0,0.0,2.0,0.0,0.0,1.0,91.0,0.0,39.0,5.0,23.0,8.0,4.0,1.0,0.0,1.0,50.0,27.0,1.0,31.0,0.0,106.0,60.0,2.0,23.0,46.0,1.0,9.0,3.0,68.0,3.0,3.0,23.0,0.0,0.0,1.0,1.0,4.0,3.0,6.0,1.0,12.0,1.0,19.0,5.0,54.0,86.0,84.0,0.0,2.0,1.0,57.0,3.0,5.0,19.0,28.0,0.0,1.0,50.0,67.0,20.0,0.0,6.0,35.0,5.0,0.0,53.0,1.0,45.0,8.0,27.0,1.0,26.0,1.0,1.0,1.0,0.0,16.0,57.0,3.0,0.0,1.0,0.0,29.0,0.0,1.0,34.0,38.0,0.0,38.0,0.0,6.0,0.0,45.0,4.0,7.0,5.0,0.0,1.0,0.0
37,166497558.0,0.0,7.0,9.0,0.0,2.0,0.0,18.0,8.0,24.0,0.0,4.0,33.0,0.0,0.0,2.0,28.0,5.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,16.0,27.0,0.0,1.0,2.0,2.0,0.0,9.0,3.0,26.0,0.0,34.0,0.0,15.0,19.0,0.0,17.0,10.0,28.0,0.0,0.0,1.0,14.0,3.0,0.0,1.0,0.0,23.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,1.0,0.0,12.0,5.0,0.0,3.0,0.0,0.0,0.0,25.0,2.0,11.0,3.0,16.0,2.0,0.0,0.0,1.0,0.0,22.0,14.0,0.0,20.0,0.0,30.0,20.0,0.0,12.0,12.0,0.0,7.0,1.0,21.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,7.0,1.0,23.0,30.0,26.0,0.0,0.0,0.0,22.0,0.0,4.0,10.0,13.0,1.0,4.0,20.0,29.0,14.0,0.0,1.0,6.0,1.0,0.0,23.0,0.0,14.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,11.0,17.0,0.0,20.0,0.0,1.0,0.0,17.0,1.0,4.0,4.0,0.0,0.0,0.0
38,1680967477.0,2.0,6.0,13.0,4.0,6.0,1.0,21.0,14.0,44.0,1.0,4.0,60.0,1.0,0.0,7.0,52.0,6.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,31.0,18.0,3.0,4.0,6.0,6.0,0.0,30.0,6.0,64.0,1.0,41.0,15.0,0.0,8.0,0.0,14.0,24.0,45.0,0.0,0.0,1.0,18.0,4.0,2.0,1.0,0.0,53.0,38.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,0.0,31.0,2.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,59.0,4.0,10.0,3.0,26.0,5.0,5.0,0.0,0.0,0.0,24.0,23.0,3.0,23.0,0.0,55.0,56.0,1.0,18.0,42.0,0.0,5.0,1.0,25.0,3.0,1.0,22.0,0.0,0.0,0.0,1.0,3.0,1.0,11.0,1.0,7.0,1.0,11.0,3.0,28.0,29.0,35.0,1.0,1.0,0.0,35.0,2.0,4.0,11.0,19.0,0.0,3.0,44.0,35.0,15.0,0.0,1.0,28.0,0.0,0.0,27.0,0.0,37.0,9.0,17.0,1.0,21.0,0.0,2.0,1.0,0.0,21.0,33.0,3.0,0.0,4.0,0.0,20.0,0.0,1.0,26.0,20.0,0.0,19.0,0.0,3.0,1.0,23.0,2.0,7.0,5.0,0.0,1.0,0.0
39,171470700.0,14.0,13.0,1.0,0.0,0.0,4.0,13.0,16.0,32.0,2.0,0.0,38.0,2.0,1.0,3.0,13.0,8.0,7.0,3.0,2.0,24.0,16.0,12.0,4.0,20.0,32.0,1.0,1.0,23.0,14.0,0.0,1.0,0.0,26.0,35.0,13.0,19.0,8.0,0.0,0.0,6.0,12.0,24.0,12.0,3.0,12.0,11.0,3.0,4.0,75.0,0.0,30.0,5.0,2.0,6.0,22.0,0.0,4.0,12.0,2.0,0.0,3.0,6.0,6.0,0.0,23.0,1.0,10.0,1.0,0.0,1.0,17.0,2.0,9.0,0.0,20.0,1.0,4.0,8.0,1.0,0.0,4.0,6.0,5.0,33.0,6.0,20.0,16.0,1.0,4.0,51.0,0.0,0.0,28.0,29.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,14.0,8.0,6.0,2.0,25.0,1.0,113.0,15.0,5.0,31.0,11.0,1.0,1.0,7.0,5.0,5.0,1.0,3.0,6.0,0.0,21.0,19.0,34.0,1.0,0.0,10.0,10.0,25.0,4.0,2.0,0.0,8.0,5.0,22.0,2.0,8.0,1.0,6.0,1.0,0.0,1.0,16.0,17.0,0.0,15.0,0.0,3.0,12.0,1.0,3.0,0.0,0.0,13.0,0.0,0.0,1.0,15.0,10.0,0.0,3.0,2.0,1.0,0.0
40,1731184741.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
41,175940039.0,4.0,7.0,6.0,1.0,3.0,1.0,10.0,9.0,23.0,1.0,2.0,31.0,0.0,0.0,4.0,26.0,4.0,5.0,0.0,3.0,4.0,0.0,0.0,2.0,7.0,20.0,0.0,5.0,4.0,6.0,0.0,15.0,2.0,28.0,5.0,22.0,17.0,14.0,6.0,0.0,0.0,10.0,25.0,1.0,2.0,3.0,10.0,4.0,3.0,3.0,0.0,26.0,18.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,15.0,1.0,1.0,5.0,5.0,7.0,7.0,0.0,0.0,0.0,33.0,3.0,10.0,3.0,6.0,6.0,1.0,1.0,2.0,0.0,8.0,22.0,0.0,10.0,3.0,25.0,23.0,0.0,5.0,18.0,0.0,3.0,2.0,14.0,2.0,0.0,9.0,0.0,0.0,5.0,1.0,2.0,3.0,3.0,0.0,13.0,0.0,9.0,3.0,11.0,16.0,33.0,1.0,0.0,3.0,17.0,1.0,4.0,12.0,14.0,0.0,4.0,13.0,18.0,6.0,1.0,3.0,17.0,1.0,1.0,14.0,1.0,9.0,3.0,11.0,0.0,14.0,1.0,0.0,1.0,0.0,5.0,18.0,4.0,0.0,1.0,0.0,12.0,1.0,0.0,11.0,19.0,0.0,13.0,0.0,4.0,1.0,10.0,2.0,4.0,4.0,0.0,0.0,0.0
42,193259692.0,2.0,11.0,7.0,4.0,3.0,3.0,14.0,28.0,45.0,6.0,3.0,41.0,1.0,0.0,9.0,40.0,6.0,5.0,1.0,1.0,8.0,0.0,3.0,1.0,20.0,10.0,0.0,0.0,4.0,6.0,0.0,17.0,4.0,39.0,16.0,18.0,10.0,24.0,12.0,0.0,10.0,0.0,31.0,2.0,2.0,13.0,14.0,0.0,1.0,6.0,0.0,46.0,21.0,3.0,3.0,0.0,0.0,1.0,2.0,9.0,0.0,25.0,2.0,4.0,7.0,0.0,1.0,5.0,0.0,0.0,1.0,32.0,7.0,12.0,2.0,26.0,4.0,3.0,1.0,0.0,0.0,19.0,14.0,1.0,36.0,2.0,45.0,46.0,2.0,8.0,27.0,0.0,4.0,13.0,21.0,3.0,2.0,10.0,1.0,0.0,1.0,1.0,7.0,3.0,5.0,1.0,11.0,1.0,11.0,9.0,17.0,25.0,27.0,0.0,1.0,2.0,19.0,2.0,3.0,6.0,20.0,0.0,1.0,26.0,42.0,9.0,0.0,2.0,16.0,6.0,1.0,11.0,0.0,19.0,5.0,31.0,2.0,14.0,1.0,1.0,0.0,0.0,7.0,17.0,6.0,0.0,1.0,0.0,10.0,0.0,4.0,12.0,10.0,0.0,12.0,0.0,1.0,0.0,24.0,10.0,3.0,4.0,0.0,1.0,0.0
43,1940580211.0,3.0,23.0,15.0,2.0,9.0,3.0,51.0,40.0,125.0,1.0,4.0,176.0,0.0,0.0,9.0,169.0,19.0,8.0,0.0,1.0,14.0,0.0,5.0,5.0,70.0,52.0,9.0,4.0,12.0,8.0,0.0,46.0,12.0,138.0,6.0,85.0,28.0,45.0,24.0,0.0,25.0,31.0,0.0,1.0,1.0,6.0,35.0,12.0,3.0,7.0,1.0,167.0,51.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,78.0,4.0,5.0,21.0,6.0,16.0,7.0,1.0,1.0,0.0,131.0,6.0,45.0,4.0,30.0,11.0,7.0,1.0,2.0,1.0,62.0,30.0,1.0,43.0,3.0,156.0,105.0,2.0,26.0,68.0,0.0,9.0,6.0,85.0,6.0,0.0,36.0,0.0,0.0,1.0,0.0,5.0,4.0,9.0,0.0,17.0,12.0,34.0,7.0,62.0,113.0,106.0,1.0,3.0,1.0,75.0,1.0,5.0,23.0,36.0,0.0,5.0,94.0,123.0,27.0,0.0,7.0,33.0,4.0,0.0,63.0,0.0,65.0,15.0,53.0,0.0,28.0,0.0,0.0,1.0,0.0,15.0,78.0,8.0,0.0,13.0,0.0,35.0,1.0,1.0,33.0,49.0,0.0,44.0,4.0,4.0,2.0,77.0,8.0,7.0,5.0,1.0,0.0,1.0
44,195785279.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,12.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,12.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0
45,202684751.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,10.0,0.0,2.0,6.0,1.0,4.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0
46,2175353912.0,13.0,39.0,0.0,0.0,0.0,5.0,7.0,5.0,5.0,29.0,0.0,17.0,0.0,0.0,1.0,6.0,5.0,2.0,2.0,1.0,8.0,0.0,10.0,0.0,16.0,2.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,6.0,47.0,3.0,1.0,1.0,12.0,0.0,3.0,13.0,6.0,1.0,2.0,0.0,4.0,0.0,0.0,10.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,2.0,13.0,2.0,0.0,1.0,2.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,16.0,0.0,6.0,4.0,0.0,2.0,17.0,0.0,0.0,21.0,40.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,12.0,0.0,8.0,24.0,0.0,11.0,1.0,1.0,1.0,17.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,6.0,16.0,2.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,2.0
47,219707710.0,4.0,13.0,4.0,0.0,4.0,1.0,21.0,9.0,28.0,0.0,4.0,39.0,1.0,0.0,7.0,31.0,8.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,27.0,16.0,3.0,1.0,4.0,5.0,0.0,10.0,7.0,38.0,5.0,32.0,14.0,18.0,11.0,0.0,10.0,14.0,35.0,1.0,0.0,4.0,0.0,3.0,1.0,6.0,0.0,38.0,20.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,19.0,3.0,3.0,12.0,2.0,0.0,2.0,0.0,0.0,1.0,31.0,1.0,14.0,3.0,7.0,4.0,2.0,1.0,1.0,0.0,24.0,18.0,1.0,24.0,1.0,36.0,24.0,1.0,18.0,16.0,0.0,5.0,2.0,34.0,1.0,1.0,11.0,0.0,0.0,0.0,2.0,4.0,5.0,4.0,1.0,9.0,1.0,12.0,5.0,30.0,38.0,26.0,1.0,1.0,1.0,26.0,6.0,1.0,11.0,10.0,0.0,5.0,26.0,34.0,11.0,0.0,4.0,10.0,3.0,1.0,26.0,0.0,22.0,1.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,29.0,5.0,0.0,0.0,0.0,11.0,0.0,1.0,15.0,11.0,0.0,20.0,0.0,1.0,0.0,20.0,3.0,4.0,5.0,0.0,1.0,0.0
48,2197757270.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,9.0,31.0,7.0,0.0,19.0,0.0,0.0,1.0,12.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,8.0,7.0,0.0,3.0,2.0,19.0,0.0,6.0,2.0,17.0,1.0,8.0,3.0,4.0,3.0,0.0,4.0,0.0,12.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,5.0,11.0,17.0,9.0,0.0,0.0,15.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,7.0,1.0,4.0,4.0,0.0,6.0,0.0,11.0,9.0,2.0,4.0,13.0,3.0,1.0,2.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,16.0,0.0,4.0,6.0,4.0,5.0,8.0,0.0,1.0,0.0,7.0,1.0,3.0,2.0,8.0,0.0,3.0,11.0,10.0,1.0,1.0,1.0,5.0,0.0,0.0,6.0,0.0,11.0,1.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,17.0,2.0,0.0,21.0,0.0,4.0,0.0,1.0,6.0,3.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
49,22050898.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,3.0,4.0,1.0,2.0,4.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,1.0,1.0,10.0,1.0,4.0,5.0,4.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
