,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
27,26946099.0,13.0,6.0,0.0,6.0,2.0,0.0,11.0,1.0,1.0,3.0,4.0,0.0,1.0,6.0,0.0,0.0,7.0,5.0,10.0,3.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,26.0,15.0,7.0,0.0,0.0,0.0,10.0,0.0,27.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,7.0,0.0,25.0,1.0,3.0,0.0,2.0,14.0,1.0,10.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,5.0
28,27808681.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,15.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,37.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29,289781808.0,51.0,6.0,0.0,62.0,3.0,0.0,48.0,4.0,11.0,3.0,21.0,1.0,14.0,31.0,0.0,3.0,31.0,6.0,28.0,5.0,13.0,1.0,16.0,4.0,3.0,9.0,26.0,2.0,0.0,65.0,14.0,9.0,5.0,4.0,14.0,4.0,17.0,28.0,8.0,7.0,4.0,1.0,0.0,2.0,11.0,1.0,40.0,12.0,9.0,3.0,28.0,66.0,3.0,14.0,0.0,0.0,11.0,0.0,7.0,2.0,2.0,13.0,25.0,3.0,10.0
30,28980542.0,19.0,9.0,3.0,86.0,5.0,0.0,42.0,6.0,13.0,5.0,23.0,1.0,6.0,37.0,0.0,5.0,14.0,12.0,16.0,6.0,4.0,2.0,11.0,3.0,4.0,12.0,15.0,3.0,65.0,0.0,11.0,1.0,1.0,4.0,9.0,2.0,20.0,25.0,18.0,2.0,1.0,2.0,0.0,3.0,16.0,1.0,27.0,10.0,10.0,7.0,14.0,85.0,4.0,17.0,0.0,0.0,11.0,1.0,13.0,5.0,5.0,3.0,14.0,1.0,10.0
31,29014549.0,3.0,6.0,0.0,4.0,1.0,0.0,12.0,0.0,3.0,1.0,3.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,4.0,1.0,1.0,2.0,7.0,2.0,14.0,11.0,0.0,0.0,1.0,5.0,0.0,0.0,9.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,1.0,1.0,0.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,7.0,0.0,5.0
32,3017879730.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,29.0,0.0,0.0
33,306729753.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,311859741.0,6.0,3.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,4.0,0.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
35,333683082.0,12.0,1.0,0.0,6.0,1.0,0.0,11.0,0.0,4.0,1.0,6.0,0.0,1.0,6.0,0.0,3.0,5.0,2.0,6.0,2.0,3.0,0.0,10.0,1.0,2.0,9.0,10.0,1.0,14.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0,7.0,8.0,2.0,2.0,10.0,24.0,1.0,5.0,0.0,1.0,5.0,0.0,4.0,0.0,3.0,18.0,6.0,0.0,2.0
36,358546924.0,0.0,1.0,1.0,4.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,7.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,18.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
37,36244693.0,30.0,13.0,0.0,12.0,4.0,0.0,22.0,0.0,6.0,9.0,22.0,0.0,0.0,8.0,0.0,1.0,11.0,9.0,3.0,7.0,5.0,1.0,12.0,1.0,2.0,9.0,27.0,1.0,17.0,20.0,9.0,1.0,2.0,4.0,8.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,12.0,7.0,4.0,1.0,7.0,22.0,3.0,15.0,0.0,3.0,3.0,0.0,16.0,0.0,4.0,5.0,10.0,0.0,2.0
38,377341937.0,6.0,1.0,0.0,28.0,0.0,0.0,8.0,4.0,2.0,0.0,8.0,1.0,3.0,11.0,1.0,1.0,12.0,6.0,6.0,6.0,2.0,0.0,3.0,1.0,1.0,3.0,0.0,5.0,28.0,25.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,4.0,2.0,9.0,27.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0
39,37958165.0,0.0,1.0,3.0,10.0,0.0,0.0,4.0,2.0,1.0,2.0,5.0,0.0,1.0,12.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,8.0,18.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,3.0,0.0,1.0,12.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0
40,392628927.0,1.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0
41,400029775.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,40006971.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
43,45416677.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,461037420.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
45,469391870.0,6.0,1.0,1.0,22.0,1.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,2.0,11.0,0.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,7.0,1.0,11.0,16.0,1.0,0.0,0.0,0.0,4.0,2.0,5.0,7.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,14.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0
46,476845765.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
47,5128551.0,13.0,7.0,0.0,15.0,5.0,0.0,31.0,0.0,9.0,2.0,11.0,1.0,3.0,10.0,0.0,3.0,5.0,3.0,8.0,6.0,8.0,0.0,12.0,1.0,1.0,5.0,25.0,1.0,40.0,27.0,9.0,1.0,2.0,2.0,7.0,1.0,12.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,8.0,3.0,3.0,5.0,25.0,3.0,21.0,0.0,0.0,5.0,0.0,4.0,1.0,2.0,8.0,15.0,0.0,5.0
48,518369155.0,4.0,4.0,0.0,5.0,0.0,0.0,20.0,1.0,19.0,0.0,5.0,1.0,3.0,3.0,0.0,5.0,1.0,0.0,3.0,4.0,6.0,0.0,18.0,4.0,2.0,4.0,1.0,1.0,12.0,10.0,5.0,1.0,7.0,3.0,8.0,2.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,2.0,9.0,96.0,3.0,5.0,0.0,0.0,4.0,0.0,7.0,1.0,2.0,1.0,21.0,0.0,4.0
49,53118903.0,4.0,1.0,0.0,4.0,0.0,0.0,8.0,1.0,3.0,3.0,5.0,0.0,12.0,4.0,0.0,3.0,0.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,3.0,37.0,9.0,10.0,1.0,0.0,0.0,1.0,2.0,18.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,8.0,1.0,6.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
