,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
41,214805362.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,10.0,5.0,0.0,1.0,7.0,3.0,0.0,7.0,0.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,6.0,1.0,1.0,0.0,0.0,3.0,7.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,1.0,13.0,0.0,1.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0
42,21645098.0,0.0,2.0,0.0,0.0,2.0,9.0,10.0,0.0,1.0,3.0,8.0,0.0,0.0,1.0,2.0,0.0,4.0,50.0,52.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,1.0,5.0,1.0,24.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,6.0,1.0,4.0,0.0,7.0,4.0,0.0,6.0,14.0,8.0,6.0,12.0,1.0,5.0,3.0,0.0,39.0,1.0,20.0,4.0,8.0,3.0,1.0,1.0,12.0,10.0,17.0,0.0,1.0,9.0,0.0,16.0,18.0,8.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,17.0,2.0,2.0,0.0,23.0,20.0,1.0,13.0,1.0,8.0,0.0,0.0,0.0,1.0,5.0,14.0,2.0,13.0,12.0,5.0,1.0,0.0,6.0,0.0,32.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,16.0,1.0,21.0,41.0,8.0,3.0,5.0,0.0,13.0,8.0,0.0,27.0,2.0,26.0,2.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,3.0,27.0,9.0,1.0,0.0,9.0,0.0,0.0,4.0,33.0,0.0,12.0,0.0,1.0,6.0,41.0,0.0,4.0,5.0,2.0,1.0,29.0,0.0,0.0,1.0
43,2165335285.0,5.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,18.0,5.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,27.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,6.0,0.0,10.0,7.0,0.0,1.0,0.0,1.0,12.0,7.0,1.0,6.0,0.0,1.0,6.0,2.0,21.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,10.0,1.0,5.0,0.0,2.0,8.0,0.0,1.0,8.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,5.0,7.0,0.0,6.0,21.0,2.0,16.0,1.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,10.0,3.0,0.0,1.0,1.0,3.0,11.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,6.0,0.0,8.0,7.0,7.0,1.0,4.0,0.0,7.0,8.0,0.0,17.0,1.0,15.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,0.0,4.0,6.0,6.0,4.0,1.0,8.0,0.0,0.0,1.0,11.0,0.0,4.0,1.0,1.0,3.0,28.0,0.0,5.0,5.0,2.0,4.0,15.0,1.0,3.0,0.0
44,218559571.0,1.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,6.0,3.0,23.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,8.0,10.0,0.0,2.0,0.0,2.0,6.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,7.0,2.0,2.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,9.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,12.0,0.0,2.0,1.0,2.0,1.0,28.0,7.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,5.0,0.0,4.0,16.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,2.0,17.0,8.0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,2.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0
45,219007177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2210333792.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,4.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,5.0,2.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,4.0,3.0,4.0,13.0,0.0,3.0,3.0,0.0,6.0,0.0,4.0,6.0,2.0,1.0,0.0,1.0,4.0,3.0,7.0,0.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,3.0,0.0,0.0,4.0,2.0,1.0,4.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,3.0,8.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,10.0,13.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,3.0,16.0,15.0,0.0,0.0,9.0,0.0,0.0,1.0,17.0,0.0,3.0,0.0,1.0,2.0,5.0,0.0,1.0,5.0,1.0,0.0,14.0,0.0,0.0,0.0
47,22371818.0,0.0,1.0,1.0,0.0,1.0,12.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,46.0,48.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,4.0,3.0,2.0,36.0,0.0,0.0,1.0,1.0,1.0,24.0,4.0,6.0,0.0,7.0,14.0,12.0,8.0,0.0,4.0,0.0,26.0,1.0,7.0,0.0,6.0,7.0,0.0,65.0,0.0,4.0,12.0,2.0,0.0,0.0,0.0,13.0,3.0,19.0,0.0,4.0,6.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,12.0,0.0,8.0,5.0,5.0,9.0,0.0,23.0,2.0,4.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,5.0,9.0,2.0,0.0,2.0,2.0,1.0,41.0,6.0,0.0,0.0,4.0,0.0,11.0,1.0,4.0,0.0,28.0,15.0,4.0,2.0,1.0,0.0,6.0,19.0,0.0,24.0,2.0,55.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,4.0,2.0,12.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,3.0,8.0,27.0,0.0,2.0,7.0,1.0,0.0,21.0,2.0,0.0,0.0
48,22521729.0,1.0,1.0,1.0,2.0,12.0,40.0,0.0,1.0,1.0,13.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,4.0,17.0,23.0,97.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,10.0,0.0,3.0,8.0,7.0,10.0,0.0,3.0,26.0,0.0,4.0,12.0,0.0,4.0,18.0,0.0,46.0,0.0,3.0,12.0,1.0,1.0,2.0,1.0,17.0,3.0,26.0,0.0,3.0,6.0,0.0,3.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,5.0,5.0,14.0,39.0,19.0,12.0,3.0,10.0,0.0,31.0,0.0,0.0,0.0,1.0,6.0,9.0,13.0,7.0,7.0,31.0,0.0,4.0,2.0,2.0,49.0,3.0,0.0,10.0,24.0,1.0,15.0,2.0,3.0,4.0,148.0,15.0,5.0,10.0,0.0,0.0,6.0,29.0,1.0,24.0,3.0,35.0,35.0,1.0,0.0,0.0,20.0,0.0,2.0,1.0,3.0,87.0,56.0,1.0,0.0,63.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,8.0,21.0,0.0,5.0,26.0,1.0,3.0,93.0,0.0,0.0,0.0
49,23483075.0,0.0,2.0,0.0,0.0,3.0,8.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,6.0,1.0,0.0,2.0,0.0,8.0,1.0,4.0,3.0,0.0,3.0,1.0,0.0,7.0,2.0,6.0,0.0,0.0,3.0,0.0,6.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,7.0,9.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,9.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,3.0,0.0,6.0,12.0,1.0,2.0,1.0,0.0,7.0,1.0,0.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,4.0,7.0,7.0,1.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,1.0,5.0,3.0,0.0,5.0,1.0,0.0,1.0
50,23542495.0,0.0,2.0,1.0,1.0,4.0,17.0,3.0,1.0,3.0,1.0,17.0,0.0,0.0,2.0,8.0,0.0,1.0,39.0,20.0,0.0,0.0,3.0,3.0,1.0,9.0,1.0,2.0,0.0,13.0,7.0,26.0,1.0,1.0,4.0,0.0,1.0,6.0,6.0,4.0,1.0,7.0,12.0,6.0,2.0,0.0,13.0,7.0,12.0,6.0,0.0,1.0,7.0,10.0,0.0,17.0,3.0,13.0,28.0,3.0,2.0,1.0,0.0,16.0,2.0,20.0,0.0,2.0,8.0,2.0,4.0,10.0,6.0,0.0,3.0,6.0,0.0,0.0,6.0,4.0,6.0,1.0,7.0,12.0,7.0,17.0,1.0,6.0,2.0,15.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0,8.0,7.0,2.0,0.0,1.0,4.0,3.0,27.0,6.0,0.0,10.0,2.0,5.0,7.0,1.0,4.0,1.0,26.0,43.0,3.0,7.0,7.0,0.0,16.0,5.0,0.0,25.0,2.0,8.0,1.0,0.0,0.0,1.0,17.0,1.0,2.0,1.0,9.0,24.0,30.0,6.0,1.0,10.0,0.0,0.0,11.0,16.0,0.0,12.0,1.0,2.0,3.0,18.0,0.0,5.0,8.0,2.0,4.0,24.0,0.0,4.0,1.0
51,236583492.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,2380425654.0,0.0,6.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,12.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,5.0,1.0,2.0,0.0,3.0,6.0,4.0,0.0,7.0,0.0,0.0,4.0,0.0,10.0,0.0,11.0,0.0,11.0,0.0,0.0,1.0,7.0,1.0,7.0,0.0,1.0,4.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,4.0,3.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,10.0,35.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,8.0,0.0,7.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,19.0,0.0,1.0,3.0,6.0,0.0,0.0,4.0,2.0,0.0,11.0,0.0,0.0,0.0
53,23921562.0,0.0,1.0,4.0,1.0,9.0,16.0,2.0,0.0,2.0,3.0,26.0,0.0,0.0,6.0,4.0,0.0,1.0,29.0,5.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,12.0,5.0,31.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,3.0,3.0,6.0,6.0,0.0,3.0,7.0,18.0,2.0,10.0,1.0,4.0,0.0,0.0,7.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,2.0,9.0,0.0,3.0,4.0,1.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,9.0,3.0,2.0,4.0,6.0,4.0,9.0,2.0,3.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,4.0,12.0,0.0,0.0,3.0,2.0,16.0,3.0,0.0,9.0,4.0,0.0,3.0,0.0,1.0,2.0,36.0,9.0,4.0,7.0,0.0,0.0,4.0,9.0,0.0,10.0,1.0,7.0,10.0,1.0,0.0,1.0,14.0,1.0,5.0,5.0,10.0,30.0,26.0,0.0,0.0,22.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,7.0,10.0,0.0,2.0,7.0,0.0,1.0,36.0,0.0,0.0,1.0
54,240345565.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55,24064661.0,4.0,2.0,1.0,0.0,11.0,42.0,12.0,3.0,3.0,3.0,9.0,0.0,0.0,3.0,1.0,0.0,10.0,97.0,203.0,0.0,0.0,0.0,4.0,18.0,5.0,2.0,2.0,5.0,5.0,11.0,70.0,1.0,4.0,3.0,1.0,4.0,11.0,7.0,34.0,0.0,9.0,39.0,21.0,7.0,0.0,6.0,65.0,46.0,8.0,17.0,0.0,10.0,7.0,0.0,0.0,2.0,31.0,41.0,14.0,2.0,1.0,1.0,35.0,9.0,22.0,0.0,3.0,10.0,0.0,42.0,27.0,26.0,0.0,1.0,5.0,1.0,0.0,0.0,7.0,42.0,2.0,11.0,18.0,61.0,50.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,1.0,20.0,22.0,3.0,31.0,21.0,7.0,0.0,2.0,9.0,6.0,75.0,10.0,1.0,4.0,11.0,3.0,11.0,3.0,34.0,2.0,56.0,74.0,14.0,1.0,7.0,0.0,27.0,20.0,0.0,54.0,6.0,281.0,3.0,3.0,0.0,4.0,14.0,5.0,9.0,1.0,6.0,32.0,30.0,4.0,0.0,10.0,0.0,0.0,3.0,57.0,0.0,19.0,0.0,4.0,9.0,88.0,0.0,7.0,11.0,6.0,4.0,49.0,0.0,0.0,0.0
56,240931908.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
57,2457619080.0,0.0,1.0,1.0,1.0,3.0,26.0,24.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,12.0,57.0,50.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,6.0,13.0,1.0,8.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,20.0,5.0,3.0,0.0,4.0,4.0,3.0,4.0,13.0,1.0,11.0,4.0,0.0,31.0,1.0,0.0,10.0,13.0,2.0,0.0,2.0,11.0,16.0,14.0,0.0,0.0,9.0,0.0,30.0,12.0,6.0,0.0,5.0,1.0,1.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,27.0,16.0,1.0,3.0,1.0,10.0,0.0,0.0,0.0,1.0,8.0,4.0,1.0,43.0,6.0,2.0,2.0,0.0,10.0,2.0,16.0,6.0,1.0,4.0,0.0,2.0,4.0,0.0,16.0,0.0,25.0,41.0,1.0,1.0,8.0,0.0,21.0,2.0,1.0,15.0,5.0,10.0,1.0,0.0,0.0,4.0,13.0,6.0,2.0,1.0,4.0,15.0,15.0,2.0,0.0,4.0,0.0,1.0,10.0,34.0,0.0,4.0,0.0,1.0,2.0,16.0,0.0,8.0,5.0,8.0,4.0,12.0,0.0,0.0,1.0
58,24863193.0,0.0,1.0,2.0,1.0,3.0,13.0,5.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,24.0,0.0,0.0,5.0,1.0,1.0,8.0,0.0,1.0,0.0,4.0,1.0,18.0,0.0,0.0,2.0,0.0,0.0,113.0,10.0,8.0,0.0,0.0,4.0,3.0,0.0,0.0,6.0,12.0,12.0,3.0,28.0,0.0,0.0,4.0,1.0,41.0,1.0,10.0,0.0,0.0,3.0,2.0,0.0,9.0,2.0,11.0,0.0,3.0,5.0,0.0,11.0,11.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,10.0,0.0,3.0,4.0,10.0,16.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,5.0,1.0,0.0,0.0,2.0,10.0,21.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,20.0,17.0,1.0,2.0,13.0,0.0,10.0,3.0,0.0,28.0,2.0,26.0,0.0,3.0,0.0,1.0,6.0,2.0,1.0,1.0,5.0,11.0,11.0,0.0,1.0,7.0,0.0,0.0,7.0,17.0,0.0,6.0,0.0,3.0,3.0,10.0,0.0,5.0,8.0,1.0,3.0,13.0,0.0,1.0,0.0
59,272897387.0,3.0,3.0,0.0,0.0,5.0,5.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,15.0,7.0,0.0,0.0,1.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,8.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,11.0,2.0,0.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,4.0,0.0,12.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,1.0,8.0,9.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,7.0,1.0,5.0,31.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,3.0,9.0,1.0,11.0,0.0,1.0,1.0,13.0,0.0,1.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0
60,275477467.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
61,279325818.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
