,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
20,183446972.0,12.0,1.0,1.0,3.0,2.0,1.0,9.0,0.0,1.0,11.0,0.0,1.0,6.0,2.0,4.0,12.0,0.0,9.0,2.0,0.0,1.0,7.0,2.0,5.0,6.0,14.0,2.0,1.0,5.0,2.0,0.0,1.0,0.0,3.0,2.0,7.0,12.0,7.0,1.0,2.0,11.0,0.0,18.0,6.0,2.0,30.0,0.0,0.0,1.0,3.0,15.0,0.0,10.0,18.0,4.0,2.0,0.0,1.0,1.0,11.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,7.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,18.0,2.0,0.0,0.0,3.0,5.0,1.0,2.0,0.0,0.0
21,18488972.0,5.0,3.0,5.0,2.0,7.0,1.0,33.0,0.0,15.0,2.0,0.0,8.0,3.0,5.0,1.0,30.0,0.0,6.0,0.0,1.0,0.0,4.0,2.0,7.0,8.0,25.0,6.0,0.0,3.0,1.0,1.0,2.0,0.0,8.0,2.0,5.0,29.0,1.0,0.0,2.0,44.0,2.0,10.0,10.0,2.0,6.0,1.0,3.0,2.0,0.0,7.0,0.0,11.0,8.0,13.0,15.0,0.0,0.0,0.0,4.0,1.0,10.0,1.0,0.0,5.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,27.0,4.0,0.0,1.0,4.0,1.0,1.0,20.0,15.0,2.0,0.0,3.0,11.0,2.0,1.0,2.0,0.0,0.0
22,19056173.0,4.0,2.0,2.0,3.0,6.0,27.0,42.0,0.0,6.0,3.0,1.0,22.0,6.0,4.0,4.0,18.0,12.0,30.0,0.0,7.0,4.0,0.0,0.0,7.0,34.0,9.0,8.0,1.0,9.0,0.0,12.0,8.0,0.0,4.0,2.0,12.0,63.0,0.0,0.0,0.0,29.0,19.0,15.0,11.0,9.0,18.0,0.0,0.0,0.0,7.0,13.0,0.0,8.0,26.0,3.0,8.0,4.0,1.0,0.0,13.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,17.0,0.0,12.0,32.0,1.0,1.0,88.0,32.0,9.0,1.0,2.0,2.0,11.0,3.0,18.0,1.0,0.0
23,1946097283.0,0.0,0.0,2.0,0.0,0.0,1.0,11.0,0.0,8.0,0.0,0.0,3.0,17.0,0.0,0.0,54.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,1.0,27.0,0.0,1.0,0.0,2.0,1.0,13.0,10.0,0.0,4.0,3.0,0.0,0.0,0.0,49.0,0.0,2.0,52.0,2.0,14.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
24,20560375.0,3.0,2.0,0.0,0.0,3.0,1.0,22.0,0.0,2.0,4.0,3.0,4.0,1.0,4.0,1.0,22.0,0.0,3.0,1.0,5.0,7.0,7.0,1.0,0.0,4.0,15.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,19.0,1.0,0.0,5.0,22.0,0.0,6.0,15.0,1.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,19.0,2.0,0.0,0.0,4.0,4.0,1.0,9.0,36.0,7.0,0.0,4.0,6.0,1.0,1.0,3.0,0.0,0.0
25,208885112.0,3.0,6.0,2.0,7.0,2.0,34.0,34.0,0.0,11.0,6.0,0.0,33.0,3.0,4.0,13.0,16.0,46.0,101.0,2.0,6.0,8.0,34.0,0.0,4.0,0.0,23.0,8.0,2.0,27.0,4.0,25.0,11.0,2.0,4.0,7.0,46.0,40.0,2.0,0.0,4.0,35.0,44.0,27.0,5.0,9.0,25.0,0.0,1.0,1.0,9.0,16.0,0.0,17.0,6.0,13.0,5.0,0.0,1.0,8.0,35.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,2.0,13.0,22.0,0.0,8.0,71.0,5.0,1.0,130.0,55.0,3.0,3.0,3.0,19.0,24.0,1.0,24.0,0.0,3.0
26,21252352.0,29.0,7.0,4.0,5.0,4.0,5.0,39.0,0.0,10.0,13.0,0.0,8.0,2.0,9.0,26.0,52.0,2.0,27.0,1.0,14.0,25.0,9.0,1.0,15.0,23.0,0.0,12.0,1.0,20.0,9.0,2.0,4.0,0.0,4.0,12.0,26.0,33.0,3.0,1.0,9.0,64.0,9.0,65.0,18.0,11.0,77.0,0.0,5.0,3.0,5.0,24.0,0.0,31.0,33.0,16.0,7.0,0.0,3.0,7.0,55.0,0.0,8.0,2.0,0.0,5.0,4.0,0.0,0.0,8.0,1.0,0.0,2.0,1.0,2.0,0.0,6.0,3.0,28.0,5.0,0.0,1.0,20.0,7.0,4.0,25.0,133.0,7.0,2.0,2.0,23.0,18.0,1.0,1.0,1.0,0.0
27,2182964016.0,5.0,4.0,1.0,0.0,2.0,2.0,19.0,0.0,1.0,3.0,0.0,6.0,6.0,3.0,7.0,7.0,2.0,6.0,0.0,2.0,6.0,8.0,1.0,3.0,8.0,12.0,0.0,2.0,4.0,3.0,2.0,3.0,0.0,5.0,2.0,5.0,8.0,2.0,0.0,5.0,17.0,0.0,6.0,6.0,4.0,5.0,0.0,2.0,0.0,0.0,26.0,0.0,7.0,20.0,6.0,4.0,2.0,1.0,1.0,8.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,2.0,0.0,1.0,6.0,5.0,4.0,11.0,18.0,10.0,1.0,1.0,8.0,2.0,3.0,1.0,0.0,0.0
28,221649838.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
29,2283621361.0,2.0,5.0,1.0,3.0,2.0,16.0,22.0,0.0,5.0,11.0,0.0,12.0,2.0,3.0,14.0,13.0,7.0,35.0,0.0,5.0,3.0,9.0,0.0,3.0,27.0,20.0,4.0,2.0,0.0,4.0,10.0,10.0,1.0,4.0,10.0,22.0,22.0,2.0,0.0,4.0,21.0,17.0,18.0,4.0,6.0,19.0,0.0,1.0,1.0,3.0,9.0,0.0,12.0,4.0,11.0,6.0,0.0,3.0,7.0,32.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,15.0,8.0,0.0,4.0,25.0,5.0,1.0,33.0,24.0,3.0,1.0,0.0,16.0,19.0,2.0,9.0,0.0,0.0
30,230469768.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,3.0,1.0,5.0,9.0,1.0,6.0,2.0,2.0,1.0,0.0,1.0,2.0,4.0,9.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,3.0,1.0,0.0,2.0,5.0,2.0,5.0,3.0,2.0,8.0,0.0,1.0,0.0,0.0,4.0,0.0,7.0,11.0,4.0,0.0,0.0,4.0,2.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,9.0,1.0,0.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0
31,235597749.0,1.0,3.0,0.0,4.0,1.0,30.0,16.0,0.0,6.0,0.0,0.0,17.0,2.0,0.0,1.0,7.0,16.0,35.0,0.0,0.0,1.0,12.0,0.0,1.0,25.0,2.0,2.0,1.0,10.0,0.0,0.0,12.0,0.0,1.0,1.0,11.0,19.0,0.0,0.0,1.0,4.0,24.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,7.0,33.0,1.0,0.0,49.0,16.0,1.0,1.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0
32,236017726.0,1.0,3.0,0.0,2.0,1.0,13.0,12.0,0.0,4.0,1.0,0.0,13.0,1.0,1.0,2.0,9.0,8.0,27.0,0.0,1.0,2.0,8.0,0.0,2.0,11.0,4.0,3.0,1.0,10.0,1.0,12.0,0.0,0.0,1.0,1.0,13.0,16.0,0.0,0.0,2.0,3.0,9.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0,4.0,21.0,9.0,0.0,24.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0
33,2376755300.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
