,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
41,3028697209.0,2.0,16.0,3.0,6.0,4.0,9.0,10.0,0.0,43.0,5.0,23.0,0.0,21.0,7.0,4.0,14.0,15.0,1.0,7.0,21.0,0.0,0.0,10.0,10.0,7.0,6.0,12.0,23.0,4.0,5.0,1.0,7.0,0.0,7.0,17.0,0.0,0.0,5.0,0.0,30.0,0.0,1.0,0.0,12.0,11.0,23.0,7.0,0.0,0.0,8.0,0.0,0.0,2.0,5.0,1.0,0.0,28.0,22.0,0.0,0.0,8.0,7.0,9.0,0.0,0.0,16.0,2.0,13.0,24.0,9.0,13.0,1.0,3.0,0.0,6.0,0.0,12.0,6.0
42,308563.0,0.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,22.0,3.0,5.0,0.0,3.0,2.0,2.0,0.0,2.0,8.0,3.0,7.0,0.0,0.0,13.0,19.0,7.0,4.0,4.0,5.0,34.0,5.0,1.0,26.0,1.0,1.0,11.0,6.0,1.0,2.0,0.0,7.0,1.0,0.0,3.0,1.0,8.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,9.0,2.0,0.0,13.0,9.0,0.0,5.0,3.0,5.0,4.0,5.0,5.0,1.0,1.0,2.0,2.0,0.0,17.0,0.0,8.0,0.0
43,308976598.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,33.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
44,3230100637.0,4.0,17.0,14.0,5.0,11.0,16.0,18.0,1.0,52.0,7.0,28.0,0.0,22.0,3.0,8.0,17.0,20.0,0.0,21.0,19.0,0.0,0.0,19.0,17.0,7.0,42.0,6.0,29.0,6.0,7.0,5.0,2.0,0.0,14.0,30.0,4.0,1.0,1.0,0.0,43.0,12.0,1.0,0.0,0.0,13.0,28.0,10.0,0.0,0.0,0.0,5.0,0.0,4.0,7.0,0.0,0.0,34.0,36.0,1.0,0.0,8.0,7.0,17.0,2.0,0.0,21.0,3.0,23.0,36.0,17.0,30.0,0.0,0.0,0.0,11.0,0.0,19.0,13.0
45,327878455.0,3.0,16.0,13.0,14.0,8.0,16.0,13.0,6.0,61.0,43.0,37.0,0.0,25.0,4.0,9.0,17.0,18.0,3.0,21.0,46.0,0.0,2.0,51.0,17.0,29.0,44.0,25.0,39.0,22.0,12.0,1.0,12.0,0.0,1.0,23.0,10.0,0.0,6.0,0.0,55.0,11.0,8.0,0.0,13.0,0.0,11.0,14.0,0.0,6.0,4.0,2.0,2.0,1.0,7.0,0.0,0.0,52.0,31.0,2.0,0.0,37.0,24.0,20.0,7.0,7.0,35.0,7.0,27.0,57.0,16.0,35.0,3.0,3.0,0.0,22.0,0.0,46.0,3.0
46,3285620905.0,4.0,30.0,16.0,5.0,11.0,30.0,26.0,1.0,81.0,11.0,40.0,0.0,41.0,2.0,8.0,28.0,26.0,0.0,32.0,33.0,0.0,0.0,27.0,12.0,9.0,16.0,4.0,52.0,3.0,7.0,4.0,0.0,0.0,13.0,35.0,2.0,1.0,0.0,0.0,58.0,23.0,0.0,1.0,28.0,11.0,0.0,17.0,0.0,0.0,0.0,7.0,0.0,3.0,9.0,0.0,0.0,63.0,45.0,1.0,0.0,15.0,5.0,15.0,1.0,1.0,23.0,1.0,24.0,41.0,22.0,30.0,1.0,0.0,0.0,13.0,0.0,32.0,20.0
47,3299791117.0,3.0,18.0,12.0,3.0,6.0,17.0,11.0,3.0,33.0,4.0,18.0,0.0,23.0,1.0,7.0,22.0,12.0,0.0,11.0,23.0,0.0,0.0,19.0,4.0,17.0,2.0,4.0,26.0,7.0,1.0,1.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,21.0,7.0,1.0,0.0,10.0,14.0,17.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,27.0,16.0,1.0,0.0,9.0,5.0,10.0,0.0,3.0,19.0,0.0,14.0,24.0,11.0,12.0,9.0,0.0,0.0,6.0,0.0,17.0,7.0
48,33623907.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0
49,342601544.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,5.0,0.0
50,352613299.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,1.0,5.0,2.0,0.0,1.0,6.0,0.0,3.0,0.0,3.0,6.0,11.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,42.0,1.0,0.0,2.0,0.0,1.0,6.0,0.0,2.0,8.0,7.0,10.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,0.0,2.0,9.0,3.0,0.0,1.0,1.0,3.0,4.0,0.0,18.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
51,3550416313.0,1.0,3.0,8.0,1.0,3.0,3.0,8.0,1.0,11.0,1.0,6.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,3.0,10.0,0.0,7.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,5.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,5.0,3.0,8.0,1.0,0.0,0.0,2.0,0.0,7.0,2.0
52,3625455013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,7.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
53,376087772.0,0.0,2.0,3.0,1.0,3.0,5.0,4.0,0.0,8.0,0.0,7.0,0.0,4.0,0.0,4.0,2.0,3.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,4.0,4.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,6.0,2.0
54,380182848.0,0.0,9.0,5.0,3.0,1.0,10.0,7.0,1.0,20.0,3.0,11.0,0.0,10.0,2.0,4.0,8.0,9.0,0.0,10.0,8.0,0.0,1.0,9.0,4.0,7.0,4.0,1.0,13.0,5.0,0.0,1.0,3.0,0.0,3.0,8.0,1.0,1.0,0.0,0.0,14.0,5.0,1.0,0.0,7.0,7.0,9.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,11.0,1.0,12.0,15.0,24.0,6.0,1.0,1.0,0.0,6.0,0.0,9.0,9.0
55,399071224.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,8.0,0.0,1.0,0.0,1.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0
56,3999676762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,42022523.0,7.0,53.0,43.0,24.0,27.0,64.0,41.0,5.0,229.0,42.0,125.0,3.0,77.0,12.0,21.0,44.0,49.0,7.0,65.0,95.0,0.0,3.0,147.0,39.0,53.0,27.0,26.0,151.0,35.0,30.0,11.0,19.0,10.0,14.0,76.0,9.0,2.0,6.0,1.0,110.0,28.0,12.0,3.0,34.0,52.0,63.0,27.0,1.0,1.0,3.0,10.0,1.0,7.0,14.0,1.0,1.0,0.0,79.0,4.0,7.0,48.0,32.0,37.0,10.0,16.0,59.0,9.0,43.0,156.0,37.0,49.0,6.0,7.0,1.0,41.0,0.0,104.0,28.0
58,4370740395.0,3.0,35.0,31.0,11.0,17.0,33.0,43.0,3.0,110.0,17.0,77.0,0.0,43.0,10.0,21.0,27.0,38.0,7.0,52.0,41.0,0.0,0.0,39.0,48.0,14.0,53.0,18.0,59.0,19.0,12.0,15.0,44.0,0.0,22.0,62.0,10.0,1.0,9.0,0.0,96.0,22.0,9.0,5.0,36.0,31.0,45.0,16.0,4.0,1.0,9.0,11.0,0.0,5.0,10.0,0.0,0.0,79.0,0.0,4.0,0.0,31.0,20.0,30.0,6.0,4.0,37.0,8.0,35.0,77.0,31.0,51.0,2.0,8.0,0.0,44.0,0.0,60.0,19.0
59,45137931.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,1.0,4.0,7.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,6.0,0.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
60,463235589.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,0.0,0.0,12.0,3.0,2.0,0.0,1.0,1.0,26.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
61,46343277.0,2.0,17.0,20.0,15.0,7.0,14.0,16.0,4.0,60.0,30.0,27.0,0.0,18.0,8.0,15.0,13.0,21.0,5.0,16.0,55.0,0.0,6.0,54.0,25.0,45.0,8.0,18.0,31.0,25.0,13.0,10.0,28.0,1.0,6.0,24.0,16.0,6.0,6.0,3.0,39.0,8.0,13.0,5.0,8.0,37.0,15.0,9.0,2.0,4.0,9.0,2.0,0.0,2.0,5.0,1.0,0.0,48.0,31.0,2.0,2.0,0.0,26.0,20.0,6.0,15.0,32.0,5.0,38.0,51.0,12.0,19.0,7.0,9.0,0.0,26.0,0.0,43.0,4.0
62,48288625.0,2.0,8.0,11.0,12.0,10.0,10.0,8.0,5.0,33.0,3.0,18.0,0.0,9.0,5.0,10.0,7.0,13.0,3.0,12.0,26.0,0.0,5.0,30.0,15.0,16.0,8.0,11.0,18.0,23.0,12.0,2.0,14.0,2.0,3.0,19.0,6.0,1.0,8.0,0.0,18.0,7.0,9.0,0.0,7.0,24.0,5.0,5.0,2.0,1.0,3.0,0.0,3.0,1.0,4.0,1.0,0.0,32.0,20.0,1.0,2.0,26.0,0.0,14.0,6.0,10.0,21.0,10.0,14.0,26.0,6.0,10.0,2.0,8.0,0.0,18.0,0.0,27.0,1.0
63,491303765.0,2.0,12.0,22.0,11.0,11.0,11.0,18.0,2.0,43.0,9.0,28.0,0.0,16.0,2.0,10.0,9.0,18.0,0.0,18.0,25.0,0.0,1.0,29.0,11.0,18.0,18.0,14.0,31.0,13.0,13.0,6.0,1.0,0.0,6.0,27.0,8.0,1.0,0.0,0.0,28.0,9.0,0.0,0.0,17.0,20.0,15.0,10.0,0.0,1.0,0.0,5.0,0.0,4.0,2.0,0.0,0.0,37.0,30.0,2.0,0.0,20.0,14.0,0.0,6.0,6.0,18.0,2.0,20.0,24.0,11.0,17.0,1.0,0.0,0.0,12.0,0.0,48.0,10.0
64,51010725.0,1.0,2.0,6.0,3.0,4.0,4.0,3.0,2.0,21.0,4.0,13.0,0.0,6.0,1.0,5.0,1.0,1.0,0.0,7.0,7.0,0.0,2.0,15.0,7.0,7.0,3.0,7.0,9.0,13.0,18.0,1.0,6.0,0.0,3.0,16.0,5.0,2.0,2.0,0.0,8.0,0.0,5.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,6.0,2.0,0.0,6.0,6.0,6.0,0.0,1.0,5.0,4.0,7.0,10.0,1.0,4.0,1.0,3.0,0.0,7.0,0.0,14.0,1.0
65,57602878.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,3.0,25.0,14.0,10.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,6.0,14.0,0.0,6.0,61.0,4.0,54.0,3.0,2.0,11.0,23.0,8.0,1.0,4.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,1.0,0.0,15.0,10.0,6.0,1.0,0.0,6.0,2.0,7.0,9.0,5.0,2.0,4.0,0.0,0.0,13.0,0.0,16.0,1.0
66,57938034.0,3.0,24.0,18.0,14.0,18.0,24.0,18.0,2.0,72.0,8.0,44.0,0.0,35.0,7.0,18.0,23.0,34.0,3.0,36.0,45.0,0.0,6.0,53.0,21.0,23.0,19.0,17.0,43.0,14.0,10.0,12.0,15.0,1.0,11.0,42.0,13.0,2.0,14.0,0.0,65.0,16.0,5.0,0.0,21.0,35.0,23.0,19.0,2.0,4.0,3.0,2.0,1.0,3.0,11.0,0.0,0.0,59.0,37.0,6.0,1.0,32.0,21.0,18.0,5.0,6.0,0.0,5.0,26.0,62.0,21.0,21.0,2.0,8.0,0.0,14.0,0.0,40.0,8.0
67,61340144.0,0.0,2.0,3.0,2.0,8.0,3.0,1.0,2.0,14.0,2.0,9.0,0.0,3.0,2.0,4.0,1.0,1.0,3.0,9.0,6.0,0.0,1.0,12.0,5.0,0.0,2.0,4.0,5.0,9.0,5.0,2.0,11.0,0.0,2.0,7.0,4.0,2.0,1.0,0.0,8.0,2.0,4.0,1.0,3.0,7.0,1.0,0.0,1.0,2.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,9.0,8.0,0.0,0.0,5.0,10.0,2.0,4.0,2.0,5.0,0.0,6.0,5.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,12.0,0.0
68,66643057.0,4.0,30.0,47.0,9.0,13.0,25.0,15.0,5.0,45.0,19.0,32.0,0.0,36.0,3.0,13.0,18.0,31.0,0.0,40.0,44.0,0.0,3.0,30.0,9.0,60.0,14.0,13.0,33.0,13.0,6.0,7.0,2.0,0.0,12.0,33.0,17.0,2.0,1.0,0.0,63.0,13.0,5.0,0.0,23.0,27.0,24.0,14.0,0.0,2.0,0.0,3.0,0.0,3.0,12.0,2.0,0.0,43.0,35.0,5.0,0.0,38.0,14.0,20.0,7.0,7.0,26.0,6.0,0.0,31.0,19.0,28.0,4.0,3.0,0.0,25.0,0.0,41.0,14.0
69,67593879.0,12.0,42.0,18.0,13.0,16.0,47.0,24.0,5.0,175.0,33.0,100.0,0.0,54.0,8.0,18.0,44.0,47.0,6.0,51.0,75.0,0.0,1.0,87.0,32.0,27.0,55.0,25.0,102.0,52.0,12.0,8.0,27.0,0.0,17.0,59.0,5.0,2.0,21.0,0.0,99.0,24.0,5.0,1.0,36.0,57.0,41.0,24.0,2.0,2.0,18.0,5.0,0.0,4.0,15.0,1.0,0.0,156.0,77.0,3.0,0.0,51.0,26.0,24.0,10.0,9.0,62.0,5.0,31.0,0.0,31.0,38.0,3.0,8.0,0.0,35.0,0.0,55.0,7.0
70,72599371.0,3.0,18.0,12.0,7.0,7.0,14.0,13.0,1.0,56.0,7.0,31.0,0.0,21.0,3.0,10.0,23.0,18.0,1.0,20.0,20.0,0.0,1.0,22.0,10.0,9.0,16.0,7.0,31.0,10.0,5.0,9.0,5.0,0.0,9.0,25.0,5.0,2.0,1.0,0.0,36.0,9.0,1.0,0.0,17.0,16.0,22.0,11.0,1.0,1.0,2.0,3.0,0.0,2.0,24.0,0.0,0.0,37.0,31.0,2.0,0.0,12.0,6.0,11.0,1.0,5.0,21.0,2.0,19.0,31.0,0.0,22.0,2.0,2.0,0.0,9.0,0.0,25.0,20.0
71,7.315054184893563e+17,4.0,21.0,28.0,8.0,15.0,13.0,24.0,4.0,75.0,42.0,41.0,1.0,33.0,4.0,12.0,18.0,27.0,3.0,41.0,25.0,0.0,10.0,20.0,15.0,23.0,417.0,21.0,42.0,8.0,24.0,7.0,2.0,14.0,12.0,36.0,8.0,1.0,3.0,0.0,315.0,13.0,1.0,2.0,30.0,35.0,30.0,12.0,0.0,0.0,1.0,8.0,1.0,4.0,6.0,3.0,1.0,49.0,51.0,3.0,1.0,19.0,10.0,17.0,4.0,2.0,21.0,0.0,28.0,38.0,22.0,0.0,1.0,2.0,0.0,23.0,0.0,69.0,22.0
72,75569962.0,0.0,7.0,2.0,1.0,1.0,2.0,0.0,1.0,13.0,2.0,5.0,0.0,11.0,0.0,3.0,7.0,1.0,1.0,5.0,6.0,0.0,0.0,4.0,3.0,10.0,1.0,1.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,8.0,1.0,2.0,0.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,7.0,2.0,1.0,1.0,4.0,2.0,0.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,6.0,1.0
73,759256634.0,1.0,1.0,2.0,5.0,0.0,1.0,2.0,1.0,12.0,0.0,8.0,0.0,1.0,6.0,6.0,2.0,3.0,2.0,3.0,4.0,0.0,2.0,6.0,13.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,11.0,1.0,1.0,5.0,3.0,2.0,3.0,0.0,8.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,8.0,0.0,1.0,9.0,8.0,0.0,3.0,0.0,8.0,3.0,3.0,8.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,8.0,0.0
74,7.912312077700588e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75,80015242.0,5.0,21.0,13.0,8.0,6.0,13.0,10.0,9.0,41.0,21.0,41.0,0.0,10.0,10.0,11.0,14.0,15.0,4.0,9.0,27.0,0.0,4.0,38.0,19.0,22.0,23.0,11.0,32.0,20.0,10.0,4.0,7.0,1.0,7.0,33.0,13.0,2.0,3.0,0.0,34.0,6.0,17.0,1.0,11.0,22.0,13.0,6.0,2.0,6.0,2.0,2.0,2.0,4.0,6.0,2.0,0.0,41.0,44.0,1.0,0.0,26.0,18.0,12.0,7.0,13.0,14.0,4.0,25.0,35.0,9.0,23.0,4.0,4.0,1.0,0.0,0.0,32.0,4.0
76,8.203374100976148e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8.245251575447593e+17,4.0,33.0,58.0,20.0,30.0,32.0,40.0,3.0,128.0,28.0,86.0,3.0,50.0,8.0,19.0,23.0,32.0,8.0,75.0,59.0,0.0,2.0,86.0,38.0,48.0,51.0,30.0,69.0,50.0,52.0,8.0,17.0,7.0,12.0,85.0,21.0,2.0,5.0,1.0,102.0,12.0,8.0,3.0,19.0,46.0,32.0,17.0,2.0,5.0,2.0,7.0,1.0,6.0,9.0,3.0,0.0,104.0,60.0,2.0,3.0,43.0,27.0,48.0,14.0,16.0,40.0,12.0,41.0,55.0,25.0,69.0,6.0,8.0,0.0,32.0,0.0,0.0,30.0
78,9.229122393124495e+17,3.0,15.0,15.0,3.0,5.0,10.0,18.0,2.0,29.0,3.0,20.0,0.0,21.0,0.0,6.0,6.0,8.0,0.0,27.0,10.0,0.0,0.0,9.0,10.0,11.0,9.0,5.0,14.0,1.0,4.0,6.0,0.0,0.0,5.0,19.0,2.0,1.0,0.0,0.0,38.0,6.0,0.0,0.0,13.0,3.0,20.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,28.0,19.0,2.0,0.0,4.0,1.0,10.0,1.0,1.0,8.0,0.0,14.0,7.0,20.0,22.0,1.0,0.0,0.0,4.0,0.0,30.0,0.0
