,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
20,174887773.0,0.0,20.0,21.0,5.0,5.0,5.0,0.0,0.0,67.0,30.0,1.0,23.0,115.0,2.0,0.0,1.0,1.0,14.0,1.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,45.0,19.0,5.0,2.0,0.0,4.0,2.0,6.0,5.0,70.0,0.0,2.0,3.0,0.0,1.0,2.0,4.0,0.0,8.0,1.0,5.0,1.0,1.0,15.0,2.0,3.0,6.0,1.0,30.0,2.0,12.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,34.0,16.0,0.0,0.0,49.0,0.0,31.0,0.0,2.0,2.0,16.0,1.0,1.0,0.0,19.0,24.0,0.0,3.0,0.0
21,17815227.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,190333186.0,5.0,1.0,1.0,2.0,20.0,4.0,3.0,5.0,1.0,4.0,1.0,5.0,2.0,6.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,9.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,3.0,4.0,0.0,7.0,7.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,3.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
23,19297555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,201705227.0,2.0,0.0,0.0,1.0,16.0,5.0,7.0,3.0,3.0,4.0,2.0,50.0,2.0,9.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,9.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,14.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,31.0,2.0,6.0,3.0,5.0,0.0,7.0,2.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,4.0,1.0,4.0,6.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
25,205603630.0,1.0,12.0,7.0,1.0,3.0,2.0,0.0,0.0,3.0,14.0,0.0,2.0,25.0,1.0,0.0,1.0,1.0,22.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,0.0,8.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,34.0,0.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0
26,208780274.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,3.0,20.0,1.0,2.0,10.0,0.0,1.0,0.0,45.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0,7.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,15.0,8.0,0.0,13.0,2.0,0.0,1.0,0.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,31.0,0.0,18.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0
27,21074453.0,0.0,22.0,18.0,1.0,3.0,7.0,0.0,0.0,34.0,20.0,1.0,3.0,34.0,1.0,0.0,2.0,1.0,16.0,1.0,45.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,23.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,32.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,5.0,1.0,2.0,2.0,2.0,16.0,2.0,1.0,1.0,1.0,38.0,1.0,15.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,14.0,11.0,0.0,0.0,46.0,1.0,28.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,14.0,15.0,1.0,3.0,0.0
28,211816466.0,0.0,37.0,29.0,1.0,7.0,11.0,1.0,1.0,4.0,38.0,1.0,6.0,40.0,3.0,0.0,1.0,2.0,29.0,1.0,19.0,0.0,3.0,0.0,2.0,19.0,5.0,23.0,0.0,0.0,0.0,0.0,14.0,3.0,4.0,5.0,29.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,13.0,5.0,4.0,2.0,1.0,13.0,6.0,0.0,0.0,1.0,40.0,1.0,31.0,0.0,0.0,5.0,0.0,2.0,7.0,0.0,0.0,7.0,15.0,0.0,1.0,54.0,0.0,26.0,4.0,5.0,2.0,6.0,0.0,0.0,0.0,15.0,7.0,1.0,3.0,0.0
29,2173487586.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
30,230735373.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,4.0,0.0,0.0,56.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,8.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
31,230763219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24329260.0,3.0,6.0,9.0,1.0,15.0,2.0,1.0,1.0,2.0,15.0,1.0,4.0,8.0,2.0,0.0,1.0,1.0,9.0,0.0,4.0,0.0,8.0,0.0,1.0,8.0,2.0,3.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,7.0,2.0,2.0,0.0,6.0,5.0,0.0,1.0,0.0,3.0,10.0,0.0,1.0,1.0,14.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,16.0,0.0,3.0,6.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0
33,24345796.0,6.0,1.0,1.0,2.0,22.0,7.0,3.0,6.0,0.0,4.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,10.0,1.0,5.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,3.0,4.0,2.0,5.0,6.0,0.0,1.0,0.0,2.0,13.0,0.0,0.0,6.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,2511876565.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
35,258221375.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0
36,26207505.0,0.0,24.0,32.0,2.0,11.0,9.0,0.0,1.0,37.0,37.0,4.0,30.0,55.0,7.0,0.0,0.0,0.0,15.0,2.0,70.0,0.0,0.0,0.0,4.0,8.0,0.0,32.0,29.0,1.0,4.0,0.0,7.0,1.0,6.0,5.0,0.0,0.0,0.0,8.0,3.0,1.0,1.0,1.0,0.0,15.0,2.0,3.0,0.0,1.0,20.0,3.0,0.0,8.0,2.0,34.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,12.0,0.0,1.0,44.0,1.0,34.0,4.0,5.0,1.0,16.0,0.0,0.0,0.0,24.0,20.0,0.0,4.0,1.0
37,263595100.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
