,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
45,606126277.0,5.0,32.0,13.0,30.0,74.0,2.0,0.0,5.0,77.0,7.0,51.0,55.0,16.0,1.0,32.0,1.0,15.0,5.0,17.0,0.0,42.0,31.0,5.0,26.0,6.0,49.0,8.0,22.0,47.0,12.0,29.0,15.0,8.0,20.0,12.0,22.0,28.0,72.0,22.0,4.0,13.0,19.0,28.0,3.0,0.0,6.0,6.0,3.0,27.0,27.0,73.0,1.0,44.0,30.0,1.0,12.0,0.0,16.0,11.0,31.0,0.0,17.0,17.0,5.0,11.0,2.0,40.0,16.0,56.0,0.0
46,62707485.0,18.0,29.0,1.0,1.0,40.0,0.0,0.0,0.0,9.0,5.0,17.0,7.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,2.0,0.0,5.0,0.0,1.0,20.0,9.0,0.0,0.0,2.0,6.0,15.0,3.0,7.0,12.0,4.0,0.0,0.0,3.0,14.0,11.0,6.0,0.0,0.0,0.0,7.0,2.0,24.0,0.0,6.0,9.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,13.0,1.0,10.0,0.0
47,64521442.0,0.0,16.0,5.0,8.0,24.0,0.0,0.0,1.0,16.0,1.0,16.0,14.0,5.0,0.0,11.0,0.0,2.0,1.0,3.0,0.0,7.0,5.0,0.0,13.0,3.0,39.0,2.0,4.0,11.0,9.0,5.0,4.0,2.0,12.0,2.0,4.0,0.0,19.0,5.0,2.0,2.0,3.0,4.0,1.0,6.0,0.0,0.0,0.0,2.0,3.0,24.0,0.0,12.0,10.0,0.0,5.0,0.0,7.0,3.0,10.0,0.0,6.0,2.0,3.0,3.0,0.0,12.0,6.0,14.0,0.0
48,7.079768569017876e+17,1.0,3.0,3.0,17.0,6.0,0.0,0.0,12.0,6.0,0.0,4.0,15.0,17.0,0.0,3.0,0.0,3.0,17.0,11.0,0.0,5.0,14.0,9.0,2.0,2.0,9.0,12.0,2.0,11.0,1.0,16.0,12.0,0.0,0.0,10.0,3.0,1.0,8.0,16.0,1.0,11.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,9.0,7.0,17.0,2.0,5.0,2.0,0.0,13.0,11.0,9.0,0.0,12.0,4.0,1.0,9.0,8.0,3.0,18.0,17.0,0.0
49,7.183990775708754e+17,4.0,20.0,16.0,37.0,73.0,4.0,0.0,7.0,144.0,5.0,51.0,64.0,23.0,1.0,19.0,1.0,14.0,12.0,25.0,0.0,39.0,44.0,5.0,27.0,9.0,49.0,15.0,18.0,55.0,20.0,27.0,12.0,5.0,11.0,14.0,20.0,48.0,105.0,25.0,3.0,9.0,15.0,26.0,2.0,27.0,7.0,2.0,4.0,0.0,114.0,89.0,3.0,69.0,31.0,1.0,9.0,0.0,17.0,15.0,32.0,0.0,17.0,13.0,8.0,12.0,3.0,43.0,30.0,63.0,0.0
50,7.361812386758205e+17,2.0,13.0,18.0,35.0,53.0,4.0,0.0,8.0,227.0,2.0,42.0,55.0,25.0,1.0,12.0,1.0,7.0,9.0,23.0,0.0,28.0,42.0,4.0,23.0,9.0,27.0,13.0,9.0,38.0,22.0,24.0,15.0,9.0,14.0,10.0,16.0,100.0,120.0,23.0,2.0,11.0,11.0,20.0,1.0,27.0,2.0,3.0,3.0,114.0,0.0,100.0,3.0,87.0,23.0,1.0,18.0,0.0,24.0,8.0,33.0,0.0,20.0,12.0,5.0,14.0,3.0,19.0,24.0,42.0,0.0
51,7.404902697499607e+17,18.0,86.0,29.0,117.0,333.0,10.0,0.0,21.0,227.0,15.0,242.0,236.0,66.0,13.0,72.0,10.0,32.0,33.0,56.0,0.0,165.0,106.0,19.0,144.0,65.0,194.0,34.0,218.0,170.0,172.0,82.0,58.0,22.0,45.0,55.0,77.0,57.0,281.0,74.0,5.0,43.0,46.0,79.0,10.0,73.0,24.0,24.0,9.0,89.0,100.0,0.0,6.0,188.0,91.0,3.0,49.0,2.0,67.0,46.0,116.0,0.0,66.0,42.0,51.0,47.0,7.0,121.0,93.0,191.0,0.0
52,7.416344126058988e+17,0.0,1.0,1.0,19.0,2.0,0.0,0.0,17.0,4.0,0.0,2.0,28.0,12.0,0.0,1.0,0.0,0.0,23.0,16.0,0.0,2.0,32.0,10.0,1.0,0.0,3.0,15.0,1.0,11.0,0.0,25.0,12.0,1.0,0.0,12.0,1.0,0.0,5.0,14.0,0.0,16.0,13.0,1.0,0.0,1.0,0.0,0.0,7.0,3.0,3.0,6.0,0.0,23.0,1.0,7.0,0.0,0.0,17.0,15.0,8.0,0.0,13.0,2.0,0.0,5.0,8.0,1.0,37.0,31.0,0.0
53,7.854981415754793e+17,9.0,47.0,12.0,121.0,176.0,11.0,0.0,45.0,139.0,7.0,100.0,179.0,81.0,2.0,37.0,2.0,25.0,64.0,70.0,0.0,75.0,142.0,27.0,54.0,21.0,119.0,52.0,48.0,121.0,56.0,96.0,58.0,21.0,35.0,57.0,56.0,67.0,161.0,75.0,7.0,58.0,53.0,44.0,3.0,44.0,6.0,12.0,17.0,69.0,87.0,188.0,23.0,0.0,66.0,12.0,35.0,0.0,86.0,62.0,90.0,0.0,60.0,39.0,14.0,52.0,17.0,68.0,113.0,163.0,0.0
54,7.873280576358973e+17,7.0,50.0,5.0,35.0,112.0,6.0,0.0,4.0,58.0,9.0,62.0,64.0,17.0,4.0,49.0,3.0,18.0,10.0,13.0,0.0,57.0,36.0,4.0,40.0,20.0,57.0,10.0,35.0,50.0,39.0,31.0,13.0,8.0,18.0,23.0,48.0,25.0,85.0,21.0,5.0,20.0,16.0,33.0,5.0,30.0,9.0,10.0,2.0,31.0,23.0,91.0,1.0,66.0,0.0,1.0,17.0,0.0,29.0,19.0,52.0,0.0,23.0,18.0,15.0,7.0,2.0,78.0,25.0,69.0,0.0
55,7.875982177225933e+17,0.0,1.0,1.0,12.0,2.0,0.0,0.0,11.0,2.0,0.0,1.0,21.0,10.0,0.0,1.0,0.0,0.0,9.0,12.0,0.0,1.0,15.0,6.0,0.0,0.0,2.0,9.0,0.0,6.0,0.0,8.0,6.0,0.0,0.0,11.0,1.0,0.0,3.0,10.0,0.0,12.0,10.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,3.0,7.0,12.0,1.0,0.0,0.0,0.0,11.0,9.0,3.0,0.0,7.0,1.0,0.0,12.0,9.0,1.0,18.0,16.0,0.0
56,8.112578461050757e+17,2.0,16.0,6.0,25.0,49.0,4.0,0.0,1.0,41.0,1.0,31.0,43.0,14.0,0.0,11.0,0.0,5.0,7.0,10.0,0.0,25.0,21.0,1.0,24.0,6.0,26.0,2.0,12.0,28.0,10.0,16.0,7.0,4.0,8.0,8.0,12.0,5.0,45.0,7.0,3.0,9.0,8.0,13.0,0.0,12.0,0.0,5.0,2.0,9.0,18.0,49.0,0.0,35.0,17.0,0.0,0.0,0.0,15.0,10.0,16.0,0.0,14.0,8.0,2.0,11.0,0.0,17.0,23.0,32.0,0.0
57,8.116846603549614e+17,1.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
58,817387291.0,5.0,20.0,9.0,66.0,61.0,2.0,0.0,43.0,39.0,2.0,43.0,96.0,70.0,0.0,11.0,0.0,7.0,48.0,50.0,0.0,30.0,85.0,20.0,32.0,11.0,39.0,41.0,12.0,82.0,21.0,68.0,43.0,9.0,12.0,47.0,17.0,14.0,63.0,44.0,1.0,55.0,47.0,15.0,2.0,16.0,4.0,7.0,13.0,17.0,24.0,67.0,17.0,86.0,29.0,11.0,15.0,0.0,0.0,43.0,36.0,0.0,51.0,7.0,9.0,39.0,17.0,24.0,83.0,95.0,0.0
59,8.220594830943478e+17,0.0,15.0,5.0,55.0,44.0,1.0,0.0,34.0,26.0,0.0,22.0,78.0,43.0,0.0,11.0,0.0,8.0,37.0,40.0,0.0,21.0,65.0,22.0,11.0,10.0,32.0,35.0,10.0,52.0,8.0,53.0,34.0,2.0,8.0,38.0,16.0,3.0,41.0,41.0,2.0,45.0,37.0,13.0,1.0,11.0,1.0,3.0,11.0,15.0,8.0,46.0,15.0,62.0,19.0,9.0,10.0,0.0,43.0,0.0,37.0,0.0,25.0,9.0,6.0,28.0,10.0,25.0,71.0,70.0,0.0
60,8.338477568590111e+17,6.0,47.0,12.0,60.0,120.0,3.0,0.0,15.0,86.0,2.0,73.0,117.0,35.0,1.0,36.0,1.0,18.0,31.0,35.0,0.0,50.0,66.0,17.0,35.0,13.0,74.0,26.0,25.0,79.0,29.0,55.0,36.0,6.0,20.0,37.0,41.0,19.0,112.0,51.0,6.0,35.0,35.0,44.0,5.0,31.0,3.0,10.0,9.0,32.0,33.0,116.0,8.0,90.0,52.0,3.0,16.0,1.0,36.0,37.0,0.0,0.0,36.0,25.0,9.0,33.0,12.0,63.0,59.0,104.0,0.0
61,833877799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,8.455604788102144e+17,6.0,26.0,7.0,48.0,69.0,3.0,0.0,20.0,35.0,2.0,33.0,73.0,45.0,1.0,9.0,1.0,7.0,36.0,25.0,0.0,25.0,63.0,15.0,23.0,12.0,42.0,21.0,10.0,55.0,19.0,48.0,29.0,8.0,10.0,42.0,20.0,5.0,53.0,37.0,1.0,32.0,32.0,13.0,0.0,17.0,3.0,6.0,12.0,17.0,20.0,66.0,13.0,60.0,23.0,7.0,14.0,0.0,51.0,25.0,36.0,0.0,0.0,9.0,9.0,28.0,11.0,22.0,54.0,78.0,0.0
63,8.550212085547008e+17,3.0,26.0,5.0,23.0,51.0,4.0,0.0,7.0,32.0,2.0,21.0,36.0,12.0,0.0,14.0,0.0,11.0,8.0,12.0,0.0,19.0,25.0,6.0,9.0,7.0,37.0,10.0,9.0,26.0,13.0,17.0,12.0,24.0,13.0,8.0,60.0,10.0,38.0,15.0,3.0,12.0,15.0,20.0,0.0,17.0,1.0,2.0,4.0,13.0,12.0,42.0,2.0,39.0,18.0,1.0,8.0,0.0,7.0,9.0,25.0,0.0,9.0,0.0,5.0,6.0,2.0,22.0,14.0,36.0,0.0
64,8.867724689075159e+17,0.0,7.0,1.0,14.0,19.0,1.0,0.0,1.0,13.0,0.0,40.0,16.0,7.0,7.0,4.0,7.0,4.0,3.0,6.0,0.0,30.0,10.0,2.0,32.0,17.0,16.0,4.0,42.0,17.0,42.0,9.0,4.0,1.0,4.0,7.0,5.0,1.0,17.0,7.0,2.0,5.0,5.0,8.0,0.0,5.0,3.0,3.0,1.0,8.0,5.0,51.0,0.0,14.0,15.0,0.0,2.0,0.0,9.0,6.0,9.0,0.0,9.0,5.0,0.0,5.0,1.0,14.0,11.0,18.0,0.0
65,8.884294282706944e+17,1.0,9.0,6.0,57.0,49.0,2.0,0.0,21.0,37.0,0.0,34.0,75.0,55.0,0.0,8.0,0.0,3.0,26.0,42.0,0.0,25.0,58.0,21.0,24.0,3.0,26.0,27.0,6.0,63.0,5.0,43.0,44.0,2.0,2.0,34.0,9.0,1.0,47.0,37.0,1.0,32.0,28.0,11.0,0.0,11.0,0.0,3.0,9.0,12.0,14.0,47.0,5.0,52.0,7.0,12.0,11.0,0.0,39.0,28.0,33.0,0.0,28.0,6.0,5.0,0.0,15.0,12.0,91.0,56.0,0.0
66,9.079612950260859e+17,0.0,2.0,3.0,15.0,6.0,0.0,0.0,11.0,4.0,0.0,4.0,19.0,14.0,0.0,3.0,0.0,1.0,15.0,12.0,0.0,3.0,17.0,12.0,1.0,1.0,5.0,11.0,1.0,10.0,1.0,14.0,10.0,0.0,0.0,12.0,2.0,0.0,7.0,15.0,1.0,12.0,9.0,3.0,0.0,2.0,0.0,0.0,8.0,3.0,3.0,7.0,8.0,17.0,2.0,9.0,0.0,0.0,17.0,10.0,12.0,0.0,11.0,2.0,1.0,15.0,0.0,3.0,21.0,18.0,0.0
67,9.250377368844493e+17,13.0,79.0,9.0,44.0,157.0,3.0,0.0,6.0,85.0,12.0,82.0,110.0,22.0,1.0,62.0,1.0,22.0,16.0,21.0,0.0,63.0,56.0,5.0,33.0,13.0,76.0,9.0,36.0,78.0,31.0,35.0,18.0,3.0,20.0,30.0,41.0,21.0,126.0,29.0,7.0,17.0,27.0,60.0,5.0,40.0,13.0,12.0,3.0,43.0,19.0,121.0,1.0,68.0,78.0,1.0,17.0,2.0,24.0,25.0,63.0,0.0,22.0,22.0,14.0,12.0,3.0,0.0,32.0,102.0,0.0
68,9.31557192448086e+17,1.0,22.0,7.0,139.0,98.0,2.0,0.0,53.0,68.0,0.0,58.0,186.0,97.0,0.0,8.0,0.0,10.0,74.0,84.0,0.0,39.0,150.0,30.0,44.0,8.0,56.0,53.0,12.0,111.0,16.0,96.0,70.0,4.0,6.0,64.0,21.0,3.0,94.0,84.0,2.0,70.0,61.0,18.0,1.0,16.0,1.0,6.0,18.0,30.0,24.0,93.0,37.0,113.0,25.0,18.0,23.0,0.0,83.0,71.0,59.0,0.0,54.0,14.0,11.0,91.0,21.0,32.0,0.0,159.0,0.0
69,9.425973228310487e+17,16.0,64.0,14.0,144.0,208.0,9.0,0.0,65.0,131.0,10.0,129.0,259.0,103.0,3.0,45.0,3.0,26.0,70.0,89.0,0.0,89.0,184.0,28.0,60.0,24.0,130.0,67.0,35.0,175.0,41.0,128.0,82.0,13.0,23.0,91.0,57.0,21.0,168.0,80.0,7.0,88.0,89.0,75.0,7.0,56.0,10.0,14.0,17.0,63.0,42.0,191.0,31.0,163.0,69.0,16.0,32.0,3.0,95.0,70.0,104.0,0.0,78.0,36.0,18.0,56.0,18.0,102.0,159.0,0.0,0.0
70,9.437278637227786e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
