,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
28,1648151143.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,165417474.0,7.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,68.0,0.0,0.0,3.0,2.0,12.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,23.0,1.0,2.0,2.0,12.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,13.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,16719572.0,0.0,1.0,17.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,6.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,40.0,1.0,1.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,48.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,168163536.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,172250528.0,0.0,0.0,1.0,3.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,2.0,1.0,0.0,9.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
33,17305500.0,0.0,4.0,0.0,3.0,0.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,10.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,16.0,11.0,0.0,4.0,0.0,4.0,3.0
34,176743194.0,0.0,3.0,4.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,7.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,178284543.0,5.0,6.0,34.0,1.0,2.0,2.0,113.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,7.0,1.0,6.0,0.0,3.0,17.0,18.0,9.0,8.0,7.0,4.0,42.0,0.0,0.0,1.0,25.0,1.0,1.0,0.0,5.0,0.0,4.0,2.0,98.0,7.0,3.0,2.0,14.0,0.0,139.0,1.0,0.0,1.0,1.0,8.0,0.0,3.0,6.0,0.0,39.0,21.0,6.0,1.0,14.0,1.0,0.0,31.0,0.0,0.0,11.0,1.0,7.0,0.0,0.0,58.0,9.0,0.0,0.0,1.0,47.0,0.0,28.0,0.0,7.0,9.0,1.0,2.0,24.0,0.0,12.0,10.0,4.0,0.0,8.0,2.0,36.0,2.0,60.0,59.0,8.0,12.0,37.0,6.0,0.0,19.0,2.0,27.0,2.0,1.0,11.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,9.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,2.0,0.0,8.0,11.0,5.0,3.0,0.0,0.0,21.0,6.0,0.0,1.0,1.0,5.0,2.0,9.0,51.0,0.0,4.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,1.0,32.0,1.0,5.0,2.0,8.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,23.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
36,1848909104.0,1.0,3.0,1.0,2.0,0.0,2.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,16.0,0.0,0.0,1.0,0.0,2.0,2.0,10.0,2.0,1.0,10.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,3.0,1.0,3.0,26.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,13.0,0.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,7.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,7.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0
37,1874477382.0,0.0,3.0,0.0,4.0,0.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,19.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,10.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,7.0,12.0,0.0,3.0,0.0,2.0,2.0
38,19167916.0,3.0,3.0,29.0,0.0,5.0,1.0,190.0,2.0,5.0,1.0,1.0,0.0,0.0,4.0,6.0,8.0,20.0,0.0,3.0,15.0,11.0,14.0,22.0,5.0,2.0,33.0,0.0,0.0,4.0,40.0,0.0,3.0,0.0,3.0,98.0,3.0,0.0,0.0,3.0,2.0,2.0,14.0,1.0,414.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,44.0,6.0,5.0,2.0,21.0,0.0,1.0,27.0,0.0,0.0,20.0,3.0,6.0,0.0,0.0,58.0,20.0,1.0,0.0,0.0,29.0,0.0,29.0,0.0,5.0,8.0,1.0,0.0,18.0,0.0,8.0,9.0,3.0,0.0,11.0,0.0,64.0,3.0,53.0,25.0,1.0,24.0,35.0,30.0,0.0,30.0,3.0,19.0,0.0,2.0,5.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,8.0,7.0,11.0,2.0,0.0,0.0,8.0,2.0,5.0,0.0,0.0,2.0,2.0,10.0,8.0,13.0,7.0,0.0,0.0,20.0,11.0,0.0,1.0,1.0,3.0,0.0,3.0,46.0,0.0,1.0,0.0,0.0,10.0,6.0,1.0,1.0,1.0,0.0,68.0,2.0,4.0,3.0,6.0,0.0,1.0,0.0,3.0,3.0,6.0,16.0,24.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
39,191855391.0,1.0,2.0,3.0,7.0,1.0,3.0,13.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,0.0,2.0,3.0,6.0,1.0,12.0,2.0,0.0,12.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,7.0,1.0,1.0,3.0,0.0,3.0,7.0,3.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,10.0,4.0,3.0,0.0,2.0,0.0,8.0,8.0,0.0,2.0,8.0,12.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,11.0,1.0,2.0,7.0,0.0,0.0,18.0,20.0,0.0,2.0,13.0,0.0,5.0,3.0,22.0,4.0,6.0,10.0,4.0,1.0,12.0,1.0,0.0,4.0,0.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,6.0,11.0,7.0,0.0,1.0,1.0,0.0,7.0,24.0,2.0,0.0,1.0,0.0,59.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,1.0,1.0,4.0,3.0,6.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,4.0,3.0,1.0,2.0,58.0,4.0,0.0,0.0,9.0,0.0,2.0,4.0,5.0,5.0,2.0,0.0,2.0,2.0
40,1926278828.0,4.0,2.0,2.0,9.0,1.0,1.0,63.0,1.0,2.0,0.0,9.0,2.0,0.0,7.0,0.0,20.0,47.0,0.0,0.0,1.0,16.0,1.0,2.0,0.0,2.0,5.0,0.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,13.0,1.0,0.0,75.0,1.0,0.0,4.0,7.0,2.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,5.0,2.0,1.0,0.0,36.0,4.0,3.0,77.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,3.0,0.0,8.0,67.0,3.0,1.0,14.0,5.0,4.0,23.0,16.0,8.0,3.0,6.0,9.0,11.0,1.0,4.0,3.0,0.0,10.0,1.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,26.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,1.0,1.0,6.0,0.0,0.0,21.0,12.0,1.0,0.0,1.0,3.0,0.0,2.0,7.0,28.0,1.0,1.0,0.0,11.0,1.0,0.0,1.0,2.0,4.0,0.0,33.0,58.0,2.0,0.0,0.0,0.0,31.0,0.0,18.0,2.0,0.0,0.0,4.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0
41,193632133.0,0.0,13.0,5.0,6.0,7.0,14.0,33.0,8.0,8.0,0.0,1.0,0.0,1.0,0.0,51.0,133.0,0.0,0.0,3.0,0.0,1.0,1.0,41.0,33.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,26.0,13.0,2.0,7.0,2.0,0.0,1.0,4.0,5.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,114.0,6.0,19.0,31.0,2.0,0.0,0.0,3.0,0.0,33.0,79.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,21.0,0.0,0.0,0.0,101.0,16.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,139.0,44.0,8.0,2.0,2.0,1.0,26.0,6.0,1.0,5.0,3.0,28.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,1.0,0.0,2.0,2.0,49.0,0.0,0.0,1.0,7.0,238.0,4.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,45.0,44.0,46.0,5.0,2.0,2.0,0.0,2.0,3.0,10.0,0.0,26.0,37.0,1.0,1.0,7.0,30.0,0.0,0.0,2.0,1.0,18.0,33.0,55.0,3.0,15.0,0.0,9.0,6.0
42,213035389.0,0.0,1.0,6.0,2.0,1.0,1.0,16.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,6.0,2.0,6.0,2.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,14.0,1.0,0.0,14.0,3.0,1.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,8.0,0.0,2.0,4.0,0.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,9.0,1.0,8.0,11.0,0.0,4.0,11.0,1.0,0.0,2.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,5.0,2.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,3.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
43,2169100340.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
44,217358999.0,7.0,5.0,47.0,2.0,22.0,6.0,307.0,2.0,5.0,0.0,0.0,1.0,0.0,3.0,10.0,11.0,23.0,0.0,5.0,18.0,18.0,12.0,15.0,8.0,0.0,31.0,1.0,0.0,1.0,74.0,0.0,1.0,0.0,4.0,139.0,3.0,3.0,414.0,6.0,2.0,5.0,21.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,57.0,6.0,6.0,2.0,11.0,0.0,0.0,45.0,0.0,1.0,50.0,1.0,7.0,0.0,0.0,93.0,18.0,1.0,1.0,0.0,52.0,2.0,41.0,1.0,6.0,7.0,2.0,3.0,19.0,0.0,8.0,6.0,5.0,0.0,10.0,0.0,46.0,2.0,52.0,35.0,2.0,20.0,46.0,62.0,1.0,35.0,6.0,29.0,0.0,1.0,8.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,4.0,7.0,7.0,2.0,0.0,0.0,0.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,11.0,10.0,14.0,13.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,4.0,0.0,5.0,45.0,0.0,1.0,0.0,0.0,12.0,16.0,1.0,0.0,1.0,1.0,63.0,0.0,8.0,0.0,8.0,0.0,3.0,0.0,5.0,3.0,9.0,59.0,26.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0
45,2183761958.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
