,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
22,15905323.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,10.0,7.0,0.0,0.0,9.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
23,160880970.0,0.0,105.0,59.0,68.0,101.0,5.0,40.0,7.0,64.0,136.0,118.0,51.0,55.0,50.0,96.0,58.0,8.0,25.0,33.0,1.0,51.0,4.0,0.0,207.0,28.0,94.0,190.0,0.0,9.0,118.0,9.0,1.0,52.0,116.0,68.0,57.0,3.0,7.0,20.0,15.0,9.0,34.0,5.0,98.0,7.0,6.0,24.0,44.0,27.0,0.0,66.0,25.0,16.0,52.0,209.0,53.0,39.0,47.0,39.0,1.0,0.0,5.0,8.0,7.0,10.0,23.0,95.0,187.0,104.0,91.0,17.0,246.0,57.0,191.0,32.0,1.0,23.0,12.0,1.0,10.0,11.0,7.0,1.0,37.0,110.0,9.0,174.0,4.0,14.0,1.0,11.0,0.0,43.0,0.0,18.0,49.0,78.0,7.0
24,161242224.0,0.0,78.0,40.0,52.0,84.0,1.0,33.0,8.0,29.0,98.0,66.0,18.0,35.0,25.0,48.0,28.0,15.0,18.0,18.0,5.0,33.0,8.0,207.0,0.0,20.0,62.0,140.0,0.0,6.0,89.0,16.0,1.0,49.0,74.0,52.0,39.0,2.0,10.0,11.0,6.0,11.0,27.0,3.0,62.0,3.0,14.0,13.0,43.0,17.0,0.0,52.0,18.0,9.0,32.0,113.0,25.0,25.0,44.0,23.0,1.0,0.0,6.0,11.0,8.0,13.0,22.0,68.0,194.0,81.0,54.0,8.0,221.0,36.0,129.0,19.0,0.0,11.0,9.0,1.0,4.0,6.0,8.0,1.0,25.0,51.0,4.0,96.0,3.0,14.0,1.0,6.0,0.0,46.0,0.0,12.0,33.0,41.0,6.0
25,16432047.0,0.0,11.0,4.0,8.0,4.0,5.0,0.0,1.0,8.0,15.0,6.0,37.0,6.0,3.0,4.0,16.0,3.0,6.0,11.0,0.0,5.0,0.0,28.0,20.0,0.0,43.0,6.0,0.0,1.0,44.0,0.0,0.0,10.0,9.0,6.0,21.0,0.0,8.0,0.0,2.0,1.0,12.0,1.0,6.0,0.0,8.0,1.0,5.0,3.0,0.0,3.0,17.0,1.0,8.0,28.0,5.0,9.0,4.0,7.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,11.0,46.0,7.0,7.0,7.0,28.0,17.0,24.0,27.0,1.0,11.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,12.0,1.0,21.0,0.0,2.0,1.0,2.0,0.0,14.0,0.0,2.0,3.0,4.0,1.0
26,16864300.0,0.0,37.0,26.0,24.0,23.0,7.0,11.0,4.0,20.0,46.0,36.0,64.0,12.0,12.0,28.0,48.0,6.0,16.0,22.0,2.0,29.0,0.0,94.0,62.0,43.0,0.0,51.0,0.0,2.0,51.0,9.0,2.0,38.0,40.0,14.0,26.0,2.0,6.0,4.0,4.0,3.0,100.0,5.0,22.0,3.0,8.0,10.0,11.0,8.0,0.0,22.0,22.0,8.0,19.0,108.0,24.0,20.0,9.0,18.0,0.0,0.0,3.0,25.0,3.0,4.0,14.0,39.0,121.0,22.0,29.0,14.0,86.0,44.0,71.0,12.0,1.0,41.0,4.0,1.0,2.0,2.0,1.0,0.0,9.0,50.0,4.0,71.0,1.0,12.0,0.0,6.0,0.0,28.0,0.0,4.0,7.0,32.0,1.0
27,170987473.0,0.0,62.0,49.0,46.0,69.0,2.0,20.0,4.0,13.0,81.0,107.0,18.0,35.0,45.0,75.0,30.0,6.0,22.0,12.0,2.0,46.0,1.0,190.0,140.0,6.0,51.0,0.0,0.0,3.0,105.0,1.0,0.0,15.0,74.0,12.0,53.0,3.0,4.0,13.0,9.0,9.0,26.0,7.0,73.0,5.0,0.0,26.0,14.0,17.0,0.0,56.0,6.0,16.0,64.0,123.0,53.0,25.0,24.0,24.0,0.0,0.0,2.0,4.0,7.0,6.0,8.0,74.0,71.0,41.0,90.0,7.0,198.0,32.0,162.0,18.0,0.0,3.0,12.0,1.0,4.0,13.0,8.0,2.0,12.0,37.0,3.0,113.0,5.0,9.0,0.0,4.0,0.0,30.0,0.0,8.0,12.0,83.0,8.0
28,17481929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,177977760.0,0.0,2.0,2.0,2.0,6.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0,0.0,2.0,0.0,9.0,6.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,7.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,3.0,5.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,0.0,9.0,3.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0
30,215578198.0,0.0,41.0,36.0,42.0,42.0,12.0,11.0,1.0,9.0,58.0,75.0,28.0,26.0,21.0,55.0,20.0,9.0,16.0,12.0,5.0,34.0,4.0,118.0,89.0,44.0,51.0,105.0,0.0,3.0,0.0,1.0,2.0,16.0,59.0,8.0,49.0,2.0,6.0,7.0,5.0,11.0,34.0,1.0,33.0,2.0,20.0,14.0,14.0,12.0,0.0,35.0,16.0,10.0,43.0,110.0,37.0,22.0,18.0,23.0,0.0,0.0,2.0,25.0,7.0,6.0,7.0,25.0,71.0,25.0,51.0,11.0,158.0,14.0,130.0,26.0,1.0,6.0,8.0,0.0,0.0,5.0,7.0,2.0,5.0,23.0,2.0,82.0,2.0,5.0,0.0,4.0,0.0,29.0,0.0,4.0,6.0,42.0,4.0
31,217024169.0,0.0,2.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
