,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
20,228685304.0,3.0,1.0,0.0,0.0,16.0,3.0,10.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,43.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,6.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,4.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,7.0,7.0,1.0,0.0,0.0,1.0,24.0,0.0,17.0
21,2313274468.0,23.0,23.0,21.0,0.0,65.0,4.0,84.0,100.0,10.0,7.0,4.0,97.0,21.0,1.0,30.0,6.0,25.0,9.0,0.0,27.0,0.0,243.0,160.0,7.0,28.0,177.0,0.0,49.0,12.0,21.0,11.0,3.0,13.0,13.0,0.0,140.0,3.0,32.0,2.0,34.0,6.0,1.0,2.0,38.0,13.0,54.0,16.0,70.0,45.0,0.0,23.0,62.0,1.0,5.0,0.0,6.0,3.0,14.0,44.0,42.0,0.0,40.0,214.0,12.0,56.0,5.0,3.0,0.0,168.0,16.0,0.0,6.0,222.0,84.0,30.0,0.0,52.0,16.0,112.0,19.0,123.0
22,2375710670.0,18.0,70.0,23.0,0.0,128.0,3.0,218.0,94.0,17.0,12.0,22.0,16.0,25.0,1.0,95.0,6.0,56.0,9.0,0.0,43.0,243.0,0.0,22.0,2.0,12.0,28.0,0.0,0.0,11.0,86.0,32.0,5.0,40.0,31.0,2.0,167.0,4.0,51.0,1.0,32.0,7.0,5.0,4.0,3.0,22.0,51.0,8.0,40.0,59.0,2.0,23.0,11.0,241.0,8.0,0.0,4.0,3.0,14.0,0.0,77.0,1.0,50.0,24.0,19.0,76.0,10.0,4.0,0.0,71.0,45.0,0.0,7.0,54.0,228.0,50.0,0.0,63.0,28.0,78.0,17.0,175.0
23,2450272160.0,2.0,1.0,2.0,0.0,11.0,2.0,7.0,12.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,160.0,22.0,0.0,0.0,2.0,40.0,0.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,10.0,1.0,3.0,2.0,11.0,6.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,9.0,59.0,2.0,1.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,38.0,8.0,3.0,0.0,3.0,0.0,24.0,1.0,13.0
24,2742388612.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,5.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
25,27448371.0,1.0,1.0,2.0,0.0,11.0,0.0,5.0,5.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,28.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,4.0,6.0,0.0,6.0
26,2778576740.0,5.0,3.0,5.0,0.0,20.0,3.0,19.0,11.0,3.0,0.0,0.0,66.0,4.0,0.0,3.0,0.0,5.0,0.0,0.0,10.0,177.0,28.0,40.0,1.0,0.0,0.0,0.0,25.0,3.0,4.0,1.0,0.0,12.0,4.0,0.0,16.0,0.0,5.0,0.0,5.0,0.0,4.0,1.0,2.0,9.0,3.0,3.0,4.0,16.0,0.0,2.0,31.0,1.0,0.0,0.0,2.0,1.0,5.0,34.0,5.0,0.0,14.0,93.0,7.0,11.0,3.0,0.0,0.0,102.0,8.0,0.0,0.0,39.0,22.0,7.0,0.0,0.0,1.0,26.0,2.0,80.0
27,2787488802.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2886074475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,13.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
29,291298208.0,3.0,2.0,1.0,0.0,50.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,8.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,4.0,10.0,1.0,4.0
30,2950368835.0,0.0,49.0,20.0,0.0,2.0,0.0,60.0,51.0,15.0,0.0,0.0,2.0,11.0,0.0,116.0,0.0,46.0,3.0,0.0,2.0,21.0,86.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,26.0,0.0,41.0,0.0,1.0,0.0,0.0,2.0,5.0,9.0,1.0,8.0,5.0,2.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,69.0,1.0,148.0,0.0,0.0,2.0,9.0,17.0,0.0,1.0,0.0,68.0,51.0,0.0,0.0,26.0,40.0,0.0,0.0,2.0,0.0,3.0,11.0,77.0
31,29549589.0,2.0,2.0,0.0,0.0,10.0,0.0,5.0,4.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,11.0,32.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,86.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,4.0,5.0,7.0,9.0
32,3008738139.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,35.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0
33,3073333327.0,7.0,11.0,5.0,0.0,9.0,1.0,47.0,10.0,6.0,0.0,0.0,6.0,14.0,1.0,20.0,1.0,13.0,2.0,0.0,5.0,13.0,40.0,1.0,2.0,0.0,12.0,0.0,0.0,1.0,31.0,1.0,2.0,0.0,4.0,0.0,21.0,0.0,10.0,3.0,6.0,3.0,6.0,2.0,0.0,11.0,4.0,4.0,1.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,24.0,1.0,7.0,3.0,6.0,14.0,5.0,1.0,0.0,23.0,16.0,0.0,1.0,9.0,19.0,11.0,0.0,1.0,4.0,8.0,5.0,47.0
34,3164113939.0,0.0,10.0,2.0,0.0,0.0,0.0,43.0,9.0,10.0,0.0,0.0,3.0,4.0,0.0,17.0,0.0,17.0,2.0,0.0,0.0,13.0,31.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,27.0,0.0,0.0,0.0,10.0,12.0,0.0,1.0,0.0,24.0,16.0,0.0,0.0,12.0,58.0,0.0,0.0,3.0,0.0,1.0,5.0,25.0
35,3166596829.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
36,3176687870.0,8.0,31.0,20.0,0.0,33.0,1.0,78.0,81.0,12.0,2.0,1.0,4.0,16.0,0.0,41.0,1.0,24.0,6.0,0.0,6.0,140.0,167.0,13.0,4.0,10.0,16.0,0.0,0.0,5.0,41.0,3.0,1.0,21.0,14.0,2.0,0.0,2.0,33.0,0.0,4.0,2.0,2.0,2.0,2.0,9.0,33.0,8.0,35.0,42.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,10.0,0.0,51.0,1.0,10.0,13.0,17.0,46.0,6.0,3.0,0.0,41.0,32.0,0.0,0.0,32.0,100.0,20.0,0.0,38.0,13.0,37.0,11.0,98.0
37,319485185.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0
38,3254393124.0,6.0,0.0,1.0,0.0,33.0,1.0,26.0,7.0,2.0,0.0,1.0,4.0,5.0,3.0,2.0,5.0,6.0,7.0,0.0,3.0,32.0,51.0,2.0,0.0,8.0,5.0,0.0,0.0,8.0,1.0,7.0,0.0,10.0,2.0,2.0,33.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,15.0,1.0,8.0,15.0,1.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,1.0,5.0,6.0,21.0,8.0,1.0,0.0,5.0,3.0,0.0,5.0,3.0,30.0,4.0,0.0,11.0,31.0,16.0,3.0,30.0
