,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
46,7.918251452244951e+17,0.0,4.0,3.0,1.0,1.0,1.0,20.0,16.0,64.0,1.0,30.0,25.0,27.0,1.0,9.0,0.0,0.0,20.0,2.0,3.0,0.0,5.0,16.0,19.0,2.0,9.0,4.0,0.0,22.0,36.0,54.0,31.0,0.0,1.0,21.0,44.0,9.0,13.0,8.0,23.0,4.0,4.0,32.0,22.0,4.0,0.0,7.0,14.0,12.0,2.0,1.0,26.0,74.0,16.0,4.0,0.0,13.0,7.0,5.0,10.0,6.0,26.0,18.0,5.0,12.0,2.0,15.0,3.0,23.0,18.0,2.0,9.0,1.0,5.0,2.0,9.0,25.0,6.0,0.0,3.0,4.0,1.0,20.0,2.0,3.0,10.0,2.0,5.0,2.0,30.0,11.0,2.0,2.0,3.0,0.0,0.0,1.0,29.0,0.0,17.0,0.0,15.0,24.0,16.0,22.0,18.0,3.0,4.0,0.0,1.0,0.0,18.0,50.0,1.0,3.0,18.0,1.0,1.0,18.0,7.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,24.0
47,7.948742177831444e+17,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,0.0,7.0,1.0,10.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,10.0,1.0,3.0,0.0,1.0,0.0,3.0,6.0,29.0,8.0,0.0,0.0,6.0,10.0,2.0,5.0,0.0,7.0,0.0,0.0,7.0,3.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,5.0,19.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,2.0,2.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,17.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,1.0,9.0,6.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,13.0,0.0,1.0,6.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0
48,8.017500711758807e+17,11.0,0.0,20.0,8.0,15.0,6.0,1.0,0.0,22.0,10.0,0.0,37.0,0.0,26.0,1.0,0.0,15.0,41.0,20.0,15.0,11.0,3.0,0.0,38.0,0.0,50.0,28.0,9.0,3.0,3.0,6.0,11.0,10.0,7.0,1.0,5.0,0.0,3.0,24.0,2.0,33.0,37.0,1.0,7.0,43.0,14.0,1.0,0.0,0.0,29.0,33.0,5.0,9.0,50.0,13.0,6.0,50.0,0.0,1.0,0.0,28.0,1.0,1.0,40.0,40.0,18.0,41.0,13.0,0.0,1.0,22.0,0.0,4.0,0.0,15.0,1.0,1.0,9.0,0.0,0.0,0.0,10.0,1.0,28.0,16.0,3.0,25.0,13.0,0.0,6.0,3.0,17.0,24.0,12.0,0.0,0.0,40.0,3.0,0.0,5.0,8.0,37.0,1.0,9.0,4.0,10.0,10.0,6.0,0.0,21.0,12.0,1.0,8.0,26.0,0.0,6.0,13.0,8.0,13.0,0.0,17.0,12.0,21.0,33.0,28.0,2.0,23.0,5.0,1.0
49,8.1483823244988e+17,0.0,7.0,0.0,0.0,0.0,0.0,7.0,8.0,12.0,0.0,9.0,0.0,10.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,9.0,14.0,17.0,8.0,0.0,0.0,9.0,17.0,5.0,2.0,0.0,27.0,0.0,0.0,22.0,11.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,5.0,3.0,24.0,0.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,15.0,11.0,0.0,7.0,0.0,5.0,0.0,6.0,11.0,0.0,0.0,8.0,11.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,3.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,0.0,11.0,5.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,32.0,10.0,0.0,3.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
50,8.15117755183575e+17,51.0,1.0,91.0,4.0,14.0,7.0,0.0,0.0,4.0,10.0,0.0,105.0,0.0,54.0,0.0,0.0,34.0,35.0,12.0,50.0,17.0,1.0,0.0,56.0,0.0,94.0,58.0,10.0,0.0,0.0,0.0,3.0,39.0,9.0,0.0,0.0,0.0,3.0,23.0,0.0,28.0,52.0,1.0,4.0,106.0,2.0,0.0,29.0,0.0,0.0,58.0,1.0,1.0,108.0,34.0,5.0,74.0,0.0,0.0,0.0,71.0,0.0,0.0,70.0,69.0,44.0,53.0,17.0,0.0,0.0,34.0,0.0,4.0,0.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,12.0,0.0,46.0,14.0,0.0,36.0,22.0,0.0,2.0,0.0,25.0,97.0,11.0,0.0,0.0,129.0,0.0,0.0,1.0,5.0,97.0,0.0,3.0,0.0,1.0,10.0,1.0,0.0,35.0,43.0,0.0,3.0,55.0,0.0,1.0,23.0,8.0,5.0,0.0,41.0,11.0,20.0,81.0,37.0,2.0,26.0,4.0,0.0
51,8.331612358225551e+17,50.0,1.0,72.0,6.0,14.0,7.0,0.0,0.0,4.0,13.0,1.0,82.0,0.0,44.0,0.0,0.0,49.0,35.0,16.0,23.0,24.0,0.0,0.0,50.0,0.0,62.0,61.0,13.0,1.0,0.0,0.0,1.0,31.0,12.0,0.0,0.0,0.0,3.0,23.0,0.0,32.0,68.0,1.0,2.0,78.0,1.0,0.0,33.0,0.0,58.0,0.0,1.0,1.0,93.0,32.0,6.0,53.0,0.0,1.0,0.0,39.0,0.0,0.0,69.0,40.0,53.0,33.0,19.0,0.0,0.0,41.0,0.0,3.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,30.0,16.0,0.0,35.0,19.0,0.0,0.0,0.0,22.0,45.0,15.0,0.0,0.0,101.0,0.0,0.0,1.0,6.0,49.0,0.0,1.0,0.0,2.0,10.0,1.0,0.0,36.0,30.0,1.0,1.0,43.0,0.0,1.0,32.0,15.0,2.0,0.0,32.0,15.0,24.0,77.0,44.0,2.0,28.0,4.0,1.0
52,835833145.0,2.0,4.0,4.0,4.0,2.0,4.0,14.0,18.0,62.0,2.0,18.0,2.0,15.0,1.0,7.0,0.0,1.0,25.0,11.0,2.0,1.0,4.0,14.0,15.0,3.0,3.0,5.0,2.0,12.0,25.0,40.0,34.0,1.0,1.0,21.0,64.0,10.0,6.0,10.0,17.0,3.0,6.0,24.0,14.0,2.0,26.0,5.0,5.0,10.0,1.0,1.0,0.0,45.0,13.0,1.0,1.0,5.0,8.0,4.0,9.0,9.0,23.0,14.0,2.0,17.0,1.0,17.0,1.0,20.0,21.0,3.0,10.0,1.0,5.0,2.0,7.0,17.0,2.0,0.0,2.0,3.0,1.0,22.0,1.0,7.0,13.0,11.0,3.0,2.0,21.0,7.0,9.0,3.0,1.0,0.0,0.0,1.0,34.0,0.0,17.0,1.0,8.0,22.0,9.0,22.0,9.0,0.0,3.0,0.0,1.0,1.0,14.0,43.0,1.0,3.0,13.0,1.0,1.0,14.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,20.0
53,83710103.0,0.0,7.0,5.0,1.0,1.0,1.0,35.0,24.0,105.0,1.0,55.0,12.0,80.0,0.0,13.0,0.0,1.0,17.0,0.0,1.0,0.0,5.0,45.0,20.0,11.0,5.0,4.0,0.0,36.0,96.0,170.0,82.0,0.0,0.0,32.0,182.0,11.0,58.0,12.0,78.0,5.0,8.0,70.0,30.0,2.0,74.0,19.0,9.0,18.0,1.0,1.0,45.0,0.0,14.0,3.0,0.0,9.0,10.0,3.0,20.0,6.0,44.0,22.0,6.0,12.0,3.0,11.0,2.0,43.0,42.0,3.0,20.0,0.0,6.0,4.0,9.0,60.0,6.0,0.0,3.0,5.0,0.0,63.0,0.0,1.0,16.0,4.0,7.0,74.0,46.0,18.0,4.0,2.0,0.0,0.0,0.0,1.0,61.0,0.0,43.0,0.0,12.0,52.0,13.0,89.0,15.0,0.0,6.0,0.0,0.0,0.0,74.0,111.0,0.0,3.0,23.0,0.0,1.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,102.0
54,8.429669005062062e+17,73.0,1.0,112.0,12.0,22.0,9.0,0.0,2.0,27.0,17.0,0.0,216.0,0.0,75.0,6.0,0.0,38.0,84.0,22.0,58.0,18.0,8.0,0.0,117.0,0.0,158.0,98.0,17.0,4.0,20.0,18.0,12.0,55.0,13.0,1.0,17.0,0.0,15.0,66.0,1.0,87.0,123.0,2.0,29.0,152.0,16.0,1.0,50.0,0.0,108.0,93.0,13.0,14.0,0.0,53.0,8.0,135.0,0.0,0.0,0.0,80.0,1.0,0.0,121.0,80.0,105.0,78.0,34.0,3.0,1.0,60.0,1.0,4.0,0.0,18.0,1.0,3.0,38.0,0.0,0.0,0.0,14.0,0.0,43.0,34.0,5.0,59.0,34.0,0.0,23.0,3.0,41.0,94.0,25.0,0.0,0.0,220.0,8.0,0.0,5.0,6.0,155.0,3.0,13.0,5.0,10.0,11.0,28.0,0.0,48.0,41.0,0.0,17.0,107.0,0.0,6.0,31.0,12.0,13.0,1.0,65.0,25.0,54.0,130.0,77.0,2.0,52.0,5.0,2.0
55,8.500479782282076e+17,30.0,1.0,40.0,5.0,9.0,3.0,0.0,0.0,2.0,10.0,0.0,63.0,0.0,21.0,0.0,0.0,18.0,19.0,7.0,14.0,10.0,0.0,0.0,27.0,0.0,49.0,30.0,7.0,1.0,2.0,3.0,1.0,26.0,7.0,0.0,0.0,0.0,4.0,17.0,0.0,15.0,35.0,1.0,2.0,42.0,4.0,0.0,13.0,0.0,34.0,32.0,1.0,3.0,53.0,0.0,5.0,34.0,0.0,0.0,0.0,28.0,0.0,0.0,31.0,28.0,29.0,17.0,14.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,16.0,13.0,0.0,16.0,10.0,0.0,0.0,0.0,14.0,28.0,9.0,0.0,0.0,51.0,0.0,0.0,1.0,5.0,37.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,21.0,22.0,0.0,1.0,31.0,0.0,1.0,16.0,8.0,2.0,0.0,23.0,9.0,10.0,30.0,17.0,1.0,13.0,3.0,0.0
56,8.505825621667553e+17,3.0,0.0,8.0,3.0,8.0,1.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,6.0,0.0,0.0,4.0,7.0,4.0,3.0,4.0,0.0,0.0,4.0,0.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,8.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,5.0,6.0,1.0,0.0,8.0,5.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,7.0,7.0,3.0,6.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,8.0,5.0,0.0,7.0,5.0,0.0,0.0,0.0,4.0,8.0,6.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,4.0,0.0,0.0,7.0,0.0,0.0,6.0,5.0,1.0,0.0,8.0,6.0,7.0,8.0,8.0,2.0,7.0,2.0,0.0
57,8.510573563644314e+17,33.0,1.0,63.0,7.0,18.0,4.0,1.0,0.0,16.0,11.0,0.0,120.0,1.0,48.0,3.0,0.0,31.0,62.0,22.0,19.0,16.0,2.0,0.0,62.0,0.0,119.0,46.0,10.0,4.0,7.0,12.0,7.0,31.0,9.0,1.0,5.0,0.0,14.0,28.0,2.0,62.0,59.0,3.0,3.0,111.0,13.0,1.0,50.0,0.0,74.0,53.0,5.0,9.0,135.0,34.0,7.0,0.0,1.0,0.0,0.0,54.0,0.0,1.0,85.0,78.0,36.0,72.0,29.0,2.0,1.0,46.0,0.0,3.0,0.0,6.0,2.0,2.0,25.0,0.0,0.0,0.0,12.0,0.0,53.0,27.0,2.0,42.0,37.0,0.0,4.0,4.0,33.0,61.0,19.0,0.0,0.0,109.0,2.0,0.0,3.0,6.0,68.0,1.0,4.0,3.0,6.0,13.0,2.0,0.0,40.0,31.0,2.0,6.0,75.0,0.0,7.0,22.0,11.0,9.0,0.0,35.0,19.0,44.0,83.0,64.0,2.0,39.0,4.0,3.0
58,8.555938571105157e+17,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,7.0,1.0,8.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,0.0,1.0,0.0,5.0,7.0,8.0,8.0,0.0,0.0,5.0,10.0,3.0,1.0,0.0,7.0,0.0,0.0,7.0,5.0,0.0,7.0,2.0,0.0,5.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,9.0,5.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,0.0,4.0,0.0,4.0,1.0,4.0,7.0,1.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,5.0,0.0,1.0,2.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,5.0,4.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,6.0,11.0,0.0,3.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
59,8.587446332531671e+17,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,5.0,2.0,1.0,3.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
60,8.600190145458217e+17,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,11.0,0.0,7.0,0.0,8.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,6.0,10.0,13.0,7.0,0.0,0.0,6.0,14.0,4.0,1.0,0.0,26.0,0.0,0.0,21.0,10.0,0.0,10.0,3.0,0.0,24.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,11.0,8.0,0.0,4.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,9.0,12.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,9.0,4.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,25.0,9.0,0.0,3.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
61,8.628871521488978e+17,35.0,1.0,73.0,6.0,15.0,5.0,1.0,0.0,10.0,11.0,0.0,89.0,3.0,39.0,4.0,0.0,28.0,33.0,13.0,25.0,14.0,1.0,0.0,41.0,0.0,69.0,39.0,11.0,1.0,1.0,8.0,4.0,33.0,9.0,1.0,8.0,0.0,8.0,29.0,1.0,34.0,49.0,3.0,4.0,67.0,6.0,1.0,28.0,0.0,71.0,39.0,9.0,6.0,80.0,28.0,6.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,55.0,38.0,30.0,20.0,0.0,1.0,29.0,0.0,4.0,0.0,7.0,1.0,2.0,16.0,0.0,0.0,0.0,11.0,0.0,34.0,27.0,3.0,36.0,20.0,0.0,4.0,5.0,19.0,44.0,14.0,0.0,0.0,71.0,5.0,0.0,1.0,5.0,61.0,0.0,4.0,1.0,1.0,13.0,2.0,0.0,31.0,31.0,0.0,6.0,39.0,0.0,3.0,23.0,10.0,5.0,0.0,28.0,14.0,19.0,60.0,34.0,1.0,19.0,4.0,2.0
62,8.65942884792533e+17,0.0,6.0,0.0,0.0,0.0,0.0,17.0,17.0,34.0,0.0,28.0,2.0,25.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,19.0,0.0,2.0,0.0,0.0,0.0,12.0,29.0,34.0,18.0,0.0,0.0,18.0,34.0,7.0,5.0,0.0,23.0,0.0,0.0,23.0,13.0,0.0,26.0,4.0,1.0,10.0,0.0,0.0,23.0,44.0,1.0,0.0,0.0,0.0,9.0,4.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,21.0,20.0,2.0,8.0,0.0,5.0,1.0,8.0,21.0,0.0,0.0,2.0,3.0,0.0,23.0,0.0,1.0,8.0,0.0,0.0,2.0,26.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,16.0,0.0,2.0,23.0,9.0,27.0,8.0,0.0,2.0,0.0,0.0,0.0,18.0,40.0,0.0,3.0,17.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0
63,8.660945233523589e+17,0.0,4.0,1.0,0.0,0.0,0.0,13.0,14.0,23.0,0.0,15.0,2.0,13.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,12.0,18.0,20.0,8.0,0.0,0.0,13.0,22.0,5.0,5.0,0.0,13.0,1.0,0.0,17.0,12.0,0.0,18.0,3.0,1.0,8.0,0.0,0.0,14.0,22.0,0.0,0.0,0.0,1.0,5.0,3.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,15.0,1.0,9.0,0.0,5.0,1.0,7.0,13.0,0.0,0.0,2.0,3.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,3.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,15.0,5.0,23.0,6.0,0.0,2.0,0.0,0.0,0.0,14.0,22.0,0.0,3.0,11.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0
64,8.662195610952786e+17,52.0,0.0,114.0,7.0,23.0,5.0,0.0,1.0,8.0,14.0,0.0,141.0,1.0,66.0,0.0,0.0,52.0,49.0,19.0,30.0,43.0,0.0,0.0,35.0,0.0,95.0,65.0,16.0,3.0,2.0,3.0,4.0,48.0,10.0,1.0,1.0,1.0,9.0,31.0,0.0,59.0,56.0,1.0,4.0,130.0,5.0,0.0,40.0,0.0,70.0,69.0,2.0,6.0,121.0,31.0,8.0,85.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,49.0,40.0,45.0,31.0,2.0,0.0,43.0,0.0,4.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,49.0,22.0,0.0,48.0,27.0,0.0,1.0,0.0,27.0,76.0,18.0,0.0,0.0,121.0,3.0,0.0,1.0,7.0,48.0,2.0,4.0,1.0,1.0,10.0,0.0,0.0,48.0,37.0,0.0,1.0,74.0,0.0,2.0,24.0,12.0,3.0,0.0,48.0,18.0,40.0,97.0,71.0,2.0,33.0,6.0,1.0
65,8.668751969756201e+17,41.0,1.0,60.0,8.0,16.0,8.0,1.0,2.0,19.0,14.0,0.0,75.0,5.0,34.0,3.0,0.0,21.0,44.0,18.0,16.0,9.0,4.0,0.0,54.0,0.0,61.0,36.0,11.0,3.0,3.0,10.0,12.0,30.0,8.0,2.0,15.0,1.0,4.0,32.0,0.0,29.0,45.0,6.0,15.0,63.0,12.0,0.0,40.0,0.0,69.0,40.0,17.0,12.0,80.0,28.0,7.0,78.0,0.0,0.0,0.0,55.0,0.0,0.0,49.0,0.0,35.0,48.0,22.0,3.0,3.0,30.0,0.0,4.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,11.0,0.0,42.0,21.0,10.0,43.0,23.0,0.0,7.0,1.0,20.0,40.0,14.0,0.0,0.0,76.0,11.0,0.0,4.0,6.0,61.0,1.0,10.0,1.0,4.0,11.0,4.0,0.0,32.0,24.0,0.0,13.0,38.0,0.0,1.0,20.0,9.0,8.0,1.0,25.0,14.0,24.0,48.0,38.0,2.0,31.0,5.0,1.0
66,8.684169920755794e+17,59.0,0.0,56.0,4.0,14.0,4.0,0.0,0.0,3.0,7.0,0.0,90.0,0.0,35.0,1.0,0.0,15.0,23.0,14.0,11.0,10.0,0.0,0.0,41.0,0.0,55.0,59.0,6.0,0.0,0.0,4.0,1.0,29.0,11.0,0.0,0.0,0.0,4.0,33.0,0.0,19.0,51.0,0.0,1.0,57.0,2.0,0.0,18.0,0.0,44.0,53.0,1.0,3.0,105.0,29.0,7.0,36.0,0.0,0.0,0.0,38.0,0.0,0.0,40.0,35.0,0.0,26.0,21.0,1.0,0.0,39.0,0.0,3.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,0.0,9.0,0.0,21.0,11.0,0.0,36.0,7.0,0.0,1.0,0.0,19.0,31.0,16.0,0.0,0.0,99.0,1.0,0.0,1.0,5.0,72.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,23.0,30.0,0.0,1.0,30.0,0.0,1.0,12.0,5.0,3.0,0.0,26.0,16.0,20.0,59.0,27.0,2.0,27.0,3.0,1.0
67,8.836598115391242e+17,18.0,1.0,41.0,7.0,9.0,4.0,1.0,2.0,26.0,9.0,1.0,68.0,4.0,23.0,6.0,0.0,19.0,48.0,19.0,11.0,6.0,4.0,1.0,64.0,1.0,80.0,37.0,7.0,5.0,9.0,9.0,18.0,13.0,6.0,3.0,25.0,0.0,5.0,20.0,2.0,24.0,48.0,2.0,10.0,47.0,15.0,1.0,41.0,1.0,53.0,33.0,17.0,11.0,78.0,17.0,3.0,72.0,2.0,1.0,1.0,30.0,2.0,1.0,45.0,48.0,26.0,0.0,16.0,3.0,2.0,41.0,2.0,4.0,1.0,7.0,2.0,3.0,21.0,0.0,0.0,0.0,6.0,2.0,33.0,14.0,17.0,37.0,19.0,1.0,7.0,4.0,24.0,25.0,12.0,0.0,0.0,50.0,13.0,0.0,7.0,5.0,43.0,2.0,9.0,4.0,7.0,13.0,6.0,0.0,17.0,16.0,1.0,19.0,26.0,0.0,6.0,10.0,6.0,14.0,3.0,8.0,12.0,14.0,45.0,24.0,2.0,17.0,3.0,4.0
68,8.84244525555753e+17,13.0,1.0,24.0,5.0,14.0,2.0,0.0,0.0,2.0,7.0,0.0,41.0,0.0,15.0,0.0,0.0,13.0,21.0,11.0,8.0,8.0,0.0,0.0,16.0,0.0,32.0,24.0,7.0,1.0,1.0,3.0,2.0,19.0,6.0,1.0,0.0,0.0,7.0,13.0,0.0,20.0,22.0,1.0,1.0,29.0,3.0,0.0,13.0,0.0,17.0,19.0,1.0,2.0,34.0,14.0,6.0,29.0,1.0,0.0,0.0,20.0,0.0,0.0,31.0,22.0,21.0,16.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,17.0,12.0,0.0,14.0,14.0,0.0,0.0,0.0,13.0,21.0,9.0,0.0,0.0,29.0,1.0,0.0,1.0,5.0,19.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,15.0,14.0,0.0,1.0,18.0,0.0,1.0,14.0,9.0,2.0,0.0,20.0,9.0,16.0,23.0,20.0,1.0,17.0,3.0,2.0
69,8.915210036537467e+17,0.0,6.0,1.0,0.0,1.0,0.0,12.0,18.0,39.0,0.0,20.0,4.0,20.0,0.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,16.0,2.0,2.0,0.0,0.0,0.0,17.0,36.0,48.0,13.0,0.0,0.0,20.0,45.0,5.0,4.0,1.0,30.0,0.0,1.0,56.0,34.0,1.0,23.0,4.0,0.0,15.0,0.0,0.0,20.0,43.0,3.0,0.0,0.0,2.0,5.0,3.0,11.0,0.0,21.0,16.0,2.0,3.0,1.0,3.0,0.0,0.0,15.0,3.0,11.0,0.0,6.0,2.0,8.0,36.0,0.0,0.0,5.0,9.0,0.0,18.0,0.0,3.0,22.0,0.0,0.0,3.0,84.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,41.0,0.0,2.0,17.0,7.0,35.0,11.0,0.0,2.0,0.0,0.0,0.0,47.0,30.0,0.0,3.0,27.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0
70,8.923646005529395e+17,0.0,4.0,0.0,0.0,0.0,0.0,16.0,14.0,26.0,0.0,16.0,1.0,23.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,16.0,0.0,3.0,0.0,2.0,1.0,14.0,23.0,34.0,21.0,0.0,0.0,17.0,39.0,8.0,2.0,1.0,18.0,0.0,0.0,22.0,11.0,0.0,18.0,5.0,1.0,11.0,0.0,0.0,21.0,42.0,1.0,0.0,0.0,1.0,5.0,4.0,8.0,1.0,20.0,15.0,0.0,3.0,0.0,2.0,0.0,15.0,0.0,1.0,11.0,0.0,7.0,1.0,11.0,18.0,0.0,0.0,2.0,4.0,0.0,22.0,0.0,2.0,4.0,2.0,0.0,5.0,23.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,2.0,19.0,6.0,28.0,8.0,0.0,3.0,0.0,0.0,0.0,23.0,31.0,0.0,3.0,15.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0
