,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
20,145622254.0,0.0,5.0,33.0,2.0,97.0,4.0,91.0,12.0,2.0,1.0,0.0,44.0,6.0,0.0,10.0,1.0,0.0,12.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,11.0,6.0,0.0,0.0,35.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,11.0,2.0,8.0,0.0,9.0,1.0,16.0,3.0,4.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,39.0,5.0,1.0,0.0,0.0,0.0,1.0,9.0,6.0,0.0,12.0,42.0,0.0,4.0,1.0,2.0,1.0,4.0,11.0,2.0,0.0,5.0,92.0,17.0,2.0,5.0,27.0,15.0,13.0,19.0,9.0,1.0,1.0,5.0,32.0,35.0,1.0,0.0,2.0,0.0,0.0,0.0,141.0,0.0
21,147932559.0,0.0,3.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,26.0,0.0,4.0,0.0,0.0,7.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,2.0,0.0,10.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,2.0,0.0,0.0,4.0,1.0,5.0,0.0,8.0,0.0,0.0,3.0,6.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,17.0,13.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
22,1489361083.0,0.0,1.0,8.0,1.0,6.0,2.0,11.0,2.0,2.0,4.0,1.0,15.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,4.0,3.0,2.0,1.0,6.0,1.0,1.0,2.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,13.0,4.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,2.0,7.0,0.0,5.0,0.0,3.0,0.0,5.0,6.0,0.0,1.0,1.0,14.0,5.0,2.0,3.0,4.0,6.0,5.0,5.0,2.0,0.0,0.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,21.0,0.0
23,15049217.0,1.0,3.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
24,1509902220.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,14.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,10.0,0.0,4.0,5.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,6.0,0.0,11.0,1.0,8.0,0.0,6.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,3.0,2.0,7.0,0.0,0.0,7.0,17.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
25,1512514194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1520129640.0,0.0,4.0,0.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
27,152220884.0,0.0,1.0,1.0,0.0,9.0,3.0,3.0,0.0,0.0,4.0,0.0,18.0,6.0,0.0,11.0,0.0,0.0,1.0,3.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,2.0,0.0,2.0,0.0,22.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,1.0,0.0,0.0,13.0,2.0,3.0,22.0,6.0,2.0,23.0,7.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,2.0,5.0,0.0,2.0,0.0,15.0,0.0
28,15504885.0,4.0,17.0,2.0,7.0,1.0,28.0,57.0,0.0,61.0,1.0,5.0,0.0,10.0,61.0,2.0,1.0,59.0,10.0,0.0,6.0,10.0,3.0,21.0,1.0,0.0,2.0,1.0,0.0,0.0,46.0,0.0,19.0,0.0,5.0,45.0,14.0,33.0,7.0,33.0,2.0,20.0,5.0,62.0,0.0,0.0,8.0,20.0,2.0,0.0,0.0,0.0,0.0,86.0,25.0,7.0,0.0,1.0,9.0,8.0,2.0,22.0,0.0,58.0,2.0,1.0,5.0,1.0,0.0,4.0,12.0,22.0,3.0,1.0,26.0,1.0,12.0,0.0,22.0,0.0,0.0,2.0,6.0,2.0,5.0,1.0,5.0,6.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,1.0,59.0,60.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0
29,1575500258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
