,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171
29,145104282.0,0.0,15.0,47.0,18.0,3.0,1.0,25.0,12.0,0.0,14.0,0.0,29.0,0.0,4.0,18.0,8.0,2.0,17.0,1.0,6.0,2.0,2.0,4.0,5.0,4.0,8.0,5.0,15.0,0.0,30.0,7.0,0.0,18.0,0.0,38.0,0.0,0.0,36.0,17.0,5.0,0.0,0.0,18.0,5.0,7.0,1.0,20.0,0.0,8.0,7.0,7.0,9.0,5.0,3.0,16.0,2.0,15.0,13.0,34.0,0.0,15.0,0.0,7.0,37.0,0.0,4.0,6.0,0.0,12.0,1.0,1.0,8.0,22.0,5.0,1.0,0.0,49.0,0.0,2.0,19.0,7.0,3.0,3.0,5.0,0.0,1.0,4.0,6.0,0.0,9.0,63.0,16.0,2.0,17.0,5.0,0.0,19.0,0.0,1.0,8.0,3.0,3.0,3.0,0.0,17.0,0.0,0.0,5.0,1.0,14.0,10.0,13.0,0.0,0.0,24.0,11.0,25.0,23.0,7.0,23.0,3.0,6.0,2.0,4.0,12.0,0.0,19.0,36.0,12.0,8.0,26.0,12.0,2.0,1.0,31.0,7.0,11.0,7.0,15.0,3.0,6.0,14.0,33.0,7.0,39.0,25.0,36.0,55.0,3.0,15.0,4.0,0.0,2.0,7.0,3.0,4.0,12.0,0.0,23.0,9.0,11.0,15.0,0.0,32.0,1.0,8.0,2.0,15.0,0.0,0.0,0.0
30,145467956.0,0.0,12.0,80.0,35.0,1.0,0.0,80.0,35.0,0.0,60.0,0.0,123.0,0.0,5.0,74.0,27.0,6.0,78.0,1.0,11.0,0.0,0.0,17.0,27.0,1.0,7.0,4.0,44.0,30.0,0.0,30.0,1.0,34.0,1.0,108.0,0.0,0.0,170.0,70.0,28.0,0.0,9.0,33.0,22.0,26.0,2.0,61.0,0.0,9.0,2.0,27.0,26.0,19.0,4.0,36.0,1.0,6.0,61.0,56.0,0.0,7.0,0.0,11.0,121.0,0.0,14.0,12.0,0.0,15.0,1.0,1.0,18.0,76.0,22.0,10.0,0.0,111.0,0.0,1.0,74.0,1.0,1.0,10.0,5.0,0.0,0.0,12.0,3.0,0.0,17.0,193.0,30.0,4.0,40.0,27.0,0.0,80.0,4.0,4.0,0.0,2.0,8.0,6.0,1.0,47.0,3.0,0.0,2.0,1.0,36.0,31.0,70.0,0.0,0.0,104.0,5.0,76.0,40.0,30.0,46.0,1.0,8.0,0.0,9.0,3.0,0.0,54.0,97.0,43.0,41.0,82.0,40.0,9.0,2.0,63.0,58.0,18.0,40.0,27.0,8.0,30.0,37.0,93.0,27.0,106.0,78.0,76.0,155.0,12.0,19.0,13.0,1.0,0.0,11.0,2.0,15.0,84.0,0.0,42.0,3.0,21.0,35.0,0.0,109.0,2.0,39.0,2.0,50.0,0.0,0.0,0.0
31,14627953.0,0.0,2.0,18.0,11.0,0.0,0.0,10.0,6.0,0.0,18.0,0.0,28.0,0.0,4.0,13.0,10.0,2.0,13.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,7.0,2.0,12.0,7.0,30.0,0.0,1.0,6.0,1.0,30.0,0.0,0.0,38.0,9.0,10.0,0.0,1.0,6.0,4.0,7.0,3.0,8.0,0.0,1.0,0.0,3.0,11.0,6.0,4.0,12.0,0.0,4.0,16.0,33.0,0.0,5.0,0.0,2.0,26.0,0.0,3.0,4.0,0.0,4.0,15.0,0.0,5.0,24.0,3.0,1.0,0.0,27.0,0.0,0.0,28.0,0.0,0.0,9.0,4.0,0.0,0.0,3.0,3.0,0.0,3.0,36.0,8.0,3.0,10.0,7.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,6.0,2.0,0.0,0.0,0.0,5.0,3.0,16.0,0.0,0.0,30.0,4.0,14.0,5.0,15.0,13.0,0.0,3.0,1.0,3.0,2.0,0.0,5.0,23.0,11.0,17.0,30.0,6.0,6.0,1.0,8.0,12.0,8.0,10.0,5.0,0.0,3.0,31.0,7.0,10.0,18.0,21.0,28.0,35.0,1.0,17.0,4.0,0.0,0.0,2.0,0.0,9.0,10.0,1.0,5.0,1.0,4.0,15.0,0.0,20.0,1.0,7.0,1.0,16.0,0.0,0.0,0.0
32,146900193.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,14714136.0,0.0,8.0,37.0,20.0,0.0,0.0,42.0,11.0,0.0,14.0,0.0,160.0,4.0,4.0,39.0,6.0,2.0,141.0,0.0,6.0,2.0,3.0,17.0,29.0,2.0,3.0,1.0,23.0,18.0,34.0,6.0,0.0,0.0,2.0,40.0,0.0,0.0,57.0,25.0,8.0,0.0,3.0,11.0,5.0,11.0,1.0,54.0,0.0,4.0,1.0,8.0,21.0,7.0,3.0,8.0,0.0,3.0,65.0,35.0,0.0,5.0,4.0,8.0,90.0,0.0,5.0,2.0,0.0,14.0,2.0,1.0,9.0,24.0,6.0,4.0,0.0,65.0,0.0,0.0,17.0,2.0,1.0,1.0,4.0,0.0,0.0,7.0,3.0,0.0,4.0,140.0,16.0,1.0,15.0,9.0,0.0,36.0,1.0,2.0,4.0,0.0,1.0,5.0,0.0,52.0,2.0,0.0,1.0,1.0,20.0,28.0,27.0,11.0,0.0,31.0,2.0,23.0,25.0,7.0,26.0,1.0,5.0,0.0,4.0,4.0,0.0,31.0,45.0,27.0,9.0,37.0,91.0,2.0,1.0,21.0,29.0,4.0,20.0,11.0,4.0,42.0,9.0,85.0,9.0,66.0,20.0,35.0,81.0,9.0,11.0,8.0,0.0,0.0,7.0,2.0,4.0,19.0,0.0,30.0,3.0,19.0,25.0,0.0,88.0,0.0,21.0,0.0,14.0,0.0,1.0,0.0
34,149580057.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,28.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
35,152205174.0,4.0,21.0,110.0,33.0,1.0,2.0,65.0,34.0,0.0,34.0,0.0,76.0,1.0,6.0,54.0,21.0,5.0,48.0,1.0,14.0,1.0,6.0,17.0,27.0,2.0,17.0,6.0,39.0,38.0,108.0,30.0,1.0,40.0,1.0,0.0,0.0,9.0,126.0,57.0,28.0,0.0,8.0,31.0,16.0,22.0,4.0,39.0,1.0,8.0,6.0,20.0,26.0,17.0,7.0,83.0,2.0,14.0,43.0,80.0,0.0,27.0,0.0,14.0,93.0,0.0,13.0,14.0,0.0,21.0,3.0,3.0,23.0,59.0,12.0,7.0,0.0,100.0,0.0,4.0,57.0,7.0,4.0,9.0,15.0,0.0,2.0,13.0,34.0,0.0,21.0,177.0,26.0,4.0,32.0,24.0,0.0,72.0,7.0,3.0,2.0,6.0,11.0,33.0,0.0,38.0,4.0,0.0,4.0,1.0,38.0,37.0,32.0,0.0,2.0,81.0,8.0,59.0,51.0,27.0,53.0,4.0,9.0,2.0,9.0,16.0,3.0,37.0,89.0,31.0,37.0,79.0,38.0,8.0,3.0,62.0,46.0,17.0,27.0,47.0,8.0,20.0,35.0,79.0,24.0,93.0,52.0,75.0,135.0,8.0,17.0,8.0,1.0,4.0,12.0,4.0,14.0,53.0,0.0,49.0,10.0,25.0,36.0,1.0,90.0,2.0,18.0,5.0,44.0,0.0,1.0,0.0
36,152584516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,155268863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
38,155517993.0,1.0,41.0,148.0,48.0,1.0,0.0,97.0,41.0,0.0,80.0,0.0,153.0,3.0,12.0,126.0,29.0,8.0,90.0,0.0,15.0,6.0,2.0,18.0,37.0,3.0,17.0,10.0,49.0,36.0,170.0,38.0,2.0,57.0,2.0,126.0,0.0,0.0,0.0,103.0,43.0,0.0,10.0,36.0,37.0,29.0,7.0,60.0,1.0,11.0,7.0,25.0,38.0,22.0,13.0,43.0,1.0,11.0,66.0,86.0,0.0,24.0,0.0,13.0,201.0,0.0,16.0,15.0,0.0,21.0,6.0,2.0,19.0,92.0,25.0,10.0,1.0,142.0,0.0,1.0,136.0,2.0,3.0,11.0,10.0,0.0,1.0,17.0,8.0,1.0,33.0,493.0,44.0,7.0,45.0,33.0,0.0,140.0,7.0,8.0,3.0,4.0,7.0,23.0,4.0,64.0,4.0,0.0,0.0,1.0,42.0,47.0,72.0,6.0,2.0,123.0,8.0,65.0,43.0,40.0,56.0,2.0,6.0,1.0,13.0,7.0,0.0,65.0,190.0,33.0,96.0,102.0,62.0,11.0,3.0,63.0,136.0,27.0,60.0,40.0,10.0,37.0,70.0,141.0,32.0,141.0,109.0,90.0,265.0,15.0,35.0,16.0,2.0,0.0,15.0,4.0,12.0,91.0,0.0,60.0,6.0,44.0,40.0,0.0,170.0,4.0,28.0,2.0,58.0,0.0,0.0,0.0
39,15657091.0,0.0,8.0,47.0,7.0,0.0,0.0,48.0,19.0,0.0,24.0,0.0,61.0,0.0,2.0,70.0,14.0,0.0,39.0,0.0,5.0,0.0,1.0,8.0,18.0,0.0,9.0,2.0,23.0,17.0,70.0,9.0,0.0,25.0,0.0,57.0,0.0,0.0,103.0,0.0,33.0,0.0,8.0,15.0,24.0,12.0,2.0,30.0,0.0,7.0,2.0,14.0,3.0,11.0,0.0,16.0,0.0,3.0,27.0,15.0,0.0,6.0,0.0,3.0,99.0,0.0,4.0,9.0,0.0,5.0,1.0,0.0,10.0,42.0,4.0,4.0,0.0,48.0,0.0,0.0,39.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,10.0,133.0,11.0,1.0,16.0,15.0,0.0,55.0,5.0,1.0,0.0,6.0,2.0,1.0,0.0,19.0,1.0,0.0,6.0,0.0,33.0,17.0,29.0,0.0,0.0,55.0,2.0,37.0,34.0,15.0,24.0,2.0,2.0,0.0,5.0,4.0,0.0,27.0,38.0,14.0,40.0,44.0,11.0,2.0,1.0,39.0,68.0,4.0,18.0,13.0,8.0,23.0,14.0,59.0,19.0,59.0,34.0,28.0,82.0,6.0,8.0,4.0,1.0,1.0,8.0,1.0,4.0,35.0,0.0,27.0,1.0,13.0,19.0,1.0,56.0,0.0,12.0,1.0,22.0,0.0,0.0,0.0
40,160221039.0,1.0,3.0,15.0,8.0,1.0,0.0,29.0,12.0,0.0,8.0,0.0,20.0,2.0,2.0,23.0,14.0,1.0,10.0,0.0,1.0,1.0,2.0,5.0,6.0,1.0,13.0,1.0,15.0,5.0,28.0,10.0,0.0,8.0,0.0,28.0,0.0,0.0,43.0,33.0,0.0,0.0,11.0,5.0,16.0,5.0,2.0,6.0,0.0,4.0,0.0,6.0,5.0,5.0,1.0,9.0,1.0,1.0,8.0,8.0,0.0,3.0,0.0,2.0,46.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,6.0,14.0,2.0,1.0,1.0,14.0,0.0,0.0,19.0,1.0,0.0,5.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,60.0,4.0,1.0,10.0,15.0,0.0,24.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,12.0,6.0,8.0,0.0,0.0,22.0,2.0,10.0,9.0,11.0,10.0,1.0,3.0,0.0,2.0,3.0,0.0,11.0,7.0,7.0,36.0,27.0,4.0,3.0,0.0,12.0,33.0,4.0,8.0,8.0,9.0,2.0,12.0,19.0,13.0,21.0,12.0,18.0,32.0,2.0,9.0,5.0,1.0,0.0,1.0,2.0,6.0,11.0,0.0,9.0,3.0,12.0,7.0,0.0,28.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0
41,162304989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,16431203.0,1.0,2.0,4.0,2.0,1.0,0.0,11.0,5.0,0.0,1.0,0.0,8.0,0.0,0.0,5.0,4.0,0.0,8.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,8.0,0.0,0.0,10.0,8.0,11.0,0.0,0.0,0.0,6.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,0.0,1.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,12.0,6.0,4.0,1.0,0.0,2.0,9.0,1.0,1.0,4.0,7.0,2.0,2.0,7.0,9.0,2.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,164666306.0,0.0,9.0,37.0,11.0,0.0,0.0,13.0,7.0,0.0,14.0,0.0,20.0,0.0,1.0,17.0,8.0,1.0,8.0,0.0,4.0,0.0,1.0,2.0,8.0,1.0,5.0,0.0,8.0,18.0,33.0,6.0,1.0,11.0,0.0,31.0,0.0,0.0,36.0,15.0,5.0,0.0,0.0,0.0,3.0,6.0,2.0,12.0,0.0,6.0,1.0,7.0,8.0,8.0,0.0,7.0,0.0,1.0,6.0,17.0,0.0,2.0,0.0,5.0,27.0,0.0,1.0,6.0,0.0,5.0,0.0,1.0,8.0,21.0,6.0,1.0,0.0,27.0,0.0,1.0,16.0,2.0,0.0,6.0,2.0,0.0,0.0,4.0,1.0,0.0,8.0,41.0,14.0,0.0,13.0,4.0,0.0,24.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,11.0,0.0,0.0,1.0,1.0,15.0,11.0,11.0,0.0,0.0,26.0,1.0,20.0,18.0,9.0,24.0,0.0,3.0,0.0,3.0,2.0,0.0,12.0,28.0,8.0,5.0,23.0,12.0,3.0,0.0,22.0,13.0,5.0,9.0,9.0,3.0,4.0,10.0,25.0,4.0,33.0,14.0,20.0,30.0,6.0,12.0,7.0,0.0,0.0,6.0,0.0,6.0,17.0,0.0,13.0,1.0,11.0,10.0,0.0,22.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0
44,16470319.0,1.0,5.0,10.0,3.0,1.0,0.0,22.0,16.0,0.0,12.0,0.0,17.0,0.0,1.0,21.0,9.0,0.0,14.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,5.0,22.0,4.0,0.0,5.0,0.0,16.0,0.0,0.0,37.0,24.0,16.0,0.0,6.0,3.0,0.0,5.0,1.0,8.0,0.0,3.0,0.0,7.0,3.0,3.0,0.0,2.0,1.0,3.0,9.0,9.0,0.0,5.0,0.0,0.0,32.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,8.0,5.0,1.0,1.0,15.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,1.0,2.0,39.0,1.0,0.0,8.0,9.0,0.0,18.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,10.0,3.0,10.0,0.0,0.0,12.0,0.0,8.0,4.0,9.0,9.0,0.0,2.0,0.0,3.0,1.0,0.0,9.0,11.0,4.0,19.0,21.0,4.0,3.0,0.0,9.0,24.0,3.0,7.0,7.0,4.0,1.0,6.0,16.0,10.0,11.0,14.0,9.0,30.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,6.0,0.0,12.0,2.0,8.0,5.0,0.0,19.0,1.0,4.0,1.0,9.0,0.0,0.0,0.0
45,16542463.0,0.0,5.0,27.0,16.0,0.0,0.0,15.0,8.0,0.0,11.0,0.0,22.0,1.0,0.0,13.0,6.0,0.0,14.0,0.0,4.0,1.0,0.0,7.0,3.0,0.0,3.0,1.0,16.0,7.0,26.0,7.0,1.0,11.0,0.0,22.0,0.0,0.0,29.0,12.0,5.0,0.0,1.0,6.0,5.0,0.0,1.0,12.0,0.0,2.0,1.0,4.0,4.0,8.0,0.0,6.0,0.0,1.0,14.0,14.0,0.0,1.0,0.0,2.0,17.0,0.0,11.0,2.0,0.0,3.0,0.0,0.0,6.0,20.0,7.0,2.0,0.0,28.0,0.0,0.0,16.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,35.0,6.0,0.0,6.0,5.0,0.0,12.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,7.0,8.0,8.0,0.0,0.0,19.0,1.0,11.0,6.0,7.0,14.0,0.0,2.0,0.0,4.0,1.0,0.0,11.0,25.0,9.0,6.0,23.0,9.0,2.0,0.0,14.0,7.0,9.0,7.0,8.0,1.0,7.0,7.0,27.0,6.0,19.0,17.0,16.0,37.0,2.0,7.0,5.0,0.0,0.0,4.0,1.0,2.0,11.0,0.0,12.0,1.0,5.0,8.0,0.0,18.0,0.0,9.0,0.0,14.0,0.0,0.0,0.0
46,1665589644.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,4.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,5.0,2.0,0.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,0.0,4.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,6.0,0.0,4.0,1.0,3.0,3.0,0.0,2.0,0.0,4.0,2.0,0.0,3.0,5.0,1.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,4.0,7.0,3.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
47,16888802.0,1.0,6.0,46.0,16.0,1.0,0.0,66.0,16.0,0.0,21.0,0.0,145.0,0.0,6.0,39.0,8.0,4.0,147.0,0.0,5.0,3.0,16.0,19.0,36.0,1.0,3.0,6.0,24.0,20.0,61.0,8.0,1.0,54.0,2.0,39.0,1.0,0.0,60.0,30.0,6.0,0.0,4.0,12.0,8.0,12.0,2.0,0.0,3.0,7.0,6.0,8.0,27.0,7.0,11.0,18.0,1.0,25.0,65.0,43.0,0.0,24.0,0.0,6.0,70.0,0.0,5.0,2.0,1.0,16.0,1.0,0.0,9.0,34.0,8.0,4.0,5.0,84.0,0.0,1.0,29.0,3.0,9.0,2.0,36.0,0.0,1.0,14.0,8.0,1.0,9.0,117.0,25.0,3.0,22.0,8.0,0.0,56.0,2.0,2.0,3.0,4.0,1.0,27.0,0.0,47.0,4.0,1.0,4.0,1.0,18.0,33.0,37.0,0.0,0.0,45.0,8.0,34.0,22.0,11.0,31.0,2.0,16.0,1.0,10.0,27.0,0.0,40.0,55.0,44.0,13.0,34.0,40.0,10.0,0.0,25.0,31.0,3.0,25.0,10.0,3.0,28.0,14.0,82.0,15.0,63.0,33.0,33.0,112.0,4.0,9.0,7.0,0.0,1.0,7.0,3.0,4.0,37.0,2.0,19.0,6.0,16.0,36.0,0.0,63.0,8.0,35.0,2.0,22.0,0.0,1.0,0.0
