,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
20,19141489.0,2.0,1.0,0.0,3.0,5.0,8.0,0.0,4.0,0.0,1.0,13.0,5.0,0.0,3.0,12.0,3.0,11.0,0.0,5.0,0.0,1.0,4.0,12.0,5.0,0.0,4.0,0.0,4.0,4.0,1.0,9.0,0.0,2.0,0.0,1.0,13.0,14.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,16.0,1.0,1.0,0.0,1.0,6.0,0.0,3.0,3.0,0.0,12.0,1.0,3.0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0
21,193372441.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,1.0,15.0,0.0,0.0,13.0,0.0,4.0,9.0,0.0,1.0,1.0,0.0,2.0,1.0,10.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,11.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,0.0,5.0,3.0,1.0,7.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,2.0,7.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0
22,193789986.0,6.0,4.0,2.0,1.0,35.0,7.0,0.0,4.0,0.0,8.0,11.0,1.0,2.0,6.0,2.0,6.0,5.0,0.0,9.0,4.0,2.0,0.0,2.0,19.0,1.0,3.0,0.0,5.0,4.0,5.0,14.0,0.0,5.0,3.0,0.0,5.0,8.0,0.0,5.0,0.0,0.0,1.0,1.0,4.0,6.0,15.0,2.0,2.0,0.0,9.0,5.0,1.0,5.0,0.0,0.0,6.0,1.0,4.0,22.0,0.0,0.0,0.0,0.0,14.0,0.0,19.0,2.0,12.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0
23,20508216.0,9.0,2.0,1.0,6.0,4.0,20.0,0.0,10.0,0.0,4.0,108.0,18.0,0.0,18.0,31.0,7.0,13.0,0.0,62.0,12.0,1.0,2.0,0.0,13.0,2.0,8.0,0.0,18.0,6.0,7.0,32.0,0.0,2.0,0.0,6.0,34.0,37.0,0.0,6.0,54.0,0.0,7.0,9.0,13.0,8.0,36.0,9.0,4.0,0.0,3.0,23.0,11.0,5.0,4.0,1.0,44.0,5.0,5.0,9.0,0.0,0.0,9.0,0.0,13.0,0.0,40.0,12.0,7.0,0.0,0.0,1.0,22.0,0.0,24.0,0.0,18.0,8.0,0.0,5.0
24,2256322368.0,26.0,9.0,1.0,2.0,52.0,15.0,6.0,66.0,0.0,3.0,182.0,7.0,2.0,103.0,16.0,13.0,83.0,0.0,11.0,5.0,10.0,19.0,13.0,0.0,2.0,26.0,0.0,18.0,18.0,27.0,38.0,2.0,4.0,7.0,1.0,33.0,103.0,0.0,36.0,17.0,0.0,8.0,12.0,13.0,28.0,26.0,23.0,8.0,0.0,27.0,14.0,2.0,18.0,23.0,0.0,26.0,15.0,16.0,25.0,0.0,1.0,1.0,5.0,46.0,0.0,67.0,14.0,75.0,28.0,1.0,5.0,10.0,0.0,10.0,0.0,53.0,4.0,1.0,1.0
25,226234506.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2272941120.0,14.0,6.0,0.0,3.0,3.0,15.0,4.0,49.0,0.0,2.0,168.0,5.0,0.0,139.0,10.0,29.0,64.0,0.0,11.0,4.0,4.0,3.0,8.0,26.0,1.0,0.0,0.0,18.0,17.0,27.0,36.0,1.0,2.0,6.0,2.0,34.0,107.0,1.0,24.0,5.0,0.0,7.0,21.0,28.0,38.0,19.0,30.0,5.0,0.0,35.0,29.0,0.0,42.0,4.0,0.0,13.0,16.0,2.0,170.0,0.0,0.0,0.0,3.0,81.0,0.0,52.0,11.0,46.0,3.0,1.0,10.0,29.0,0.0,8.0,0.0,37.0,8.0,1.0,11.0
27,2349788929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,23715801.0,51.0,23.0,3.0,3.0,42.0,5.0,0.0,8.0,0.0,1.0,41.0,9.0,1.0,13.0,18.0,6.0,15.0,0.0,9.0,4.0,2.0,5.0,18.0,18.0,3.0,18.0,0.0,0.0,12.0,7.0,30.0,0.0,8.0,1.0,2.0,12.0,22.0,0.0,10.0,15.0,0.0,3.0,12.0,20.0,3.0,139.0,8.0,7.0,0.0,6.0,4.0,15.0,8.0,5.0,0.0,17.0,5.0,4.0,8.0,0.0,2.0,0.0,5.0,12.0,0.0,18.0,2.0,7.0,1.0,0.0,2.0,5.0,0.0,3.0,0.0,13.0,2.0,1.0,4.0
29,240193993.0,29.0,4.0,1.0,4.0,9.0,4.0,0.0,16.0,0.0,5.0,36.0,2.0,0.0,8.0,8.0,2.0,16.0,0.0,13.0,4.0,1.0,4.0,6.0,18.0,3.0,17.0,0.0,12.0,0.0,2.0,36.0,0.0,4.0,2.0,3.0,9.0,22.0,0.0,18.0,6.0,0.0,1.0,13.0,5.0,3.0,40.0,10.0,3.0,0.0,7.0,5.0,1.0,11.0,4.0,0.0,24.0,8.0,3.0,7.0,0.0,0.0,0.0,6.0,5.0,0.0,7.0,0.0,11.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0
30,241058503.0,9.0,5.0,1.0,4.0,3.0,15.0,1.0,31.0,0.0,1.0,87.0,2.0,0.0,75.0,6.0,22.0,32.0,0.0,1.0,1.0,1.0,5.0,7.0,27.0,1.0,27.0,0.0,7.0,2.0,0.0,14.0,0.0,1.0,3.0,2.0,28.0,52.0,0.0,36.0,8.0,0.0,10.0,9.0,11.0,28.0,12.0,23.0,6.0,0.0,16.0,16.0,0.0,13.0,8.0,0.0,6.0,6.0,3.0,26.0,0.0,1.0,1.0,0.0,48.0,0.0,45.0,9.0,21.0,4.0,0.0,7.0,9.0,0.0,5.0,0.0,18.0,4.0,0.0,4.0
31,248292872.0,39.0,8.0,2.0,7.0,28.0,18.0,1.0,27.0,0.0,2.0,86.0,22.0,2.0,27.0,30.0,5.0,21.0,0.0,32.0,9.0,1.0,14.0,32.0,38.0,1.0,36.0,0.0,30.0,36.0,14.0,0.0,0.0,13.0,4.0,5.0,25.0,59.0,1.0,32.0,21.0,0.0,6.0,37.0,17.0,13.0,103.0,16.0,11.0,1.0,16.0,17.0,4.0,19.0,7.0,0.0,73.0,12.0,5.0,17.0,0.0,0.0,0.0,5.0,23.0,0.0,38.0,7.0,34.0,1.0,1.0,1.0,23.0,0.0,3.0,0.0,18.0,8.0,0.0,0.0
32,259885385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,26101075.0,3.0,1.0,2.0,1.0,25.0,1.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,11.0,2.0,0.0,5.0,2.0,4.0,2.0,2.0,0.0,8.0,4.0,1.0,13.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,4.0,0.0,0.0,1.0,5.0,2.0,0.0,12.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,9.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
34,2616922178.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,6.0,0.0,0.0,10.0,1.0,3.0,9.0,0.0,2.0,0.0,1.0,3.0,0.0,7.0,0.0,6.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,0.0,4.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0
35,27784284.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,9.0,0.0,0.0,11.0,4.0,0.0,6.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,6.0,3.0,0.0,0.0,4.0,7.0,6.0,9.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,7.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0
36,28306935.0,11.0,6.0,1.0,4.0,3.0,15.0,6.0,74.0,0.0,0.0,136.0,9.0,0.0,107.0,30.0,34.0,63.0,0.0,12.0,13.0,7.0,5.0,34.0,33.0,2.0,34.0,0.0,12.0,9.0,28.0,25.0,2.0,2.0,1.0,7.0,0.0,90.0,0.0,22.0,12.0,0.0,14.0,23.0,28.0,27.0,30.0,14.0,9.0,0.0,17.0,51.0,0.0,24.0,17.0,0.0,32.0,11.0,6.0,48.0,0.0,2.0,10.0,1.0,57.0,0.0,74.0,13.0,43.0,7.0,0.0,11.0,21.0,0.0,15.0,0.0,26.0,11.0,1.0,5.0
37,2855589413.0,34.0,18.0,2.0,14.0,11.0,30.0,6.0,146.0,0.0,1.0,352.0,18.0,0.0,289.0,37.0,74.0,164.0,0.0,18.0,14.0,11.0,8.0,37.0,103.0,1.0,107.0,0.0,22.0,22.0,52.0,59.0,3.0,8.0,8.0,8.0,90.0,0.0,0.0,63.0,38.0,0.0,18.0,34.0,48.0,62.0,60.0,49.0,20.0,1.0,46.0,62.0,2.0,39.0,25.0,0.0,49.0,18.0,8.0,104.0,0.0,2.0,6.0,5.0,199.0,0.0,125.0,29.0,88.0,9.0,0.0,9.0,42.0,0.0,14.0,0.0,59.0,18.0,2.0,6.0
38,291296410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2915449136.0,23.0,5.0,2.0,3.0,8.0,13.0,1.0,47.0,1.0,4.0,83.0,5.0,0.0,52.0,11.0,15.0,34.0,0.0,8.0,1.0,2.0,5.0,6.0,36.0,0.0,24.0,0.0,10.0,18.0,36.0,32.0,0.0,4.0,2.0,6.0,22.0,63.0,1.0,0.0,4.0,0.0,3.0,14.0,14.0,28.0,29.0,23.0,3.0,0.0,13.0,14.0,0.0,13.0,13.0,0.0,13.0,7.0,3.0,21.0,0.0,1.0,1.0,4.0,34.0,0.0,44.0,2.0,26.0,1.0,0.0,4.0,7.0,0.0,2.0,0.0,20.0,4.0,1.0,2.0
40,2917824892.0,12.0,3.0,0.0,3.0,4.0,17.0,0.0,3.0,0.0,1.0,86.0,5.0,0.0,11.0,28.0,5.0,11.0,0.0,3.0,4.0,1.0,0.0,54.0,17.0,0.0,5.0,0.0,15.0,6.0,8.0,21.0,0.0,0.0,1.0,3.0,12.0,38.0,0.0,4.0,0.0,0.0,9.0,8.0,16.0,7.0,19.0,2.0,7.0,1.0,3.0,13.0,5.0,4.0,0.0,1.0,26.0,4.0,11.0,8.0,0.0,0.0,6.0,2.0,10.0,0.0,30.0,3.0,13.0,2.0,0.0,0.0,11.0,0.0,2.0,0.0,28.0,7.0,0.0,0.0
