,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
10,141204035.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,20.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0
11,14607119.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,31.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
12,147999096.0,0.0,4.0,0.0,1.0,6.0,1.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,14.0,3.0,0.0,1.0,1.0,2.0,16.0,3.0,1.0,6.0,4.0,25.0,8.0,1.0,2.0,3.0,1.0,2.0,12.0,0.0,3.0,0.0,1.0,41.0,1.0,2.0,3.0,6.0,5.0,2.0,5.0,3.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,3.0,3.0,0.0,9.0,2.0,0.0,7.0,3.0,0.0,24.0,1.0,4.0,0.0,15.0,1.0,12.0,3.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,13.0
13,149289226.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0
14,150207217.0,0.0,6.0,0.0,6.0,7.0,0.0,0.0,9.0,2.0,6.0,0.0,14.0,2.0,0.0,3.0,2.0,1.0,5.0,1.0,20.0,1.0,1.0,4.0,26.0,24.0,7.0,1.0,3.0,3.0,1.0,2.0,12.0,0.0,2.0,0.0,1.0,35.0,0.0,4.0,2.0,5.0,2.0,1.0,127.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,55.0,2.0,0.0,2.0,36.0,4.0,0.0,10.0,0.0,2.0,24.0,1.0,2.0,81.0,0.0,4.0,0.0,24.0,4.0,7.0,5.0,0.0,0.0,4.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,14.0
15,152677880.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,7.0,7.0,1.0,0.0,1.0,2.0,1.0,13.0,1.0,3.0,0.0,5.0,3.0,4.0,0.0,0.0,2.0,1.0,9.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0
16,154113474.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,6.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
17,159382867.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18,16091237.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,44.0,0.0,0.0,1.0,8.0,16.0,4.0,0.0,11.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,42.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,8.0,1.0,0.0,35.0,0.0,5.0,0.0,45.0,5.0,6.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0
19,16550069.0,0.0,3.0,1.0,0.0,3.0,2.0,15.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,3.0,23.0,2.0,0.0,13.0,1.0,0.0,0.0,9.0,0.0,4.0,0.0,2.0,4.0,1.0,3.0,15.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,15.0,0.0,8.0,0.0,8.0,0.0,8.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
