,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
41,16418528.0,22.0,2.0,2.0,2.0,20.0,6.0,3.0,70.0,22.0,1.0,2.0,183.0,3.0,1.0,4.0,1.0,5.0,1.0,6.0,35.0,19.0,9.0,7.0,2.0,4.0,53.0,16.0,2.0,9.0,0.0,3.0,3.0,1.0,7.0,1.0,5.0,1.0,7.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,4.0,12.0,1.0,0.0,17.0,52.0,0.0,9.0,0.0,28.0,1.0,0.0,24.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,7.0,3.0,0.0,38.0,3.0,2.0,3.0,44.0,70.0,1.0,5.0,8.0,2.0,1.0,2.0,1.0,24.0,23.0,0.0,2.0,2.0,6.0,10.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,69.0,1.0,8.0,30.0,9.0,2.0,0.0,2.0,6.0,0.0,8.0,5.0,0.0,1.0,14.0,4.0,4.0,19.0,61.0,0.0,6.0,3.0,6.0,1.0,15.0,4.0,11.0,3.0,12.0,58.0,3.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,15.0,13.0,2.0,17.0,6.0,3.0,19.0,20.0,0.0,0.0,5.0,3.0,1.0,0.0,12.0,0.0,1.0,21.0,1.0,0.0,1.0,3.0,1.0
42,164666306.0,0.0,0.0,18.0,37.0,18.0,0.0,7.0,1.0,15.0,0.0,0.0,2.0,1.0,2.0,0.0,11.0,0.0,4.0,0.0,1.0,15.0,18.0,2.0,8.0,3.0,19.0,0.0,8.0,21.0,9.0,11.0,0.0,0.0,1.0,0.0,36.0,15.0,8.0,5.0,0.0,0.0,0.0,21.0,3.0,6.0,2.0,0.0,1.0,9.0,7.0,8.0,1.0,8.0,0.0,0.0,1.0,6.0,0.0,17.0,0.0,18.0,20.0,6.0,5.0,0.0,8.0,21.0,6.0,0.0,27.0,0.0,16.0,2.0,1.0,2.0,5.0,0.0,4.0,0.0,0.0,3.0,6.0,0.0,41.0,5.0,0.0,8.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,12.0,3.0,1.0,1.0,25.0,13.0,0.0,22.0,1.0,11.0,1.0,0.0,1.0,0.0,14.0,0.0,24.0,24.0,0.0,11.0,2.0,0.0,33.0,12.0,28.0,8.0,29.0,5.0,23.0,8.0,12.0,0.0,3.0,25.0,22.0,9.0,9.0,3.0,8.0,0.0,2.0,18.0,13.0,27.0,0.0,20.0,30.0,18.0,12.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,0.0,1.0,0.0,12.0,4.0,0.0,12.0
43,164700268.0,2.0,3.0,31.0,73.0,35.0,1.0,21.0,6.0,50.0,3.0,0.0,24.0,3.0,9.0,0.0,26.0,16.0,10.0,0.0,6.0,28.0,32.0,3.0,6.0,7.0,60.0,6.0,35.0,53.0,19.0,22.0,0.0,1.0,9.0,0.0,96.0,29.0,24.0,20.0,0.0,5.0,21.0,0.0,9.0,12.0,6.0,1.0,0.0,13.0,8.0,22.0,0.0,11.0,4.0,0.0,6.0,34.0,0.0,66.0,0.0,14.0,29.0,13.0,14.0,1.0,17.0,63.0,13.0,0.0,80.0,0.0,62.0,2.0,13.0,13.0,6.0,0.0,14.0,1.0,1.0,4.0,11.0,5.0,103.0,8.0,5.0,10.0,22.0,7.0,0.0,8.0,1.0,0.0,1.0,15.0,1.0,16.0,0.0,53.0,59.0,0.0,22.0,0.0,21.0,7.0,0.0,6.0,2.0,19.0,1.0,47.0,61.0,2.0,34.0,8.0,0.0,96.0,25.0,62.0,18.0,109.0,22.0,88.0,12.0,10.0,3.0,6.0,56.0,41.0,16.0,13.0,4.0,19.0,0.0,3.0,76.0,30.0,77.0,1.0,73.0,98.0,46.0,21.0,0.0,5.0,2.0,46.0,0.0,4.0,5.0,0.0,11.0,0.0,27.0,11.0,3.0,38.0
44,16470319.0,0.0,1.0,5.0,10.0,8.0,1.0,16.0,1.0,7.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,10.0,9.0,5.0,5.0,1.0,11.0,0.0,3.0,14.0,4.0,5.0,0.0,0.0,1.0,0.0,37.0,24.0,7.0,16.0,0.0,1.0,3.0,9.0,0.0,5.0,1.0,0.0,0.0,3.0,7.0,3.0,0.0,3.0,1.0,0.0,3.0,9.0,0.0,9.0,0.0,9.0,5.0,0.0,4.0,1.0,0.0,8.0,5.0,0.0,15.0,0.0,11.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,39.0,2.0,0.0,4.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,3.0,0.0,12.0,4.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,1.0,9.0,10.0,0.0,10.0,1.0,0.0,23.0,9.0,11.0,4.0,11.0,19.0,21.0,8.0,4.0,0.0,3.0,22.0,9.0,9.0,7.0,4.0,6.0,0.0,1.0,12.0,7.0,21.0,0.0,9.0,30.0,10.0,3.0,0.0,1.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,1.0,9.0
45,16542463.0,0.0,0.0,10.0,27.0,17.0,0.0,8.0,1.0,9.0,0.0,1.0,1.0,0.0,5.0,0.0,13.0,0.0,4.0,1.0,0.0,11.0,14.0,7.0,3.0,3.0,24.0,1.0,16.0,18.0,6.0,11.0,1.0,0.0,0.0,0.0,29.0,12.0,10.0,5.0,0.0,1.0,6.0,12.0,5.0,0.0,1.0,0.0,1.0,7.0,4.0,4.0,1.0,8.0,0.0,0.0,1.0,14.0,0.0,14.0,0.0,9.0,13.0,2.0,3.0,0.0,6.0,20.0,7.0,0.0,28.0,0.0,16.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,35.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,23.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,12.0,0.0,14.0,14.0,0.0,9.0,1.0,0.0,34.0,11.0,25.0,9.0,20.0,6.0,23.0,11.0,9.0,0.0,2.0,22.0,14.0,7.0,7.0,1.0,9.0,0.0,1.0,16.0,12.0,20.0,0.0,16.0,37.0,18.0,7.0,0.0,1.0,0.0,24.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,9.0,0.0,14.0
46,1665589644.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,2.0,4.0,2.0,0.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,0.0,6.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,6.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,7.0,3.0,5.0,1.0,6.0,2.0,6.0,2.0,0.0,0.0,1.0,5.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,6.0,4.0,6.0,1.0,3.0,6.0,5.0,4.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0
47,169085447.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,29.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,8.0,0.0,1.0,3.0,11.0,10.0,1.0,8.0,1.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,9.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
48,16947322.0,15.0,0.0,0.0,2.0,6.0,2.0,0.0,34.0,4.0,0.0,0.0,146.0,6.0,0.0,10.0,0.0,4.0,0.0,13.0,4.0,7.0,4.0,2.0,1.0,0.0,2.0,6.0,5.0,2.0,0.0,1.0,3.0,0.0,8.0,0.0,7.0,2.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,8.0,16.0,0.0,4.0,0.0,17.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,14.0,2.0,2.0,2.0,32.0,17.0,0.0,30.0,0.0,0.0,1.0,1.0,0.0,46.0,14.0,0.0,4.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,146.0,3.0,6.0,10.0,1.0,0.0,1.0,0.0,6.0,0.0,11.0,2.0,0.0,0.0,1.0,6.0,2.0,6.0,42.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,5.0,18.0,0.0,4.0,0.0,4.0,1.0,1.0,1.0,0.0,16.0,4.0,1.0,5.0,67.0,2.0,7.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,15.0,0.0,0.0,0.0,2.0,4.0
49,17018645.0,1.0,0.0,10.0,28.0,52.0,0.0,8.0,0.0,19.0,1.0,1.0,4.0,1.0,4.0,0.0,5.0,1.0,5.0,0.0,2.0,5.0,18.0,9.0,20.0,4.0,29.0,0.0,9.0,24.0,6.0,22.0,0.0,1.0,0.0,0.0,34.0,10.0,11.0,4.0,0.0,1.0,9.0,13.0,3.0,7.0,2.0,0.0,1.0,0.0,8.0,6.0,2.0,7.0,0.0,0.0,1.0,19.0,1.0,9.0,0.0,11.0,12.0,4.0,4.0,0.0,3.0,18.0,7.0,0.0,25.0,0.0,12.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,71.0,3.0,0.0,5.0,3.0,1.0,0.0,0.0,6.0,1.0,0.0,12.0,0.0,2.0,0.0,15.0,16.0,0.0,20.0,0.0,11.0,0.0,0.0,0.0,2.0,14.0,0.0,13.0,28.0,1.0,18.0,1.0,0.0,35.0,12.0,27.0,11.0,32.0,5.0,20.0,15.0,14.0,2.0,4.0,26.0,16.0,10.0,17.0,0.0,13.0,1.0,1.0,20.0,11.0,35.0,0.0,11.0,40.0,33.0,7.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,10.0
50,173424834.0,1.0,0.0,7.0,13.0,16.0,0.0,6.0,1.0,4.0,1.0,0.0,5.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,8.0,4.0,5.0,1.0,13.0,2.0,8.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,25.0,14.0,6.0,6.0,0.0,0.0,7.0,8.0,7.0,4.0,2.0,0.0,0.0,8.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,6.0,1.0,11.0,0.0,5.0,11.0,1.0,5.0,0.0,5.0,12.0,6.0,0.0,20.0,0.0,9.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,36.0,5.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,16.0,7.0,0.0,7.0,0.0,6.0,1.0,0.0,1.0,0.0,16.0,0.0,5.0,28.0,0.0,8.0,2.0,0.0,18.0,9.0,16.0,5.0,10.0,13.0,17.0,11.0,4.0,5.0,1.0,22.0,9.0,8.0,3.0,3.0,8.0,0.0,1.0,16.0,10.0,20.0,0.0,15.0,24.0,14.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,9.0
51,17563718.0,7.0,1.0,11.0,20.0,17.0,2.0,10.0,12.0,25.0,0.0,0.0,398.0,3.0,6.0,1.0,6.0,4.0,6.0,3.0,5.0,23.0,26.0,6.0,7.0,9.0,46.0,11.0,16.0,22.0,3.0,21.0,0.0,1.0,13.0,0.0,38.0,3.0,30.0,5.0,0.0,17.0,8.0,22.0,3.0,4.0,1.0,2.0,8.0,6.0,3.0,0.0,7.0,2.0,8.0,0.0,23.0,17.0,0.0,31.0,1.0,12.0,9.0,3.0,32.0,0.0,5.0,18.0,3.0,5.0,40.0,1.0,18.0,3.0,25.0,54.0,1.0,0.0,7.0,0.0,2.0,2.0,5.0,6.0,60.0,3.0,6.0,5.0,15.0,12.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,121.0,3.0,21.0,102.0,3.0,10.0,0.0,19.0,6.0,0.0,7.0,2.0,8.0,0.0,32.0,16.0,2.0,14.0,21.0,1.0,23.0,16.0,30.0,10.0,46.0,16.0,20.0,8.0,11.0,6.0,3.0,20.0,12.0,6.0,6.0,2.0,4.0,0.0,9.0,21.0,10.0,31.0,6.0,20.0,39.0,37.0,9.0,3.0,4.0,0.0,16.0,0.0,9.0,4.0,0.0,16.0,0.0,4.0,11.0,4.0,8.0
52,17676091.0,19.0,0.0,0.0,1.0,5.0,7.0,3.0,61.0,3.0,0.0,1.0,135.0,5.0,0.0,9.0,0.0,2.0,0.0,6.0,10.0,6.0,4.0,1.0,2.0,0.0,18.0,8.0,1.0,3.0,0.0,2.0,3.0,0.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0,5.0,16.0,2.0,0.0,7.0,0.0,0.0,8.0,0.0,28.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,4.0,0.0,1.0,30.0,2.0,0.0,4.0,47.0,33.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,20.0,18.0,0.0,3.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,71.0,5.0,5.0,8.0,5.0,1.0,2.0,1.0,4.0,0.0,8.0,1.0,2.0,0.0,9.0,4.0,4.0,8.0,39.0,0.0,1.0,0.0,1.0,1.0,10.0,3.0,5.0,1.0,4.0,35.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,13.0,10.0,1.0,10.0,7.0,2.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,1.0
53,1799044873.0,0.0,0.0,9.0,17.0,7.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,5.0,0.0,0.0,9.0,9.0,4.0,3.0,2.0,16.0,0.0,12.0,11.0,5.0,7.0,0.0,0.0,0.0,0.0,22.0,11.0,10.0,5.0,0.0,0.0,8.0,11.0,3.0,8.0,3.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,4.0,13.0,1.0,2.0,0.0,4.0,13.0,8.0,0.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,20.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,16.0,9.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,12.0,0.0,9.0,0.0,0.0,21.0,11.0,19.0,7.0,15.0,9.0,16.0,8.0,4.0,0.0,3.0,22.0,9.0,9.0,4.0,0.0,10.0,0.0,0.0,15.0,12.0,18.0,0.0,13.0,24.0,13.0,5.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,11.0
54,1883645040.0,9.0,1.0,1.0,2.0,1.0,12.0,2.0,13.0,3.0,1.0,0.0,38.0,0.0,0.0,4.0,2.0,3.0,0.0,4.0,5.0,4.0,3.0,0.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0,10.0,0.0,6.0,0.0,3.0,0.0,2.0,1.0,0.0,9.0,0.0,4.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,13.0,1.0,0.0,8.0,1.0,1.0,0.0,1.0,20.0,2.0,0.0,3.0,2.0,0.0,14.0,0.0,1.0,1.0,15.0,34.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,5.0,8.0,0.0,2.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,30.0,1.0,7.0,7.0,1.0,1.0,0.0,0.0,4.0,0.0,5.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,27.0,1.0,3.0,2.0,4.0,0.0,8.0,3.0,8.0,4.0,2.0,11.0,1.0,4.0,0.0,4.0,2.0,1.0,0.0,0.0,21.0,10.0,3.0,6.0,3.0,2.0,5.0,8.0,2.0,3.0,4.0,3.0,1.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,1.0,5.0,1.0
55,193771887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,19662889.0,13.0,1.0,2.0,4.0,13.0,8.0,5.0,75.0,16.0,1.0,1.0,260.0,6.0,1.0,5.0,2.0,13.0,2.0,5.0,16.0,20.0,15.0,2.0,5.0,2.0,32.0,13.0,14.0,10.0,0.0,3.0,8.0,2.0,24.0,0.0,11.0,3.0,9.0,1.0,0.0,28.0,1.0,6.0,3.0,1.0,2.0,8.0,17.0,1.0,2.0,23.0,28.0,0.0,13.0,0.0,0.0,9.0,1.0,15.0,3.0,2.0,1.0,1.0,80.0,2.0,1.0,14.0,2.0,4.0,83.0,0.0,7.0,8.0,67.0,113.0,1.0,3.0,3.0,1.0,2.0,0.0,2.0,20.0,35.0,1.0,6.0,0.0,19.0,23.0,0.0,3.0,1.0,0.0,11.0,2.0,0.0,104.0,4.0,11.0,60.0,1.0,2.0,3.0,1.0,14.0,0.0,16.0,5.0,0.0,1.0,8.0,11.0,5.0,22.0,54.0,0.0,4.0,5.0,4.0,0.0,22.0,8.0,13.0,4.0,7.0,18.0,2.0,7.0,2.0,8.0,4.0,7.0,0.0,0.0,23.0,19.0,7.0,23.0,5.0,5.0,23.0,30.0,0.0,9.0,23.0,1.0,3.0,0.0,12.0,0.0,0.0,47.0,0.0,0.0,2.0,9.0,3.0
57,19685758.0,0.0,0.0,28.0,40.0,54.0,0.0,14.0,5.0,32.0,0.0,0.0,17.0,2.0,4.0,0.0,16.0,3.0,4.0,2.0,2.0,22.0,80.0,10.0,19.0,7.0,108.0,4.0,28.0,35.0,10.0,65.0,0.0,0.0,2.0,0.0,66.0,27.0,67.0,8.0,0.0,1.0,6.0,34.0,9.0,14.0,1.0,0.0,1.0,19.0,6.0,17.0,1.0,9.0,1.0,0.0,9.0,0.0,1.0,30.0,0.0,19.0,25.0,7.0,10.0,0.0,11.0,31.0,6.0,0.0,63.0,1.0,33.0,0.0,13.0,11.0,0.0,0.0,9.0,0.0,0.0,2.0,4.0,3.0,110.0,6.0,2.0,2.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,19.0,0.0,9.0,0.0,24.0,62.0,0.0,24.0,0.0,23.0,2.0,0.0,1.0,0.0,15.0,0.0,24.0,30.0,0.0,26.0,2.0,0.0,78.0,32.0,45.0,25.0,75.0,18.0,39.0,14.0,25.0,2.0,4.0,60.0,24.0,29.0,20.0,1.0,19.0,0.0,1.0,30.0,24.0,68.0,0.0,46.0,100.0,86.0,15.0,0.0,0.0,0.0,83.0,0.0,4.0,2.0,0.0,4.0,0.0,10.0,23.0,0.0,29.0
58,201995913.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,15.0,3.0,0.0,0.0,0.0,28.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,12.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,10.0,0.0,0.0,18.0,0.0
59,217323941.0,13.0,5.0,44.0,78.0,56.0,3.0,30.0,19.0,50.0,1.0,0.0,70.0,4.0,7.0,1.0,28.0,5.0,11.0,1.0,23.0,35.0,54.0,12.0,18.0,15.0,102.0,8.0,23.0,62.0,11.0,35.0,0.0,1.0,13.0,0.0,86.0,15.0,28.0,8.0,0.0,24.0,17.0,66.0,9.0,14.0,5.0,2.0,4.0,9.0,11.0,31.0,15.0,9.0,8.0,0.0,15.0,30.0,0.0,0.0,1.0,28.0,52.0,6.0,18.0,7.0,20.0,35.0,12.0,0.0,113.0,0.0,30.0,10.0,28.0,29.0,5.0,0.0,19.0,1.0,2.0,3.0,5.0,4.0,131.0,7.0,8.0,8.0,13.0,14.0,0.0,3.0,3.0,0.0,5.0,31.0,4.0,44.0,1.0,67.0,61.0,3.0,33.0,0.0,29.0,4.0,1.0,5.0,2.0,30.0,1.0,54.0,48.0,3.0,30.0,22.0,3.0,78.0,35.0,66.0,45.0,83.0,13.0,75.0,66.0,41.0,12.0,4.0,49.0,38.0,15.0,16.0,4.0,12.0,0.0,7.0,76.0,26.0,78.0,1.0,51.0,106.0,55.0,109.0,1.0,8.0,2.0,38.0,0.0,8.0,13.0,0.0,19.0,0.0,14.0,23.0,6.0,25.0
60,218192899.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,21998539.0,1.0,1.0,26.0,40.0,39.0,1.0,14.0,1.0,17.0,1.0,0.0,7.0,0.0,1.0,0.0,15.0,1.0,5.0,0.0,1.0,16.0,40.0,9.0,26.0,8.0,28.0,0.0,7.0,41.0,4.0,29.0,0.0,0.0,1.0,0.0,45.0,18.0,18.0,7.0,0.0,1.0,18.0,14.0,9.0,9.0,1.0,0.0,0.0,11.0,5.0,12.0,0.0,4.0,1.0,0.0,2.0,19.0,0.0,28.0,0.0,0.0,29.0,3.0,14.0,1.0,7.0,20.0,7.0,0.0,45.0,0.0,19.0,0.0,1.0,3.0,2.0,0.0,7.0,1.0,1.0,1.0,2.0,1.0,94.0,3.0,0.0,9.0,6.0,2.0,0.0,0.0,8.0,0.0,0.0,31.0,7.0,5.0,0.0,39.0,19.0,0.0,30.0,0.0,27.0,1.0,0.0,0.0,0.0,14.0,1.0,29.0,14.0,0.0,13.0,3.0,0.0,40.0,30.0,35.0,21.0,35.0,9.0,22.0,26.0,55.0,0.0,1.0,30.0,33.0,19.0,13.0,4.0,13.0,0.0,3.0,16.0,12.0,38.0,0.0,25.0,62.0,26.0,13.0,0.0,1.0,0.0,39.0,0.0,1.0,8.0,0.0,1.0,1.0,2.0,16.0,1.0,13.0
