,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
23,255486286.0,19.0,49.0,9.0,4.0,1.0,57.0,22.0,3.0,2.0,188.0,1.0,8.0,3.0,47.0,0.0,13.0,3.0,122.0,139.0,0.0,96.0,82.0,0.0,184.0,20.0,105.0,9.0,5.0,17.0,6.0,17.0,100.0,2.0,177.0,108.0,60.0,143.0,110.0,29.0,84.0,9.0,15.0,16.0,88.0,6.0,27.0,156.0,91.0,69.0,30.0,9.0,50.0,1.0,3.0,172.0,108.0,2.0,156.0,6.0,7.0,26.0,66.0,75.0,55.0,3.0,11.0,98.0,29.0,24.0,19.0,113.0,125.0,14.0,8.0,36.0,50.0,109.0,105.0,9.0,16.0,36.0,1.0,15.0,48.0,21.0,0.0,73.0,194.0,98.0,0.0,17.0,3.0,33.0,117.0,16.0,21.0,0.0,129.0,21.0
24,2567411066.0,46.0,82.0,1.0,34.0,0.0,134.0,38.0,6.0,39.0,427.0,1.0,6.0,16.0,98.0,0.0,22.0,4.0,250.0,318.0,0.0,163.0,174.0,184.0,0.0,56.0,179.0,36.0,4.0,35.0,12.0,39.0,238.0,4.0,334.0,202.0,88.0,159.0,175.0,82.0,95.0,12.0,29.0,50.0,92.0,12.0,37.0,195.0,196.0,108.0,37.0,7.0,86.0,0.0,7.0,222.0,103.0,8.0,269.0,5.0,9.0,37.0,102.0,70.0,112.0,7.0,29.0,181.0,35.0,21.0,33.0,228.0,247.0,13.0,12.0,77.0,97.0,237.0,206.0,28.0,27.0,77.0,3.0,6.0,58.0,37.0,0.0,97.0,367.0,747.0,0.0,46.0,18.0,84.0,266.0,24.0,25.0,0.0,209.0,92.0
25,2587721076.0,2.0,17.0,0.0,6.0,0.0,20.0,3.0,2.0,2.0,46.0,1.0,3.0,0.0,11.0,0.0,8.0,2.0,35.0,61.0,0.0,28.0,96.0,20.0,56.0,0.0,31.0,7.0,4.0,55.0,2.0,6.0,30.0,1.0,37.0,43.0,16.0,21.0,42.0,17.0,20.0,6.0,7.0,8.0,13.0,23.0,10.0,21.0,33.0,18.0,3.0,2.0,26.0,1.0,10.0,28.0,12.0,2.0,35.0,0.0,1.0,6.0,16.0,7.0,14.0,0.0,6.0,26.0,4.0,4.0,11.0,35.0,28.0,1.0,3.0,19.0,25.0,36.0,41.0,20.0,56.0,15.0,0.0,0.0,21.0,7.0,0.0,18.0,42.0,30.0,1.0,15.0,3.0,20.0,30.0,5.0,4.0,0.0,29.0,20.0
26,2600838450.0,20.0,56.0,2.0,9.0,5.0,52.0,28.0,1.0,4.0,164.0,0.0,2.0,2.0,42.0,0.0,17.0,2.0,234.0,320.0,0.0,73.0,69.0,105.0,179.0,31.0,0.0,13.0,21.0,18.0,4.0,17.0,99.0,4.0,146.0,256.0,131.0,89.0,237.0,25.0,50.0,16.0,13.0,17.0,57.0,12.0,118.0,122.0,83.0,106.0,25.0,5.0,128.0,4.0,1.0,122.0,76.0,5.0,110.0,6.0,4.0,17.0,48.0,36.0,66.0,3.0,8.0,88.0,19.0,12.0,16.0,91.0,115.0,8.0,9.0,25.0,40.0,110.0,96.0,6.0,14.0,35.0,1.0,5.0,163.0,18.0,0.0,40.0,163.0,90.0,0.0,18.0,6.0,32.0,129.0,49.0,23.0,0.0,113.0,21.0
27,2629973298.0,3.0,9.0,0.0,11.0,0.0,19.0,1.0,1.0,16.0,36.0,1.0,1.0,12.0,34.0,0.0,7.0,5.0,19.0,28.0,0.0,1.0,19.0,9.0,36.0,7.0,13.0,0.0,0.0,4.0,8.0,1.0,44.0,0.0,20.0,16.0,9.0,6.0,9.0,12.0,6.0,0.0,1.0,8.0,6.0,0.0,1.0,2.0,20.0,2.0,3.0,1.0,9.0,0.0,0.0,8.0,4.0,3.0,6.0,0.0,2.0,2.0,1.0,0.0,16.0,4.0,22.0,13.0,2.0,0.0,3.0,25.0,21.0,0.0,1.0,7.0,14.0,26.0,13.0,2.0,3.0,25.0,0.0,0.0,2.0,2.0,0.0,4.0,27.0,3.0,0.0,20.0,0.0,6.0,20.0,0.0,0.0,0.0,12.0,23.0
28,264596079.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,23.0,0.0,0.0,1.0,5.0,4.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,20.0,13.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,1.0,11.0,0.0,0.0,19.0,4.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,0.0,1.0,0.0
29,2752498194.0,2.0,10.0,0.0,4.0,0.0,13.0,4.0,4.0,1.0,37.0,0.0,2.0,3.0,6.0,0.0,4.0,0.0,14.0,28.0,0.0,7.0,54.0,17.0,35.0,55.0,18.0,4.0,0.0,0.0,2.0,5.0,19.0,0.0,25.0,22.0,20.0,12.0,20.0,9.0,14.0,5.0,4.0,12.0,7.0,7.0,2.0,10.0,18.0,6.0,7.0,0.0,10.0,0.0,8.0,15.0,5.0,0.0,16.0,1.0,0.0,2.0,7.0,6.0,11.0,0.0,4.0,14.0,3.0,2.0,9.0,26.0,20.0,2.0,2.0,12.0,11.0,16.0,23.0,17.0,58.0,15.0,1.0,0.0,8.0,2.0,0.0,7.0,24.0,17.0,1.0,8.0,3.0,7.0,26.0,0.0,4.0,0.0,23.0,17.0
30,276405865.0,2.0,4.0,0.0,2.0,0.0,9.0,0.0,1.0,8.0,16.0,0.0,0.0,5.0,9.0,0.0,5.0,5.0,7.0,11.0,0.0,0.0,5.0,6.0,12.0,2.0,4.0,8.0,0.0,2.0,0.0,0.0,17.0,0.0,10.0,9.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,12.0,7.0,0.0,0.0,0.0,9.0,5.0,1.0,1.0,3.0,3.0,5.0,4.0,2.0,3.0,9.0,25.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,2.0,13.0,1.0,1.0,0.0,4.0,7.0
31,2816569681.0,2.0,9.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,29.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,19.0,24.0,0.0,19.0,11.0,17.0,39.0,6.0,17.0,1.0,0.0,5.0,0.0,0.0,15.0,0.0,20.0,17.0,8.0,10.0,14.0,8.0,7.0,1.0,9.0,2.0,12.0,0.0,3.0,16.0,20.0,12.0,6.0,0.0,10.0,0.0,0.0,21.0,8.0,0.0,35.0,0.0,2.0,4.0,19.0,6.0,11.0,0.0,2.0,14.0,3.0,7.0,3.0,26.0,21.0,4.0,2.0,6.0,11.0,21.0,14.0,1.0,1.0,7.0,0.0,0.0,11.0,7.0,0.0,13.0,26.0,41.0,0.0,1.0,15.0,15.0,24.0,1.0,6.0,0.0,19.0,1.0
32,281949458.0,21.0,51.0,1.0,29.0,0.0,77.0,18.0,5.0,43.0,206.0,1.0,4.0,16.0,113.0,0.0,23.0,10.0,156.0,191.0,0.0,95.0,126.0,100.0,238.0,30.0,99.0,44.0,3.0,19.0,17.0,15.0,0.0,3.0,174.0,102.0,33.0,88.0,102.0,70.0,52.0,7.0,8.0,28.0,70.0,7.0,20.0,100.0,117.0,67.0,18.0,4.0,56.0,0.0,5.0,134.0,56.0,10.0,116.0,2.0,9.0,29.0,51.0,29.0,87.0,6.0,56.0,130.0,20.0,14.0,19.0,118.0,149.0,6.0,6.0,49.0,76.0,149.0,120.0,15.0,10.0,77.0,2.0,5.0,27.0,19.0,0.0,51.0,207.0,93.0,0.0,43.0,6.0,38.0,155.0,8.0,15.0,0.0,98.0,50.0
33,2834604770.0,11.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,2.0,3.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,5.0,0.0,14.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,2.0,1.0
34,2847540974.0,22.0,71.0,8.0,22.0,0.0,89.0,17.0,3.0,17.0,304.0,1.0,4.0,7.0,58.0,0.0,21.0,7.0,186.0,261.0,0.0,138.0,129.0,177.0,334.0,37.0,146.0,20.0,2.0,25.0,10.0,20.0,174.0,3.0,0.0,168.0,68.0,204.0,139.0,49.0,132.0,8.0,12.0,38.0,92.0,10.0,23.0,364.0,171.0,88.0,46.0,7.0,73.0,0.0,7.0,247.0,254.0,5.0,160.0,5.0,11.0,40.0,71.0,90.0,92.0,5.0,25.0,141.0,24.0,20.0,26.0,176.0,187.0,7.0,7.0,61.0,84.0,203.0,213.0,24.0,21.0,50.0,1.0,19.0,44.0,23.0,0.0,72.0,428.0,140.0,0.0,29.0,6.0,44.0,188.0,17.0,22.0,0.0,164.0,61.0
35,2874712030.0,14.0,61.0,0.0,9.0,4.0,55.0,24.0,2.0,4.0,186.0,1.0,3.0,3.0,47.0,0.0,18.0,4.0,235.0,396.0,0.0,75.0,85.0,108.0,202.0,43.0,256.0,16.0,20.0,22.0,9.0,17.0,102.0,3.0,168.0,0.0,124.0,82.0,200.0,33.0,66.0,5.0,12.0,26.0,52.0,7.0,75.0,142.0,105.0,94.0,27.0,7.0,119.0,4.0,2.0,133.0,94.0,4.0,117.0,7.0,5.0,12.0,36.0,38.0,57.0,3.0,22.0,74.0,18.0,13.0,23.0,120.0,103.0,3.0,8.0,35.0,51.0,102.0,102.0,12.0,17.0,36.0,1.0,4.0,132.0,16.0,0.0,40.0,174.0,96.0,0.0,13.0,5.0,34.0,112.0,36.0,25.0,0.0,124.0,36.0
36,2888091850.0,24.0,36.0,0.0,2.0,7.0,43.0,12.0,0.0,1.0,115.0,0.0,1.0,0.0,21.0,0.0,8.0,2.0,99.0,159.0,0.0,34.0,30.0,60.0,88.0,16.0,131.0,9.0,13.0,20.0,1.0,8.0,33.0,2.0,68.0,124.0,0.0,51.0,111.0,17.0,52.0,5.0,10.0,25.0,24.0,6.0,55.0,53.0,64.0,50.0,22.0,4.0,79.0,6.0,1.0,58.0,40.0,1.0,48.0,3.0,2.0,7.0,28.0,28.0,29.0,1.0,4.0,40.0,9.0,7.0,8.0,65.0,44.0,4.0,4.0,16.0,23.0,45.0,67.0,6.0,16.0,20.0,0.0,2.0,70.0,13.0,0.0,31.0,77.0,53.0,0.0,7.0,1.0,19.0,76.0,33.0,18.0,0.0,78.0,23.0
37,2913790430.0,12.0,38.0,9.0,4.0,0.0,47.0,17.0,1.0,0.0,156.0,1.0,6.0,0.0,26.0,0.0,13.0,2.0,104.0,140.0,0.0,92.0,75.0,143.0,159.0,21.0,89.0,6.0,1.0,12.0,3.0,10.0,88.0,2.0,204.0,82.0,51.0,0.0,94.0,24.0,87.0,8.0,12.0,12.0,81.0,9.0,18.0,180.0,92.0,53.0,47.0,6.0,44.0,0.0,3.0,155.0,144.0,3.0,125.0,2.0,4.0,29.0,45.0,76.0,47.0,2.0,8.0,89.0,22.0,16.0,15.0,95.0,105.0,8.0,8.0,36.0,41.0,107.0,151.0,8.0,14.0,22.0,0.0,19.0,35.0,15.0,0.0,61.0,205.0,87.0,0.0,8.0,3.0,32.0,104.0,13.0,15.0,0.0,103.0,15.0
38,2916782406.0,16.0,60.0,0.0,9.0,5.0,49.0,23.0,2.0,0.0,157.0,1.0,3.0,0.0,38.0,0.0,17.0,2.0,215.0,264.0,0.0,90.0,94.0,110.0,175.0,42.0,237.0,9.0,21.0,20.0,2.0,14.0,102.0,2.0,139.0,200.0,111.0,94.0,0.0,30.0,54.0,7.0,11.0,14.0,61.0,5.0,88.0,104.0,101.0,110.0,21.0,4.0,129.0,4.0,4.0,111.0,63.0,4.0,121.0,7.0,7.0,17.0,61.0,30.0,57.0,2.0,7.0,91.0,20.0,14.0,21.0,104.0,116.0,4.0,9.0,39.0,56.0,117.0,96.0,16.0,19.0,27.0,0.0,2.0,138.0,19.0,0.0,45.0,153.0,102.0,0.0,15.0,7.0,38.0,129.0,44.0,26.0,0.0,109.0,27.0
39,3106953674.0,6.0,18.0,0.0,3.0,0.0,33.0,7.0,2.0,2.0,69.0,0.0,2.0,0.0,22.0,0.0,7.0,2.0,47.0,78.0,0.0,49.0,72.0,29.0,82.0,17.0,25.0,12.0,1.0,9.0,3.0,8.0,70.0,0.0,49.0,33.0,17.0,24.0,30.0,0.0,21.0,1.0,4.0,11.0,15.0,1.0,5.0,32.0,53.0,25.0,3.0,0.0,22.0,0.0,5.0,50.0,13.0,2.0,48.0,0.0,1.0,14.0,25.0,8.0,23.0,1.0,12.0,28.0,7.0,5.0,9.0,40.0,36.0,0.0,1.0,13.0,20.0,46.0,66.0,12.0,4.0,9.0,0.0,0.0,14.0,3.0,0.0,35.0,91.0,49.0,0.0,4.0,4.0,19.0,58.0,3.0,6.0,0.0,27.0,12.0
40,3195119005.0,8.0,30.0,8.0,3.0,0.0,37.0,10.0,0.0,0.0,109.0,1.0,2.0,0.0,15.0,0.0,8.0,2.0,56.0,94.0,0.0,64.0,47.0,84.0,95.0,20.0,50.0,6.0,0.0,14.0,2.0,7.0,52.0,4.0,132.0,66.0,52.0,87.0,54.0,21.0,0.0,4.0,4.0,10.0,50.0,5.0,10.0,139.0,79.0,38.0,30.0,5.0,37.0,0.0,2.0,108.0,112.0,1.0,58.0,3.0,3.0,27.0,34.0,55.0,31.0,1.0,5.0,42.0,8.0,8.0,10.0,64.0,61.0,2.0,8.0,26.0,34.0,61.0,113.0,7.0,8.0,12.0,0.0,19.0,23.0,9.0,0.0,34.0,154.0,61.0,0.0,5.0,1.0,21.0,69.0,7.0,15.0,0.0,57.0,9.0
41,3220374884.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,21.0,9.0,12.0,6.0,16.0,0.0,0.0,5.0,1.0,1.0,7.0,0.0,8.0,5.0,5.0,8.0,7.0,1.0,4.0,0.0,1.0,4.0,5.0,6.0,0.0,7.0,9.0,1.0,0.0,0.0,3.0,0.0,4.0,10.0,1.0,0.0,6.0,0.0,1.0,3.0,7.0,3.0,6.0,0.0,0.0,10.0,0.0,2.0,21.0,13.0,10.0,4.0,2.0,5.0,5.0,8.0,10.0,5.0,5.0,4.0,0.0,0.0,6.0,1.0,0.0,3.0,10.0,6.0,0.0,2.0,1.0,5.0,8.0,3.0,2.0,0.0,28.0,3.0
42,3224841817.0,6.0,6.0,0.0,4.0,0.0,6.0,2.0,0.0,3.0,18.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,11.0,22.0,0.0,7.0,9.0,15.0,29.0,7.0,13.0,1.0,0.0,4.0,0.0,9.0,8.0,0.0,12.0,12.0,10.0,12.0,11.0,4.0,4.0,1.0,0.0,3.0,6.0,1.0,4.0,13.0,8.0,8.0,5.0,2.0,3.0,0.0,0.0,11.0,8.0,0.0,24.0,1.0,0.0,3.0,9.0,10.0,4.0,1.0,3.0,12.0,3.0,5.0,2.0,23.0,9.0,0.0,1.0,3.0,3.0,11.0,16.0,0.0,2.0,6.0,0.0,0.0,5.0,2.0,0.0,13.0,16.0,22.0,0.0,1.0,6.0,8.0,18.0,2.0,1.0,0.0,18.0,3.0
43,3247646198.0,1.0,8.0,0.0,2.0,0.0,24.0,2.0,2.0,1.0,52.0,1.0,0.0,1.0,22.0,0.0,4.0,3.0,16.0,35.0,0.0,2.0,21.0,16.0,50.0,8.0,17.0,8.0,0.0,12.0,6.0,2.0,28.0,0.0,38.0,26.0,25.0,12.0,14.0,11.0,10.0,4.0,3.0,0.0,5.0,10.0,3.0,5.0,24.0,2.0,7.0,0.0,10.0,0.0,1.0,13.0,5.0,1.0,10.0,0.0,0.0,3.0,1.0,1.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,25.0,14.0,3.0,0.0,6.0,9.0,22.0,12.0,11.0,11.0,18.0,1.0,0.0,3.0,1.0,0.0,3.0,31.0,11.0,0.0,6.0,0.0,6.0,32.0,1.0,4.0,0.0,28.0,25.0
44,3258463434.0,8.0,35.0,6.0,4.0,0.0,25.0,11.0,1.0,0.0,83.0,1.0,5.0,0.0,26.0,0.0,7.0,1.0,74.0,81.0,0.0,56.0,50.0,88.0,92.0,13.0,57.0,6.0,2.0,7.0,2.0,12.0,70.0,1.0,92.0,52.0,24.0,81.0,61.0,15.0,50.0,5.0,6.0,5.0,0.0,2.0,10.0,88.0,64.0,39.0,20.0,5.0,33.0,0.0,2.0,104.0,64.0,2.0,78.0,1.0,7.0,23.0,32.0,36.0,37.0,1.0,5.0,69.0,19.0,15.0,7.0,56.0,80.0,3.0,5.0,25.0,39.0,79.0,67.0,5.0,9.0,16.0,0.0,15.0,21.0,10.0,0.0,35.0,114.0,59.0,0.0,5.0,2.0,31.0,70.0,9.0,13.0,0.0,67.0,8.0
45,3258579024.0,0.0,2.0,0.0,1.0,0.0,13.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,9.0,0.0,2.0,19.0,6.0,12.0,23.0,12.0,0.0,0.0,7.0,2.0,0.0,7.0,0.0,10.0,7.0,6.0,9.0,5.0,1.0,5.0,6.0,1.0,10.0,2.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,2.0,6.0,0.0,0.0,1.0,6.0,6.0,4.0,1.0,2.0,1.0,3.0,8.0,6.0,13.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,5.0,0.0,3.0,0.0,3.0,8.0,2.0,2.0,0.0,10.0,5.0
46,3260824657.0,6.0,16.0,0.0,1.0,2.0,9.0,7.0,1.0,2.0,28.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,71.0,105.0,0.0,11.0,18.0,27.0,37.0,10.0,118.0,1.0,14.0,2.0,0.0,3.0,20.0,1.0,23.0,75.0,55.0,18.0,88.0,5.0,10.0,0.0,4.0,3.0,10.0,0.0,0.0,25.0,10.0,39.0,4.0,4.0,60.0,3.0,0.0,22.0,21.0,0.0,21.0,2.0,0.0,2.0,11.0,8.0,8.0,0.0,2.0,14.0,4.0,1.0,4.0,11.0,16.0,0.0,2.0,3.0,3.0,17.0,14.0,1.0,6.0,3.0,0.0,1.0,123.0,4.0,0.0,8.0,34.0,19.0,0.0,2.0,1.0,4.0,23.0,35.0,12.0,0.0,25.0,2.0
47,3273271488.0,15.0,45.0,8.0,4.0,0.0,49.0,25.0,1.0,0.0,191.0,0.0,3.0,1.0,30.0,0.0,12.0,1.0,143.0,223.0,0.0,108.0,83.0,156.0,195.0,21.0,122.0,2.0,1.0,10.0,1.0,16.0,100.0,3.0,364.0,142.0,53.0,180.0,104.0,32.0,139.0,7.0,13.0,5.0,88.0,1.0,25.0,0.0,111.0,61.0,52.0,7.0,59.0,0.0,3.0,233.0,414.0,1.0,142.0,4.0,6.0,32.0,69.0,89.0,51.0,1.0,1.0,89.0,25.0,19.0,16.0,112.0,125.0,10.0,9.0,42.0,54.0,120.0,181.0,14.0,9.0,17.0,0.0,21.0,43.0,20.0,0.0,80.0,373.0,101.0,0.0,11.0,5.0,31.0,118.0,14.0,17.0,0.0,120.0,11.0
48,3289015916.0,11.0,54.0,3.0,4.0,0.0,66.0,14.0,1.0,4.0,186.0,1.0,3.0,1.0,34.0,0.0,19.0,3.0,108.0,172.0,0.0,116.0,110.0,91.0,196.0,33.0,83.0,20.0,1.0,18.0,7.0,20.0,117.0,3.0,171.0,105.0,64.0,92.0,101.0,53.0,79.0,9.0,8.0,24.0,64.0,6.0,10.0,111.0,0.0,61.0,25.0,2.0,51.0,0.0,4.0,147.0,69.0,6.0,108.0,3.0,6.0,35.0,57.0,36.0,62.0,0.0,13.0,77.0,17.0,11.0,20.0,143.0,120.0,5.0,7.0,48.0,66.0,139.0,130.0,16.0,14.0,31.0,1.0,10.0,45.0,14.0,0.0,62.0,203.0,107.0,0.0,14.0,11.0,42.0,135.0,9.0,18.0,0.0,101.0,36.0
49,3300687463.0,7.0,35.0,0.0,1.0,1.0,32.0,15.0,0.0,0.0,94.0,0.0,3.0,0.0,17.0,0.0,10.0,0.0,115.0,132.0,0.0,68.0,53.0,69.0,108.0,18.0,106.0,2.0,11.0,6.0,0.0,12.0,67.0,3.0,88.0,94.0,50.0,53.0,110.0,25.0,38.0,1.0,8.0,2.0,39.0,2.0,39.0,61.0,61.0,0.0,11.0,3.0,76.0,1.0,3.0,93.0,44.0,2.0,81.0,5.0,2.0,15.0,38.0,17.0,45.0,1.0,3.0,64.0,12.0,11.0,7.0,59.0,80.0,2.0,4.0,22.0,30.0,79.0,72.0,5.0,7.0,14.0,0.0,2.0,58.0,12.0,0.0,29.0,101.0,68.0,0.0,6.0,5.0,20.0,79.0,22.0,15.0,0.0,64.0,5.0
50,3317830448.0,9.0,10.0,3.0,2.0,0.0,10.0,3.0,1.0,0.0,36.0,0.0,2.0,0.0,9.0,0.0,4.0,0.0,21.0,28.0,0.0,12.0,12.0,30.0,37.0,3.0,25.0,3.0,0.0,7.0,0.0,6.0,18.0,1.0,46.0,27.0,22.0,47.0,21.0,3.0,30.0,0.0,5.0,7.0,20.0,2.0,4.0,52.0,25.0,11.0,0.0,1.0,9.0,0.0,0.0,32.0,46.0,1.0,19.0,2.0,2.0,5.0,9.0,19.0,11.0,1.0,2.0,14.0,4.0,4.0,3.0,21.0,21.0,0.0,4.0,6.0,8.0,21.0,42.0,2.0,5.0,10.0,0.0,5.0,8.0,6.0,0.0,12.0,46.0,23.0,0.0,2.0,0.0,8.0,26.0,3.0,6.0,0.0,27.0,7.0
51,336942724.0,2.0,4.0,1.0,1.0,0.0,7.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,6.0,8.0,0.0,1.0,3.0,9.0,7.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,7.0,4.0,6.0,4.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,4.0,7.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,11.0,5.0,0.0,7.0,0.0,0.0,1.0,1.0,7.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,6.0,2.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,7.0,5.0,0.0,2.0,0.0,2.0,4.0,1.0,2.0,0.0,7.0,4.0
52,3454733414.0,14.0,40.0,0.0,13.0,4.0,38.0,17.0,3.0,6.0,74.0,1.0,2.0,0.0,28.0,0.0,6.0,5.0,114.0,160.0,0.0,41.0,56.0,50.0,86.0,26.0,128.0,9.0,19.0,10.0,1.0,10.0,56.0,2.0,73.0,119.0,79.0,44.0,129.0,22.0,37.0,3.0,3.0,10.0,33.0,4.0,60.0,59.0,51.0,76.0,9.0,2.0,0.0,3.0,2.0,66.0,38.0,1.0,58.0,5.0,3.0,11.0,26.0,18.0,28.0,0.0,7.0,44.0,10.0,8.0,9.0,50.0,53.0,0.0,4.0,21.0,33.0,50.0,79.0,11.0,9.0,17.0,0.0,2.0,82.0,9.0,0.0,21.0,67.0,43.0,0.0,8.0,3.0,25.0,54.0,32.0,18.0,0.0,52.0,16.0
53,3740548814.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
54,3970441639.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,5.0,23.0,3.0,7.0,10.0,1.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,7.0,2.0,1.0,3.0,4.0,5.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,3.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,0.0,6.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,22.0,5.0,7.0,0.0,0.0,5.0,3.0,7.0,7.0,18.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,3.0,4.0,2.0,0.0,1.0,5.0,0.0,1.0,0.0,8.0,8.0
55,413183905.0,16.0,58.0,8.0,7.0,0.0,69.0,21.0,2.0,2.0,231.0,0.0,6.0,2.0,43.0,0.0,15.0,3.0,159.0,207.0,0.0,127.0,104.0,172.0,222.0,28.0,122.0,8.0,2.0,15.0,7.0,21.0,134.0,4.0,247.0,133.0,58.0,155.0,111.0,50.0,108.0,10.0,11.0,13.0,104.0,5.0,22.0,233.0,147.0,93.0,32.0,11.0,66.0,0.0,5.0,0.0,158.0,3.0,162.0,3.0,7.0,37.0,70.0,80.0,70.0,2.0,9.0,125.0,30.0,23.0,17.0,137.0,159.0,9.0,9.0,44.0,69.0,156.0,184.0,16.0,14.0,29.0,0.0,20.0,44.0,20.0,0.0,74.0,279.0,117.0,0.0,13.0,7.0,49.0,150.0,17.0,24.0,0.0,143.0,28.0
56,4164266719.0,16.0,32.0,8.0,4.0,0.0,32.0,14.0,2.0,2.0,112.0,1.0,3.0,5.0,29.0,0.0,5.0,1.0,77.0,111.0,0.0,47.0,34.0,108.0,103.0,12.0,76.0,4.0,4.0,5.0,1.0,8.0,56.0,1.0,254.0,94.0,40.0,144.0,63.0,13.0,112.0,1.0,8.0,5.0,64.0,1.0,21.0,414.0,69.0,44.0,46.0,5.0,38.0,0.0,3.0,158.0,0.0,2.0,73.0,4.0,3.0,29.0,30.0,71.0,23.0,2.0,7.0,58.0,20.0,13.0,3.0,58.0,75.0,3.0,2.0,20.0,35.0,71.0,122.0,6.0,9.0,13.0,0.0,21.0,34.0,12.0,0.0,38.0,276.0,46.0,0.0,7.0,3.0,15.0,70.0,11.0,13.0,0.0,69.0,12.0
