,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
50,7.8171820849988e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,7.978262069219901e+17,0.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,187.0,7.0,4.0,421.0,1.0,0.0,0.0,1.0,1.0,2.0,19.0,0.0,0.0,1.0,0.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,131.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52,8.250585498478551e+17,3.0,3.0,5.0,0.0,0.0,5.0,30.0,0.0,4.0,30.0,0.0,4.0,6.0,7.0,4.0,90.0,15.0,15.0,2.0,0.0,4.0,0.0,0.0,10.0,13.0,1.0,0.0,10.0,7.0,1.0,2.0,1.0,0.0,16.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,50.0,11.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,4.0,9.0,0.0
53,8.496975378921431e+17,0.0,1.0,18.0,0.0,0.0,6.0,18.0,0.0,3.0,77.0,3.0,3.0,0.0,18.0,7.0,103.0,13.0,9.0,2.0,2.0,4.0,0.0,2.0,8.0,14.0,1.0,3.0,9.0,8.0,3.0,1.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,50.0,0.0,13.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0
54,8.715083216557711e+17,3.0,6.0,168.0,0.0,3.0,31.0,7.0,12.0,16.0,68.0,41.0,56.0,8.0,198.0,33.0,134.0,5.0,94.0,1.0,15.0,46.0,2.0,10.0,84.0,8.0,44.0,12.0,136.0,84.0,20.0,12.0,4.0,17.0,17.0,1.0,21.0,14.0,0.0,2.0,5.0,1.0,57.0,0.0,4.0,16.0,1.0,4.0,4.0,246.0,0.0,7.0,11.0,13.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,5.0,120.0,2.0,2.0
55,8.790561628632023e+17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
56,8.818869127802225e+17,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
57,8.851187350605783e+17,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,8.0,0.0,1.0,0.0,3.0,0.0,14.0,8.0,5.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
58,8.873168851375718e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,8.909768091723366e+17,0.0,0.0,7.0,0.0,0.0,0.0,1.0,49.0,2.0,3.0,0.0,8.0,1.0,8.0,1.0,10.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,3.0,0.0,2.0,3.0,29.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,18.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,2.0
60,9.255639050400072e+17,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
61,9.279797747099197e+17,0.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,3.0,16.0,1.0,3.0,104.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,4.0
62,9.297541630381384e+17,1.0,37.0,107.0,0.0,28.0,9.0,2.0,11.0,7.0,22.0,28.0,25.0,9.0,124.0,19.0,53.0,1.0,37.0,0.0,12.0,30.0,3.0,155.0,37.0,4.0,32.0,109.0,250.0,25.0,22.0,12.0,70.0,6.0,7.0,1.0,11.0,9.0,0.0,1.0,5.0,0.0,21.0,0.0,22.0,12.0,1.0,46.0,4.0,159.0,0.0,1.0,4.0,7.0,120.0,3.0,2.0,1.0,0.0,7.0,2.0,12.0,0.0,1.0,7.0
63,9.344958429075702e+17,0.0,0.0,2.0,0.0,0.0,1.0,7.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0,14.0,7.0,5.0,0.0,0.0,3.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,12.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64,9.38665883253162e+17,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,5.0,8.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,7.0,0.0,0.0
