,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
20,148865337.0,0.0,2.0,0.0,2.0,0.0,16.0,1.0,0.0,92.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,2.0,11.0,6.0,22.0,27.0,0.0,0.0,1.0,15.0,5.0,11.0,1.0,3.0,0.0,25.0,0.0,5.0,1.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,11.0,0.0,11.0,13.0,1.0,3.0,3.0,10.0,1.0,0.0,6.0,0.0,1.0,0.0,3.0,3.0,1.0,4.0,0.0,3.0,0.0,0.0,3.0,6.0,1.0,2.0,0.0,14.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,11.0,23.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
21,1516767158.0,3.0,12.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,1.0,23.0,5.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,37.0,22.0,0.0,1.0,0.0,44.0,27.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,13.0,0.0,0.0,22.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,10.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,0.0,2.0,0.0,4.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,17.0,1.0,9.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,29.0,0.0,19.0,0.0,28.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0
22,1536843788.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,156768711.0,4.0,14.0,1.0,3.0,7.0,25.0,19.0,1.0,10.0,3.0,11.0,1.0,44.0,6.0,5.0,0.0,0.0,17.0,12.0,11.0,0.0,1.0,0.0,45.0,92.0,77.0,17.0,1.0,23.0,173.0,74.0,35.0,5.0,52.0,9.0,111.0,15.0,251.0,38.0,9.0,6.0,24.0,3.0,41.0,0.0,43.0,1.0,12.0,3.0,0.0,30.0,7.0,1.0,16.0,2.0,5.0,42.0,1.0,10.0,14.0,0.0,6.0,13.0,3.0,17.0,1.0,16.0,0.0,30.0,32.0,18.0,17.0,1.0,10.0,0.0,11.0,15.0,1.0,102.0,21.0,0.0,10.0,0.0,20.0,6.0,0.0,8.0,9.0,13.0,12.0,3.0,11.0,1.0,8.0,234.0,17.0,4.0,8.0,20.0,3.0,1.0,14.0,22.0,14.0,39.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,90.0,2.0,9.0,2.0,8.0,0.0,14.0,0.0,0.0,7.0,3.0,5.0,2.0,0.0,4.0,0.0,4.0,2.0
24,15804515.0,4.0,11.0,3.0,4.0,1.0,19.0,4.0,2.0,30.0,4.0,9.0,0.0,13.0,2.0,5.0,1.0,0.0,6.0,8.0,6.0,1.0,0.0,45.0,0.0,29.0,15.0,10.0,0.0,3.0,58.0,43.0,19.0,2.0,13.0,6.0,57.0,6.0,25.0,6.0,4.0,0.0,8.0,3.0,33.0,1.0,8.0,1.0,8.0,3.0,0.0,14.0,1.0,1.0,11.0,0.0,7.0,14.0,0.0,16.0,16.0,4.0,2.0,3.0,2.0,7.0,1.0,11.0,0.0,10.0,6.0,7.0,12.0,6.0,5.0,0.0,6.0,4.0,0.0,31.0,14.0,0.0,7.0,0.0,9.0,1.0,0.0,5.0,1.0,5.0,9.0,0.0,0.0,3.0,6.0,34.0,9.0,7.0,3.0,20.0,2.0,6.0,11.0,5.0,11.0,30.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,23.0,6.0,5.0,8.0,6.0,0.0,7.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0
25,15917040.0,5.0,14.0,7.0,3.0,7.0,26.0,5.0,2.0,21.0,3.0,18.0,0.0,23.0,0.0,4.0,0.0,0.0,17.0,2.0,22.0,0.0,2.0,92.0,29.0,0.0,31.0,6.0,1.0,24.0,75.0,64.0,25.0,1.0,29.0,15.0,59.0,5.0,60.0,4.0,3.0,2.0,23.0,2.0,35.0,0.0,23.0,0.0,10.0,3.0,0.0,9.0,1.0,0.0,11.0,1.0,6.0,29.0,0.0,11.0,12.0,2.0,1.0,5.0,4.0,9.0,1.0,19.0,0.0,8.0,2.0,8.0,13.0,3.0,6.0,0.0,11.0,6.0,1.0,34.0,21.0,0.0,7.0,0.0,10.0,4.0,0.0,8.0,14.0,3.0,10.0,3.0,4.0,5.0,5.0,72.0,14.0,5.0,6.0,14.0,1.0,3.0,9.0,20.0,15.0,28.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,37.0,3.0,4.0,3.0,5.0,0.0,9.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,4.0,0.0,2.0,2.0
26,1597267676.0,4.0,18.0,1.0,2.0,1.0,67.0,9.0,2.0,38.0,3.0,16.0,0.0,22.0,3.0,4.0,0.0,1.0,3.0,104.0,27.0,0.0,1.0,77.0,15.0,31.0,0.0,17.0,0.0,4.0,93.0,47.0,42.0,3.0,21.0,1.0,60.0,2.0,15.0,14.0,2.0,0.0,1.0,1.0,39.0,1.0,11.0,0.0,7.0,0.0,0.0,11.0,5.0,0.0,5.0,1.0,8.0,21.0,0.0,11.0,18.0,7.0,8.0,6.0,4.0,5.0,0.0,4.0,0.0,5.0,1.0,5.0,19.0,9.0,28.0,0.0,12.0,16.0,0.0,33.0,29.0,0.0,16.0,0.0,7.0,0.0,0.0,4.0,4.0,80.0,9.0,3.0,20.0,6.0,2.0,31.0,10.0,18.0,15.0,20.0,1.0,5.0,8.0,0.0,17.0,13.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,35.0,2.0,4.0,3.0,4.0,0.0,6.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0,1.0
27,16039871.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,6.0,25.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,17.0,10.0,6.0,17.0,0.0,0.0,1.0,26.0,8.0,7.0,8.0,4.0,1.0,12.0,2.0,6.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,12.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,1.0,18.0,1.0,73.0,1.0,3.0,2.0,0.0,13.0,7.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,6.0,1.0,3.0,1.0,3.0,20.0,2.0,5.0,4.0,2.0,1.0,0.0,6.0,2.0,4.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0,0.0,2.0,0.0,5.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0
28,161133003.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
29,16115309.0,1.0,2.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,23.0,3.0,24.0,4.0,1.0,0.0,0.0,13.0,14.0,2.0,0.0,4.0,5.0,7.0,1.0,21.0,1.0,2.0,0.0,10.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,25.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,14.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
30,17035802.0,14.0,42.0,13.0,6.0,4.0,57.0,40.0,8.0,41.0,10.0,21.0,2.0,124.0,36.0,19.0,7.0,3.0,17.0,5.0,15.0,31.0,1.0,173.0,58.0,75.0,93.0,26.0,2.0,13.0,0.0,263.0,96.0,13.0,78.0,17.0,334.0,43.0,73.0,8.0,21.0,3.0,14.0,4.0,155.0,3.0,21.0,1.0,39.0,4.0,0.0,100.0,10.0,5.0,70.0,1.0,9.0,41.0,1.0,25.0,18.0,3.0,8.0,18.0,7.0,16.0,3.0,18.0,0.0,60.0,11.0,16.0,38.0,18.0,20.0,9.0,25.0,19.0,9.0,58.0,35.0,1.0,13.0,0.0,15.0,1.0,2.0,14.0,6.0,16.0,51.0,4.0,49.0,5.0,13.0,112.0,26.0,20.0,10.0,41.0,2.0,7.0,23.0,11.0,52.0,66.0,12.0,11.0,7.0,3.0,6.0,0.0,6.0,73.0,29.0,95.0,9.0,55.0,0.0,71.0,0.0,1.0,31.0,3.0,4.0,2.0,0.0,8.0,2.0,45.0,18.0
31,171077993.0,9.0,49.0,12.0,6.0,5.0,68.0,44.0,3.0,69.0,6.0,24.0,2.0,100.0,24.0,24.0,3.0,0.0,14.0,2.0,5.0,37.0,1.0,74.0,43.0,64.0,47.0,8.0,1.0,14.0,263.0,0.0,76.0,3.0,80.0,15.0,229.0,42.0,48.0,6.0,15.0,1.0,15.0,4.0,105.0,5.0,8.0,1.0,54.0,9.0,0.0,81.0,5.0,1.0,58.0,1.0,11.0,30.0,2.0,14.0,22.0,4.0,4.0,9.0,5.0,14.0,4.0,21.0,0.0,68.0,9.0,12.0,41.0,14.0,17.0,12.0,21.0,12.0,7.0,40.0,28.0,1.0,18.0,0.0,11.0,2.0,2.0,15.0,9.0,32.0,47.0,5.0,26.0,7.0,15.0,69.0,19.0,24.0,19.0,63.0,2.0,9.0,15.0,8.0,46.0,82.0,8.0,17.0,7.0,0.0,7.0,0.0,2.0,45.0,23.0,61.0,12.0,53.0,0.0,83.0,0.0,1.0,27.0,3.0,8.0,2.0,0.0,7.0,1.0,43.0,21.0
32,172630936.0,5.0,68.0,2.0,2.0,1.0,8.0,50.0,2.0,13.0,8.0,30.0,7.0,64.0,10.0,28.0,4.0,1.0,6.0,0.0,11.0,22.0,0.0,35.0,19.0,25.0,42.0,7.0,1.0,2.0,96.0,76.0,0.0,0.0,15.0,3.0,124.0,22.0,16.0,4.0,8.0,1.0,4.0,2.0,79.0,7.0,7.0,1.0,33.0,2.0,0.0,112.0,1.0,1.0,46.0,1.0,4.0,11.0,3.0,7.0,14.0,4.0,1.0,4.0,1.0,11.0,1.0,6.0,0.0,33.0,2.0,5.0,32.0,16.0,7.0,9.0,18.0,25.0,1.0,15.0,20.0,0.0,36.0,0.0,11.0,2.0,0.0,8.0,3.0,24.0,80.0,3.0,10.0,2.0,18.0,23.0,3.0,48.0,8.0,117.0,3.0,5.0,10.0,4.0,33.0,75.0,2.0,27.0,8.0,0.0,4.0,0.0,3.0,22.0,13.0,33.0,2.0,28.0,0.0,61.0,0.0,1.0,12.0,2.0,3.0,0.0,0.0,3.0,1.0,52.0,16.0
33,173898921.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,3.0,8.0,0.0,0.0,13.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
34,17699718.0,3.0,11.0,5.0,2.0,0.0,20.0,12.0,0.0,10.0,1.0,5.0,0.0,21.0,4.0,3.0,0.0,1.0,6.0,2.0,3.0,1.0,0.0,52.0,13.0,29.0,21.0,4.0,0.0,4.0,78.0,80.0,15.0,1.0,0.0,7.0,62.0,10.0,32.0,3.0,3.0,1.0,5.0,2.0,21.0,0.0,7.0,1.0,14.0,0.0,0.0,24.0,1.0,0.0,5.0,0.0,5.0,21.0,0.0,8.0,8.0,1.0,0.0,6.0,6.0,10.0,2.0,9.0,0.0,43.0,5.0,7.0,7.0,0.0,6.0,0.0,5.0,7.0,1.0,20.0,12.0,0.0,3.0,0.0,9.0,1.0,1.0,5.0,0.0,17.0,8.0,1.0,10.0,1.0,3.0,48.0,11.0,2.0,7.0,10.0,2.0,0.0,5.0,10.0,10.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,11.0,0.0,14.0,0.0,15.0,0.0,0.0,16.0,1.0,3.0,2.0,0.0,4.0,0.0,5.0,3.0
35,186174481.0,0.0,4.0,5.0,0.0,0.0,14.0,1.0,0.0,5.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,6.0,15.0,1.0,1.0,0.0,5.0,17.0,15.0,3.0,0.0,7.0,0.0,12.0,3.0,7.0,1.0,1.0,0.0,4.0,1.0,6.0,0.0,4.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,8.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,18.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,5.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,18711950.0,19.0,72.0,14.0,8.0,3.0,92.0,65.0,3.0,90.0,8.0,16.0,1.0,108.0,41.0,36.0,10.0,0.0,15.0,6.0,25.0,44.0,2.0,111.0,57.0,59.0,60.0,12.0,1.0,7.0,334.0,229.0,124.0,4.0,62.0,12.0,0.0,55.0,46.0,12.0,18.0,5.0,11.0,5.0,158.0,8.0,12.0,1.0,55.0,3.0,0.0,173.0,4.0,2.0,85.0,2.0,7.0,31.0,3.0,23.0,27.0,4.0,4.0,15.0,15.0,12.0,1.0,14.0,0.0,75.0,19.0,11.0,40.0,15.0,18.0,10.0,15.0,11.0,2.0,49.0,30.0,0.0,14.0,0.0,12.0,2.0,0.0,11.0,2.0,31.0,58.0,2.0,13.0,7.0,22.0,81.0,34.0,25.0,16.0,94.0,1.0,9.0,14.0,6.0,53.0,78.0,4.0,33.0,10.0,1.0,9.0,0.0,7.0,44.0,13.0,83.0,16.0,55.0,5.0,96.0,0.0,1.0,24.0,3.0,6.0,2.0,0.0,8.0,0.0,74.0,27.0
37,1917534972.0,2.0,18.0,2.0,0.0,0.0,1.0,5.0,0.0,2.0,3.0,0.0,1.0,33.0,6.0,12.0,5.0,0.0,5.0,0.0,0.0,27.0,0.0,15.0,6.0,5.0,2.0,2.0,1.0,1.0,43.0,42.0,22.0,0.0,10.0,3.0,55.0,0.0,7.0,1.0,8.0,0.0,2.0,2.0,26.0,4.0,1.0,1.0,6.0,0.0,0.0,36.0,0.0,1.0,30.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,18.0,3.0,4.0,15.0,3.0,4.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,12.0,0.0,1.0,0.0,7.0,3.0,4.0,2.0,1.0,11.0,1.0,2.0,1.0,0.0,12.0,16.0,0.0,7.0,5.0,0.0,2.0,0.0,1.0,6.0,3.0,25.0,0.0,21.0,0.0,21.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0
38,192594805.0,3.0,9.0,0.0,2.0,5.0,23.0,8.0,0.0,4.0,1.0,6.0,0.0,22.0,0.0,3.0,1.0,0.0,22.0,0.0,5.0,0.0,1.0,251.0,25.0,60.0,15.0,6.0,1.0,21.0,73.0,48.0,16.0,0.0,32.0,7.0,46.0,7.0,0.0,10.0,4.0,1.0,30.0,3.0,20.0,0.0,15.0,0.0,5.0,4.0,0.0,13.0,4.0,0.0,6.0,0.0,5.0,31.0,0.0,6.0,7.0,1.0,1.0,9.0,3.0,9.0,1.0,15.0,0.0,12.0,31.0,11.0,16.0,0.0,4.0,0.0,7.0,5.0,1.0,87.0,10.0,0.0,3.0,0.0,12.0,4.0,0.0,4.0,9.0,1.0,5.0,1.0,4.0,0.0,9.0,140.0,8.0,2.0,6.0,7.0,2.0,0.0,4.0,20.0,3.0,19.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,66.0,3.0,5.0,1.0,4.0,0.0,8.0,0.0,0.0,3.0,4.0,3.0,2.0,0.0,4.0,0.0,2.0,1.0
39,19679654.0,1.0,2.0,0.0,0.0,1.0,16.0,2.0,1.0,14.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,27.0,1.0,0.0,0.0,38.0,6.0,4.0,14.0,1.0,1.0,1.0,8.0,6.0,4.0,0.0,3.0,1.0,12.0,1.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,10.0,1.0,11.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
40,200502769.0,4.0,7.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,14.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,9.0,4.0,3.0,2.0,1.0,0.0,2.0,21.0,15.0,8.0,0.0,3.0,1.0,18.0,8.0,4.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,3.0,0.0,4.0,4.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,3.0,10.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,6.0,0.0,7.0,0.0,6.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0
41,206165773.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,213063171.0,1.0,2.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0,1.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,24.0,8.0,23.0,1.0,2.0,1.0,10.0,14.0,15.0,4.0,0.0,5.0,4.0,11.0,2.0,30.0,4.0,1.0,1.0,0.0,1.0,7.0,0.0,8.0,0.0,2.0,3.0,0.0,6.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,9.0,0.0,6.0,5.0,6.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,2.0,8.0,0.0,1.0,2.0,4.0,0.0,2.0,55.0,6.0,0.0,2.0,3.0,1.0,0.0,4.0,12.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
43,21605447.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,4.0,4.0,2.0,0.0,2.0,1.0,5.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,5.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,22030849.0,13.0,97.0,3.0,2.0,1.0,7.0,30.0,3.0,13.0,4.0,21.0,1.0,59.0,19.0,23.0,5.0,0.0,13.0,0.0,8.0,13.0,2.0,41.0,33.0,35.0,39.0,7.0,0.0,4.0,155.0,105.0,79.0,2.0,21.0,6.0,158.0,26.0,20.0,3.0,8.0,0.0,7.0,3.0,0.0,7.0,10.0,1.0,22.0,1.0,0.0,108.0,0.0,1.0,42.0,0.0,3.0,20.0,3.0,10.0,14.0,4.0,1.0,12.0,3.0,5.0,1.0,12.0,0.0,46.0,8.0,11.0,24.0,15.0,11.0,13.0,6.0,5.0,2.0,26.0,16.0,0.0,18.0,0.0,11.0,1.0,0.0,6.0,4.0,15.0,44.0,0.0,6.0,3.0,13.0,32.0,11.0,19.0,7.0,53.0,2.0,4.0,8.0,4.0,40.0,51.0,2.0,22.0,9.0,0.0,4.0,0.0,6.0,25.0,11.0,46.0,0.0,25.0,1.0,56.0,0.0,1.0,12.0,3.0,5.0,1.0,0.0,3.0,0.0,35.0,24.0
45,222422734.0,1.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,7.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
