,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
20,144030558.0,2.0,11.0,15.0,5.0,0.0,43.0,186.0,5.0,4.0,123.0,20.0,41.0,12.0,7.0,57.0,1.0,82.0,5.0,79.0,0.0,83.0,89.0,2.0,1.0,0.0,2.0,61.0,33.0,170.0,27.0,8.0,10.0,2.0,5.0,44.0,8.0,2.0,62.0,15.0,16.0,12.0,63.0,5.0,63.0,110.0,11.0,0.0,17.0,1.0,0.0,69.0,0.0,27.0,3.0,78.0,0.0,4.0,14.0,47.0,83.0,21.0,225.0,124.0,2.0,3.0,1.0,1.0,60.0,0.0,75.0,0.0,39.0,24.0,2.0,5.0,54.0,22.0,16.0,109.0,1.0,0.0,28.0,60.0,32.0,4.0,9.0,2.0,54.0,118.0,2.0,3.0,2.0,27.0,0.0,0.0,53.0,1.0,12.0,0.0,21.0,47.0,9.0,24.0,93.0,15.0,9.0,0.0,146.0,1.0,5.0,3.0,40.0,4.0,7.0,32.0,42.0,23.0,67.0,53.0,11.0,36.0,30.0,29.0,0.0,0.0,12.0,7.0,0.0,6.0,0.0,169.0,54.0,68.0,27.0,0.0,19.0,6.0,0.0,2.0,30.0,38.0,15.0,0.0,4.0,3.0,0.0,63.0,33.0,36.0,9.0,0.0,1.0,0.0,0.0,1.0
21,14601059.0,1.0,4.0,9.0,2.0,0.0,7.0,83.0,3.0,5.0,59.0,11.0,26.0,5.0,7.0,30.0,4.0,50.0,1.0,44.0,83.0,0.0,42.0,2.0,1.0,0.0,2.0,25.0,21.0,86.0,13.0,7.0,1.0,3.0,0.0,20.0,4.0,2.0,47.0,2.0,13.0,3.0,25.0,3.0,16.0,67.0,9.0,0.0,8.0,0.0,1.0,41.0,0.0,12.0,3.0,38.0,0.0,2.0,2.0,26.0,36.0,15.0,114.0,62.0,1.0,2.0,1.0,0.0,29.0,2.0,28.0,0.0,17.0,11.0,0.0,1.0,15.0,8.0,7.0,65.0,2.0,0.0,19.0,16.0,4.0,2.0,4.0,3.0,23.0,33.0,3.0,3.0,4.0,19.0,0.0,1.0,13.0,1.0,2.0,2.0,5.0,28.0,2.0,13.0,44.0,3.0,2.0,0.0,48.0,0.0,6.0,3.0,18.0,2.0,4.0,18.0,17.0,7.0,24.0,35.0,9.0,26.0,6.0,17.0,0.0,1.0,10.0,1.0,3.0,0.0,2.0,53.0,28.0,38.0,15.0,0.0,6.0,2.0,1.0,1.0,7.0,24.0,10.0,2.0,0.0,2.0,0.0,4.0,15.0,23.0,3.0,0.0,2.0,0.0,1.0,0.0
22,1462048578.0,1.0,7.0,15.0,3.0,0.0,11.0,108.0,0.0,3.0,74.0,12.0,28.0,8.0,10.0,22.0,1.0,51.0,1.0,44.0,89.0,42.0,0.0,0.0,0.0,0.0,1.0,28.0,13.0,95.0,2.0,3.0,2.0,2.0,2.0,28.0,1.0,1.0,48.0,2.0,4.0,5.0,44.0,4.0,4.0,57.0,8.0,0.0,8.0,1.0,0.0,62.0,0.0,12.0,1.0,61.0,0.0,0.0,5.0,26.0,34.0,22.0,107.0,88.0,1.0,1.0,1.0,0.0,48.0,0.0,45.0,0.0,21.0,27.0,2.0,0.0,22.0,14.0,11.0,70.0,1.0,0.0,27.0,20.0,15.0,3.0,4.0,2.0,16.0,22.0,0.0,1.0,4.0,21.0,0.0,0.0,20.0,0.0,6.0,0.0,7.0,20.0,2.0,11.0,48.0,3.0,4.0,0.0,64.0,2.0,4.0,0.0,12.0,2.0,6.0,17.0,28.0,10.0,16.0,38.0,9.0,28.0,15.0,28.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,69.0,30.0,52.0,22.0,0.0,11.0,3.0,0.0,1.0,7.0,32.0,6.0,0.0,0.0,3.0,0.0,3.0,29.0,22.0,3.0,0.0,0.0,1.0,0.0,0.0
23,146728199.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
24,147486328.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
25,1568718145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
26,156887584.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,9.0,3.0,1.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,10.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,19.0,2.0,2.0,1.0,8.0,8.0,6.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1610730828.0,2.0,6.0,9.0,0.0,0.0,21.0,46.0,1.0,4.0,38.0,10.0,18.0,10.0,1.0,20.0,0.0,71.0,4.0,24.0,61.0,25.0,28.0,2.0,0.0,0.0,0.0,0.0,25.0,41.0,16.0,2.0,2.0,0.0,1.0,15.0,4.0,0.0,31.0,9.0,2.0,4.0,25.0,2.0,13.0,41.0,7.0,0.0,6.0,0.0,1.0,21.0,0.0,6.0,4.0,27.0,0.0,4.0,4.0,22.0,39.0,10.0,58.0,44.0,1.0,0.0,1.0,0.0,14.0,1.0,21.0,0.0,19.0,4.0,3.0,0.0,11.0,9.0,5.0,37.0,1.0,0.0,14.0,25.0,9.0,0.0,2.0,1.0,17.0,39.0,1.0,6.0,1.0,14.0,0.0,1.0,24.0,1.0,3.0,1.0,6.0,21.0,3.0,6.0,34.0,7.0,3.0,0.0,45.0,0.0,2.0,0.0,14.0,1.0,2.0,18.0,13.0,11.0,41.0,22.0,4.0,13.0,26.0,14.0,0.0,1.0,7.0,3.0,0.0,0.0,1.0,50.0,13.0,21.0,8.0,0.0,13.0,1.0,0.0,0.0,8.0,16.0,4.0,1.0,2.0,1.0,0.0,1.0,16.0,14.0,16.0,0.0,2.0,0.0,1.0,0.0
28,16434036.0,2.0,9.0,2.0,0.0,0.0,18.0,31.0,7.0,5.0,26.0,1.0,15.0,3.0,4.0,66.0,1.0,37.0,1.0,45.0,33.0,21.0,13.0,3.0,0.0,0.0,6.0,25.0,0.0,22.0,12.0,24.0,0.0,3.0,1.0,9.0,5.0,3.0,32.0,12.0,17.0,2.0,16.0,6.0,31.0,28.0,5.0,0.0,6.0,0.0,1.0,11.0,0.0,2.0,2.0,19.0,1.0,2.0,5.0,9.0,23.0,0.0,46.0,17.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,48.0,9.0,6.0,4.0,1.0,5.0,0.0,17.0,5.0,0.0,2.0,40.0,50.0,9.0,6.0,2.0,116.0,73.0,1.0,4.0,3.0,2.0,0.0,1.0,16.0,0.0,9.0,3.0,5.0,23.0,1.0,11.0,27.0,3.0,3.0,0.0,29.0,0.0,16.0,10.0,33.0,1.0,1.0,14.0,2.0,34.0,58.0,8.0,3.0,7.0,7.0,5.0,0.0,3.0,4.0,1.0,1.0,4.0,2.0,42.0,23.0,11.0,6.0,7.0,10.0,0.0,3.0,1.0,9.0,1.0,10.0,1.0,2.0,0.0,0.0,0.0,6.0,14.0,8.0,0.0,6.0,0.0,1.0,2.0
29,166072029.0,1.0,5.0,19.0,4.0,0.0,13.0,230.0,3.0,4.0,141.0,26.0,40.0,9.0,16.0,42.0,1.0,81.0,1.0,62.0,170.0,86.0,95.0,2.0,0.0,0.0,1.0,41.0,22.0,0.0,5.0,5.0,6.0,3.0,4.0,38.0,6.0,1.0,71.0,5.0,6.0,4.0,69.0,5.0,5.0,108.0,9.0,0.0,16.0,0.0,1.0,90.0,0.0,32.0,3.0,78.0,0.0,3.0,10.0,44.0,35.0,37.0,370.0,180.0,1.0,1.0,2.0,0.0,61.0,2.0,89.0,1.0,30.0,34.0,2.0,0.0,62.0,31.0,11.0,137.0,1.0,0.0,27.0,20.0,13.0,2.0,6.0,2.0,24.0,30.0,1.0,6.0,5.0,33.0,0.0,1.0,23.0,0.0,6.0,2.0,2.0,26.0,6.0,32.0,98.0,7.0,4.0,0.0,160.0,1.0,5.0,3.0,13.0,10.0,5.0,25.0,50.0,14.0,23.0,59.0,14.0,43.0,10.0,35.0,1.0,1.0,13.0,3.0,0.0,2.0,1.0,133.0,82.0,94.0,34.0,0.0,9.0,6.0,0.0,1.0,7.0,47.0,20.0,1.0,0.0,7.0,0.0,7.0,49.0,41.0,8.0,0.0,1.0,2.0,1.0,4.0
30,176812094.0,0.0,6.0,0.0,0.0,0.0,12.0,6.0,31.0,4.0,9.0,0.0,3.0,3.0,0.0,7.0,1.0,24.0,2.0,5.0,27.0,13.0,2.0,2.0,0.0,0.0,1.0,16.0,12.0,5.0,0.0,3.0,0.0,0.0,0.0,8.0,3.0,0.0,9.0,4.0,5.0,0.0,2.0,4.0,20.0,13.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,9.0,0.0,2.0,1.0,5.0,27.0,0.0,18.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,6.0,3.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,0.0,1.0,9.0,49.0,2.0,3.0,2.0,7.0,28.0,3.0,4.0,1.0,0.0,0.0,1.0,12.0,1.0,0.0,2.0,4.0,7.0,2.0,1.0,7.0,4.0,3.0,24.0,6.0,0.0,4.0,1.0,7.0,1.0,0.0,4.0,0.0,7.0,28.0,4.0,1.0,5.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,12.0,2.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,2.0,0.0,1.0,0.0
31,18417371.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,13.0,1.0,2.0,0.0,8.0,8.0,7.0,3.0,1.0,0.0,0.0,2.0,2.0,24.0,5.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,7.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,8.0,3.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,15.0,18.0,3.0,0.0,15.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,3.0,9.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0
32,184737830.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,185927401.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
34,1910080838.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,5.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
35,193259692.0,1.0,3.0,7.0,4.0,0.0,19.0,47.0,1.0,1.0,23.0,7.0,9.0,5.0,2.0,21.0,0.0,19.0,1.0,15.0,44.0,20.0,28.0,1.0,0.0,0.0,0.0,15.0,9.0,38.0,8.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,14.0,0.0,4.0,4.0,23.0,1.0,13.0,30.0,3.0,0.0,1.0,0.0,3.0,26.0,0.0,4.0,9.0,29.0,0.0,1.0,5.0,6.0,20.0,7.0,71.0,32.0,2.0,2.0,1.0,0.0,20.0,3.0,25.0,0.0,21.0,12.0,1.0,0.0,13.0,5.0,3.0,25.0,0.0,0.0,8.0,13.0,5.0,0.0,1.0,0.0,8.0,19.0,1.0,3.0,3.0,7.0,0.0,1.0,10.0,0.0,4.0,1.0,4.0,11.0,4.0,13.0,32.0,5.0,2.0,0.0,35.0,3.0,1.0,0.0,5.0,0.0,2.0,13.0,20.0,1.0,20.0,14.0,6.0,27.0,9.0,9.0,0.0,1.0,8.0,3.0,1.0,1.0,1.0,23.0,31.0,29.0,14.0,0.0,6.0,2.0,0.0,1.0,2.0,11.0,5.0,1.0,0.0,2.0,0.0,2.0,12.0,11.0,3.0,0.0,0.0,1.0,1.0,0.0
36,193718941.0,2.0,3.0,1.0,0.0,0.0,5.0,2.0,2.0,10.0,5.0,0.0,4.0,1.0,0.0,5.0,0.0,5.0,0.0,1.0,8.0,4.0,1.0,2.0,0.0,11.0,1.0,4.0,5.0,6.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,4.0,0.0,3.0,2.0,3.0,5.0,3.0,0.0,4.0,0.0,4.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,5.0,6.0,1.0,9.0,5.0,0.0,0.0,1.0,0.0,1.0,12.0,5.0,0.0,10.0,5.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,7.0,3.0,1.0,15.0,1.0,1.0,0.0,1.0,19.0,1.0,2.0,3.0,0.0,5.0,4.0,2.0,5.0,13.0,7.0,0.0,7.0,0.0,3.0,0.0,6.0,1.0,1.0,4.0,1.0,3.0,6.0,3.0,0.0,5.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,9.0,2.0,4.0,3.0,0.0,9.0,0.0,8.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,8.0,0.0,5.0,0.0
37,1940145828.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
38,1948702387.0,0.0,7.0,8.0,0.0,0.0,13.0,101.0,1.0,4.0,93.0,7.0,33.0,6.0,6.0,26.0,1.0,50.0,1.0,40.0,62.0,47.0,48.0,3.0,0.0,0.0,5.0,31.0,32.0,71.0,9.0,2.0,1.0,3.0,8.0,14.0,3.0,4.0,0.0,3.0,5.0,0.0,35.0,10.0,6.0,34.0,22.0,0.0,6.0,0.0,1.0,45.0,0.0,12.0,1.0,45.0,0.0,2.0,2.0,33.0,27.0,13.0,93.0,51.0,3.0,0.0,0.0,0.0,29.0,2.0,25.0,0.0,21.0,10.0,3.0,0.0,19.0,4.0,4.0,50.0,2.0,0.0,17.0,17.0,11.0,3.0,5.0,4.0,16.0,41.0,2.0,3.0,2.0,21.0,0.0,1.0,22.0,1.0,2.0,1.0,4.0,40.0,4.0,6.0,41.0,5.0,4.0,0.0,93.0,2.0,8.0,0.0,16.0,5.0,2.0,12.0,19.0,20.0,22.0,25.0,4.0,22.0,11.0,17.0,0.0,1.0,11.0,2.0,1.0,0.0,1.0,54.0,19.0,36.0,11.0,0.0,10.0,1.0,1.0,0.0,2.0,22.0,6.0,1.0,0.0,1.0,0.0,1.0,22.0,24.0,11.0,0.0,2.0,0.0,1.0,0.0
39,20563112.0,1.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,4.0,1.0,5.0,0.0,0.0,5.0,0.0,12.0,1.0,2.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,12.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,8.0,1.0,2.0,2.0,15.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,3.0,18.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,1.0,26.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,1.0,7.0,4.0,1.0,0.0,3.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,8.0,21.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,18.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,21.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0
40,21211840.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,6.0,2.0,2.0,2.0,2.0,10.0,1.0,4.0,0.0,10.0,16.0,13.0,4.0,1.0,0.0,0.0,1.0,2.0,17.0,6.0,5.0,7.0,1.0,0.0,0.0,4.0,4.0,0.0,5.0,8.0,0.0,0.0,5.0,1.0,7.0,14.0,5.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,9.0,1.0,15.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0,0.0,8.0,4.0,2.0,0.0,1.0,3.0,0.0,7.0,1.0,0.0,0.0,24.0,16.0,4.0,1.0,1.0,36.0,32.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,1.0,4.0,3.0,5.0,1.0,0.0,5.0,2.0,3.0,0.0,8.0,0.0,7.0,5.0,10.0,0.0,1.0,2.0,1.0,4.0,19.0,6.0,2.0,5.0,22.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,23.0,5.0,3.0,3.0,1.0,9.0,0.0,1.0,0.0,12.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
