,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
41,263871572.0,1.0,0.0,8.0,19.0,0.0,11.0,3.0,6.0,3.0,4.0,2.0,2.0,141.0,11.0,3.0,78.0,0.0,7.0,10.0,24.0,4.0,3.0,14.0,101.0,6.0,2.0,0.0,1.0,0.0,1.0,182.0,11.0,0.0,87.0,9.0,4.0,44.0,13.0,0.0,101.0,0.0,132.0,153.0,0.0,9.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,6.0,4.0,6.0,0.0,0.0,6.0,2.0,135.0,2.0,9.0,0.0,2.0,0.0,97.0,2.0,1.0,1.0,1.0
42,266048586.0,2.0,0.0,6.0,2.0,1.0,7.0,6.0,2.0,4.0,2.0,1.0,0.0,150.0,16.0,5.0,97.0,0.0,4.0,3.0,39.0,12.0,7.0,23.0,114.0,7.0,3.0,0.0,1.0,1.0,4.0,209.0,4.0,2.0,67.0,5.0,8.0,45.0,9.0,0.0,111.0,132.0,0.0,132.0,1.0,9.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,13.0,4.0,3.0,1.0,2.0,11.0,2.0,153.0,2.0,8.0,0.0,2.0,0.0,138.0,3.0,0.0,1.0,3.0
43,269927326.0,4.0,1.0,13.0,4.0,4.0,15.0,5.0,0.0,4.0,7.0,1.0,0.0,189.0,12.0,2.0,103.0,0.0,15.0,5.0,30.0,5.0,7.0,22.0,172.0,8.0,1.0,0.0,0.0,1.0,4.0,239.0,9.0,0.0,96.0,11.0,3.0,44.0,18.0,0.0,140.0,153.0,132.0,0.0,1.0,8.0,2.0,19.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,9.0,5.0,3.0,0.0,0.0,7.0,6.0,144.0,1.0,13.0,0.0,5.0,5.0,130.0,2.0,0.0,2.0,5.0
44,270592241.0,2.0,0.0,3.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,13.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
45,270762885.0,8.0,0.0,38.0,22.0,8.0,52.0,33.0,5.0,22.0,27.0,11.0,26.0,39.0,6.0,22.0,20.0,0.0,10.0,76.0,21.0,6.0,60.0,8.0,21.0,41.0,32.0,0.0,0.0,0.0,2.0,62.0,43.0,1.0,46.0,42.0,8.0,30.0,50.0,2.0,5.0,9.0,9.0,8.0,6.0,0.0,2.0,47.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,136.0,0.0,1.0,9.0,0.0,5.0,66.0,5.0,12.0,5.0,8.0,0.0,4.0,0.0,3.0,17.0,4.0,2.0,15.0
46,272259832.0,10.0,8.0,6.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,11.0,1.0,1.0,5.0,0.0,36.0,0.0,8.0,0.0,4.0,3.0,10.0,2.0,0.0,0.0,0.0,6.0,9.0,17.0,0.0,0.0,10.0,0.0,0.0,7.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,2.0,0.0,0.0,4.0,7.0,3.0,0.0,35.0,0.0,25.0,5.0,3.0,0.0,0.0,2.0,7.0
47,272402946.0,16.0,1.0,54.0,21.0,6.0,43.0,46.0,7.0,25.0,22.0,16.0,16.0,21.0,3.0,32.0,22.0,0.0,17.0,183.0,15.0,21.0,73.0,27.0,21.0,55.0,44.0,0.0,0.0,0.0,12.0,65.0,34.0,2.0,63.0,49.0,22.0,16.0,80.0,4.0,8.0,12.0,10.0,19.0,3.0,47.0,4.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,236.0,0.0,4.0,12.0,1.0,1.0,43.0,2.0,29.0,3.0,32.0,0.0,3.0,2.0,4.0,42.0,9.0,3.0,13.0
48,284056559.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
49,285094191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,287235288.0,6.0,6.0,18.0,0.0,4.0,15.0,15.0,3.0,10.0,8.0,1.0,9.0,29.0,0.0,9.0,13.0,0.0,15.0,4.0,19.0,8.0,24.0,5.0,22.0,12.0,4.0,0.0,0.0,2.0,4.0,21.0,1.0,1.0,31.0,5.0,7.0,12.0,9.0,3.0,4.0,1.0,3.0,4.0,1.0,18.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,0.0,10.0,5.0,1.0,2.0,26.0,5.0,10.0,3.0,9.0,0.0,11.0,0.0,4.0,5.0,1.0,1.0,15.0
51,289513787.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
52,292655292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,292699932.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
54,292700867.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
55,292701683.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
56,292702777.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
57,292703780.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
58,293550520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
59,293804564.0,0.0,0.0,10.0,40.0,1.0,33.0,18.0,8.0,27.0,50.0,13.0,25.0,43.0,2.0,19.0,17.0,0.0,2.0,74.0,22.0,72.0,40.0,2.0,20.0,43.0,13.0,0.0,1.0,0.0,1.0,53.0,34.0,2.0,29.0,97.0,58.0,34.0,66.0,2.0,22.0,18.0,20.0,20.0,0.0,44.0,0.0,48.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1.0,1.0,21.0,1.0,3.0,34.0,3.0,23.0,2.0,0.0,0.0,1.0,0.0,11.0,13.0,0.0,1.0,6.0
60,298770934.0,26.0,2.0,106.0,61.0,12.0,97.0,80.0,12.0,45.0,37.0,22.0,63.0,79.0,10.0,66.0,64.0,0.0,48.0,317.0,38.0,46.0,150.0,29.0,47.0,158.0,93.0,0.0,1.0,1.0,16.0,134.0,60.0,4.0,140.0,67.0,40.0,53.0,175.0,4.0,24.0,22.0,23.0,25.0,8.0,136.0,10.0,236.0,10.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,13.0,33.0,4.0,9.0,147.0,19.0,43.0,7.0,45.0,0.0,12.0,2.0,12.0,79.0,18.0,5.0,39.0
61,300445767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,8.0,6.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
62,302144631.0,51.0,28.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,5.0,0.0,83.0,1.0,4.0,0.0,5.0,12.0,6.0,1.0,1.0,0.0,1.0,9.0,30.0,15.0,0.0,0.0,20.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,4.0,5.0,0.0,1.0,20.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,1.0,1.0,117.0,0.0,117.0,12.0,2.0,0.0,0.0,4.0,32.0
63,303073117.0,2.0,0.0,6.0,11.0,3.0,9.0,10.0,2.0,8.0,8.0,7.0,2.0,17.0,1.0,4.0,10.0,0.0,6.0,23.0,9.0,4.0,15.0,2.0,11.0,7.0,3.0,0.0,0.0,0.0,1.0,9.0,7.0,0.0,41.0,9.0,4.0,6.0,11.0,2.0,7.0,6.0,3.0,3.0,1.0,9.0,2.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,9.0,0.0,4.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,5.0
64,317262357.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,324370116.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
66,330298961.0,10.0,0.0,34.0,19.0,6.0,43.0,27.0,7.0,22.0,20.0,6.0,26.0,46.0,2.0,18.0,26.0,0.0,10.0,47.0,28.0,13.0,59.0,11.0,21.0,50.0,22.0,0.0,0.0,1.0,6.0,35.0,22.0,4.0,34.0,29.0,10.0,19.0,49.0,3.0,8.0,6.0,11.0,7.0,4.0,66.0,4.0,43.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,147.0,0.0,3.0,6.0,1.0,4.0,0.0,3.0,16.0,4.0,10.0,0.0,3.0,1.0,4.0,16.0,4.0,0.0,10.0
67,352800057.0,2.0,5.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,13.0,2.0,1.0,6.0,0.0,15.0,1.0,11.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,3.0,3.0,29.0,1.0,0.0,4.0,1.0,0.0,17.0,2.0,0.0,9.0,2.0,2.0,6.0,0.0,5.0,7.0,2.0,0.0,0.0,5.0,4.0,0.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,19.0,1.0,22.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,21.0,2.0,5.0,0.0,0.0,3.0,4.0
68,353312460.0,9.0,0.0,18.0,6.0,5.0,12.0,16.0,1.0,6.0,5.0,2.0,5.0,149.0,11.0,6.0,83.0,0.0,12.0,10.0,30.0,12.0,14.0,27.0,102.0,15.0,2.0,0.0,1.0,3.0,9.0,185.0,7.0,1.0,95.0,9.0,8.0,48.0,15.0,1.0,90.0,135.0,153.0,144.0,3.0,12.0,3.0,29.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,43.0,14.0,1.0,9.0,1.0,0.0,16.0,3.0,0.0,3.0,27.0,0.0,4.0,1.0,120.0,5.0,1.0,0.0,9.0
69,362118201.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,8.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,17.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
70,369028288.0,199.0,28.0,31.0,3.0,13.0,23.0,19.0,0.0,0.0,4.0,2.0,4.0,26.0,7.0,0.0,35.0,0.0,291.0,20.0,12.0,25.0,32.0,168.0,26.0,13.0,2.0,0.0,9.0,8.0,68.0,83.0,9.0,0.0,187.0,16.0,0.0,5.0,8.0,0.0,3.0,9.0,8.0,13.0,2.0,8.0,35.0,32.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,45.0,1.0,117.0,4.0,0.0,0.0,10.0,9.0,27.0,5.0,0.0,0.0,124.0,28.0,6.0,1.0,0.0,3.0,74.0
71,372847415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,375451125.0,54.0,22.0,9.0,1.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,1.0,16.0,1.0,0.0,5.0,0.0,103.0,4.0,11.0,0.0,6.0,17.0,20.0,3.0,1.0,0.0,0.0,11.0,34.0,31.0,2.0,0.0,25.0,1.0,0.0,11.0,3.0,0.0,2.0,2.0,2.0,5.0,0.0,4.0,25.0,3.0,0.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,12.0,0.0,117.0,1.0,0.0,0.0,3.0,21.0,4.0,2.0,124.0,0.0,0.0,13.0,2.0,1.0,1.0,4.0,20.0
73,388082574.0,12.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,9.0,2.0,0.0,0.0,2.0,11.0,3.0,2.0,0.0,0.0,0.0,1.0,7.0,5.0,0.0,0.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,28.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,11.0
74,394694673.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,154.0,13.0,1.0,93.0,0.0,4.0,1.0,33.0,6.0,2.0,18.0,139.0,3.0,0.0,0.0,0.0,1.0,4.0,182.0,2.0,0.0,42.0,1.0,4.0,40.0,6.0,0.0,111.0,97.0,138.0,130.0,0.0,3.0,3.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,12.0,16.0,2.0,2.0,0.0,0.0,4.0,5.0,120.0,1.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0
75,403960117.0,0.0,1.0,8.0,7.0,0.0,15.0,6.0,3.0,9.0,4.0,9.0,4.0,4.0,0.0,19.0,4.0,0.0,2.0,57.0,6.0,5.0,23.0,2.0,4.0,19.0,18.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0,8.0,10.0,5.0,7.0,27.0,3.0,1.0,2.0,3.0,2.0,0.0,17.0,0.0,42.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,79.0,0.0,0.0,4.0,0.0,1.0,16.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0
76,418992848.0,1.0,0.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,16.0,0.0,0.0,6.0,2.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
77,425209257.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0
78,429721604.0,29.0,2.0,16.0,1.0,6.0,8.0,13.0,1.0,3.0,1.0,0.0,5.0,11.0,1.0,6.0,12.0,0.0,27.0,2.0,7.0,5.0,12.0,16.0,10.0,11.0,3.0,0.0,0.0,2.0,9.0,25.0,5.0,0.0,54.0,5.0,5.0,4.0,6.0,1.0,2.0,1.0,3.0,5.0,2.0,15.0,7.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,0.0,32.0,5.0,0.0,1.0,10.0,4.0,9.0,1.0,74.0,0.0,20.0,11.0,3.0,3.0,0.0,2.0,0.0
