,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
24,100118234.0,21.0,2.0,13.0,19.0,52.0,28.0,7.0,7.0,2.0,87.0,120.0,52.0,57.0,8.0,2.0,6.0,63.0,9.0,16.0,3.0,1.0,6.0,10.0,0.0,1.0,61.0,10.0,2.0,50.0,0.0,0.0,1.0,47.0,81.0,0.0,3.0,5.0,0.0,124.0,0.0,18.0,170.0,0.0,36.0,155.0,29.0,2.0,0.0,21.0,214.0,11.0,5.0,32.0,36.0,34.0,20.0,9.0,9.0,3.0,19.0,3.0,0.0,0.0,0.0,0.0,12.0,42.0,0.0,0.0,9.0,108.0,13.0,0.0,2.0,0.0,0.0,14.0,2.0,7.0,0.0,0.0,0.0,1.0,34.0
25,100664808.0,0.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,8.0,20.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,25.0,1.0,0.0,0.0,14.0,6.0,7.0,0.0,1.0,4.0,4.0,4.0,19.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,6.0,0.0,0.0,0.0,3.0,7.0,1.0,4.0,0.0,0.0,0.0,13.0,0.0
26,109377049.0,46.0,7.0,33.0,46.0,45.0,52.0,6.0,29.0,22.0,64.0,74.0,59.0,55.0,19.0,3.0,10.0,69.0,19.0,25.0,11.0,0.0,5.0,27.0,61.0,2.0,0.0,15.0,17.0,68.0,0.0,1.0,2.0,64.0,55.0,1.0,6.0,10.0,0.0,133.0,2.0,46.0,158.0,0.0,35.0,60.0,32.0,24.0,0.0,34.0,118.0,19.0,22.0,28.0,37.0,33.0,18.0,12.0,12.0,7.0,36.0,4.0,0.0,0.0,2.0,1.0,11.0,82.0,0.0,1.0,58.0,85.0,17.0,0.0,5.0,0.0,0.0,33.0,3.0,23.0,3.0,1.0,0.0,0.0,42.0
27,131218849.0,8.0,0.0,16.0,5.0,5.0,6.0,2.0,6.0,0.0,6.0,9.0,12.0,13.0,2.0,1.0,2.0,12.0,12.0,12.0,5.0,0.0,1.0,2.0,10.0,0.0,15.0,0.0,1.0,13.0,0.0,0.0,5.0,8.0,8.0,0.0,4.0,0.0,0.0,17.0,0.0,8.0,23.0,0.0,4.0,14.0,5.0,0.0,0.0,11.0,18.0,1.0,0.0,4.0,8.0,3.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,24.0,0.0,0.0,5.0,14.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0
28,147318859.0,5.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,4.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,17.0,1.0,0.0,20.0,0.0,0.0,0.0,23.0,3.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,5.0,0.0,3.0,3.0,4.0,3.0,0.0,1.0,9.0,6.0,0.0,18.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0
29,150881077.0,32.0,4.0,30.0,13.0,58.0,19.0,65.0,9.0,20.0,114.0,86.0,56.0,40.0,4.0,2.0,6.0,70.0,21.0,49.0,5.0,0.0,1.0,23.0,50.0,3.0,68.0,13.0,20.0,0.0,0.0,0.0,1.0,77.0,54.0,0.0,2.0,1.0,0.0,110.0,0.0,16.0,142.0,0.0,25.0,183.0,23.0,18.0,0.0,15.0,157.0,4.0,11.0,48.0,47.0,32.0,18.0,4.0,31.0,2.0,27.0,83.0,0.0,0.0,1.0,0.0,11.0,36.0,0.0,0.0,88.0,86.0,6.0,0.0,10.0,0.0,0.0,12.0,1.0,53.0,9.0,1.0,0.0,2.0,24.0
30,153874532.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,153949977.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,0.0,5.0,114.0,0.0,0.0,0.0,0.0,6.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,0.0,0.0,0.0,1.0,49.0,5.0,0.0,3.0,0.0,3.0,0.0,28.0,9.0,0.0,0.0,1.0,0.0,0.0,183.0,0.0
32,156548748.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,174621891.0,23.0,8.0,19.0,11.0,37.0,71.0,5.0,15.0,34.0,103.0,114.0,46.0,133.0,46.0,1.0,8.0,48.0,7.0,31.0,4.0,4.0,2.0,14.0,47.0,25.0,64.0,8.0,23.0,77.0,1.0,47.0,1.0,0.0,60.0,3.0,5.0,39.0,32.0,110.0,2.0,19.0,133.0,28.0,53.0,367.0,79.0,9.0,0.0,21.0,124.0,10.0,9.0,77.0,49.0,54.0,129.0,32.0,7.0,4.0,22.0,6.0,0.0,25.0,57.0,7.0,12.0,39.0,0.0,54.0,291.0,95.0,20.0,0.0,20.0,2.0,81.0,109.0,4.0,15.0,9.0,0.0,0.0,165.0,28.0
34,177561786.0,19.0,4.0,16.0,11.0,47.0,32.0,7.0,6.0,31.0,271.0,145.0,45.0,40.0,5.0,3.0,7.0,39.0,4.0,27.0,5.0,0.0,0.0,18.0,81.0,1.0,55.0,8.0,3.0,54.0,4.0,0.0,1.0,60.0,0.0,0.0,3.0,6.0,0.0,121.0,1.0,25.0,121.0,1.0,43.0,196.0,28.0,5.0,0.0,16.0,175.0,4.0,22.0,53.0,52.0,37.0,21.0,8.0,9.0,4.0,13.0,6.0,0.0,0.0,1.0,1.0,8.0,33.0,0.0,0.0,20.0,130.0,8.0,0.0,2.0,1.0,0.0,16.0,3.0,14.0,2.0,1.0,0.0,0.0,93.0
35,200301483.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
36,210520883.0,9.0,0.0,2.0,5.0,3.0,7.0,0.0,15.0,1.0,2.0,10.0,9.0,10.0,2.0,0.0,1.0,4.0,4.0,6.0,2.0,0.0,0.0,4.0,3.0,0.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,14.0,5.0,5.0,18.0,0.0,3.0,3.0,9.0,1.0,0.0,5.0,10.0,3.0,0.0,1.0,6.0,6.0,3.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,9.0,6.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
37,210824047.0,5.0,2.0,1.0,1.0,3.0,27.0,0.0,0.0,2.0,11.0,11.0,21.0,21.0,66.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,5.0,5.0,14.0,10.0,0.0,0.0,1.0,0.0,5.0,0.0,39.0,6.0,2.0,0.0,0.0,4.0,21.0,0.0,1.0,31.0,5.0,26.0,31.0,35.0,3.0,0.0,2.0,12.0,1.0,3.0,15.0,4.0,9.0,82.0,30.0,1.0,5.0,4.0,1.0,0.0,5.0,27.0,0.0,0.0,3.0,0.0,10.0,15.0,5.0,18.0,0.0,1.0,0.0,10.0,7.0,6.0,0.0,1.0,1.0,0.0,16.0,3.0
