,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
64,280461953.0,35.0,4.0,56.0,15.0,75.0,2.0,38.0,11.0,22.0,13.0,23.0,28.0,45.0,20.0,122.0,35.0,62.0,88.0,5.0,42.0,8.0,3.0,6.0,58.0,4.0,19.0,4.0,0.0,0.0,5.0,74.0,11.0,52.0,46.0,12.0,15.0,20.0,0.0,10.0,14.0,27.0,33.0,32.0,27.0,28.0,65.0,10.0,37.0,25.0,32.0,57.0,109.0,2.0,4.0,46.0,33.0,0.0,58.0,4.0,2.0,8.0,33.0,43.0,0.0,26.0,50.0,70.0,75.0,0.0,75.0,38.0,77.0,0.0,1.0,14.0,14.0,91.0,5.0,6.0,2.0,71.0,12.0,6.0,6.0,9.0,8.0,8.0,4.0,44.0,4.0,4.0,41.0,9.0,0.0,62.0,48.0,0.0,89.0,14.0,2.0,22.0
65,284059062.0,13.0,2.0,10.0,3.0,15.0,4.0,8.0,0.0,9.0,1.0,6.0,6.0,17.0,8.0,42.0,4.0,19.0,17.0,0.0,9.0,0.0,5.0,0.0,10.0,1.0,5.0,1.0,0.0,0.0,1.0,21.0,0.0,8.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,8.0,5.0,7.0,14.0,16.0,1.0,5.0,6.0,7.0,19.0,25.0,1.0,1.0,11.0,8.0,0.0,11.0,0.0,0.0,4.0,14.0,21.0,26.0,0.0,16.0,24.0,24.0,0.0,24.0,13.0,33.0,0.0,0.0,4.0,4.0,24.0,0.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,2.0,1.0,8.0,3.0,0.0,12.0,16.0,0.0,26.0,4.0,1.0,4.0
66,287425961.0,59.0,3.0,123.0,28.0,163.0,10.0,42.0,14.0,25.0,15.0,26.0,60.0,72.0,67.0,242.0,69.0,88.0,86.0,7.0,82.0,17.0,7.0,10.0,93.0,6.0,24.0,13.0,0.0,0.0,7.0,147.0,11.0,55.0,60.0,15.0,18.0,57.0,0.0,9.0,14.0,21.0,85.0,49.0,85.0,72.0,115.0,21.0,66.0,44.0,43.0,123.0,190.0,5.0,5.0,90.0,48.0,0.0,86.0,4.0,2.0,25.0,91.0,24.0,50.0,16.0,0.0,147.0,108.0,2.0,148.0,66.0,52.0,0.0,4.0,41.0,20.0,156.0,8.0,9.0,9.0,120.0,42.0,8.0,6.0,14.0,32.0,32.0,19.0,35.0,13.0,2.0,125.0,15.0,0.0,111.0,131.0,0.0,196.0,23.0,1.0,38.0
67,287709447.0,78.0,20.0,166.0,46.0,197.0,9.0,81.0,19.0,31.0,17.0,53.0,73.0,119.0,101.0,384.0,59.0,166.0,176.0,10.0,100.0,30.0,16.0,9.0,123.0,2.0,26.0,23.0,0.0,0.0,8.0,148.0,13.0,67.0,64.0,10.0,17.0,95.0,0.0,9.0,11.0,24.0,52.0,63.0,81.0,104.0,226.0,27.0,51.0,59.0,49.0,147.0,219.0,4.0,11.0,178.0,65.0,0.0,98.0,3.0,3.0,29.0,131.0,30.0,70.0,24.0,147.0,0.0,140.0,2.0,262.0,81.0,98.0,0.0,6.0,99.0,25.0,231.0,5.0,12.0,5.0,144.0,23.0,3.0,6.0,11.0,10.0,36.0,15.0,39.0,21.0,3.0,89.0,14.0,0.0,156.0,224.0,0.0,301.0,50.0,3.0,33.0
68,287755830.0,158.0,17.0,162.0,17.0,189.0,39.0,71.0,29.0,72.0,10.0,46.0,117.0,169.0,108.0,394.0,124.0,107.0,151.0,10.0,55.0,41.0,8.0,10.0,131.0,6.0,48.0,19.0,0.0,0.0,11.0,202.0,10.0,94.0,75.0,14.0,16.0,95.0,0.0,34.0,17.0,34.0,50.0,53.0,151.0,145.0,174.0,41.0,95.0,103.0,62.0,267.0,193.0,8.0,6.0,118.0,37.0,0.0,106.0,4.0,5.0,17.0,149.0,48.0,75.0,24.0,108.0,140.0,0.0,6.0,89.0,67.0,78.0,0.0,6.0,60.0,26.0,104.0,6.0,17.0,16.0,93.0,12.0,6.0,5.0,11.0,5.0,45.0,17.0,83.0,27.0,0.0,86.0,19.0,0.0,144.0,182.0,0.0,116.0,58.0,2.0,79.0
69,287848520.0,16.0,4.0,24.0,1.0,3.0,5.0,3.0,2.0,7.0,1.0,3.0,30.0,21.0,1.0,8.0,24.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,17.0,3.0,0.0,0.0,0.0,5.0,1.0,15.0,10.0,1.0,0.0,3.0,0.0,23.0,0.0,1.0,3.0,0.0,11.0,3.0,7.0,2.0,20.0,6.0,0.0,11.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,4.0
70,288479798.0,45.0,6.0,187.0,54.0,200.0,6.0,59.0,11.0,12.0,12.0,42.0,43.0,63.0,50.0,252.0,33.0,104.0,142.0,10.0,110.0,18.0,13.0,10.0,127.0,2.0,16.0,8.0,0.0,0.0,17.0,174.0,9.0,72.0,98.0,19.0,28.0,106.0,0.0,4.0,15.0,34.0,78.0,53.0,43.0,44.0,148.0,5.0,60.0,52.0,66.0,86.0,185.0,1.0,6.0,93.0,63.0,0.0,84.0,6.0,2.0,30.0,57.0,37.0,75.0,24.0,148.0,262.0,89.0,1.0,0.0,77.0,93.0,0.0,4.0,30.0,11.0,228.0,10.0,13.0,4.0,141.0,42.0,13.0,9.0,18.0,19.0,13.0,15.0,33.0,7.0,3.0,135.0,10.0,0.0,104.0,114.0,0.0,221.0,27.0,3.0,20.0
71,289104235.0,30.0,1.0,39.0,17.0,72.0,3.0,29.0,3.0,13.0,6.0,18.0,18.0,43.0,20.0,127.0,18.0,56.0,59.0,2.0,47.0,13.0,6.0,2.0,54.0,2.0,11.0,6.0,0.0,0.0,6.0,72.0,3.0,19.0,21.0,5.0,10.0,26.0,0.0,3.0,6.0,19.0,41.0,30.0,23.0,43.0,69.0,7.0,17.0,19.0,24.0,52.0,98.0,0.0,6.0,48.0,30.0,0.0,61.0,3.0,2.0,20.0,41.0,24.0,38.0,13.0,66.0,81.0,67.0,1.0,77.0,0.0,44.0,0.0,1.0,22.0,13.0,87.0,2.0,4.0,4.0,68.0,17.0,2.0,7.0,6.0,12.0,5.0,4.0,17.0,4.0,1.0,43.0,8.0,0.0,68.0,64.0,0.0,81.0,12.0,0.0,19.0
72,289974673.0,28.0,1.0,41.0,18.0,62.0,3.0,25.0,8.0,16.0,6.0,12.0,23.0,43.0,19.0,142.0,24.0,101.0,72.0,5.0,37.0,7.0,7.0,4.0,52.0,5.0,15.0,3.0,0.0,0.0,6.0,67.0,3.0,33.0,31.0,6.0,11.0,17.0,0.0,8.0,8.0,17.0,34.0,31.0,20.0,29.0,61.0,9.0,32.0,21.0,24.0,50.0,109.0,0.0,1.0,47.0,51.0,0.0,61.0,3.0,2.0,13.0,27.0,41.0,77.0,33.0,52.0,98.0,78.0,0.0,93.0,44.0,0.0,0.0,2.0,13.0,8.0,103.0,3.0,6.0,2.0,76.0,15.0,5.0,10.0,8.0,6.0,8.0,3.0,23.0,4.0,3.0,39.0,8.0,0.0,67.0,49.0,0.0,95.0,10.0,2.0,17.0
73,294523668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,302144631.0,10.0,5.0,36.0,2.0,9.0,3.0,5.0,11.0,5.0,1.0,6.0,9.0,21.0,18.0,18.0,10.0,2.0,5.0,53.0,1.0,2.0,0.0,90.0,9.0,1.0,4.0,1.0,0.0,0.0,25.0,19.0,40.0,9.0,8.0,0.0,0.0,10.0,0.0,12.0,15.0,3.0,1.0,1.0,16.0,2.0,7.0,1.0,7.0,14.0,1.0,21.0,15.0,48.0,0.0,3.0,0.0,0.0,1.0,20.0,49.0,2.0,13.0,3.0,1.0,0.0,4.0,6.0,6.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,7.0,60.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,117.0,1.0,62.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,3.0
75,309930491.0,65.0,22.0,76.0,8.0,94.0,15.0,29.0,9.0,31.0,2.0,27.0,69.0,96.0,79.0,154.0,59.0,22.0,49.0,1.0,18.0,16.0,2.0,2.0,49.0,2.0,18.0,19.0,0.0,0.0,2.0,84.0,3.0,23.0,30.0,3.0,1.0,50.0,0.0,7.0,0.0,17.0,9.0,12.0,91.0,75.0,119.0,15.0,26.0,59.0,21.0,116.0,52.0,7.0,2.0,58.0,5.0,0.0,25.0,0.0,0.0,8.0,92.0,11.0,14.0,4.0,41.0,99.0,60.0,2.0,30.0,22.0,13.0,0.0,2.0,0.0,21.0,24.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,0.0,0.0,19.0,9.0,10.0,19.0,0.0,21.0,5.0,0.0,52.0,144.0,0.0,24.0,45.0,1.0,17.0
76,312304468.0,20.0,7.0,28.0,3.0,29.0,0.0,11.0,7.0,13.0,5.0,8.0,25.0,35.0,17.0,59.0,16.0,12.0,24.0,1.0,8.0,7.0,0.0,1.0,24.0,1.0,18.0,12.0,0.0,0.0,1.0,31.0,2.0,13.0,7.0,7.0,2.0,16.0,0.0,4.0,2.0,4.0,10.0,7.0,27.0,30.0,36.0,8.0,14.0,16.0,10.0,41.0,26.0,4.0,2.0,24.0,2.0,0.0,19.0,1.0,2.0,8.0,43.0,5.0,14.0,4.0,20.0,25.0,26.0,0.0,11.0,13.0,8.0,0.0,0.0,21.0,0.0,13.0,0.0,2.0,3.0,16.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,12.0,6.0,0.0,16.0,5.0,0.0,27.0,56.0,0.0,14.0,12.0,1.0,15.0
77,316654348.0,47.0,6.0,159.0,53.0,157.0,1.0,66.0,14.0,24.0,29.0,36.0,37.0,65.0,40.0,270.0,48.0,148.0,140.0,9.0,144.0,19.0,26.0,5.0,135.0,9.0,19.0,6.0,0.0,0.0,7.0,145.0,11.0,89.0,71.0,17.0,40.0,51.0,0.0,12.0,10.0,29.0,79.0,57.0,47.0,49.0,125.0,13.0,83.0,45.0,59.0,92.0,225.0,0.0,10.0,95.0,86.0,0.0,96.0,3.0,3.0,19.0,54.0,40.0,91.0,24.0,156.0,231.0,104.0,0.0,228.0,87.0,103.0,0.0,2.0,24.0,13.0,0.0,9.0,9.0,5.0,156.0,76.0,7.0,8.0,11.0,27.0,15.0,9.0,42.0,7.0,4.0,129.0,14.0,0.0,109.0,84.0,0.0,282.0,20.0,6.0,37.0
78,318368471.0,10.0,0.0,46.0,1.0,22.0,1.0,7.0,3.0,3.0,1.0,9.0,7.0,3.0,5.0,18.0,9.0,2.0,12.0,5.0,1.0,2.0,0.0,5.0,24.0,1.0,7.0,2.0,0.0,0.0,10.0,36.0,17.0,17.0,42.0,9.0,9.0,8.0,0.0,4.0,7.0,12.0,2.0,2.0,5.0,1.0,5.0,0.0,9.0,7.0,2.0,8.0,19.0,5.0,0.0,0.0,1.0,0.0,4.0,10.0,2.0,2.0,4.0,3.0,5.0,0.0,8.0,5.0,6.0,0.0,10.0,2.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,7.0,0.0,3.0,1.0,10.0,0.0,5.0,1.0,6.0,10.0,12.0,0.0,0.0,11.0,4.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,4.0
79,328794414.0,15.0,2.0,37.0,1.0,20.0,1.0,6.0,9.0,5.0,1.0,4.0,15.0,12.0,11.0,36.0,15.0,2.0,18.0,38.0,2.0,1.0,1.0,44.0,17.0,2.0,7.0,0.0,0.0,0.0,22.0,26.0,32.0,13.0,10.0,3.0,2.0,13.0,0.0,13.0,12.0,4.0,5.0,0.0,15.0,5.0,11.0,0.0,16.0,13.0,6.0,23.0,29.0,11.0,1.0,4.0,2.0,0.0,7.0,14.0,24.0,1.0,14.0,4.0,6.0,1.0,9.0,12.0,17.0,0.0,13.0,4.0,6.0,0.0,60.0,1.0,2.0,9.0,7.0,0.0,2.0,6.0,1.0,1.0,0.0,5.0,0.0,65.0,0.0,54.0,5.0,0.0,7.0,2.0,0.0,8.0,8.0,0.0,3.0,2.0,0.0,8.0
80,329409390.0,23.0,7.0,13.0,1.0,9.0,4.0,7.0,5.0,7.0,0.0,2.0,20.0,12.0,6.0,22.0,17.0,3.0,12.0,2.0,3.0,2.0,2.0,0.0,12.0,0.0,4.0,1.0,0.0,0.0,2.0,12.0,1.0,14.0,4.0,2.0,1.0,5.0,0.0,7.0,0.0,2.0,1.0,1.0,22.0,13.0,12.0,2.0,7.0,4.0,5.0,18.0,12.0,9.0,0.0,5.0,1.0,0.0,8.0,1.0,2.0,0.0,8.0,1.0,2.0,0.0,9.0,5.0,16.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0,5.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,9.0,0.0,6.0,2.0,0.0,13.0,12.0,0.0,5.0,1.0,0.0,6.0
81,335432912.0,30.0,3.0,82.0,26.0,129.0,8.0,36.0,8.0,20.0,28.0,24.0,23.0,41.0,25.0,208.0,32.0,103.0,113.0,4.0,82.0,13.0,7.0,10.0,124.0,5.0,14.0,6.0,0.0,0.0,8.0,117.0,5.0,61.0,66.0,14.0,27.0,36.0,0.0,7.0,8.0,20.0,95.0,62.0,24.0,34.0,95.0,12.0,65.0,32.0,56.0,54.0,171.0,0.0,5.0,84.0,62.0,0.0,103.0,1.0,4.0,30.0,43.0,28.0,71.0,15.0,120.0,144.0,93.0,1.0,141.0,68.0,76.0,0.0,2.0,13.0,16.0,156.0,3.0,6.0,6.0,0.0,43.0,8.0,7.0,9.0,35.0,9.0,7.0,39.0,5.0,4.0,69.0,7.0,0.0,104.0,80.0,0.0,209.0,15.0,1.0,28.0
82,336574898.0,0.0,0.0,19.0,9.0,17.0,1.0,5.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,20.0,2.0,22.0,9.0,0.0,58.0,3.0,6.0,2.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,24.0,1.0,4.0,5.0,2.0,5.0,4.0,0.0,2.0,2.0,0.0,44.0,14.0,5.0,3.0,9.0,3.0,46.0,3.0,3.0,3.0,50.0,0.0,1.0,5.0,47.0,0.0,13.0,0.0,0.0,9.0,3.0,5.0,12.0,1.0,42.0,23.0,12.0,0.0,42.0,17.0,15.0,0.0,0.0,1.0,1.0,76.0,1.0,1.0,0.0,43.0,0.0,2.0,1.0,6.0,23.0,1.0,2.0,2.0,0.0,0.0,56.0,0.0,0.0,17.0,7.0,0.0,83.0,0.0,0.0,4.0
83,348020077.0,5.0,0.0,41.0,3.0,25.0,0.0,28.0,0.0,2.0,1.0,25.0,3.0,2.0,2.0,18.0,8.0,8.0,8.0,1.0,3.0,1.0,1.0,1.0,56.0,1.0,3.0,1.0,0.0,0.0,4.0,52.0,3.0,18.0,56.0,6.0,8.0,4.0,0.0,2.0,11.0,20.0,4.0,3.0,3.0,1.0,5.0,1.0,9.0,11.0,26.0,9.0,12.0,1.0,0.0,5.0,4.0,0.0,3.0,0.0,0.0,1.0,4.0,4.0,6.0,0.0,8.0,3.0,6.0,0.0,13.0,2.0,5.0,0.0,0.0,1.0,0.0,7.0,10.0,1.0,0.0,8.0,2.0,0.0,1.0,3.0,2.0,2.0,16.0,10.0,1.0,1.0,4.0,0.0,0.0,8.0,5.0,0.0,8.0,3.0,0.0,1.0
84,349839280.0,1.0,0.0,5.0,2.0,8.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,9.0,1.0,7.0,6.0,1.0,5.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,6.0,2.0,1.0,2.0,5.0,0.0,4.0,1.0,5.0,2.0,9.0,0.0,0.0,2.0,4.0,0.0,7.0,0.0,0.0,2.0,2.0,3.0,6.0,1.0,6.0,6.0,5.0,0.0,9.0,7.0,10.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,6.0,5.0,0.0,7.0,0.0,0.0,0.0
85,361870458.0,9.0,0.0,30.0,2.0,29.0,0.0,9.0,4.0,5.0,5.0,1.0,9.0,1.0,7.0,21.0,17.0,5.0,11.0,4.0,4.0,1.0,2.0,10.0,19.0,1.0,6.0,2.0,0.0,0.0,2.0,34.0,7.0,22.0,19.0,7.0,5.0,8.0,0.0,4.0,6.0,4.0,5.0,1.0,9.0,2.0,6.0,0.0,14.0,7.0,3.0,18.0,27.0,1.0,0.0,3.0,3.0,0.0,7.0,4.0,1.0,0.0,7.0,1.0,9.0,0.0,14.0,11.0,11.0,0.0,18.0,6.0,8.0,0.0,4.0,0.0,0.0,11.0,5.0,5.0,0.0,9.0,6.0,3.0,2.0,0.0,5.0,6.0,8.0,18.0,0.0,1.0,15.0,4.0,0.0,5.0,1.0,0.0,25.0,2.0,0.0,2.0
86,365232621.0,0.0,0.0,10.0,3.0,14.0,1.0,8.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,13.0,1.0,16.0,7.0,0.0,21.0,1.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,5.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,32.0,14.0,0.0,0.0,9.0,0.0,20.0,2.0,2.0,2.0,22.0,0.0,0.0,6.0,16.0,0.0,15.0,0.0,0.0,6.0,2.0,2.0,8.0,1.0,32.0,10.0,5.0,0.0,19.0,12.0,6.0,0.0,0.0,0.0,1.0,27.0,1.0,0.0,0.0,35.0,23.0,2.0,2.0,5.0,0.0,0.0,2.0,4.0,0.0,1.0,21.0,0.0,0.0,14.0,6.0,0.0,33.0,0.0,0.0,2.0
87,369028288.0,83.0,24.0,170.0,8.0,76.0,51.0,26.0,72.0,39.0,5.0,17.0,104.0,77.0,89.0,140.0,167.0,7.0,45.0,49.0,11.0,9.0,4.0,88.0,63.0,3.0,92.0,17.0,0.0,0.0,20.0,98.0,75.0,90.0,69.0,18.0,12.0,58.0,0.0,168.0,10.0,17.0,13.0,2.0,216.0,29.0,58.0,21.0,90.0,75.0,20.0,119.0,52.0,305.0,0.0,25.0,2.0,0.0,9.0,35.0,178.0,5.0,50.0,3.0,8.0,2.0,32.0,36.0,45.0,6.0,13.0,5.0,8.0,0.0,117.0,19.0,4.0,15.0,6.0,65.0,11.0,9.0,1.0,2.0,0.0,6.0,0.0,0.0,7.0,122.0,92.0,0.0,36.0,0.0,0.0,21.0,40.0,0.0,17.0,28.0,0.0,20.0
88,381696542.0,24.0,3.0,89.0,18.0,39.0,7.0,42.0,7.0,7.0,1.0,96.0,11.0,17.0,19.0,37.0,22.0,7.0,12.0,3.0,31.0,16.0,2.0,4.0,70.0,2.0,11.0,8.0,0.0,0.0,4.0,104.0,6.0,22.0,143.0,10.0,9.0,20.0,0.0,4.0,8.0,18.0,4.0,3.0,21.0,12.0,17.0,12.0,13.0,39.0,28.0,34.0,26.0,4.0,0.0,18.0,2.0,0.0,6.0,1.0,0.0,3.0,17.0,2.0,4.0,0.0,19.0,15.0,17.0,2.0,15.0,4.0,3.0,0.0,1.0,9.0,1.0,9.0,10.0,0.0,0.0,7.0,2.0,16.0,0.0,8.0,2.0,7.0,0.0,8.0,3.0,0.0,11.0,3.0,0.0,14.0,20.0,0.0,13.0,11.0,0.0,1.0
89,383602088.0,68.0,15.0,120.0,5.0,105.0,11.0,39.0,34.0,27.0,12.0,18.0,76.0,38.0,28.0,136.0,102.0,19.0,87.0,55.0,8.0,3.0,4.0,63.0,78.0,9.0,44.0,6.0,0.0,0.0,28.0,114.0,47.0,95.0,70.0,16.0,22.0,34.0,0.0,46.0,35.0,20.0,28.0,8.0,96.0,17.0,61.0,8.0,91.0,61.0,34.0,115.0,98.0,46.0,1.0,15.0,12.0,0.0,43.0,17.0,32.0,5.0,52.0,17.0,44.0,5.0,35.0,39.0,83.0,4.0,33.0,17.0,23.0,0.0,62.0,10.0,12.0,42.0,12.0,54.0,8.0,39.0,2.0,10.0,3.0,18.0,4.0,122.0,8.0,0.0,71.0,2.0,37.0,6.0,0.0,42.0,39.0,0.0,22.0,18.0,1.0,28.0
90,384822746.0,84.0,48.0,78.0,3.0,43.0,21.0,31.0,33.0,21.0,3.0,15.0,88.0,59.0,58.0,85.0,108.0,2.0,39.0,3.0,10.0,3.0,0.0,8.0,28.0,2.0,65.0,14.0,0.0,0.0,2.0,55.0,4.0,54.0,32.0,6.0,4.0,51.0,0.0,23.0,3.0,9.0,6.0,1.0,189.0,20.0,58.0,13.0,32.0,83.0,11.0,62.0,35.0,66.0,1.0,23.0,2.0,0.0,6.0,1.0,19.0,0.0,29.0,1.0,4.0,2.0,13.0,21.0,27.0,5.0,7.0,4.0,4.0,0.0,4.0,19.0,6.0,7.0,0.0,5.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,92.0,3.0,71.0,0.0,0.0,16.0,0.0,0.0,22.0,41.0,0.0,4.0,17.0,0.0,9.0
91,385160961.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0
92,388466657.0,62.0,5.0,144.0,34.0,159.0,10.0,40.0,23.0,28.0,5.0,20.0,79.0,43.0,45.0,179.0,80.0,59.0,86.0,9.0,86.0,15.0,2.0,9.0,95.0,4.0,37.0,6.0,0.0,0.0,8.0,148.0,10.0,62.0,88.0,17.0,20.0,52.0,0.0,16.0,6.0,19.0,74.0,32.0,96.0,49.0,102.0,22.0,65.0,45.0,40.0,112.0,137.0,9.0,1.0,34.0,32.0,0.0,59.0,2.0,10.0,15.0,66.0,20.0,41.0,8.0,125.0,89.0,86.0,0.0,135.0,43.0,39.0,0.0,0.0,21.0,16.0,129.0,11.0,7.0,6.0,69.0,56.0,4.0,4.0,15.0,21.0,36.0,11.0,37.0,16.0,0.0,0.0,15.0,0.0,49.0,87.0,0.0,89.0,28.0,3.0,29.0
93,388505530.0,7.0,0.0,10.0,1.0,22.0,2.0,3.0,5.0,6.0,0.0,3.0,7.0,7.0,4.0,32.0,8.0,9.0,16.0,1.0,6.0,4.0,0.0,1.0,13.0,0.0,8.0,3.0,0.0,0.0,2.0,16.0,3.0,11.0,11.0,5.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,4.0,9.0,10.0,19.0,4.0,5.0,5.0,5.0,15.0,24.0,0.0,1.0,10.0,1.0,0.0,13.0,1.0,1.0,3.0,7.0,4.0,9.0,3.0,15.0,14.0,19.0,0.0,10.0,8.0,8.0,0.0,0.0,5.0,5.0,14.0,4.0,2.0,2.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,15.0,0.0,0.0,9.0,16.0,0.0,15.0,3.0,0.0,5.0
94,393409059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,394285779.0,116.0,21.0,124.0,26.0,126.0,7.0,71.0,16.0,42.0,17.0,42.0,66.0,168.0,110.0,273.0,63.0,79.0,115.0,10.0,56.0,27.0,6.0,6.0,109.0,4.0,27.0,17.0,0.0,0.0,10.0,149.0,5.0,69.0,50.0,13.0,17.0,85.0,0.0,20.0,16.0,31.0,49.0,44.0,97.0,109.0,206.0,16.0,69.0,72.0,44.0,186.0,162.0,4.0,6.0,150.0,46.0,0.0,87.0,3.0,4.0,26.0,124.0,22.0,62.0,12.0,111.0,156.0,144.0,4.0,104.0,68.0,67.0,0.0,4.0,52.0,27.0,109.0,3.0,8.0,13.0,104.0,17.0,8.0,6.0,5.0,14.0,21.0,14.0,42.0,22.0,3.0,49.0,9.0,0.0,0.0,156.0,0.0,145.0,54.0,4.0,50.0
96,402037439.0,155.0,41.0,217.0,20.0,247.0,23.0,76.0,27.0,48.0,10.0,61.0,148.0,246.0,208.0,437.0,95.0,72.0,151.0,9.0,53.0,40.0,7.0,5.0,125.0,1.0,48.0,45.0,0.0,0.0,8.0,199.0,12.0,57.0,70.0,12.0,8.0,180.0,0.0,11.0,5.0,36.0,50.0,39.0,194.0,182.0,317.0,49.0,64.0,151.0,60.0,305.0,178.0,11.0,7.0,160.0,27.0,0.0,99.0,2.0,4.0,31.0,257.0,33.0,48.0,16.0,131.0,224.0,182.0,3.0,114.0,64.0,49.0,0.0,4.0,144.0,56.0,84.0,3.0,8.0,12.0,80.0,7.0,5.0,5.0,1.0,6.0,40.0,20.0,39.0,41.0,2.0,87.0,16.0,0.0,156.0,0.0,0.0,98.0,109.0,3.0,57.0
