,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141
43,266759283.0,1.0,0.0,2.0,23.0,2.0,106.0,0.0,0.0,5.0,75.0,0.0,0.0,61.0,2.0,2.0,1.0,0.0,5.0,0.0,1.0,2.0,3.0,78.0,57.0,23.0,19.0,2.0,1.0,56.0,50.0,19.0,42.0,0.0,43.0,0.0,7.0,39.0,3.0,13.0,7.0,31.0,77.0,0.0,34.0,65.0,39.0,59.0,87.0,53.0,0.0,1.0,5.0,58.0,18.0,11.0,4.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,7.0,56.0,4.0,24.0,51.0,69.0,0.0,49.0,34.0,1.0,101.0,2.0,50.0,26.0,50.0,1.0,0.0,0.0,0.0,5.0,63.0,0.0,101.0,1.0,1.0,1.0,2.0,207.0,1.0,106.0,121.0,0.0,2.0,19.0,5.0,0.0,7.0,3.0,57.0,1.0,6.0,0.0,0.0,52.0,0.0,0.0,5.0,0.0,5.0,39.0,0.0,27.0,0.0,7.0,0.0,1.0,8.0,24.0,37.0,9.0,16.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
44,267321942.0,1.0,0.0,1.0,20.0,0.0,56.0,0.0,0.0,10.0,23.0,1.0,1.0,59.0,6.0,1.0,4.0,0.0,8.0,0.0,0.0,2.0,1.0,65.0,61.0,19.0,30.0,0.0,2.0,57.0,47.0,26.0,65.0,2.0,60.0,0.0,12.0,43.0,0.0,14.0,13.0,16.0,45.0,34.0,0.0,66.0,47.0,68.0,74.0,58.0,7.0,1.0,7.0,41.0,15.0,20.0,4.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,7.0,39.0,1.0,18.0,42.0,77.0,0.0,67.0,59.0,4.0,84.0,1.0,26.0,38.0,58.0,1.0,0.0,0.0,0.0,5.0,31.0,0.0,86.0,0.0,1.0,0.0,11.0,76.0,0.0,77.0,90.0,0.0,3.0,33.0,2.0,1.0,8.0,1.0,28.0,2.0,8.0,0.0,0.0,54.0,0.0,0.0,6.0,0.0,11.0,41.0,1.0,29.0,0.0,4.0,1.0,11.0,11.0,36.0,41.0,18.0,24.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0
45,268298436.0,11.0,1.0,2.0,22.0,2.0,93.0,5.0,5.0,14.0,43.0,3.0,4.0,98.0,9.0,8.0,8.0,0.0,26.0,0.0,2.0,13.0,3.0,94.0,103.0,40.0,45.0,5.0,22.0,68.0,65.0,30.0,100.0,3.0,130.0,3.0,20.0,65.0,2.0,9.0,19.0,40.0,65.0,65.0,66.0,0.0,87.0,71.0,119.0,61.0,10.0,1.0,9.0,61.0,23.0,33.0,8.0,6.0,2.0,1.0,140.0,0.0,2.0,2.0,9.0,68.0,4.0,24.0,64.0,108.0,0.0,65.0,55.0,3.0,127.0,2.0,67.0,50.0,58.0,4.0,0.0,1.0,0.0,6.0,28.0,1.0,110.0,3.0,2.0,13.0,12.0,115.0,0.0,118.0,129.0,0.0,7.0,31.0,5.0,5.0,11.0,4.0,62.0,3.0,18.0,0.0,1.0,72.0,0.0,0.0,5.0,1.0,13.0,35.0,2.0,35.0,1.0,25.0,4.0,15.0,13.0,42.0,57.0,23.0,21.0,0.0,1.0,22.0,6.0,1.0,0.0,4.0,6.0,29.0,0.0,2.0,4.0,0.0,7.0,4.0,1.0,1.0
46,269245304.0,4.0,1.0,0.0,22.0,1.0,73.0,10.0,7.0,14.0,15.0,2.0,1.0,67.0,7.0,8.0,7.0,0.0,12.0,0.0,1.0,8.0,5.0,52.0,66.0,45.0,33.0,4.0,11.0,49.0,39.0,26.0,61.0,3.0,83.0,0.0,19.0,50.0,3.0,6.0,12.0,43.0,54.0,39.0,47.0,87.0,0.0,52.0,82.0,53.0,11.0,4.0,10.0,45.0,22.0,26.0,2.0,3.0,0.0,0.0,79.0,0.0,2.0,1.0,10.0,48.0,10.0,14.0,51.0,60.0,0.0,59.0,36.0,5.0,76.0,4.0,25.0,32.0,58.0,3.0,0.0,1.0,0.0,9.0,14.0,0.0,63.0,8.0,3.0,7.0,5.0,79.0,0.0,87.0,89.0,0.0,4.0,18.0,4.0,1.0,7.0,9.0,47.0,2.0,16.0,0.0,0.0,54.0,0.0,0.0,5.0,1.0,11.0,33.0,3.0,32.0,1.0,14.0,1.0,11.0,14.0,43.0,52.0,16.0,18.0,0.0,1.0,19.0,7.0,1.0,0.0,4.0,9.0,27.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
47,270252987.0,3.0,1.0,0.0,27.0,0.0,82.0,1.0,1.0,18.0,42.0,1.0,1.0,71.0,4.0,3.0,7.0,1.0,14.0,0.0,2.0,4.0,3.0,74.0,86.0,23.0,33.0,1.0,10.0,64.0,75.0,29.0,62.0,1.0,76.0,0.0,19.0,57.0,0.0,16.0,12.0,28.0,59.0,59.0,68.0,71.0,52.0,0.0,94.0,68.0,13.0,0.0,7.0,49.0,23.0,25.0,5.0,3.0,4.0,0.0,97.0,0.0,2.0,2.0,7.0,50.0,9.0,19.0,51.0,91.0,0.0,75.0,48.0,6.0,93.0,3.0,31.0,43.0,60.0,3.0,0.0,0.0,1.0,8.0,37.0,1.0,113.0,1.0,6.0,6.0,7.0,100.0,1.0,88.0,113.0,0.0,5.0,28.0,3.0,6.0,12.0,6.0,41.0,6.0,11.0,0.0,2.0,64.0,0.0,0.0,9.0,0.0,12.0,45.0,1.0,37.0,1.0,9.0,4.0,18.0,15.0,42.0,52.0,18.0,28.0,0.0,2.0,16.0,5.0,3.0,0.0,3.0,5.0,17.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0
48,270626776.0,23.0,6.0,3.0,33.0,4.0,127.0,7.0,7.0,20.0,36.0,5.0,23.0,138.0,5.0,37.0,8.0,2.0,19.0,0.0,14.0,16.0,10.0,108.0,113.0,40.0,54.0,16.0,66.0,88.0,76.0,29.0,88.0,1.0,122.0,10.0,49.0,85.0,6.0,13.0,30.0,31.0,106.0,87.0,74.0,119.0,82.0,94.0,0.0,77.0,18.0,0.0,12.0,80.0,35.0,30.0,15.0,28.0,9.0,5.0,159.0,2.0,7.0,11.0,8.0,79.0,10.0,30.0,93.0,121.0,0.0,87.0,63.0,27.0,129.0,25.0,50.0,52.0,83.0,31.0,0.0,0.0,1.0,35.0,51.0,7.0,128.0,23.0,27.0,38.0,10.0,161.0,12.0,141.0,132.0,0.0,32.0,36.0,7.0,14.0,20.0,30.0,70.0,17.0,38.0,0.0,8.0,109.0,0.0,0.0,8.0,0.0,17.0,55.0,2.0,41.0,8.0,12.0,11.0,18.0,14.0,61.0,75.0,18.0,27.0,0.0,2.0,18.0,5.0,2.0,0.0,12.0,3.0,28.0,0.0,5.0,3.0,1.0,4.0,2.0,0.0,1.0
49,271878218.0,2.0,1.0,0.0,28.0,0.0,67.0,2.0,1.0,10.0,25.0,3.0,0.0,74.0,6.0,3.0,5.0,0.0,19.0,0.0,3.0,21.0,1.0,78.0,78.0,20.0,30.0,0.0,6.0,52.0,46.0,31.0,57.0,1.0,70.0,0.0,13.0,48.0,4.0,13.0,8.0,30.0,63.0,53.0,58.0,61.0,53.0,68.0,77.0,0.0,10.0,1.0,7.0,41.0,18.0,34.0,5.0,4.0,1.0,2.0,73.0,0.0,1.0,1.0,14.0,72.0,7.0,17.0,46.0,81.0,0.0,86.0,54.0,2.0,83.0,2.0,26.0,37.0,51.0,0.0,0.0,1.0,0.0,6.0,31.0,0.0,84.0,7.0,1.0,2.0,8.0,85.0,0.0,86.0,104.0,0.0,1.0,27.0,6.0,2.0,4.0,7.0,36.0,2.0,10.0,0.0,1.0,53.0,0.0,0.0,7.0,1.0,12.0,49.0,2.0,29.0,0.0,32.0,0.0,14.0,11.0,38.0,47.0,17.0,24.0,0.0,2.0,20.0,6.0,2.0,0.0,5.0,7.0,21.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0
50,272308325.0,7.0,5.0,0.0,5.0,2.0,14.0,4.0,3.0,13.0,0.0,12.0,2.0,27.0,5.0,6.0,36.0,2.0,15.0,0.0,1.0,12.0,2.0,11.0,11.0,3.0,5.0,1.0,25.0,12.0,5.0,3.0,14.0,0.0,20.0,4.0,12.0,14.0,5.0,0.0,8.0,5.0,14.0,0.0,7.0,10.0,11.0,13.0,18.0,10.0,0.0,0.0,3.0,14.0,10.0,13.0,1.0,5.0,4.0,1.0,19.0,1.0,8.0,0.0,2.0,9.0,27.0,0.0,19.0,10.0,0.0,11.0,9.0,5.0,5.0,6.0,1.0,7.0,7.0,2.0,0.0,3.0,1.0,2.0,0.0,5.0,6.0,4.0,9.0,8.0,8.0,21.0,1.0,27.0,21.0,0.0,3.0,1.0,2.0,24.0,0.0,7.0,9.0,4.0,6.0,0.0,1.0,19.0,0.0,0.0,2.0,4.0,0.0,6.0,2.0,3.0,0.0,19.0,20.0,13.0,2.0,15.0,14.0,3.0,7.0,0.0,4.0,9.0,0.0,4.0,0.0,9.0,1.0,18.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
51,275925375.0,0.0,0.0,0.0,1.0,43.0,20.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,77.0,0.0,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,276573521.0,1.0,0.0,0.0,9.0,0.0,14.0,0.0,0.0,7.0,1.0,1.0,1.0,17.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,14.0,9.0,6.0,0.0,1.0,15.0,17.0,13.0,12.0,0.0,15.0,0.0,4.0,8.0,6.0,1.0,6.0,8.0,12.0,5.0,7.0,9.0,10.0,7.0,12.0,7.0,3.0,0.0,0.0,17.0,9.0,3.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,8.0,20.0,1.0,5.0,21.0,11.0,0.0,7.0,5.0,2.0,13.0,2.0,14.0,9.0,9.0,2.0,0.0,1.0,0.0,5.0,3.0,0.0,12.0,2.0,4.0,0.0,2.0,16.0,0.0,18.0,11.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,5.0,1.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,3.0,8.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,10.0,9.0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
53,276891481.0,6.0,4.0,2.0,22.0,6.0,85.0,8.0,10.0,21.0,34.0,2.0,7.0,95.0,16.0,12.0,6.0,3.0,9.0,0.0,3.0,24.0,3.0,67.0,59.0,31.0,29.0,5.0,44.0,61.0,55.0,28.0,50.0,1.0,70.0,7.0,19.0,47.0,7.0,8.0,23.0,29.0,78.0,58.0,41.0,61.0,45.0,49.0,80.0,41.0,14.0,3.0,17.0,0.0,48.0,15.0,2.0,10.0,5.0,4.0,111.0,1.0,8.0,2.0,16.0,68.0,5.0,14.0,120.0,57.0,0.0,45.0,29.0,9.0,75.0,7.0,42.0,23.0,64.0,3.0,0.0,1.0,0.0,9.0,31.0,5.0,90.0,8.0,19.0,11.0,5.0,129.0,1.0,118.0,85.0,0.0,16.0,13.0,11.0,10.0,7.0,19.0,37.0,5.0,18.0,0.0,1.0,74.0,0.0,0.0,5.0,2.0,8.0,29.0,8.0,26.0,0.0,49.0,10.0,4.0,10.0,44.0,43.0,10.0,12.0,0.0,1.0,9.0,6.0,7.0,1.0,23.0,14.0,53.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0
54,278934052.0,4.0,0.0,0.0,12.0,2.0,30.0,1.0,1.0,9.0,4.0,1.0,2.0,33.0,5.0,6.0,3.0,0.0,5.0,0.0,0.0,16.0,1.0,23.0,19.0,17.0,9.0,2.0,6.0,27.0,15.0,13.0,21.0,1.0,29.0,0.0,11.0,20.0,3.0,4.0,3.0,17.0,31.0,18.0,15.0,23.0,22.0,23.0,35.0,18.0,10.0,2.0,9.0,48.0,0.0,10.0,1.0,4.0,3.0,1.0,32.0,0.0,0.0,0.0,6.0,34.0,1.0,3.0,31.0,20.0,0.0,22.0,7.0,7.0,22.0,4.0,9.0,12.0,20.0,4.0,0.0,1.0,0.0,11.0,8.0,0.0,24.0,6.0,9.0,2.0,2.0,38.0,1.0,39.0,30.0,0.0,4.0,3.0,5.0,3.0,2.0,13.0,32.0,5.0,12.0,0.0,1.0,29.0,0.0,0.0,1.0,2.0,7.0,9.0,1.0,12.0,1.0,19.0,1.0,2.0,4.0,19.0,15.0,4.0,4.0,0.0,2.0,1.0,5.0,3.0,1.0,3.0,6.0,22.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0
55,279166692.0,8.0,1.0,0.0,9.0,0.0,30.0,0.0,0.0,9.0,6.0,4.0,0.0,36.0,2.0,1.0,5.0,0.0,116.0,0.0,4.0,59.0,2.0,26.0,26.0,5.0,10.0,4.0,18.0,16.0,11.0,10.0,27.0,1.0,46.0,0.0,7.0,21.0,2.0,3.0,1.0,10.0,30.0,11.0,20.0,33.0,26.0,25.0,30.0,34.0,13.0,1.0,3.0,15.0,10.0,0.0,1.0,3.0,2.0,5.0,21.0,0.0,0.0,2.0,3.0,24.0,13.0,1.0,22.0,32.0,0.0,27.0,22.0,4.0,15.0,4.0,10.0,16.0,14.0,3.0,0.0,1.0,0.0,4.0,10.0,0.0,26.0,2.0,3.0,7.0,5.0,34.0,1.0,27.0,50.0,0.0,2.0,10.0,3.0,3.0,3.0,5.0,17.0,4.0,7.0,0.0,2.0,29.0,0.0,0.0,5.0,1.0,5.0,16.0,2.0,11.0,2.0,83.0,2.0,22.0,5.0,21.0,26.0,7.0,12.0,0.0,3.0,44.0,2.0,2.0,0.0,3.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
56,279265814.0,1.0,2.0,0.0,2.0,1.0,6.0,0.0,0.0,2.0,5.0,1.0,0.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,8.0,12.0,4.0,8.0,0.0,4.0,9.0,8.0,3.0,9.0,0.0,7.0,1.0,1.0,9.0,3.0,1.0,8.0,3.0,3.0,4.0,4.0,8.0,2.0,5.0,15.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,21.0,2.0,2.0,1.0,1.0,5.0,1.0,4.0,5.0,7.0,0.0,9.0,6.0,0.0,11.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,0.0,0.0,2.0,2.0,7.0,0.0,7.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
57,280196372.0,113.0,2.0,0.0,0.0,2.0,24.0,11.0,6.0,5.0,0.0,0.0,92.0,32.0,0.0,275.0,0.0,1.0,6.0,0.0,107.0,76.0,56.0,3.0,6.0,1.0,3.0,75.0,191.0,3.0,0.0,2.0,2.0,2.0,6.0,6.0,87.0,5.0,8.0,0.0,2.0,2.0,25.0,0.0,0.0,6.0,3.0,3.0,28.0,4.0,5.0,0.0,1.0,10.0,4.0,3.0,1.0,0.0,26.0,18.0,9.0,1.0,9.0,56.0,0.0,21.0,1.0,1.0,5.0,2.0,0.0,8.0,1.0,95.0,3.0,198.0,6.0,0.0,0.0,190.0,0.0,0.0,1.0,168.0,0.0,12.0,1.0,153.0,118.0,208.0,0.0,2.0,58.0,9.0,3.0,0.0,121.0,0.0,0.0,3.0,0.0,194.0,3.0,75.0,137.0,0.0,54.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,62.0,23.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,22.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0
58,280978003.0,18.0,2.0,0.0,1.0,2.0,9.0,1.0,4.0,4.0,0.0,0.0,10.0,18.0,0.0,28.0,0.0,1.0,1.0,0.0,19.0,10.0,12.0,0.0,3.0,1.0,1.0,13.0,40.0,2.0,0.0,1.0,2.0,0.0,4.0,6.0,21.0,5.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,2.0,0.0,4.0,9.0,1.0,4.0,0.0,0.0,5.0,3.0,2.0,0.0,26.0,0.0,3.0,5.0,0.0,5.0,9.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,24.0,0.0,25.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,25.0,0.0,4.0,1.0,22.0,22.0,28.0,0.0,1.0,9.0,9.0,4.0,0.0,14.0,0.0,0.0,3.0,0.0,26.0,2.0,17.0,26.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
59,282636043.0,17.0,1.0,1.0,0.0,2.0,3.0,4.0,3.0,2.0,0.0,1.0,8.0,10.0,0.0,26.0,0.0,1.0,8.0,0.0,11.0,62.0,5.0,1.0,1.0,0.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,4.0,1.0,5.0,0.0,18.0,3.0,0.0,8.0,0.0,8.0,7.0,0.0,5.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,8.0,2.0,32.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,23.0,11.0,17.0,0.0,3.0,2.0,3.0,1.0,0.0,8.0,0.0,1.0,3.0,1.0,17.0,1.0,7.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,283235408.0,28.0,13.0,14.0,34.0,12.0,121.0,22.0,11.0,26.0,109.0,3.0,8.0,177.0,21.0,14.0,9.0,7.0,11.0,0.0,4.0,12.0,4.0,131.0,144.0,41.0,60.0,8.0,89.0,123.0,108.0,32.0,102.0,4.0,105.0,38.0,28.0,92.0,21.0,13.0,55.0,40.0,102.0,97.0,83.0,140.0,79.0,97.0,159.0,73.0,19.0,3.0,17.0,111.0,32.0,21.0,21.0,9.0,5.0,8.0,0.0,6.0,26.0,2.0,13.0,85.0,12.0,34.0,107.0,126.0,0.0,96.0,58.0,9.0,172.0,8.0,92.0,45.0,88.0,4.0,0.0,2.0,1.0,14.0,54.0,14.0,189.0,3.0,4.0,26.0,23.0,208.0,2.0,193.0,186.0,0.0,20.0,37.0,5.0,18.0,32.0,9.0,70.0,5.0,26.0,0.0,3.0,109.0,0.0,0.0,9.0,2.0,14.0,50.0,1.0,42.0,1.0,13.0,20.0,11.0,13.0,79.0,68.0,18.0,31.0,0.0,5.0,14.0,9.0,4.0,0.0,37.0,3.0,33.0,0.0,12.0,4.0,12.0,3.0,2.0,2.0,3.0
61,285115375.0,0.0,1.0,0.0,1.0,30.0,5.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,288927802.0,16.0,28.0,1.0,0.0,7.0,5.0,8.0,6.0,5.0,0.0,3.0,7.0,15.0,3.0,9.0,6.0,4.0,0.0,0.0,7.0,4.0,5.0,2.0,6.0,2.0,2.0,5.0,41.0,2.0,0.0,0.0,1.0,1.0,4.0,12.0,11.0,16.0,2.0,0.0,14.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,7.0,1.0,8.0,0.0,0.0,8.0,0.0,0.0,2.0,9.0,5.0,8.0,26.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,7.0,1.0,0.0,1.0,1.0,8.0,4.0,4.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,6.0,0.0,11.0,1.0,5.0,6.0,16.0,2.0,4.0,2.0,4.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0,4.0,3.0,6.0,7.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,16.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0
63,295796393.0,33.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,42.0,11.0,0.0,67.0,0.0,0.0,2.0,0.0,40.0,22.0,14.0,1.0,1.0,0.0,2.0,23.0,44.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,30.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,56.0,9.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,27.0,1.0,54.0,3.0,0.0,0.0,50.0,0.0,0.0,0.0,48.0,0.0,4.0,1.0,53.0,27.0,47.0,0.0,0.0,25.0,3.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,69.0,0.0,31.0,36.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,295816454.0,0.0,0.0,0.0,6.0,0.0,13.0,1.0,1.0,6.0,7.0,1.0,1.0,17.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,13.0,9.0,6.0,6.0,0.0,2.0,18.0,16.0,7.0,10.0,3.0,12.0,1.0,3.0,6.0,6.0,2.0,3.0,6.0,13.0,7.0,7.0,9.0,10.0,7.0,8.0,14.0,2.0,0.0,8.0,16.0,6.0,3.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,19.0,9.0,0.0,9.0,4.0,2.0,7.0,2.0,8.0,7.0,9.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,12.0,0.0,1.0,0.0,3.0,21.0,0.0,14.0,15.0,0.0,1.0,1.0,20.0,0.0,3.0,1.0,9.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,3.0,5.0,6.0,6.0,0.0,6.0,0.0,0.0,1.0,7.0,9.0,3.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,5.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
65,297949771.0,6.0,0.0,3.0,32.0,6.0,91.0,6.0,2.0,11.0,26.0,2.0,2.0,98.0,10.0,16.0,1.0,1.0,23.0,0.0,3.0,56.0,4.0,66.0,59.0,28.0,30.0,6.0,19.0,64.0,56.0,35.0,48.0,1.0,60.0,2.0,13.0,43.0,29.0,11.0,11.0,27.0,95.0,56.0,39.0,68.0,48.0,50.0,79.0,72.0,9.0,2.0,20.0,68.0,34.0,24.0,5.0,21.0,2.0,5.0,85.0,2.0,0.0,0.0,17.0,0.0,6.0,19.0,87.0,60.0,0.0,71.0,34.0,5.0,78.0,8.0,67.0,35.0,46.0,2.0,0.0,1.0,1.0,12.0,31.0,3.0,83.0,13.0,10.0,5.0,3.0,116.0,0.0,112.0,90.0,0.0,6.0,19.0,19.0,2.0,14.0,11.0,40.0,4.0,17.0,0.0,0.0,61.0,0.0,0.0,5.0,1.0,8.0,31.0,4.0,24.0,0.0,61.0,2.0,2.0,13.0,34.0,36.0,15.0,13.0,0.0,1.0,10.0,9.0,2.0,1.0,12.0,16.0,37.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0
