,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
48,338067793.0,1.0,0.0,13.0,0.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,5.0,14.0,2.0,1.0,5.0,4.0,8.0,19.0,0.0,0.0,6.0,9.0,4.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,9.0,1.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,4.0,0.0,9.0,0.0,0.0,5.0,7.0,0.0,1.0,0.0,1.0
49,339034131.0,10.0,1.0,180.0,1.0,33.0,3.0,4.0,10.0,37.0,18.0,2.0,19.0,0.0,15.0,121.0,114.0,4.0,4.0,80.0,37.0,21.0,430.0,24.0,0.0,106.0,159.0,151.0,1.0,85.0,38.0,5.0,0.0,0.0,3.0,51.0,17.0,1.0,191.0,10.0,0.0,2.0,0.0,83.0,1.0,1.0,9.0,2.0,11.0,0.0,2.0,0.0,4.0,11.0,0.0,264.0,12.0,62.0,1.0,128.0,0.0,0.0,91.0,67.0,0.0,2.0,0.0,5.0
50,339474731.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,49.0,9.0,0.0,1.0,2.0,0.0,23.0,0.0,0.0,1.0,3.0,0.0,29.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,49.0,0.0,1.0,27.0,5.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,35.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,16.0,1.0,0.0,0.0,2.0,1.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51,346585747.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
52,347873395.0,17.0,0.0,2.0,0.0,11.0,7.0,19.0,6.0,6.0,2.0,1.0,16.0,1.0,0.0,1.0,6.0,5.0,2.0,1.0,0.0,1.0,8.0,0.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,4.0,0.0,19.0,0.0,13.0,0.0,0.0,8.0,0.0,12.0,9.0,0.0,0.0,1.0,1.0,17.0,2.0,0.0,13.0
53,349169217.0,59.0,7.0,2.0,0.0,26.0,22.0,85.0,28.0,12.0,2.0,6.0,68.0,6.0,2.0,4.0,6.0,19.0,10.0,3.0,1.0,4.0,20.0,0.0,17.0,5.0,2.0,15.0,3.0,3.0,5.0,0.0,0.0,3.0,16.0,3.0,1.0,8.0,10.0,16.0,0.0,1.0,1.0,1.0,8.0,3.0,9.0,22.0,0.0,11.0,5.0,0.0,13.0,0.0,1.0,4.0,14.0,1.0,57.0,18.0,4.0,0.0,1.0,8.0,1.0,3.0,0.0,35.0
54,349217591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,14.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,350202078.0,2.0,0.0,167.0,0.0,10.0,0.0,0.0,7.0,40.0,10.0,0.0,12.0,0.0,23.0,84.0,103.0,0.0,1.0,85.0,42.0,25.0,248.0,11.0,0.0,71.0,158.0,57.0,0.0,76.0,45.0,1.0,0.0,1.0,2.0,40.0,39.0,1.0,118.0,3.0,0.0,1.0,0.0,84.0,2.0,5.0,3.0,0.0,13.0,264.0,1.0,0.0,0.0,4.0,0.0,0.0,7.0,82.0,0.0,101.0,0.0,0.0,95.0,40.0,0.0,3.0,1.0,0.0
56,359179176.0,15.0,1.0,6.0,0.0,11.0,5.0,17.0,9.0,19.0,18.0,2.0,19.0,1.0,2.0,2.0,6.0,10.0,2.0,1.0,2.0,24.0,14.0,0.0,1.0,5.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,10.0,4.0,1.0,13.0,20.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,8.0,2.0,12.0,0.0,0.0,8.0,14.0,0.0,7.0,0.0,4.0,10.0,7.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,7.0
57,363941842.0,1.0,0.0,68.0,0.0,3.0,0.0,0.0,6.0,18.0,7.0,0.0,13.0,0.0,10.0,46.0,49.0,0.0,0.0,36.0,22.0,14.0,88.0,0.0,1.0,56.0,75.0,35.0,0.0,41.0,20.0,1.0,0.0,0.0,2.0,6.0,24.0,4.0,49.0,1.0,0.0,1.0,0.0,31.0,0.0,1.0,7.0,0.0,4.0,62.0,0.0,0.0,0.0,1.0,0.0,82.0,4.0,0.0,0.0,49.0,1.0,0.0,37.0,10.0,0.0,2.0,0.0,0.0
58,369028288.0,40.0,36.0,3.0,0.0,33.0,30.0,97.0,49.0,13.0,2.0,37.0,83.0,3.0,2.0,1.0,2.0,12.0,8.0,0.0,0.0,1.0,20.0,0.0,3.0,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,6.0,52.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,175.0,0.0,1.0,2.0,16.0,12.0,57.0,0.0,0.0,10.0,0.0,0.0,3.0,4.0,0.0,1.0,4.0,9.0,4.0,0.0,35.0
59,371624190.0,19.0,0.0,90.0,0.0,26.0,9.0,15.0,20.0,35.0,5.0,1.0,28.0,1.0,12.0,67.0,76.0,6.0,7.0,49.0,31.0,19.0,136.0,0.0,3.0,74.0,77.0,59.0,1.0,57.0,31.0,0.0,0.0,1.0,4.0,20.0,14.0,7.0,75.0,7.0,0.0,1.0,0.0,37.0,2.0,3.0,14.0,7.0,9.0,128.0,1.0,0.0,9.0,18.0,0.0,101.0,7.0,49.0,3.0,0.0,1.0,0.0,42.0,39.0,0.0,4.0,0.0,12.0
60,374893717.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,61.0,16.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,1.0,4.0,0.0,38.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,53.0,1.0,1.0,33.0,6.0,2.0,0.0,0.0,0.0,0.0,41.0,1.0,37.0,1.0,0.0,0.0,23.0,0.0,0.0,4.0,10.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61,379753339.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,380979829.0,1.0,0.0,67.0,0.0,6.0,2.0,0.0,5.0,11.0,4.0,0.0,5.0,1.0,16.0,45.0,54.0,1.0,2.0,39.0,20.0,7.0,77.0,3.0,0.0,42.0,74.0,29.0,0.0,37.0,20.0,1.0,0.0,0.0,1.0,5.0,15.0,1.0,59.0,1.0,0.0,1.0,0.0,32.0,1.0,2.0,4.0,0.0,5.0,91.0,0.0,0.0,1.0,1.0,0.0,95.0,2.0,37.0,1.0,42.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0
63,384585132.0,6.0,0.0,30.0,0.0,31.0,0.0,1.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,17.0,41.0,2.0,1.0,22.0,7.0,0.0,63.0,0.0,1.0,22.0,23.0,31.0,0.0,30.0,7.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,29.0,2.0,0.0,0.0,0.0,14.0,2.0,1.0,2.0,2.0,7.0,67.0,1.0,0.0,1.0,8.0,0.0,40.0,2.0,10.0,4.0,39.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0
64,406647184.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,21.0,17.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,412663554.0,5.0,1.0,1.0,0.0,2.0,1.0,5.0,3.0,6.0,7.0,1.0,4.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,5.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,4.0,2.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
66,428843595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
67,436029388.0,22.0,3.0,3.0,0.0,17.0,18.0,52.0,17.0,10.0,3.0,7.0,18.0,1.0,2.0,1.0,6.0,13.0,3.0,0.0,0.0,4.0,15.0,0.0,0.0,3.0,1.0,9.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,21.0,1.0,5.0,1.0,0.0,13.0,35.0,0.0,0.0,7.0,0.0,35.0,12.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0
