,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
54,280868115.0,0.0,58.0,30.0,127.0,9.0,67.0,7.0,32.0,14.0,15.0,29.0,15.0,17.0,14.0,11.0,33.0,64.0,13.0,57.0,17.0,26.0,160.0,41.0,38.0,0.0,6.0,54.0,6.0,26.0,32.0,6.0,28.0,11.0,39.0,18.0,24.0,32.0,92.0,6.0,7.0,2.0,27.0,3.0,21.0,30.0,19.0,138.0,22.0,129.0,87.0,112.0,22.0,9.0,0.0,12.0,8.0,7.0,111.0,35.0,26.0,37.0,20.0,9.0,38.0,22.0,5.0,125.0,1.0,43.0,4.0,11.0,36.0,99.0,11.0,2.0,26.0,10.0,1.0,23.0,1.0,33.0,40.0,5.0,10.0,142.0,3.0,83.0,12.0,24.0,18.0,17.0,38.0,7.0,12.0,0.0,43.0,4.0,5.0,1.0,104.0,8.0,0.0,12.0,32.0,25.0
55,281553266.0,0.0,7.0,4.0,8.0,1.0,2.0,4.0,3.0,0.0,60.0,2.0,99.0,33.0,0.0,136.0,5.0,255.0,0.0,56.0,56.0,4.0,4.0,4.0,2.0,14.0,50.0,91.0,25.0,14.0,3.0,15.0,3.0,1.0,2.0,121.0,8.0,2.0,1.0,77.0,137.0,62.0,127.0,2.0,142.0,1.0,2.0,5.0,151.0,5.0,5.0,17.0,70.0,1.0,12.0,0.0,18.0,62.0,31.0,105.0,106.0,8.0,139.0,94.0,1.0,3.0,141.0,4.0,3.0,149.0,0.0,68.0,4.0,3.0,0.0,24.0,129.0,1.0,0.0,2.0,0.0,243.0,6.0,4.0,1.0,1.0,1.0,4.0,0.0,115.0,1.0,92.0,145.0,96.0,88.0,0.0,5.0,44.0,0.0,1.0,7.0,1.0,0.0,111.0,59.0,9.0
56,282636043.0,0.0,8.0,6.0,2.0,1.0,6.0,2.0,2.0,2.0,3.0,3.0,8.0,5.0,0.0,18.0,4.0,31.0,3.0,62.0,12.0,2.0,2.0,4.0,4.0,1.0,5.0,9.0,3.0,3.0,3.0,5.0,2.0,2.0,0.0,14.0,8.0,2.0,1.0,5.0,11.0,6.0,14.0,1.0,11.0,1.0,3.0,0.0,29.0,0.0,0.0,5.0,13.0,0.0,8.0,18.0,0.0,4.0,10.0,19.0,13.0,9.0,15.0,8.0,0.0,0.0,8.0,1.0,3.0,16.0,0.0,10.0,0.0,2.0,0.0,1.0,18.0,1.0,0.0,3.0,0.0,26.0,4.0,9.0,0.0,3.0,0.0,4.0,1.0,11.0,3.0,11.0,10.0,8.0,15.0,0.0,4.0,6.0,1.0,1.0,18.0,0.0,0.0,7.0,17.0,2.0
57,284165617.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,36.0,11.0,0.0,41.0,1.0,65.0,0.0,17.0,31.0,0.0,0.0,0.0,0.0,2.0,31.0,39.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,27.0,3.0,1.0,1.0,27.0,41.0,13.0,31.0,1.0,58.0,0.0,0.0,3.0,53.0,3.0,2.0,5.0,28.0,0.0,7.0,62.0,4.0,0.0,19.0,41.0,35.0,6.0,52.0,42.0,3.0,0.0,40.0,3.0,0.0,51.0,0.0,32.0,2.0,3.0,0.0,10.0,45.0,1.0,0.0,0.0,0.0,64.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,45.0,0.0,45.0,44.0,40.0,38.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,39.0,29.0,3.0
58,284642911.0,0.0,36.0,30.0,84.0,9.0,56.0,8.0,7.0,9.0,17.0,23.0,18.0,13.0,3.0,48.0,41.0,72.0,21.0,14.0,19.0,5.0,26.0,22.0,36.0,0.0,21.0,40.0,3.0,31.0,24.0,0.0,13.0,14.0,26.0,24.0,40.0,79.0,3.0,25.0,27.0,6.0,35.0,7.0,31.0,8.0,19.0,113.0,36.0,45.0,20.0,32.0,25.0,20.0,111.0,31.0,10.0,19.0,0.0,34.0,43.0,36.0,45.0,23.0,31.0,2.0,20.0,63.0,1.0,63.0,0.0,21.0,21.0,85.0,10.0,5.0,42.0,7.0,1.0,23.0,1.0,39.0,31.0,1.0,9.0,95.0,3.0,23.0,8.0,34.0,14.0,21.0,47.0,17.0,20.0,0.0,38.0,2.0,5.0,0.0,4.0,4.0,0.0,26.0,51.0,13.0
59,287606184.0,0.0,11.0,10.0,8.0,2.0,3.0,6.0,14.0,1.0,48.0,6.0,55.0,21.0,3.0,132.0,4.0,219.0,1.0,75.0,37.0,7.0,13.0,14.0,7.0,2.0,70.0,135.0,14.0,16.0,5.0,8.0,14.0,1.0,3.0,78.0,12.0,6.0,10.0,68.0,76.0,38.0,88.0,5.0,142.0,6.0,1.0,5.0,140.0,10.0,7.0,23.0,89.0,1.0,35.0,105.0,19.0,41.0,34.0,0.0,92.0,15.0,126.0,83.0,3.0,0.0,46.0,9.0,3.0,119.0,0.0,56.0,3.0,5.0,1.0,14.0,151.0,2.0,0.0,4.0,1.0,156.0,5.0,4.0,1.0,8.0,0.0,11.0,1.0,127.0,3.0,93.0,119.0,68.0,81.0,0.0,6.0,28.0,0.0,0.0,22.0,1.0,0.0,125.0,68.0,11.0
60,288941047.0,0.0,16.0,15.0,3.0,4.0,11.0,11.0,4.0,2.0,47.0,2.0,63.0,19.0,0.0,157.0,13.0,152.0,2.0,33.0,31.0,4.0,10.0,6.0,5.0,9.0,44.0,91.0,19.0,30.0,3.0,4.0,5.0,3.0,1.0,106.0,20.0,1.0,4.0,69.0,71.0,61.0,108.0,5.0,86.0,3.0,5.0,2.0,113.0,5.0,3.0,13.0,85.0,0.0,26.0,106.0,13.0,35.0,43.0,92.0,0.0,22.0,109.0,67.0,2.0,2.0,79.0,1.0,1.0,92.0,0.0,52.0,0.0,1.0,2.0,17.0,98.0,6.0,1.0,3.0,0.0,136.0,17.0,4.0,0.0,2.0,4.0,9.0,3.0,96.0,2.0,65.0,101.0,53.0,61.0,0.0,9.0,32.0,2.0,3.0,12.0,0.0,0.0,81.0,71.0,9.0
61,289514830.0,1.0,26.0,34.0,11.0,9.0,49.0,15.0,6.0,14.0,4.0,6.0,18.0,7.0,2.0,16.0,51.0,25.0,9.0,3.0,8.0,11.0,23.0,16.0,22.0,0.0,6.0,23.0,1.0,33.0,13.0,1.0,9.0,14.0,3.0,8.0,43.0,4.0,3.0,7.0,10.0,2.0,8.0,10.0,8.0,5.0,14.0,3.0,12.0,6.0,4.0,8.0,11.0,1.0,37.0,8.0,9.0,6.0,36.0,15.0,22.0,0.0,20.0,10.0,2.0,3.0,9.0,5.0,3.0,28.0,0.0,11.0,1.0,6.0,5.0,2.0,23.0,9.0,1.0,15.0,1.0,12.0,33.0,0.0,1.0,10.0,3.0,19.0,10.0,12.0,7.0,8.0,13.0,5.0,11.0,0.0,33.0,1.0,5.0,2.0,4.0,3.0,0.0,12.0,37.0,9.0
62,289856850.0,0.0,19.0,13.0,4.0,2.0,14.0,10.0,4.0,3.0,42.0,8.0,78.0,30.0,2.0,154.0,16.0,212.0,4.0,55.0,51.0,9.0,15.0,16.0,13.0,4.0,60.0,102.0,13.0,38.0,9.0,8.0,8.0,4.0,1.0,97.0,29.0,6.0,8.0,76.0,99.0,49.0,116.0,6.0,125.0,4.0,5.0,4.0,143.0,8.0,5.0,17.0,80.0,1.0,20.0,139.0,15.0,52.0,45.0,126.0,109.0,20.0,0.0,93.0,2.0,4.0,85.0,5.0,4.0,143.0,0.0,63.0,2.0,3.0,5.0,17.0,138.0,5.0,1.0,8.0,0.0,174.0,15.0,7.0,0.0,4.0,2.0,13.0,3.0,111.0,4.0,87.0,123.0,70.0,80.0,0.0,15.0,30.0,2.0,2.0,7.0,4.0,0.0,113.0,80.0,13.0
63,293414124.0,0.0,6.0,5.0,1.0,1.0,2.0,3.0,0.0,0.0,33.0,0.0,54.0,17.0,1.0,86.0,3.0,126.0,1.0,32.0,34.0,3.0,0.0,2.0,2.0,4.0,47.0,72.0,9.0,15.0,2.0,5.0,2.0,1.0,2.0,49.0,5.0,2.0,1.0,57.0,63.0,29.0,53.0,4.0,91.0,2.0,1.0,2.0,84.0,4.0,2.0,11.0,40.0,1.0,9.0,94.0,8.0,42.0,23.0,83.0,67.0,10.0,93.0,0.0,2.0,0.0,58.0,2.0,2.0,83.0,0.0,45.0,1.0,2.0,0.0,15.0,87.0,2.0,0.0,1.0,1.0,111.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,82.0,3.0,65.0,66.0,55.0,66.0,0.0,3.0,23.0,0.0,0.0,4.0,1.0,0.0,78.0,51.0,4.0
64,297864735.0,0.0,2.0,1.0,57.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,11.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,26.0,2.0,0.0,13.0,2.0,3.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,50.0,3.0,30.0,11.0,23.0,2.0,8.0,38.0,1.0,0.0,3.0,31.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,44.0,0.0,7.0,0.0,1.0,27.0,59.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,47.0,1.0,1.0,0.0,5.0,2.0,2.0,9.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,3.0
65,298112519.0,0.0,5.0,3.0,22.0,1.0,6.0,1.0,1.0,4.0,0.0,2.0,0.0,3.0,24.0,1.0,2.0,4.0,4.0,4.0,0.0,6.0,70.0,16.0,18.0,0.0,0.0,3.0,1.0,7.0,14.0,1.0,0.0,3.0,2.0,2.0,14.0,1.0,19.0,1.0,1.0,1.0,4.0,0.0,3.0,27.0,0.0,17.0,3.0,11.0,13.0,17.0,5.0,1.0,22.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,4.0,0.0,8.0,9.0,9.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,3.0,51.0,0.0,41.0,3.0,1.0,10.0,1.0,2.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,8.0,4.0,1.0,0.0,2.0,5.0
66,300547922.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,36.0,0.0,68.0,21.0,0.0,76.0,1.0,141.0,0.0,23.0,31.0,0.0,0.0,0.0,0.0,6.0,28.0,46.0,4.0,11.0,0.0,3.0,0.0,2.0,0.0,58.0,8.0,0.0,0.0,40.0,104.0,36.0,67.0,3.0,91.0,0.0,1.0,1.0,81.0,1.0,1.0,8.0,38.0,0.0,5.0,141.0,8.0,40.0,20.0,46.0,79.0,9.0,85.0,58.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,49.0,0.0,0.0,0.0,22.0,72.0,2.0,1.0,0.0,0.0,174.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,53.0,107.0,71.0,45.0,0.0,2.0,35.0,1.0,2.0,1.0,0.0,0.0,59.0,35.0,6.0
67,300752857.0,0.0,10.0,3.0,125.0,0.0,11.0,0.0,8.0,1.0,4.0,17.0,2.0,14.0,5.0,2.0,0.0,33.0,2.0,15.0,1.0,14.0,13.0,7.0,1.0,0.0,0.0,13.0,1.0,0.0,4.0,1.0,3.0,0.0,55.0,3.0,0.0,23.0,14.0,2.0,1.0,0.0,13.0,0.0,8.0,11.0,0.0,146.0,5.0,82.0,64.0,76.0,16.0,11.0,125.0,4.0,1.0,3.0,63.0,9.0,1.0,5.0,5.0,2.0,44.0,6.0,0.0,0.0,0.0,14.0,0.0,3.0,46.0,103.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,137.0,0.0,7.0,0.0,8.0,2.0,3.0,18.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,22.0,1.0,0.0,3.0,9.0,10.0
68,302144631.0,5.0,9.0,14.0,1.0,1.0,8.0,91.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,12.0,17.0,7.0,3.0,5.0,2.0,1.0,4.0,3.0,7.0,0.0,0.0,4.0,1.0,9.0,1.0,0.0,2.0,1.0,0.0,1.0,14.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,3.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,62.0,1.0,1.0,12.0,0.0,1.0,0.0,3.0,1.0,1.0
69,304181609.0,0.0,34.0,18.0,11.0,6.0,30.0,14.0,16.0,4.0,48.0,10.0,74.0,32.0,6.0,120.0,21.0,226.0,8.0,73.0,56.0,12.0,26.0,27.0,24.0,4.0,56.0,111.0,12.0,28.0,16.0,4.0,23.0,9.0,5.0,88.0,31.0,6.0,12.0,65.0,105.0,35.0,92.0,7.0,135.0,12.0,8.0,15.0,145.0,15.0,10.0,30.0,82.0,4.0,43.0,149.0,16.0,51.0,63.0,119.0,92.0,28.0,143.0,83.0,7.0,2.0,98.0,14.0,7.0,0.0,0.0,64.0,4.0,11.0,6.0,19.0,132.0,4.0,1.0,14.0,1.0,188.0,23.0,4.0,1.0,12.0,2.0,23.0,4.0,101.0,9.0,93.0,126.0,65.0,77.0,0.0,28.0,35.0,2.0,1.0,17.0,3.0,0.0,92.0,80.0,20.0
70,304677043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
71,305078782.0,0.0,6.0,4.0,7.0,1.0,1.0,4.0,5.0,1.0,29.0,1.0,48.0,20.0,1.0,67.0,3.0,87.0,0.0,25.0,32.0,3.0,3.0,3.0,2.0,4.0,30.0,55.0,13.0,11.0,2.0,2.0,8.0,2.0,0.0,44.0,9.0,0.0,4.0,36.0,50.0,17.0,54.0,2.0,57.0,6.0,0.0,2.0,72.0,1.0,4.0,14.0,39.0,0.0,11.0,68.0,10.0,32.0,21.0,56.0,52.0,11.0,63.0,45.0,1.0,0.0,49.0,3.0,3.0,64.0,0.0,0.0,2.0,0.0,0.0,15.0,72.0,2.0,1.0,3.0,0.0,90.0,7.0,2.0,0.0,1.0,0.0,6.0,0.0,50.0,1.0,53.0,51.0,47.0,41.0,0.0,6.0,15.0,0.0,1.0,9.0,1.0,0.0,55.0,39.0,9.0
72,305549322.0,0.0,1.0,0.0,65.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,8.0,0.0,3.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,13.0,2.0,1.0,9.0,4.0,2.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,67.0,3.0,28.0,7.0,17.0,3.0,5.0,36.0,4.0,0.0,2.0,21.0,3.0,0.0,1.0,2.0,1.0,27.0,8.0,0.0,46.0,0.0,4.0,0.0,2.0,0.0,86.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,131.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,2.0,0.0
73,305809024.0,0.0,10.0,4.0,180.0,0.0,9.0,1.0,6.0,3.0,3.0,2.0,1.0,1.0,6.0,1.0,1.0,26.0,2.0,6.0,0.0,4.0,9.0,10.0,3.0,0.0,0.0,10.0,0.0,1.0,6.0,1.0,6.0,0.0,52.0,3.0,1.0,33.0,6.0,1.0,0.0,0.0,6.0,0.0,3.0,12.0,0.0,158.0,2.0,80.0,35.0,70.0,4.0,11.0,99.0,3.0,2.0,3.0,85.0,5.0,1.0,6.0,3.0,2.0,59.0,9.0,0.0,103.0,0.0,11.0,0.0,0.0,86.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,17.0,205.0,0.0,8.0,1.0,6.0,7.0,3.0,14.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,7.0,9.0
74,309041796.0,1.0,17.0,25.0,0.0,3.0,12.0,3.0,3.0,5.0,0.0,9.0,3.0,1.0,25.0,3.0,32.0,4.0,28.0,1.0,1.0,23.0,178.0,49.0,142.0,0.0,0.0,5.0,0.0,41.0,45.0,0.0,6.0,30.0,0.0,1.0,77.0,2.0,28.0,0.0,1.0,0.0,0.0,5.0,1.0,24.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,10.0,1.0,2.0,5.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,34.0,0.0,2.0,13.0,0.0,0.0,2.0,3.0,130.0,1.0,2.0,10.0,0.0,3.0,0.0,0.0,1.0,13.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,5.0,2.0
75,309246352.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,11.0,7.0,0.0,14.0,0.0,27.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,12.0,19.0,9.0,14.0,0.0,18.0,0.0,0.0,1.0,17.0,1.0,1.0,1.0,10.0,0.0,2.0,24.0,1.0,10.0,5.0,14.0,17.0,2.0,17.0,15.0,0.0,0.0,22.0,0.0,1.0,19.0,0.0,15.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,20.0,15.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,2.0
76,312669043.0,0.0,8.0,13.0,4.0,2.0,9.0,11.0,6.0,3.0,54.0,5.0,98.0,36.0,3.0,162.0,8.0,222.0,4.0,60.0,46.0,2.0,11.0,12.0,9.0,5.0,77.0,134.0,15.0,26.0,9.0,5.0,6.0,4.0,2.0,96.0,31.0,2.0,4.0,84.0,84.0,35.0,117.0,3.0,159.0,4.0,3.0,4.0,148.0,8.0,4.0,19.0,69.0,0.0,26.0,129.0,18.0,45.0,42.0,151.0,98.0,23.0,138.0,87.0,3.0,1.0,72.0,5.0,4.0,132.0,0.0,72.0,2.0,3.0,3.0,15.0,0.0,3.0,1.0,5.0,0.0,198.0,11.0,3.0,0.0,7.0,2.0,12.0,0.0,140.0,4.0,125.0,97.0,67.0,105.0,0.0,10.0,30.0,0.0,1.0,8.0,2.0,0.0,134.0,83.0,6.0
77,314831934.0,1.0,12.0,304.0,2.0,32.0,21.0,89.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,7.0,137.0,3.0,11.0,1.0,1.0,5.0,19.0,6.0,14.0,0.0,1.0,2.0,0.0,70.0,2.0,0.0,5.0,3.0,0.0,4.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,2.0,33.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,10.0,1.0,1.0,1.0,7.0,2.0,6.0,9.0,5.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,50.0,0.0,1.0,0.0,5.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,9.0,5.0,0.0,1.0,0.0,2.0,8.0,1.0
78,316144548.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
79,316432838.0,0.0,31.0,16.0,9.0,4.0,31.0,1.0,10.0,7.0,4.0,13.0,3.0,5.0,26.0,2.0,17.0,12.0,9.0,6.0,6.0,14.0,87.0,53.0,58.0,0.0,0.0,8.0,2.0,23.0,59.0,0.0,14.0,18.0,0.0,2.0,41.0,0.0,25.0,0.0,2.0,0.0,0.0,3.0,0.0,29.0,8.0,4.0,4.0,1.0,5.0,5.0,2.0,2.0,23.0,2.0,3.0,0.0,23.0,4.0,3.0,15.0,8.0,1.0,0.0,13.0,0.0,1.0,0.0,14.0,6.0,3.0,0.0,4.0,34.0,0.0,5.0,4.0,5.0,0.0,1.0,5.0,21.0,0.0,3.0,7.0,1.0,71.0,9.0,2.0,36.0,2.0,9.0,1.0,1.0,0.0,35.0,0.0,1.0,2.0,6.0,8.0,0.0,0.0,17.0,11.0
80,317262357.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
81,319244422.0,0.0,13.0,6.0,3.0,1.0,4.0,4.0,7.0,1.0,80.0,0.0,131.0,34.0,3.0,174.0,4.0,330.0,1.0,114.0,62.0,4.0,11.0,3.0,4.0,8.0,75.0,139.0,34.0,21.0,5.0,11.0,9.0,3.0,0.0,178.0,13.0,2.0,8.0,98.0,164.0,63.0,184.0,3.0,201.0,3.0,0.0,3.0,215.0,3.0,4.0,26.0,86.0,0.0,33.0,243.0,26.0,64.0,39.0,156.0,136.0,12.0,174.0,111.0,2.0,0.0,174.0,1.0,2.0,188.0,0.0,90.0,1.0,0.0,2.0,32.0,198.0,1.0,1.0,5.0,0.0,0.0,7.0,12.0,0.0,3.0,1.0,7.0,1.0,150.0,4.0,134.0,183.0,105.0,110.0,0.0,8.0,48.0,0.0,0.0,25.0,1.0,0.0,129.0,75.0,9.0
82,322281109.0,2.0,132.0,153.0,3.0,39.0,215.0,223.0,10.0,48.0,2.0,41.0,7.0,7.0,6.0,13.0,249.0,10.0,19.0,2.0,7.0,19.0,106.0,28.0,94.0,1.0,4.0,14.0,1.0,158.0,23.0,1.0,15.0,27.0,0.0,8.0,112.0,3.0,3.0,4.0,5.0,1.0,3.0,18.0,4.0,3.0,99.0,1.0,8.0,3.0,0.0,2.0,7.0,8.0,40.0,6.0,4.0,2.0,31.0,5.0,17.0,33.0,15.0,4.0,0.0,6.0,6.0,0.0,13.0,23.0,0.0,7.0,0.0,1.0,13.0,1.0,11.0,50.0,3.0,21.0,0.0,7.0,0.0,0.0,0.0,8.0,34.0,47.0,48.0,5.0,15.0,3.0,7.0,2.0,7.0,0.0,61.0,1.0,26.0,8.0,1.0,5.0,3.0,6.0,31.0,8.0
83,328867110.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,4.0,1.0,4.0,2.0,0.0,2.0,1.0,6.0,0.0,25.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,1.0,4.0,3.0,0.0,5.0,4.0,9.0,0.0,1.0,4.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,3.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0,1.0
84,338067793.0,0.0,2.0,1.0,14.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,15.0,0.0,8.0,2.0,6.0,1.0,2.0,10.0,1.0,0.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,8.0,0.0,1.0,1.0,0.0,6.0,17.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
85,339034131.0,0.0,18.0,9.0,348.0,2.0,15.0,7.0,12.0,1.0,6.0,11.0,1.0,7.0,18.0,0.0,4.0,31.0,6.0,18.0,2.0,8.0,49.0,13.0,15.0,0.0,0.0,13.0,2.0,2.0,10.0,0.0,9.0,4.0,50.0,1.0,9.0,29.0,25.0,1.0,0.0,0.0,8.0,0.0,3.0,21.0,4.0,225.0,5.0,107.0,83.0,105.0,7.0,7.0,142.0,1.0,3.0,3.0,95.0,8.0,2.0,10.0,4.0,0.0,47.0,51.0,0.0,137.0,0.0,12.0,0.0,1.0,131.0,205.0,2.0,0.0,7.0,0.0,2.0,7.0,0.0,3.0,8.0,1.0,11.0,0.0,0.0,23.0,1.0,7.0,12.0,6.0,15.0,2.0,0.0,0.0,14.0,0.0,0.0,1.0,31.0,2.0,8.0,2.0,4.0,7.0
