,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
49,246910512.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,2.0,4.0,0.0,7.0,0.0,15.0,4.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,13.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,1.0,0.0
50,251063595.0,0.0,8.0,161.0,42.0,49.0,15.0,27.0,118.0,7.0,38.0,5.0,1.0,2.0,13.0,0.0,2.0,4.0,5.0,9.0,9.0,77.0,4.0,9.0,21.0,22.0,5.0,164.0,4.0,0.0,9.0,77.0,0.0,65.0,22.0,6.0,2.0,5.0,1.0,62.0,2.0,0.0,1.0,34.0,15.0,0.0,18.0,74.0,13.0,1.0,0.0,17.0,2.0,0.0,4.0,120.0,98.0,8.0,0.0,6.0,9.0,107.0,8.0,7.0,45.0,14.0,15.0,3.0,0.0,8.0,13.0,168.0,1.0,84.0,8.0,35.0,11.0,0.0,11.0,16.0,23.0,1.0,27.0,10.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,22.0,12.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,9.0,15.0,0.0,0.0,8.0,6.0,52.0,14.0,1.0,3.0,4.0
51,252665775.0,0.0,21.0,55.0,36.0,31.0,5.0,18.0,45.0,1.0,24.0,35.0,15.0,10.0,8.0,1.0,12.0,32.0,13.0,21.0,268.0,29.0,7.0,25.0,8.0,207.0,13.0,34.0,55.0,2.0,6.0,102.0,6.0,8.0,36.0,20.0,7.0,37.0,2.0,29.0,0.0,6.0,9.0,72.0,14.0,0.0,51.0,4.0,10.0,8.0,17.0,0.0,0.0,0.0,19.0,111.0,20.0,0.0,2.0,18.0,45.0,35.0,20.0,4.0,28.0,34.0,65.0,11.0,0.0,52.0,57.0,35.0,7.0,114.0,4.0,404.0,6.0,0.0,3.0,32.0,57.0,38.0,30.0,10.0,0.0,16.0,15.0,9.0,0.0,1.0,8.0,0.0,17.0,24.0,19.0,2.0,9.0,10.0,3.0,14.0,1.0,0.0,0.0,16.0,7.0,2.0,4.0,31.0,4.0,41.0,14.0,5.0,22.0,10.0
52,254151122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,254271915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,254447025.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,50.0,1.0,4.0,0.0,0.0,1.0,9.0,3.0,0.0,8.0,4.0,0.0,4.0,0.0,9.0,8.0,1.0,68.0,0.0,1.0,4.0,1.0,1.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,7.0,0.0,2.0,5.0,4.0,19.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,2.0,4.0,27.0,31.0,0.0,6.0,21.0,0.0,24.0,4.0,2.0,6.0,1.0,0.0,0.0,4.0,10.0,51.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,7.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,12.0,4.0,5.0,0.0,2.0,0.0,3.0
55,256469367.0,0.0,14.0,210.0,65.0,42.0,22.0,25.0,125.0,7.0,35.0,14.0,12.0,9.0,20.0,1.0,3.0,35.0,22.0,19.0,64.0,87.0,3.0,29.0,33.0,76.0,28.0,167.0,29.0,1.0,12.0,131.0,2.0,55.0,53.0,24.0,8.0,18.0,3.0,65.0,3.0,1.0,10.0,53.0,32.0,0.0,47.0,46.0,40.0,4.0,120.0,111.0,4.0,0.0,13.0,0.0,89.0,9.0,1.0,12.0,18.0,99.0,19.0,13.0,55.0,42.0,20.0,11.0,0.0,27.0,39.0,167.0,6.0,133.0,8.0,135.0,9.0,0.0,12.0,27.0,52.0,13.0,56.0,6.0,0.0,3.0,2.0,3.0,1.0,10.0,4.0,4.0,23.0,31.0,15.0,3.0,3.0,6.0,1.0,10.0,0.0,106.0,0.0,16.0,23.0,0.0,3.0,46.0,14.0,86.0,13.0,1.0,9.0,9.0
56,257190136.0,0.0,14.0,126.0,56.0,41.0,29.0,32.0,123.0,10.0,37.0,6.0,6.0,1.0,26.0,0.0,0.0,6.0,6.0,14.0,12.0,70.0,6.0,24.0,27.0,21.0,3.0,147.0,4.0,0.0,6.0,98.0,1.0,68.0,25.0,3.0,4.0,4.0,2.0,64.0,6.0,1.0,4.0,40.0,21.0,0.0,25.0,59.0,15.0,0.0,98.0,20.0,0.0,0.0,0.0,89.0,0.0,5.0,0.0,14.0,11.0,155.0,14.0,16.0,43.0,14.0,20.0,0.0,0.0,12.0,27.0,158.0,0.0,79.0,6.0,31.0,10.0,0.0,15.0,21.0,43.0,1.0,46.0,5.0,0.0,2.0,0.0,6.0,1.0,8.0,0.0,2.0,41.0,24.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,11.0,25.0,0.0,0.0,8.0,2.0,42.0,25.0,1.0,0.0,3.0
57,257675249.0,0.0,0.0,14.0,0.0,5.0,0.0,7.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,257818606.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,257954909.0,0.0,61.0,23.0,50.0,4.0,10.0,7.0,29.0,1.0,6.0,2.0,4.0,1.0,3.0,2.0,0.0,3.0,12.0,3.0,6.0,7.0,3.0,5.0,2.0,8.0,1.0,17.0,2.0,0.0,5.0,31.0,2.0,6.0,8.0,1.0,1.0,1.0,0.0,12.0,0.0,1.0,4.0,50.0,81.0,0.0,20.0,0.0,2.0,0.0,6.0,18.0,2.0,0.0,1.0,12.0,14.0,0.0,0.0,0.0,4.0,17.0,5.0,1.0,18.0,8.0,9.0,0.0,0.0,13.0,13.0,16.0,0.0,18.0,4.0,14.0,0.0,4.0,2.0,16.0,74.0,0.0,2.0,4.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,11.0,8.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,10.0,7.0,0.0,1.0,4.0
60,258441624.0,0.0,9.0,74.0,33.0,11.0,6.0,14.0,60.0,2.0,11.0,51.0,12.0,0.0,0.0,1.0,0.0,2.0,13.0,7.0,14.0,13.0,11.0,4.0,1.0,4.0,3.0,29.0,44.0,0.0,3.0,49.0,4.0,7.0,16.0,3.0,1.0,3.0,3.0,28.0,2.0,1.0,3.0,65.0,12.0,0.0,21.0,0.0,1.0,0.0,9.0,45.0,0.0,0.0,22.0,18.0,11.0,0.0,2.0,4.0,0.0,13.0,7.0,1.0,28.0,21.0,112.0,23.0,0.0,17.0,14.0,11.0,14.0,33.0,5.0,50.0,7.0,0.0,0.0,10.0,36.0,54.0,3.0,1.0,0.0,4.0,1.0,9.0,1.0,1.0,37.0,1.0,22.0,32.0,2.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,4.0,1.0,23.0,10.0,0.0,0.0,2.0
61,258862057.0,0.0,27.0,133.0,82.0,40.0,12.0,34.0,140.0,8.0,29.0,4.0,20.0,3.0,24.0,0.0,1.0,12.0,11.0,11.0,12.0,67.0,1.0,20.0,37.0,33.0,6.0,171.0,4.0,0.0,12.0,128.0,0.0,83.0,41.0,14.0,2.0,17.0,1.0,49.0,6.0,1.0,4.0,57.0,16.0,0.0,30.0,42.0,21.0,1.0,107.0,35.0,1.0,0.0,2.0,99.0,155.0,4.0,0.0,17.0,13.0,0.0,13.0,9.0,62.0,28.0,28.0,1.0,0.0,16.0,30.0,146.0,2.0,79.0,9.0,48.0,12.0,0.0,10.0,31.0,54.0,3.0,53.0,4.0,0.0,4.0,1.0,4.0,1.0,3.0,0.0,2.0,40.0,14.0,2.0,1.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,18.0,56.0,0.0,1.0,30.0,1.0,59.0,43.0,4.0,1.0,3.0
62,259105109.0,0.0,11.0,13.0,49.0,2.0,2.0,6.0,19.0,2.0,1.0,6.0,5.0,2.0,9.0,1.0,13.0,20.0,7.0,5.0,5.0,16.0,3.0,10.0,3.0,16.0,8.0,6.0,12.0,1.0,4.0,27.0,2.0,4.0,16.0,7.0,6.0,6.0,2.0,3.0,1.0,2.0,33.0,27.0,27.0,0.0,55.0,3.0,3.0,3.0,8.0,20.0,0.0,0.0,5.0,19.0,14.0,0.0,0.0,5.0,7.0,13.0,0.0,0.0,10.0,14.0,18.0,5.0,0.0,27.0,47.0,5.0,1.0,10.0,15.0,13.0,0.0,0.0,3.0,5.0,24.0,7.0,14.0,2.0,0.0,6.0,1.0,4.0,0.0,0.0,1.0,0.0,13.0,5.0,13.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,9.0,8.0,0.0,1.0,70.0,5.0,20.0,1.0,0.0,0.0,3.0
63,261015924.0,0.0,29.0,119.0,4.0,11.0,65.0,34.0,17.0,1.0,69.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,2.0,3.0,5.0,9.0,0.0,1.0,4.0,0.0,0.0,60.0,0.0,0.0,3.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,1.0,22.0,10.0,0.0,4.0,3.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,13.0,16.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0,8.0,38.0,0.0,12.0,2.0,5.0,3.0,0.0,9.0,10.0,12.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,1.0,8.0,48.0,0.0,0.0,0.0,2.0,0.0,70.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,7.0,57.0,0.0,0.0,0.0
64,264868558.0,0.0,22.0,82.0,109.0,20.0,6.0,22.0,132.0,5.0,22.0,5.0,6.0,1.0,6.0,0.0,1.0,3.0,13.0,12.0,5.0,32.0,8.0,4.0,11.0,21.0,2.0,96.0,4.0,1.0,5.0,156.0,2.0,25.0,60.0,7.0,9.0,2.0,3.0,38.0,1.0,0.0,4.0,87.0,32.0,0.0,33.0,18.0,4.0,1.0,45.0,28.0,0.0,0.0,2.0,55.0,43.0,0.0,1.0,18.0,28.0,62.0,10.0,3.0,0.0,28.0,37.0,1.0,0.0,21.0,24.0,45.0,0.0,50.0,9.0,46.0,9.0,0.0,1.0,33.0,59.0,2.0,5.0,5.0,0.0,5.0,0.0,9.0,1.0,0.0,0.0,4.0,48.0,26.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,14.0,19.0,0.0,0.0,4.0,2.0,106.0,8.0,0.0,1.0,4.0
65,264993227.0,0.0,6.0,38.0,25.0,9.0,2.0,8.0,40.0,1.0,6.0,9.0,9.0,6.0,3.0,0.0,3.0,16.0,29.0,19.0,7.0,14.0,6.0,9.0,10.0,29.0,12.0,18.0,6.0,1.0,22.0,63.0,2.0,8.0,39.0,17.0,7.0,10.0,3.0,12.0,1.0,2.0,5.0,34.0,5.0,0.0,49.0,2.0,12.0,0.0,14.0,34.0,1.0,0.0,4.0,42.0,14.0,0.0,0.0,8.0,21.0,28.0,14.0,1.0,28.0,0.0,18.0,4.0,0.0,37.0,23.0,14.0,1.0,29.0,8.0,29.0,3.0,0.0,1.0,9.0,41.0,5.0,14.0,2.0,0.0,19.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,19.0,5.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,14.0,34.0,0.0,1.0,22.0,4.0,45.0,4.0,1.0,0.0,17.0
66,266141540.0,0.0,14.0,64.0,54.0,14.0,10.0,20.0,60.0,3.0,21.0,115.0,11.0,1.0,3.0,3.0,2.0,4.0,14.0,16.0,26.0,16.0,9.0,5.0,3.0,7.0,2.0,57.0,59.0,3.0,6.0,67.0,5.0,19.0,17.0,5.0,6.0,2.0,3.0,40.0,1.0,2.0,2.0,89.0,24.0,0.0,29.0,2.0,1.0,0.0,15.0,65.0,1.0,0.0,27.0,20.0,20.0,0.0,2.0,9.0,112.0,28.0,18.0,6.0,37.0,18.0,0.0,27.0,0.0,16.0,27.0,19.0,14.0,34.0,5.0,61.0,14.0,0.0,1.0,28.0,55.0,61.0,1.0,4.0,0.0,4.0,2.0,10.0,1.0,2.0,42.0,1.0,24.0,22.0,3.0,3.0,5.0,15.0,6.0,13.0,0.0,1.0,0.0,11.0,13.0,0.0,1.0,3.0,2.0,16.0,15.0,0.0,1.0,2.0
67,266705977.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,1.0,4.0,0.0,0.0,2.0,6.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,9.0,0.0,56.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,7.0,1.0,1.0,1.0,3.0,11.0,3.0,0.0,31.0,11.0,0.0,0.0,1.0,0.0,23.0,1.0,5.0,0.0,1.0,4.0,27.0,0.0,0.0,2.0,8.0,0.0,19.0,1.0,3.0,5.0,0.0,0.0,0.0,3.0,3.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,10.0,0.0,16.0,9.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,2.0
68,269680826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,270762885.0,0.0,12.0,32.0,65.0,7.0,2.0,16.0,33.0,1.0,1.0,12.0,5.0,5.0,2.0,1.0,14.0,29.0,14.0,5.0,19.0,19.0,7.0,8.0,2.0,49.0,11.0,15.0,12.0,1.0,5.0,75.0,5.0,8.0,22.0,8.0,3.0,5.0,3.0,9.0,1.0,5.0,32.0,47.0,23.0,0.0,87.0,1.0,6.0,6.0,8.0,52.0,0.0,0.0,6.0,27.0,12.0,0.0,1.0,13.0,17.0,16.0,27.0,1.0,21.0,37.0,16.0,2.0,0.0,0.0,131.0,8.0,0.0,23.0,17.0,34.0,2.0,0.0,3.0,10.0,44.0,3.0,16.0,1.0,0.0,54.0,1.0,10.0,0.0,0.0,0.0,0.0,19.0,14.0,9.0,3.0,0.0,4.0,3.0,6.0,0.0,0.0,0.0,15.0,8.0,0.0,1.0,46.0,1.0,28.0,2.0,0.0,1.0,12.0
70,271428783.0,0.0,24.0,48.0,136.0,9.0,9.0,24.0,47.0,2.0,8.0,25.0,11.0,6.0,9.0,0.0,23.0,81.0,11.0,5.0,17.0,28.0,5.0,41.0,7.0,53.0,25.0,38.0,33.0,3.0,8.0,83.0,3.0,26.0,24.0,35.0,5.0,17.0,2.0,20.0,2.0,6.0,49.0,63.0,41.0,0.0,93.0,2.0,17.0,13.0,13.0,57.0,0.0,0.0,21.0,39.0,27.0,0.0,0.0,13.0,14.0,30.0,47.0,8.0,24.0,23.0,27.0,8.0,0.0,131.0,0.0,20.0,3.0,29.0,31.0,29.0,3.0,0.0,4.0,28.0,65.0,22.0,39.0,1.0,0.0,28.0,1.0,5.0,1.0,1.0,4.0,1.0,30.0,12.0,30.0,1.0,1.0,9.0,2.0,7.0,2.0,0.0,0.0,20.0,13.0,1.0,8.0,158.0,4.0,42.0,25.0,3.0,3.0,4.0
71,271787365.0,0.0,14.0,349.0,49.0,142.0,50.0,43.0,170.0,10.0,59.0,5.0,7.0,0.0,17.0,3.0,0.0,7.0,3.0,15.0,17.0,111.0,6.0,15.0,31.0,20.0,2.0,370.0,7.0,3.0,12.0,77.0,1.0,107.0,10.0,11.0,2.0,1.0,5.0,102.0,0.0,0.0,7.0,57.0,30.0,0.0,18.0,54.0,14.0,1.0,168.0,35.0,0.0,0.0,0.0,167.0,158.0,9.0,1.0,16.0,11.0,146.0,5.0,38.0,45.0,14.0,19.0,0.0,0.0,8.0,20.0,0.0,1.0,117.0,7.0,36.0,14.0,2.0,22.0,28.0,28.0,3.0,45.0,17.0,0.0,1.0,0.0,2.0,0.0,21.0,1.0,1.0,31.0,35.0,3.0,1.0,0.0,1.0,1.0,12.0,0.0,3.0,0.0,6.0,26.0,0.0,0.0,13.0,2.0,46.0,50.0,2.0,1.0,3.0
72,277665230.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,41.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,24.0,6.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,1.0,14.0,19.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0
73,278440078.0,0.0,25.0,166.0,70.0,49.0,26.0,35.0,130.0,6.0,40.0,6.0,6.0,2.0,9.0,0.0,1.0,14.0,16.0,27.0,71.0,66.0,8.0,12.0,18.0,62.0,10.0,153.0,13.0,1.0,10.0,125.0,2.0,50.0,21.0,5.0,1.0,12.0,5.0,64.0,1.0,1.0,5.0,92.0,34.0,0.0,37.0,36.0,8.0,1.0,84.0,114.0,0.0,0.0,4.0,133.0,79.0,8.0,1.0,18.0,33.0,79.0,10.0,12.0,50.0,29.0,34.0,1.0,0.0,23.0,29.0,117.0,3.0,0.0,11.0,176.0,12.0,0.0,11.0,40.0,42.0,2.0,21.0,27.0,0.0,8.0,3.0,8.0,1.0,10.0,2.0,3.0,39.0,41.0,3.0,1.0,0.0,1.0,3.0,7.0,0.0,1.0,0.0,19.0,21.0,0.0,1.0,13.0,0.0,42.0,19.0,2.0,9.0,14.0
74,279573378.0,0.0,6.0,15.0,38.0,0.0,3.0,2.0,14.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,7.0,4.0,4.0,1.0,1.0,6.0,2.0,3.0,5.0,5.0,2.0,8.0,6.0,0.0,9.0,19.0,1.0,5.0,5.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,17.0,25.0,14.0,0.0,32.0,1.0,1.0,0.0,8.0,4.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0,4.0,5.0,9.0,15.0,2.0,9.0,8.0,5.0,3.0,0.0,17.0,31.0,7.0,0.0,11.0,0.0,13.0,1.0,0.0,2.0,6.0,11.0,4.0,6.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,21.0,0.0,10.0,1.0,0.0,0.0,2.0
75,285140553.0,0.0,30.0,96.0,72.0,22.0,15.0,18.0,93.0,3.0,25.0,12.0,9.0,1.0,1.0,0.0,3.0,18.0,10.0,23.0,226.0,29.0,8.0,6.0,11.0,92.0,9.0,72.0,27.0,1.0,10.0,112.0,4.0,22.0,25.0,7.0,5.0,19.0,3.0,30.0,1.0,1.0,9.0,92.0,27.0,0.0,37.0,9.0,3.0,2.0,35.0,404.0,0.0,0.0,6.0,135.0,31.0,0.0,2.0,14.0,50.0,48.0,13.0,5.0,46.0,29.0,61.0,5.0,0.0,34.0,29.0,36.0,2.0,176.0,13.0,0.0,7.0,0.0,4.0,37.0,67.0,2.0,13.0,4.0,0.0,6.0,1.0,10.0,1.0,4.0,4.0,1.0,32.0,41.0,4.0,3.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,14.0,12.0,1.0,0.0,17.0,0.0,42.0,14.0,2.0,26.0,9.0
76,287522691.0,0.0,0.0,22.0,12.0,8.0,3.0,5.0,17.0,3.0,10.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,12.0,2.0,1.0,3.0,1.0,1.0,34.0,0.0,0.0,1.0,17.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,4.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,0.0,7.0,12.0,0.0,3.0,9.0,3.0,14.0,0.0,0.0,2.0,3.0,14.0,0.0,12.0,1.0,7.0,0.0,0.0,1.0,5.0,7.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0
77,289470327.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
