,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
31,80791048.0,69.0,2.0,132.0,66.0,26.0,4.0,197.0,81.0,28.0,15.0,0.0,12.0,43.0,17.0,38.0,2.0,0.0,6.0,0.0,10.0,4.0,70.0,38.0,14.0,22.0,0.0,28.0,43.0,36.0,11.0,0.0,3.0,3.0,77.0,0.0,21.0,18.0,38.0,45.0,3.0,23.0,92.0,8.0,6.0,44.0,30.0,19.0,10.0,6.0,3.0,27.0,20.0,0.0,3.0,31.0,28.0,13.0,57.0,35.0,0.0,66.0,109.0,11.0,2.0,22.0,1.0,2.0,2.0,39.0,4.0,6.0,32.0,21.0,17.0,3.0,8.0,21.0,24.0,18.0,19.0,3.0,0.0,13.0,7.0,14.0,92.0,6.0,20.0,14.0,22.0,12.0,48.0,8.0,1.0,1.0,4.0,10.0,2.0,4.0,0.0,12.0,0.0
32,84669536.0,5.0,0.0,15.0,24.0,3.0,122.0,11.0,7.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,6.0,3.0,0.0,4.0,0.0,0.0,77.0,4.0,0.0,12.0,8.0,6.0,1.0,14.0,10.0,4.0,1.0,8.0,3.0,12.0,18.0,5.0,2.0,0.0,3.0,4.0,0.0,0.0,7.0,6.0,9.0,2.0,4.0,0.0,0.0,2.0,0.0,5.0,14.0,2.0,1.0,3.0,38.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33,90500352.0,0.0,0.0,5.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,96441830.0,18.0,3.0,51.0,38.0,15.0,8.0,54.0,29.0,21.0,16.0,0.0,7.0,18.0,7.0,20.0,1.0,0.0,3.0,0.0,5.0,0.0,36.0,18.0,0.0,9.0,0.0,9.0,28.0,14.0,3.0,77.0,1.0,0.0,0.0,0.0,11.0,7.0,7.0,19.0,1.0,14.0,50.0,3.0,3.0,15.0,9.0,3.0,3.0,5.0,1.0,5.0,4.0,0.0,2.0,17.0,11.0,7.0,32.0,5.0,0.0,33.0,23.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,5.0,9.0,10.0,3.0,1.0,5.0,9.0,5.0,2.0,3.0,1.0,6.0,8.0,9.0,41.0,0.0,13.0,2.0,7.0,3.0,13.0,5.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0
35,97932395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,98361818.0,12.0,1.0,39.0,34.0,22.0,2.0,31.0,22.0,7.0,4.0,0.0,6.0,18.0,4.0,16.0,3.0,0.0,7.0,1.0,11.0,1.0,31.0,12.0,1.0,10.0,0.0,9.0,17.0,29.0,3.0,21.0,1.0,4.0,11.0,0.0,0.0,9.0,2.0,9.0,2.0,13.0,19.0,1.0,2.0,22.0,12.0,16.0,12.0,13.0,0.0,7.0,8.0,0.0,2.0,39.0,8.0,12.0,27.0,3.0,1.0,76.0,39.0,0.0,0.0,10.0,2.0,7.0,8.0,29.0,0.0,4.0,29.0,37.0,6.0,3.0,3.0,4.0,11.0,48.0,4.0,7.0,1.0,34.0,7.0,25.0,19.0,0.0,6.0,7.0,27.0,14.0,55.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0
37,125656811.0,108.0,1.0,134.0,104.0,16.0,1.0,97.0,39.0,22.0,3.0,0.0,3.0,90.0,4.0,21.0,0.0,0.0,4.0,1.0,3.0,0.0,23.0,18.0,3.0,3.0,0.0,8.0,10.0,26.0,2.0,18.0,1.0,0.0,7.0,0.0,9.0,0.0,4.0,81.0,7.0,7.0,14.0,2.0,1.0,34.0,67.0,6.0,0.0,7.0,8.0,4.0,4.0,0.0,1.0,24.0,8.0,3.0,35.0,13.0,0.0,67.0,63.0,5.0,1.0,4.0,0.0,2.0,0.0,41.0,0.0,3.0,7.0,30.0,13.0,0.0,2.0,2.0,10.0,14.0,3.0,4.0,0.0,7.0,5.0,7.0,16.0,1.0,5.0,5.0,15.0,8.0,49.0,2.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0
38,137917421.0,13.0,0.0,28.0,20.0,2.0,5.0,36.0,23.0,109.0,3.0,0.0,2.0,6.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,11.0,12.0,9.0,0.0,7.0,0.0,4.0,2.0,14.0,1.0,38.0,2.0,0.0,7.0,0.0,2.0,4.0,0.0,8.0,1.0,4.0,5.0,7.0,4.0,3.0,12.0,2.0,1.0,2.0,16.0,2.0,6.0,0.0,0.0,7.0,7.0,0.0,9.0,2.0,0.0,7.0,18.0,0.0,1.0,9.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,3.0,4.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,46.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
39,145746533.0,356.0,1.0,95.0,92.0,19.0,2.0,91.0,40.0,9.0,43.0,0.0,4.0,135.0,4.0,30.0,1.0,0.0,5.0,1.0,1.0,0.0,28.0,31.0,2.0,1.0,0.0,5.0,9.0,40.0,5.0,45.0,1.0,0.0,19.0,0.0,9.0,81.0,8.0,0.0,0.0,6.0,66.0,6.0,1.0,21.0,101.0,7.0,4.0,3.0,3.0,5.0,6.0,0.0,3.0,35.0,4.0,6.0,29.0,9.0,0.0,58.0,115.0,1.0,2.0,9.0,0.0,1.0,1.0,23.0,0.0,2.0,10.0,12.0,33.0,1.0,0.0,3.0,8.0,17.0,4.0,0.0,0.0,2.0,3.0,9.0,18.0,0.0,3.0,7.0,13.0,0.0,40.0,2.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0
40,181974796.0,11.0,1.0,39.0,11.0,5.0,0.0,24.0,6.0,7.0,0.0,0.0,1.0,16.0,4.0,9.0,0.0,0.0,1.0,2.0,2.0,0.0,6.0,2.0,0.0,2.0,0.0,1.0,7.0,8.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,7.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,7.0,10.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,10.0,13.0,1.0,10.0,2.0,0.0,7.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,7.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
41,187708847.0,15.0,3.0,41.0,23.0,18.0,0.0,21.0,18.0,19.0,5.0,0.0,3.0,12.0,7.0,14.0,0.0,0.0,4.0,2.0,10.0,0.0,17.0,10.0,2.0,9.0,0.0,13.0,9.0,22.0,4.0,23.0,0.0,2.0,14.0,0.0,13.0,7.0,4.0,6.0,5.0,0.0,29.0,2.0,3.0,14.0,14.0,5.0,0.0,0.0,1.0,6.0,15.0,0.0,1.0,16.0,20.0,5.0,19.0,3.0,0.0,26.0,13.0,0.0,1.0,6.0,0.0,1.0,0.0,3.0,0.0,1.0,13.0,8.0,8.0,3.0,0.0,1.0,6.0,5.0,1.0,1.0,0.0,3.0,5.0,6.0,23.0,0.0,10.0,3.0,1.0,8.0,13.0,5.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
42,188770102.0,40.0,4.0,117.0,40.0,24.0,7.0,92.0,36.0,17.0,29.0,0.0,11.0,38.0,17.0,29.0,2.0,0.0,10.0,1.0,11.0,1.0,28.0,35.0,3.0,26.0,0.0,13.0,57.0,42.0,9.0,92.0,0.0,2.0,50.0,0.0,19.0,14.0,5.0,66.0,5.0,29.0,0.0,2.0,2.0,26.0,43.0,7.0,1.0,1.0,0.0,7.0,13.0,0.0,5.0,42.0,33.0,11.0,15.0,3.0,1.0,45.0,51.0,2.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,2.0,20.0,1.0,1.0,2.0,13.0,9.0,3.0,1.0,1.0,2.0,14.0,7.0,38.0,0.0,15.0,7.0,14.0,5.0,10.0,6.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0
43,192269050.0,21.0,0.0,13.0,12.0,17.0,0.0,13.0,7.0,3.0,11.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,8.0,1.0,0.0,3.0,0.0,1.0,2.0,7.0,6.0,1.0,2.0,2.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,8.0,20.0,0.0,0.0,4.0,1.0,2.0,2.0,8.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,12.0,0.0,1.0,3.0,4.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
44,193964230.0,4.0,1.0,30.0,7.0,1.0,0.0,48.0,5.0,6.0,3.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,8.0,6.0,1.0,6.0,0.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,4.0,0.0,0.0,6.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
45,194008664.0,58.0,0.0,123.0,94.0,36.0,11.0,87.0,79.0,32.0,2.0,0.0,4.0,67.0,10.0,19.0,1.0,0.0,9.0,2.0,5.0,0.0,65.0,25.0,11.0,16.0,0.0,11.0,9.0,66.0,4.0,44.0,5.0,0.0,15.0,0.0,22.0,34.0,3.0,21.0,7.0,14.0,26.0,4.0,2.0,0.0,34.0,16.0,5.0,5.0,3.0,18.0,9.0,0.0,4.0,41.0,21.0,9.0,79.0,19.0,1.0,93.0,94.0,12.0,1.0,21.0,3.0,4.0,3.0,42.0,6.0,5.0,28.0,47.0,14.0,2.0,11.0,20.0,22.0,27.0,13.0,8.0,1.0,14.0,7.0,20.0,44.0,8.0,11.0,5.0,16.0,15.0,72.0,2.0,0.0,0.0,4.0,9.0,3.0,4.0,0.0,9.0,0.0
46,207320806.0,121.0,1.0,153.0,102.0,19.0,4.0,109.0,43.0,39.0,9.0,0.0,8.0,115.0,19.0,23.0,3.0,0.0,14.0,5.0,9.0,1.0,35.0,37.0,4.0,13.0,0.0,20.0,10.0,80.0,8.0,30.0,3.0,0.0,9.0,0.0,12.0,67.0,12.0,101.0,10.0,14.0,43.0,2.0,6.0,34.0,0.0,10.0,0.0,1.0,4.0,7.0,20.0,0.0,7.0,56.0,36.0,8.0,49.0,7.0,0.0,82.0,101.0,2.0,1.0,7.0,0.0,1.0,0.0,18.0,0.0,0.0,20.0,13.0,29.0,3.0,2.0,3.0,10.0,5.0,2.0,2.0,1.0,3.0,14.0,13.0,29.0,2.0,16.0,3.0,5.0,16.0,20.0,6.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0
47,209651406.0,12.0,1.0,18.0,64.0,16.0,10.0,14.0,19.0,7.0,0.0,0.0,4.0,15.0,6.0,16.0,1.0,0.0,4.0,0.0,6.0,8.0,28.0,12.0,3.0,7.0,2.0,12.0,4.0,37.0,5.0,19.0,4.0,0.0,3.0,0.0,16.0,6.0,2.0,7.0,2.0,5.0,7.0,1.0,1.0,16.0,10.0,0.0,107.0,28.0,0.0,21.0,6.0,0.0,18.0,26.0,9.0,46.0,36.0,9.0,36.0,94.0,37.0,6.0,6.0,13.0,1.0,80.0,91.0,16.0,5.0,21.0,27.0,43.0,5.0,1.0,8.0,15.0,18.0,19.0,6.0,7.0,0.0,53.0,2.0,95.0,13.0,5.0,5.0,24.0,89.0,30.0,50.0,0.0,3.0,2.0,6.0,3.0,7.0,1.0,0.0,1.0,0.0
48,210585182.0,4.0,0.0,6.0,138.0,13.0,13.0,5.0,3.0,2.0,0.0,0.0,2.0,5.0,0.0,10.0,2.0,0.0,0.0,0.0,2.0,13.0,19.0,3.0,0.0,2.0,0.0,2.0,3.0,37.0,0.0,10.0,6.0,0.0,3.0,0.0,12.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,107.0,0.0,63.0,0.0,34.0,0.0,0.0,24.0,19.0,0.0,105.0,68.0,16.0,80.0,177.0,15.0,5.0,13.0,28.0,5.0,203.0,215.0,19.0,4.0,41.0,20.0,85.0,0.0,0.0,7.0,15.0,11.0,40.0,3.0,3.0,0.0,111.0,0.0,177.0,3.0,4.0,0.0,36.0,202.0,33.0,66.0,0.0,4.0,4.0,8.0,3.0,8.0,0.0,0.0,4.0,0.0
49,210824047.0,10.0,1.0,12.0,53.0,5.0,7.0,9.0,14.0,3.0,0.0,0.0,1.0,12.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,3.0,21.0,7.0,0.0,1.0,1.0,0.0,1.0,19.0,0.0,6.0,3.0,0.0,5.0,0.0,13.0,7.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,28.0,63.0,0.0,2.0,4.0,1.0,0.0,8.0,10.0,2.0,18.0,15.0,1.0,9.0,81.0,27.0,2.0,0.0,2.0,2.0,32.0,42.0,15.0,4.0,10.0,20.0,47.0,1.0,0.0,3.0,3.0,6.0,25.0,3.0,8.0,0.0,57.0,1.0,62.0,2.0,0.0,0.0,15.0,39.0,16.0,39.0,0.0,3.0,2.0,7.0,0.0,6.0,1.0,0.0,1.0,0.0
50,218198233.0,10.0,0.0,19.0,10.0,0.0,0.0,17.0,7.0,50.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,8.0,16.0,3.0,1.0,1.0,0.0,2.0,7.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,7.0,0.0,0.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,226702557.0,10.0,1.0,24.0,41.0,22.0,9.0,18.0,44.0,4.0,1.0,0.0,6.0,6.0,4.0,8.0,1.0,0.0,3.0,0.0,7.0,13.0,11.0,9.0,57.0,8.0,0.0,8.0,4.0,35.0,2.0,27.0,4.0,0.0,5.0,0.0,7.0,4.0,2.0,5.0,1.0,6.0,7.0,1.0,1.0,18.0,7.0,21.0,34.0,4.0,0.0,0.0,6.0,0.0,11.0,18.0,8.0,36.0,109.0,189.0,10.0,47.0,26.0,186.0,15.0,24.0,1.0,16.0,20.0,4.0,222.0,2.0,12.0,12.0,3.0,2.0,219.0,393.0,226.0,4.0,222.0,1.0,1.0,7.0,2.0,35.0,15.0,114.0,4.0,9.0,28.0,16.0,12.0,0.0,0.0,0.0,5.0,145.0,0.0,1.0,0.0,168.0,0.0
52,234901189.0,21.0,1.0,17.0,24.0,8.0,0.0,16.0,17.0,16.0,0.0,0.0,2.0,16.0,8.0,9.0,0.0,0.0,4.0,1.0,7.0,0.0,19.0,11.0,2.0,6.0,0.0,12.0,4.0,20.0,5.0,20.0,0.0,3.0,4.0,0.0,8.0,4.0,6.0,6.0,3.0,15.0,13.0,2.0,1.0,9.0,20.0,6.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,16.0,9.0,4.0,18.0,0.0,1.0,25.0,13.0,0.0,1.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,12.0,4.0,6.0,2.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,7.0,6.0,17.0,0.0,7.0,5.0,2.0,7.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0
53,235372141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,238280331.0,2.0,0.0,19.0,23.0,5.0,59.0,4.0,3.0,10.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,7.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,12.0,1.0,3.0,77.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,5.0,3.0,0.0,4.0,7.0,18.0,24.0,8.0,0.0,11.0,1.0,0.0,0.0,19.0,6.0,36.0,15.0,11.0,27.0,17.0,8.0,4.0,1.0,5.0,0.0,31.0,52.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,2.0,6.0,5.0,0.0,1.0,0.0,0.0,3.0,1.0,18.0,9.0,3.0,1.0,3.0,50.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
55,239737598.0,35.0,2.0,99.0,83.0,31.0,16.0,69.0,38.0,26.0,2.0,0.0,8.0,50.0,20.0,29.0,1.0,0.0,15.0,2.0,14.0,2.0,36.0,31.0,3.0,23.0,0.0,20.0,31.0,59.0,9.0,31.0,4.0,4.0,17.0,0.0,39.0,24.0,7.0,35.0,10.0,16.0,42.0,3.0,8.0,41.0,56.0,26.0,19.0,10.0,3.0,18.0,16.0,0.0,19.0,0.0,42.0,38.0,54.0,6.0,20.0,72.0,54.0,8.0,2.0,21.0,1.0,21.0,24.0,14.0,5.0,4.0,23.0,20.0,20.0,2.0,6.0,14.0,23.0,7.0,4.0,4.0,1.0,10.0,14.0,26.0,34.0,2.0,21.0,8.0,62.0,18.0,25.0,4.0,1.0,0.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0
56,240697075.0,25.0,5.0,154.0,45.0,24.0,7.0,138.0,37.0,27.0,1.0,0.0,9.0,30.0,23.0,35.0,1.0,0.0,13.0,2.0,11.0,1.0,29.0,19.0,1.0,26.0,1.0,28.0,32.0,67.0,12.0,28.0,0.0,0.0,11.0,0.0,8.0,8.0,7.0,4.0,13.0,20.0,33.0,2.0,11.0,21.0,36.0,9.0,0.0,2.0,0.0,8.0,9.0,0.0,6.0,42.0,0.0,8.0,28.0,2.0,0.0,40.0,44.0,0.0,0.0,9.0,0.0,1.0,0.0,8.0,0.0,0.0,13.0,12.0,8.0,2.0,1.0,1.0,9.0,1.0,2.0,2.0,1.0,4.0,14.0,9.0,35.0,0.0,33.0,6.0,7.0,14.0,10.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
57,246567300.0,10.0,1.0,23.0,66.0,27.0,12.0,17.0,9.0,6.0,0.0,0.0,3.0,14.0,6.0,13.0,0.0,0.0,4.0,0.0,5.0,6.0,11.0,6.0,9.0,7.0,0.0,6.0,10.0,32.0,4.0,13.0,12.0,0.0,7.0,0.0,12.0,3.0,0.0,6.0,1.0,5.0,11.0,2.0,1.0,9.0,8.0,46.0,105.0,18.0,1.0,36.0,4.0,0.0,36.0,38.0,8.0,0.0,54.0,34.0,70.0,72.0,15.0,23.0,8.0,21.0,4.0,104.0,181.0,7.0,9.0,10.0,15.0,36.0,4.0,1.0,20.0,23.0,29.0,15.0,6.0,6.0,1.0,34.0,3.0,72.0,13.0,6.0,5.0,17.0,163.0,25.0,24.0,0.0,0.0,0.0,8.0,3.0,3.0,2.0,0.0,1.0,0.0
58,253451653.0,75.0,1.0,146.0,144.0,37.0,9.0,111.0,98.0,47.0,5.0,0.0,8.0,77.0,17.0,20.0,3.0,0.0,9.0,2.0,11.0,38.0,54.0,21.0,19.0,17.0,2.0,20.0,15.0,105.0,11.0,57.0,8.0,2.0,32.0,0.0,27.0,35.0,9.0,29.0,10.0,19.0,15.0,5.0,4.0,79.0,49.0,36.0,68.0,15.0,7.0,109.0,18.0,0.0,15.0,54.0,28.0,54.0,0.0,49.0,26.0,182.0,121.0,50.0,33.0,103.0,1.0,34.0,51.0,43.0,43.0,4.0,41.0,62.0,12.0,4.0,49.0,71.0,70.0,22.0,52.0,10.0,2.0,30.0,11.0,65.0,90.0,28.0,15.0,11.0,56.0,28.0,64.0,4.0,1.0,2.0,11.0,34.0,3.0,7.0,0.0,39.0,0.0
59,253750066.0,20.0,0.0,21.0,43.0,16.0,2.0,24.0,40.0,3.0,1.0,0.0,2.0,14.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,5.0,43.0,5.0,2.0,1.0,2.0,13.0,3.0,35.0,6.0,0.0,5.0,0.0,3.0,13.0,2.0,9.0,2.0,3.0,3.0,1.0,0.0,19.0,7.0,9.0,16.0,1.0,0.0,189.0,0.0,0.0,11.0,6.0,2.0,34.0,49.0,0.0,7.0,22.0,36.0,100.0,2.0,14.0,0.0,12.0,34.0,7.0,119.0,1.0,9.0,5.0,6.0,1.0,118.0,224.0,126.0,4.0,186.0,0.0,0.0,3.0,1.0,19.0,29.0,86.0,4.0,5.0,29.0,6.0,15.0,0.0,0.0,0.0,0.0,94.0,0.0,3.0,0.0,94.0,1.0
60,254134082.0,1.0,0.0,2.0,25.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,36.0,80.0,9.0,0.0,10.0,1.0,0.0,27.0,20.0,0.0,70.0,26.0,7.0,0.0,21.0,0.0,4.0,4.0,7.0,0.0,60.0,128.0,0.0,3.0,2.0,5.0,8.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,23.0,2.0,0.0,0.0,5.0,84.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
61,258536563.0,98.0,3.0,209.0,302.0,58.0,25.0,156.0,100.0,61.0,5.0,0.0,12.0,120.0,22.0,62.0,3.0,1.0,14.0,2.0,15.0,5.0,140.0,43.0,6.0,17.0,1.0,30.0,15.0,179.0,11.0,66.0,14.0,3.0,33.0,0.0,76.0,67.0,7.0,58.0,7.0,26.0,45.0,8.0,6.0,93.0,82.0,94.0,177.0,81.0,7.0,47.0,25.0,0.0,17.0,72.0,40.0,72.0,182.0,22.0,21.0,0.0,195.0,25.0,9.0,20.0,6.0,127.0,149.0,112.0,5.0,34.0,121.0,232.0,29.0,4.0,23.0,29.0,41.0,116.0,22.0,25.0,1.0,197.0,19.0,196.0,66.0,5.0,21.0,39.0,157.0,64.0,232.0,4.0,8.0,7.0,21.0,6.0,19.0,9.0,0.0,4.0,0.0
62,263022323.0,167.0,4.0,327.0,158.0,51.0,9.0,249.0,166.0,46.0,25.0,0.0,11.0,150.0,9.0,50.0,3.0,0.0,11.0,3.0,4.0,2.0,109.0,46.0,13.0,37.0,2.0,18.0,23.0,105.0,10.0,109.0,10.0,1.0,23.0,0.0,39.0,63.0,18.0,115.0,10.0,13.0,51.0,20.0,14.0,94.0,101.0,37.0,15.0,27.0,7.0,26.0,13.0,0.0,8.0,54.0,44.0,15.0,121.0,36.0,0.0,195.0,0.0,18.0,1.0,23.0,4.0,12.0,7.0,97.0,7.0,10.0,38.0,100.0,38.0,1.0,12.0,28.0,31.0,77.0,31.0,14.0,0.0,60.0,9.0,46.0,110.0,6.0,16.0,32.0,38.0,15.0,160.0,1.0,5.0,2.0,11.0,8.0,7.0,8.0,0.0,8.0,0.0
63,263871572.0,5.0,1.0,20.0,18.0,6.0,4.0,14.0,33.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,37.0,2.0,0.0,1.0,0.0,7.0,0.0,11.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,12.0,2.0,6.0,5.0,2.0,1.0,186.0,0.0,0.0,4.0,8.0,0.0,23.0,50.0,100.0,4.0,25.0,18.0,0.0,3.0,9.0,1.0,9.0,14.0,4.0,113.0,2.0,2.0,10.0,1.0,0.0,124.0,179.0,124.0,4.0,111.0,2.0,0.0,7.0,0.0,11.0,9.0,72.0,0.0,3.0,14.0,3.0,11.0,0.0,0.0,0.0,1.0,92.0,1.0,0.0,0.0,101.0,0.0
