,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
50,317262357.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
51,329409390.0,15.0,0.0,4.0,8.0,10.0,10.0,7.0,25.0,0.0,12.0,1.0,8.0,7.0,7.0,0.0,3.0,9.0,13.0,7.0,9.0,4.0,1.0,7.0,10.0,16.0,6.0,3.0,3.0,5.0,2.0,7.0,3.0,25.0,0.0,2.0,27.0,7.0,0.0,10.0,3.0,7.0,0.0,0.0,12.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,11.0,0.0,5.0,13.0,8.0,0.0,6.0,12.0,11.0,3.0,0.0
52,335022271.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,4.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,34.0,5.0,0.0,1.0,0.0
53,349146547.0,7.0,1.0,24.0,32.0,20.0,42.0,28.0,9.0,2.0,48.0,2.0,9.0,49.0,16.0,0.0,17.0,15.0,42.0,11.0,28.0,19.0,23.0,4.0,30.0,6.0,62.0,3.0,15.0,50.0,16.0,46.0,11.0,39.0,1.0,17.0,2.0,32.0,1.0,39.0,2.0,47.0,0.0,3.0,9.0,33.0,32.0,2.0,5.0,0.0,1.0,5.0,4.0,0.0,3.0,16.0,1.0,10.0,18.0,41.0,4.0,43.0,44.0,2.0,9.0,0.0
54,362118201.0,0.0,1.0,1.0,1.0,9.0,15.0,5.0,1.0,0.0,42.0,0.0,0.0,3.0,4.0,0.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,1.0,10.0,1.0,2.0,2.0,1.0,7.0,3.0,6.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,5.0,0.0,1.0,7.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0
55,369028288.0,63.0,144.0,30.0,29.0,61.0,97.0,26.0,147.0,1.0,148.0,2.0,5.0,93.0,22.0,2.0,51.0,37.0,45.0,167.0,44.0,49.0,2.0,24.0,90.0,67.0,74.0,19.0,11.0,20.0,12.0,125.0,6.0,110.0,1.0,25.0,51.0,23.0,3.0,17.0,19.0,10.0,5.0,0.0,111.0,7.0,16.0,1.0,117.0,0.0,0.0,11.0,0.0,16.0,5.0,0.0,40.0,12.0,191.0,122.0,1.0,36.0,40.0,25.0,4.0,2.0
56,370501016.0,3.0,11.0,0.0,0.0,3.0,9.0,2.0,2.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,8.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,6.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0
57,376061066.0,32.0,3.0,13.0,24.0,26.0,26.0,8.0,26.0,3.0,7.0,0.0,1.0,20.0,5.0,0.0,28.0,9.0,20.0,6.0,11.0,9.0,0.0,11.0,5.0,18.0,12.0,3.0,8.0,9.0,5.0,30.0,6.0,16.0,0.0,7.0,6.0,9.0,1.0,0.0,0.0,6.0,4.0,0.0,11.0,2.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,12.0,0.0,0.0,33.0,17.0,0.0,14.0,10.0,1.0,2.0,0.0
58,379883562.0,50.0,48.0,40.0,70.0,162.0,120.0,41.0,186.0,2.0,127.0,4.0,10.0,96.0,46.0,1.0,59.0,35.0,76.0,80.0,98.0,56.0,3.0,28.0,57.0,50.0,51.0,19.0,16.0,26.0,17.0,193.0,18.0,161.0,0.0,17.0,43.0,32.0,1.0,12.0,12.0,16.0,1.0,0.0,58.0,3.0,34.0,0.0,26.0,0.0,1.0,13.0,0.0,18.0,7.0,191.0,6.0,33.0,0.0,67.0,0.0,35.0,66.0,13.0,4.0,0.0
59,383602088.0,36.0,31.0,29.0,58.0,50.0,66.0,39.0,84.0,4.0,49.0,4.0,14.0,78.0,25.0,3.0,45.0,31.0,60.0,46.0,47.0,39.0,8.0,15.0,44.0,56.0,60.0,8.0,25.0,34.0,21.0,80.0,15.0,70.0,0.0,41.0,44.0,39.0,3.0,27.0,4.0,25.0,4.0,5.0,45.0,21.0,29.0,4.0,62.0,1.0,1.0,8.0,3.0,41.0,3.0,122.0,30.0,17.0,67.0,0.0,1.0,37.0,39.0,18.0,6.0,0.0
60,388440784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
61,388466657.0,19.0,6.0,25.0,64.0,83.0,80.0,40.0,36.0,3.0,96.0,1.0,18.0,54.0,37.0,2.0,31.0,21.0,72.0,16.0,31.0,23.0,32.0,12.0,35.0,16.0,78.0,15.0,14.0,40.0,25.0,70.0,8.0,68.0,1.0,27.0,8.0,31.0,1.0,36.0,3.0,90.0,0.0,2.0,15.0,18.0,19.0,4.0,0.0,0.0,1.0,6.0,34.0,43.0,3.0,36.0,0.0,14.0,35.0,37.0,2.0,0.0,87.0,5.0,4.0,0.0
62,402037439.0,4.0,3.0,41.0,53.0,208.0,208.0,76.0,17.0,1.0,519.0,1.0,56.0,81.0,164.0,0.0,71.0,27.0,203.0,11.0,72.0,18.0,39.0,16.0,90.0,14.0,196.0,19.0,26.0,60.0,63.0,139.0,14.0,160.0,0.0,12.0,8.0,46.0,1.0,125.0,2.0,127.0,1.0,12.0,10.0,12.0,35.0,1.0,4.0,0.0,1.0,12.0,5.0,44.0,4.0,40.0,1.0,10.0,66.0,39.0,2.0,87.0,0.0,11.0,11.0,0.0
63,405452697.0,13.0,4.0,3.0,5.0,14.0,7.0,8.0,38.0,0.0,9.0,0.0,5.0,4.0,5.0,0.0,4.0,2.0,12.0,7.0,4.0,5.0,2.0,3.0,15.0,21.0,6.0,1.0,4.0,5.0,1.0,7.0,2.0,20.0,0.0,1.0,28.0,5.0,0.0,4.0,3.0,4.0,0.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,25.0,0.0,1.0,13.0,18.0,0.0,5.0,11.0,0.0,1.0,0.0
64,412663554.0,0.0,1.0,4.0,6.0,7.0,11.0,8.0,3.0,0.0,13.0,0.0,2.0,8.0,7.0,0.0,9.0,4.0,12.0,2.0,4.0,3.0,7.0,3.0,3.0,2.0,13.0,1.0,5.0,9.0,4.0,7.0,1.0,11.0,0.0,3.0,0.0,5.0,0.0,12.0,1.0,14.0,0.0,2.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,9.0,0.0,4.0,0.0,2.0,4.0,6.0,0.0,4.0,11.0,1.0,0.0,0.0
65,444814270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
