,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
47,311371515.0,1.0,1.0,16.0,3.0,10.0,5.0,19.0,18.0,22.0,2.0,2.0,0.0,6.0,1.0,10.0,0.0,7.0,4.0,23.0,12.0,0.0,26.0,7.0,20.0,3.0,2.0,0.0,0.0,22.0,17.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,3.0,3.0,16.0,0.0,3.0,14.0,0.0,13.0,0.0,51.0,0.0,5.0,13.0,3.0,1.0,0.0,9.0,1.0,2.0,6.0,12.0,0.0,6.0,17.0,0.0,2.0
48,329566290.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,5.0,0.0,0.0
49,330298961.0,8.0,2.0,63.0,16.0,53.0,27.0,42.0,10.0,47.0,14.0,1.0,0.0,22.0,12.0,35.0,4.0,25.0,40.0,49.0,49.0,4.0,63.0,66.0,74.0,22.0,12.0,0.0,0.0,22.0,74.0,0.0,28.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0,16.0,6.0,91.0,14.0,1.0,0.0,1.0,66.0,0.0,55.0,3.0,39.0,16.0,13.0,1.0,0.0,25.0,7.0,2.0,19.0,1.0,0.0,15.0,43.0,4.0,13.0
50,330994588.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,346880715.0,31.0,5.0,314.0,19.0,169.0,22.0,264.0,17.0,297.0,49.0,3.0,0.0,72.0,12.0,59.0,3.0,51.0,35.0,107.0,118.0,5.0,163.0,115.0,231.0,59.0,61.0,1.0,0.0,22.0,259.0,0.0,70.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,0.0,32.0,6.0,267.0,13.0,1.0,66.0,1.0,0.0,0.0,103.0,1.0,125.0,79.0,103.0,0.0,0.0,129.0,6.0,1.0,27.0,2.0,0.0,58.0,53.0,16.0,57.0
52,350545056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,352060988.0,6.0,2.0,79.0,4.0,40.0,27.0,78.0,45.0,82.0,28.0,5.0,0.0,27.0,9.0,38.0,1.0,25.0,26.0,55.0,67.0,4.0,89.0,46.0,78.0,23.0,17.0,0.0,0.0,44.0,88.0,0.0,35.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2.0,14.0,4.0,91.0,51.0,2.0,55.0,0.0,103.0,0.0,0.0,7.0,42.0,35.0,30.0,3.0,0.0,36.0,3.0,7.0,23.0,19.0,0.0,22.0,50.0,4.0,17.0
54,352800057.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,29.0,0.0,1.0,4.0,2.0,2.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,13.0,0.0,2.0,3.0,7.0,3.0,3.0,0.0,0.0,22.0,2.0,4.0,0.0,1.0,0.0,10.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0
55,356182668.0,14.0,4.0,144.0,46.0,55.0,4.0,116.0,9.0,115.0,4.0,1.0,0.0,40.0,5.0,34.0,0.0,7.0,20.0,57.0,55.0,1.0,73.0,52.0,91.0,30.0,24.0,0.0,0.0,4.0,94.0,0.0,28.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,2.0,97.0,5.0,1.0,39.0,0.0,125.0,0.0,42.0,0.0,0.0,35.0,40.0,0.0,0.0,60.0,3.0,0.0,12.0,1.0,0.0,34.0,45.0,10.0,35.0
56,357807943.0,0.0,2.0,65.0,0.0,26.0,9.0,74.0,9.0,71.0,8.0,1.0,0.0,21.0,2.0,6.0,0.0,6.0,9.0,38.0,43.0,1.0,70.0,13.0,55.0,21.0,15.0,0.0,0.0,13.0,65.0,0.0,23.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,3.0,2.0,60.0,13.0,0.0,16.0,0.0,79.0,0.0,35.0,0.0,35.0,0.0,38.0,1.0,0.0,31.0,3.0,0.0,4.0,4.0,0.0,26.0,21.0,3.0,14.0
57,358759267.0,0.0,1.0,81.0,0.0,14.0,2.0,96.0,2.0,85.0,2.0,0.0,0.0,23.0,1.0,2.0,0.0,3.0,1.0,23.0,30.0,1.0,51.0,10.0,39.0,11.0,26.0,0.0,0.0,0.0,69.0,0.0,15.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,87.0,3.0,0.0,13.0,0.0,103.0,0.0,30.0,0.0,40.0,38.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,6.0,18.0
58,365932691.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,7.0,4.0,0.0,0.0,0.0,88.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,45.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0
59,366817100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,378148257.0,8.0,8.0,139.0,8.0,30.0,8.0,69.0,11.0,90.0,17.0,2.0,0.0,37.0,5.0,25.0,1.0,13.0,14.0,42.0,46.0,3.0,40.0,39.0,78.0,33.0,24.0,1.0,0.0,4.0,91.0,0.0,24.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,0.0,7.0,3.0,75.0,9.0,0.0,25.0,0.0,129.0,0.0,36.0,0.0,60.0,31.0,26.0,1.0,0.0,0.0,5.0,0.0,7.0,1.0,0.0,15.0,15.0,9.0,33.0
61,379180251.0,4.0,1.0,7.0,4.0,4.0,2.0,9.0,10.0,4.0,13.0,1.0,0.0,3.0,6.0,145.0,2.0,5.0,7.0,7.0,6.0,0.0,5.0,5.0,7.0,4.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,32.0,3.0,47.0,5.0,1.0,1.0,7.0,0.0,6.0,0.0,3.0,1.0,3.0,3.0,0.0,61.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,3.0,10.0,0.0,2.0
62,391466277.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0
63,399731647.0,4.0,1.0,34.0,6.0,17.0,8.0,23.0,16.0,17.0,14.0,4.0,0.0,5.0,48.0,55.0,0.0,32.0,11.0,21.0,42.0,3.0,23.0,32.0,30.0,7.0,2.0,1.0,0.0,14.0,36.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,1.0,17.0,6.0,4.0,19.0,0.0,27.0,0.0,23.0,3.0,12.0,4.0,0.0,1.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,5.0,50.0,0.0,2.0
64,402330335.0,0.0,0.0,2.0,0.0,11.0,0.0,4.0,18.0,17.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,6.0,7.0,0.0,11.0,3.0,7.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,12.0,2.0,1.0,0.0,2.0,0.0,19.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0
65,408883794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,412291455.0,1.0,1.0,64.0,2.0,23.0,6.0,96.0,5.0,66.0,4.0,2.0,0.0,28.0,6.0,7.0,1.0,6.0,9.0,36.0,29.0,1.0,45.0,18.0,40.0,23.0,17.0,0.0,0.0,6.0,44.0,0.0,12.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,75.0,6.0,1.0,15.0,0.0,58.0,0.0,22.0,0.0,34.0,26.0,29.0,1.0,0.0,15.0,3.0,1.0,5.0,3.0,0.0,0.0,23.0,1.0,18.0
67,416262133.0,10.0,2.0,53.0,34.0,97.0,15.0,46.0,33.0,65.0,47.0,28.0,0.0,23.0,17.0,70.0,0.0,55.0,38.0,65.0,67.0,9.0,145.0,55.0,102.0,17.0,3.0,4.0,0.0,40.0,60.0,0.0,48.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,1.0,0.0,16.0,9.0,49.0,17.0,5.0,43.0,0.0,53.0,0.0,50.0,5.0,45.0,21.0,7.0,5.0,0.0,15.0,10.0,5.0,50.0,10.0,0.0,23.0,0.0,1.0,2.0
68,418992848.0,0.0,0.0,20.0,2.0,8.0,0.0,12.0,0.0,16.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,9.0,4.0,18.0,4.0,5.0,0.0,0.0,0.0,15.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,16.0,0.0,4.0,0.0,10.0,3.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0
69,438400242.0,0.0,2.0,75.0,3.0,12.0,2.0,71.0,1.0,58.0,1.0,0.0,0.0,20.0,2.0,3.0,1.0,2.0,7.0,24.0,26.0,0.0,30.0,9.0,33.0,19.0,26.0,0.0,0.0,0.0,35.0,0.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,45.0,2.0,0.0,13.0,0.0,57.0,0.0,17.0,0.0,35.0,14.0,18.0,0.0,0.0,33.0,2.0,0.0,2.0,0.0,0.0,18.0,2.0,6.0,0.0
