,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
71,312169108.0,0.0,12.0,1.0,0.0,2.0,3.0,9.0,8.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,16.0,1.0,10.0,16.0,34.0,1.0,2.0,1.0,6.0,0.0,2.0,18.0,0.0,1.0,1.0,0.0,4.0,1.0,21.0,11.0,2.0,1.0,3.0,5.0,0.0,5.0,12.0,0.0,11.0,1.0,5.0,0.0,34.0,0.0,0.0,9.0,4.0,0.0,9.0,1.0,17.0,9.0,17.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,8.0,4.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,19.0,19.0,2.0,0.0,3.0,20.0,0.0,27.0,9.0,1.0,1.0,0.0,26.0,0.0,0.0
72,313124247.0,0.0,12.0,0.0,0.0,0.0,1.0,2.0,14.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,4.0,8.0,8.0,0.0,0.0,0.0,6.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,17.0,5.0,1.0,0.0,5.0,6.0,1.0,5.0,15.0,0.0,12.0,3.0,2.0,0.0,18.0,0.0,0.0,3.0,1.0,0.0,14.0,0.0,15.0,38.0,35.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,20.0,0.0,0.0,19.0,1.0,10.0,0.0,0.0,0.0,0.0,18.0,1.0,43.0,10.0,0.0,0.0,6.0,61.0,1.0,25.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0
73,317262357.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74,325774787.0,11.0,19.0,76.0,2.0,4.0,1.0,124.0,1.0,5.0,1.0,49.0,0.0,12.0,8.0,1.0,12.0,0.0,5.0,15.0,14.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,10.0,5.0,15.0,4.0,10.0,3.0,12.0,0.0,15.0,0.0,1.0,0.0,0.0,2.0,8.0,1.0,0.0,1.0,31.0,74.0,12.0,2.0,78.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,6.0,4.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,9.0,31.0,5.0,0.0,0.0,0.0,13.0,127.0,2.0,0.0,0.0,6.0,0.0,0.0
75,330994588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,335473582.0,10.0,38.0,61.0,6.0,15.0,5.0,75.0,141.0,32.0,21.0,32.0,1.0,15.0,28.0,8.0,22.0,2.0,15.0,25.0,55.0,10.0,3.0,20.0,19.0,1.0,3.0,15.0,23.0,11.0,7.0,5.0,29.0,15.0,28.0,10.0,0.0,45.0,4.0,13.0,2.0,10.0,27.0,4.0,15.0,16.0,12.0,20.0,102.0,1.0,5.0,52.0,8.0,0.0,16.0,4.0,18.0,146.0,144.0,3.0,11.0,2.0,19.0,0.0,20.0,59.0,8.0,4.0,0.0,54.0,4.0,10.0,18.0,2.0,6.0,0.0,0.0,22.0,144.0,23.0,47.0,0.0,46.0,67.0,5.0,48.0,18.0,0.0,19.0,0.0,33.0,0.0,0.0
77,335508833.0,11.0,11.0,55.0,14.0,29.0,3.0,91.0,4.0,20.0,3.0,37.0,1.0,14.0,35.0,2.0,4.0,1.0,5.0,12.0,24.0,1.0,3.0,7.0,12.0,1.0,0.0,8.0,21.0,15.0,3.0,8.0,31.0,10.0,7.0,2.0,0.0,47.0,0.0,2.0,2.0,8.0,10.0,0.0,1.0,0.0,0.0,15.0,41.0,3.0,17.0,46.0,1.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,5.0,0.0,22.0,0.0,289.0,0.0,1.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,22.0,0.0,4.0,8.0,81.0,2.0,0.0,1.0,0.0,21.0,19.0,0.0,0.0,0.0,11.0,0.0,0.0
78,339034131.0,2.0,29.0,4.0,0.0,0.0,36.0,14.0,348.0,6.0,2.0,8.0,1.0,5.0,7.0,2.0,14.0,0.0,9.0,8.0,32.0,0.0,6.0,2.0,15.0,0.0,4.0,13.0,7.0,0.0,2.0,0.0,10.0,1.0,37.0,18.0,2.0,2.0,3.0,5.0,1.0,20.0,15.0,1.0,15.0,22.0,11.0,2.0,43.0,0.0,0.0,9.0,5.0,0.0,20.0,0.0,21.0,225.0,517.0,3.0,3.0,0.0,7.0,0.0,3.0,47.0,51.0,0.0,0.0,62.0,1.0,19.0,43.0,0.0,1.0,0.0,144.0,4.0,0.0,14.0,1.0,0.0,39.0,100.0,0.0,39.0,12.0,1.0,13.0,0.0,9.0,0.0,0.0
79,349146547.0,1.0,52.0,17.0,3.0,5.0,1.0,53.0,8.0,17.0,5.0,28.0,4.0,19.0,13.0,3.0,45.0,0.0,22.0,40.0,81.0,5.0,2.0,4.0,16.0,0.0,3.0,38.0,4.0,11.0,11.0,2.0,19.0,10.0,40.0,23.0,0.0,12.0,7.0,5.0,0.0,4.0,16.0,2.0,9.0,2.0,11.0,20.0,133.0,0.0,1.0,39.0,23.0,0.0,6.0,5.0,43.0,6.0,10.0,1.0,3.0,3.0,9.0,0.0,14.0,0.0,16.0,5.0,0.0,1.0,10.0,19.0,10.0,1.0,9.0,0.0,23.0,8.0,14.0,0.0,16.0,1.0,0.0,28.0,2.0,39.0,44.0,2.0,0.0,0.0,40.0,0.0,0.0
80,369028288.0,144.0,44.0,140.0,73.0,106.0,48.0,191.0,10.0,47.0,6.0,58.0,2.0,67.0,150.0,2.0,7.0,2.0,13.0,16.0,49.0,8.0,14.0,20.0,16.0,2.0,0.0,10.0,14.0,20.0,13.0,103.0,49.0,30.0,13.0,2.0,1.0,138.0,0.0,1.0,9.0,4.0,12.0,7.0,2.0,0.0,0.0,43.0,66.0,44.0,48.0,110.0,2.0,0.0,1.0,35.0,1.0,1.0,2.0,7.0,3.0,0.0,111.0,0.0,35.0,1.0,0.0,117.0,0.0,0.0,19.0,2.0,0.0,0.0,31.0,0.0,47.0,81.0,1.0,16.0,0.0,40.0,0.0,1.0,0.0,33.0,40.0,0.0,0.0,0.0,7.0,0.0,0.0
81,370501016.0,11.0,2.0,3.0,0.0,5.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
82,379047891.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,0.0,5.0,7.0,4.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,41.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,25.0,0.0,3.0,6.0,0.0,0.0,0.0,46.0,0.0,39.0,0.0,0.0,0.0,0.0,35.0,1.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
83,380198878.0,0.0,48.0,3.0,0.0,0.0,5.0,7.0,59.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,30.0,0.0,7.0,42.0,37.0,0.0,3.0,0.0,40.0,0.0,9.0,12.0,2.0,0.0,22.0,0.0,13.0,0.0,65.0,23.0,37.0,1.0,33.0,33.0,0.0,25.0,64.0,0.0,63.0,2.0,12.0,1.0,68.0,0.0,0.0,5.0,14.0,0.0,61.0,0.0,37.0,78.0,128.0,2.0,31.0,0.0,1.0,0.0,1.0,15.0,35.0,0.0,0.0,39.0,1.0,20.0,61.0,0.0,0.0,1.0,67.0,1.0,100.0,28.0,1.0,0.0,35.0,0.0,20.0,167.0,15.0,0.0,10.0,0.0,7.0,0.0,0.0
84,383455813.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,6.0,4.0,0.0,7.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,3.0,3.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,20.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85,384671106.0,7.0,119.0,48.0,2.0,16.0,4.0,34.0,21.0,7.0,2.0,20.0,3.0,5.0,18.0,4.0,95.0,0.0,13.0,129.0,66.0,1.0,38.0,2.0,31.0,0.0,14.0,17.0,8.0,2.0,73.0,1.0,23.0,6.0,89.0,39.0,9.0,17.0,66.0,64.0,5.0,11.0,128.0,4.0,56.0,0.0,10.0,20.0,157.0,1.0,3.0,38.0,51.0,0.0,43.0,1.0,56.0,33.0,43.0,2.0,71.0,4.0,7.0,0.0,7.0,3.0,50.0,4.0,1.0,23.0,19.0,27.0,25.0,0.0,13.0,1.0,48.0,21.0,39.0,39.0,33.0,4.0,11.0,167.0,9.0,0.0,57.0,1.0,5.0,0.0,18.0,0.0,0.0
86,402037439.0,3.0,63.0,148.0,7.0,10.0,3.0,210.0,7.0,13.0,4.0,127.0,1.0,21.0,25.0,0.0,72.0,0.0,11.0,62.0,40.0,2.0,5.0,10.0,9.0,0.0,2.0,9.0,10.0,24.0,9.0,3.0,18.0,26.0,50.0,39.0,0.0,10.0,2.0,4.0,2.0,1.0,11.0,14.0,3.0,0.0,2.0,71.0,232.0,1.0,2.0,160.0,29.0,0.0,5.0,2.0,44.0,3.0,1.0,5.0,8.0,12.0,10.0,0.0,15.0,1.0,24.0,4.0,0.0,2.0,145.0,9.0,4.0,1.0,127.0,2.0,18.0,19.0,12.0,44.0,40.0,1.0,0.0,15.0,1.0,57.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0
87,409731314.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
88,428556210.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,20.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,14.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,0.0,13.0,0.0,0.0,0.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,428999682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,430530678.0,2.0,32.0,29.0,3.0,7.0,1.0,35.0,7.0,18.0,10.0,23.0,1.0,14.0,30.0,11.0,13.0,1.0,34.0,35.0,228.0,7.0,7.0,9.0,19.0,2.0,5.0,97.0,9.0,14.0,8.0,0.0,11.0,6.0,15.0,11.0,2.0,26.0,3.0,5.0,0.0,14.0,5.0,1.0,9.0,0.0,10.0,17.0,66.0,0.0,0.0,46.0,1.0,0.0,4.0,3.0,9.0,6.0,6.0,2.0,4.0,0.0,5.0,0.0,7.0,1.0,4.0,5.0,0.0,2.0,5.0,26.0,2.0,0.0,6.0,0.0,33.0,11.0,9.0,40.0,7.0,1.0,0.0,7.0,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
91,436267341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,442439190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
