,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
12,22362396.0,2.0,0.0,40.0,3.0,3.0,7.0,7.0,5.0,34.0,0.0,11.0,0.0,8.0,31.0,15.0,1.0,18.0,2.0,37.0,29.0,2.0,1.0,14.0,49.0,17.0,1.0,47.0,3.0,6.0,7.0,8.0,3.0,8.0,28.0,5.0,2.0,6.0,2.0,8.0,19.0,18.0,46.0,8.0,3.0,0.0,15.0,6.0,106.0,21.0,11.0,14.0,25.0,2.0,39.0,27.0,4.0,6.0,1.0,43.0,11.0,11.0,20.0,1.0,26.0,0.0,12.0,0.0,4.0,1.0,3.0,11.0,18.0,34.0,4.0,0.0,0.0,20.0,12.0,1.0,4.0,0.0,2.0,12.0,10.0,4.0,3.0,3.0,0.0,15.0,4.0,0.0,13.0,0.0,1.0,18.0,0.0,0.0,2.0,0.0,33.0,9.0,0.0,7.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,5.0,3.0,2.0,1.0,5.0,1.0,12.0,3.0,0.0,17.0,11.0,0.0,10.0,13.0,10.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,13.0,3.0,0.0,2.0,0.0,13.0,0.0,3.0,8.0,0.0
13,23282031.0,20.0,0.0,63.0,0.0,26.0,0.0,16.0,2.0,72.0,6.0,8.0,8.0,0.0,15.0,45.0,8.0,33.0,2.0,90.0,25.0,22.0,0.0,54.0,30.0,48.0,0.0,42.0,29.0,15.0,21.0,40.0,38.0,33.0,81.0,32.0,9.0,9.0,1.0,130.0,41.0,15.0,30.0,1.0,2.0,0.0,17.0,2.0,67.0,38.0,45.0,42.0,17.0,8.0,54.0,6.0,7.0,7.0,3.0,73.0,100.0,36.0,67.0,1.0,25.0,0.0,22.0,1.0,3.0,2.0,6.0,62.0,12.0,44.0,9.0,20.0,0.0,34.0,13.0,0.0,18.0,0.0,9.0,20.0,18.0,9.0,8.0,4.0,3.0,67.0,13.0,4.0,8.0,1.0,3.0,9.0,0.0,0.0,8.0,19.0,22.0,62.0,0.0,14.0,0.0,2.0,1.0,1.0,0.0,8.0,8.0,3.0,25.0,5.0,2.0,8.0,21.0,17.0,9.0,1.0,105.0,6.0,0.0,51.0,27.0,26.0,1.0,0.0,30.0,0.0,0.0,5.0,2.0,14.0,4.0,0.0,8.0,0.0,8.0,0.0,26.0,7.0,0.0
14,24655962.0,2.0,0.0,102.0,34.0,6.0,38.0,8.0,37.0,200.0,3.0,14.0,31.0,15.0,0.0,11.0,3.0,79.0,4.0,239.0,533.0,5.0,0.0,54.0,199.0,96.0,1.0,205.0,16.0,382.0,16.0,22.0,14.0,5.0,63.0,17.0,1.0,10.0,1.0,33.0,73.0,147.0,82.0,47.0,15.0,0.0,68.0,1.0,256.0,46.0,23.0,72.0,85.0,16.0,199.0,10.0,2.0,6.0,5.0,206.0,71.0,21.0,165.0,3.0,123.0,6.0,13.0,0.0,1.0,2.0,3.0,36.0,20.0,175.0,4.0,2.0,6.0,46.0,29.0,0.0,46.0,0.0,0.0,20.0,15.0,6.0,17.0,7.0,0.0,23.0,3.0,1.0,16.0,0.0,124.0,21.0,0.0,0.0,1.0,2.0,12.0,11.0,0.0,24.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,4.0,0.0,2.0,1.0,11.0,1.0,19.0,3.0,0.0,37.0,13.0,0.0,11.0,30.0,32.0,0.0,0.0,71.0,2.0,0.0,2.0,6.0,23.0,10.0,1.0,3.0,0.0,76.0,0.0,1.0,18.0,0.0
15,32841180.0,32.0,0.0,44.0,1.0,7.0,1.0,4.0,3.0,45.0,2.0,18.0,15.0,45.0,11.0,0.0,9.0,22.0,1.0,25.0,16.0,5.0,0.0,57.0,84.0,43.0,0.0,24.0,10.0,9.0,10.0,35.0,14.0,19.0,21.0,7.0,2.0,10.0,0.0,144.0,6.0,7.0,44.0,2.0,1.0,0.0,4.0,13.0,226.0,10.0,12.0,10.0,6.0,5.0,44.0,1.0,4.0,5.0,0.0,53.0,14.0,22.0,14.0,0.0,24.0,2.0,7.0,1.0,1.0,0.0,3.0,5.0,10.0,26.0,1.0,3.0,0.0,11.0,14.0,0.0,11.0,0.0,0.0,12.0,3.0,22.0,2.0,2.0,1.0,22.0,5.0,2.0,5.0,0.0,26.0,2.0,0.0,0.0,0.0,16.0,175.0,103.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,5.0,80.0,11.0,2.0,5.0,137.0,3.0,0.0,15.0,7.0,7.0,0.0,0.0,4.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,15.0,1.0,0.0
16,43022178.0,8.0,0.0,9.0,0.0,7.0,0.0,5.0,1.0,8.0,1.0,1.0,1.0,8.0,3.0,9.0,0.0,4.0,2.0,5.0,5.0,0.0,0.0,14.0,16.0,9.0,0.0,6.0,5.0,2.0,2.0,7.0,7.0,3.0,7.0,0.0,0.0,3.0,0.0,23.0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,5.0,3.0,1.0,0.0,10.0,1.0,2.0,6.0,1.0,11.0,3.0,4.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,9.0,4.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0,2.0,1.0,36.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0
17,48959778.0,10.0,1.0,88.0,7.0,17.0,10.0,11.0,6.0,185.0,2.0,9.0,18.0,33.0,79.0,22.0,4.0,0.0,6.0,187.0,113.0,2.0,0.0,40.0,96.0,94.0,0.0,107.0,17.0,75.0,25.0,45.0,19.0,13.0,76.0,21.0,1.0,4.0,2.0,56.0,66.0,52.0,101.0,14.0,8.0,0.0,40.0,3.0,178.0,64.0,31.0,64.0,35.0,21.0,151.0,11.0,10.0,8.0,0.0,118.0,77.0,25.0,82.0,4.0,141.0,12.0,24.0,0.0,3.0,10.0,5.0,36.0,15.0,135.0,14.0,5.0,1.0,48.0,37.0,0.0,72.0,0.0,3.0,50.0,9.0,13.0,11.0,11.0,2.0,43.0,11.0,3.0,10.0,1.0,17.0,12.0,0.0,0.0,5.0,2.0,30.0,30.0,0.0,31.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,11.0,1.0,4.0,2.0,14.0,6.0,33.0,6.0,0.0,58.0,15.0,0.0,12.0,46.0,43.0,1.0,0.0,126.0,0.0,0.0,5.0,4.0,43.0,13.0,0.0,10.0,0.0,32.0,0.0,13.0,22.0,0.0
18,49052075.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,19.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0,6.0,0.0,4.0,7.0,0.0,1.0,5.0,29.0,4.0,0.0,7.0,0.0,3.0,3.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,10.0,3.0,1.0,3.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,8.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
19,49817093.0,14.0,1.0,325.0,10.0,43.0,21.0,36.0,49.0,510.0,13.0,14.0,37.0,90.0,239.0,25.0,5.0,187.0,4.0,0.0,240.0,40.0,6.0,81.0,198.0,213.0,2.0,442.0,42.0,97.0,66.0,114.0,43.0,36.0,236.0,196.0,3.0,26.0,3.0,158.0,372.0,538.0,181.0,31.0,5.0,1.0,84.0,3.0,699.0,138.0,75.0,323.0,151.0,89.0,289.0,31.0,12.0,12.0,7.0,1244.0,265.0,68.0,512.0,7.0,488.0,25.0,69.0,2.0,7.0,14.0,15.0,123.0,35.0,413.0,30.0,8.0,2.0,92.0,48.0,3.0,212.0,0.0,22.0,107.0,28.0,10.0,22.0,17.0,1.0,99.0,18.0,5.0,32.0,1.0,8.0,33.0,0.0,4.0,9.0,18.0,55.0,41.0,0.0,47.0,2.0,2.0,1.0,8.0,3.0,3.0,15.0,22.0,27.0,7.0,1.0,14.0,5.0,58.0,15.0,0.0,140.0,31.0,0.0,37.0,287.0,111.0,8.0,0.0,437.0,2.0,1.0,6.0,25.0,105.0,48.0,2.0,12.0,0.0,31.0,0.0,43.0,62.0,0.0
20,50552213.0,6.0,0.0,125.0,29.0,16.0,37.0,15.0,29.0,199.0,2.0,12.0,29.0,25.0,533.0,16.0,5.0,113.0,7.0,240.0,0.0,10.0,2.0,66.0,238.0,140.0,0.0,358.0,19.0,486.0,22.0,22.0,22.0,5.0,101.0,13.0,1.0,8.0,4.0,59.0,77.0,130.0,118.0,39.0,14.0,0.0,88.0,2.0,353.0,57.0,39.0,78.0,107.0,14.0,245.0,14.0,9.0,9.0,3.0,201.0,63.0,31.0,140.0,8.0,99.0,5.0,18.0,0.0,4.0,1.0,9.0,56.0,22.0,204.0,20.0,5.0,7.0,77.0,49.0,5.0,42.0,0.0,5.0,46.0,8.0,8.0,30.0,18.0,2.0,47.0,7.0,2.0,19.0,0.0,197.0,29.0,0.0,5.0,6.0,2.0,27.0,22.0,0.0,52.0,2.0,2.0,1.0,12.0,7.0,1.0,3.0,6.0,4.0,6.0,2.0,37.0,2.0,37.0,9.0,0.0,61.0,27.0,0.0,10.0,55.0,64.0,7.0,0.0,54.0,4.0,0.0,3.0,10.0,34.0,8.0,0.0,7.0,0.0,104.0,0.0,8.0,19.0,0.0
21,51738668.0,1.0,0.0,21.0,1.0,7.0,1.0,4.0,1.0,15.0,1.0,1.0,2.0,22.0,5.0,5.0,0.0,2.0,0.0,40.0,10.0,0.0,0.0,7.0,4.0,15.0,0.0,15.0,7.0,10.0,6.0,3.0,8.0,6.0,30.0,25.0,1.0,5.0,2.0,17.0,26.0,8.0,2.0,0.0,1.0,0.0,2.0,1.0,9.0,3.0,13.0,19.0,3.0,2.0,8.0,1.0,0.0,0.0,4.0,22.0,32.0,3.0,78.0,0.0,11.0,0.0,3.0,0.0,1.0,0.0,7.0,26.0,1.0,17.0,2.0,3.0,1.0,8.0,1.0,2.0,12.0,0.0,11.0,3.0,12.0,1.0,20.0,4.0,0.0,7.0,6.0,0.0,8.0,0.0,1.0,20.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,12.0,3.0,1.0,0.0,11.0,0.0,1.0,6.0,0.0,14.0,5.0,0.0,5.0,1.0,0.0,2.0,0.0,6.0,7.0,0.0,21.0,17.0,7.0,5.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
