,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
32,119664403.0,19.0,24.0,29.0,18.0,106.0,88.0,23.0,87.0,87.0,23.0,7.0,3.0,85.0,53.0,148.0,92.0,24.0,160.0,128.0,4.0,0.0,7.0,60.0,76.0,7.0,32.0,48.0,18.0,8.0,52.0,143.0,0.0,70.0,59.0,2.0,0.0,38.0,37.0,5.0,20.0,16.0,35.0,61.0,163.0,13.0,80.0,5.0,41.0,47.0,25.0,0.0,0.0,29.0,50.0,20.0,19.0,7.0,29.0,54.0,2.0,22.0,22.0,2.0,12.0,0.0,10.0,37.0,0.0,25.0,2.0,7.0,15.0,4.0,14.0,7.0,9.0,9.0,11.0,94.0,2.0,17.0,0.0,0.0,1.0,0.0,31.0,4.0,4.0,1.0,27.0,23.0,8.0,32.0,0.0,39.0,0.0,12.0,1.0,33.0
33,124578114.0,15.0,40.0,37.0,28.0,172.0,181.0,19.0,296.0,79.0,60.0,21.0,21.0,149.0,80.0,189.0,191.0,48.0,263.0,124.0,20.0,17.0,53.0,86.0,54.0,5.0,103.0,62.0,27.0,5.0,67.0,169.0,70.0,0.0,56.0,22.0,1.0,60.0,47.0,24.0,5.0,9.0,46.0,122.0,347.0,16.0,126.0,11.0,97.0,53.0,35.0,0.0,7.0,41.0,84.0,15.0,12.0,7.0,46.0,95.0,7.0,33.0,58.0,1.0,24.0,0.0,18.0,25.0,0.0,28.0,2.0,10.0,20.0,2.0,17.0,21.0,15.0,19.0,8.0,134.0,5.0,11.0,10.0,0.0,1.0,1.0,37.0,0.0,2.0,6.0,27.0,16.0,9.0,34.0,0.0,41.0,0.0,14.0,2.0,43.0
34,131526348.0,2.0,23.0,13.0,22.0,72.0,98.0,23.0,73.0,22.0,11.0,9.0,103.0,81.0,24.0,616.0,53.0,13.0,79.0,282.0,0.0,21.0,157.0,22.0,62.0,0.0,25.0,10.0,8.0,7.0,20.0,62.0,59.0,56.0,0.0,102.0,0.0,23.0,11.0,2.0,11.0,101.0,101.0,59.0,427.0,7.0,22.0,1.0,19.0,136.0,17.0,0.0,3.0,8.0,19.0,4.0,5.0,3.0,13.0,29.0,1.0,5.0,27.0,0.0,9.0,0.0,3.0,16.0,0.0,11.0,2.0,2.0,8.0,1.0,7.0,6.0,3.0,27.0,24.0,20.0,2.0,6.0,11.0,0.0,1.0,0.0,8.0,0.0,0.0,7.0,19.0,5.0,4.0,6.0,1.0,13.0,0.0,4.0,2.0,15.0
35,148473927.0,2.0,4.0,24.0,50.0,21.0,21.0,13.0,41.0,0.0,2.0,0.0,224.0,119.0,4.0,836.0,4.0,104.0,54.0,111.0,13.0,169.0,560.0,1.0,5.0,1.0,13.0,1.0,1.0,17.0,17.0,6.0,2.0,22.0,102.0,0.0,0.0,2.0,2.0,0.0,0.0,130.0,175.0,8.0,589.0,0.0,8.0,1.0,11.0,115.0,18.0,0.0,23.0,6.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,0.0,158.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,37.0,24.0,0.0,0.0,1.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,25.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
36,149084001.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,7.0,2.0,1.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,161980094.0,9.0,11.0,13.0,7.0,103.0,59.0,11.0,94.0,55.0,35.0,11.0,2.0,48.0,60.0,60.0,79.0,38.0,79.0,54.0,8.0,1.0,7.0,81.0,42.0,2.0,39.0,43.0,14.0,3.0,42.0,121.0,38.0,60.0,23.0,2.0,0.0,0.0,39.0,8.0,3.0,4.0,24.0,23.0,86.0,9.0,106.0,23.0,62.0,18.0,15.0,0.0,1.0,29.0,70.0,17.0,9.0,14.0,45.0,49.0,9.0,44.0,18.0,4.0,18.0,0.0,7.0,33.0,0.0,25.0,3.0,9.0,13.0,4.0,47.0,17.0,11.0,4.0,2.0,81.0,8.0,26.0,0.0,0.0,1.0,1.0,69.0,4.0,4.0,1.0,14.0,8.0,3.0,63.0,0.0,67.0,0.0,23.0,6.0,31.0
38,167163741.0,14.0,7.0,21.0,8.0,87.0,55.0,9.0,71.0,96.0,21.0,11.0,1.0,33.0,36.0,47.0,56.0,33.0,92.0,47.0,6.0,1.0,3.0,86.0,42.0,1.0,26.0,19.0,11.0,1.0,28.0,78.0,37.0,47.0,11.0,2.0,0.0,39.0,0.0,15.0,10.0,4.0,18.0,14.0,103.0,5.0,111.0,5.0,59.0,15.0,17.0,0.0,0.0,70.0,166.0,21.0,11.0,24.0,26.0,39.0,4.0,11.0,13.0,4.0,11.0,0.0,6.0,17.0,0.0,18.0,3.0,11.0,12.0,3.0,14.0,14.0,21.0,2.0,0.0,101.0,3.0,27.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1.0,18.0,7.0,0.0,25.0,0.0,27.0,0.0,17.0,4.0,23.0
39,168127554.0,6.0,4.0,8.0,5.0,23.0,32.0,5.0,57.0,14.0,8.0,1.0,1.0,5.0,8.0,9.0,24.0,33.0,32.0,15.0,3.0,0.0,3.0,13.0,6.0,1.0,11.0,7.0,5.0,0.0,10.0,21.0,5.0,24.0,2.0,0.0,0.0,8.0,15.0,0.0,17.0,0.0,3.0,6.0,100.0,3.0,32.0,1.0,26.0,5.0,8.0,0.0,0.0,7.0,28.0,5.0,6.0,1.0,7.0,12.0,2.0,4.0,1.0,0.0,4.0,0.0,1.0,3.0,0.0,6.0,1.0,2.0,5.0,0.0,3.0,6.0,2.0,1.0,0.0,29.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,62.0,2.0,0.0,8.0,0.0,5.0,0.0,2.0,0.0,11.0
40,168497805.0,32.0,3.0,5.0,0.0,40.0,8.0,5.0,39.0,9.0,1.0,0.0,1.0,12.0,1.0,57.0,8.0,2.0,28.0,61.0,7.0,2.0,0.0,12.0,38.0,0.0,3.0,1.0,2.0,2.0,21.0,18.0,20.0,5.0,11.0,0.0,0.0,3.0,10.0,17.0,0.0,3.0,2.0,5.0,86.0,0.0,35.0,0.0,13.0,5.0,3.0,0.0,0.0,4.0,15.0,2.0,14.0,0.0,4.0,8.0,0.0,18.0,3.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,60.0,2.0,0.0,8.0,0.0,33.0,0.0,0.0,0.0,1.0
41,171084826.0,1.0,5.0,11.0,33.0,29.0,26.0,16.0,32.0,1.0,2.0,0.0,106.0,34.0,6.0,420.0,4.0,14.0,31.0,83.0,4.0,44.0,210.0,1.0,25.0,0.0,9.0,3.0,1.0,7.0,10.0,15.0,16.0,9.0,101.0,130.0,0.0,4.0,4.0,0.0,3.0,0.0,88.0,21.0,307.0,0.0,8.0,1.0,5.0,68.0,10.0,0.0,17.0,4.0,4.0,3.0,2.0,0.0,4.0,5.0,0.0,2.0,65.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,28.0,2.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
42,175139115.0,8.0,10.0,39.0,80.0,81.0,52.0,18.0,108.0,22.0,17.0,5.0,264.0,107.0,38.0,494.0,40.0,178.0,114.0,115.0,18.0,108.0,527.0,33.0,36.0,2.0,30.0,16.0,17.0,17.0,72.0,52.0,35.0,46.0,101.0,175.0,3.0,24.0,18.0,3.0,2.0,88.0,0.0,27.0,580.0,9.0,47.0,5.0,48.0,129.0,25.0,0.0,103.0,26.0,28.0,13.0,9.0,4.0,20.0,38.0,4.0,13.0,252.0,0.0,10.0,0.0,6.0,18.0,0.0,13.0,3.0,4.0,7.0,2.0,6.0,8.0,6.0,46.0,32.0,29.0,4.0,7.0,157.0,0.0,0.0,1.0,11.0,0.0,1.0,4.0,41.0,10.0,1.0,11.0,0.0,19.0,0.0,11.0,2.0,15.0
43,188240446.0,8.0,20.0,17.0,6.0,71.0,139.0,11.0,111.0,26.0,14.0,7.0,12.0,81.0,24.0,139.0,76.0,30.0,129.0,102.0,6.0,10.0,20.0,40.0,54.0,0.0,48.0,36.0,18.0,0.0,14.0,110.0,61.0,122.0,59.0,8.0,0.0,23.0,14.0,6.0,5.0,21.0,27.0,0.0,247.0,13.0,47.0,4.0,40.0,40.0,33.0,0.0,1.0,18.0,31.0,4.0,2.0,5.0,16.0,23.0,5.0,12.0,22.0,2.0,20.0,0.0,6.0,10.0,0.0,10.0,5.0,4.0,24.0,4.0,10.0,13.0,5.0,8.0,10.0,58.0,4.0,4.0,1.0,0.0,0.0,0.0,14.0,0.0,3.0,22.0,16.0,4.0,8.0,10.0,2.0,12.0,0.0,9.0,2.0,45.0
44,192477353.0,85.0,72.0,256.0,331.0,587.0,622.0,113.0,1069.0,151.0,88.0,28.0,689.0,461.0,178.0,3059.0,353.0,339.0,661.0,819.0,150.0,372.0,1824.0,149.0,237.0,25.0,217.0,141.0,52.0,81.0,254.0,288.0,163.0,347.0,427.0,589.0,7.0,86.0,103.0,100.0,86.0,307.0,580.0,247.0,0.0,26.0,333.0,22.0,361.0,508.0,179.0,0.0,296.0,196.0,244.0,40.0,70.0,10.0,85.0,169.0,12.0,78.0,518.0,3.0,37.0,0.0,35.0,90.0,0.0,62.0,5.0,19.0,29.0,4.0,28.0,28.0,40.0,213.0,86.0,253.0,6.0,26.0,298.0,0.0,1.0,1.0,57.0,3.0,3.0,41.0,188.0,48.0,16.0,57.0,0.0,95.0,0.0,18.0,7.0,59.0
45,193959826.0,1.0,11.0,6.0,1.0,17.0,16.0,2.0,11.0,101.0,5.0,2.0,3.0,13.0,7.0,20.0,13.0,36.0,22.0,16.0,1.0,2.0,7.0,47.0,9.0,1.0,8.0,6.0,7.0,1.0,7.0,59.0,13.0,16.0,7.0,0.0,0.0,9.0,5.0,3.0,0.0,0.0,9.0,13.0,26.0,0.0,7.0,7.0,9.0,6.0,8.0,0.0,2.0,4.0,18.0,3.0,0.0,25.0,7.0,28.0,8.0,2.0,6.0,5.0,32.0,0.0,1.0,1.0,0.0,26.0,8.0,8.0,14.0,6.0,7.0,1.0,3.0,4.0,1.0,120.0,2.0,25.0,3.0,0.0,0.0,3.0,16.0,14.0,7.0,1.0,2.0,3.0,2.0,7.0,0.0,2.0,0.0,14.0,0.0,23.0
46,203533542.0,119.0,10.0,65.0,60.0,455.0,133.0,23.0,276.0,165.0,49.0,6.0,20.0,74.0,133.0,118.0,156.0,42.0,418.0,160.0,43.0,12.0,34.0,154.0,132.0,9.0,53.0,96.0,33.0,7.0,148.0,369.0,80.0,126.0,22.0,8.0,2.0,106.0,111.0,32.0,35.0,8.0,47.0,47.0,333.0,7.0,0.0,23.0,219.0,29.0,65.0,0.0,10.0,139.0,184.0,87.0,87.0,11.0,128.0,112.0,3.0,212.0,24.0,0.0,13.0,0.0,22.0,274.0,0.0,40.0,3.0,8.0,16.0,3.0,32.0,18.0,16.0,8.0,3.0,252.0,2.0,17.0,6.0,0.0,1.0,0.0,83.0,0.0,1.0,2.0,32.0,42.0,2.0,112.0,0.0,267.0,0.0,26.0,10.0,73.0
47,210824047.0,1.0,1.0,5.0,5.0,25.0,12.0,1.0,28.0,11.0,9.0,0.0,5.0,8.0,21.0,7.0,14.0,19.0,16.0,9.0,4.0,0.0,9.0,32.0,7.0,0.0,5.0,13.0,2.0,1.0,6.0,46.0,5.0,11.0,1.0,1.0,0.0,23.0,5.0,1.0,0.0,1.0,5.0,4.0,22.0,7.0,23.0,0.0,24.0,0.0,1.0,0.0,7.0,7.0,7.0,4.0,0.0,5.0,9.0,15.0,7.0,27.0,8.0,0.0,10.0,0.0,0.0,15.0,0.0,19.0,6.0,2.0,6.0,0.0,31.0,0.0,3.0,0.0,2.0,29.0,0.0,17.0,3.0,0.0,0.0,2.0,53.0,10.0,6.0,0.0,1.0,1.0,1.0,44.0,0.0,39.0,0.0,15.0,6.0,11.0
48,219225568.0,53.0,6.0,45.0,56.0,274.0,135.0,31.0,298.0,91.0,60.0,11.0,28.0,58.0,101.0,112.0,83.0,28.0,197.0,160.0,41.0,21.0,36.0,129.0,100.0,6.0,62.0,58.0,28.0,7.0,99.0,162.0,41.0,97.0,19.0,11.0,0.0,62.0,59.0,26.0,13.0,5.0,48.0,40.0,361.0,9.0,219.0,24.0,0.0,21.0,36.0,0.0,5.0,106.0,119.0,31.0,38.0,7.0,108.0,64.0,5.0,188.0,34.0,0.0,16.0,0.0,7.0,71.0,0.0,23.0,4.0,15.0,15.0,2.0,26.0,19.0,22.0,10.0,3.0,189.0,4.0,13.0,11.0,0.0,2.0,2.0,50.0,0.0,1.0,3.0,28.0,24.0,1.0,83.0,0.0,146.0,0.0,13.0,3.0,33.0
49,231465847.0,2.0,13.0,29.0,31.0,61.0,82.0,15.0,84.0,19.0,9.0,7.0,134.0,88.0,25.0,469.0,51.0,104.0,85.0,167.0,11.0,46.0,350.0,15.0,46.0,2.0,27.0,14.0,10.0,9.0,19.0,38.0,47.0,53.0,136.0,115.0,0.0,18.0,15.0,5.0,5.0,68.0,129.0,40.0,508.0,6.0,29.0,0.0,21.0,0.0,43.0,0.0,60.0,13.0,22.0,3.0,4.0,2.0,13.0,29.0,3.0,2.0,144.0,0.0,7.0,0.0,8.0,18.0,0.0,10.0,2.0,2.0,3.0,2.0,7.0,9.0,3.0,50.0,22.0,20.0,3.0,5.0,63.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,26.0,2.0,3.0,7.0,0.0,5.0,0.0,2.0,2.0,8.0
50,232308099.0,9.0,6.0,33.0,13.0,68.0,74.0,13.0,83.0,17.0,13.0,7.0,28.0,26.0,23.0,117.0,50.0,28.0,96.0,51.0,13.0,50.0,47.0,29.0,50.0,4.0,33.0,12.0,12.0,12.0,86.0,34.0,25.0,35.0,17.0,18.0,0.0,15.0,17.0,8.0,3.0,10.0,25.0,33.0,179.0,8.0,65.0,1.0,36.0,43.0,0.0,0.0,5.0,21.0,33.0,3.0,10.0,2.0,12.0,17.0,2.0,2.0,19.0,0.0,8.0,0.0,11.0,5.0,0.0,9.0,2.0,3.0,7.0,0.0,3.0,7.0,4.0,10.0,7.0,36.0,1.0,7.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,11.0,4.0,7.0,8.0,0.0,10.0,0.0,5.0,0.0,12.0
51,232823702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,234849540.0,0.0,1.0,18.0,21.0,16.0,3.0,0.0,24.0,1.0,2.0,0.0,83.0,32.0,11.0,67.0,4.0,137.0,9.0,7.0,8.0,40.0,862.0,0.0,2.0,0.0,4.0,5.0,0.0,12.0,5.0,3.0,0.0,7.0,3.0,23.0,0.0,1.0,0.0,0.0,0.0,17.0,103.0,1.0,296.0,2.0,10.0,7.0,5.0,60.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,8.0,298.0,0.0,2.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,56.0,20.0,1.0,0.0,1.0,131.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0
53,237519969.0,37.0,1.0,50.0,36.0,160.0,71.0,23.0,121.0,84.0,33.0,2.0,17.0,26.0,39.0,71.0,37.0,19.0,155.0,86.0,32.0,21.0,23.0,120.0,69.0,4.0,47.0,19.0,15.0,4.0,141.0,68.0,29.0,41.0,8.0,6.0,6.0,29.0,70.0,7.0,4.0,4.0,26.0,18.0,196.0,4.0,139.0,7.0,106.0,13.0,21.0,0.0,1.0,0.0,163.0,27.0,19.0,19.0,61.0,37.0,3.0,34.0,24.0,1.0,7.0,0.0,7.0,14.0,0.0,11.0,1.0,14.0,4.0,0.0,8.0,8.0,15.0,10.0,2.0,97.0,2.0,9.0,10.0,0.0,1.0,1.0,20.0,0.0,2.0,0.0,13.0,9.0,0.0,38.0,0.0,36.0,0.0,3.0,2.0,10.0
54,241186299.0,45.0,12.0,38.0,21.0,211.0,111.0,23.0,174.0,202.0,35.0,12.0,6.0,49.0,57.0,86.0,90.0,76.0,175.0,98.0,31.0,8.0,13.0,271.0,99.0,4.0,59.0,29.0,23.0,8.0,91.0,157.0,50.0,84.0,19.0,2.0,2.0,70.0,166.0,28.0,15.0,4.0,28.0,31.0,244.0,18.0,184.0,7.0,119.0,22.0,33.0,0.0,2.0,163.0,0.0,44.0,28.0,81.0,62.0,109.0,17.0,30.0,20.0,10.0,33.0,0.0,9.0,21.0,0.0,40.0,5.0,43.0,26.0,7.0,25.0,20.0,66.0,9.0,3.0,231.0,5.0,39.0,1.0,0.0,1.0,2.0,45.0,10.0,7.0,2.0,25.0,13.0,1.0,58.0,0.0,42.0,0.0,25.0,2.0,43.0
55,245967624.0,13.0,0.0,10.0,9.0,63.0,16.0,9.0,37.0,55.0,12.0,1.0,1.0,16.0,22.0,23.0,19.0,10.0,54.0,28.0,1.0,1.0,2.0,28.0,26.0,0.0,8.0,10.0,9.0,1.0,59.0,60.0,20.0,15.0,4.0,2.0,0.0,17.0,21.0,5.0,2.0,3.0,13.0,4.0,40.0,3.0,87.0,4.0,31.0,3.0,3.0,0.0,1.0,27.0,44.0,0.0,19.0,7.0,21.0,26.0,2.0,27.0,9.0,0.0,5.0,0.0,2.0,21.0,0.0,7.0,0.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,0.0,58.0,2.0,11.0,1.0,0.0,1.0,0.0,12.0,0.0,2.0,0.0,5.0,17.0,0.0,17.0,0.0,35.0,0.0,8.0,2.0,12.0
56,246698340.0,26.0,1.0,9.0,6.0,70.0,11.0,12.0,42.0,30.0,5.0,0.0,0.0,13.0,12.0,29.0,11.0,3.0,41.0,29.0,7.0,5.0,3.0,19.0,36.0,0.0,11.0,4.0,9.0,0.0,32.0,42.0,19.0,12.0,5.0,2.0,0.0,9.0,11.0,6.0,14.0,2.0,9.0,2.0,70.0,0.0,87.0,0.0,38.0,4.0,10.0,0.0,1.0,19.0,28.0,19.0,0.0,0.0,16.0,16.0,1.0,31.0,7.0,0.0,0.0,0.0,4.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,37.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,12.0,0.0,24.0,0.0,48.0,0.0,3.0,0.0,4.0
57,248321197.0,2.0,3.0,5.0,1.0,19.0,6.0,0.0,7.0,36.0,6.0,0.0,1.0,7.0,5.0,7.0,10.0,17.0,14.0,4.0,2.0,0.0,0.0,102.0,3.0,0.0,6.0,3.0,3.0,0.0,7.0,35.0,7.0,7.0,3.0,1.0,0.0,14.0,24.0,1.0,0.0,0.0,4.0,5.0,10.0,25.0,11.0,5.0,7.0,2.0,2.0,0.0,0.0,19.0,81.0,7.0,0.0,0.0,10.0,15.0,11.0,1.0,5.0,4.0,17.0,0.0,1.0,1.0,0.0,17.0,6.0,6.0,5.0,3.0,8.0,1.0,6.0,0.0,0.0,53.0,0.0,24.0,0.0,0.0,0.0,4.0,16.0,11.0,6.0,1.0,3.0,0.0,1.0,15.0,0.0,2.0,0.0,15.0,1.0,17.0
58,253087503.0,30.0,5.0,11.0,19.0,111.0,42.0,17.0,120.0,54.0,33.0,4.0,4.0,29.0,49.0,44.0,40.0,13.0,98.0,82.0,16.0,3.0,9.0,100.0,65.0,2.0,29.0,40.0,19.0,1.0,88.0,86.0,29.0,46.0,13.0,1.0,0.0,45.0,26.0,7.0,4.0,4.0,20.0,16.0,85.0,7.0,128.0,9.0,108.0,13.0,12.0,0.0,1.0,61.0,62.0,21.0,16.0,10.0,0.0,34.0,4.0,83.0,17.0,0.0,9.0,0.0,4.0,35.0,0.0,15.0,4.0,11.0,7.0,1.0,18.0,10.0,11.0,8.0,2.0,93.0,5.0,10.0,1.0,0.0,1.0,1.0,35.0,0.0,0.0,1.0,9.0,11.0,0.0,50.0,0.0,74.0,0.0,5.0,5.0,20.0
59,253451653.0,30.0,10.0,35.0,37.0,146.0,71.0,10.0,147.0,158.0,48.0,10.0,9.0,76.0,54.0,127.0,111.0,48.0,154.0,98.0,24.0,6.0,17.0,122.0,56.0,2.0,64.0,56.0,25.0,11.0,113.0,187.0,54.0,95.0,29.0,5.0,0.0,49.0,39.0,12.0,8.0,5.0,38.0,23.0,169.0,28.0,112.0,15.0,64.0,29.0,17.0,0.0,3.0,37.0,109.0,26.0,16.0,15.0,34.0,0.0,96.0,57.0,24.0,33.0,189.0,0.0,15.0,43.0,0.0,211.0,106.0,50.0,88.0,7.0,32.0,11.0,70.0,11.0,3.0,212.0,5.0,107.0,17.0,0.0,2.0,58.0,59.0,126.0,63.0,1.0,15.0,16.0,0.0,69.0,6.0,64.0,0.0,25.0,3.0,27.0
60,253766102.0,0.0,2.0,1.0,2.0,6.0,6.0,1.0,6.0,28.0,6.0,1.0,4.0,7.0,5.0,7.0,9.0,19.0,11.0,4.0,0.0,0.0,3.0,15.0,3.0,1.0,7.0,14.0,3.0,0.0,2.0,31.0,2.0,7.0,1.0,1.0,0.0,9.0,4.0,2.0,0.0,0.0,4.0,5.0,12.0,8.0,3.0,7.0,5.0,3.0,2.0,0.0,1.0,3.0,17.0,2.0,1.0,11.0,4.0,96.0,0.0,1.0,4.0,27.0,76.0,0.0,0.0,2.0,0.0,135.0,65.0,9.0,45.0,8.0,3.0,3.0,8.0,4.0,0.0,27.0,1.0,67.0,5.0,0.0,0.0,51.0,12.0,103.0,39.0,0.0,4.0,1.0,1.0,8.0,6.0,4.0,0.0,4.0,0.0,8.0
61,260314188.0,42.0,1.0,6.0,18.0,242.0,26.0,10.0,151.0,33.0,35.0,0.0,2.0,32.0,104.0,30.0,25.0,7.0,116.0,117.0,20.0,1.0,6.0,98.0,45.0,1.0,16.0,45.0,7.0,2.0,59.0,162.0,22.0,33.0,5.0,0.0,0.0,44.0,11.0,4.0,18.0,2.0,13.0,12.0,78.0,2.0,212.0,27.0,188.0,2.0,2.0,0.0,8.0,34.0,30.0,27.0,31.0,1.0,83.0,57.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,128.0,0.0,23.0,0.0,7.0,8.0,0.0,34.0,0.0,7.0,3.0,1.0,112.0,3.0,9.0,0.0,0.0,1.0,0.0,74.0,1.0,0.0,0.0,5.0,48.0,0.0,156.0,0.0,331.0,0.0,11.0,13.0,11.0
62,260927249.0,2.0,8.0,50.0,86.0,42.0,46.0,28.0,124.0,16.0,17.0,3.0,300.0,139.0,26.0,365.0,27.0,569.0,92.0,51.0,14.0,166.0,1407.0,19.0,39.0,3.0,29.0,15.0,10.0,23.0,75.0,49.0,22.0,58.0,27.0,158.0,1.0,18.0,13.0,1.0,3.0,65.0,252.0,22.0,518.0,6.0,24.0,8.0,34.0,144.0,19.0,0.0,298.0,24.0,20.0,9.0,7.0,5.0,17.0,24.0,4.0,1.0,0.0,0.0,14.0,0.0,12.0,12.0,0.0,14.0,3.0,4.0,12.0,1.0,6.0,3.0,7.0,97.0,31.0,29.0,3.0,7.0,299.0,0.0,0.0,2.0,12.0,0.0,0.0,7.0,34.0,8.0,6.0,12.0,0.0,8.0,0.0,5.0,2.0,10.0
63,265588700.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,11.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,18.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,4.0,0.0,33.0,27.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,44.0,17.0,6.0,27.0,0.0,2.0,0.0,5.0,0.0,0.0,18.0,0.0,20.0,0.0,0.0,0.0,12.0,7.0,20.0,14.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,5.0
64,265980062.0,2.0,8.0,9.0,2.0,20.0,25.0,1.0,26.0,50.0,14.0,8.0,2.0,24.0,15.0,26.0,29.0,41.0,29.0,20.0,0.0,0.0,13.0,45.0,12.0,1.0,21.0,20.0,9.0,1.0,11.0,52.0,12.0,24.0,9.0,1.0,0.0,18.0,11.0,4.0,0.0,0.0,10.0,20.0,37.0,32.0,13.0,10.0,16.0,7.0,8.0,0.0,2.0,7.0,33.0,5.0,0.0,17.0,9.0,189.0,76.0,2.0,14.0,33.0,0.0,0.0,1.0,4.0,0.0,154.0,87.0,18.0,119.0,5.0,13.0,10.0,16.0,5.0,3.0,62.0,1.0,75.0,2.0,0.0,0.0,40.0,24.0,114.0,70.0,1.0,6.0,3.0,2.0,15.0,3.0,8.0,0.0,19.0,0.0,24.0
65,265988549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
