,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
42,235573919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.0,1283.0,66.0,1389.0,906.0,126.0,1161.0,9.0,15.0,6.0,89.0,140.0,985.0,40.0,42.0,1.0,312.0,9.0,1.0,0.0,8.0,33.0,1322.0,627.0,0.0,179.0,9.0,5.0,4.0,23.0,17.0,532.0,1149.0,1076.0,1144.0,29.0,1.0,71.0,3.0,513.0,16.0,17.0,1158.0,0.0,2.0,1.0,22.0,9.0,1393.0,5.0,6.0,0.0,240.0,1.0,4.0,1140.0,198.0,16.0,6.0,564.0,33.0,664.0,15.0,1166.0,1016.0,47.0,62.0,1168.0,168.0,141.0,11.0,1055.0,110.0,1212.0,2.0,851.0,1211.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,235585808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,180.0,66.0,181.0,182.0,112.0,157.0,317.0,3.0,838.0,88.0,489.0,172.0,35.0,37.0,321.0,475.0,3.0,369.0,0.0,5.0,27.0,169.0,175.0,179.0,0.0,831.0,5.0,2.0,21.0,14.0,174.0,181.0,186.0,163.0,18.0,370.0,70.0,369.0,168.0,19.0,12.0,197.0,3.0,370.0,323.0,20.0,5.0,175.0,1.0,362.0,0.0,155.0,0.0,1.0,176.0,156.0,373.0,4.0,811.0,20.0,491.0,4.0,184.0,343.0,47.0,62.0,180.0,443.0,124.0,370.0,175.0,99.0,157.0,374.0,157.0,168.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,235589107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,6.0,8.0,17.0,54.0,3.0,5.0,353.0,4.0,934.0,0.0,381.0,17.0,19.0,22.0,352.0,368.0,5.0,393.0,0.0,8.0,23.0,6.0,2.0,9.0,831.0,0.0,3.0,2.0,14.0,8.0,4.0,14.0,43.0,15.0,20.0,393.0,0.0,393.0,4.0,15.0,10.0,47.0,0.0,394.0,354.0,16.0,11.0,8.0,3.0,392.0,0.0,14.0,1.0,4.0,19.0,4.0,393.0,6.0,630.0,20.0,357.0,12.0,15.0,173.0,1.0,10.0,18.0,362.0,1.0,398.0,13.0,8.0,10.0,395.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,235593353.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,3.0,3.0,2.0,2.0,10.0,0.0,2.0,2.0,10.0,4.0,4.0,5.0,2.0,4.0,0.0,2.0,0.0,6.0,9.0,7.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,5.0,10.0,2.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,11.0,5.0,0.0,7.0,0.0,8.0,2.0,6.0,3.0,4.0,2.0,10.0,4.0,7.0,5.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,235595678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0,4.0,2.0,0.0,5.0,3.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,8.0,2.0,0.0,4.0,0.0,0.0,1.0,4.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,4.0,10.0,2.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,4.0,1.0,8.0,0.0,3.0,4.0,0.0,0.0,4.0,8.0,0.0,5.0,3.0,0.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,235600534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,32.0,65.0,77.0,26.0,0.0,63.0,36.0,0.0,16.0,2.0,36.0,29.0,107.0,17.0,45.0,49.0,26.0,41.0,0.0,0.0,13.0,21.0,14.0,23.0,21.0,14.0,0.0,1.0,0.0,102.0,11.0,29.0,27.0,81.0,14.0,41.0,1.0,39.0,9.0,9.0,17.0,21.0,55.0,41.0,41.0,113.0,50.0,25.0,1.0,33.0,0.0,60.0,0.0,0.0,24.0,3.0,39.0,6.0,20.0,15.0,36.0,1.0,30.0,101.0,0.0,69.0,28.0,44.0,4.0,42.0,85.0,4.0,24.0,42.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,235602290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,23.0,127.0,74.0,22.0,1.0,104.0,68.0,1.0,9.0,1.0,62.0,19.0,131.0,9.0,76.0,68.0,24.0,75.0,0.0,2.0,11.0,20.0,11.0,17.0,14.0,8.0,0.0,2.0,102.0,0.0,6.0,23.0,22.0,96.0,11.0,70.0,0.0,67.0,6.0,13.0,12.0,15.0,119.0,75.0,75.0,238.0,86.0,19.0,1.0,61.0,0.0,121.0,0.0,1.0,19.0,2.0,68.0,6.0,13.0,16.0,50.0,0.0,23.0,92.0,0.0,67.0,23.0,75.0,2.0,70.0,76.0,1.0,21.0,78.0,143.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,235604645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,554.0,59.0,543.0,387.0,111.0,418.0,8.0,5.0,4.0,88.0,140.0,460.0,24.0,21.0,3.0,318.0,2.0,7.0,0.0,1.0,16.0,494.0,530.0,532.0,174.0,4.0,3.0,2.0,11.0,6.0,0.0,536.0,440.0,509.0,13.0,7.0,70.0,6.0,504.0,6.0,3.0,420.0,2.0,6.0,4.0,13.0,4.0,524.0,0.0,7.0,0.0,229.0,0.0,0.0,530.0,195.0,11.0,2.0,517.0,8.0,494.0,3.0,551.0,483.0,47.0,51.0,520.0,175.0,142.0,8.0,495.0,96.0,468.0,5.0,432.0,487.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,235617791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.0,1521.0,69.0,1522.0,1177.0,121.0,1171.0,15.0,14.0,13.0,90.0,149.0,1219.0,43.0,44.0,10.0,328.0,8.0,11.0,0.0,5.0,35.0,1176.0,622.0,1149.0,181.0,14.0,3.0,3.0,29.0,23.0,536.0,0.0,1318.0,1457.0,29.0,10.0,71.0,11.0,503.0,24.0,19.0,1198.0,0.0,12.0,9.0,26.0,9.0,1211.0,2.0,16.0,0.0,241.0,0.0,2.0,1441.0,199.0,30.0,5.0,554.0,41.0,659.0,11.0,1480.0,1351.0,47.0,68.0,1457.0,191.0,145.0,16.0,1356.0,105.0,1213.0,12.0,1002.0,1160.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,235619991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,1337.0,66.0,1533.0,1456.0,107.0,1238.0,40.0,18.0,39.0,75.0,155.0,1240.0,38.0,45.0,36.0,290.0,12.0,37.0,0.0,6.0,37.0,1123.0,516.0,1076.0,186.0,43.0,4.0,2.0,27.0,22.0,440.0,1318.0,0.0,1297.0,34.0,34.0,63.0,37.0,417.0,23.0,22.0,1243.0,0.0,39.0,38.0,21.0,11.0,1138.0,2.0,41.0,0.0,213.0,0.0,4.0,1292.0,164.0,55.0,8.0,487.0,45.0,549.0,15.0,1292.0,1283.0,45.0,69.0,1462.0,179.0,119.0,44.0,1328.0,93.0,1315.0,36.0,976.0,1182.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,235627963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.0,1498.0,118.0,1560.0,1149.0,111.0,1257.0,62.0,15.0,15.0,81.0,183.0,1193.0,116.0,42.0,55.0,344.0,34.0,51.0,0.0,8.0,30.0,1184.0,602.0,1144.0,163.0,15.0,5.0,3.0,81.0,96.0,509.0,1457.0,1297.0,0.0,33.0,51.0,65.0,49.0,482.0,18.0,21.0,1223.0,78.0,52.0,54.0,107.0,90.0,1208.0,2.0,56.0,0.0,296.0,0.0,3.0,1478.0,172.0,64.0,15.0,537.0,42.0,674.0,14.0,1472.0,1331.0,47.0,99.0,1432.0,206.0,130.0,56.0,1367.0,102.0,1226.0,55.0,1031.0,1172.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,235628521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,30.0,10.0,37.0,24.0,6.0,28.0,28.0,2.0,14.0,2.0,29.0,32.0,33.0,23.0,31.0,28.0,4.0,23.0,0.0,16.0,26.0,28.0,17.0,29.0,18.0,20.0,10.0,2.0,14.0,11.0,13.0,29.0,34.0,33.0,0.0,24.0,2.0,24.0,13.0,4.0,5.0,34.0,7.0,24.0,30.0,20.0,20.0,30.0,4.0,25.0,0.0,26.0,3.0,5.0,28.0,16.0,24.0,6.0,21.0,18.0,29.0,9.0,31.0,28.0,3.0,9.0,34.0,35.0,3.0,23.0,29.0,4.0,28.0,23.0,26.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,235629053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,1.0,41.0,34.0,146.0,4.0,48.0,769.0,4.0,397.0,0.0,643.0,14.0,46.0,21.0,627.0,535.0,16.0,1196.0,0.0,2.0,18.0,1.0,1.0,1.0,370.0,393.0,2.0,5.0,41.0,70.0,7.0,10.0,34.0,51.0,24.0,0.0,0.0,1144.0,2.0,24.0,11.0,28.0,75.0,1227.0,636.0,99.0,44.0,1.0,0.0,793.0,0.0,119.0,1.0,0.0,12.0,0.0,743.0,4.0,291.0,20.0,445.0,4.0,11.0,285.0,0.0,24.0,18.0,719.0,0.0,1266.0,42.0,3.0,5.0,1320.0,93.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,235629274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,71.0,42.0,72.0,58.0,47.0,69.0,1.0,0.0,0.0,66.0,66.0,65.0,16.0,12.0,0.0,59.0,0.0,0.0,0.0,0.0,2.0,71.0,71.0,71.0,70.0,0.0,1.0,0.0,1.0,0.0,70.0,71.0,63.0,65.0,2.0,0.0,0.0,0.0,68.0,2.0,0.0,68.0,0.0,0.0,0.0,2.0,0.0,70.0,0.0,0.0,0.0,68.0,0.0,0.0,70.0,68.0,0.0,0.0,70.0,0.0,67.0,1.0,71.0,69.0,37.0,38.0,69.0,53.0,57.0,0.0,69.0,56.0,66.0,0.0,57.0,69.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,235632067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,1.0,42.0,33.0,184.0,4.0,51.0,744.0,4.0,395.0,0.0,671.0,16.0,45.0,23.0,661.0,543.0,15.0,907.0,0.0,2.0,16.0,3.0,0.0,3.0,369.0,393.0,1.0,4.0,39.0,67.0,6.0,11.0,37.0,49.0,24.0,1144.0,0.0,0.0,1.0,20.0,12.0,30.0,79.0,960.0,711.0,101.0,45.0,2.0,0.0,800.0,0.0,127.0,0.0,0.0,13.0,0.0,737.0,4.0,292.0,21.0,447.0,4.0,12.0,150.0,0.0,25.0,22.0,808.0,0.0,1191.0,42.0,3.0,7.0,1102.0,103.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,235633785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,521.0,59.0,516.0,366.0,114.0,399.0,7.0,5.0,5.0,87.0,133.0,439.0,25.0,24.0,1.0,293.0,0.0,3.0,0.0,2.0,17.0,473.0,496.0,513.0,168.0,4.0,3.0,2.0,9.0,6.0,504.0,503.0,417.0,482.0,13.0,2.0,68.0,1.0,0.0,5.0,2.0,402.0,0.0,2.0,0.0,9.0,4.0,506.0,0.0,7.0,0.0,215.0,0.0,1.0,502.0,193.0,7.0,5.0,510.0,9.0,461.0,4.0,523.0,454.0,48.0,52.0,493.0,157.0,139.0,2.0,470.0,97.0,449.0,1.0,407.0,470.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,235635319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,25.0,8.0,22.0,22.0,3.0,26.0,11.0,1.0,13.0,2.0,12.0,19.0,8.0,10.0,24.0,15.0,1.0,25.0,0.0,0.0,16.0,17.0,11.0,16.0,19.0,15.0,0.0,0.0,9.0,13.0,6.0,24.0,23.0,18.0,4.0,24.0,2.0,20.0,5.0,0.0,13.0,21.0,2.0,24.0,24.0,17.0,2.0,16.0,0.0,12.0,0.0,9.0,0.0,2.0,18.0,3.0,21.0,0.0,17.0,14.0,18.0,0.0,22.0,25.0,1.0,10.0,20.0,22.0,3.0,22.0,19.0,2.0,21.0,22.0,21.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,235635664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,25.0,3.0,27.0,20.0,3.0,19.0,10.0,2.0,7.0,0.0,7.0,17.0,7.0,8.0,10.0,11.0,1.0,13.0,0.0,0.0,9.0,20.0,6.0,17.0,12.0,10.0,0.0,1.0,17.0,12.0,3.0,19.0,22.0,21.0,5.0,11.0,0.0,12.0,2.0,13.0,0.0,18.0,1.0,14.0,11.0,12.0,1.0,21.0,0.0,6.0,0.0,4.0,0.0,0.0,20.0,0.0,16.0,0.0,5.0,13.0,14.0,0.0,25.0,19.0,0.0,3.0,21.0,15.0,0.0,14.0,17.0,1.0,23.0,11.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,235636649.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.0,1357.0,66.0,1370.0,1103.0,115.0,1427.0,32.0,19.0,45.0,86.0,158.0,1046.0,41.0,41.0,25.0,279.0,10.0,27.0,0.0,11.0,32.0,1268.0,509.0,1158.0,197.0,47.0,4.0,4.0,21.0,15.0,420.0,1198.0,1243.0,1223.0,34.0,28.0,68.0,30.0,402.0,21.0,18.0,0.0,0.0,28.0,24.0,23.0,13.0,1259.0,0.0,37.0,0.0,209.0,0.0,3.0,1228.0,165.0,46.0,10.0,482.0,42.0,562.0,16.0,1220.0,1105.0,46.0,67.0,1232.0,172.0,123.0,40.0,1137.0,108.0,1447.0,26.0,882.0,1358.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,235636944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,79.0,51.0,0.0,0.0,108.0,81.0,0.0,1.0,0.0,79.0,1.0,74.0,4.0,83.0,62.0,22.0,76.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,55.0,119.0,2.0,0.0,0.0,78.0,7.0,75.0,0.0,79.0,0.0,2.0,1.0,0.0,0.0,79.0,84.0,190.0,95.0,0.0,0.0,77.0,0.0,199.0,0.0,0.0,1.0,0.0,77.0,5.0,0.0,4.0,50.0,0.0,1.0,30.0,0.0,32.0,0.0,76.0,0.0,78.0,67.0,0.0,0.0,82.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,235637445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,2.0,43.0,34.0,62.0,3.0,49.0,753.0,7.0,397.0,0.0,653.0,16.0,46.0,17.0,637.0,538.0,15.0,1377.0,0.0,2.0,20.0,1.0,1.0,2.0,370.0,394.0,2.0,4.0,41.0,75.0,6.0,12.0,39.0,52.0,24.0,1227.0,0.0,960.0,2.0,24.0,14.0,28.0,79.0,0.0,645.0,105.0,43.0,1.0,0.0,825.0,0.0,127.0,0.0,0.0,12.0,0.0,748.0,3.0,293.0,19.0,451.0,2.0,12.0,281.0,0.0,27.0,21.0,656.0,0.0,1058.0,43.0,4.0,5.0,1215.0,105.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,235637805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,1.0,53.0,34.0,46.0,2.0,50.0,698.0,2.0,358.0,0.0,694.0,11.0,54.0,23.0,1374.0,631.0,14.0,625.0,0.0,1.0,19.0,0.0,0.0,1.0,323.0,354.0,2.0,10.0,41.0,75.0,4.0,9.0,38.0,54.0,30.0,636.0,0.0,711.0,0.0,24.0,11.0,24.0,84.0,645.0,0.0,110.0,50.0,0.0,0.0,646.0,0.0,132.0,0.0,1.0,11.0,0.0,653.0,4.0,224.0,19.0,455.0,2.0,10.0,105.0,0.0,24.0,26.0,1091.0,0.0,662.0,47.0,4.0,4.0,668.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
