,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
30,69772862.0,0.0,0.0,0.0,2.0,1.0,7.0,4.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,70405281.0,34.0,0.0,5.0,37.0,16.0,13.0,2.0,27.0,19.0,12.0,0.0,14.0,0.0,4.0,25.0,26.0,6.0,36.0,6.0,7.0,4.0,3.0,26.0,6.0,14.0,5.0,19.0,2.0,0.0,0.0,0.0,3.0,4.0,8.0,0.0,2.0,5.0,0.0,9.0,40.0,23.0,4.0,33.0,12.0,2.0,4.0,2.0,38.0,0.0,4.0,6.0,7.0,4.0,5.0,27.0,34.0,4.0,10.0,5.0,5.0,1.0,0.0,10.0,3.0,2.0,0.0,6.0,5.0,12.0,4.0,7.0,1.0,6.0,0.0,54.0,41.0,13.0,4.0,7.0,0.0,4.0,12.0,3.0,7.0,1.0,0.0,2.0,0.0,0.0,5.0,9.0,16.0,9.0,0.0,27.0,1.0,0.0,17.0,14.0,13.0,17.0,12.0,0.0,14.0,0.0,13.0,6.0,5.0,2.0,28.0,0.0,11.0,1.0,2.0,3.0,0.0,21.0,1.0,17.0,17.0,24.0,0.0,0.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,5.0,0.0,9.0,3.0,4.0,4.0,0.0,9.0,1.0,4.0,4.0,2.0,0.0,24.0,0.0,5.0,1.0,4.0,0.0,0.0,1.0,2.0,8.0,21.0,4.0,1.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
32,71294722.0,5.0,0.0,2.0,1.0,4.0,21.0,2.0,15.0,8.0,1.0,1.0,18.0,0.0,1.0,11.0,17.0,7.0,14.0,4.0,4.0,1.0,3.0,18.0,1.0,19.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,15.0,7.0,0.0,13.0,0.0,0.0,1.0,4.0,6.0,3.0,15.0,5.0,25.0,5.0,0.0,11.0,0.0,3.0,1.0,6.0,1.0,3.0,2.0,33.0,6.0,3.0,1.0,15.0,16.0,0.0,1.0,0.0,1.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,2.0,0.0,5.0,27.0,6.0,0.0,2.0,1.0,12.0,7.0,6.0,60.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,5.0,0.0,0.0,6.0,8.0,12.0,21.0,6.0,0.0,3.0,0.0,3.0,0.0,5.0,1.0,16.0,0.0,12.0,90.0,0.0,0.0,0.0,5.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,1.0,0.0,0.0,2.0,1.0,30.0,1.0,55.0,33.0,2.0,0.0,6.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,5.0,4.0,14.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
33,72761871.0,12.0,0.0,5.0,8.0,3.0,13.0,99.0,17.0,22.0,3.0,1.0,24.0,0.0,2.0,17.0,27.0,16.0,20.0,6.0,24.0,1.0,7.0,16.0,33.0,177.0,0.0,12.0,3.0,1.0,2.0,4.0,15.0,0.0,2.0,1.0,20.0,4.0,0.0,2.0,12.0,2.0,6.0,31.0,6.0,9.0,6.0,0.0,26.0,0.0,27.0,0.0,7.0,2.0,0.0,9.0,39.0,5.0,5.0,0.0,14.0,113.0,0.0,3.0,1.0,16.0,0.0,14.0,10.0,5.0,0.0,2.0,2.0,6.0,0.0,13.0,25.0,6.0,1.0,1.0,0.0,3.0,23.0,47.0,8.0,1.0,0.0,1.0,0.0,2.0,3.0,7.0,9.0,2.0,0.0,1.0,0.0,0.0,2.0,29.0,13.0,7.0,36.0,0.0,2.0,1.0,1.0,11.0,18.0,1.0,19.0,0.0,10.0,11.0,4.0,2.0,2.0,3.0,5.0,5.0,1.0,2.0,0.0,0.0,4.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,86.0,6.0,1.0,0.0,2.0,19.0,0.0,375.0,3.0,31.0,4.0,0.0,3.0,1.0,4.0,7.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,28.0,1.0,7.0,2.0,9.0,38.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
34,74462547.0,22.0,0.0,16.0,86.0,19.0,124.0,2.0,66.0,150.0,0.0,8.0,58.0,1.0,8.0,24.0,118.0,32.0,158.0,11.0,49.0,1.0,13.0,110.0,5.0,44.0,30.0,65.0,6.0,0.0,2.0,8.0,7.0,2.0,0.0,1.0,13.0,3.0,1.0,43.0,20.0,8.0,21.0,15.0,0.0,64.0,4.0,0.0,82.0,0.0,4.0,2.0,24.0,0.0,21.0,9.0,130.0,9.0,0.0,0.0,45.0,69.0,0.0,3.0,0.0,1.0,0.0,28.0,25.0,1.0,0.0,1.0,11.0,100.0,0.0,44.0,47.0,3.0,7.0,2.0,2.0,7.0,12.0,12.0,37.0,1.0,0.0,5.0,0.0,0.0,1.0,8.0,1.0,9.0,0.0,14.0,1.0,0.0,4.0,2.0,107.0,60.0,6.0,0.0,1.0,0.0,1.0,0.0,18.0,9.0,66.0,0.0,16.0,21.0,0.0,2.0,0.0,7.0,3.0,12.0,5.0,0.0,0.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,0.0,1.0,0.0,1.0,0.0,11.0,3.0,58.0,7.0,0.0,0.0,26.0,1.0,1.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,68.0,6.0,32.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
35,78099334.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,7.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,9.0,0.0,2.0,3.0,2.0,2.0,9.0,1.0,1.0,2.0,3.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,7.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,3.0,0.0,2.0,0.0,5.0,8.0,4.0,4.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,81257432.0,8.0,0.0,3.0,7.0,9.0,20.0,16.0,16.0,27.0,1.0,2.0,18.0,0.0,0.0,15.0,40.0,22.0,22.0,9.0,14.0,4.0,4.0,35.0,18.0,13.0,2.0,8.0,4.0,0.0,0.0,2.0,13.0,20.0,13.0,3.0,0.0,5.0,4.0,3.0,10.0,8.0,9.0,57.0,7.0,7.0,12.0,1.0,35.0,0.0,6.0,4.0,11.0,0.0,10.0,17.0,54.0,4.0,10.0,6.0,10.0,43.0,0.0,3.0,2.0,1.0,1.0,10.0,13.0,6.0,3.0,12.0,0.0,1.0,0.0,12.0,58.0,28.0,7.0,5.0,7.0,45.0,12.0,5.0,10.0,1.0,0.0,5.0,0.0,0.0,1.0,11.0,6.0,4.0,0.0,5.0,5.0,0.0,8.0,13.0,10.0,24.0,8.0,0.0,8.0,0.0,0.0,1.0,7.0,3.0,26.0,0.0,40.0,8.0,15.0,2.0,2.0,27.0,2.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,1.0,0.0,2.0,3.0,0.0,18.0,4.0,8.0,0.0,17.0,2.0,5.0,0.0,2.0,0.0,6.0,10.0,3.0,0.0,0.0,0.0,3.0,4.0,5.0,4.0,1.0,24.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
37,84600122.0,6.0,0.0,6.0,9.0,4.0,8.0,7.0,7.0,19.0,9.0,0.0,5.0,0.0,0.0,4.0,12.0,2.0,17.0,4.0,8.0,16.0,2.0,23.0,12.0,7.0,2.0,6.0,2.0,0.0,0.0,5.0,0.0,4.0,3.0,9.0,5.0,0.0,1.0,2.0,42.0,12.0,2.0,19.0,18.0,2.0,4.0,9.0,15.0,12.0,0.0,7.0,1.0,11.0,4.0,157.0,18.0,2.0,11.0,15.0,5.0,7.0,3.0,3.0,3.0,4.0,0.0,4.0,7.0,30.0,2.0,8.0,0.0,4.0,0.0,10.0,21.0,8.0,2.0,8.0,0.0,3.0,11.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,3.0,10.0,10.0,3.0,0.0,9.0,2.0,0.0,16.0,8.0,15.0,12.0,13.0,0.0,17.0,0.0,2.0,47.0,7.0,0.0,15.0,0.0,10.0,1.0,15.0,8.0,2.0,23.0,2.0,4.0,5.0,6.0,0.0,0.0,8.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,0.0,12.0,5.0,16.0,2.0,0.0,2.0,0.0,5.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,14.0,2.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
38,89140368.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,21.0,8.0,1.0,0.0,5.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,90462707.0,39.0,0.0,7.0,58.0,38.0,64.0,4.0,75.0,69.0,2.0,2.0,35.0,1.0,6.0,56.0,71.0,11.0,125.0,7.0,23.0,2.0,15.0,55.0,2.0,26.0,10.0,62.0,4.0,0.0,0.0,9.0,1.0,2.0,43.0,2.0,3.0,2.0,0.0,0.0,47.0,22.0,7.0,7.0,0.0,17.0,1.0,0.0,74.0,0.0,5.0,4.0,13.0,0.0,7.0,7.0,68.0,8.0,0.0,1.0,53.0,12.0,0.0,18.0,0.0,3.0,1.0,31.0,22.0,3.0,0.0,0.0,5.0,23.0,0.0,42.0,43.0,0.0,1.0,2.0,0.0,1.0,13.0,10.0,24.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,10.0,0.0,35.0,1.0,0.0,10.0,6.0,58.0,39.0,7.0,0.0,4.0,0.0,3.0,1.0,19.0,4.0,81.0,0.0,5.0,1.0,1.0,1.0,0.0,5.0,2.0,7.0,12.0,11.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,29.0,5.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,44.0,6.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,93637575.0,119.0,0.0,13.0,91.0,107.0,64.0,6.0,92.0,44.0,24.0,1.0,27.0,0.0,7.0,58.0,62.0,13.0,137.0,5.0,10.0,61.0,18.0,81.0,63.0,36.0,3.0,68.0,1.0,5.0,1.0,40.0,4.0,12.0,20.0,3.0,10.0,42.0,2.0,47.0,0.0,123.0,11.0,101.0,45.0,16.0,3.0,5.0,154.0,2.0,4.0,104.0,15.0,18.0,15.0,84.0,130.0,10.0,22.0,13.0,43.0,18.0,9.0,33.0,5.0,25.0,0.0,20.0,9.0,26.0,10.0,6.0,3.0,14.0,0.0,72.0,123.0,28.0,8.0,10.0,3.0,9.0,39.0,18.0,29.0,0.0,9.0,5.0,0.0,5.0,29.0,28.0,20.0,19.0,0.0,89.0,0.0,0.0,53.0,33.0,45.0,69.0,40.0,0.0,60.0,0.0,24.0,21.0,23.0,5.0,154.0,0.0,25.0,7.0,3.0,35.0,0.0,76.0,6.0,17.0,76.0,75.0,0.0,0.0,11.0,5.0,20.0,0.0,0.0,0.0,0.0,4.0,13.0,12.0,26.0,2.0,11.0,19.0,8.0,16.0,1.0,25.0,3.0,9.0,12.0,5.0,4.0,0.0,1.0,2.0,4.0,6.0,0.0,0.0,2.0,1.0,18.0,30.0,18.0,4.0,16.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0
41,97983226.0,39.0,0.0,4.0,22.0,70.0,20.0,5.0,39.0,35.0,10.0,3.0,16.0,1.0,6.0,57.0,43.0,8.0,76.0,15.0,9.0,16.0,4.0,34.0,31.0,28.0,2.0,27.0,1.0,0.0,0.0,23.0,6.0,2.0,8.0,2.0,8.0,12.0,0.0,22.0,123.0,0.0,11.0,53.0,20.0,9.0,3.0,0.0,108.0,0.0,4.0,29.0,13.0,7.0,6.0,20.0,62.0,13.0,12.0,4.0,19.0,9.0,0.0,25.0,5.0,0.0,1.0,12.0,8.0,4.0,3.0,5.0,1.0,5.0,0.0,41.0,63.0,10.0,4.0,6.0,0.0,10.0,18.0,1.0,15.0,0.0,4.0,7.0,0.0,0.0,14.0,18.0,7.0,7.0,0.0,72.0,1.0,0.0,89.0,16.0,21.0,32.0,18.0,0.0,33.0,0.0,22.0,4.0,12.0,6.0,106.0,0.0,14.0,1.0,8.0,11.0,0.0,47.0,1.0,14.0,53.0,62.0,0.0,0.0,5.0,2.0,30.0,0.0,0.0,0.0,0.0,1.0,13.0,8.0,21.0,1.0,4.0,3.0,2.0,4.0,1.0,14.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,20.0,22.0,16.0,0.0,14.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
42,99731681.0,13.0,0.0,10.0,11.0,11.0,20.0,8.0,19.0,36.0,3.0,5.0,18.0,1.0,5.0,16.0,43.0,15.0,26.0,12.0,14.0,3.0,6.0,22.0,17.0,31.0,4.0,20.0,5.0,0.0,1.0,4.0,3.0,6.0,21.0,2.0,9.0,2.0,0.0,7.0,11.0,11.0,0.0,23.0,3.0,34.0,4.0,0.0,35.0,0.0,3.0,2.0,18.0,1.0,2.0,9.0,36.0,3.0,4.0,1.0,14.0,18.0,0.0,3.0,1.0,2.0,2.0,15.0,11.0,5.0,2.0,3.0,2.0,19.0,0.0,20.0,14.0,4.0,2.0,1.0,0.0,1.0,11.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,3.0,4.0,0.0,8.0,0.0,0.0,14.0,8.0,13.0,20.0,4.0,0.0,3.0,0.0,1.0,1.0,12.0,0.0,28.0,0.0,7.0,1.0,6.0,2.0,0.0,11.0,2.0,8.0,4.0,5.0,0.0,1.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,3.0,0.0,0.0,2.0,0.0,7.0,1.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,23.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
43,108978874.0,55.0,0.0,8.0,55.0,68.0,36.0,32.0,92.0,119.0,14.0,6.0,60.0,1.0,4.0,85.0,74.0,22.0,61.0,38.0,27.0,15.0,23.0,202.0,107.0,124.0,2.0,56.0,6.0,2.0,2.0,33.0,15.0,31.0,15.0,9.0,57.0,19.0,4.0,7.0,101.0,53.0,23.0,0.0,83.0,21.0,26.0,8.0,189.0,0.0,27.0,35.0,46.0,15.0,20.0,96.0,435.0,19.0,193.0,41.0,32.0,55.0,2.0,15.0,11.0,30.0,0.0,32.0,11.0,46.0,15.0,41.0,2.0,26.0,0.0,66.0,151.0,61.0,127.0,11.0,5.0,41.0,104.0,12.0,28.0,1.0,0.0,34.0,0.0,21.0,21.0,53.0,41.0,15.0,0.0,38.0,1.0,0.0,50.0,150.0,32.0,76.0,99.0,0.0,90.0,0.0,7.0,41.0,43.0,2.0,158.0,0.0,100.0,7.0,54.0,24.0,9.0,76.0,39.0,23.0,46.0,70.0,0.0,1.0,22.0,10.0,88.0,0.0,0.0,0.0,0.0,7.0,47.0,52.0,14.0,1.0,27.0,50.0,14.0,36.0,10.0,25.0,2.0,29.0,36.0,7.0,4.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,2.0,4.0,14.0,28.0,9.0,3.0,52.0,13.0,3.0,28.0,0.0,0.0,0.0,0.0,1.0
44,116496187.0,10.0,0.0,2.0,3.0,20.0,3.0,0.0,6.0,5.0,19.0,0.0,6.0,0.0,1.0,3.0,9.0,2.0,3.0,1.0,3.0,7.0,2.0,34.0,26.0,11.0,0.0,4.0,1.0,0.0,0.0,12.0,5.0,6.0,0.0,1.0,7.0,18.0,2.0,0.0,45.0,20.0,3.0,83.0,0.0,1.0,0.0,2.0,43.0,4.0,4.0,19.0,1.0,10.0,3.0,105.0,40.0,1.0,62.0,18.0,3.0,2.0,0.0,0.0,15.0,19.0,0.0,1.0,1.0,38.0,6.0,8.0,1.0,5.0,0.0,8.0,48.0,29.0,6.0,18.0,1.0,5.0,27.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,9.0,29.0,23.0,4.0,0.0,14.0,1.0,0.0,16.0,62.0,6.0,18.0,34.0,0.0,43.0,0.0,9.0,42.0,7.0,1.0,32.0,0.0,25.0,0.0,11.0,19.0,4.0,42.0,18.0,12.0,12.0,10.0,0.0,2.0,17.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,3.0,0.0,19.0,16.0,17.0,3.0,2.0,2.0,0.0,14.0,11.0,0.0,2.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,3.0,0.0,8.0,20.0,0.0,0.0,4.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
45,117482917.0,16.0,0.0,10.0,37.0,13.0,94.0,16.0,51.0,100.0,0.0,2.0,59.0,0.0,10.0,13.0,60.0,11.0,115.0,5.0,19.0,4.0,3.0,75.0,8.0,112.0,10.0,51.0,5.0,0.0,1.0,2.0,25.0,9.0,64.0,1.0,7.0,2.0,0.0,17.0,16.0,9.0,34.0,21.0,1.0,0.0,8.0,0.0,52.0,0.0,22.0,3.0,32.0,0.0,9.0,9.0,99.0,10.0,0.0,1.0,31.0,53.0,0.0,5.0,0.0,1.0,0.0,22.0,22.0,1.0,0.0,0.0,2.0,20.0,0.0,48.0,24.0,4.0,9.0,2.0,0.0,1.0,11.0,22.0,42.0,0.0,0.0,8.0,0.0,2.0,1.0,6.0,0.0,8.0,0.0,5.0,0.0,0.0,3.0,2.0,95.0,69.0,6.0,0.0,3.0,0.0,0.0,0.0,17.0,4.0,47.0,0.0,6.0,30.0,2.0,2.0,0.0,8.0,0.0,12.0,1.0,0.0,0.0,2.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,2.0,1.0,3.0,0.0,16.0,1.0,85.0,26.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,52.0,5.0,20.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
46,120489857.0,0.0,0.0,3.0,1.0,9.0,8.0,4.0,17.0,18.0,5.0,4.0,26.0,1.0,0.0,12.0,18.0,12.0,13.0,18.0,10.0,2.0,2.0,5.0,7.0,18.0,0.0,5.0,5.0,0.0,0.0,4.0,5.0,6.0,4.0,2.0,12.0,4.0,0.0,1.0,3.0,3.0,4.0,26.0,0.0,8.0,0.0,0.0,24.0,0.0,10.0,0.0,13.0,0.0,1.0,3.0,23.0,6.0,3.0,0.0,13.0,4.0,0.0,2.0,1.0,0.0,0.0,12.0,10.0,5.0,0.0,1.0,1.0,3.0,0.0,13.0,12.0,1.0,2.0,1.0,1.0,1.0,9.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,7.0,5.0,2.0,0.0,7.0,0.0,0.0,11.0,11.0,2.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,20.0,0.0,5.0,1.0,7.0,1.0,0.0,11.0,4.0,3.0,5.0,3.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0,2.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,24.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
47,122801586.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,9.0,0.0,0.0,5.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,13.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,8.0,2.0,1.0,3.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
48,122928586.0,70.0,0.0,27.0,121.0,132.0,126.0,22.0,157.0,200.0,19.0,10.0,113.0,3.0,12.0,141.0,210.0,56.0,227.0,37.0,53.0,26.0,25.0,197.0,47.0,125.0,16.0,153.0,12.0,0.0,3.0,38.0,11.0,26.0,82.0,9.0,35.0,15.0,3.0,74.0,154.0,108.0,35.0,189.0,43.0,52.0,24.0,1.0,0.0,1.0,24.0,21.0,74.0,8.0,16.0,70.0,274.0,22.0,52.0,18.0,85.0,77.0,0.0,48.0,3.0,15.0,2.0,71.0,56.0,30.0,4.0,11.0,9.0,57.0,0.0,117.0,180.0,43.0,23.0,12.0,3.0,15.0,77.0,13.0,47.0,2.0,2.0,13.0,0.0,3.0,13.0,50.0,27.0,29.0,0.0,116.0,1.0,0.0,67.0,75.0,77.0,125.0,63.0,0.0,75.0,0.0,25.0,10.0,57.0,8.0,279.0,0.0,61.0,2.0,19.0,26.0,1.0,83.0,21.0,29.0,91.0,82.0,0.0,1.0,13.0,3.0,125.0,0.0,0.0,0.0,0.0,2.0,59.0,45.0,13.0,3.0,8.0,16.0,6.0,10.0,6.0,61.0,3.0,12.0,9.0,38.0,1.0,0.0,5.0,2.0,34.0,2.0,0.0,0.0,0.0,6.0,24.0,37.0,38.0,6.0,96.0,19.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0
49,131306836.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
