,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
44,106039297.0,4.0,13.0,31.0,9.0,4.0,16.0,30.0,16.0,9.0,5.0,6.0,8.0,9.0,1.0,20.0,22.0,0.0,7.0,34.0,2.0,3.0,7.0,12.0,0.0,1.0,0.0,22.0,4.0,4.0,39.0,20.0,2.0,21.0,0.0,8.0,8.0,2.0,6.0,27.0,13.0,1.0,1.0,8.0,0.0,18.0,7.0,27.0,35.0,14.0,0.0,1.0,8.0,1.0,0.0,22.0,14.0,30.0,42.0,3.0,9.0,9.0,2.0,12.0,11.0,11.0,6.0,8.0,7.0,10.0,25.0,36.0,11.0,7.0,0.0,36.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,5.0,1.0,14.0,14.0,6.0,4.0,5.0,0.0,4.0,2.0,1.0,3.0,2.0,0.0,4.0,4.0,1.0,32.0,8.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,24.0,13.0,21.0,0.0,29.0,2.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,12.0,0.0
45,109315857.0,3.0,28.0,117.0,4.0,3.0,3.0,8.0,13.0,3.0,6.0,3.0,3.0,4.0,0.0,8.0,30.0,10.0,0.0,42.0,1.0,2.0,38.0,4.0,0.0,3.0,0.0,8.0,1.0,3.0,7.0,10.0,2.0,10.0,0.0,3.0,10.0,0.0,2.0,34.0,7.0,1.0,1.0,145.0,18.0,0.0,2.0,5.0,17.0,11.0,0.0,0.0,4.0,4.0,0.0,48.0,4.0,13.0,60.0,1.0,4.0,1.0,2.0,7.0,3.0,3.0,1.0,2.0,4.0,12.0,36.0,6.0,26.0,7.0,0.0,109.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,33.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,25.0,114.0,21.0,0.0,4.0,2.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,69.0,1.0,0.0,2.0,0.0
46,111950228.0,6.0,3.0,17.0,44.0,37.0,12.0,75.0,14.0,16.0,3.0,16.0,24.0,83.0,7.0,9.0,27.0,5.0,1.0,51.0,31.0,15.0,12.0,7.0,0.0,13.0,8.0,58.0,20.0,23.0,145.0,76.0,42.0,32.0,2.0,16.0,13.0,6.0,32.0,46.0,55.0,8.0,0.0,2.0,7.0,2.0,0.0,114.0,45.0,23.0,0.0,0.0,33.0,1.0,0.0,152.0,48.0,121.0,10.0,1.0,12.0,16.0,81.0,53.0,96.0,9.0,1.0,39.0,73.0,11.0,41.0,73.0,1.0,144.0,1.0,3.0,0.0,2.0,6.0,3.0,2.0,0.0,0.0,1.0,2.0,36.0,55.0,2.0,30.0,34.0,0.0,22.0,2.0,1.0,20.0,0.0,0.0,26.0,21.0,3.0,20.0,6.0,2.0,0.0,3.0,7.0,26.0,0.0,0.0,0.0,29.0,0.0,32.0,5.0,34.0,0.0,43.0,27.0,0.0,0.0,2.0,0.0,45.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,3.0,8.0,2.0,10.0,0.0
47,117967849.0,11.0,11.0,62.0,39.0,92.0,70.0,237.0,66.0,71.0,11.0,66.0,62.0,117.0,24.0,37.0,215.0,7.0,17.0,256.0,29.0,51.0,48.0,82.0,0.0,8.0,3.0,126.0,6.0,43.0,361.0,243.0,24.0,132.0,3.0,46.0,51.0,16.0,145.0,209.0,93.0,8.0,1.0,6.0,27.0,5.0,114.0,0.0,208.0,83.0,1.0,4.0,58.0,8.0,1.0,431.0,164.0,293.0,41.0,8.0,21.0,71.0,134.0,379.0,261.0,33.0,17.0,110.0,102.0,45.0,96.0,413.0,12.0,243.0,3.0,20.0,0.0,8.0,13.0,1.0,16.0,0.0,0.0,12.0,10.0,97.0,94.0,24.0,106.0,81.0,0.0,122.0,6.0,1.0,24.0,11.0,4.0,49.0,94.0,4.0,117.0,23.0,30.0,0.0,21.0,5.0,112.0,0.0,3.0,0.0,60.0,4.0,102.0,30.0,53.0,0.0,188.0,101.0,2.0,0.0,7.0,9.0,250.0,0.0,0.0,2.0,102.0,4.0,0.0,0.0,24.0,4.0,35.0,0.0,1.0,3.0,13.0,2.0,61.0,0.0
48,124578114.0,12.0,12.0,56.0,37.0,58.0,53.0,188.0,67.0,57.0,7.0,36.0,42.0,95.0,3.0,39.0,201.0,9.0,21.0,240.0,19.0,15.0,20.0,51.0,0.0,15.0,6.0,80.0,20.0,30.0,264.0,176.0,20.0,83.0,1.0,34.0,59.0,4.0,36.0,131.0,103.0,4.0,0.0,5.0,35.0,17.0,45.0,208.0,0.0,41.0,0.0,6.0,51.0,3.0,0.0,347.0,63.0,199.0,75.0,3.0,24.0,48.0,39.0,117.0,139.0,33.0,11.0,34.0,51.0,45.0,102.0,343.0,10.0,151.0,2.0,50.0,0.0,3.0,8.0,3.0,3.0,0.0,0.0,11.0,2.0,60.0,74.0,14.0,37.0,19.0,0.0,23.0,7.0,1.0,13.0,2.0,1.0,42.0,22.0,1.0,108.0,31.0,17.0,0.0,13.0,4.0,15.0,0.0,1.0,0.0,76.0,4.0,73.0,20.0,51.0,0.0,141.0,36.0,0.0,1.0,5.0,0.0,180.0,0.0,0.0,0.0,66.0,2.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,5.0,4.0,1.0,43.0,0.0
49,144065119.0,26.0,5.0,55.0,19.0,22.0,26.0,66.0,25.0,15.0,9.0,26.0,17.0,32.0,2.0,34.0,50.0,52.0,5.0,65.0,4.0,9.0,164.0,27.0,0.0,21.0,0.0,37.0,2.0,20.0,86.0,60.0,11.0,51.0,1.0,21.0,25.0,3.0,18.0,104.0,26.0,1.0,2.0,18.0,14.0,11.0,23.0,83.0,41.0,0.0,2.0,1.0,32.0,20.0,20.0,170.0,36.0,90.0,25.0,4.0,11.0,153.0,20.0,57.0,46.0,12.0,3.0,27.0,18.0,40.0,68.0,75.0,5.0,40.0,0.0,14.0,0.0,7.0,49.0,2.0,4.0,0.0,1.0,2.0,6.0,29.0,32.0,3.0,19.0,12.0,0.0,22.0,3.0,2.0,11.0,6.0,0.0,12.0,6.0,1.0,44.0,9.0,34.0,0.0,8.0,9.0,10.0,0.0,0.0,0.0,50.0,3.0,64.0,11.0,44.0,0.0,65.0,38.0,0.0,0.0,1.0,4.0,50.0,0.0,0.0,3.0,104.0,3.0,0.0,0.0,7.0,0.0,8.0,0.0,1.0,7.0,1.0,0.0,12.0,0.0
50,146815718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,20.0,1.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,0.0,10.0,1.0,4.0,15.0,23.0,7.0,0.0,1.0,5.0,18.0,9.0,24.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,3.0,34.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,8.0,19.0,10.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0
51,165318041.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,17.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,5.0,2.0,3.0,0.0,47.0,3.0,2.0,2.0,35.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,1.0,9.0,0.0,1.0,0.0,0.0,10.0,1.0,2.0,0.0,13.0,1.0,1.0,2.0,14.0,2.0,0.0,16.0,27.0,1.0,1.0,2.0,1.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.0,0.0,8.0,12.0,19.0,32.0,9.0,8.0,0.0,3.0,3.0,13.0,26.0,5.0,16.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,7.0,7.0,0.0,6.0,12.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,5.0,17.0,10.0,0.0,2.0,0.0,1.0,7.0,2.0,0.0
52,180261346.0,39.0,2.0,57.0,17.0,43.0,10.0,57.0,9.0,16.0,9.0,20.0,15.0,32.0,3.0,19.0,39.0,30.0,2.0,30.0,7.0,4.0,92.0,14.0,0.0,5.0,0.0,36.0,2.0,8.0,89.0,54.0,8.0,33.0,0.0,11.0,13.0,10.0,15.0,85.0,35.0,23.0,0.0,11.0,8.0,4.0,33.0,58.0,51.0,32.0,0.0,1.0,0.0,12.0,1.0,117.0,38.0,84.0,14.0,3.0,6.0,23.0,14.0,28.0,23.0,5.0,2.0,22.0,23.0,46.0,33.0,56.0,4.0,67.0,2.0,1.0,0.0,3.0,35.0,6.0,1.0,0.0,0.0,1.0,2.0,80.0,63.0,3.0,9.0,4.0,0.0,16.0,2.0,1.0,33.0,1.0,0.0,11.0,13.0,3.0,30.0,7.0,21.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,34.0,1.0,48.0,7.0,69.0,0.0,37.0,121.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,168.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,13.0,0.0
53,183138723.0,32.0,2.0,18.0,0.0,3.0,0.0,7.0,5.0,2.0,11.0,1.0,2.0,2.0,1.0,7.0,3.0,24.0,0.0,6.0,0.0,0.0,102.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,6.0,6.0,8.0,8.0,0.0,0.0,9.0,0.0,3.0,32.0,2.0,0.0,0.0,11.0,1.0,4.0,1.0,8.0,3.0,20.0,0.0,0.0,12.0,0.0,0.0,14.0,4.0,15.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,16.0,0.0,8.0,6.0,5.0,0.0,0.0,0.0,18.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,15.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,3.0,1.0,49.0,1.0,48.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
54,192211801.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,192477353.0,34.0,18.0,229.0,256.0,325.0,60.0,471.0,127.0,86.0,18.0,404.0,222.0,321.0,7.0,168.0,1523.0,149.0,22.0,302.0,54.0,23.0,362.0,124.0,1.0,83.0,7.0,178.0,49.0,96.0,662.0,367.0,150.0,169.0,2.0,44.0,179.0,15.0,63.0,1605.0,217.0,22.0,7.0,81.0,22.0,48.0,152.0,431.0,347.0,170.0,1.0,10.0,117.0,14.0,3.0,0.0,117.0,370.0,151.0,6.0,62.0,83.0,103.0,186.0,324.0,28.0,10.0,58.0,107.0,415.0,510.0,386.0,32.0,555.0,3.0,97.0,0.0,6.0,53.0,8.0,3.0,0.0,2.0,14.0,8.0,106.0,123.0,32.0,72.0,31.0,0.0,59.0,8.0,1.0,48.0,5.0,2.0,59.0,40.0,8.0,314.0,39.0,89.0,0.0,14.0,59.0,52.0,0.0,1.0,0.0,661.0,4.0,157.0,27.0,224.0,1.0,254.0,125.0,0.0,0.0,1.0,3.0,643.0,0.0,0.0,0.0,306.0,2.0,0.0,0.0,22.0,1.0,17.0,0.0,1.0,49.0,9.0,4.0,59.0,0.0
56,194008664.0,7.0,4.0,24.0,20.0,30.0,25.0,76.0,37.0,24.0,9.0,19.0,22.0,44.0,3.0,12.0,39.0,4.0,7.0,69.0,12.0,22.0,15.0,18.0,1.0,2.0,4.0,64.0,3.0,20.0,129.0,154.0,14.0,47.0,0.0,15.0,72.0,9.0,61.0,60.0,35.0,6.0,0.0,4.0,14.0,4.0,48.0,164.0,63.0,36.0,0.0,1.0,38.0,4.0,0.0,117.0,0.0,131.0,10.0,2.0,9.0,22.0,39.0,98.0,73.0,13.0,6.0,54.0,61.0,18.0,24.0,123.0,3.0,92.0,1.0,6.0,0.0,4.0,7.0,3.0,6.0,0.0,0.0,0.0,4.0,60.0,59.0,6.0,36.0,25.0,0.0,38.0,4.0,0.0,15.0,2.0,0.0,15.0,35.0,1.0,50.0,8.0,11.0,0.0,8.0,1.0,32.0,0.0,0.0,0.0,26.0,3.0,39.0,7.0,23.0,1.0,65.0,44.0,0.0,1.0,4.0,0.0,39.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,7.0,1.0,9.0,0.0,0.0,1.0,4.0,3.0,20.0,0.0
57,217078361.0,30.0,15.0,65.0,91.0,66.0,69.0,233.0,89.0,41.0,14.0,49.0,54.0,161.0,8.0,46.0,128.0,28.0,9.0,322.0,52.0,28.0,72.0,35.0,0.0,40.0,11.0,151.0,33.0,57.0,363.0,247.0,79.0,119.0,1.0,40.0,67.0,9.0,73.0,175.0,126.0,6.0,5.0,24.0,30.0,13.0,121.0,293.0,199.0,90.0,0.0,2.0,84.0,15.0,1.0,370.0,131.0,0.0,58.0,2.0,25.0,57.0,90.0,185.0,185.0,40.0,9.0,73.0,103.0,74.0,108.0,360.0,17.0,219.0,5.0,47.0,0.0,8.0,29.0,2.0,9.0,0.0,1.0,13.0,8.0,92.0,92.0,8.0,71.0,46.0,0.0,51.0,9.0,1.0,26.0,5.0,1.0,40.0,41.0,8.0,111.0,285.0,22.0,0.0,24.0,8.0,46.0,0.0,2.0,0.0,71.0,4.0,110.0,18.0,108.0,1.0,181.0,56.0,0.0,0.0,5.0,4.0,124.0,0.0,0.0,0.0,160.0,5.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,3.0,10.0,2.0,41.0,0.0
58,235614474.0,5.0,13.0,92.0,18.0,18.0,17.0,61.0,25.0,18.0,3.0,13.0,11.0,28.0,0.0,23.0,103.0,6.0,12.0,119.0,1.0,3.0,19.0,14.0,0.0,12.0,0.0,23.0,3.0,9.0,59.0,43.0,2.0,26.0,0.0,13.0,33.0,2.0,10.0,64.0,29.0,0.0,2.0,49.0,42.0,60.0,10.0,41.0,75.0,25.0,0.0,0.0,14.0,1.0,0.0,151.0,10.0,58.0,0.0,1.0,11.0,19.0,5.0,17.0,33.0,11.0,3.0,9.0,6.0,38.0,99.0,38.0,18.0,24.0,0.0,373.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,5.0,1.0,11.0,18.0,7.0,12.0,8.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,48.0,19.0,12.0,0.0,6.0,7.0,0.0,0.0,1.0,0.0,102.0,2.0,26.0,18.0,40.0,0.0,33.0,2.0,0.0,0.0,1.0,0.0,52.0,0.0,0.0,0.0,42.0,3.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,26.0,2.0,0.0,22.0,0.0
59,242303675.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,24.0,2.0,3.0,0.0,0.0,6.0,1.0,6.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,0.0,5.0,1.0,10.0,1.0,84.0,17.0,1.0,3.0,6.0,0.0,0.0,3.0,1.0,1.0,8.0,3.0,4.0,4.0,13.0,3.0,0.0,1.0,6.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,13.0,1.0,1.0,44.0,42.0,2.0,0.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,44.0,0.0,0.0,1.0,31.0,7.0,3.0,57.0,16.0,17.0,0.0,9.0,2.0,7.0,2.0,41.0,13.0,0.0,4.0,11.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,1.0,2.0,8.0,3.0,0.0,6.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,74.0,0.0,2.0,0.0,2.0,1.0,13.0,0.0
60,243694087.0,5.0,7.0,27.0,4.0,5.0,9.0,25.0,6.0,5.0,0.0,5.0,5.0,14.0,1.0,8.0,23.0,0.0,2.0,13.0,1.0,0.0,6.0,8.0,0.0,7.0,0.0,13.0,3.0,4.0,27.0,14.0,3.0,7.0,0.0,8.0,4.0,1.0,5.0,64.0,14.0,0.0,1.0,14.0,9.0,4.0,12.0,21.0,24.0,11.0,0.0,1.0,6.0,1.0,0.0,62.0,9.0,25.0,11.0,0.0,0.0,5.0,5.0,5.0,19.0,4.0,1.0,3.0,8.0,11.0,20.0,27.0,4.0,14.0,1.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,13.0,3.0,8.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,7.0,3.0,0.0,35.0,3.0,3.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,20.0,0.0,17.0,6.0,10.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0
61,244673951.0,4.0,2.0,18.0,8.0,19.0,20.0,57.0,15.0,24.0,3.0,22.0,18.0,25.0,3.0,12.0,51.0,3.0,13.0,58.0,5.0,8.0,13.0,52.0,0.0,4.0,0.0,29.0,1.0,18.0,74.0,31.0,5.0,36.0,2.0,17.0,13.0,7.0,21.0,55.0,22.0,1.0,1.0,4.0,9.0,1.0,16.0,71.0,48.0,153.0,1.0,1.0,23.0,0.0,8.0,83.0,22.0,57.0,19.0,3.0,5.0,0.0,18.0,49.0,36.0,10.0,10.0,32.0,18.0,19.0,30.0,83.0,3.0,44.0,2.0,3.0,0.0,3.0,4.0,1.0,7.0,0.0,0.0,4.0,3.0,23.0,29.0,14.0,25.0,15.0,0.0,13.0,3.0,1.0,9.0,5.0,0.0,18.0,18.0,2.0,30.0,8.0,18.0,0.0,5.0,3.0,5.0,0.0,1.0,0.0,21.0,0.0,34.0,6.0,8.0,1.0,72.0,13.0,0.0,0.0,2.0,1.0,65.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0
62,244896607.0,1.0,1.0,14.0,12.0,18.0,12.0,44.0,17.0,17.0,1.0,21.0,16.0,45.0,9.0,5.0,32.0,1.0,1.0,65.0,12.0,25.0,14.0,18.0,0.0,4.0,0.0,76.0,2.0,11.0,87.0,67.0,16.0,18.0,1.0,22.0,20.0,4.0,62.0,51.0,26.0,0.0,0.0,2.0,2.0,2.0,81.0,134.0,39.0,20.0,0.0,2.0,14.0,0.0,0.0,103.0,39.0,90.0,5.0,2.0,5.0,18.0,0.0,105.0,177.0,7.0,1.0,45.0,79.0,11.0,18.0,74.0,3.0,126.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,20.0,34.0,4.0,72.0,44.0,0.0,31.0,1.0,1.0,11.0,0.0,1.0,20.0,15.0,2.0,16.0,5.0,6.0,0.0,4.0,7.0,72.0,0.0,2.0,0.0,18.0,1.0,21.0,2.0,10.0,1.0,50.0,14.0,0.0,2.0,3.0,2.0,36.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,1.0,10.0,1.0,16.0,0.0
63,245901604.0,8.0,3.0,38.0,46.0,56.0,24.0,111.0,107.0,33.0,13.0,54.0,27.0,48.0,53.0,18.0,69.0,6.0,6.0,428.0,29.0,76.0,34.0,68.0,3.0,19.0,3.0,82.0,6.0,34.0,214.0,155.0,24.0,118.0,2.0,130.0,33.0,53.0,198.0,81.0,44.0,26.0,1.0,7.0,12.0,7.0,53.0,379.0,117.0,57.0,5.0,14.0,28.0,2.0,1.0,186.0,98.0,185.0,17.0,13.0,5.0,49.0,105.0,0.0,180.0,29.0,18.0,188.0,65.0,26.0,57.0,557.0,0.0,194.0,2.0,4.0,1.0,7.0,6.0,0.0,41.0,0.0,5.0,3.0,41.0,57.0,82.0,28.0,107.0,179.0,0.0,149.0,29.0,12.0,33.0,15.0,1.0,66.0,101.0,17.0,62.0,14.0,10.0,0.0,27.0,2.0,93.0,3.0,6.0,1.0,30.0,15.0,53.0,10.0,34.0,7.0,461.0,124.0,3.0,1.0,18.0,57.0,112.0,0.0,0.0,21.0,109.0,2.0,0.0,0.0,45.0,10.0,66.0,0.0,3.0,0.0,10.0,4.0,53.0,0.0
64,247182392.0,5.0,7.0,21.0,45.0,48.0,25.0,135.0,45.0,42.0,1.0,41.0,35.0,101.0,9.0,18.0,128.0,12.0,4.0,180.0,19.0,41.0,23.0,42.0,0.0,16.0,2.0,141.0,11.0,16.0,199.0,158.0,44.0,46.0,1.0,40.0,47.0,7.0,77.0,112.0,67.0,1.0,0.0,11.0,11.0,3.0,96.0,261.0,139.0,46.0,0.0,2.0,23.0,2.0,0.0,324.0,73.0,185.0,33.0,1.0,19.0,36.0,177.0,180.0,0.0,14.0,1.0,65.0,110.0,34.0,76.0,199.0,4.0,240.0,1.0,6.0,0.0,2.0,2.0,2.0,6.0,0.0,0.0,7.0,0.0,36.0,66.0,6.0,100.0,58.0,0.0,40.0,4.0,1.0,17.0,1.0,0.0,29.0,24.0,4.0,50.0,20.0,9.0,0.0,4.0,8.0,92.0,0.0,0.0,0.0,59.0,2.0,65.0,8.0,29.0,0.0,119.0,30.0,0.0,1.0,3.0,3.0,131.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,13.0,2.0,29.0,0.0
65,250722768.0,4.0,2.0,13.0,9.0,9.0,17.0,31.0,13.0,12.0,3.0,9.0,10.0,11.0,0.0,8.0,18.0,0.0,10.0,107.0,8.0,5.0,4.0,17.0,0.0,8.0,4.0,17.0,7.0,47.0,41.0,26.0,3.0,19.0,0.0,9.0,4.0,4.0,12.0,16.0,12.0,0.0,1.0,0.0,11.0,3.0,9.0,33.0,33.0,12.0,0.0,0.0,5.0,0.0,0.0,28.0,13.0,40.0,11.0,1.0,4.0,10.0,7.0,29.0,14.0,0.0,10.0,13.0,5.0,4.0,14.0,49.0,4.0,14.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,9.0,12.0,6.0,6.0,8.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,15.0,10.0,2.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,23.0,5.0,6.0,1.0,26.0,13.0,1.0,0.0,2.0,2.0,26.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0
66,251766570.0,0.0,1.0,4.0,1.0,0.0,7.0,7.0,8.0,9.0,1.0,2.0,2.0,2.0,34.0,4.0,9.0,0.0,8.0,8.0,0.0,8.0,0.0,63.0,0.0,0.0,0.0,4.0,0.0,1.0,13.0,7.0,0.0,12.0,0.0,15.0,0.0,47.0,10.0,9.0,2.0,10.0,2.0,0.0,6.0,1.0,1.0,17.0,11.0,3.0,10.0,16.0,2.0,0.0,0.0,10.0,6.0,9.0,3.0,44.0,1.0,10.0,1.0,18.0,1.0,10.0,0.0,20.0,2.0,1.0,3.0,16.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,33.0,0.0,3.0,1.0,18.0,8.0,8.0,69.0,13.0,14.0,0.0,7.0,12.0,16.0,6.0,31.0,20.0,1.0,2.0,3.0,8.0,6.0,2.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,10.0,3.0,3.0,12.0,12.0,4.0,24.0,0.0,6.0,14.0,13.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,5.0,48.0,31.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0
67,255056286.0,2.0,3.0,11.0,19.0,14.0,14.0,43.0,12.0,10.0,1.0,23.0,14.0,43.0,52.0,9.0,32.0,6.0,5.0,49.0,7.0,17.0,24.0,55.0,3.0,7.0,0.0,30.0,2.0,13.0,118.0,55.0,10.0,43.0,14.0,70.0,27.0,100.0,192.0,30.0,20.0,43.0,1.0,2.0,8.0,2.0,39.0,110.0,34.0,27.0,10.0,27.0,22.0,1.0,0.0,58.0,54.0,73.0,9.0,42.0,3.0,32.0,45.0,188.0,65.0,13.0,20.0,0.0,37.0,35.0,17.0,43.0,2.0,63.0,6.0,6.0,0.0,7.0,5.0,3.0,62.0,0.0,7.0,4.0,48.0,75.0,79.0,49.0,78.0,134.0,0.0,44.0,21.0,16.0,47.0,25.0,8.0,11.0,60.0,16.0,12.0,6.0,7.0,0.0,35.0,4.0,17.0,0.0,3.0,0.0,25.0,12.0,29.0,4.0,11.0,6.0,47.0,43.0,3.0,0.0,18.0,32.0,26.0,0.0,0.0,1.0,34.0,2.0,0.0,0.0,23.0,29.0,79.0,0.0,4.0,1.0,11.0,5.0,130.0,0.0
