,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
22,152988012.0,7.0,10.0,3.0,0.0,25.0,9.0,0.0,3.0,7.0,1.0,9.0,19.0,19.0,10.0,0.0,9.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,9.0,0.0,3.0,1.0,5.0,3.0,0.0,7.0,2.0,4.0,8.0,7.0,1.0,9.0,1.0,0.0,4.0,1.0,2.0,3.0,0.0,1.0,2.0,7.0,4.0,0.0,3.0,0.0,2.0,1.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,7.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,14.0,4.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,21.0,0.0,0.0,0.0,2.0,9.0
23,188130856.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,0.0,6.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,2.0,0.0,0.0,3.0,12.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,30.0,1.0,0.0,11.0,3.0,1.0,12.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,7.0,5.0,10.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,7.0,4.0,2.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,11.0,1.0,5.0,0.0,0.0,60.0,0.0,12.0,0.0,7.0,76.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24,188669923.0,6.0,5.0,1.0,0.0,24.0,10.0,0.0,0.0,46.0,0.0,9.0,8.0,37.0,3.0,4.0,5.0,0.0,2.0,2.0,6.0,4.0,2.0,3.0,0.0,6.0,0.0,0.0,5.0,2.0,0.0,15.0,0.0,9.0,1.0,0.0,4.0,40.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,3.0,3.0,2.0,2.0,1.0,6.0,10.0,0.0,15.0,4.0,1.0,28.0,0.0,1.0,1.0,3.0,0.0,11.0,2.0,2.0,0.0,10.0,1.0,2.0,5.0,58.0,7.0,4.0,0.0,1.0,1.0,0.0,16.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,5.0,7.0,3.0,0.0,1.0,11.0,0.0,10.0,0.0,7.0,8.0,3.0,0.0,0.0,0.0,24.0,2.0,1.0,9.0,1.0,0.0,1.0,0.0,9.0,1.0,2.0,2.0,3.0,8.0,0.0,0.0,0.0,4.0
25,199227570.0,14.0,4.0,2.0,0.0,9.0,14.0,0.0,0.0,55.0,5.0,19.0,15.0,39.0,1.0,30.0,0.0,0.0,18.0,30.0,57.0,0.0,0.0,12.0,6.0,0.0,1.0,0.0,41.0,14.0,1.0,6.0,0.0,26.0,5.0,0.0,32.0,7.0,35.0,21.0,27.0,3.0,3.0,0.0,2.0,39.0,22.0,1.0,1.0,4.0,11.0,9.0,2.0,38.0,24.0,2.0,25.0,14.0,12.0,6.0,15.0,0.0,22.0,10.0,2.0,0.0,3.0,2.0,0.0,24.0,18.0,11.0,12.0,1.0,2.0,2.0,8.0,71.0,0.0,11.0,11.0,0.0,9.0,0.0,16.0,0.0,69.0,4.0,1.0,0.0,0.0,8.0,23.0,5.0,0.0,0.0,39.0,3.0,13.0,4.0,1.0,41.0,0.0,72.0,0.0,39.0,14.0,8.0,1.0,0.0,10.0,104.0,19.0,1.0,7.0,3.0,0.0,0.0,0.0,9.0,8.0,9.0,0.0,4.0,8.0,0.0,0.0,0.0,11.0
26,201372142.0,4.0,10.0,0.0,0.0,3.0,4.0,0.0,6.0,11.0,40.0,2.0,6.0,8.0,1.0,1.0,3.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,104.0,0.0,0.0,2.0,122.0,0.0,0.0,2.0,3.0,2.0,149.0,0.0,12.0,37.0,1.0,3.0,1.0,0.0,0.0,5.0,4.0,6.0,65.0,7.0,2.0,0.0,3.0,92.0,0.0,2.0,2.0,0.0,1.0,155.0,0.0,3.0,4.0,84.0,2.0,1.0,1.0,2.0,6.0,73.0,6.0,63.0,1.0,14.0,18.0,13.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,36.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,13.0,2.0,3.0,0.0,2.0,0.0,35.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,112.0,0.0,0.0,2.0
27,202957118.0,2.0,9.0,2.0,6.0,1.0,2.0,1.0,6.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,28.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
28,209651406.0,40.0,26.0,4.0,3.0,14.0,30.0,1.0,11.0,67.0,9.0,17.0,21.0,56.0,8.0,63.0,17.0,1.0,39.0,32.0,34.0,16.0,4.0,3.0,5.0,41.0,3.0,2.0,0.0,15.0,6.0,4.0,1.0,28.0,2.0,0.0,2.0,9.0,12.0,10.0,31.0,7.0,11.0,2.0,6.0,37.0,23.0,2.0,2.0,9.0,31.0,32.0,5.0,42.0,10.0,0.0,25.0,8.0,26.0,16.0,49.0,0.0,21.0,19.0,2.0,9.0,10.0,0.0,2.0,49.0,13.0,26.0,14.0,4.0,1.0,10.0,6.0,51.0,5.0,1.0,3.0,1.0,27.0,0.0,0.0,0.0,56.0,4.0,5.0,0.0,1.0,6.0,12.0,3.0,0.0,0.0,5.0,10.0,8.0,5.0,5.0,37.0,0.0,15.0,0.0,8.0,10.0,19.0,1.0,0.0,8.0,64.0,25.0,13.0,4.0,4.0,0.0,3.0,0.0,26.0,13.0,7.0,5.0,14.0,4.0,1.0,0.0,3.0,15.0
29,210021971.0,24.0,19.0,9.0,5.0,14.0,7.0,1.0,7.0,28.0,2.0,26.0,8.0,51.0,13.0,34.0,10.0,2.0,11.0,29.0,10.0,8.0,4.0,1.0,2.0,14.0,2.0,2.0,15.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,6.0,4.0,31.0,1.0,18.0,1.0,2.0,12.0,17.0,5.0,1.0,8.0,36.0,19.0,3.0,12.0,3.0,0.0,8.0,3.0,10.0,14.0,23.0,0.0,6.0,13.0,1.0,3.0,1.0,0.0,0.0,19.0,9.0,3.0,8.0,2.0,0.0,4.0,0.0,25.0,3.0,2.0,2.0,0.0,18.0,0.0,1.0,0.0,11.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,10.0,0.0,10.0,0.0,4.0,5.0,9.0,1.0,0.0,5.0,30.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,9.0,5.0,4.0,5.0,9.0,2.0,0.0,0.0,0.0,20.0
30,211993075.0,9.0,28.0,2.0,4.0,5.0,4.0,2.0,30.0,11.0,42.0,1.0,9.0,8.0,8.0,0.0,9.0,2.0,2.0,0.0,3.0,7.0,2.0,0.0,0.0,1.0,104.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,200.0,0.0,0.0,1.0,2.0,0.0,260.0,0.0,17.0,45.0,2.0,1.0,2.0,2.0,0.0,5.0,3.0,7.0,68.0,4.0,0.0,0.0,3.0,77.0,1.0,4.0,1.0,0.0,0.0,222.0,1.0,9.0,2.0,111.0,3.0,0.0,1.0,4.0,4.0,92.0,3.0,98.0,0.0,11.0,21.0,15.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,185.0,11.0,2.0,39.0,0.0,1.0,0.0,38.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,165.0,0.0,0.0,1.0
31,222816980.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,21.0,1.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,15.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,19.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,0.0,0.0,5.0,1.0,7.0,0.0,0.0,2.0,0.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0
32,226129696.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,229364623.0,17.0,2.0,1.0,0.0,15.0,15.0,0.0,1.0,120.0,3.0,5.0,19.0,53.0,0.0,7.0,0.0,0.0,5.0,5.0,54.0,3.0,1.0,30.0,9.0,26.0,2.0,0.0,28.0,3.0,2.0,5.0,0.0,0.0,2.0,0.0,24.0,8.0,5.0,21.0,12.0,3.0,6.0,2.0,7.0,24.0,7.0,2.0,3.0,4.0,2.0,16.0,1.0,73.0,33.0,5.0,30.0,8.0,7.0,0.0,28.0,0.0,19.0,14.0,2.0,1.0,15.0,2.0,1.0,11.0,18.0,47.0,18.0,1.0,2.0,4.0,16.0,40.0,6.0,5.0,2.0,0.0,4.0,0.0,30.0,0.0,89.0,4.0,3.0,0.0,1.0,12.0,21.0,6.0,0.0,0.0,66.0,14.0,30.0,3.0,3.0,30.0,1.0,31.0,0.0,67.0,8.0,4.0,1.0,0.0,4.0,155.0,28.0,0.0,9.0,9.0,0.0,1.0,0.0,45.0,8.0,3.0,0.0,1.0,10.0,2.0,0.0,3.0,3.0
34,229761604.0,14.0,16.0,0.0,0.0,2.0,1.0,0.0,7.0,19.0,40.0,10.0,4.0,14.0,1.0,3.0,2.0,0.0,0.0,6.0,4.0,1.0,0.0,1.0,1.0,5.0,122.0,0.0,2.0,3.0,200.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,3.0,253.0,0.0,18.0,53.0,0.0,6.0,2.0,0.0,0.0,8.0,2.0,10.0,83.0,11.0,2.0,0.0,0.0,100.0,0.0,1.0,2.0,1.0,3.0,218.0,0.0,3.0,0.0,158.0,3.0,2.0,1.0,3.0,3.0,99.0,5.0,86.0,0.0,25.0,22.0,15.0,15.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,41.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,203.0,23.0,1.0,7.0,0.0,1.0,0.0,36.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,174.0,0.0,0.0,2.0
35,232181027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,232517722.0,3.0,0.0,1.0,0.0,8.0,7.0,0.0,1.0,18.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,3.0,11.0,4.0,32.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,24.0,1.0,0.0,0.0,7.0,5.0,13.0,3.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,22.0,2.0,8.0,3.0,0.0,0.0,4.0,0.0,10.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,13.0,7.0,3.0,0.0,2.0,0.0,8.0,26.0,0.0,13.0,7.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,0.0,0.0,0.0,4.0,12.0,7.0,0.0,1.0,38.0,0.0,17.0,1.0,0.0,4.0,0.0,26.0,0.0,21.0,2.0,0.0,0.0,0.0,4.0,56.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0
37,233140023.0,7.0,4.0,1.0,0.0,24.0,10.0,0.0,1.0,78.0,2.0,3.0,9.0,42.0,1.0,4.0,5.0,1.0,4.0,7.0,1.0,2.0,4.0,3.0,40.0,7.0,2.0,0.0,9.0,3.0,1.0,19.0,0.0,8.0,1.0,0.0,7.0,0.0,5.0,1.0,23.0,2.0,8.0,3.0,3.0,7.0,2.0,0.0,2.0,4.0,3.0,10.0,1.0,16.0,5.0,1.0,37.0,2.0,0.0,1.0,6.0,0.0,18.0,4.0,2.0,0.0,6.0,1.0,1.0,4.0,51.0,9.0,7.0,1.0,0.0,2.0,1.0,20.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,5.0,4.0,16.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,12.0,0.0,8.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,33.0,4.0,2.0,5.0,1.0,0.0,1.0,0.0,12.0,2.0,2.0,0.0,1.0,19.0,0.0,0.0,0.0,3.0
38,235097780.0,11.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,38.0,1.0,5.0,4.0,22.0,1.0,14.0,2.0,0.0,8.0,22.0,31.0,1.0,1.0,1.0,1.0,35.0,3.0,0.0,12.0,6.0,2.0,0.0,0.0,5.0,7.0,0.0,5.0,5.0,0.0,16.0,40.0,3.0,5.0,1.0,0.0,59.0,3.0,0.0,0.0,4.0,8.0,5.0,6.0,19.0,15.0,0.0,7.0,11.0,2.0,0.0,12.0,0.0,7.0,10.0,0.0,0.0,1.0,2.0,0.0,10.0,1.0,3.0,12.0,3.0,2.0,4.0,3.0,55.0,1.0,3.0,3.0,1.0,6.0,0.0,8.0,0.0,40.0,2.0,1.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,7.0,1.0,3.0,3.0,0.0,5.0,0.0,35.0,0.0,16.0,3.0,2.0,1.0,0.0,10.0,39.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,6.0,12.0,1.0,1.0,5.0,1.0,0.0,0.0,5.0
39,236100413.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,20.0,1.0,2.0,7.0,11.0,0.0,5.0,0.0,0.0,5.0,4.0,33.0,0.0,0.0,12.0,1.0,21.0,2.0,0.0,10.0,4.0,0.0,1.0,0.0,21.0,3.0,0.0,13.0,1.0,16.0,0.0,9.0,4.0,3.0,2.0,1.0,18.0,3.0,0.0,1.0,3.0,3.0,10.0,1.0,12.0,25.0,5.0,6.0,4.0,1.0,0.0,11.0,1.0,3.0,5.0,0.0,0.0,3.0,1.0,0.0,9.0,8.0,8.0,8.0,0.0,1.0,2.0,8.0,16.0,1.0,5.0,2.0,0.0,3.0,0.0,8.0,0.0,41.0,3.0,0.0,0.0,2.0,2.0,14.0,0.0,0.0,0.0,16.0,2.0,10.0,1.0,1.0,11.0,1.0,40.0,0.0,13.0,15.0,2.0,1.0,0.0,4.0,51.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,12.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0
40,241314646.0,113.0,95.0,23.0,7.0,18.0,11.0,4.0,75.0,121.0,93.0,55.0,23.0,107.0,42.0,16.0,37.0,5.0,10.0,25.0,17.0,43.0,9.0,1.0,5.0,27.0,149.0,6.0,31.0,31.0,260.0,2.0,0.0,12.0,253.0,0.0,3.0,23.0,40.0,9.0,0.0,4.0,86.0,50.0,2.0,29.0,13.0,2.0,0.0,18.0,33.0,94.0,101.0,30.0,6.0,1.0,12.0,143.0,9.0,19.0,20.0,1.0,13.0,326.0,1.0,13.0,8.0,166.0,17.0,17.0,12.0,11.0,21.0,117.0,14.0,114.0,0.0,103.0,31.0,31.0,38.0,1.0,12.0,0.0,0.0,0.0,24.0,15.0,6.0,0.0,10.0,3.0,10.0,5.0,0.0,0.0,3.0,3.0,4.0,5.0,0.0,19.0,49.0,14.0,0.0,4.0,17.0,19.0,0.0,0.0,241.0,100.0,10.0,83.0,2.0,5.0,0.0,51.0,0.0,17.0,4.0,8.0,15.0,27.0,4.0,191.0,0.0,1.0,46.0
41,243168252.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,8.0,1.0,2.0,1.0,4.0,0.0,3.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,9.0,2.0,0.0,4.0,2.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,13.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42,243997708.0,50.0,65.0,7.0,5.0,9.0,7.0,1.0,20.0,39.0,12.0,61.0,9.0,71.0,10.0,12.0,15.0,1.0,6.0,24.0,7.0,20.0,3.0,0.0,5.0,3.0,12.0,7.0,11.0,18.0,17.0,1.0,1.0,6.0,18.0,0.0,0.0,8.0,5.0,3.0,86.0,1.0,0.0,3.0,2.0,14.0,11.0,2.0,2.0,8.0,16.0,40.0,5.0,9.0,0.0,0.0,6.0,13.0,3.0,21.0,9.0,0.0,2.0,24.0,1.0,12.0,4.0,9.0,3.0,10.0,9.0,4.0,4.0,6.0,1.0,15.0,0.0,43.0,4.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,8.0,4.0,8.0,0.0,2.0,4.0,7.0,0.0,0.0,23.0,29.0,2.0,39.0,1.0,2.0,0.0,2.0,0.0,5.0,3.0,3.0,7.0,17.0,0.0,6.0,0.0,0.0,24.0
43,246223044.0,3.0,4.0,0.0,0.0,3.0,5.0,0.0,2.0,5.0,17.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,37.0,0.0,2.0,1.0,45.0,1.0,0.0,2.0,53.0,0.0,0.0,3.0,1.0,2.0,50.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,5.0,28.0,7.0,2.0,0.0,2.0,38.0,1.0,0.0,3.0,0.0,3.0,59.0,3.0,1.0,2.0,37.0,0.0,2.0,3.0,6.0,4.0,36.0,1.0,28.0,0.0,9.0,12.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,7.0,1.0,2.0,1.0,2.0,0.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,59.0,0.0,1.0,0.0
44,247178120.0,3.0,1.0,0.0,0.0,14.0,15.0,0.0,0.0,8.0,0.0,3.0,9.0,9.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,5.0,2.0,5.0,2.0,1.0,0.0,6.0,2.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,6.0,4.0,4.0,2.0,2.0,2.0,15.0,2.0,1.0,13.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,12.0,0.0,0.0,3.0,7.0,14.0,4.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,4.0,3.0,13.0,0.0,4.0,0.0,1.0,8.0,2.0,1.0,0.0,1.0,12.0,13.0,0.0,10.0,5.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
45,247247093.0,26.0,9.0,5.0,0.0,9.0,8.0,2.0,16.0,64.0,12.0,14.0,15.0,41.0,4.0,41.0,1.0,1.0,17.0,34.0,42.0,3.0,3.0,1.0,3.0,39.0,3.0,1.0,37.0,12.0,1.0,4.0,0.0,24.0,6.0,0.0,16.0,7.0,59.0,18.0,29.0,4.0,14.0,0.0,3.0,0.0,7.0,0.0,2.0,7.0,15.0,13.0,4.0,41.0,23.0,1.0,16.0,12.0,5.0,3.0,25.0,0.0,13.0,18.0,0.0,1.0,5.0,2.0,1.0,22.0,7.0,11.0,20.0,0.0,3.0,3.0,9.0,56.0,2.0,6.0,2.0,0.0,12.0,0.0,11.0,0.0,55.0,3.0,2.0,0.0,1.0,7.0,35.0,1.0,0.0,0.0,12.0,5.0,13.0,5.0,3.0,15.0,0.0,30.0,0.0,24.0,6.0,6.0,1.0,0.0,9.0,76.0,14.0,12.0,2.0,4.0,0.0,0.0,0.0,15.0,18.0,15.0,1.0,2.0,5.0,1.0,0.0,0.0,5.0
46,251196980.0,36.0,23.0,0.0,0.0,7.0,5.0,0.0,4.0,16.0,1.0,29.0,2.0,31.0,5.0,58.0,2.0,2.0,17.0,78.0,15.0,3.0,0.0,1.0,3.0,22.0,1.0,0.0,23.0,17.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,3.0,3.0,13.0,4.0,11.0,1.0,2.0,7.0,0.0,0.0,2.0,5.0,28.0,19.0,1.0,8.0,1.0,0.0,5.0,5.0,12.0,27.0,31.0,0.0,7.0,7.0,1.0,0.0,2.0,0.0,1.0,33.0,5.0,5.0,5.0,1.0,2.0,3.0,0.0,17.0,2.0,3.0,1.0,0.0,33.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,8.0,1.0,7.0,0.0,2.0,1.0,25.0,1.0,0.0,4.0,21.0,2.0,9.0,3.0,1.0,0.0,1.0,0.0,5.0,4.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,18.0
47,253244593.0,7.0,2.0,4.0,1.0,19.0,21.0,1.0,1.0,9.0,1.0,3.0,12.0,10.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,0.0,1.0,2.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,6.0,5.0,2.0,4.0,0.0,10.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,2.0,2.0,6.0,11.0,1.0,10.0,0.0,0.0,0.0,3.0,14.0,6.0,1.0,0.0,1.0,0.0,21.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,10.0,4.0,11.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,7.0,10.0,2.0,6.0,7.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0
