,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
20,111596475.0,0.0,0.0,11.0,35.0,35.0,4.0,2.0,19.0,1.0,1.0,0.0,18.0,17.0,0.0,72.0,2.0,2.0,51.0,23.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,11.0,5.0,3.0,0.0,0.0,21.0,4.0,1.0,7.0,0.0,1.0,18.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,7.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,10.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,34.0,4.0,71.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
21,117874804.0,0.0,25.0,75.0,35.0,3.0,24.0,1.0,34.0,2.0,9.0,2.0,22.0,37.0,0.0,4.0,0.0,1.0,4.0,12.0,0.0,0.0,5.0,0.0,1.0,15.0,28.0,4.0,22.0,20.0,1.0,0.0,54.0,30.0,5.0,30.0,0.0,2.0,0.0,1.0,8.0,2.0,14.0,0.0,0.0,3.0,3.0,0.0,28.0,1.0,2.0,13.0,1.0,0.0,2.0,0.0,3.0,5.0,1.0,6.0,11.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,22.0,5.0,30.0,1.0,1.0,1.0,0.0,2.0,10.0,5.0,0.0,5.0,2.0
22,125656811.0,13.0,34.0,108.0,134.0,2.0,49.0,1.0,171.0,3.0,18.0,3.0,156.0,70.0,0.0,32.0,2.0,9.0,8.0,23.0,1.0,5.0,0.0,1.0,8.0,111.0,105.0,47.0,10.0,34.0,4.0,7.0,62.0,39.0,22.0,105.0,0.0,2.0,4.0,2.0,14.0,14.0,7.0,1.0,0.0,4.0,14.0,0.0,63.0,9.0,2.0,22.0,0.0,1.0,1.0,0.0,11.0,23.0,0.0,17.0,6.0,0.0,8.0,0.0,0.0,13.0,1.0,0.0,11.0,1.0,1.0,28.0,16.0,6.0,2.0,2.0,0.0,8.0,49.0,6.0,4.0,2.0,0.0
23,143531181.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
24,147053731.0,2.0,4.0,25.0,36.0,1.0,4.0,5.0,37.0,2.0,9.0,0.0,47.0,36.0,0.0,21.0,2.0,10.0,10.0,14.0,0.0,1.0,8.0,2.0,0.0,23.0,37.0,18.0,7.0,14.0,9.0,5.0,40.0,35.0,8.0,25.0,0.0,6.0,3.0,5.0,11.0,14.0,10.0,0.0,0.0,6.0,18.0,2.0,42.0,5.0,3.0,24.0,0.0,2.0,2.0,2.0,14.0,19.0,0.0,11.0,1.0,0.0,3.0,2.0,0.0,14.0,0.0,0.0,10.0,1.0,2.0,3.0,10.0,0.0,3.0,1.0,0.0,8.0,41.0,4.0,3.0,0.0,0.0
25,153550209.0,6.0,78.0,223.0,259.0,5.0,70.0,10.0,246.0,10.0,27.0,1.0,269.0,157.0,1.0,58.0,14.0,12.0,37.0,89.0,5.0,15.0,111.0,2.0,23.0,0.0,126.0,105.0,20.0,45.0,12.0,4.0,100.0,59.0,24.0,167.0,0.0,12.0,13.0,13.0,20.0,18.0,11.0,1.0,0.0,11.0,14.0,1.0,89.0,14.0,15.0,20.0,1.0,3.0,2.0,2.0,17.0,19.0,1.0,29.0,1.0,0.0,21.0,0.0,0.0,40.0,1.0,0.0,18.0,1.0,11.0,46.0,44.0,11.0,2.0,15.0,0.0,10.0,64.0,11.0,3.0,2.0,1.0
26,164827760.0,38.0,129.0,183.0,241.0,7.0,88.0,7.0,408.0,9.0,47.0,5.0,512.0,224.0,18.0,88.0,11.0,131.0,36.0,90.0,9.0,28.0,105.0,5.0,37.0,126.0,0.0,70.0,39.0,121.0,12.0,50.0,195.0,202.0,95.0,199.0,0.0,11.0,20.0,33.0,39.0,90.0,64.0,6.0,1.0,17.0,61.0,24.0,217.0,39.0,16.0,161.0,17.0,9.0,9.0,4.0,57.0,128.0,1.0,80.0,24.0,1.0,41.0,6.0,0.0,58.0,13.0,0.0,87.0,2.0,19.0,64.0,92.0,11.0,24.0,10.0,4.0,56.0,309.0,22.0,17.0,8.0,11.0
27,170315949.0,1.0,19.0,93.0,389.0,13.0,63.0,16.0,276.0,21.0,28.0,3.0,372.0,234.0,0.0,82.0,23.0,4.0,129.0,154.0,11.0,4.0,47.0,2.0,18.0,105.0,70.0,0.0,40.0,51.0,18.0,4.0,132.0,48.0,17.0,127.0,0.0,22.0,19.0,8.0,33.0,31.0,17.0,1.0,2.0,16.0,15.0,2.0,129.0,38.0,29.0,12.0,2.0,1.0,2.0,2.0,29.0,15.0,1.0,21.0,6.0,0.0,29.0,2.0,0.0,108.0,1.0,0.0,24.0,1.0,29.0,4.0,97.0,35.0,1.0,29.0,0.0,17.0,25.0,16.0,5.0,3.0,1.0
28,180261346.0,1.0,7.0,30.0,70.0,9.0,58.0,6.0,41.0,5.0,25.0,5.0,52.0,89.0,0.0,10.0,5.0,3.0,34.0,36.0,5.0,22.0,10.0,2.0,7.0,20.0,39.0,40.0,0.0,38.0,4.0,3.0,84.0,37.0,8.0,38.0,0.0,7.0,8.0,6.0,14.0,17.0,22.0,0.0,1.0,5.0,10.0,2.0,67.0,49.0,16.0,21.0,1.0,14.0,7.0,3.0,7.0,10.0,0.0,15.0,12.0,2.0,73.0,0.0,0.0,50.0,12.0,0.0,11.0,3.0,21.0,4.0,167.0,16.0,1.0,10.0,0.0,5.0,11.0,10.0,2.0,10.0,3.0
29,194008664.0,0.0,17.0,58.0,124.0,9.0,50.0,4.0,116.0,7.0,25.0,4.0,139.0,131.0,2.0,35.0,2.0,13.0,24.0,53.0,3.0,20.0,34.0,3.0,14.0,45.0,121.0,51.0,38.0,0.0,7.0,6.0,135.0,74.0,38.0,93.0,0.0,7.0,9.0,9.0,29.0,23.0,25.0,7.0,1.0,14.0,23.0,6.0,95.0,20.0,12.0,47.0,2.0,9.0,5.0,2.0,16.0,31.0,1.0,42.0,2.0,0.0,29.0,0.0,0.0,38.0,5.0,0.0,28.0,2.0,8.0,19.0,44.0,6.0,3.0,5.0,0.0,15.0,72.0,8.0,4.0,5.0,5.0
30,203123011.0,1.0,5.0,9.0,19.0,1.0,5.0,6.0,44.0,5.0,9.0,0.0,18.0,26.0,0.0,8.0,4.0,3.0,11.0,11.0,0.0,1.0,4.0,2.0,9.0,12.0,12.0,18.0,4.0,7.0,0.0,0.0,24.0,13.0,4.0,20.0,0.0,4.0,0.0,2.0,9.0,8.0,3.0,0.0,0.0,10.0,5.0,1.0,9.0,8.0,1.0,5.0,1.0,2.0,2.0,2.0,8.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,6.0,5.0,2.0,0.0,1.0
31,210824047.0,0.0,3.0,10.0,12.0,0.0,5.0,1.0,8.0,0.0,7.0,2.0,89.0,16.0,10.0,12.0,1.0,48.0,2.0,3.0,0.0,0.0,7.0,0.0,5.0,4.0,50.0,4.0,3.0,6.0,0.0,0.0,21.0,24.0,5.0,5.0,0.0,1.0,0.0,3.0,5.0,34.0,10.0,1.0,0.0,1.0,11.0,5.0,27.0,5.0,1.0,39.0,11.0,0.0,0.0,0.0,12.0,37.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,23.0,0.0,15.0,1.0,2.0,0.0,7.0,0.0,0.0,16.0,39.0,2.0,7.0,1.0,1.0
32,217078361.0,7.0,35.0,142.0,278.0,14.0,85.0,9.0,296.0,12.0,68.0,9.0,289.0,362.0,1.0,198.0,15.0,37.0,73.0,126.0,21.0,54.0,62.0,2.0,40.0,100.0,195.0,132.0,84.0,135.0,24.0,21.0,0.0,176.0,41.0,202.0,0.0,13.0,21.0,13.0,65.0,54.0,53.0,4.0,2.0,24.0,48.0,4.0,219.0,51.0,17.0,69.0,7.0,6.0,7.0,4.0,53.0,62.0,14.0,50.0,18.0,1.0,69.0,8.0,0.0,74.0,6.0,0.0,46.0,3.0,51.0,25.0,160.0,17.0,10.0,18.0,2.0,28.0,105.0,21.0,10.0,10.0,5.0
33,219225568.0,4.0,55.0,130.0,189.0,4.0,58.0,7.0,135.0,11.0,43.0,5.0,220.0,197.0,0.0,45.0,9.0,42.0,48.0,78.0,4.0,30.0,39.0,2.0,35.0,59.0,202.0,48.0,37.0,74.0,13.0,24.0,176.0,0.0,29.0,127.0,0.0,9.0,15.0,10.0,35.0,46.0,38.0,1.0,0.0,18.0,54.0,3.0,269.0,33.0,17.0,82.0,3.0,13.0,6.0,2.0,30.0,72.0,3.0,22.0,6.0,1.0,68.0,4.0,0.0,49.0,5.0,0.0,37.0,1.0,22.0,25.0,60.0,11.0,7.0,6.0,0.0,20.0,146.0,15.0,9.0,7.0,2.0
34,227274347.0,1.0,4.0,25.0,33.0,3.0,11.0,1.0,32.0,1.0,10.0,1.0,105.0,44.0,7.0,32.0,2.0,24.0,8.0,15.0,1.0,5.0,22.0,3.0,8.0,24.0,95.0,17.0,8.0,38.0,4.0,5.0,41.0,29.0,0.0,42.0,0.0,5.0,2.0,58.0,10.0,14.0,19.0,11.0,0.0,8.0,12.0,13.0,29.0,4.0,3.0,24.0,5.0,1.0,2.0,3.0,12.0,18.0,0.0,83.0,1.0,0.0,6.0,2.0,0.0,12.0,4.0,0.0,29.0,1.0,2.0,3.0,21.0,5.0,6.0,3.0,1.0,17.0,45.0,4.0,4.0,0.0,15.0
35,228848615.0,16.0,73.0,261.0,276.0,6.0,134.0,8.0,343.0,10.0,56.0,6.0,258.0,373.0,0.0,82.0,14.0,19.0,48.0,97.0,7.0,30.0,105.0,2.0,25.0,167.0,199.0,127.0,38.0,93.0,20.0,5.0,202.0,127.0,42.0,0.0,0.0,12.0,18.0,12.0,46.0,37.0,25.0,2.0,0.0,19.0,23.0,2.0,213.0,31.0,7.0,40.0,2.0,2.0,4.0,3.0,30.0,31.0,0.0,42.0,7.0,0.0,31.0,3.0,0.0,58.0,1.0,0.0,40.0,2.0,5.0,44.0,59.0,11.0,3.0,11.0,0.0,22.0,77.0,22.0,6.0,6.0,3.0
36,232181027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,240391988.0,1.0,3.0,6.0,33.0,1.0,7.0,4.0,24.0,3.0,8.0,1.0,21.0,24.0,0.0,6.0,6.0,1.0,18.0,18.0,1.0,2.0,2.0,2.0,6.0,12.0,11.0,22.0,7.0,7.0,4.0,1.0,13.0,9.0,5.0,12.0,0.0,0.0,0.0,1.0,9.0,10.0,7.0,0.0,0.0,7.0,4.0,0.0,8.0,9.0,2.0,4.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0,3.0,0.0,7.0,3.0,0.0,5.0,0.0,6.0,5.0,2.0,2.0,0.0,0.0
38,243545094.0,3.0,17.0,17.0,71.0,9.0,5.0,2.0,135.0,3.0,1.0,0.0,35.0,38.0,0.0,20.0,3.0,1.0,57.0,42.0,18.0,0.0,4.0,0.0,3.0,13.0,20.0,19.0,8.0,9.0,0.0,0.0,21.0,15.0,2.0,18.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,29.0,2.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,34.0,0.0,0.0,103.0,0.0,0.0,3.0,1.0,37.0,2.0,56.0,9.0,0.0,13.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0
